"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682646,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4867.00,5353.70,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,2920.20,60.00,,32448.5,32448.5,32448.5,1 through 10,2092.81,8030.55,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682646,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4867.00,5353.70,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,5353.70,,,,,,0,2092.81,8030.55,other,Cost Plus Markup [Rev Code] ( 4867.00*1.1 ) Term Line 831 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682647,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4867.00,5353.70,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,4867.00,,,,,,0,2092.81,8030.55,other,APC - Medicare Packaging Rules [HCPCS] ( 4867.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682803,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,27823.25,30605.58,AETNA FIRST HLTH,AETNA FIRST HLTH,,16777.42,60.30,,1791.72,701.93,7817.97,1 through 10,11964.00,45908.36,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682805,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,20253.00,22278.30,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,16202.40,80.00,,16202.4,,,0,8708.79,33417.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682808,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,7914.00,8705.40,MOLINA MCAID,MOLINA MCAID,,5539.80,70.00,,5539.8,,,0,3403.02,13058.10,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0682909,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,7914.00,8705.40,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,4748.40,60.00,,4748.4,,,0,3403.02,13058.10,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683048,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,8295.00,9124.50,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,6636.00,80.00,,6636,,,0,3566.85,13686.75,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683048,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,8295.00,9124.50,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,5059.95,61.00,,5059.95,,,0,3566.85,13686.75,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683049,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,20252.75,22278.03,AETNA EXCHANGE ,AETNA EXCHANGE ,,11604.83,57.30,,1791.72,701.93,7817.97,1 through 10,8708.68,33417.04,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683146,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5985.00,6583.50,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,3770.55,63.00,,1791.72,701.93,7817.97,1 through 10,2573.55,9875.25,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683146,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5985.00,6583.50,BCBS FL BLUE PHS,BCBS FL BLUE PHS,,3591.00,60.00,,32448.5,32448.5,32448.5,1 through 10,2573.55,9875.25,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683166,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,WELLCARE MCR,WELLCARE MCR,,1225.00,,,,,,0,526.75,2021.25,other,APC - Medicare Packaging Rules [HCPCS] ( 1225.00*1 ) Term Line 481 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683379,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6181.00,6799.10,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,6181.00,,,,,,0,2657.83,10198.65,other,APC - Medicare Packaging Rules [HCPCS] ( 6181.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683379,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6181.00,6799.10,MOLINA MCAID,MOLINA MCAID,,4326.70,70.00,,4326.7,,,0,2657.83,10198.65,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683379,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6181.00,6799.10,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,9704.17,,,,,,0,2657.83,10198.65,other,APC - Medicare Packaging Rules [HCPCS] ( 6181.00*1.57 ) Term Line 2548 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683453,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5569.00,6125.90,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,5569.00,,,,,,0,2394.67,9188.85,other,APC - Medicare Packaging Rules [HCPCS] ( 5569.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683453,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5569.00,6125.90,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,4176.75,75.00,,4176.75,,,0,2394.67,9188.85,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683558,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6641.00,7305.10,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,7305.10,,,,,,0,2855.63,10957.65,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (6641.00*110 %) Term Line 795 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683558,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6641.00,7305.10,WELLCARE MCR,WELLCARE MCR,,6641.00,,,,,,0,2855.63,10957.65,other,APC - Medicare Packaging Rules [HCPCS] ( 6641.00*1 ) Term Line 481 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683584,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,34207.00,37627.70,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,53704.99,,,,,,0,14709.01,56441.55,other,APC - Medicare Packaging Rules [HCPCS] ( 34207.00*1.57 ) Term Line 2548 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0683651,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,25373.00,27910.30,AETNA EXCHANGE ,AETNA EXCHANGE ,,14538.73,57.30,,1791.72,701.93,7817.97,1 through 10,10910.39,41865.45,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0684719,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4270.00,4697.00,CIGNA BH ,CIGNA BH ,,3074.40,72.00,,248.77,248.77,248.77,1 through 10,1836.10,7045.50,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685267,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4113.00,4524.30,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,2591.19,63.00,,1791.72,701.93,7817.97,1 through 10,1768.59,6786.45,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685267,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4113.00,4524.30,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,4524.30,,,,,,0,1768.59,6786.45,other,Cost Plus Markup [Rev Code] ( 4113.00*1.1 ) Term Line 829 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685267,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4113.00,4524.30,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,2508.93,61.00,,2508.93,,,0,1768.59,6786.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685267,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4113.00,4524.30,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,4318.65,,,,,,0,1768.59,6786.45,other,APC - Medicare Packaging Rules [HCPCS] ( 4113.00*1.05 ) Term Line 473 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685273,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4191.00,4610.10,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,1802.13,43.00,,319.22,319.22,319.22,1 through 10,1802.13,6915.15,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685349,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,12295.50,13525.05,MOLINA KIDCARE,MOLINA KIDCARE,,8606.85,70.00,,8606.85,,,0,5287.07,20287.58,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685495,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1750.00,1925.00,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,1050.00,60.00,,32448.5,32448.5,32448.5,1 through 10,752.50,2887.50,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685497,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,2704.00,2974.40,BCBS FL BLUE PHS,BCBS FL BLUE PHS,,1622.40,60.00,,32448.5,32448.5,32448.5,1 through 10,1162.72,4461.60,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685497,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,2704.00,2974.40,WELLCARE MCR,WELLCARE MCR,,2704.00,,,,,,0,1162.72,4461.60,other,APC - Medicare Packaging Rules [HCPCS] ( 2704.00*1 ) Term Line 481 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685636,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,2704.00,2974.40,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,1649.44,61.00,,1649.44,,,0,1162.72,4461.60,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685636,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,2704.00,2974.40,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,4245.28,,,,,,0,1162.72,4461.60,other,APC - Medicare Packaging Rules [HCPCS] ( 2704.00*1.57 ) Term Line 2548 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685804,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,32892.00,36181.20,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,20064.12,61.00,,20064.12,,,0,14143.56,54271.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685809,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4881.00,5369.10,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,3075.03,63.00,,1791.72,701.93,7817.97,1 through 10,2098.83,8053.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685809,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4881.00,5369.10,MOLINA MCAID,MOLINA MCAID,,3416.70,70.00,,3416.7,,,0,2098.83,8053.65,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685816,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4111.00,4522.10,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,3288.80,80.00,,3288.8,,,0,1767.73,6783.15,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685816,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4111.00,4522.10,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,6783.15,,,,,,0,1767.73,6783.15,other,APC - Medicare Packaging Rules [HCPCS] ( 4111.00*1.65 ) Term Line 832 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685816,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4111.00,4522.10,MOLINA MCAID,MOLINA MCAID,,2877.70,70.00,,2877.7,,,0,1767.73,6783.15,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685819,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3413.00,3754.30,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,3754.30,,,,,,0,1467.59,5631.45,other,Cost Plus Markup [Rev Code] ( 3413.00*1.1 ) Term Line 831 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0685848,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1488.00,1636.80,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,1636.80,,,,,,0,639.84,2455.20,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 646 (1488.00*110 %) Term Line 798 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0686712,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,6620.00,7282.00,MOLINA MCAID,MOLINA MCAID,,4634.00,70.00,,4634,,,0,2846.60,10923.00,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0686979,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4464.00,4910.40,AETNA FIRST HLTH,AETNA FIRST HLTH,,2691.79,60.30,,1791.72,701.93,7817.97,1 through 10,1919.52,7365.60,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687439,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5150.00,5665.00,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,5150.00,,,,,,0,2214.50,8497.50,other,APC - Medicare Packaging Rules [HCPCS] ( 5150.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687641,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,4288.00,4716.80,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,4502.40,,,,,,0,1843.84,7075.20,other,APC - Medicare Packaging Rules [HCPCS] ( 4288.00*1.05 ) Term Line 473 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687646,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,7201.00,7921.10,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,7921.10,,,,,,0,3096.43,11881.65,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (7201.00*110 %) Term Line 795 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687663,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5996.00,6595.60,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,6595.60,,,,,,0,2578.28,9893.40,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (5996.00*110 %) Term Line 795 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687663,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,5996.00,6595.60,CIGNA BH ,CIGNA BH ,,4317.12,72.00,,248.77,248.77,248.77,1 through 10,2578.28,9893.40,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687766,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,26472.00,29119.20,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,29119.20,,,,,,0,11382.96,43678.80,other,Cost Plus Markup [Rev Code] ( 26472.00*1.1 ) Term Line 829 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687766,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,26472.00,29119.20,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,27795.60,,,,,,0,11382.96,43678.80,other,APC - Medicare Packaging Rules [HCPCS] ( 26472.00*1.05 ) Term Line 473 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0687766,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,26472.00,29119.20,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,19854.00,75.00,,19854,,,0,11382.96,43678.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688076,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,526.75,43.00,,319.22,319.22,319.22,1 through 10,526.75,2021.25,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688076,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,MOLINA KIDCARE,MOLINA KIDCARE,,857.50,70.00,,857.5,,,0,526.75,2021.25,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688076,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,918.75,75.00,,918.75,,,0,526.75,2021.25,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688112,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,29614.00,32575.40,AETNA EXCHANGE ,AETNA EXCHANGE ,,16968.82,57.30,,1791.72,701.93,7817.97,1 through 10,12734.02,48863.10,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688502,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,9003.00,9903.30,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,5401.80,60.00,,32448.5,32448.5,32448.5,1 through 10,3871.29,14854.95,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688502,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,9003.00,9903.30,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,5401.80,60.00,,5401.8,,,0,3871.29,14854.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688707,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,7092.00,7801.20,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,7801.20,,,,,,0,3049.56,11701.80,other,Cost Plus Markup [Rev Code] ( 7092.00*1.1 ) Term Line 829 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0688707,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,7092.00,7801.20,MOLINA KIDCARE,MOLINA KIDCARE,,4964.40,70.00,,4964.4,,,0,3049.56,11701.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0689039,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3999.00,4398.90,AETNA EXCHANGE ,AETNA EXCHANGE ,,2291.43,57.30,,1791.72,701.93,7817.97,1 through 10,1719.57,6598.35,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0689039,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3999.00,4398.90,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,2399.40,60.00,,32448.5,32448.5,32448.5,1 through 10,1719.57,6598.35,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0689039,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3999.00,4398.90,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,2399.40,60.00,,2399.4,,,0,1719.57,6598.35,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830912,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3491.25,3840.38,AETNA EXCHANGE ,AETNA EXCHANGE ,,2000.49,57.30,,1791.72,701.93,7817.97,1 through 10,1501.24,5760.56,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830912,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3491.25,3840.38,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,2094.75,60.00,,32448.5,32448.5,32448.5,1 through 10,1501.24,5760.56,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830912,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,3491.25,3840.38,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,5760.56,,,,,,0,1501.24,5760.56,other,APC - Medicare Packaging Rules [HCPCS] ( 3491.25*1.65 ) Term Line 832 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830974,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,11015.00,12116.50,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,6609.00,60.00,,32448.5,32448.5,32448.5,1 through 10,4736.45,18174.75,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830975,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,11419.00,12560.90,MOLINA MCAID,MOLINA MCAID,,7993.30,70.00,,7993.3,,,0,4910.17,18841.35,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0830976,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,13423.00,14765.30,AETNA EXCHANGE ,AETNA EXCHANGE ,,7691.38,57.30,,1791.72,701.93,7817.97,1 through 10,5771.89,22147.95,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831239,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1750.00,1925.00,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,1750.00,,,,,,0,752.50,2887.50,other,APC - Medicare Packaging Rules [HCPCS] ( 1750.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831502,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,771.75,63.00,,1791.72,701.93,7817.97,1 through 10,526.75,2021.25,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831502,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1225.00,1347.50,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,1225.00,,,,,,0,526.75,2021.25,other,APC - Medicare Packaging Rules [HCPCS] ( 1225.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831586,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1750.00,1925.00,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,1925.00,,,,,,0,752.50,2887.50,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 646 (1750.00*110 %) Term Line 798 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831586,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1750.00,1925.00,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,1925.00,,,,,,0,752.50,2887.50,other,Cost Plus Markup [Rev Code] ( 1750.00*1.1 ) Term Line 831 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831597,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,1750.00,1925.00,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,1750.00,,,,,,0,752.50,2887.50,other,APC - Medicare Packaging Rules [HCPCS] ( 1750.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"STENT, COATED/COVERED, WITH DELIVERY SYSTEM",0831712,CDM,0278,RC,,,C1874,HCPCS,outpatient,,,14515.00,15966.50,CIGNA BH ,CIGNA BH ,,10450.80,72.00,,248.77,248.77,248.77,1 through 10,6241.45,23949.75,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
