ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689296,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1106.00,1216.60,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,475.58,60.00,,475.58,,,0,475.58,1824.90,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689297,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1780.00,1958.00,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,1068.00,60.00,,5850,228,27091.2,45,765.40,2937.00,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689297,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1780.00,1958.00,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,2937.00,,,,,,0,765.40,2937.00,other,APC - Medicare Packaging Rules [HCPCS] ( 1780.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689299,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1398.00,1537.80,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,601.14,60.00,,601.14,,,0,601.14,2306.70,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689300,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,250.00,275.00,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,250.00,,,,,,0,107.50,412.50,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 250.00*1 ) Term Line 299 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689303,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1210.00,1331.00,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,1331.00,,,,,,0,520.30,1996.50,other,Cost Plus Markup [Rev Code] ( 1210.00*1.1 ) Term Line 800 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689303,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1210.00,1331.00,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,968.00,80.00,,968,,,0,520.30,1996.50,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689306,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1672.00,1839.20,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,1839.20,,,,,,0,718.96,2758.80,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (1672.00*110 %) Term Line 766 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689306,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1672.00,1839.20,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,1003.20,60.00,,5850,228,27091.2,45,718.96,2758.80,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689307,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2228.00,2450.80,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,2450.80,,,,,,0,958.04,3676.20,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (2228.00*110 %) Term Line 766 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689307,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2228.00,2450.80,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,2450.80,,,,,,0,958.04,3676.20,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 646 (2228.00*110 %) Term Line 769 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689307,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2228.00,2450.80,BCBS FL BLUE HMO,BCBS FL BLUE HMO,,1336.80,60.00,,5850,228,27091.2,45,958.04,3676.20,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689321,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2342.00,2576.20,MOLINA KIDCARE,MOLINA KIDCARE,,1639.40,70.00,,1639.4,,,0,1007.06,3864.30,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689321,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2342.00,2576.20,MOLINA MCAID,MOLINA MCAID,,1639.40,70.00,,1639.4,,,0,1007.06,3864.30,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689323,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2243.00,2467.30,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,3700.95,,,,,,0,964.49,3700.95,other,APC - Medicare Packaging Rules [HCPCS] ( 2243.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689325,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1248.00,1372.80,AVMED COMM - ALL OTHER PLANS,AVMED COMM - ALL OTHER PLANS,,1372.80,,,,,,0,536.64,2059.20,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 669 (1248.00*110 %) Term Line 766 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689331,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,488.00,536.80,CIGNA BH ,CIGNA BH ,,351.36,72.00,,2816.82,1006.06,8183,13,209.84,805.20,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689337,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3297.00,3626.70,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,5176.29,,,,,,0,1417.71,5440.05,other,APC - Medicare Packaging Rules [HCPCS] ( 3297.00*1.57 ) Term Line 2097 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689338,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,4610.00,5071.00,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,2904.30,63.00,,2422.35,1192.34,6831.52,31,1982.30,7606.50,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689338,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,4610.00,5071.00,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,2812.10,61.00,,2812.1,,,0,1982.30,7606.50,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689341,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1723.00,1895.30,CIGNA BH ,CIGNA BH ,,1240.56,72.00,,2816.82,1006.06,8183,13,740.89,2842.95,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689341,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1723.00,1895.30,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,1051.03,61.00,,1051.03,,,0,740.89,2842.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689342,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1636.00,1799.60,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,703.48,43.00,,703.48,,,0,703.48,2699.40,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689344,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,760.00,836.00,WELLCARE MCR,WELLCARE MCR,,760.00,,,,,,0,326.80,1254.00,other,APC - Medicare Packaging Rules [HCPCS] ( 760.00*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689345,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,568.00,624.80,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,891.76,,,,,,0,244.24,937.20,other,APC - Medicare Packaging Rules [HCPCS] ( 568.00*1.57 ) Term Line 2097 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689347,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,481.00,529.10,AETNA FIRST HLTH,AETNA FIRST HLTH,,290.04,60.30,,2422.35,1192.34,6831.52,31,206.83,793.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689348,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,318.00,349.80,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,524.70,,,,,,0,136.74,524.70,other,APC - Medicare Packaging Rules [HCPCS] ( 318.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689349,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,165.00,181.50,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,259.05,,,,,,0,70.95,272.25,other,APC - Medicare Packaging Rules [HCPCS] ( 165.00*1.57 ) Term Line 2097 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689350,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,110.00,121.00,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,110.00,,,,,,0,47.30,181.50,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 110.00*1 ) Term Line 299 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689350,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,110.00,121.00,MOLINA MCAID,MOLINA MCAID,,77.00,70.00,,77,,,0,47.30,181.50,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689368,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3826.00,4208.60,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,2295.60,60.00,,5850,228,27091.2,45,1645.18,6312.90,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689368,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3826.00,4208.60,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,3826.00,,,,,,0,1645.18,6312.90,other,APC - Medicare Packaging Rules [HCPCS] ( 3826.00*1 ) Term Line 916 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689368,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3826.00,4208.60,CIGNA BH ,CIGNA BH ,,2754.72,72.00,,2816.82,1006.06,8183,13,1645.18,6312.90,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689368,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3826.00,4208.60,MOLINA MCAID,MOLINA MCAID,,2678.20,70.00,,2678.2,,,0,1645.18,6312.90,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689369,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,298.00,327.80,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,298.00,,,,,,0,128.14,491.70,other,APC - Medicare Packaging Rules [HCPCS] ( 298.00*1 ) Term Line 916 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689371,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,8138.00,8951.80,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,5126.94,63.00,,2422.35,1192.34,6831.52,31,3499.34,13427.70,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689371,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,8138.00,8951.80,MOLINA MCAID,MOLINA MCAID,,5696.60,70.00,,5696.6,,,0,3499.34,13427.70,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689373,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1006.00,1106.60,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,1659.90,,,,,,0,432.58,1659.90,other,APC - Medicare Packaging Rules [HCPCS] ( 1006.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689388,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2379.00,2616.90,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,1427.40,60.00,,5850,228,27091.2,45,1022.97,3925.35,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689389,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1877.00,2064.70,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,2064.70,,,,,,0,807.11,3097.05,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 646 (1877.00*110 %) Term Line 769 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689389,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1877.00,2064.70,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,2064.70,,,,,,0,807.11,3097.05,other,Cost Plus Markup [Rev Code] ( 1877.00*1.1 ) Term Line 802 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689389,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1877.00,2064.70,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,1970.85,,,,,,0,807.11,3097.05,other,APC - Medicare Packaging Rules [HCPCS] ( 1877.00*1.05 ) Term Line 444 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689389,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1877.00,2064.70,WELLCARE MCR,WELLCARE MCR,,1877.00,,,,,,0,807.11,3097.05,other,APC - Medicare Packaging Rules [HCPCS] ( 1877.00*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689392,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,963.00,1059.30,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,1059.30,,,,,,0,414.09,1588.95,other,Cost Plus Markup [Rev Code] ( 963.00*1.1 ) Term Line 800 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689392,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,963.00,1059.30,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,1588.95,,,,,,0,414.09,1588.95,other,APC - Medicare Packaging Rules [HCPCS] ( 963.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689413,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,7700.00,8470.00,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,3311.00,43.00,,3311,,,0,3311.00,12705.00,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689414,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3253.00,3578.30,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,2049.39,63.00,,2422.35,1192.34,6831.52,31,1398.79,5367.45,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689414,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,3253.00,3578.30,MOLINA KIDCARE,MOLINA KIDCARE,,2277.10,70.00,,2277.1,,,0,1398.79,5367.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0689422,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,819.00,900.90,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,491.40,60.00,,5850,228,27091.2,45,352.17,1351.35,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690014,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,136.00,149.60,WELLCARE MCR,WELLCARE MCR,,136.00,,,,,,0,58.48,224.40,other,APC - Medicare Packaging Rules [HCPCS] ( 136.00*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690079,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,250.00,275.00,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,250.00,,,,,,0,107.50,412.50,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 250.00*1 ) Term Line 299 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690088,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2315.00,2546.50,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,1412.15,61.00,,1412.15,,,0,995.45,3819.75,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690088,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,2315.00,2546.50,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,1736.25,75.00,,1736.25,,,0,995.45,3819.75,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690094,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1575.00,1732.50,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,1653.75,,,,,,0,677.25,2598.75,other,APC - Medicare Packaging Rules [HCPCS] ( 1575.00*1.05 ) Term Line 444 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690098,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1575.00,1732.50,WELLCARE MCR,WELLCARE MCR,,1575.00,,,,,,0,677.25,2598.75,other,APC - Medicare Packaging Rules [HCPCS] ( 1575.00*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690101,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1099.00,1208.90,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,692.37,63.00,,2422.35,1192.34,6831.52,31,472.57,1813.35,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690101,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,1099.00,1208.90,WELLCARE MCR,WELLCARE MCR,,1099.00,,,,,,0,472.57,1813.35,other,APC - Medicare Packaging Rules [HCPCS] ( 1099.00*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690104,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,250.00,275.00,AETNA FIRST HLTH,AETNA FIRST HLTH,,150.75,60.30,,2422.35,1192.34,6831.52,31,107.50,412.50,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690104,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,250.00,275.00,BCBS FL BLUE HMO,BCBS FL BLUE HMO,,150.00,60.00,,5850,228,27091.2,45,107.50,412.50,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690113,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,101.00,111.10,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,60.60,60.00,,5850,228,27091.2,45,43.43,166.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690113,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,101.00,111.10,BCBS FL BLUE PHS,BCBS FL BLUE PHS,,60.60,60.00,,5850,228,27091.2,45,43.43,166.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690113,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,101.00,111.10,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,75.75,75.00,,75.75,,,0,43.43,166.65,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690115,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,123.00,135.30,BCBS FL BLUE HMO,BCBS FL BLUE HMO,,73.80,60.00,,5850,228,27091.2,45,52.89,202.95,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690117,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,101.00,111.10,AETNA EXCHANGE ,AETNA EXCHANGE ,,51.91,57.30,,2422.35,1192.34,6831.52,31,43.43,166.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690120,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,89.00,97.90,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,139.73,,,,,,0,38.27,146.85,other,APC - Medicare Packaging Rules [HCPCS] ( 89.00*1.57 ) Term Line 2097 | There were zero instances of the item or service in the 15 months prior to posting the file
ANCHOR/SCREW FOR OPPOSING BONE-TO-BONE OR SOFT TISSUE-TO-BONE (IMPLANTABLE),0690121,CDM,0278,RC,,,C1713,HCPCS,outpatient,,,101.00,111.10,AETNA FIRST HLTH,AETNA FIRST HLTH,,60.90,60.30,,2422.35,1192.34,6831.52,31,43.43,166.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
