"""Hb Drsg Quikclot 4""""X 4""","27208370_272","CDM","272","RC","","","","","facility","both","","","","417.27","146.04","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Ligation of neck artery","37615","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3528.1","","","","","","","fee schedule","940","6594.58","APC"
"Ligation of neck artery","37615","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3627.02","","","","","","","fee schedule","940","6594.58","APC"
"Ligation of neck vein","37565","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5275.67","","","","","","","fee schedule","940","6594.58","APC"
"Ligation upper jaw artery","30920","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5275.67","","","","","","","fee schedule","1517.25","6594.58","APC"
"Ligation upper jaw artery","30920","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","4992.76","","","","","","","fee schedule","1517.25","6594.58","APC"
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","40349.48","40349.48","40349.48","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","88341.82","","","","","","","fee schedule","30673.16","95520.6",""
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","36460","","","","","","","fee schedule","30673.16","95520.6","MSDRG Base Rate"
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","30514.94","28108.3","32111.09","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Limb exercise test","95875","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","137.06","","","","","","","fee schedule","134.37","268.74","APC"
"Limb exercise test","95875","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","201.56","","","","","","","fee schedule","134.37","268.74","APC"
"Limited ankle motion ea jnt","L2200","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","61.19","","","","","","","fee schedule","54.63","109.26","APC, OP Rate"
"Lipid panel","80061","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","14.6","","","","","","","fee schedule","13.39","26.78","APC"
"Lipoprotein bld hr fraction","83701","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","34.41","","","","","","","fee schedule","33.86","67.72","APC"
"Lipoprotein bld hr fraction","83701","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","56.88","","","","","","","fee schedule","33.86","67.72","APC"
"Lipoprotein bld quan part","83704","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","34.75","","","","","","","fee schedule","34.19","68.38","APC"
"Lipoprotein bld quan part","83704","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","68.38","","","","","","","fee schedule","34.19","68.38","APC"
"Lipoprtn dir meas sd ldl chl","83722","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","36.58","","","","","","","fee schedule","34.19","68.38","APC"
"Lisocabtagene mara car pos t","Q2054","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","843807.28","","","","","","","fee schedule","516442.29","1125076.37","APC"
"Lith ion batt cid,non-earlvl","L8623","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","85.67","","","","","","","fee schedule","80.07","160.14","APC"
"Lith-ion batt elec/pneum VAD","Q0506","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1691.9","","","","","","","fee schedule","1057.44","2114.88","APC"
"Liver Transplant With Mcc Or Intestinal Transplant","005","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Liver Transplant Without Mcc","006","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","43464.09","","","","","","","fee schedule","38912.42","305793.48","MSDRG Base Rate"
"Liver Transplant Without Mcc","006","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Liver dis 10 assays w/nash","0003M","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","513.47","","","","","","","fee schedule","503.4","1006.8","APC"
"Lo flex l1-below l5 pre ots","L0625","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","47.08","","","","","","","fee schedule","42.8","85.6","APC"
"Lo rig pos pnl l1-l5 pre ots","L0641","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","62.37","","","","","","","fee schedule","60.55","121.1","APC"
"Lo rig pos pnl l1-l5 pre ots","L0641","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","101.72","","","","","","","fee schedule","60.55","121.1","APC"
"Lo sag ri an/pos pnl pre cst","L0627","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","516.06","","","","","","","fee schedule","507.93","1015.86","APC"
"Lo sag ri an/pos pnl pre ots","L0642","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","348.07","","","","","","","fee schedule","319.33","638.66","APC"
"Lo sag rig pnl stays pre cst","L0626","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","103.06","","","","","","","fee schedule","96.32","192.64","APC"
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc","496","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","18737.81","","","","","","","fee schedule","15832.52","50639.77","MSDRG Base Rate"
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc","496","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","15832.52","","","","","","","fee schedule","15832.52","50639.77",""
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc","496","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","40134.77","40134.77","40134.77","1 through 10","percent of total billed charges","","",""
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc","496","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Mcc","495","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","","","[Stop Loss: Total Charges > 1450367 | Total % of Charge: 28] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","75119.04","75119.04","75119.04","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Mcc","495","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Mcc","495","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","14105.29","","","","","","","fee schedule","10777.58","33562.91","MSDRG Base Rate"
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","13446.16","","","","","","","fee schedule","10777.58","33562.91","MSDRG Base Rate"
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","23048.64","23048.64","23048.64","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 31.8] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc","499","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","30458.04","","","","","","","fee schedule","9315.42","37866.35","Trauma-Case Rate"
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc","499","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Long chain fatty acids","82726","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","29.62","","","","","","","fee schedule","19.75","39.5","APC"
"Long chain fatty acids","82726","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","19.75","","","","","","","fee schedule","19.75","39.5","Laboratory"
"Loudness balance test","92562","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","428.42","","","","","","","fee schedule","225.48","450.97","APC"
"Low cost skin substitute app","C5276","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","704","972",""
"Low frequency non-thermal us","97610","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","230.47","","","","","","","fee schedule","209.52","419.04","APC"
"Low pros ext osseo connector","L5991","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","12930.54","","","","","","","fee schedule","11755.04","23510.08","APC"
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc","493","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc","493","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","25407.56","","","","","","","fee schedule","19051.37","60003.39","MSDRG Base Rate"
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc","493","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","39854.99","","","","","","","fee schedule","19051.37","60003.39","MSDRG Base Rate"
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Mcc","492","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","","","","0","other","","","No services performed during 15-month lookback period."
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Mcc","492","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","35507.37","","","","","","","fee schedule","19051.37","88743.04","MSDRG Base Rate"
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Mcc","492","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc","494","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc","494","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","20555.76","","","","","","","fee schedule","12230.54","47120.53","MSDRG Base Rate"
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc","494","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","32371.28","","","","","","","fee schedule","12230.54","47120.53","MSDRG Base Rate"
"Lower extremity study","93925","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","498.33","","","","","","","fee schedule","249.17","498.33","APC"
"Lower extremity study","93926","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","112.45","","","","","","","fee schedule","109.17","218.35","APC"
"Lower extremity study","93926","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","119","","","","","","","fee schedule","109.17","218.35","APC"
"Lrt iad 18bct/8vir&7arg rna","0528U","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1142.71","","","","","","","fee schedule","634.84","1269.68","APC"
"Lsh w/t/o ut 250 g or less","58542","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","11278.12","","","","","","","fee schedule","5506","22201.02","APC"
"Lsh w/t/o ut 250 g or less","58542","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","12099.56","","","","","","","fee schedule","5506","22201.02","APC"
"Lso full corset","L0976","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","489.98","","","","","","","fee schedule","244.99","489.98","APC"
"Lso r post pnl sj-t9 pre cst","L0630","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","302.95","","","","","","","fee schedule","200.07","400.14","APC"
"Lso sag ctr rigi pos pre ots","L0643","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","188.72","","","","","","","fee schedule","125.81","251.62","APC"
"Lso sag ctr rigi pos pre ots","L0643","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","211.36","","","","","","","fee schedule","125.81","251.62","APC"
"Lso sag r an/pos pnl pre cst","L0631","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1344.58","","","","","","","fee schedule","1268.47","2536.94","APC"
"Lso sag r an/pos pnl pre ots","L0648","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","837.36","","","","","","","fee schedule","797.49","1594.98","APC"
"Lso sc r ant/pos pnl pre cst","L0637","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1766.2","","","","","","","fee schedule","1682.1","3364.2","APC"
"Lso sc r pos/lat pnl pre cst","L0633","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","364.96","","","","","","","fee schedule","354.33","708.66","APC"
"Lu gnotyp bcam exon 3","0196U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","198.16","","","","","","","fee schedule","185.2","370.4","APC"
"Lu gnotyp bcam exon 3","0196U","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","201.87","","","","","","","fee schedule","185.2","370.4","APC"
"Lumbar derotation pad","L1240","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","122.53","","","","","","","fee schedule","112.41","224.82","APC"
"Lumbar or lumbar rib pad","L1040","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","197.1","","","","","","","fee schedule","117.32","234.64","APC"
"Lumbar spine fusion combined","22633","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3885","56670.98",""
"Lumbar spine fusion","22612","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3885","36620.39",""
"Lumbar spine fusion","22612","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","36620.39","","","","","","","fee schedule","3885","36620.39","APC"
"Lumbar spine fusion","22612","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","19408.81","","","","","","","fee schedule","3885","36620.39","APC"
"Lumizyme injection","J0221","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","212.79","","","","","","","fee schedule","201.57","413.18","APC"
"Lung Transplant","007","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lung Transplant","007","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lung function test (MBC/MVV)","94200","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","98.57","","","","","","","fee schedule","61.6","123.21","APC"
"Lung perf&ventilat diferentl","78598","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","952.58","","","","","","","fee schedule","567.01","1134.02","APC"
"Lung perfusion differential","78597","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","430","","","","","","","fee schedule","417.47","834.95","APC"
"Lung perfusion imaging","78580","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","446.7","","","","","","","fee schedule","417.47","834.95","APC"
"Lung transplant double","32853","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Lung ventilation imaging","78579","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","430","","","","","","","fee schedule","417.47","834.95","APC"
"Lung ventilation imaging","78579","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","667.96","","","","","","","fee schedule","417.47","834.95","APC"
"Lutetium lu 177 dotatat ther","A9513","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","602.27","","","","","","","fee schedule","316.99","633.97","APC"
"Lutetium lu 177 vipivotide","A9607","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","294.28","","","","","","","fee schedule","255.84","511.68",""
"Lwr ext dynamic prosth pylon","L5985","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","353.08","","","","","","","fee schedule","349.58","699.16","APC"
"Lwr xtr vasc stdy bilat","93924","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","450.97","","","","","","","fee schedule","225.48","450.97","APC"
"Lyme disease antibody","86617","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","15.8","","","","","","","fee schedule","15.49","30.98","APC"
"Lymph choriomeningitis ab","86727","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","13.08","","","","","","","fee schedule","12.87","25.74","APC"
"Lymph system imaging","78195","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","572.68","","","","","","","fee schedule","567.01","1134.02","APC"
"Lymph vessel x-ray arm/leg","75801","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","661.63","","","","","","","fee schedule","655.08","1310.16","APC"
"Lymph vessel x-ray arm/leg","75801","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","982.62","","","","","","","fee schedule","655.08","1310.16","APC"
"Lymph vessel x-ray arms/legs","75803","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1660.3","","","","","","","fee schedule","1643.86","3287.71","APC"
"Lymph vessel x-ray arms/legs","75803","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","2489.13","","","","","","","fee schedule","1643.86","3287.71","APC"
"Lymphocyte culture mixed","86821","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","73.12","","","","","","","fee schedule","36.56","73.12","APC"
"Lymphocyte transformation","86353","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","88.25","","","","","","","fee schedule","49.03","98.06","APC"
"Lymphocytotoxicity assay","86806","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","47.59","","","","","","","fee schedule","47.59","95.18","Laboratory"
"Lymphocytotoxicity assay","86806","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","90.42","","","","","","","fee schedule","47.59","95.18","APC"
"Lymphoma & Non-Acute Leukemia w/o CC","404","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","","","","0","other","","","No services performed during 15-month lookback period."
