"Gum graft","41870","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","1668.89","","","","","","","fee schedule","1620.29","3993","APC"
"H pylori (c-13) breath","83013","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","121.25","","","","","","","fee schedule","67.36","134.72","APC"
"H pylori ag ia","87339","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","16.16","","","","","","","fee schedule","16","32","APC"
"H pylori drug admin","83014","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8.8","","","","","","","fee schedule","7.86","15.72","Laboratory"
"H pylori drug admin","83014","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","8.33","","","","","","","fee schedule","7.86","15.72","APC"
"HALOPERIDOL 2 MG TABLET [3581]","51079-735-01","NDC","","","","","","","facility","both","1","EA","","0.56","0.20","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HEMIN 350 MG INTRAVENOUS POWDER FOR SOLUTION [179235]","J1640","HCPCS","55292-702-55","NDC","","","","","facility","both","1","EA","","34779.20","12172.72","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HEPARIN (PORCINE) 25,000 UNIT/250 ML IN 0.45 % SODIUM CHLORIDE IV SOLN [15849]","J1644","HCPCS","0409-7650-62","NDC","","","","","facility","both","1","EA","","1.73","0.61","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"HEPARIN, PORCINE (PF) 1,000 UNIT/ML INJECTION SOLUTION [110555]","J1644","HCPCS","71288-400-03","NDC","","","","","facility","both","1","EA","","7.09","2.48","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"HFO w/joint(s) CF","L3921","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","722.36","","","","","","","fee schedule","361.18","722.36","APC"
"HO abduction hip adjustable","L1650","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","285.69","","","","","","","fee schedule","281.19","562.38","APC"
"HO abduction static plastic","L1660","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","297.78","","","","","","","fee schedule","196.66","393.32","APC"
"HO post-op hip abduction","L1686","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1213.17","","","","","","","fee schedule","1144.5","2289","APC"
"HYDROCHLOROTHIAZIDE 10 MG/ML ORAL SUSPENSION TGH [152324]","9999-0115-01","NDC","","","","","","","facility","both","1","EA","","3.51","1.23","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET [34505]","68084-895-11","NDC","","","","","","","facility","both","1","EA","","0.53","0.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROCORTISONE 1 % TOPICAL OINTMENT [3731]","51672-2018-2","NDC","","","","","","","facility","both","1","EA","","0.85","0.30","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"HYDROCORTISONE 10 MG TABLET [3733]","0009-0031-01","NDC","","","","","","","facility","both","1","EA","","1.70","0.59","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROCORTISONE 5 MG TABLET [10209]","50268-405-11","NDC","","","","","","","facility","both","1","EA","","1.63","0.57","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROCORTISONE SOD SUCCINATE (PF) 100 MG/2 ML SOLUTION FOR INJECTION [144624]","J1720","HCPCS","0009-0011-04","NDC","","","","","facility","both","1","EA","","63.13","22.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROMORPHONE 4 MG TABLET [3761]","60687-590-11","NDC","","","","","","","facility","both","1","EA","","0.30","0.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROXYCHLOROQUINE 200 MG TABLET [10235]","42292-011-06","NDC","","","","","","","facility","both","1","EA","","2.91","1.02","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROXYCHLOROQUINE 200 MG TABLET [10235]","68084-269-01","NDC","","","","","","","facility","both","1","EA","","1.95","0.68","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYDROXYUREA 100 MG/ML ORAL SUSPENSION TGH [152327]","9999-0145-01","NDC","","","","","","","facility","both","1","EA","","3.51","1.23","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"HYDROXYZINE HCL 50 MG TABLET [3775]","50111-309-01","NDC","","","","","","","facility","both","1","EA","","0.49","0.17","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"HYOSCYAMINE 0.125 MG/5 ML ORAL ELIXIR [3781]","62135-511-47","NDC","","","","","","","facility","both","1","EA","","4.06","1.42","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"Hair removal by electrolysis","17380","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","864.41","","","","","","","fee schedule","704","1543.59","APC, OP Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","16677.59","","","","","","","fee schedule","8778.95","37623.95","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","30225.92","","","","","","","fee schedule","8778.95","37623.95",""
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","17564","","","","","","","fee schedule","8778.95","37623.95","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc","513","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","13159.01","12734.59","15665.99","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","16069.92","","","","","","","fee schedule","8182.29","25480.82",""
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","11539.8","","","","","","","fee schedule","8182.29","25480.82","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","12116.79","","","","","","","fee schedule","8182.29","25480.82","MSDRG Base Rate"
"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures Without Cc/Mcc","514","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","20740.7","","","","","","","fee schedule","8182.29","25480.82",""
"Hand Procedures For Injuries","906","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","29790.85","29790.85","29790.85","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hand Procedures For Injuries","906","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","30071.03","","","","","","","fee schedule","11425.41","54540.36","MSDRG Base Rate"
"Hand restorat thumb/1 finger","L6900","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","2295.32","","","","","","","fee schedule","2186.02","4372.04","APC"
"Hand restoration multiple fi","L6905","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","2208.38","","","","","","","fee schedule","2173.6","4347.2","APC"
"Hand restoration replacmnt g","L6915","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","993.33","","","","","","","fee schedule","937.1","1874.2","APC"
"Hand tendon reconstruction","26500","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","1874.25","15155.02",""
"Hand tendon reconstruction","26502","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3587.73","","","","","","","fee schedule","1874.25","6833.76","APC"
"Harvest auto stem cells","38206","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1723.97","","","","","","","fee schedule","1626.39","3993","APC"
"Harvest eye tissue alograft","68371","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","1326.84","5195",""
"Hast w/oxygen titrate","94453","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","277.88","","","","","","","fee schedule","138.94","277.88","APC"
"Hast w/report","94452","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","222.3","","","","","","","fee schedule","138.94","277.88","APC"
"Hb 0411T Insj/Rplc Car Modulj Sys Ventr Electrode Only","48100171","CDM","481","RC","0411T","HCPCS","","","facility","both","","","","22256","7789.6","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 0413T Removal Cardiac Modulj Sys Transvenous Electrode","48100173","CDM","481","RC","0413T","HCPCS","","","facility","both","","","","9935","3477.25","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 0801T Tcat Rmvl&Rplcmt Perm 2Chmbr Ldls Pm 2Chmbr Sys","48100180","CDM","481","RC","0801T","HCPCS","","","facility","both","","","","34320","12012","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 12-14F Bridle Pro Dark Blue,5/Bx","27208769_272","CDM","272","RC","","","","","facility","both","","","","1204.01","421.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb 14 3 3 Protein Spinal Fl","13600937","CDM","301","RC","84182","HCPCS","","","facility","both","","","","153","53.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 25999 Forearm Or Wrist Procedure","76100364","CDM","761","RC","25999","HCPCS","","","facility","both","","","","22404","7841.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 30 Min Consultation W Phd","99990276","CDM","9999","RC","","","","","facility","both","","","","50","17.5","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb 31630 Bronch Dilate Fx Repr","36000035","CDM","360","RC","31630","HCPCS","","","facility","both","","","","10375","3631.25","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 33016 Pericardiocentesis W/Imaging","36000350","CDM","360","RC","33016","HCPCS","","","facility","both","","","","5392","1887.2","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 33215 Pacer Icd Lead Reposition","36000049","CDM","360","RC","33215","HCPCS","","","facility","both","","","","4314","1509.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 33895 Evasc St Rpr Coarcj Thrc/Aa Xcrsg Maj Side Brnch","36000295","CDM","360","RC","33895","HCPCS","","","facility","both","","","","22665","7932.75","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 33947 Ecmo/Ecls Initiation Artery","36000351","CDM","360","RC","33947","HCPCS","","","facility","both","","","","13579","4752.65","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 36011 Venous 1St Order","76100913","CDM","761","RC","36011","HCPCS","","","facility","both","","","","5630","1970.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 36227 Place Cath External Carotid","32000261","CDM","320","RC","36227","HCPCS","","","facility","both","","","","26738","9358.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 37197 Remove Intravas Foreign Body","32000263","CDM","320","RC","37197","HCPCS","","","facility","both","","","","10557","3694.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 37799 Vascular Surg Proc","76100930","CDM","761","RC","37799","HCPCS","","","facility","both","","","","10358","3625.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 48102 Pancreas Percut Biopsy","76100476","CDM","761","RC","48102","HCPCS","","","facility","both","","","","5697","1993.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 48511 Perc Drain Pancr Pseudoc","76100477","CDM","761","RC","48511","HCPCS","","","facility","both","","","","2758","965.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 61626 Embolization Extracranial","76100528","CDM","360","RC","61626","HCPCS","","","facility","both","","","","25017","8755.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 64450 Injection Aa&/Strd Other Peripheral Nerve/Branch","32000345","CDM","320","RC","64450","HCPCS","","","facility","both","","","","4354","1523.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 64999 Nervous System Procedure","36000160","CDM","360","RC","64999","HCPCS","","","facility","both","","","","10187","3565.45","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 75860 Xray Sinus Or Jugular Vein","32000205","CDM","320","RC","75860","HCPCS","","","facility","both","","","","5160","1806","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 75902 Remove Cva Lumen Obstruct","32000219","CDM","320","RC","75902","HCPCS","","","facility","both","","","","1105","386.75","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 92960 Cardioversion","48100003","CDM","481","RC","92960","HCPCS","","","facility","both","","","","5887","2060.45","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 92992 Atrial Septectomy","48100015","CDM","481","RC","92992","HCPCS","","","facility","both","","","","15308","5357.8","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 93556 Imging For Aortography","48000052","CDM","480","RC","93556","HCPCS","","","facility","both","","","","10012","3504.2","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 93595 L Hrt Cath Chd Img Cath Trgt Zon Nml/Abnl Nt Cnj","48100129","CDM","481","RC","93595","HCPCS","","","facility","both","","","","4486","1570.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 93623 Eps Iv Drug Infusion","48000164","CDM","480","RC","93623","HCPCS","","","facility","both","","","","19394","6787.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 96361 Hydrate Iv Infus Add On","26000016","CDM","260","RC","96361","HCPCS","","","facility","both","","","","430","150.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 96366 Iv Ther Proph Dx Add On","26000018","CDM","260","RC","96366","HCPCS","","","facility","both","","","","372","130.2","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 96379 Unlisted Ther Proph Dx Inj","26000024","CDM","260","RC","96379","HCPCS","","","facility","both","","","","451","157.85","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb 96420 Chemo Ia Push","33100011","CDM","331","RC","96420","HCPCS","","","facility","both","","","","1034","361.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Ablation Liver","36000021","CDM","360","RC","47382","HCPCS","","","facility","both","","","","5257","1839.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Accudrain Special W/ Rflx Vlv","27200418_C1729_272","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","2428.41","849.94","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Acetaminophen","14004022","CDM","301","RC","80329","HCPCS","","","facility","both","","","","430","150.5","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Adult Dialyzer Line","27201110","CDM","272","RC","","","","","facility","both","","","","31.62","11.07","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Aep Hearing Status Deter I&R","47100034","CDM","471","RC","96251","HCPCS","","","facility","both","","","","584","204.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Alys Cplx Cn Npgt Prgrmg","74000034","CDM","740","RC","95977","HCPCS","","","facility","both","","","","1450","507.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Anoscopy Submucosal Solesta","36000199","CDM","360","RC","46999","HCPCS","","","facility","both","","","","17741","6209.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Apheresis Platelets (Sdp) Prt Leukoreduced Wastage","10492566","CDM","390","RC","P9073","HCPCS","","","facility","both","","","","670","234.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Apply Splint Finger Static","76100110","CDM","761","RC","29130","HCPCS","","","facility","both","","","","632","221.2","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Apt Downy Hgb","13817705","CDM","301","RC","83033","HCPCS","","","facility","both","","","","162","56.7","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Assay Of Lead","14096947","CDM","301","RC","83655","HCPCS","","","facility","both","","","","193","67.55","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Basic Metabolic Panel","30100108","CDM","301","RC","80048","HCPCS","","","facility","both","","","","315","110.25","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Bed Rehab Semi Private","12800002","CDM","128","RC","","","","","facility","both","","","","2329","815.15","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Benzodiazepine Pro","14008668","CDM","301","RC","80307","HCPCS","","","facility","both","","","","196","68.6","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Benzodiazepine Pro","30100079","CDM","301","RC","80307","HCPCS","","","facility","both","","","","196","68.6","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Bf Hpmr Cappucinno Tub","99990115","CDM","9999","RC","","","","","facility","both","","","","40","14","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Bf Multi Chew Tropical 120 Ct","99990099","CDM","9999","RC","","","","","facility","both","","","","27","9.45","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Biopsy Needle","62100006_272","CDM","272","RC","","","","","facility","both","","","","428.4","149.94","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Biopsy Palate Uvula","76100138","CDM","761","RC","42100","HCPCS","","","facility","both","","","","1349","472.15","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Bone Marrow Biopsy","75000002","CDM","761","RC","38221","HCPCS","","","facility","both","","","","5505","1926.75","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Bone Marrow Blood Supply","61000025","CDM","610","RC","77084","HCPCS","","","facility","both","","","","1746","611.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Bronchoscopy Bronch Stents","36000204","CDM","360","RC","31636","HCPCS","","","facility","both","","","","11106","3887.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Burn Dressing","45000018","CDM","450","RC","","","","","facility","both","","","","1129","395.15","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Burn Garm Custom Foot To Thigh","27100226","CDM","271","RC","A6508","HCPCS","","","facility","both","","","","121.38","42.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Burn Garm Custom Foot To Thigh","27100226_A6508_271","CDM","271","RC","A6508","HCPCS","","","facility","both","","","","121.38","42.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Burn Garm Custom Glove Wrist","27100229","CDM","271","RC","A6504","HCPCS","","","facility","both","","","","96.9","33.92","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Car Seat Ea Addl 30 Min","46000025","CDM","460","RC","94781","HCPCS","","","facility","both","","","","240","84","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Caregiver Traing 1St 30 Min","94200011","CDM","942","RC","","","","","facility","both","","","","195","68.25","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Cast La Fiberglass 0 To 10 Yrs","27400077_Q4020_272","CDM","272","RC","Q4020","HCPCS","","","facility","both","","","","232.56","81.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Euphora 1.5X15 Rx","27206706_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1248.48","436.97","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln In Pact Admiral 4.0X40X130","27206997_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","6626.33","2319.22","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Mini Trek Ii Otw 1.2X8","27205536_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1248.48","436.97","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Mustang 12.0 X4X135","27204907_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1791.94","627.18","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Mustang 4.0 X15X135","27204758_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1791.94","627.18","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Mustang 6.0 X20X135","27204816_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","2810.61","983.71","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Mustang 6.0 X4X135","27204798_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1791.94","627.18","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Nc Trek Neo Rx 2.50 X 12","27208833_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1230.39","430.64","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Nc Trek Neo Rx 5.00 X 12","27208872_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1248.48","436.97","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Nc Trek Neo Rx 5.00 X 8","27208871_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1248.48","436.97","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Bln Trek Otw 2.25X08","27202635_C1725_272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1248.48","436.97","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Envoy 5F Mpc","27203654_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","3657.2","1280.02","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Fogrt Embol 3Fr 80Cm","27200208_C1757_272","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","615.17","215.31","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Foley Silic 5Cc 18Fr","27200033","CDM","272","RC","A4338","HCPCS","","","facility","both","","","","174.42","61.05","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Cath Guide Al2 7Fr","27203732_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","695.29","243.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Guide Il3.5 6F","27205825_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1316.58","460.8","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Guide Il4.0 5F","27205826_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1317.84","461.24","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Guide Jr4 7Fr","27203855_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","695.29","243.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Im T 5F","27205005_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","184.4","64.54","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Indigo 12 115Cm Htorq Ltg Asp Tubing","27209775_C1757_272","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","30285.43","10599.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Infusion 5F X 10 X 135","27203188_C1751_272","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","1669.86","584.45","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cath Renagade W Wire 135 10","27204666_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","2383.7","834.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Catheter Wayne Pnuemo","27207408_272","CDM","272","RC","","","","","facility","both","","","","1883.94","659.38","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Cbc (General Health Panel Only)","13896546","CDM","305","RC","85025","HCPCS","","","facility","both","","","","86","30.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Ccl Cath Glide Sim 2 5Fx100","27201354_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","742.47","259.86","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Ccl Dilator Vessel 20Fr","27201360_272","CDM","272","RC","","","","","facility","both","","","","488.36","170.93","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
