"Nfro dbtc ckd elisa apoa4","0579U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","390.75","","","","","","","fee schedule","390.75","781.5","Laboratory"
"Nipple exploration","19110","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","1326.84","8177.61",""
"Nitroblue tetrazolium dye","86384","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","13.61","","","","","","","fee schedule","13.61","27.22","Laboratory"
"Njx aa&/strd nrv nrvtg si jt","64451","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","737.14","1502",""
"Njx interlaminar crv/thrc","62324","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2064","","","","","","","fee schedule","923.64","2121",""
"Njx interlaminar crv/thrc","62324","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1034.47","","","","","","","fee schedule","923.64","2121","APC, OP Rate"
"Njx interlaminar crv/thrc","62324","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1477.82","","","","","","","fee schedule","923.64","2121","APC"
"Njx interlaminar crv/thrc","62325","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","951.35","","","","","","","fee schedule","923.64","2121","APC"
"Njx interlaminar crv/thrc","62325","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","1551.71","","","","","","","fee schedule","923.64","2121","APC"
"Njx interlaminar lmbr/sac","62326","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1662.55","","","","","","","fee schedule","923.64","2121","APC"
"Njx interlaminar lmbr/sac","62327","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","938.69","","","","","","","fee schedule","923.64","2121","APC"
"Njx interlaminar lmbr/sac","62327","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1016","","","","","","","fee schedule","923.64","2121","APC"
"Njx noncmpnd sclrsnt mlt vn","36466","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","3619.8","","","","","","","fee schedule","2116","5282","APC"
"Njx paravert w/us lumb/sac","0216T","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","951.35","","","","","","","fee schedule","923.64","1847.27","APC"
"Njx paravert w/us lumb/sac","0216T","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1016","","","","","","","fee schedule","923.64","1847.27","APC"
"Njx px nfrosgrm &/urtrgrm","50430","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","779.14","","","","","","","fee schedule","728.17","2494","APC"
"Njx px nfrosgrm &/urtrgrm","50431","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1383.53","","","","","","","fee schedule","728.17","2494","APC"
"No Longer Valid","109","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","112","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 31.8] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","112","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","214","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","214","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","400","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","526","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","526","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","526","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","527","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"No Longer Valid","527","MS-DRG","","","","","","","facility","inpatient","","","","","","Multiplan","Ppo","","","[Burn  (%BC): 90] [Transplants (%BC): 90] [Trauma  (%BC): 90] [All Other IP (%BC): 80]","","","","0","other","","","No services performed during 15-month lookback period."
"No knee/ankle joints w/ ft b","L5210","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3030.14","","","","","","","fee schedule","2970.73","5941.46","APC"
"Nocardia antibody","86744","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","16.95","","","","","","","fee schedule","15.99","31.98","APC"
"Nocardia antibody","86744","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","24.21","","","","","","","fee schedule","15.99","31.98","APC"
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Cc","098","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","54207.98","","","","","","","fee schedule","17407.03","77314.41",""
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Cc","098","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","34168.71","","","","","","","fee schedule","17407.03","77314.41","Burn-Case Rate"
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Cc","098","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Cc","098","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","34492.17","","","","","","","fee schedule","17407.03","77314.41","MSDRG Base Rate"
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","86874.04","","","","","","","fee schedule","28768.02","89587.74",""
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 59.43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 214971] [BMT-Autologous-other-Case Rate: 110082] [Heart Transplant-Case Rate: 693712] [Kidney Transplant-Case Rate: 203797] [Liver Transplant-Case Rate: 364104] [Lung Transplant-Case Rate: 537956] [Pancreas Transplant-Case Rate: 332957]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Exchange","57808.36","","","","","","","fee schedule","28768.02","89587.74","MSDRG Base Rate"
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc","097","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis Without Cc/Mcc","099","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis Without Cc/Mcc","099","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Bacterial Infection Of Nervous System Except Viral Meningitis Without Cc/Mcc","099","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","26576.71","","","","","","","fee schedule","11180.43","77314.41",""
"Non-Extensive Burns","935","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","33117.88","","","","","","","fee schedule","24052.99","87543.47","MSDRG Base Rate"
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","","","[Stop Loss: Total Charges > 299818 | Excess % of Charge: 41] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1451] [Rehab-Per Diem: 2181]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc","987","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","30504.84","30504.84","30504.84","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc","989","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","","","[Stop Loss: Total Charges > 347079 | Total % of Charge: 55.2] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc","989","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc","989","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","13364.18","","","","","","","fee schedule","9272.09","54491.01","MSDRG Base Rate"
"Non-Malignant Breast Disorders With Cc/Mcc","600","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Malignant Breast Disorders With Cc/Mcc","600","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","19217.7","","","","","","","fee schedule","7681.53","23921.39",""
"Non-Malignant Breast Disorders With Cc/Mcc","600","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Malignant Breast Disorders Without Cc/Mcc","601","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","7854.29","","","","","","","fee schedule","4810.99","19584.8","MSDRG Base Rate"
"Non-Malignant Breast Disorders Without Cc/Mcc","601","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","7979.96","","","","","","","fee schedule","4810.99","19584.8","MSDRG Base Rate"
"Non-Malignant Breast Disorders Without Cc/Mcc","601","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Hmo/Pos/Epo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 65] [Medical-Per Diem: 1093] [Surgical-Per Diem: 1093] [ICU-Per Diem: 1520] [CCU-Per Diem: 1520] [Step Down-Per Diem: 1283] [C-Section 3 day stay-Case Rate: 3753 Days: 3 Additional Days: 651] [C-Section 4 day stay-Case Rate: 4404 Days: 4 Additional Days: 651] [Normal vag. Del. 2 day stay-Case Rate: 2565 Days: 2 Additional Days: 651] [Normal vag. Del. 3 day stay-Case Rate: 3216 Days: 3 Additional Days: 651] [Nursery  Level 1- Boarder-Per Diem: 356] [Nursery  Level 2-Per Diem: 855] [Nursery  Level 3-Per Diem: 1520] [Psych-Per Diem: 546] [IP High Cost Drugs (%BC): 65] [IP Prosthetics/Implants/Devices (%BC): 65] [Burn  (%BC): 85] [Cardiac Surgery (%BC): 65] [Transplants (%BC): 85] [Trauma  (%BC): 85]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Malignant Breast Disorders Without Cc/Mcc","601","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-Malignant Breast Disorders Without Cc/Mcc","601","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Non-OPPS Clinic Services","N700","APC","","","","","","","facility","outpatient","","","","","","Centene/Sunshine","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","106.85","82.07","166.13","4352","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Non-auto graft 1st tooth","D4275","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2916.51","","","","","","","fee schedule","1620.29","3240.57","APC"
"Non-blind interatrial shunt","C9760","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","29795.92","","","","","","","fee schedule","28109.36","99846","APC"
"Non-corrosive finish","L2780","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","85.07","","","","","","","fee schedule","82.59","165.18","APC"
"Non-covered Services","N900","APC","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","","","[Lesser Than Charges paid at %: 100] [Radiology ($): FEE SCHEDULE] [Laboratory Fee Schedule: FEE SCHEDULE] [OP High Cost Drugs ($): FEE SCHEDULE] [APC ($): FEE SCHEDULE] [All Other OP (%BC): 30]","165.2","165.2","795.6","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Non-pneum walk boot pre cst","L4386","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","195.89","","","","","","","fee schedule","195.89","391.78","APC"
"Non-pneum walk boot pre cst","L4386","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","293.83","","","","","","","fee schedule","195.89","391.78","APC"
"Nontraumatic Stupor And Coma With Mcc","080","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Nontraumatic Stupor And Coma With Mcc","080","MS-DRG","","","","","","","facility","inpatient","","","","","","Centene/Sunshine","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Nontraumatic Stupor And Coma Without Mcc","081","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","20953.61","20953.61","20953.61","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Nontraumatic Stupor And Coma Without Mcc","081","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","11671.31","","","","","","","fee schedule","7261.02","22611.86","MSDRG Base Rate"
"Nontraumatic Stupor And Coma Without Mcc","081","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Noonan spectrum disorders","81442","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","2143.6","","","","","","","fee schedule","2143.6","4287.2","Laboratory"
"Noonan spectrum disorders","81442","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3245.84","","","","","","","fee schedule","2143.6","4287.2","APC"
"Normal Newborn","795","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 181250] [BMT-Autologous-other-Case Rate: 92815] [Heart Transplant-Case Rate: 584895] [Kidney Transplant-Case Rate: 171829] [Liver Transplant-Case Rate: 306990] [Lung Transplant-Case Rate: 453571] [Pancreas Transplant-Case Rate: 280728]","1886.51","1309.31","2139","26","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Normal Newborn","795","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Normal Newborn","795","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","4361.15","","","","","","","fee schedule","1473.81","7696.15","MSDRG Base Rate"
"Normal Newborn","795","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Hmo/Pos/Epo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 65] [Medical-Per Diem: 1093] [Surgical-Per Diem: 1093] [ICU-Per Diem: 1520] [CCU-Per Diem: 1520] [Step Down-Per Diem: 1283] [C-Section 3 day stay-Case Rate: 3753 Days: 3 Additional Days: 651] [C-Section 4 day stay-Case Rate: 4404 Days: 4 Additional Days: 651] [Normal vag. Del. 2 day stay-Case Rate: 2565 Days: 2 Additional Days: 651] [Normal vag. Del. 3 day stay-Case Rate: 3216 Days: 3 Additional Days: 651] [Nursery  Level 1- Boarder-Per Diem: 356] [Nursery  Level 2-Per Diem: 855] [Nursery  Level 3-Per Diem: 1520] [Psych-Per Diem: 546] [IP High Cost Drugs (%BC): 65] [IP Prosthetics/Implants/Devices (%BC): 65] [Burn  (%BC): 85] [Cardiac Surgery (%BC): 65] [Transplants (%BC): 85] [Trauma  (%BC): 85]","","","","0","other","","","No services performed during 15-month lookback period."
"Normal Newborn","795","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Normal saline solution infus","J7030","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","3.05","","","","","","","fee schedule","2.47","3.05",""
"Not Billable to FI","N907","APC","","","","","","","facility","outpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Not Billable to FI","N907","APC","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Not Recognized by OPPS","N905","APC","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [OP Fee Schedule Rate: FEE SCHEDULE] [Laboratory Fee Schedule: FEE SCHEDULE] [APC ($): FEE SCHEDULE] [All Other OP (%BC): 60]","","","","0","other","","","No services performed during 15-month lookback period."
"Not Recognized by OPPS","N905","APC","","","","","","","facility","outpatient","","","","","","Humana","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Not Recognized by OPPS","N905","APC","","","","","","","facility","outpatient","","","","","","Naphcare","All Commercial Plans","","35","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Novachor 1 sq cm","Q4194","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","974.69","","","","","","","fee schedule","129.95","1047.88",""
"Novachor 1 sq cm","Q4194","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","719.37","","","","","","","fee schedule","129.95","1047.88",""
"Npm1 gene","81310","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","443.74","","","","","","","fee schedule","246.52","493.04","APC"
"Nps surg dilat eust tube bi","69706","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","6305.59","","","","","","","fee schedule","5282","12363.91","APC"
"Nrv cndj test 13/> studies","95913","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","393.58","","","","","","","fee schedule","389.68","779.36","APC"
"Nrv cndj test 7-8 studies","95910","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","409.16","","","","","","","fee schedule","389.68","779.36","APC"
"Nrv cndj test 9-10 studies","95911","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","416.96","","","","","","","fee schedule","389.68","779.36","APC"
"Nrv cndj tst 3-4 studies","95908","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","232.25","","","","","","","fee schedule","225.48","450.97","APC"
"Nrv cndj tst 3-4 studies","95908","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","229.16","","","","","","","fee schedule","225.48","450.97","APC"
"Nrv rpr w/nrv algrft 1st","64912","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","9439.37","","","","","","","fee schedule","3885","18328.87","APC"
"Nsl/sins ndsc total","31253","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","11159.59","","","","","","","fee schedule","4698","14739.91","APC"
"Nsl/sins ndsc total","31253","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","7738.45","","","","","","","fee schedule","4698","14739.91","APC"
"Nsl/sins ndsc w/artery lig","31241","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","2788.07","","","","","","","fee schedule","1858.71","5195","APC"
"Ntraop hipec px ea add 30min","96548","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","704","972",""
"Ntrk2 translocation analysis","81192","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","373.16","","","","","","","fee schedule","207.31","414.62","APC"
