"Biopsy oocyte polar body","89290","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","177.91","","","","","","","fee schedule","177.91","355.83","APC"
"Biopsy soft tissue of back","21925","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1724.73","","","","","","","fee schedule","1326.84","5195","APC"
"Biopsy thigh soft tissues","27323","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3449.46","","","","","","","fee schedule","940","3449.46","APC"
"Biopsy/removal lymph nodes","38500","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","4375.02","","","","","","","fee schedule","1326.84","8177.61","APC"
"Biopsy/removal lymph nodes","38520","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","8177.61","","","","","","","fee schedule","1326.84","8177.61","APC"
"Biopsy/removal lymph nodes","38530","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","7768.73","","","","","","","fee schedule","1326.84","8177.61","APC"
"Biovance 1 square cm","Q4154","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","171.1","","","","","","","fee schedule","129.95","259.91",""
"Biovance tri or 3l, sq cm","Q4283","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","905.66","","","","","","","fee schedule","129.95","905.66",""
"Bitewings four images","D0274","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","373.75","","","","","","","fee schedule","249.17","498.33","APC"
"Bk back check","L5686","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","68.18","","","","","","","fee schedule","62.55","125.1","APC"
"Bk joint covers pair","L5678","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","92.36","","","","","","","fee schedule","48.61","97.22","APC"
"Bk knee joints polycentric p","L5677","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","905.43","","","","","","","fee schedule","603.62","1207.24","APC"
"Bk knee joints polycentric p","L5677","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","914","","","","","","","fee schedule","603.62","1207.24","APC"
"Bk molded distal cushion","L5668","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","140.44","","","","","","","fee schedule","138.23","276.46","APC"
"Bk molded supracondylar susp","L5670","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","342.17","","","","","","","fee schedule","332.2","664.4","APC"
"Bk waist belt webbing","L5688","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","82.26","","","","","","","fee schedule","74.78","149.56","APC"
"Bl exchange/transfuse non-nb","36455","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","704","","","","","","","fee schedule","460.71","1502",""
"Bl smear w/o diff wbc count","85008","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","6.86","","","","","","","fee schedule","3.43","6.86","APC"
"Bl smear w/o diff wbc count","85008","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5.76","","","","","","","fee schedule","3.43","6.86","APC"
"Blastomyces antibody","86612","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","13.8","","","","","","","fee schedule","12.9","25.8","APC"
"Blind cor sinus reducer impl","C9783","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","12417.01","","","","","","","fee schedule","10842","24110.71","APC"
"Blind myocar trpl bon marrow","C9782","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","18424.6","","","","","","","fee schedule","17887.96","37440","APC"
"Blm gene","81209","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","62.9","","","","","","","fee schedule","39.31","78.62","APC"
"Blooc clot factor v test","85220","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","31.77","","","","","","","fee schedule","17.65","35.3","APC"
"Blooc clot factor v test","85220","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","29.65","","","","","","","fee schedule","17.65","35.3","APC"
"Blood clot lysis time","85175","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","21.8","","","","","","","fee schedule","20.37","40.74","APC"
"Blood gases any combination","82803","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","27.37","","","","","","","fee schedule","26.07","52.14","APC"
"Blood gases w/o2 saturation","82805","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","79.56","","","","","","","fee schedule","78.77","157.54","APC"
"Blood pH","82800","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","18.48","","","","","","","fee schedule","11","22","APC"
"Blood platelet aggregation","85576","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","37.36","","","","","","","fee schedule","24.91","49.82","APC"
"Blood split unit","9520","APC","","","","","","","facility","outpatient","","","","","","Multiplan","Ppo","","80","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Blood split unit","9520","APC","","","","","","","facility","outpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood split unit","9520","APC","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood split unit","P9011","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","160.52","","","","","","","fee schedule","155.84","311.68","APC"
"Blood transfusion service","36430","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","483.74","","","","","","","fee schedule","460.71","1502","APC"
"Blood typing rbc antigens","86905","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","400.52","","","","","","","fee schedule","374.32","748.64","APC"
"Blood typing rbc antigens","86905","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","598.91","","","","","","","fee schedule","374.32","748.64","APC"
"Blood, l/r, froz/degly/wash","9527","APC","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood, l/r, froz/degly/wash","9527","APC","","","","","","","facility","outpatient","","","","","","Humana","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood, l/r, froz/degly/wash","9527","APC","","","","","","","facility","outpatient","","","","","","Molina","Exchange","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood, l/r, froz/degly/wash","9527","APC","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Blood, l/r, froz/degly/wash","9527","APC","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Body fluid specific gravity","84315","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3.35","","","","","","","fee schedule","3.28","6.56","APC"
"Body fluid specific gravity","84315","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","4.92","","","","","","","fee schedule","3.28","6.56","APC"
"Bone Diseases And Arthropathies With Mcc","553","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","14797.29","","","","","","","fee schedule","8791.24","32645.74","MSDRG Base Rate"
"Bone Diseases And Arthropathies With Mcc","553","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","8995.13","","","","","","","fee schedule","6697.67","20857.49",""
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Employers Health Network","Web Tpa All Commercial Plans","12856.12","","","","","","","fee schedule","6697.67","20857.49",""
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","14763.48","","","","","","","fee schedule","6697.67","20857.49","Burn-Case Rate"
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Optum","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","16977.43","","","","","","","fee schedule","6697.67","20857.49",""
"Bone Diseases And Arthropathies Without Mcc","554","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","8462.4","2796.94","11821.45","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Bone biopsy open deep","20245","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3245.67","","","","","","","fee schedule","1517.25","6066.67","APC"
"Bone biopsy open deep","20245","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3336.67","","","","","","","fee schedule","1517.25","6066.67","APC"
"Bone biopsy open superficial","20240","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1900","","","","","","","fee schedule","1326.84","6066.67",""
"Bone biopsy trocar/needle","20225","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3449.46","","","","","","","fee schedule","1245","3449.46","APC"
"Bone imaging 3 phase","78315","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","467.57","","","","","","","fee schedule","417.47","834.95","APC, OP Rate"
"Bone imaging limited area","78300","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","834.95","","","","","","","fee schedule","417.47","834.95","APC"
"Bone marrow imaging ltd","78102","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","442.52","","","","","","","fee schedule","417.47","834.95","APC"
"Bone marrow imaging mult","78103","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","455.05","","","","","","","fee schedule","417.47","834.95","APC"
"Bone marrow transplant","009","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone marrow transplant","009","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone marrow transplant","009","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone marrow transplant","009","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","","","[Stop Loss: Total Charges > 271944 | Total % of Charge: 29.7] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1358]","","","","0","other","","","No services performed during 15-month lookback period."
"Bone/skin graft metatarsal","20972","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","7956.39","","","","","","","fee schedule","3036","15155.02","APC"
"Bone/skin graft microvasc","20969","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","7804.84","","","","","","","fee schedule","3885","15155.02","APC"
"Bone/skin graft microvasc","20969","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8107.94","","","","","","","fee schedule","3885","15155.02","APC"
"Bone/skin graft microvasc","20969","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8486.81","","","","","","","fee schedule","3885","15155.02","APC, OP Rate"
"Bordetella antibody","86615","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","26.38","","","","","","","fee schedule","13.19","26.38","APC"
"Borrelia antibody","86619","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","26.76","","","","","","","fee schedule","13.38","26.76","APC"
"Borrelia miyamotoi amp prb","87478","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","35.09","","","","","","","fee schedule","35.09","70.18","Laboratory"
"Bortezomib injection","J9041","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2.71","","","","","","","fee schedule","2.22","2.71",""
"Brachytx isodose plan simple","77316","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","397.27","","","","","","","fee schedule","391.01","782.02","APC"
"Brachytx, non-str, HDR Ir-192","2646","APC","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","","","[Lesser Than Charges paid at %: 65] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [Observation (%BC): 65] [Emergency Department (%BC): 65] [OP High Cost Drugs (%BC): 65] [Other Outpatient Implant (%BC): 65] [All Other OP (%BC): 65]","","","","0","other","","","No services performed during 15-month lookback period."
"Brachytx, non-str, HDR Ir-192","2646","APC","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Lesser Than Charges paid at %: 100] [OP Surg. Group 0 ($): FEE SCHEDULE] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [OP Surg. Group 5 ($): FEE SCHEDULE] [OP Surg. Group 6 ($): FEE SCHEDULE] [OP Surg. Group 7 ($): FEE SCHEDULE] [OP Surg. Group 8 ($): FEE SCHEDULE] [OP Surg. Group 9 ($): FEE SCHEDULE] [OP Surg. Group 10 ($): FEE SCHEDULE] [OP Surg. Ungroupable ($): 4992] [Observation ($): 4710] [Emergency Department ($): 996] [Urgent Care (%BC): 26.8] [Cardiac Rehabilitation Therapy (%BC): 26.8] [Cardiac Stress Test (%BC): 26.8] [Cardiology (%BC): 26.8] [Echocardiology (%BC): 26.8] [EKG/ECG  (%BC): 26.8] [Holter Monitor/Telemetry (%BC): 26.8] [Peripheral Vascular Lab (%BC): 26.8] [EEG (%BC): 26.8] [EMG (%BC): 26.8] [Neuropsychological Testing and Biofeedback (%BC): 26.8] [Sleep Studies (%BC): 26.8] [Chemotherapy (%BC): 26.8] [Nuclear Medicine (%BC): 26.8] [Oncology (%BC): 26.8] [Radiation Therapy  (%BC): 26.8] [CT Scan OP ($): 1746] [MRI OP ($): 1874] [Imaging Services (%BC): 26.8] [Mammography-Diagnostic (%BC): 26.8] [Mammography-Screening (%BC): 26.8] [Positron Emission Tomography ($): 4745] [Radiology (%BC): 26.8] [Ultrasound Imaging (%BC): 26.8] [Laboratory (%BC): 26.8] [Pathology (%BC): 26.8] [Hemodialysis (%BC): 26.8] [Peritoneal Dialysis, CAPD, and CCPD (%BC): 26.8] [Occupational Therapy ($): 251] [Physical Therapy ($): 251] [Respiratory Services/Therapy  (%BC): 26.8] [Speech Therapy ($): 251] [OP High Cost Drugs ($): FEE SCHEDULE] [Ambulance--Air  (%BC): 26.8] [Ambulance--Land  (%BC): 26.8] [Hyperbarics (%BC): 26.8] [Pulmonary Rehabilitation (%BC): 26.8]","","","","0","other","","","No services performed during 15-month lookback period."
"Brain biopsy w/ct/mr guide","61751","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Brain canal shunt procedure","61070","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1105.71","","","","","","","fee schedule","546.9","1502","APC"
"Brain canal shunt procedure","61070","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1179.42","","","","","","","fee schedule","546.9","1502","APC"
"Brain image 4+ views","78605","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","595.36","","","","","","","fee schedule","567.01","1134.02","APC"
"Brain image < 4 views","78600","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","417.47","","","","","","","fee schedule","417.47","834.95","APC"
"Brain image < 4 views","78600","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","442.52","","","","","","","fee schedule","417.47","834.95","APC"
"Brain image < 4 views","78600","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","632.14","","","","","","","fee schedule","417.47","834.95","APC"
"Brain image w/flow 4 + views","78606","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","623.71","","","","","","","fee schedule","567.01","1134.02","APC"
"Brain image w/flow < 4 views","78601","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","455.05","","","","","","","fee schedule","417.47","834.95","APC"
"Brca1 gene full dup/del alys","81166","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","301.35","","","","","","","fee schedule","301.35","602.7","Laboratory"
"Brca1 gene full dup/del alys","81166","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","456.3","","","","","","","fee schedule","301.35","602.7","APC"
"Brca1&2 185&5385&6174 var","81212","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","479.6","","","","","","","fee schedule","440","880","APC"
"Brca1&2 seq & full dup/del","81162","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","3467.27","","","","","","","fee schedule","1824.88","3649.76","APC"
"Breast Biopsy, Local Excision And Other Breast Procedures With Cc/Mcc","584","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Breast Biopsy, Local Excision And Other Breast Procedures With Cc/Mcc","584","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","9981.69","9981.69","9981.69","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Breast Biopsy, Local Excision And Other Breast Procedures With Cc/Mcc","584","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Breast Biopsy, Local Excision And Other Breast Procedures Without Cc/Mcc","585","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Breast reconstruction","19350","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","1874.25","8177.61",""
"Breast reconstruction","19357","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","27343.2","","","","","","","fee schedule","2133.06","28782.32","APC"
"Breast surgery procedure","19499","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","4456.8","","","","","","","fee schedule","3760","8177.61","APC"
"Breath recording infant","94772","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","409.16","","","","","","","fee schedule","389.68","779.36","APC"
"Brexucabtagene car pos t","Q2053","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","595422.84","","","","","","","fee schedule","489304.61","978609.22",""
"Brief emotional/behav assmt","96127","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","42.91","","","","","","","fee schedule","39","78.01","APC"
"Brief emotional/behav assmt","96127","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","59.06","","","","","","","fee schedule","39","78.01","APC"
"Brief emotional/behav assmt","96127","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","74.11","","","","","","","fee schedule","39","78.01","APC"
"Bronch ebus samplng 3/> node","31653","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3932.37","","","","","","","fee schedule","3760","7786.87","APC"
"Bronch ebus samplng 3/> node","31653","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5840.15","","","","","","","fee schedule","3760","7786.87","APC"
"Bronch thermoplsty 1 lobe","31660","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","5282","","","","","","","fee schedule","4698","14739.91",""
"Bronch thermoplsty 1 lobe","31660","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","11054.93","","","","","","","fee schedule","4698","14739.91","APC"
"Bronch thermoplsty 1 lobe","31660","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","14002.92","","","","","","","fee schedule","4698","14739.91","APC"
"Bronch w/balloon occlusion","31634","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","4698","","","","","","","fee schedule","2428","14739.91",""
"Bronch/bpsy(s) w/ navigation","C7511","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","5282","","","","","","","fee schedule","3613","5282",""
"Bronchial allergy tests","95070","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","584.52","","","","","","","fee schedule","389.68","779.36","APC"
"Bronchial brush biopsy","31717","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","408.44","1502",""
"Bronchial valve remov addl","31649","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","2788.07","","","","","","","fee schedule","1858.71","3717.42","APC"
"Bronchial valve remov addl","31649","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","3122.63","","","","","","","fee schedule","1858.71","3717.42","APC"
"Bronchitis And Asthma With Cc/Mcc","202","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","","","[Stop Loss: Total Charges > 299818 | Excess % of Charge: 41] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1451] [Rehab-Per Diem: 2181]","","","","0","other","","","No services performed during 15-month lookback period."
"Bronchitis And Asthma With Cc/Mcc","202","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Bronchitis And Asthma With Cc/Mcc","202","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","","","[Stop Loss: Total Charges > 271944 | Total % of Charge: 29.7] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1358]","","","","0","other","","","No services performed during 15-month lookback period."
"Bronchitis And Asthma Without Cc/Mcc","203","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","16874.13","","","","","","","fee schedule","5587.81","20874.11",""
"Bronchitis And Asthma Without Cc/Mcc","203","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Bronchitis And Asthma Without Cc/Mcc","203","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Bronchoscopy bronch stents","31636","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","7487.88","","","","","","","fee schedule","1326.84","14739.91","APC"
