"""""""Hb Drainage Of Pilonida Cyst-Complicated""","45000077","CDM","450","RC","","","","","facility","both","","","","5133","1796.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Poisoning And Toxic Effects Of Drugs With Mcc","917","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 59.43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 214971] [BMT-Autologous-other-Case Rate: 110082] [Heart Transplant-Case Rate: 693712] [Kidney Transplant-Case Rate: 203797] [Liver Transplant-Case Rate: 364104] [Lung Transplant-Case Rate: 537956] [Pancreas Transplant-Case Rate: 332957]","","","","0","other","","","No services performed during 15-month lookback period."
"Polycentric hinge pair","L6600","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","385.8","","","","","","","fee schedule","229.64","459.28","APC"
"Polysom 6/> yrs 4/> param","95810","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1703.85","","","","","","","fee schedule","896.76","1793.53","APC"
"Polysom 6/>yrs cpap 4/> parm","95811","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1004.38","","","","","","","fee schedule","896.76","1793.53","APC, OP Rate"
"Polysom <6 yrs 4/> paramtrs","95782","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","986.44","","","","","","","fee schedule","896.76","1793.53","APC"
"Polysom <6 yrs 4/> paramtrs","95782","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1345.15","","","","","","","fee schedule","896.76","1793.53","APC"
"Polysom <6 yrs 4/> paramtrs","95782","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","950.57","","","","","","","fee schedule","896.76","1793.53","APC"
"Polysom any age 1-3> param","95808","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","923.67","","","","","","","fee schedule","896.76","1793.53","APC"
"Porfimer sodium injection","J9600","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","24712.99","","","","","","","fee schedule","24228.42","48456.84","APC"
"Pos airway pressure cpap","94660","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","411.61","","","","","","","fee schedule","228.67","457.35","APC"
"Positional nystagmus test","92542","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","250.09","","","","","","","fee schedule","138.94","277.88","APC"
"Positional nystagmus test","92542","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","151.44","","","","","","","fee schedule","138.94","277.88","APC"
"Post fusion 13/> vert seg","22804","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","19408.81","","","","","","","fee schedule","3885","36620.39","APC"
"Post fusion 7-12 vert seg","22802","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","34789.37","","","","","","","fee schedule","3885","36620.39","APC"
"Post op service LVRS min 6","G0305","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","428.65","","","","","","","fee schedule","389.68","779.36","APC"
"Post vert arthrplst 1 lumbar","0202T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","13541.24","","","","","","","fee schedule","10145","26814.33","APC"
"Post vert arthrplst 1 lumbar","0202T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","20301.13","","","","","","","fee schedule","10145","26814.33","APC"
"Post-coital mucous exam","Q0115","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","25.41","","","","","","","fee schedule","25","50","APC"
"Post-operative body jacket","L1310","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3555.34","","","","","","","fee schedule","1975.19","3950.38","APC"
"Postop app non-wgt bear dsg","L5450","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","902.14","","","","","","","fee schedule","501.19","1002.38","APC"
"Postop dsg ak ea add cast ch","L5430","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","646.87","","","","","","","fee schedule","616.07","1232.14","APC"
"Postop dsg bk ea add cast ch","L5410","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1023.02","","","","","","","fee schedule","511.51","1023.02","APC"
"Postop dsg cast chg elb dis/","L6382","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","4049.44","","","","","","","fee schedule","2249.69","4499.38","APC"
"Postop ea cast chg & realign","L6386","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","501.47","","","","","","","fee schedule","491.64","983.28","APC"
"Postoperative And Post-Traumatic Infections With Mcc","862","MS-DRG","","","","","","","facility","inpatient","","","","","","Employers Health Network","Web Tpa All Commercial Plans","28321.67","","","","","","","fee schedule","12898","45948.45",""
"Postoperative And Post-Traumatic Infections With Mcc","862","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","27926.4","","","","","","","fee schedule","12898","45948.45","Burn-Case Rate"
"Postoperative And Post-Traumatic Infections With Mcc","862","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Postoperative And Post-Traumatic Infections Without Mcc","863","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","20383.74","","","","","","","fee schedule","8024.2","29219.86","MSDRG Base Rate"
"Postoperative And Post-Traumatic Infections Without Mcc","863","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","11611.57","11611.57","11611.57","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postoperative And Post-Traumatic Infections Without Mcc","863","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","17147.26","","","","","","","fee schedule","8024.2","29219.86","MSDRG Base Rate"
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Cc","857","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","20139.77","20139.77","39113.68","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Cc","857","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","38563.81","","","","","","","fee schedule","17485.67","108789.87","MSDRG Base Rate"
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Cc","857","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Stop Loss: Total Charges > 285541 | Total % of Charge: 38.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1874]","44323.18","44323.18","232152.99","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","109326.84","","","","","","","fee schedule","36203.18","112741.9",""
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 52.50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 223402] [BMT-Autologous-other-Case Rate: 114400] [Heart Transplant-Case Rate: 720917] [Kidney Transplant-Case Rate: 211790] [Liver Transplant-Case Rate: 378383] [Lung Transplant-Case Rate: 559053] [Pancreas Transplant-Case Rate: 346014]","101554.67","97183.07","462165.22","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","46525.83","","","","","","","fee schedule","36203.18","112741.9","MSDRG Base Rate"
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Naphcare","All Commercial Plans","","","[Medical-Per Diem: 2419] [Surgical-Per Diem: 2419]","","","","0","other","","","No services performed during 15-month lookback period."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","71741.71","71741.71","106067.41","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc","856","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Medicare Managed Care Plan","45672.15","","","","","","","fee schedule","36203.18","112741.9","MSDRG Base Rate"
"Postoperative Or Post-Traumatic Infections With O.R. Procedures Without Cc/Mcc","858","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","15849.76","","","","","","","fee schedule","10339.41","108789.87","MSDRG Base Rate"
"Postoperative Or Post-Traumatic Infections With O.R. Procedures Without Cc/Mcc","858","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","15257.25","","","","","","","fee schedule","10339.41","108789.87","MSDRG Base Rate"
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","","","[Stop Loss: Total Charges > 1450367 | Total % of Charge: 28] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","38093.21","37218.21","38218.21","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","19527.22","","","","","","","fee schedule","7083.88","34724.99","MSDRG Base Rate"
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","26152.53","","","","","","","fee schedule","7083.88","34724.99","Trauma-Case Rate"
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","17783.72","","","","","","","fee schedule","7083.88","34724.99","MSDRG Base Rate"
"Postpartum And Post Abortion Diagnoses With O.R. Procedures","769","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Postpartum And Post Abortion Diagnoses Without O.R. Procedures","776","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","8459.09","","","","","","","fee schedule","5217.95","17828.58","MSDRG Base Rate"
"Posturography","92548","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","138.94","","","","","","","fee schedule","138.94","277.88","APC"
"Potassium hydroxide preps","Q0112","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6.18","","","","","","","fee schedule","5.83","11.66","APC"
"Pow ue rom dev ewhf uprt cus","L8702","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","69923.18","","","","","","","fee schedule","68801.71","137603.42","APC"
"Pow ue rom dev ewhf uprt cus","L8702","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","130723.25","","","","","","","fee schedule","68801.71","137603.42","APC"
"Power module combo vad, rep","Q0479","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","15072.4","","","","","","","fee schedule","14835.04","29670.08","APC"
"Power module combo vad, rep","Q0479","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","22463.22","","","","","","","fee schedule","14835.04","29670.08","APC"
"Ppsv23 vacc 2 yrs+ subq/im","90732","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","162.83","","","","","","","fee schedule","133.47","162.83",""
"Pralidoxime chloride inj","J2730","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","126.93","","","","","","","fee schedule","126.93","126.93",""
"Pre-op service LVRS 1-9 dos","G0304","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","396.03","","","","","","","fee schedule","389.68","779.36","APC"
"Pre-op service LVRS complete","G0302","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","397.47","","","","","","","fee schedule","389.68","779.36","APC"
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","22944.86","","","","","","","fee schedule","9033.39","36381.9",""
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","15946.78","","","","","","","fee schedule","9033.39","36381.9","MSDRG Base Rate"
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","15730.03","","","","","","","fee schedule","9033.39","36381.9","MSDRG Base Rate"
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Precerebral Occlusion Without Infarction With Mcc","067","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Precerebral Occlusion Without Infarction Without Mcc","068","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","11562.92","","","","","","","fee schedule","7074.84","22032.07",""
"Precerebral Occlusion Without Infarction Without Mcc","068","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","10348.17","","","","","","","fee schedule","7074.84","22032.07","MSDRG Base Rate"
"Precerebral Occlusion Without Infarction Without Mcc","068","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","10753.98","","","","","","","fee schedule","7074.84","22032.07","MSDRG Base Rate"
"Precerebral Occlusion Without Infarction Without Mcc","068","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Precerebral Occlusion Without Infarction Without Mcc","068","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","10348.17","","","","","","","fee schedule","7074.84","22032.07","MSDRG Base Rate"
"Prefab glove for term device","L6890","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","211.56","","","","","","","fee schedule","208.23","416.46","APC"
"Prehensile actuator","L7040","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","6212.47","","","","","","","fee schedule","3451.37","6902.74","APC"
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","7521","7521","7521","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 31.8] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","69999.82","2106","103294","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","101465.96","","","","","","","fee schedule","30042.88","101465.96",""
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","41811.65","","","","","","","fee schedule","30042.88","101465.96","MSDRG Base Rate"
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","77450.55","","","","","","","fee schedule","30042.88","101465.96",""
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","39126.5","","","","","","","fee schedule","30042.88","101465.96","MSDRG Base Rate"
"Prematurity With Major Problems","791","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","39510.09","","","","","","","fee schedule","30042.88","101465.96","MSDRG Base Rate"
"Prematurity Without Major Problems","792","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Prep AK ischial direct form","L5570","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","3710.64","","","","","","","fee schedule","2473.76","4947.52","APC"
"Prep AK ischial direct form","L5570","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","4155.92","","","","","","","fee schedule","2473.76","4947.52","APC"
"Prep AK ischial open end","L5585","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3731.78","","","","","","","fee schedule","3554.08","7108.16","APC"
"Prep AK ischial thermo mold","L5580","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2935.01","","","","","","","fee schedule","2887.94","5775.88","APC"
"Prep AK ischial thermo mold","L5580","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","4372.92","","","","","","","fee schedule","2887.94","5775.88","APC"
"Prep BK ptb open end socket","L5535","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2096.85","","","","","","","fee schedule","2076.09","4152.18","APC"
"Prep BK ptb open end socket","L5535","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","2179.89","","","","","","","fee schedule","2076.09","4152.18","APC"
"Prep BK ptb plaster molded","L5510","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3208.21","","","","","","","fee schedule","1782.34","3564.68","APC"
"Prep BK ptb thermopls molded","L5530","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","2368.31","","","","","","","fee schedule","2114.56","4229.12","APC, OP Rate"
"Prep donor liver/arterial","47147","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Prep renal graft/arterial","50328","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Prep renal graft/ureteral","50329","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Prepare embryo for transfer","89255","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","56.05","","","","","","","fee schedule","54.42","108.84","APC"
"Prepare embryo for transfer","89255","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","59.86","","","","","","","fee schedule","54.42","108.84","APC"
"Prepare face/oral prosthesis","21079","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5539.62","","","","","","","fee schedule","3462.26","9732","APC"
"Prepare face/oral prosthesis","21081","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","6738.33","","","","","","","fee schedule","3885","12363.91","APC"
"Prepare face/oral prosthesis","21082","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3704.62","","","","","","","fee schedule","3462.26","9732","APC"
"Prepare face/oral prosthesis","21082","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3531.51","","","","","","","fee schedule","3462.26","9732","APC"
"Prepare face/oral prosthesis","21082","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3808.49","","","","","","","fee schedule","3462.26","9732","APC"
"Prepare face/oral prosthesis","21084","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3808.49","","","","","","","fee schedule","3462.26","9732","APC"
"Prepare face/oral prosthesis","21089","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","247.34","3993",""
"Prepj skn cll ssp agrft 1st","15013","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","7485.14","","","","","","","fee schedule","3885","14822.05","APC"
"Prepj skn cll ssp agrft 1st","15013","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","8152.13","","","","","","","fee schedule","3885","14822.05","APC"
"Prepj skn cll ssp agrft 1st","15013","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","7781.58","","","","","","","fee schedule","3885","14822.05","APC"
"Preputial stretching","54450","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","1457","","","","","","","fee schedule","260.91","1502",""
"Preputial stretching","54450","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","1500","","","","","","","fee schedule","260.91","1502",""
"Prescrl fuse w/ instr l5-s1","22586","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","20507.42","","","","","","","fee schedule","3885","36620.39","APC, OP Rate"
"Prgrmg dev eval ccm-d ip","0926T","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","39.75","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg dev eval ccm-d ip","0926T","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","70.15","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg dev eval ccm-d ip","0926T","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","41.31","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg dev eval icds ss ip","0575T","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","43.65","","","","","","","fee schedule","38.97","77.95","APC, OP Rate"
"Prgrmg dev eval impltbl sys","93260","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","40.14","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg dev eval impltbl sys","93260","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","39.61","","","","","","","fee schedule","38.97","77.95","APC"
"Prgrmg dev eval scrms remote","0650T","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","70.15","","","","","","","fee schedule","38.97","77.95","APC"
