"Hereditary colon ca dsordrs","81435","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2347.11","","","","","","","fee schedule","1303.95","2607.9","APC"
"Hereditary retinal disorders","81434","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","607.48","","","","","","","fee schedule","597.91","1195.82","APC"
"Heredtry nurondcrn tum dsrdr","81437","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1316.99","","","","","","","fee schedule","1303.95","2607.9","APC"
"Heredtry nurondcrn tum dsrdr","81437","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1303.95","","","","","","","fee schedule","1303.95","2607.9","Laboratory"
"Hernia Procedures Except Inguinal & Femoral Age >17 w/o CC","160","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Cc","354","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","1631.71","1631.71","1631.71","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hernia Procedures Except Inguinal And Femoral With Cc","354","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","26811.04","","","","","","","fee schedule","13651.33","42512.19",""
"Hernia Procedures Except Inguinal And Femoral With Cc","354","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","34152.98","","","","","","","fee schedule","13651.33","42512.19",""
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","17223.69","17223.69","17223.69","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","58881.83","","","","","","","fee schedule","16739.25","73293.6",""
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","36583.21","","","","","","","fee schedule","16739.25","73293.6","MSDRG Base Rate"
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Herpes simplex 1 ag if","87274","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","21.56","","","","","","","fee schedule","11.98","23.96","APC"
"Herpes simplex 2 ag if","87273","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","13.18","","","","","","","fee schedule","11.98","23.96","APC"
"Herpes simplex 2 ag if","87273","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","19.17","","","","","","","fee schedule","11.98","23.96","APC"
"Heterophile antibody screen","86308","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","5.26","","","","","","","fee schedule","5.18","10.36","APC"
"Hexagnal phosph pltlt neutrl","85598","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","19.6","","","","","","","fee schedule","17.98","35.96","APC"
"Hfe gene","81256","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","66.43","","","","","","","fee schedule","65.36","130.72","APC"
"Hfe gene","81256","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","71.9","","","","","","","fee schedule","65.36","130.72","APC"
"Hfo nontorsion jnts pre cst","L3929","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","189.34","","","","","","","fee schedule","94.67","189.34","APC"
"Hfo without joints pre ots","L3924","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","148.1","","","","","","","fee schedule","97.81","195.62","APC"
"Hhv-6 dna quant","87533","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","43.85","","","","","","","fee schedule","41.76","83.52","APC"
"Hi enrgy eswt plantar fascia","28890","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1830.32","","","","","","","fee schedule","1679.19","6490","APC"
"Hib prp-omp vacc 3 dose im","90647","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","44.58","","","","","","","fee schedule","44.58","44.58",""
"Hib-mency vacc 6wk-18m0 im","90644","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","26.84","","","","","","","fee schedule","26.84","26.84",""
"High activity knee frame","L5930","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","6250.6","","","","","","","fee schedule","4167.07","8334.14","APC"
"Hinge ext/flex wrist finger","L3901","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1969.72","","","","","","","fee schedule","1969.72","3939.44","APC"
"Hinge ext/flex wrist finger","L3901","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","3151.55","","","","","","","fee schedule","1969.72","3939.44","APC"
"Hip & Femur Procedures Except Major Joint Age >17 w CC","210","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","","","[Stop Loss: Total Charges > 314809 | Excess % of Charge: 43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1643] [Rehab-Per Diem: 2469]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip & Femur Procedures Except Major Joint Age >17 w CC","210","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip & Femur Procedures Except Major Joint Age >17 w/o CC","211","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","","","[Stop Loss: Total Charges > 1450367 | Total % of Charge: 28] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip & Femur Procedures Except Major Joint Age >17 w/o CC","211","MS-DRG","","","","","","","facility","inpatient","","","","","","Phcs","Hmo/Pos/Epo","","","[Stop Loss: Total Charges > 30000 | Total % of Charge: 65] [Lesser Than Charges paid at %: 65] [Medical-Per Diem: 1093] [Surgical-Per Diem: 1093] [ICU-Per Diem: 1520] [CCU-Per Diem: 1520] [Step Down-Per Diem: 1283] [C-Section 3 day stay-Case Rate: 3753 Days: 3 Additional Days: 651] [C-Section 4 day stay-Case Rate: 4404 Days: 4 Additional Days: 651] [Normal vag. Del. 2 day stay-Case Rate: 2565 Days: 2 Additional Days: 651] [Normal vag. Del. 3 day stay-Case Rate: 3216 Days: 3 Additional Days: 651] [Nursery  Level 1- Boarder-Per Diem: 356] [Nursery  Level 2-Per Diem: 855] [Nursery  Level 3-Per Diem: 1520] [Psych-Per Diem: 546] [IP High Cost Drugs (%BC): 65] [IP Prosthetics/Implants/Devices (%BC): 65] [Burn  (%BC): 85] [Cardiac Surgery (%BC): 65] [Transplants (%BC): 85] [Trauma  (%BC): 85]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip & Femur Procedures Except Major Joint Age >17 w/o CC","211","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Stop Loss: Total Charges > 285541 | Total % of Charge: 38.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1874]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip And Femur Procedures Except Major Joint With Cc","481","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 52.50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 223402] [BMT-Autologous-other-Case Rate: 114400] [Heart Transplant-Case Rate: 720917] [Kidney Transplant-Case Rate: 211790] [Liver Transplant-Case Rate: 378383] [Lung Transplant-Case Rate: 559053] [Pancreas Transplant-Case Rate: 346014]","50406.45","50406.45","50406.45","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hip And Femur Procedures Except Major Joint With Cc","481","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip And Femur Procedures Except Major Joint With Cc","481","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Medicare Managed Care Plan","22479.9","","","","","","","fee schedule","16651.07","51853.83","MSDRG Base Rate"
"Hip And Femur Procedures Except Major Joint With Cc","481","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Stop Loss: Total Charges > 285541 | Total % of Charge: 38.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1874]","43707.62","43707.62","43707.62","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hip And Femur Procedures Except Major Joint With Mcc","480","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","27539.22","","","","","","","fee schedule","21514.69","73498.53",""
"Hip And Femur Procedures Except Major Joint With Mcc","480","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip And Femur Procedures Except Major Joint Without Cc/Mcc","482","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 31.8] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","31644.38","31644.38","31644.38","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hip And Femur Procedures Except Major Joint Without Cc/Mcc","482","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip And Femur Procedures Except Major Joint Without Cc/Mcc","482","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","17761.5","","","","","","","fee schedule","12730.86","39645.72","MSDRG Base Rate"
"Hip And Femur Procedures Except Major Joint Without Cc/Mcc","482","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","17254.02","","","","","","","fee schedule","12730.86","39645.72","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 189681] [BMT-Autologous-other-Case Rate: 97132] [Heart Transplant-Case Rate: 612098] [Kidney Transplant-Case Rate: 179822] [Liver Transplant-Case Rate: 321269] [Lung Transplant-Case Rate: 474666] [Pancreas Transplant-Case Rate: 293785]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","","","facility","inpatient","","","","","","Florida Community Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","29531.67","","","","","","","fee schedule","23389.67","72838.77","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","21426.29","","","","","","","fee schedule","16918.31","54699.86","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","","","[Stop Loss: Total Charges > 299818 | Excess % of Charge: 41] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1451] [Rehab-Per Diem: 2181]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Medicare Managed Care Plan","22699.14","","","","","","","fee schedule","16918.31","54699.86","MSDRG Base Rate"
"Hip adj flex ext abduct cont","L2624","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","718.59","","","","","","","fee schedule","479.06","958.12","APC"
"Hip arthro w/fb removal","29861","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","11473.87","","","","","","","fee schedule","1874.25","15155.02","APC"
"Hip arthro w/fb removal","29861","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","7956.39","","","","","","","fee schedule","1874.25","15155.02","APC"
"Hip arthro w/femoroplasty","29914","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7701.03","","","","","","","fee schedule","5506","15155.02","APC"
"Hip arthro w/labral repair","29916","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","5766","","","","","","","fee schedule","5506","15155.02",""
"Hip arthroscopy dx","29860","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Exchange","1874.25","","","","","","","fee schedule","1874.25","15155.02",""
"Hip canad sing axi cons fric","L5250","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","9618.3","","","","","","","fee schedule","6352.07","12704.14","APC"
"Hip clevis type 2 posit jnt","L2570","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","751.67","","","","","","","fee schedule","729.78","1459.56","APC"
"Hip disartic sach thermopls","L5595","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","5459.19","","","","","","","fee schedule","5199.23","10398.46","APC"
"Hip flex inner socket ext fr","L5643","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2038.84","","","","","","","fee schedule","1905.46","3810.92","APC"
"Hip flexible cover system","L5966","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1475.58","","","","","","","fee schedule","1460.97","2921.94","APC"
"Hip flexible cover system","L5966","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1592.46","","","","","","","fee schedule","1460.97","2921.94","APC"
"Histoplasma antibody","86698","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","14.48","","","","","","","fee schedule","13.79","27.58","APC"
"Histoplasmosis skin test","86510","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","62.41","","","","","","","fee schedule","39","78.01","APC"
"Hiv With Extensive O.R. Procedures With Mcc","969","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","57495.27","","","","","","","fee schedule","50749.3","158040.58","MSDRG Base Rate"
"Hiv With Extensive O.R. Procedures With Mcc","969","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Extensive O.R. Procedures With Mcc","969","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 59.43] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 214971] [BMT-Autologous-other-Case Rate: 110082] [Heart Transplant-Case Rate: 693712] [Kidney Transplant-Case Rate: 203797] [Liver Transplant-Case Rate: 364104] [Lung Transplant-Case Rate: 537956] [Pancreas Transplant-Case Rate: 332957]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Extensive O.R. Procedures Without Mcc","970","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","21291.93","","","","","","","fee schedule","21291.93","144706.94",""
"Hiv With Extensive O.R. Procedures Without Mcc","970","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","26320.11","","","","","","","fee schedule","21291.93","144706.94","MSDRG Base Rate"
"Hiv With Major Related Condition With Cc","975","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Major Related Condition With Mcc","974","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Major Related Condition With Mcc","974","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","42397.02","","","","","","","fee schedule","23290.88","74623.13","MSDRG Base Rate"
"Hiv With Major Related Condition With Mcc","974","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Or Without Other Related Condition","977","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","14391.23","","","","","","","fee schedule","11570.45","36032.02","MSDRG Base Rate"
"Hiv With Or Without Other Related Condition","977","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv antigen w/hiv antibodies","87806","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","33.43","","","","","","","fee schedule","32.77","65.54","APC"
"Hiv-1 ag ia","87390","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","24.3","","","","","","","fee schedule","24.06","48.12","APC"
"Hiv-1 ag ia","87390","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","24.06","","","","","","","fee schedule","24.06","48.12","Laboratory"
"Hiv-2 ag ia","87391","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","32.85","","","","","","","fee schedule","21.9","43.8","APC"
"Hiv-2 probe&revrse trnscripj","87538","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","35.66","","","","","","","fee schedule","35.09","70.18","APC"
"Hizentra injection","J1559","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","16.64","","","","","","","fee schedule","13.64","28.67",""
"Hkafo torsion ball bearing j","L2060","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","803.35","","","","","","","fee schedule","717.28","1434.56","APC, OP Rate"
"Hkafo torsion bil rot straps","L2040","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","211.95","","","","","","","fee schedule","209.85","419.7","APC"
"Hkafo torsion bil rot straps","L2040","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","222.44","","","","","","","fee schedule","209.85","419.7","APC"
"Hkafo torsion cable hip pelv","L2050","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","575.64","","","","","","","fee schedule","558.87","1117.74","APC"
"Hkafo unilat torsion ball br","L2090","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","550.3","","","","","","","fee schedule","541.63","1083.26","APC"
"Hkafo unilat torsion ball br","L2090","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1029.1","","","","","","","fee schedule","541.63","1083.26","APC"
"Hla class ii high defin qual","86833","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","547.34","","","","","","","fee schedule","325.8","651.6","APC"
"Hla class ii phenotype qual","86831","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","82.7","","","","","","","fee schedule","81.88","163.76","APC"
"Hla class ii semiquant panel","86835","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","329.42","","","","","","","fee schedule","322.96","645.92","APC"
"Hla i & ii type verify lr","81371","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","412.61","","","","","","","fee schedule","404.52","809.04","APC"
"Hla i & ii typing hr","81378","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","387.04","","","","","","","fee schedule","345.57","691.14","Laboratory"
"Hla i & ii typing lr","81370","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","414.18","","","","","","","fee schedule","402.12","804.24","APC"
"Hla i & ii typing lr","81370","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","675.56","","","","","","","fee schedule","402.12","804.24","APC"
"Hla i typing 1 antigen lr","81374","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","75.82","","","","","","","fee schedule","74.33","148.66","APC"
"Hla i typing complete lr","81372","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","411.66","","","","","","","fee schedule","403.59","807.18","APC"
"Hla i typing complete lr","81372","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","766.82","","","","","","","fee schedule","403.59","807.18","APC"
"Hla ii type 1 ag equiv lr","81377","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","104.21","","","","","","","fee schedule","94.74","189.48","APC"
"Hla typing a b or c","86812","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","27.62","","","","","","","fee schedule","25.81","51.62","APC"
"Hla typing a b or c","86812","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","28.91","","","","","","","fee schedule","25.81","51.62","Laboratory"
"Hla typing dr/dq","86816","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","30.65","","","","","","","fee schedule","30.17","60.34","APC"
"Hla x-match noncytotoxc addl","86826","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","37.13","","","","","","","fee schedule","36.53","73.06","APC"
"Hla x-match noncytotoxc addl","86826","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","36.53","","","","","","","fee schedule","36.53","73.06","Laboratory"
"Hla x-math non-cytotoxic","86825","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","111.68","","","","","","","fee schedule","109.49","218.98","APC"
"Hla x-math non-cytotoxic","86825","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","183.94","","","","","","","fee schedule","109.49","218.98","APC"
"Ho bilateral hip abduction","L1681","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","2403.45","","","","","","","fee schedule","2289","4578","APC"
