"Lymphoma And Leukemia With Major O.R. Procedures With Mcc","820","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellmed","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","21815.34","","","","","","","fee schedule","9177.39","35897.57",""
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","21031.25","","","","","","","fee schedule","9177.39","35897.57","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia With Cc","841","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","15112.52","15112.52","15112.52","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lymphoma And Non-Acute Leukemia With Cc","841","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Mcc","840","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Other Procedures With Cc","824","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","36759.23","","","","","","","fee schedule","17649.38","83276.45",""
"Lymphoma And Non-Acute Leukemia With Other Procedures With Cc","824","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","83276.45","","","","","","","fee schedule","17649.38","83276.45",""
"Lymphoma And Non-Acute Leukemia With Other Procedures With Cc","824","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Other Procedures With Cc","824","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","23871.59","","","","","","","fee schedule","17649.38","83276.45","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia With Other Procedures With Cc","824","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","22970.78","","","","","","","fee schedule","17649.38","83276.45","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Blue Select Ppo","36759.23","","","","","","","fee schedule","36759.23","116937.89",""
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","64504.6","","","","","","","fee schedule","36759.23","116937.89","Trauma-Case Rate"
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","41146.65","26788.05","41472.54","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lymphoma And Non-Acute Leukemia With Other Procedures Without Cc/Mcc","825","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","1335.81","1335.81","1335.81","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lymphoma And Non-Acute Leukemia With Other Procedures Without Cc/Mcc","825","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppc Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 52.50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 223402] [BMT-Autologous-other-Case Rate: 114400] [Heart Transplant-Case Rate: 720917] [Kidney Transplant-Case Rate: 211790] [Liver Transplant-Case Rate: 378383] [Lung Transplant-Case Rate: 559053] [Pancreas Transplant-Case Rate: 346014]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Other Procedures Without Cc/Mcc","825","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Other Procedures Without Cc/Mcc","825","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","15727.26","","","","","","","fee schedule","9876.37","32285.81","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia Without Cc/Mcc","842","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","16577.42","","","","","","","fee schedule","8440.7","26285.53",""
"Lymphoma And Non-Acute Leukemia Without Cc/Mcc","842","MS-DRG","","","","","","","facility","inpatient","","","","","","Naphcare","All Commercial Plans","","","[Medical-Per Diem: 2419] [Surgical-Per Diem: 2419]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia Without Cc/Mcc","842","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","12006.44","","","","","","","fee schedule","8440.7","26285.53","MSDRG Base Rate"
"Lymphovenous bypass per xtr","1019T","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","12481.54","","","","","","","fee schedule","6934.19","13868.38","APC"
"Lyse chest fibrin init day","32561","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","655.08","1502",""
"Lyse chest fibrin init day","32561","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1179.14","","","","","","","fee schedule","655.08","1502","APC"
"Lysis of labial lesion(s)","56441","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3617.09","","","","","","","fee schedule","990.66","6760.92","APC"
"Lysis of labial lesion(s)","56441","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","1500","","","","","","","fee schedule","990.66","6760.92",""
"Lysis penil circumic lesion","54162","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","2217.87","","","","","","","fee schedule","1326.84","5195","APC"
"Lysis penil circumic lesion","54162","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","4365.89","","","","","","","fee schedule","1326.84","5195","APC"
"Lysis penil circumic lesion","54162","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2000","","","","","","","fee schedule","1326.84","5195",""
"M. genitalium amp probe","87563","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","56.14","","","","","","","fee schedule","35.09","70.18","APC"
"M.avium-intra dna dir prob","87560","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","29.75","","","","","","","fee schedule","27.29","54.58","APC"
"M.avium-intra dna quant","87562","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","47.98","","","","","","","fee schedule","42.84","85.68","Laboratory"
"M.avium-intra dna quant","87562","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","45.41","","","","","","","fee schedule","42.84","85.68","APC"
"M.pneumon dna quant","87582","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","329.86","","","","","","","fee schedule","302.62","605.24","APC"
"M.pneumon dna quant","87582","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","317.75","","","","","","","fee schedule","302.62","605.24","APC"
"M.tuberculo dna quant","87557","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","43.53","","","","","","","fee schedule","42.84","85.68","APC"
"M/phmtrc alys ishquant/semiq","88377","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","355.83","","","","","","","fee schedule","177.91","355.83","APC"
"MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET [10491]","63739-354-10","NDC","","","","","","","facility","both","1","EA","","0.11","0.04","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MAGNESIUM SULFATE 1 GRAM/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK [16162]","J3475","HCPCS","44567-410-24","NDC","","","","","facility","both","1","EA","","1.03","0.36","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MAGNESIUM SULFATE 500 MG/ML (50 %) INJECTION SOLUTION [4720]","J3475","HCPCS","63323-064-23","NDC","","","","","facility","both","1","EA","","51.54","18.04","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MEDROXYPROGESTERONE 150 MG/ML INTRAMUSCULAR SUSPENSION [19736]","J1050","HCPCS","55150-329-25","NDC","","","","","facility","both","1","EA","","443.1","155.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MEDROXYPROGESTERONE 2.5 MG TABLET [4855]","59762-3740-1","NDC","","","","","","","facility","both","1","EA","","0.13","0.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MEPERIDINE (PF) 50 MG/ML INJECTION SOLUTION [4904]","J2175","HCPCS","0409-1253-11","NDC","","","","","facility","both","1","EA","","68.08","23.83","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MEROPENEM 1 GRAM INTRAVENOUS SOLUTION [17380]","J2185","HCPCS","0143-9431-01","NDC","","","","","facility","both","1","EA","","419.66","146.88","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MEROPENEM 1 GRAM INTRAVENOUS SOLUTION [17380]","J2185","HCPCS","42023-192-01","NDC","","","","","facility","both","1","EA","","419.66","146.88","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MEROPENEM 1 GRAM INTRAVENOUS SOLUTION [17380]","J2185","HCPCS","63323-508-21","NDC","","","","","facility","both","1","EA","","419.66","146.88","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METHOXSALEN 20 MCG/ML INJECTION SOLUTION [24933]","64067-216-01","NDC","","","","","","","facility","both","1","EA","","58.12","20.34","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"METHYLPHENIDATE 5 MG TABLET [4988]","53014-531-07","NDC","","","","","","","facility","both","1","EA","","0.53","0.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION [113949]","J2919","HCPCS","0009-0018-20","NDC","","","","","facility","both","1","EA","","687.20","240.52","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION [113947]","J2919","HCPCS","0009-0047-27","NDC","","","","","facility","both","1","EA","","42.95","15.03","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METOPROLOL TARTRATE 100 MG TABLET [5008]","51079-802-01","NDC","","","","","","","facility","both","1","EA","","0.11","0.04","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METOPROLOL TARTRATE 25 MG TABLET [37637]","51079-255-01","NDC","","","","","","","facility","both","1","EA","","0.10","0.03","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION [5007]","0143-9873-10","NDC","","","","","","","facility","both","1","EA","","17.86","6.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION [5007]","0409-2285-05","NDC","","","","","","","facility","both","1","EA","","17.86","6.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"METRONIDAZOLE 5 MG/ML PEDIATRIC SYRINGE (PREMIX) [411310]","J1836","HCPCS","9999-0605-01","NDC","","","","","facility","both","1","EA","","3.33","1.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"METRONIDAZOLE 500 MG TABLET [5016]","60687-550-11","NDC","","","","","","","facility","both","1","EA","","0.75","0.26","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MIDAZOLAM (PF) 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION [172557]","J2251","HCPCS","44567-611-01","NDC","","","","","facility","both","1","EA","","25","8.75","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MIDAZOLAM (PF) 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION [172557]","J2251","HCPCS","44567-611-10","NDC","","","","","facility","both","1","EA","","25","8.75","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MIDAZOLAM (PF) 1 MG/ML INJECTION SOLUTION [164137]","J2250","HCPCS","0409-2305-05","NDC","","","","","facility","both","1","EA","","25.74","9.01","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MIDAZOLAM IV 5 MG/ML INFUSION 60ML BAG BURST SUPPRESS [408986]","J2250","HCPCS","9999-0335-01","NDC","","","","","facility","both","1","EA","","128.72","45.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MINOXIDIL 10 MG TABLET [5114]","68084-205-11","NDC","","","","","","","facility","both","1","EA","","0.64","0.22","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MNT subs tx for change dx","G0270","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","43.38","","","","","","","fee schedule","22.83","45.66","APC"
"MOEXIPRIL 15 MG TABLET [15026]","0574-0112-15","NDC","","","","","","","facility","both","1","EA","","1.1","0.38","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MONTELUKAST 10 MG TABLET [22509]","51079-223-20","NDC","","","","","","","facility","both","1","EA","","0.61","0.21","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MONTELUKAST 5 MG CHEWABLE TABLET [22510]","42291-623-30","NDC","","","","","","","facility","both","1","EA","","0.22","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) ORAL SOLUTION [10655]","27808-082-02","NDC","","","","","","","facility","both","1","EA","","71.70","25.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MOXIFLOXACIN 0.5 % EYE DROPS [35699]","65862-840-03","NDC","","","","","","","facility","both","1","EA","","166.85","58.40","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"MOXIFLOXACIN 400 MG TABLET [26854]","0085-1733-03","NDC","","","","","","","facility","both","1","EA","","30.45","10.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MRA w/cont, pelvis","C8918","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","370.26","","","","","","","fee schedule","364.32","728.64","APC"
"MRA w/o cont, pelvis","C8919","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","271.59","","","","","","","fee schedule","249.17","498.33","APC"
"MRA, w/o dye, upper extr","C8935","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","264.12","","","","","","","fee schedule","249.17","498.33","APC"
"MRA, w/o&w/dye, spinal canal","C8933","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","551.66","","","","","","","fee schedule","364.32","728.64","APC"
"MUPIROCIN CALCIUM 2 % TOPICAL CREAM [22251]","16714-055-01","NDC","","","","","","","facility","both","1","EA","","16.52","5.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"MYCOPHENOLATE 500 MG INTRAVENOUS SOLUTION [23968]","J7519","HCPCS","42023-172-04","NDC","","","","","facility","both","1","EA","","752.19","263.27","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MYCOPHENOLATE MOFETIL 250 MG CAPSULE [15113]","J7517","HCPCS","60687-494-01","NDC","","","","","facility","both","1","EA","","0.62","0.22","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"MYCOPHENOLATE SODIUM 360 MG TABLET,DELAYED RELEASE [38063]","J7518","HCPCS","51079-509-01","NDC","","","","","facility","both","1","EA","","8.10","2.84","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"Macroscopic Exam Arthropod","87168","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","8.11","","","","","","","fee schedule","4.27","8.54","APC"
"Magnetic image bone marrow","77084","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","473.42","","","","","","","fee schedule","249.17","498.33","APC"
"Major Bladder Procedures With Cc","654","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo","","","[Stop Loss: Total Charges > 1450367 | Total % of Charge: 28] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","60215.15","60215.15","60215.15","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Major Bladder Procedures With Cc","654","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","68385.92","","","","","","","fee schedule","22645.75","93167.71",""
"Major Bladder Procedures With Cc","654","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","27778.58","","","","","","","fee schedule","22645.75","93167.71","MSDRG Base Rate"
"Major Bladder Procedures With Cc","654","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [Heart Transplant (%BC): 45 Maximum Reimbursement 400000 Charge Threshold 1200000 (%BC): 45] [Kidney Transplant (%BC): 45 Maximum Reimbursement 130000 Charge Threshold 390000 (%BC): 45] [Kidney/Pancreas Simul. Transplant (%BC): 45 Maximum Reimbursement 225000 Charge Threshold 675000 (%BC): 45] [Liver Transplant (%BC): 45 Maximum Reimbursement 230000 Charge Threshold 690000 (%BC): 45] [Lung Transplant (%BC): 45 Maximum Reimbursement 360000 Charge Threshold 1080000 (%BC): 45] [Pancreas Transplant (%BC): 45 Maximum Reimbursement 155000 Charge Threshold 465000 (%BC): 45]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Bladder Procedures With Cc","654","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Bladder Procedures With Mcc","653","MS-DRG","","","","","","","facility","inpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","48404.6","","","","","","","fee schedule","41125.34","139304.83","MSDRG Base Rate"
"Major Bladder Procedures With Mcc","653","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","49372.69","","","","","","","fee schedule","41125.34","139304.83","MSDRG Base Rate"
"Major Bladder Procedures Without Cc/Mcc","655","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","30582.62","","","","","","","fee schedule","16669.53","93167.71",""
"Major Cardiovascular Procedures w CC","110","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Cardiovascular Procedures w CC","110","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Major Cardiovascular Procedures w/o CC","111","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Cardiovascular Procedures w/o CC","111","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Cardiovascular Procedures w/o CC","111","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Cardiovascular Procedures w/o CC","111","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","","","[Stop Loss: Total Charges > 300000 | Total % of Charge: 40 | Not to Exceed Dollar: 9538] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 7630.65 Days: 4 Additional Days: 3703.89] [Normal vag. Del. 3 day stay-Case Rate: 5723.30 Days: 3 Additional Days: 3814.72] [Normal Newborn-Per Diem: 2327.26] [Lower Level Neonate-Per Diem: 3814.72] [Higher Level Neonate-Per Diem: 5723.30] [Severe Level Neonate-per diem: 6676.37]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures With Cc","164","MS-DRG","","","","","","","facility","inpatient","","","","","","City Of Tampa","Workers Compensation Plan","","","[Burn  (%BC): 68] [Trauma  (%BC): 68] [All Other IP (%BC): 64]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures With Cc","164","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","51196.75","","","","","","","fee schedule","20197.32","89377.73",""
"Major Chest Procedures With Mcc","163","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures With Mcc","163","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","","","[Stop Loss: Total Charges > 300000 | Total % of Charge: 40 | Not to Exceed Dollar: 9538] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 7630.65 Days: 4 Additional Days: 3703.89] [Normal vag. Del. 3 day stay-Case Rate: 5723.30 Days: 3 Additional Days: 3814.72] [Normal Newborn-Per Diem: 2327.26] [Lower Level Neonate-Per Diem: 3814.72] [Higher Level Neonate-Per Diem: 5723.30] [Severe Level Neonate-per diem: 6676.37]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","73358.62","","","","","","","fee schedule","14957.8","89377.73",""
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 31.8] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Procedures Without Cc/Mcc","165","MS-DRG","","","","","","","facility","inpatient","","","","","","Naphcare","All Commercial Plans","","","[Medical-Per Diem: 2419] [Surgical-Per Diem: 2419]","","","","0","other","","","No services performed during 15-month lookback period."
"Major Chest Trauma With Cc","184","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","12103.09","","","","","","","fee schedule","8570.7","27298.41","MSDRG Base Rate"
"Major Chest Trauma With Cc","184","MS-DRG","","","","","","","facility","inpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","12099.51","","","","","","","fee schedule","8570.7","27298.41","MSDRG Base Rate"
"Major Chest Trauma With Cc","184","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","17863.45","","","","","","","fee schedule","8570.7","27298.41","Burn-Case Rate"
"Major Chest Trauma With Mcc","183","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health - Healthy Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
