"""""""Hb 92997""","48100111","CDM","481","RC","","","","","facility","both","","","","21991","7696.85","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Knee arthroscopy dx","29870","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","2500","","","","","","","fee schedule","1517.25","6833.76",""
"Knee arthroscopy dx","29870","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","6490","","","","","","","fee schedule","1517.25","6833.76",""
"Knee arthroscopy/drainage","29871","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","6833.76",""
"Knee arthroscopy/drainage","29871","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/drainage","29871","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","5506","","","","","","","fee schedule","1517.25","6833.76",""
"Knee arthroscopy/drainage","29871","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","3826.91","","","","","","","fee schedule","1517.25","6833.76","APC, OP Rate"
"Knee arthroscopy/drainage","29871","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3724.4","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/surgery","29874","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","5125.32","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/surgery","29875","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3451.05","","","","","","","fee schedule","1874.25","6833.76","APC"
"Knee arthroscopy/surgery","29875","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","1874.25","6833.76","APC"
"Knee arthroscopy/surgery","29879","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3587.73","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/surgery","29880","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","5173.84","","","","","","","fee schedule","1874.25","6833.76","APC"
"Knee arthroscopy/surgery","29881","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","3826.91","","","","","","","fee schedule","1874.25","6833.76","APC, OP Rate"
"Knee arthroscopy/surgery","29884","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3472.58","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/surgery","29885","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8107.94","","","","","","","fee schedule","1517.25","15155.02","APC"
"Knee arthroscopy/surgery","29886","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3758.57","","","","","","","fee schedule","1517.25","6833.76","APC"
"Knee arthroscopy/surgery","29887","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","12124.02","","","","","","","fee schedule","1517.25","15155.02","APC"
"Knee arthroscopy/surgery","29888","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","7653.29","","","","","","","fee schedule","1517.25","15155.02","APC"
"Knee control full kneecap","L2795","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","195.3","","","","","","","fee schedule","97.65","195.3","APC"
"Knee disart, SACH ft, endo","L5312","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","8676.76","","","","","","","fee schedule","4820.42","9640.84","APC"
"Knee disarticulat leather so","L5640","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1565.66","","","","","","","fee schedule","782.83","1565.66","APC"
"Knee jnt ratchet lock ea jnt","L2430","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","198.37","","","","","","","fee schedule","177.12","354.24","APC, OP Rate"
"Knee jnt ratchet lock ea jnt","L2430","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","268.2","","","","","","","fee schedule","177.12","354.24","APC"
"Knee joint drop lock ea jnt","L2405","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","204.71","","","","","","","fee schedule","107.74","215.48","APC"
"Knee orth pos locking joint","L1831","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","367.28","","","","","","","fee schedule","363.64","727.28","APC"
"Knee-shin exo fluid swing ph","L5724","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3695.8","","","","","","","fee schedule","1847.9","3695.8","APC"
"Knee-shin exo mech stance ph","L5716","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","972.59","","","","","","","fee schedule","892.28","1784.56","APC"
"Knee-shin exo mnl lock ultra","L5711","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","646.28","","","","","","","fee schedule","639.88","1279.76","APC"
"Knee-shin exo variable frict","L5714","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","583.75","","","","","","","fee schedule","550.71","1101.42","APC"
"Knee-shin pneum/hydra pneum","L5780","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","1424.08","","","","","","","fee schedule","1401.65","2803.3","APC"
"Knee-shin sys hydraul stance","L5848","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2396.27","","","","","","","fee schedule","1331.26","2662.52","APC"
"Knee-shin sys stance flexion","L5845","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","2352.19","","","","","","","fee schedule","2219.05","4438.1","APC"
"Ko adj jnt pos r sup pre cst","L1832","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1676.72","","","","","","","fee schedule","931.51","1863.02","APC"
"Ko adj jnt pos r sup pre ots","L1833","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","595.25","","","","","","","fee schedule","556.31","1112.62","APC"
"Ko double upright prefab ots","L1852","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","763.53","","","","","","","fee schedule","700.49","1400.98","APC"
"Ko double upright prefab ots","L1852","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","1176.82","","","","","","","fee schedule","700.49","1400.98","APC"
"Ko rigid w/o joints pre ots","L1836","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","114.66","","","","","","","fee schedule","109.2","218.4","APC"
"Ko single upright prefab ots","L1851","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","741.62","","","","","","","fee schedule","734.28","1468.56","APC"
"Ko w adj flex/ext rotat mold","L1846","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1644.68","","","","","","","fee schedule","1468.46","2936.92","APC, OP Rate"
"Ko w adj flex/ext rotat mold","L1846","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","1497.83","","","","","","","fee schedule","1468.46","2936.92","APC"
"Ko w adj flex/ext rotat mold","L1846","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","2790.07","","","","","","","fee schedule","1468.46","2936.92","APC"
"Ko w/0 joint rigid molded to","L1834","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1161.66","","","","","","","fee schedule","1095.91","2191.82","APC"
"Ko w/adj jt rot cntrl molded","L1844","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2113.18","","","","","","","fee schedule","1921.07","3842.14","APC"
"Kras gene addl variants","81276","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","347.85","","","","","","","fee schedule","193.25","386.5","APC"
"Kras gene addl variants","81276","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","210.64","","","","","","","fee schedule","193.25","386.5","APC"
"Kras gene variants exon 2","81275","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","210.64","","","","","","","fee schedule","193.25","386.5","APC"
"Kyphectomy 1-2 segments","22818","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","20141.22","","","","","","","fee schedule","3885","36620.39","APC"
"Kyphectomy 3 or more","22819","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","18310.2","","","","","","","fee schedule","3885","36620.39","APC"
"Kyphosis pad floating","L1025","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","220.92","","","","","","","fee schedule","145.9","291.8","APC"
"L hrt angio w/ ivus or oct","C7523","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"L hrt art/grft angio","93459","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3440.66","","","","","","","fee schedule","3385.48","9732","APC"
"L hrt artery/ventricle angio","93458","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3554.76","","","","","","","fee schedule","3385.48","9732","APC"
"L hrt cath chd nm/abn nt cnj","93595","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3690.17","","","","","","","fee schedule","3385.48","9732","APC"
"L hrt cath chd nm/abn nt cnj","93595","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","3554.76","","","","","","","fee schedule","3385.48","9732","APC"
"L/s ratio fetal lung","83661","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","23.31","","","","","","","fee schedule","21.99","43.98","APC"
"LABETALOL 200 MG TABLET [10374]","60687-450-11","NDC","","","","","","","facility","both","1","EA","","0.58","0.20","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LACOSAMIDE 100 MG TABLET [96969]","31722-813-60","NDC","","","","","","","facility","both","1","EA","","0.67","0.24","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LACOSAMIDE 200 MG/20 ML INTRAVENOUS SOLUTION [96972]","0131-1810-67","NDC","","","","","","","facility","both","1","EA","","9.47","3.31","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LACTATED RINGERS INTRAVENOUS SOLUTION FOR SEPSIS [409911]","0264-7750-00","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LACTATED RINGERS INTRAVENOUS SOLUTION FOR SEPSIS [409911]","0264-7750-00","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LACTATED RINGERS INTRAVENOUS SOLUTION FOR SEPSIS [409911]","0264-7750-00","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LACTATED RINGERS INTRAVENOUS SOLUTION FOR SEPSIS [409911]","0264-7750-00","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LACTATED RINGERS INTRAVENOUS SOLUTION FOR SEPSIS [409911]","0264-7750-00","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LANSOPRAZOLE 30 MG DELAYED RELEASE,DISINTEGRATING TABLET [34595]","64764-544-30","NDC","","","","","","","facility","both","1","EA","","13.84","4.84","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LANTHANUM 500 MG CHEWABLE TABLET [39975]","69097-934-98","NDC","","","","","","","facility","both","1","EA","","5.56","1.94","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LETROZOLE 2.5 MG TABLET [21509]","68084-803-11","NDC","","","","","","","facility","both","1","EA","","0.73","0.26","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEUCOVORIN CALCIUM 200 MG SOLUTION FOR INJECTION [15426]","J0640","HCPCS","55390-824-01","NDC","","","","","facility","both","1","EA","","121.11","42.39","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEUCOVORIN CALCIUM 350 MG SOLUTION FOR INJECTION [4393]","J0640","HCPCS","67457-530-35","NDC","","","","","facility","both","1","EA","","121.11","42.39","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEUCOVORIN CALCIUM 50 MG SOLUTION FOR INJECTION [4394]","J0640","HCPCS","0143-9555-01","NDC","","","","","facility","both","1","EA","","34.60","12.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEUPROLIDE 3.75 MG INTRAMUSCULAR SYRINGE KIT [13691]","J1950","HCPCS","0074-3641-03","NDC","","","","","facility","both","1","EA","","6512.19","2279.27","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEVALBUTEROL 0.63 MG/3 ML SOLUTION FOR NEBULIZATION [24915]","J7614","HCPCS","0093-4146-04","NDC","","","","","facility","both","1","EA","","9.02","3.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVETIRACETAM 250 MG TABLET [26816]","0904-7123-61","NDC","","","","","","","facility","both","1","EA","","0.18","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEVETIRACETAM 250 MG TABLET [26816]","51079-820-20","NDC","","","","","","","facility","both","1","EA","","0.56","0.20","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION [77195]","J1953","HCPCS","0143-9574-25","NDC","","","","","facility","both","1","EA","","40.51","14.18","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION [77195]","J1953","HCPCS","39822-4000-1","NDC","","","","","facility","both","1","EA","","40.51","14.18","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION [77195]","J1953","HCPCS","62756-513-44","NDC","","","","","facility","both","1","EA","","40.51","14.18","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION [41623]","50383-171-04","NDC","","","","","","","facility","both","1","EA","","4.33","1.51","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION [41623]","64980-503-12","NDC","","","","","","","facility","both","1","EA","","4.33","1.51","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVOFLOXACIN 500 MG TABLET [18919]","68382-016-18","NDC","","","","","","","facility","both","1","EA","","0.65","0.23","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LEVOFLOXACIN IN D5W 5 MG/ML PEDIATRIC INFUSION [408745]","9999-0281-01","NDC","","","","","","","facility","both","1","EA","","6.17","2.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LEVOTHYROXINE 50 MCG TABLET [4421]","0074-4552-90","NDC","","","","","","","facility","both","1","EA","","1.50","0.53","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LIDOCAINE HCL 2 % MUCOSAL SOLUTION [103461]","50383-775-17","NDC","","","","","","","facility","both","1","EA","","0.97","0.34","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LINEZOLID 2 MG/ML IV PEDIATRIC INFUSION [408749]","9999-0285-01","NDC","","","","","","","facility","both","1","EA","","3.02","1.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LISINOPRIL 2.5 MG TABLET [13089]","0378-2072-01","NDC","","","","","","","facility","both","1","EA","","0.01","0.00385","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LOMUSTINE 10 MG CAPSULE [10459]","58181-3040-5","NDC","","","","","","","facility","both","1","EA","","104.16","36.46","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"LOPERAMIDE 1 MG/5 ML ORAL LIQUID [4561]","0904-0036-20","NDC","","","","","","","facility","both","1","EA","","0.27","0.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"LOSARTAN 25 MG TABLET [14823]","0006-0951-54","NDC","","","","","","","facility","both","1","EA","","2.77","0.97","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"Lactoferrin fecal (qual)","83630","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","20.02","","","","","","","fee schedule","19.7","39.4","APC"
"Lactoferrin fecal (qual)","83630","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","29.55","","","","","","","fee schedule","19.7","39.4","APC"
"Lamellas, per sq cm","Q4292","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","139.05","","","","","","","fee schedule","129.95","1794.33","APC"
"Laminotomy addl lumbar","63044","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","5282","","","","","","","fee schedule","4698","6490",""
"Lap close enterostomy","44227","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","5766","","","","","","","fee schedule","3613","5766",""
"Lap colostomy","44188","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","5766",""
"Lap impl electrode antrum","43647","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","14979","","","","","","","fee schedule","5506","23272.17",""
"Lap ing hernia repair init","49650","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","2276.93","","","","","","","fee schedule","1874.25","14016",""
"Lap ing hernia repair init","49650","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","9469.83","","","","","","","fee schedule","1874.25","14016","APC"
"Lap ing hernia repair recur","49651","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","6376.35","","","","","","","fee schedule","2960.1","14016","APC"
"Lap ing hernia repair recur","49651","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","6313.22","","","","","","","fee schedule","2960.1","14016","APC"
"Lap ing hernia repair recur","49651","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","10101.15","","","","","","","fee schedule","2960.1","14016","APC"
"Lap ing hernia repair recur","49651","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","6628.88","","","","","","","fee schedule","2960.1","14016","APC"
"Lap insert tunnel ip cath","49324","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","7070.8","","","","","","","fee schedule","5506","12626.43","APC, OP Rate"
"Lap paraesoph her rpr w/mesh","43282","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","11877.55","","","","","","","fee schedule","5506","22201.02","APC"
"Lap paraesoph her rpr w/mesh","43282","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","16650.77","","","","","","","fee schedule","5506","22201.02","APC"
"Lap part colectomy w/stoma","44206","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","5766",""
"Lap place gastr adj device","43770","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","19980.92","","","","","","","fee schedule","5506","22201.02","APC"
"Lap place gastr adj device","43770","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","11655.54","","","","","","","fee schedule","5506","22201.02","APC"
"Lap rmvl gastr adj all parts","43774","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","7247.14","","","","","","","fee schedule","4026.19","14979","APC"
"Lap rmvl gastr adj all parts","43774","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","6764","","","","","","","fee schedule","4026.19","14979","APC"
"Lap rmvl gastr adj all parts","43774","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","7649.76","","","","","","","fee schedule","4026.19","14979","APC"
"Lap rmvl gastr adj device","43772","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","6096.46","","","","","","","fee schedule","4026.19","8052.38","APC"
"Laparo New Ureter/Bladder","50947","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","11100.51","","","","","","","fee schedule","3983.52","22201.02","APC"
"Laparo New Ureter/Bladder","50948","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","11100.51","","","","","","","fee schedule","3983.52","22201.02","APC"
"Laparo ablate renal mass","50542","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","18648.86","","","","","","","fee schedule","5506","22201.02","APC"
"Laparo cholecystectomy/explr","47564","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","17760.82","","","","","","","fee schedule","5506","22201.02","APC"
"Laparo drain lymphocele","49323","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","11995.11","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo ligate spermatic vein","55550","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","6313.22","","","","","","","fee schedule","3983.52","14016","APC"
"Laparo ligate spermatic vein","55550","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","7070.8","","","","","","","fee schedule","3983.52","14016","APC, OP Rate"
"Laparo partial nephrectomy","50543","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","12099.56","","","","","","","fee schedule","5506","22201.02","APC"
"Laparo partial nephrectomy","50543","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","11655.54","","","","","","","fee schedule","5506","22201.02","APC"
"Laparo proc abdm/per/oment","49329","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","6313.22","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo proc abdm/per/oment","49329","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","6881.41","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo proc endocrine","60659","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","9559.47","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo proc hernia repair","49659","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","12626.43","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo proc spermatic cord","55559","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","6439.48","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo proc spermatic cord","55559","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","11363.79","","","","","","","fee schedule","5506","12626.43","APC"
"Laparo-myomectomy complex","58546","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","12099.56","","","","","","","fee schedule","3983.52","22201.02","APC"
"Laparo-vag hyst incl t/o","58552","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","19980.92","","","","","","","fee schedule","5506","22201.02","APC"
"Laparo-vag hyst w/t/o compl","58554","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","12432.57","","","","","","","fee schedule","5506","22201.02","APC, OP Rate"
"Laparoscope proc bla","51999","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","6628.88","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscope proc intestine","44238","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","6313.22","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscope proc lymphatic","38589","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","9469.83","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscope proc lymphatic","38589","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","6692.01","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscope proc renal","50549","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","11995.11","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscope proc stom","43659","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","7046","","","","","","","fee schedule","5506","12626.43",""
"Laparoscope proc testis","54699","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","7070.8","","","","","","","fee schedule","5506","12626.43","APC, OP Rate"
"Laparoscope proc ureter","50949","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","6313.22","","","","","","","fee schedule","5506","12626.43","APC"
"Laparoscopic Cholecystectomy Without C.D.E. With Cc","418","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Laparoscopic Cholecystectomy Without C.D.E. With Cc","418","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Laparoscopic Cholecystectomy Without C.D.E. With Cc","418","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
