"Disorders Of Pancreas Except Malignancy With Mcc","438","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","31738.68","","","","","","","fee schedule","13352","41580.03",""
"Disorders Of Pancreas Except Malignancy With Mcc","438","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Ppo","","60","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Health Options Hmo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 43.58] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 181250] [BMT-Autologous-other-Case Rate: 92815] [Heart Transplant-Case Rate: 584895] [Kidney Transplant-Case Rate: 171829] [Liver Transplant-Case Rate: 306990] [Lung Transplant-Case Rate: 453571] [Pancreas Transplant-Case Rate: 280728]","18954.75","9543.8","19807.68","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","27534.62","","","","","","","fee schedule","4936.18","33547.28",""
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","8959.03","","","","","","","fee schedule","4936.18","33547.28","MSDRG Base Rate"
"Disorders Of Pancreas Except Malignancy Without Cc/Mcc","440","MS-DRG","","","","","","","facility","inpatient","","","","","","Optum","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of Personality And Impulse Control","883","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","20201.01","","","","","","","fee schedule","8901.87","46393.29","MSDRG Base Rate"
"Disorders Of Personality And Impulse Control","883","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract With Cc","445","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract With Cc","445","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","13272.46","","","","","","","fee schedule","8702.31","30965.86","MSDRG Base Rate"
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Phs Traditional","30965.86","","","","","","","fee schedule","13518.11","42097.34",""
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","16046.34","16046.34","16046.34","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","13976.79","13976.79","13976.79","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","11737.18","","","","","","","fee schedule","6397.53","19922.83",""
"Dist revas ligation hemo","36838","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","5903.85","","","","","","","fee schedule","3885","14016","APC"
"Division of fallopian tube","58600","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","3434.55","","","","","","","fee schedule","2375","6760.92","APC"
"Division of fallopian tube","58605","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","2116","3993",""
"Dna/rna sequencing","87153","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","174.68","","","","","","","fee schedule","115.36","230.72","APC"
"Do gnotyp art4 exon 2","0184U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","198.16","","","","","","","fee schedule","185.2","370.4","APC"
"Do gnotyp art4 exon 2","0184U","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","203.72","","","","","","","fee schedule","185.2","370.4","APC"
"Dopamine injection","J1265","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","0.94","","","","","","","fee schedule","0.71","0.94",""
"Dorsi & plantar flex ass/res","L2220","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","183.22","","","","","","","fee schedule","101.79","203.58","APC"
"Dorsi & plantar flex ass/res","L2220","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","171.01","","","","","","","fee schedule","101.79","203.58","APC"
"Doxorubicin inj 10mg","Q2050","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","165.98","","","","","","","fee schedule","108.47","216.94",""
"Drain arm/elbow bone lesion","23935","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5467.01","","","","","","","fee schedule","1326.84","6833.76","APC"
"Drain bladder by needle","51100","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","268.74","","","","","","","fee schedule","260.91","972","APC"
"Drain bladder by needle","51100","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","417.46","","","","","","","fee schedule","260.91","972","APC"
"Drain blood from under nail","11740","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","233.42","","","","","","","fee schedule","138.94","972","APC"
"Drain blood from under nail","11740","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","145.89","","","","","","","fee schedule","138.94","972","APC"
"Drain cerebro spinal fluid","62272","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","810.85","","","","","","","fee schedule","413.52","1502","APC"
"Drain chest lesion","21502","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5740.36","","","","","","","fee schedule","1326.84","6833.76","APC"
"Drain external ear lesion","69000","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","751.54","","","","","","","fee schedule","739.49","1478.98","APC"
"Drain external ear lesion","69005","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","2587.09","","","","","","","fee schedule","1724.73","3993","APC"
"Drain outer ear canal lesion","69020","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","813.44","","","","","","","fee schedule","739.49","1478.98","APC"
"Drain outer ear canal lesion","69020","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1183.18","","","","","","","fee schedule","739.49","1478.98","APC"
"Drain penis lesion","54015","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3104.51","","","","","","","fee schedule","1724.73","3449.46","APC"
"Drain penis lesion","54015","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3449.46","","","","","","","fee schedule","1724.73","3449.46","APC"
"Drain shoulder bone lesion","23035","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1695.98","","","","","","","fee schedule","1517.25","5195","APC"
"Drain shoulder bone lesion","23035","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","2686.71","","","","","","","fee schedule","1517.25","5195","APC"
"Drain shoulder lesion","23030","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3306.33","","","","","","","fee schedule","990.66","6066.67","APC"
"Drain spinal cord cyst","62268","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","1551.71","","","","","","","fee schedule","546.9","1847.27","APC"
"Drain spinal cord cyst","62268","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","1297","","","","","","","fee schedule","546.9","1847.27",""
"Drain thyroid/tongue cyst","60000","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","1500","","","","","","","fee schedule","990.66","3240.57",""
"Drain/inj joint/bursa w/us","20604","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","325.77","","","","","","","fee schedule","320.54","972","APC"
"Drain/inj joint/bursa w/us","20611","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","326.95","","","","","","","fee schedule","320.54","972","APC"
"Drainage lymph node lesion","38305","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","5460","","","","","","","fee schedule","1326.84","6066.67","APC"
"Drainage mouth roof lesion","42000","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","262.18","","","","","","","fee schedule","247.34","2121","APC"
"Drainage of abdomen","48000","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Drainage of bladder abscess","51080","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3063.67","","","","","","","fee schedule","990.66","6066.67","APC"
"Drainage of bladder","51010","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","1500","","","","","","","fee schedule","1425","1500",""
"Drainage of bone lesion","21510","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","9732","","","","","","","fee schedule","3416.88","9732",""
"Drainage of bone lesion","26992","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3451.05","","","","","","","fee schedule","3416.88","9732","APC"
"Drainage of bone lesion","27303","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3724.4","","","","","","","fee schedule","3416.88","9732","APC"
"Drainage of bone lesion","27303","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","5173.84","","","","","","","fee schedule","3416.88","9732","APC"
"Drainage of chest","32000","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Ppo","1500","","","","","","","fee schedule","1425","1500",""
"Drainage of eye","65800","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","2554.61","","","","","","","fee schedule","704","4820.02","APC"
"Drainage of eye","65815","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2434.11","","","","","","","fee schedule","1326.84","5195","APC"
"Drainage of eyelid abscess","67700","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","334.77","","","","","","","fee schedule","331.46","1502","APC"
"Drainage of finger abscess","26010","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","213.71","","","","","","","fee schedule","209.52","972","APC"
"Drainage of finger abscess","26010","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","230.47","","","","","","","fee schedule","209.52","972","APC"
"Drainage of forearm bursa","25031","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1900","","","","","","","fee schedule","1326.84","5195",""
"Drainage of forearm lesion","25028","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","6492.07","","","","","","","fee schedule","990.66","6833.76","APC"
"Drainage of forearm lesion","25028","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","990.66","6833.76",""
"Drainage of gum lesion","41800","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1425","","","","","","","fee schedule","138.94","1502",""
"Drainage of hydrocele","55000","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","761.67","","","","","","","fee schedule","739.49","1478.98","APC"
"Drainage of hydrocele","55000","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1478.98","","","","","","","fee schedule","739.49","1478.98","APC"
"Drainage of kidney lesion","50390","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","1119.73","","","","","","","fee schedule","739.49","1502","APC"
"Drainage of mouth lesion","40801","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2121","","","","","","","fee schedule","563.21","2121",""
"Drainage of mouth lesion","40801","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","613.9","","","","","","","fee schedule","563.21","2121","APC"
"Drainage of mouth lesion","40801","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","563.21","2121",""
"Drainage of mouth lesion","41005","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","415.53","","","","","","","fee schedule","247.34","1502","APC"
"Drainage of mouth lesion","41007","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","2722.08","","","","","","","fee schedule","990.66","3240.57","APC"
"Drainage of mouth lesion","41007","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","1701.3","","","","","","","fee schedule","990.66","3240.57","APC"
"Drainage of mouth lesion","41009","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","568.84","","","","","","","fee schedule","448.38","1502","APC"
"Drainage of mouth lesion","41015","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","630.79","","","","","","","fee schedule","448.38","1502","APC, OP Rate"
"Drainage of mouth lesion","41016","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","990.66","12363.91",""
"Drainage of mouth lesion","41017","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3518.7","","","","","","","fee schedule","990.66","6924.53","APC"
"Drainage of mouth lesion","41017","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","990.66","6924.53",""
"Drainage of nose lesion","30000","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","249.81","","","","","","","fee schedule","247.34","972","APC"
"Drainage of nose lesion","30020","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1126.42","","","","","","","fee schedule","563.21","1126.42","APC"
"Drainage of palm bursa","26025","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3656.06","","","","","","","fee schedule","990.66","6833.76","APC"
"Drainage of palm bursas","26030","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","3519.39","","","","","","","fee schedule","1326.84","6833.76","APC"
"Drainage of pelvic abscess","45000","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","1457","","","","","","","fee schedule","928.41","2923",""
"Drainage of pelvic fluid","57020","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1479.4","","","","","","","fee schedule","1217.76","10447.91",""
"Drainage of pelvis bursa","26991","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1695.98","","","","","","","fee schedule","990.66","5195","APC"
"Drainage of pilonidal cyst","10080","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","828.23","","","","","","","fee schedule","739.49","1478.98","APC, OP Rate"
"Drainage of pilonidal cyst","10080","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","1183.18","","","","","","","fee schedule","739.49","1478.98","APC"
"Drainage of prostate abscess","52700","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","1326.84","7362.13",""
"Drainage of prostate abscess","55720","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3741.06","","","","","","","fee schedule","990.66","7362.13","APC"
"Drainage of rectal abscess","45005","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1249.63","","","","","","","fee schedule","1249.63","2923","APC"
"Drainage of rectal abscess","45005","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1399.58","","","","","","","fee schedule","1249.63","2923","APC, OP Rate"
"Drainage of rectal abscess","45005","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1324.61","","","","","","","fee schedule","1249.63","2923","APC"
"Drainage of rectal abscess","45020","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","2956.54","","","","","","","fee schedule","1326.84","5797.13","APC"
"Drainage of rectal abscess","45020","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","5507.27","","","","","","","fee schedule","1326.84","5797.13","APC"
"Drainage of salivary gland","42300","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3240.57","","","","","","","fee schedule","990.66","3240.57","APC"
"Drainage of salivary gland","42305","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3518.7","","","","","","","fee schedule","1326.84","6924.53","APC"
"Drainage of throat abscess","42720","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1502","","","","","","","fee schedule","990.66","6924.53",""
"Drainage of throat abscess","42720","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3670","","","","","","","fee schedule","990.66","6924.53","APC"
"Drainage of throat abscess","42720","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5539.62","","","","","","","fee schedule","990.66","6924.53","APC"
"Drainage of urethra abscess","53060","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2218.53","","","","","","","fee schedule","2182.94","5195","APC"
"Draw blood off venous device","36591","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","140.33","","","","","","","fee schedule","138.94","972","APC"
"Dress/debrid p-thick burn s","16020","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","219.99","","","","","","","fee schedule","209.52","1502","APC"
"Dressing change not for burn","15852","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","784.38","","","","","","","fee schedule","704","1543.59","APC"
"Dressing change not for burn","15852","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","704","1543.59",""
"Drop lock retainer each","L2785","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","87.41","","","","","","","fee schedule","48.56","97.12","APC"
"Drug assay 120+ rx&metablt","0328U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","228.86","","","","","","","fee schedule","114.43","228.86","APC"
"Drug assay acetaminophen","80143","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","20.88","","","","","","","fee schedule","18.64","37.28","Laboratory"
"Drug assay acetaminophen","80143","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","31.32","","","","","","","fee schedule","18.64","37.28","APC"
"Drug assay adalimumab","80145","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","39.34","","","","","","","fee schedule","38.57","77.14","APC"
"Drug assay adalimumab","80145","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","40.5","","","","","","","fee schedule","38.57","77.14","APC"
"Drug assay amiodarone","80151","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","18.94","","","","","","","fee schedule","18.64","37.28","APC"
"Drug assay amiodarone","80151","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","19.57","","","","","","","fee schedule","18.64","37.28","APC"
"Drug assay flecainide","80181","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","18.83","","","","","","","fee schedule","18.64","37.28","APC"
"Drug assay infliximab","80230","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","38.96","","","","","","","fee schedule","38.57","77.14","APC"
"Drug assay itraconzaole","80189","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","30.36","","","","","","","fee schedule","27.11","54.22","Laboratory"
"Drug assay lacosamide","80235","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","40.66","","","","","","","fee schedule","27.11","54.22","APC"
"Drug assay leflunomide","80193","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","77.14","","","","","","","fee schedule","38.57","77.14","APC"
"Drug assay methotrexate","80204","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","73.28","","","","","","","fee schedule","38.57","77.14","APC"
"Drug assay rufinamide","80210","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","29.82","","","","","","","fee schedule","27.11","54.22","APC"
"Drug assay rufinamide","80210","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","28.47","","","","","","","fee schedule","27.11","54.22","APC"
"Drug assay salicylate","80179","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","19.57","","","","","","","fee schedule","18.64","37.28","APC"
"Drug asy hydroxychloroquine","80220","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","18.64","","","","","","","fee schedule","18.64","37.28","Laboratory"
"Drug screen quan lamotrigine","80175","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","13.91","","","","","","","fee schedule","13.25","26.5","APC"
"Drug screen quant gabapentin","80171","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","22.97","","","","","","","fee schedule","21.67","43.34","APC"
"Drug screen quant zonisamide","80203","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","13.25","","","","","","","fee schedule","13.25","26.5","Laboratory"
"Drug scrn quant oxcarbazepin","80183","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","20.06","","","","","","","fee schedule","13.25","26.5","APC"
"Drug test def 1-7 classes","G0480","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","116.3","","","","","","","fee schedule","114.43","228.86","APC"
"Drug test def 15-21 classes","G0482","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","212.65","","","","","","","fee schedule","198.74","397.48","APC"
"Drug test def simple all cl","G0659","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","118.07","","","","","","","fee schedule","62.14","124.28","APC"
"Drug test prsmv chem anlyzr","80307","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","111.85","","","","","","","fee schedule","62.14","124.28","APC"
"Drug test prsmv dir opt obs","80305","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","12.85","","","","","","","fee schedule","12.6","25.2","APC"
"Drug test prsmv dir opt obs","80305","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","13.73","","","","","","","fee schedule","12.6","25.2","APC"
"Dstrj neurofibroma xtnsv","0419T","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","1457","","","","","","","fee schedule","704","1543.59",""
"Dstrj neurofibroma xtnsv","0420T","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","784.15","","","","","","","fee schedule","704","1543.59","APC"
"Dstrj nulyt agt gnclr nrv","64624","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2072.43","","","","","","","fee schedule","1457","5195","APC"
"Dual layer impax, per sq cm","Q4262","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","132.07","","","","","","","fee schedule","129.95","369.07","APC"
"Duodenal motility study","91022","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","590.05","","","","","","","fee schedule","389.68","972","APC"
"Dup-scan hemo compl bi std","93985","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","253.15","","","","","","","fee schedule","249.17","498.33","APC"
"Dup-scan hemo compl bi std","93985","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","261.63","","","","","","","fee schedule","249.17","498.33","APC"
