"PURKINJE CELL CYTO AB,TYPE 1**",03002200,CDM,300,RC,86255,CPT,,,facility,inpatient,,,123.00000,,Mississippi Physicians,Commercial,91,104.55,,,,,,,61.50,110.70,percent of total billed charges,
"PURKINJE CELL CYTO AB,TYPE 1**",03002200,CDM,300,RC,86255,CPT,,,facility,outpatient,,,123.00000,,University of Alabama,Athletics,91,61.50,,,,,,,11.95,110.70,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"PURKINJE CELL CYTO AB,TYPE 2**",03002201,CDM,300,RC,86255,CPT,,,facility,outpatient,,,123.00000,,Coventry,Network Access,91,92.25,,,,,,,11.95,110.70,percent of total billed charges,"Outpatient services are reimbursed at a 25% discount when total charges are less than $50,000 and a 35% discount when total charges are equal to or greater than $50,000."
"PV STENT, BSX BE EXPRESS",51600045,CDM,278,RC,C1876,HCPCS,,,facility,outpatient,,,3966.00000,,Coventry,Workers' Comp,,2072.24,,,,,,,1642.91,3569.40,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",03001765,CDM,301,RC,82652,CPT,,,facility,inpatient,,,563.00000,,Southern Nuclear,Commercial,,478.55,,,,,,,281.50,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",03001765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,563.00000,,Birmingham FC,Athletics,,38.50,,,,,,,35.42,506.70,fee schedule,
"Q-1,25-DIHYDROXY VITAMIN D3",03001765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,563.00000,,North Mississippi Health Link,Commercial,,506.70,,,,,,,35.42,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",03001765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,563.00000,,Prime Health Services,Workers' Compensation,,450.40,,,,,,,35.42,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",15801765,CDM,301,RC,82652,CPT,,,facility,inpatient,,,563.00000,,United Healthcare,Commercial,,306.16,,,,,,,281.50,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",15801765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,563.00000,,National Provider Network,Commercial,,506.70,,,,,,,35.42,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",95101765,CDM,301,RC,82652,CPT,,,facility,inpatient,,,563.00000,,Coventry,Network Access,,422.25,,,,,,,281.50,506.70,percent of total billed charges,"Inpatient services are reimbursed at a 25% discount when total charges are less than $50,000 and a 35% discount when total charges are equal to or greater than $50,000."
"Q-1,25-DIHYDROXY VITAMIN D3",95101765,CDM,301,RC,82652,CPT,,,facility,inpatient,,,563.00000,,Tethys,Commercial,,450.40,,,,,,,281.50,506.70,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",95101765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,226.00000,,AlaMed,Workers' Compensation,,169.50,,,,,,,35.42,203.40,percent of total billed charges,
"Q-1,25-DIHYDROXY VITAMIN D3",95101765,CDM,301,RC,82652,CPT,,,facility,outpatient,,,226.00000,,Vantage Health Plan,Commercial,,192.10,,,,,,,35.42,203.40,percent of total billed charges,
"Q-AMPHETAMINE, QN, URINE",03001206,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,North Alabama Managed Care,Commercial,,120.90,,,,,,,45.78,247.69,percent of total billed charges,
"Q-AMPHETAMINE, QN, URINE",15801206,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,NovaNet,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-AMPHETAMINE, QN, URINE",95101206,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Aetna,Commercial,,113.46,,,,,,,93.00,167.40,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",03001207,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Healthcare Alliance,PPO,,148.80,,,,,,,93.00,167.40,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",03001207,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Vantage Health Plan,Commercial,,158.10,,,,,,,45.78,247.69,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",15801207,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Multiplan,Commercial,,152.52,,,,,,,93.00,167.40,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",15801207,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Construction Claims Management,Workers' Compensation,,139.13,,,,,,,45.78,247.69,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",95101207,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,National Provider Network,Commercial,,67.50,,,,,,,37.50,247.69,percent of total billed charges,
"Q-BARBITURATE, QN, URINE",95101207,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Viva,Commercial,,45.78,,,,,,,37.50,247.69,fee schedule,
"Q-BENZODIAZEPINES, QN, URINE",03001242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Cooper Green,Commercial,,114.43,,,,,,,45.78,247.69,fee schedule,
"Q-BENZODIAZEPINES, QN, URINE",03001242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,NovaNet,Workers' Compensation,,148.80,,,,,,,45.78,247.69,percent of total billed charges,
"Q-BENZODIAZEPINES, QN, URINE",15801242,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Galaxy Health Network,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-BENZODIAZEPINES, QN, URINE",15801242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Evolutions,Workers' Compensation,,148.80,,,,,,,45.78,247.69,percent of total billed charges,
"Q-BENZODIAZEPINES, QN, URINE",15801242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Jefferson County Sheriff,Covered Inmate,,114.43,,,,,,,45.78,247.69,fee schedule,
"Q-BENZODIAZEPINES, QN, URINE",15801242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,United Healthcare,Commercial,,171.65,,,,,,,45.78,247.69,fee schedule,
"Q-BENZODIAZEPINES, QN, URINE",95101242,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Gulf Health Plans,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-BENZODIAZEPINES, QN, URINE",95101242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Cigna,Commercial,,50.25,,,,,,,37.50,247.69,percent of total billed charges,
"Q-BENZODIAZEPINES, QN, URINE",95101242,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,NovaNet,Workers' Compensation,,60.00,,,,,,,37.50,247.69,percent of total billed charges,
"Q-BK VIRUS DNA, QNT, PCR",95101183,CDM,306,RC,87799,CPT,,,facility,inpatient,,,857.00000,,United Healthcare,Commercial,,466.04,,,,,,,428.50,771.30,percent of total billed charges,
"Q-BK VIRUS DNA, QNT, PCR",95101183,CDM,306,RC,87799,CPT,,,facility,outpatient,,,343.00000,,Cigna,Commercial,,229.81,,,,,,,39.41,308.70,percent of total billed charges,
"Q-BK VIRUS DNA, QNT, PCR",95101183,CDM,306,RC,87799,CPT,,,facility,outpatient,,,343.00000,,Multiplan,Commercial,,281.26,,,,,,,39.41,308.70,percent of total billed charges,
"Q-BK VIRUS DNA, QNT, PCR",95101183,CDM,306,RC,87799,CPT,,,facility,outpatient,,,343.00000,,North Alabama Managed Care,Commercial,,222.95,,,,,,,39.41,308.70,percent of total billed charges,
"Q-BUPRENORPHINE, QN, URINE",03001243,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Birmingham FC,Athletics,,114.43,,,,,,,45.78,247.69,fee schedule,
"Q-BUPRENORPHINE, QN, URINE",03001243,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Cooper Green,Commercial,,114.43,,,,,,,45.78,247.69,fee schedule,
"Q-BUPRENORPHINE, QN, URINE",15801243,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,University of Alabama,Athletics,,93.00,,,,,,,45.78,247.69,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"Q-BUPRENORPHINE, QN, URINE",95101243,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,AlaMed,Workers' Compensation,,56.25,,,,,,,37.50,247.69,percent of total billed charges,
"Q-BUPRENORPHINE, QN, URINE",95101243,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Gulf Health Plans,Commercial,,63.75,,,,,,,37.50,247.69,percent of total billed charges,
"Q-C-KIT MUT ANALY, CELL BASED",95101296,CDM,309,RC,81404,CPT,,,facility,outpatient,,,488.00000,,Ambetter,Commercial-Exchange,,377.89,,,,,,,244.00,594.87,fee schedule,
"Q-C-KIT MUT ANALY, CELL BASED",95101296,CDM,309,RC,81404,CPT,,,facility,outpatient,,,488.00000,,DaVita VillageHealth,Medicare Advantage,,274.83,,,,,,,244.00,594.87,fee schedule,
"Q-CALRETICULIN, MUT ANALYSIS",03007142,CDM,300,RC,81219,CPT,,,facility,outpatient,,,1573.00000,,National Provider Network,Commercial,,1415.70,,,,,,,31.70,1415.70,percent of total billed charges,
"Q-COCAINE METABOLITE QN, URINE",03001244,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Preferred Health Partnership,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-COCAINE METABOLITE QN, URINE",15801244,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Gulf Health Plans,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-COCAINE METABOLITE QN, URINE",15801244,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Mississippi Physicians,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-COCAINE METABOLITE QN, URINE",15801244,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Multiplan,Commercial,,152.52,,,,,,,45.78,247.69,percent of total billed charges,
"Q-COCAINE METABOLITE QN, URINE",95101244,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Coventry,Commercial,,48.75,,,,,,,37.50,247.69,percent of total billed charges,
"Q-CORTISOL, SALIVA, LC/MS/MS",03007137,CDM,301,RC,82530,CPT,,,facility,inpatient,,,263.00000,,NovaNet,Commercial,,236.70,,,,,,,131.50,236.70,percent of total billed charges,
"Q-CORTISOL, SALIVA, LC/MS/MS",03007137,CDM,301,RC,82530,CPT,,,facility,outpatient,,,263.00000,,Aetna,Commercial,,160.43,,,,,,,11.01,236.70,percent of total billed charges,
"Q-CORTISOL, SALIVA, LC/MS/MS",03007137,CDM,301,RC,82530,CPT,,,facility,outpatient,,,263.00000,,Cigna,Commercial,,176.21,,,,,,,11.01,236.70,percent of total billed charges,
"Q-CORTISOL, SALIVA, LC/MS/MS",15807137,CDM,301,RC,82530,CPT,,,facility,outpatient,,,263.00000,,Healthcare Alliance,PPO,,210.40,,,,,,,11.01,236.70,percent of total billed charges,
"Q-DONOR, WEST NILE VIRUS, NAT",03007140,CDM,300,RC,87798,CPT,,,facility,inpatient,,,1253.00000,,Southern Nuclear,Commercial,,1065.05,,,,,,,626.50,1127.70,percent of total billed charges,
"Q-DONOR, WEST NILE VIRUS, NAT",03007140,CDM,300,RC,87798,CPT,,,facility,outpatient,,,1253.00000,,NovaNet,Commercial,,1127.70,,,,,,,32.28,1127.70,percent of total billed charges,
"Q-DONOR, WEST NILE VIRUS, NAT",03007140,CDM,300,RC,87798,CPT,,,facility,outpatient,,,1253.00000,,Southern Nuclear,Commercial,,1065.05,,,,,,,32.28,1127.70,percent of total billed charges,
"Q-EXONS 12, 13 (REFLEX)",03001268,CDM,309,RC,81403,CPT,,,facility,inpatient,,,770.00000,,United Healthcare,Commercial,,418.73,,,,,,,385.00,693.00,percent of total billed charges,
"Q-EXONS 12, 13 (REFLEX)",03001268,CDM,309,RC,81403,CPT,,,facility,outpatient,,,770.00000,,University of Alabama,Athletics,,385.00,,,,,,,170.38,693.00,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"Q-EXONS 12, 13 (REFLEX)",95101268,CDM,309,RC,81403,CPT,,,facility,outpatient,,,308.00000,,Cigna,Medicare Advantage,,198.16,,,,,,,154.00,400.87,fee schedule,
"Q-EXONS 12, 13 (REFLEX)",95101268,CDM,309,RC,81403,CPT,,,facility,outpatient,,,308.00000,,Tethys,Commercial,,246.40,,,,,,,154.00,400.87,percent of total billed charges,
"Q-HEROIN METABOLITE QN, URINE",03001259,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,University of Alabama,Athletics,,93.00,,,,,,,93.00,167.40,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"Q-HEROIN METABOLITE QN, URINE",03001259,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Mississippi Physicians,Commercial,,158.10,,,,,,,45.78,247.69,percent of total billed charges,
"Q-HEROIN METABOLITE QN, URINE",95101259,CDM,301,RC,80356,CPT,,,facility,outpatient,,,75.00000,,Cigna,Commercial,,50.25,,,,,,,9.90,67.50,percent of total billed charges,
"Q-ITRACONAZOLE, HPLC",03007139,CDM,301,RC,80189,CPT,,,facility,inpatient,,,385.00000,,National Provider Network,Commercial,,346.50,,,,,,,192.50,346.50,percent of total billed charges,
"Q-ITRACONAZOLE, HPLC",03007139,CDM,301,RC,80189,CPT,,,facility,outpatient,,,385.00000,,Humana,Commercial,,327.25,,,,,,,24.94,346.50,percent of total billed charges,
"Q-ITRACONAZOLE, HPLC",15807139,CDM,301,RC,80189,CPT,,,facility,outpatient,,,385.00000,,Aetna,Commercial,,234.85,,,,,,,24.94,346.50,percent of total billed charges,
"Q-ITRACONAZOLE, HPLC",15807139,CDM,301,RC,80189,CPT,,,facility,outpatient,,,385.00000,,Heritage Summit Health,Workers' Compensation,,327.25,,,,,,,24.94,346.50,percent of total billed charges,
"Q-JC VIRUS DNA, QNT, PCR, CSF",03001152,CDM,306,RC,87799,CPT,,,facility,inpatient,,,923.00000,,North Alabama Managed Care,Commercial,,599.95,,,,,,,461.50,830.70,percent of total billed charges,
"Q-JC VIRUS DNA, QNT, PCR, CSF",03001152,CDM,306,RC,87799,CPT,,,facility,outpatient,,,923.00000,,Cigna,Medicare Advantage,,45.84,,,,,,,39.41,830.70,fee schedule,
"Q-JC VIRUS DNA, QNT, PCR, CSF",03001152,CDM,306,RC,87799,CPT,,,facility,outpatient,,,923.00000,,Gulf Health Plans,Commercial,,784.55,,,,,,,39.41,830.70,percent of total billed charges,
"Q-JC VIRUS DNA, QNT, PCR, CSF",03001152,CDM,306,RC,87799,CPT,,,facility,outpatient,,,923.00000,,Heritage Summit Health,Workers' Compensation,,784.55,,,,,,,39.41,830.70,percent of total billed charges,
"Q-JC VIRUS DNA, QNT, PCR, CSF",95101152,CDM,306,RC,87799,CPT,,,facility,outpatient,,,369.00000,,Optum,VACCN,,42.84,,,,,,,39.41,332.10,fee schedule,
"Q-JC VIRUS DNA, QNT, PCR, CSF",95101152,CDM,306,RC,87799,CPT,,,facility,outpatient,,,369.00000,,Prime Health Services,Commercial,,332.10,,,,,,,39.41,332.10,percent of total billed charges,
"Q-MARIJUANA METABOLITE QN, UR",03001246,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Jefferson County Sheriff,Covered Inmate,,114.43,,,,,,,45.78,247.69,fee schedule,
"Q-MARIJUANA METABOLITE QN, UR",15801246,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Cigna,Commercial,,124.62,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MARIJUANA METABOLITE QN, UR",15801246,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Multiplan,Commercial,,152.52,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MARIJUANA METABOLITE QN, UR",15801246,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Preferred Health Partnership,Commercial,,158.10,,,,,,,45.78,247.69,percent of total billed charges,
"Q-MARIJUANA METABOLITE QN, UR",95101246,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Mississippi Physicians,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MARIJUANA METABOLITE QN, UR",95101246,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,AlaMed,Workers' Compensation,,56.25,,,,,,,37.50,247.69,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",03001247,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,NovaNet,Workers' Compensation,,148.80,,,,,,,45.78,247.69,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",03001247,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Prime Health Services,Workers' Compensation,,148.80,,,,,,,45.78,247.69,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",03001247,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Viva,Commercial,,45.78,,,,,,,45.78,247.69,fee schedule,
"Q-MDMA/MDA QN, URINE",15801247,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Evolutions,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",95101247,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Aetna,Commercial,,113.46,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",95101247,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Gulf Health Plans,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-MDMA/MDA QN, URINE",95101247,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Coventry,Commercial,,48.75,,,,,,,37.50,247.69,percent of total billed charges,
"Q-METHADONE METABOLITE QN, UR",03001248,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Southern Nuclear,Commercial,,158.10,,,,,,,93.00,167.40,percent of total billed charges,
"Q-METHADONE METABOLITE QN, UR",15801248,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Construction Claims Management,Workers' Compensation,,139.13,,,,,,,45.78,247.69,percent of total billed charges,
"Q-METHADONE METABOLITE QN, UR",95101248,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Galaxy Health Network,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-METHADONE METABOLITE QN, UR",95101248,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Cigna,Commercial,,50.25,,,,,,,37.50,247.69,percent of total billed charges,
"Q-METHADONE METABOLITE QN, UR",95101248,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Cooper Green,Commercial,,114.43,,,,,,,37.50,247.69,fee schedule,
"Q-OXYCODONE QN, URINE",03001254,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Healthcare Alliance,PPO,,148.80,,,,,,,93.00,167.40,percent of total billed charges,
"Q-OXYCODONE QN, URINE",03001254,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Heritage Summit Health,Workers' Compensation,,158.10,,,,,,,45.78,247.69,percent of total billed charges,
"Q-OXYCODONE QN, URINE",03001254,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Mississippi Physicians,Commercial,,158.10,,,,,,,45.78,247.69,percent of total billed charges,
"Q-OXYCODONE QN, URINE",15801254,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,Evolutions,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-OXYCODONE QN, URINE",15801254,CDM,301,RC,G0480,HCPCS,,,facility,inpatient,,,186.00000,,North Mississippi Health Link,Commercial,,167.40,,,,,,,93.00,167.40,percent of total billed charges,
"Q-OXYCODONE QN, URINE",15801254,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,AlaMed,Workers' Compensation,,139.50,,,,,,,45.78,247.69,percent of total billed charges,
"Q-OXYCODONE QN, URINE",95101254,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,75.00000,,Optum,VACCN,,114.43,,,,,,,37.50,247.69,fee schedule,
"Q-PHENCYCLIDINE QN, URINE",03001249,CDM,301,RC,G0480,HCPCS,,,facility,outpatient,,,186.00000,,Aetna,Commercial,,113.46,,,,,,,45.78,247.69,percent of total billed charges,
"REP.NERVE STIMUL,EA.N.",06595937,CDM,922,RC,95937,CPT,,,facility,outpatient,,,856.00000,,Cigna,New Business,,652.70,,,,,,,78.00,770.40,percent of total billed charges,
"REP.NERVE STIMUL,EA.N.",06595937,CDM,922,RC,95937,CPT,,,facility,outpatient,,,856.00000,,Starcare,Workers' Compensation,,684.80,,,,,,,78.00,770.40,percent of total billed charges,
"RETRIEVAL DEVICE, SNARE",09081331,CDM,272,RC,C1773,HCPCS,,,facility,outpatient,,,644.00000,,Construction Claims Management,Workers' Compensation,,481.71,,,,,,,70.07,579.60,percent of total billed charges,
"RHEUMATOID FACTOR, QUANT.",13520004,CDM,302,RC,86431,CPT,,,facility,outpatient,,,211.00000,,National Provider Network,Commercial,,189.90,,,,,,,5.22,189.90,percent of total billed charges,
"RHEUMATOID FACTOR, QUANT.",15860118,CDM,302,RC,86431,CPT,,,facility,inpatient,,,211.00000,,Coventry,Network Access,,158.25,,,,,,,105.50,189.90,percent of total billed charges,"Inpatient services are reimbursed at a 25% discount when total charges are less than $50,000 and a 35% discount when total charges are equal to or greater than $50,000."
"RHEUMATOID FACTOR, QUANT.",15860118,CDM,302,RC,86431,CPT,,,facility,outpatient,,,211.00000,,North Mississippi Health Link,Commercial,,189.90,,,,,,,5.22,189.90,percent of total billed charges,
"RPR, QUALITATIVE",15860140,CDM,300,RC,86592,CPT,,,facility,inpatient,,,210.00000,,Multiplan,Commercial,,172.20,,,,,,,105.00,189.00,percent of total billed charges,
"RPR, QUALITATIVE",15860140,CDM,300,RC,86592,CPT,,,facility,outpatient,,,210.00000,,Coventry,Commercial,,136.50,,,,,,,3.36,189.00,percent of total billed charges,
"Revision, Repair or Removal of Central Venous Access Device",00076,EAPG,,,,,,,facility,outpatient,,,,,BlueCross BlueShield of Alabama,Commercial,,1588.84,,,,,,,1588.84,1588.84,case rate,
"SCOPOLAMINE,TRANSDERM PATCH UD",11050005,CDM,250,RC,45802058084,NDC,,,facility,inpatient,1,EA,58.53000,,Galaxy Health Network,Commercial,,52.68,,,,,,,29.27,52.68,percent of total billed charges,
"SCR KIT SMART PROGRAMMER, PLUG",14020812,CDM,271,RC,C1787,HCPCS,,,facility,outpatient,,,18745.00000,,Humana,Commercial,,15933.25,,,,,,,2025.45,16870.50,percent of total billed charges,
"SCR KIT SMART PROGRAMMER, PLUG",14020812,CDM,271,RC,C1787,HCPCS,,,facility,outpatient,,,18745.00000,,Southern Nuclear,Commercial,,15933.25,,,,,,,2025.45,16870.50,percent of total billed charges,
"SCR KIT SMART PROGRAMMER, PLUG",14020812,CDM,271,RC,C1787,HCPCS,,,facility,outpatient,,,18745.00000,,University of Alabama,Athletics,,9372.50,,,,,,,2025.45,16870.50,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"SERINE PROTEASE 3 AB, IGG PR3",07660259,CDM,301,RC,83516,CPT,,,facility,inpatient,,,259.00000,,NovaNet,Commercial,,233.10,,,,,,,129.50,233.10,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",07660259,CDM,301,RC,83516,CPT,,,facility,inpatient,,,259.00000,,Preferred Health Partnership,Commercial,,220.15,,,,,,,129.50,233.10,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",07660259,CDM,301,RC,83516,CPT,,,facility,inpatient,,,259.00000,,University of Alabama,Athletics,,129.50,,,,,,,129.50,233.10,percent of total billed charges,"Claim is reimbursement at 50% of billed charges for charges up to $10,000, not to exceed $2,500. Claim with billed charges above $10,000 are reimbursed at 100% of billed charges."
"SERINE PROTEASE 3 AB, IGG PR3",07660259,CDM,301,RC,83516,CPT,,,facility,outpatient,,,259.00000,,Southern Nuclear,Commercial,,220.15,,,,,,,10.61,233.10,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",15860259,CDM,301,RC,83516,CPT,,,facility,inpatient,,,259.00000,,NovaNet,Commercial,,233.10,,,,,,,129.50,233.10,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",15860259,CDM,301,RC,83516,CPT,,,facility,outpatient,,,259.00000,,Jefferson County Sheriff,Covered Inmate,,11.53,,,,,,,10.61,233.10,fee schedule,
"SERINE PROTEASE 3 AB, IGG PR3",95360259,CDM,301,RC,83516,CPT,,,facility,inpatient,,,259.00000,,Cigna,Commercial,,173.53,,,,,,,129.50,233.10,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",95360259,CDM,301,RC,83516,CPT,,,facility,outpatient,,,104.00000,,Gulf Health Plans,Commercial,,88.40,,,,,,,10.61,93.60,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",95360259,CDM,301,RC,83516,CPT,,,facility,outpatient,,,104.00000,,Vantage Health Plan,Commercial,,88.40,,,,,,,10.61,93.60,percent of total billed charges,
"SERINE PROTEASE 3 AB, IGG PR3",95360259,CDM,301,RC,83516,CPT,,,facility,outpatient,,,104.00000,,Viva,Medicare Advantage,,11.65,,,,,,,10.61,93.60,fee schedule,
"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",512,MS-DRG,,,,,,,facility,inpatient,,,,,Birmingham FC,Athletics,,15993.27,,,,,,,14873.74,49330.92,fee schedule,
"SHUNT SNAP REG L,M,H 90CM",14012964,CDM,278,RC,,,,,facility,inpatient,,,2174.00000,,North Mississippi Health Link,Commercial,,1956.60,,,,,,,1087.00,1956.60,percent of total billed charges,
"SHUNT SNAP REG L,M,H 90CM",14012964,CDM,278,RC,,,,,facility,outpatient,,,2174.00000,,AlaMed,Workers' Compensation,,1630.50,,,,,,,1087.00,1956.60,percent of total billed charges,
"SHUNT SNAP REG L,M,H 90CM",14012964,CDM,278,RC,,,,,facility,outpatient,,,2174.00000,,CorVel,Workers' Compensation,,1739.20,,,,,,,1087.00,1956.60,percent of total billed charges,
"SHUNT SNAP REG L,M,H 90CM",14012964,CDM,278,RC,,,,,facility,outpatient,,,2174.00000,,Heritage Summit Health,Workers' Compensation,,1195.70,,,,,,,1087.00,1956.60,percent of total billed charges,
"SPINE THORACIC, MINIMUM 4 VIEW",05072074,CDM,320,RC,72074,CPT,,,facility,outpatient,,,767.00000,,AlaMed,Workers' Compensation,,575.25,,,,,,,49.00,690.30,percent of total billed charges,
