"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219562,CDM,,,Q1,both,,,5676.0000,3689.4000,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,5676.0000,other,Rev 278 Proc C1713 Mod Q1 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219571,CDM,,,Q1,both,,,1435.0000,932.7500,CIGNA,CIGNA PPO,1148.00,,,,,,,173.1700,1435.0000,percent of total billed charges,"80% of $1,435.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,148.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,,both,,,2929.0000,1903.8500,AMERIHEALTH,AMERIHTH CARITAS NXT EX,1318.05,,,,,,,173.1700,2929.0000,percent of total billed charges,"45% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 = $1,318.05. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,,both,,,2929.0000,1903.8500,AVMED,AVMED HMO,1212.61,,,,,,,173.1700,2929.0000,percent of total billed charges,"41.4% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 = $1,212.61. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,,both,,,2929.0000,1903.8500,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,1288.76,,,,,,,173.1700,2929.0000,percent of total billed charges,"44% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 = $1,288.76. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,ER,both,,,2929.0000,1903.8500,UNITED HEALTHCARE,UNITED HLTH MC HMO,919.71,,,,,,,173.1700,2929.0000,percent of total billed charges,"31.4% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $919.71. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,Q1,both,,,2929.0000,1903.8500,BLUE CROSS,BLUE CROSS,1897.99,,,,,,,173.1700,2929.0000,percent of total billed charges,"64.8% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,897.99. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,Q1,both,,,2929.0000,1903.8500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,1074.94,,,,,,,173.1700,2929.0000,percent of total billed charges,"36.7% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,074.94. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219573,CDM,,,Q1,both,,,2929.0000,1903.8500,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,2929.00,,,,,,,173.1700,2929.0000,percent of total billed charges,"100% of $2,929.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $2,929.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219576,CDM,,,ER,both,,,5256.0000,3416.4000,UNITED HEALTHCARE,INTL UNITED HEALTH,4204.80,,,,,,,173.1700,5256.0000,percent of total billed charges,"80% of $5,256.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $4,204.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219576,CDM,,,Q1,both,,,5256.0000,3416.4000,AETNA,AETNA CATASTROPHIC,2680.56,,,,,,,173.1700,5256.0000,percent of total billed charges,"51% of $5,256.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $2,680.56. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219777,CDM,,,,both,,,1541.0000,1001.6500,AFFORDABLE,AFFORDABLE PPO,1309.85,,,,,,,173.1700,1541.0000,percent of total billed charges,"85% of $1,541.00 in Billed Charges for Rev 278 Proc C1713 = $1,309.85. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219778,CDM,,,,both,,,1688.0000,1097.2000,UNITED HEALTHCARE,NHP HMO,1012.80,,,,,,,173.1700,1688.0000,percent of total billed charges,"60% of $1,688.00 in Billed Charges for Rev 278 Proc C1713 = $1,012.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219788,CDM,,,ER,both,,,7692.0000,4999.8000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,2822.96,,,,,,,173.1700,7692.0000,percent of total billed charges,"36.7% of $7,692.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $2,822.96. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219798,CDM,,,ER,both,,,1541.0000,1001.6500,UNITED HEALTHCARE,INTL UNITED HEALTH,1232.80,,,,,,,173.1700,1541.0000,percent of total billed charges,"80% of $1,541.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,232.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219798,CDM,,,ER,both,,,1541.0000,1001.6500,UNITED HEALTHCARE,UNITED PPO,1232.80,,,,,,,173.1700,1541.0000,percent of total billed charges,"80% of $1,541.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,232.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219818,CDM,,,ER,both,,,1688.0000,1097.2000,BLUE CROSS,BCBS NETWORKBLUE,1012.80,,,,,,,173.1700,1688.0000,percent of total billed charges,"60% of $1,688.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,012.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219818,CDM,,,Q1,both,,,1688.0000,1097.2000,AVMED,AVMED ENTRUST,599.24,,,,,,,173.1700,1688.0000,percent of total billed charges,"35.5% of $1,688.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $599.24. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219818,CDM,,,Q1,both,,,1688.0000,1097.2000,UNITED HEALTHCARE,NHP HMO,1012.80,,,,,,,173.1700,1688.0000,percent of total billed charges,"60% of $1,688.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,012.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219833,CDM,,,ER,both,,,1408.0000,915.2000,DIMENSION HEALTH PLAN,DIMENSION PLUS,1056.00,,,,,,,173.1700,1408.0000,percent of total billed charges,"75% of $1,408.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,056.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219865,CDM,,,Q1,both,,,1394.0000,906.1000,BLUE CROSS,BLUE CARE HMO,836.40,,,,,,,173.1700,1394.0000,percent of total billed charges,"60% of $1,394.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $836.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219886,CDM,,,Q1,both,,,1484.0000,964.6000,AVMED,AVMED PPO,730.13,,,,,,,173.1700,1484.0000,percent of total billed charges,"49.2% of $1,484.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $730.13. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219886,CDM,,,Q1,both,,,1484.0000,964.6000,BLUE CROSS,BCBS NETWORKBLUE,890.40,,,,,,,173.1700,1484.0000,percent of total billed charges,"60% of $1,484.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $890.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219938,CDM,,,,both,,,3020.0000,1963.0000,AETNA,AETNA CATASTROPHIC,1540.20,,,,,,,173.1700,3020.0000,percent of total billed charges,"51% of $3,020.00 in Billed Charges for Rev 278 Proc C1713 = $1,540.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219938,CDM,,,,both,,,3020.0000,1963.0000,AFFORDABLE,AFFORDABLE PPO,2567.00,,,,,,,173.1700,3020.0000,percent of total billed charges,"85% of $3,020.00 in Billed Charges for Rev 278 Proc C1713 = $2,567.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219987,CDM,,,Q1,both,,,571.0000,371.1500,AETNA,AETNA HMO,291.21,,,,,,,98.7800,571.0000,percent of total billed charges,51% of $571.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $291.21. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219987,CDM,,,Q1,both,,,571.0000,371.1500,BLUE CROSS,BLUE CARE HMO,342.60,,,,,,,98.7800,571.0000,percent of total billed charges,60% of $571.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $342.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219987,CDM,,,Q1,both,,,571.0000,371.1500,UNITED HEALTHCARE,NHP HMO,342.60,,,,,,,98.7800,571.0000,percent of total billed charges,60% of $571.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $342.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219988,CDM,,,ER,both,,,1108.0000,720.2000,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,1108.0000,other,Rev 278 Proc C1713 Mod ER 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219988,CDM,,,Q1,both,,,1108.0000,720.2000,DIMENSION HEALTH PLAN,DIMENSION 2,997.20,,,,,,,173.1700,1108.0000,percent of total billed charges,"90% of $1,108.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $997.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,,both,,,4974.0000,3233.1000,AFFORDABLE,AFFORDABLE PPO,4227.90,,,,,,,173.1700,4974.0000,percent of total billed charges,"85% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 = $4,227.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,,both,,,4974.0000,3233.1000,CIGNA,CIGNA HMO,2884.92,,,,,,,173.1700,4974.0000,percent of total billed charges,"58% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 = $2,884.92. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,,both,,,4974.0000,3233.1000,UNITED HEALTHCARE,NHP HMO,2984.40,,,,,,,173.1700,4974.0000,percent of total billed charges,"60% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 = $2,984.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,,both,,,4974.0000,3233.1000,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,4974.00,,,,,,,173.1700,4974.0000,percent of total billed charges,"100% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 = $4,974.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,ER,both,,,4974.0000,3233.1000,AFFORDABLE,AFFORDABLE PPO,4227.90,,,,,,,173.1700,4974.0000,percent of total billed charges,"85% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $4,227.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,ER,both,,,4974.0000,3233.1000,UNITED HEALTHCARE,INTL UNITED HEALTH,3979.20,,,,,,,173.1700,4974.0000,percent of total billed charges,"80% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $3,979.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,Q1,both,,,4974.0000,3233.1000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,2238.30,,,,,,,173.1700,4974.0000,percent of total billed charges,"45% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $2,238.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,Q1,both,,,4974.0000,3233.1000,BLUE CROSS,BLUE CARE HMO,2984.40,,,,,,,173.1700,4974.0000,percent of total billed charges,"60% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $2,984.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,219994,CDM,,,Q1,both,,,4974.0000,3233.1000,PHCS,PHCS,4476.60,,,,,,,173.1700,4974.0000,percent of total billed charges,"90% of $4,974.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $4,476.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220097,CDM,,,,both,,,2724.0000,1770.6000,PHCS,PHCS,2451.60,,,,,,,173.1700,2724.0000,percent of total billed charges,"90% of $2,724.00 in Billed Charges for Rev 278 Proc C1713 = $2,451.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220097,CDM,,,ER,both,,,2724.0000,1770.6000,UNITED HEALTHCARE,UNITED HLTH MC HMO,855.34,,,,,,,173.1700,2724.0000,percent of total billed charges,"31.4% of $2,724.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $855.34. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220097,CDM,,,Q1,both,,,2724.0000,1770.6000,AETNA,AETNA HMO,1389.24,,,,,,,173.1700,2724.0000,percent of total billed charges,"51% of $2,724.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,389.24. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220159,CDM,,,ER,both,,,13956.0000,9071.4000,INTERNATIONAL,INTERNATIONAL AETNA,9071.40,,,,,,,173.1700,13956.0000,percent of total billed charges,"65% of $13,956.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $9,071.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220182,CDM,,,ER,both,,,24026.0000,15616.9000,AETNA,AETNA CATASTROPHIC,12253.26,,,,,,,173.1700,24026.0000,percent of total billed charges,"51% of $24,026.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $12,253.26. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220182,CDM,,,ER,both,,,24026.0000,15616.9000,INTERNATIONAL,INTERNATIONAL AETNA,15616.90,,,,,,,173.1700,24026.0000,percent of total billed charges,"65% of $24,026.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $15,616.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220182,CDM,,,ER,both,,,24026.0000,15616.9000,QUALITY HEALTH,MULTIPLAN,21623.40,,,,,,,173.1700,24026.0000,percent of total billed charges,"90% of $24,026.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $21,623.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220182,CDM,,,ER,both,,,24026.0000,15616.9000,UNITED HEALTHCARE,INTL UNITED HEALTH,19220.80,,,,,,,173.1700,24026.0000,percent of total billed charges,"80% of $24,026.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $19,220.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220182,CDM,,,Q1,both,,,24026.0000,15616.9000,AETNA,AETNA HMO,12253.26,,,,,,,173.1700,24026.0000,percent of total billed charges,"51% of $24,026.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $12,253.26. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220305,CDM,,,,both,,,13765.0000,8947.2500,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,12388.50,,,,,,,173.1700,13765.0000,percent of total billed charges,"90% of $13,765.00 in Billed Charges for Rev 278 Proc C1713 = $12,388.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220305,CDM,,,,both,,,13765.0000,8947.2500,UNITED HEALTHCARE,NHP HMO,8259.00,,,,,,,173.1700,13765.0000,percent of total billed charges,"60% of $13,765.00 in Billed Charges for Rev 278 Proc C1713 = $8,259.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220305,CDM,,,ER,both,,,13765.0000,8947.2500,CIGNA,CIGNA HMO,7983.70,,,,,,,173.1700,13765.0000,percent of total billed charges,"58% of $13,765.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $7,983.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220305,CDM,,,ER,both,,,13765.0000,8947.2500,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,13765.00,,,,,,,173.1700,13765.0000,percent of total billed charges,"100% of $13,765.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $13,765.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220321,CDM,,,ER,both,,,8735.0000,5677.7500,CIGNA,CIGNA PPO,6988.00,,,,,,,173.1700,8735.0000,percent of total billed charges,"80% of $8,735.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $6,988.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220321,CDM,,,Q1,both,,,8735.0000,5677.7500,BLUE CROSS,BLUE CROSS,5660.28,,,,,,,173.1700,8735.0000,percent of total billed charges,"64.8% of $8,735.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $5,660.28. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220321,CDM,,,Q1,both,,,8735.0000,5677.7500,DIMENSION HEALTH PLAN,DIMENSION 2,7861.50,,,,,,,173.1700,8735.0000,percent of total billed charges,"90% of $8,735.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $7,861.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220324,CDM,,,,both,,,8760.0000,5694.0000,AFFORDABLE,AFFORDABLE PPO,7446.00,,,,,,,173.1700,8760.0000,percent of total billed charges,"85% of $8,760.00 in Billed Charges for Rev 278 Proc C1713 = $7,446.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220362,CDM,,,,both,,,22139.0000,14390.3500,UNITED HEALTHCARE,INTL UNITED HEALTH,17711.20,,,,,,,173.1700,22139.0000,percent of total billed charges,"80% of $22,139.00 in Billed Charges for Rev 278 Proc C1713 = $17,711.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220953,CDM,,,Q1,both,,,3298.0000,2143.7000,AVMED,AVMED HMO,1365.37,,,,,,,173.1700,3298.0000,percent of total billed charges,"41.4% of $3,298.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,365.37. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220954,CDM,,,,both,,,2979.0000,1936.3500,AETNA,AETNA HMO,1519.29,,,,,,,173.1700,2979.0000,percent of total billed charges,"51% of $2,979.00 in Billed Charges for Rev 278 Proc C1713 = $1,519.29. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220954,CDM,,,ER,both,,,2979.0000,1936.3500,UNITED HEALTHCARE,NHP HMO,1787.40,,,,,,,173.1700,2979.0000,percent of total billed charges,"60% of $2,979.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,787.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220954,CDM,,,Q1,both,,,2979.0000,1936.3500,AETNA,AETNA TIER 2,1519.29,,,,,,,173.1700,2979.0000,percent of total billed charges,"51% of $2,979.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,519.29. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220955,CDM,,,,both,,,10497.0000,6823.0500,AVMED,AVMED ENTRUST,3726.44,,,,,,,173.1700,10497.0000,percent of total billed charges,"35.5% of $10,497.00 in Billed Charges for Rev 278 Proc C1713 = $3,726.44. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220955,CDM,,,,both,,,10497.0000,6823.0500,BLUE CROSS,MY BLUE EX,1815.98,,,,,,,173.1700,10497.0000,percent of total billed charges,"17.3% of $10,497.00 in Billed Charges for Rev 278 Proc C1713 = $1,815.98. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220955,CDM,,,Q1,both,,,10497.0000,6823.0500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,10497.0000,other,Rev 278 Proc C1713 Mod Q1 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220985,CDM,,,,both,,,20022.0000,13014.3000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,9009.90,,,,,,,173.1700,20022.0000,percent of total billed charges,"45% of $20,022.00 in Billed Charges for Rev 278 Proc C1713 = $9,009.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220985,CDM,,,ER,both,,,20022.0000,13014.3000,BLUE CROSS,BLUE CROSS,12974.26,,,,,,,173.1700,20022.0000,percent of total billed charges,"64.8% of $20,022.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $12,974.26. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220997,CDM,,,ER,both,,,47552.0000,30908.8000,UNITED HEALTHCARE,UNITED PPO,38041.60,,,,,,,173.1700,47552.0000,percent of total billed charges,"80% of $47,552.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $38,041.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220997,CDM,,,Q1,both,,,47552.0000,30908.8000,AFFORDABLE,AFFORDABLE PPO,40419.20,,,,,,,173.1700,47552.0000,percent of total billed charges,"85% of $47,552.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $40,419.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,220997,CDM,,,Q1,both,,,47552.0000,30908.8000,UNITED HEALTHCARE,NHP HMO,28531.20,,,,,,,173.1700,47552.0000,percent of total billed charges,"60% of $47,552.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $28,531.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,221220,CDM,,,,both,,,2608.0000,1695.2000,AVMED,AVMED PPO,1283.14,,,,,,,173.1700,2608.0000,percent of total billed charges,"49.2% of $2,608.00 in Billed Charges for Rev 278 Proc C1713 = $1,283.14. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
