"CATH, 7 AL.75 SH GUIDE","OperWmSup99546","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","246.38","246.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7F 125CM COURN","CspuChSup3249","CDM","270","RC","","","","","facility","both","","","","285.25","285.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7F HALO-XP TRICUSPID","PacuWmSup204161","CDM","272","RC","C1731","HCPCS","","","facility","both","","","","1931.94","1931.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7F MP HS SH GUIDE","GastChSup99563","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","246.38","246.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7F MP1 GUIDE","ScpuWmSup99555","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7FR GUIDE JL4","PacuChSup77193","CDM","278","RC","C1887","HCPCS","","","facility","both","","","","246.38","246.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7FR JR3 SH GUIDE","CspuChSup99548","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7FR JR3 SH GUIDE","GyscChSup99548","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7FR JR3 SH GUIDE","ScpuChSup99548","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 7FR LIMA 55CM GUIDE","OperChSup50744","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","330.14","330.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 8F GUIDE H-STICK","OperChSup103019","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","267.96","267.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 8F GUIDE H-STICK","ScorChSup103019","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","267.96","267.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 8F H-STICK 55CM","GastChSup204038","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","375.13","375.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, 9.0 FR DUAL","ScorWmSup508","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","1224.18","1224.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ACHIEVE MAPPING 15MM","ScanChSup52680","CDM","272","RC","C1730","HCPCS","","","facility","both","","","","5235.78","5235.78","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ACUITY 9FR GC PRO 45CM CS-EH R","GastChSup57519","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1539.93","1539.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ACUITY 9FR GC PRO 45CM CS-EH ST R","ScanChSup57517","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1539.93","1539.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ACUITY 9FR GC PRO 45CM CS-EH ST R","Wilm5457517","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1539.93","1539.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ACUNAV 8FR 90CM","ScorWmSup51057","CDM","272","RC","C1759","HCPCS","","","facility","both","","","","5235.78","5235.78","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ADHERENT CLOT FOGER 4FR","ScpuWmSup4951","CDM","272","RC","C1896","HCPCS","","","facility","both","","","","1181.33","1181.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ADVISOR HD GRID MAPPING SENSOR ENABLED  BI-DIR","DelrChSup77209","CDM","272","RC","","","","","facility","both","","","","12972.41","12972.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ADVISOR HD GRID MAPPING SENSOR ENABLED  BI-DIR","OperChSup77209","CDM","272","RC","","","","","facility","both","","","","12972.41","12972.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AMPLATZ ANCHOR 10FR.","OperChSup82666","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","444.55","444.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AMPLATZ ANCHOR 10FR.","ScorChSup82666","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","444.55","444.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AMPLATZ LCK MALECOT 8F","CspuChSup82665","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","418","418","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EVO RX PTCA SCORING BALLOON 2.0 X 20MM","AngiWmSup112477","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EVO RX PTCA SCORING BALLOON 2.5 X 6MM","AnesWmSup112466","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EVO RX PTCA SCORING BALLOON 3.5 X 15MM","ScanWmSup112476","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EVO RX PTCA SCORING BALLOON 3.5 X 20MM","AngiWmSup112480","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EVO RX PTCA SCORING BALLOON 3.5 X 6MM","PacuWmSup112468","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 2.0X10MM","ScanChSup35692","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4927.79","4927.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 3.0X10MM","ScorChSup35698","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 3.0X15MM","ScpuChSup35699","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4927.79","4927.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 3.0X15MM","ScpuWmSup35699","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4927.79","4927.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 3.5X10MM","CcthChSup35701","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ANGIOSCULPT EX SCORING BALLOON PTCA 3.5X15MM","ScanWmSup35702","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AP2 ANGLED PIGTAIL","CcthChSup21313","CDM","270","RC","","","","","facility","both","","","","123.18","123.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, APEX PLATINUM OTW BALLOON 2.0 X 30","ScpuWmSup38132","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","535.9","535.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASAPLP ASPIRATION","PacuChSup62921","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","2027.18","2027.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASPIRATION GUIDE CURVE TIP 20FR 105CM","GyscChSup109376","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","65355.98","65355.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASPIRATION GUIDE CURVE TIP 20FR 105CM","ScpuWmSup109376","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","65355.98","65355.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASPIRATION VECTA 74 115CM","OperChSup118103","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","16438.02","16438.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASPIRATION VECTA 74 115CM","OperWmSup118103","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","16438.02","16438.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ASPIRATION VECTA 74 115CM","PacuChSup118103","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","16438.02","16438.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATLAS BALLOON 18 X 4","ScanChSup37219","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1554.41","1554.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN COMMAND GUIDING 6250VAM","EplbChSup55148","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1233.69","1233.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN COMMAND GUIDING 6250VEH","Wilm5455151","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1312.02","1312.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN COMMAND GUIDING 6250VMB2X","CcthChSup55154","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1233.69","1233.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN GLOBAL 6227DEF","GastChSup32778","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","3449.45","3449.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN SELECT II GUIDING 6248V130L","CspuChSup55161","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1312.02","1312.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN SELECT II GUIDING 6248V90S","PacuChSup55159","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1233.69","1233.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN SELECT II GUIDING 6248V90SP","AngiWmSup55164","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1312.02","1312.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, ATTAIN SELECT II GUIDING 6248V90SP","Chrs5455164","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1312.02","1312.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AVEIR DELIVERY LEADLESS VR","OperWmSup116197","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","10779.55","10779.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AXS CATALYST 5 .058 132CM","CspuChSup76347","CDM","272","RC","","","","","facility","both","","","","16747.71","16747.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AXS CATALYST 5 .058 132CM","ScpuChSup76347","CDM","272","RC","","","","","facility","both","","","","16747.71","16747.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AXS CATALYST 5 .058 5.3FR 115CM","ScanWmSup67048","CDM","272","RC","","","","","facility","both","","","","16747.71","16747.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, AXS VECTA 46 INTERMEDIATE 125CM","ScpuChSup118879","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","9886.38","9886.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON 18MM SIZING","OperWmSup35191","CDM","272","RC","","","","","facility","both","","","","2155.91","2155.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON AGILTRAC 8/40/135","Chrs5421088","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1592.79","1592.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON AGILTRAC 8/40/135","ScanWmSup21088","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1592.79","1592.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON ATLAS 14X2","ScorWmSup31430","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1554.41","1554.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON ATLAS 14X4","GastWmSup31431","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1554.41","1554.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CODA LP","PacuChSup115737","CDM","272","RC","C2628","HCPCS","","","facility","both","","","","3178.43","3178.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 12X4","PacuWmSup23930","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 12X4","ScanChSup23930","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 10MM X 40MM X 75CM","GastChSup108915","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 10MM X 40MM X 75CM","ScpuWmSup108915","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 6MM X 40MM X 75CM","AngiWmSup108912","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 6MM X 40MM X 75CM","DelrChSup108912","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 7MM X 80MM X 75CM","CspuChSup108911","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","933.03","933.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 7MM X 80MM X 75CM","GastChSup108911","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","933.03","933.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 7MM X 80MM X 75CM","OperWmSup108911","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","933.03","933.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON CONQUEST 40 .035 OTW PTA 8MM X 40MM X 75CM","ScanWmSup108909","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1046.86","1046.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON DILATOR 10/12MM","CspuChSup103999","CDM","272","RC","C1726","HCPCS","","","facility","both","","","","1122.12","1122.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON DILATOR 18X20MM","GastChSup86657","CDM","272","RC","C1726","HCPCS","","","facility","both","","","","1122.12","1122.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON DILATOR 18X20MM","GastWmSup86657","CDM","272","RC","C1726","HCPCS","","","facility","both","","","","1122.12","1122.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON IMPACT 18X4X75","GastWmSup31193","CDM","272","RC","","","","","facility","both","","","","2367.63","2367.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON PERIPHERAL CUTTING 5X2X135","Wilm5434554","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4465.82","4465.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON PERIPHERAL CUTTING 7X2X135","CspuChSup34556","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4465.82","4465.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON RFA EXPRESS SELF EXPANDING","GastChSup67794","CDM","272","RC","","","","","facility","both","","","","14629.38","14629.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON RX RETRIEVAL 9-12 MM ABOVE","OperChSup26154","CDM","270","RC","","","","","facility","both","","","","874.68","874.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING MONORAIL 4X4","ScorWmSup32386","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING MONORAIL 7X2","GastWmSup32390","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 2.0 X 220 X 150CM","PacuWmSup77850","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 2.0 X 60MM","ScpuWmSup75154","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 2.5 X 60MM","ScorWmSup75157","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1472.18","1472.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 220 X 150CM","OperWmSup77852","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 40MM","DelrChSup75159","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 40MM","PacuChSup75159","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 40MM","ScorChSup75159","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 40MM","ScpuWmSup75159","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 60MM","CLDRChSup75160","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 60MM","EplbChSup75160","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.0 X 60MM","ScpuChSup75160","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.5 X 220 X 150CM","GyscChSup77853","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 3.5 X 220 X 150CM","OperWmSup77853","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 4X10","EplbChSup32395","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 5 X 120MM X 150CM","AngiWmSup55405","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 5 X 120MM X 150CM","OperChSup55405","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 5X2","GyscChSup32396","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 5X4","GastChSup32397","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 5X8","GastChSup32399","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6 X 150MM X 150CM","CspuChSup55410","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6 X 150MM X 150CM","ScpuChSup55410","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6 X 220MM X 150CM","GastWmSup55412","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6 X 220MM X 150CM","OperWmSup55412","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6 X 220MM X 150CM","ScpuChSup55412","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1191.92","1191.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6X4","GyscChSup32401","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6X4","Wilm5432401","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6X6","ScanChSup32402","CDM","278","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 6X8","ScanChSup32403","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 7 X 150MM X 150CM","Wilm5455414","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING OTW 7X6","ScpuChSup32406","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","973.24","973.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON STERLING RX 5.5X30X135","Chrs3134392","CDM","278","RC","","","","","facility","both","","","","1041","1041","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON VIATRAC 4 X 15 X 135","ScorChSup39029","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1007.8","1007.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON VIATRAC 6/20/135","PacuWmSup21073","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1071.8","1071.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON VIATRAC 7/20/135","Wilm5421075","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1071.8","1071.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BALLOON XXL-14-4-5.8-75","GastWmSup214911","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1416.74","1416.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BARRX ELECTROPHYSIOLOGICAL ABLATION 160CM","ScpuWmSup77170","CDM","272","RC","C1886","HCPCS","","","facility","both","","","","13748.54","13748.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BENCHMARK DELIVERY BMX81 95CM MP","PacuWmSup115541","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","6005.75","6005.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BENCHMARK DELIVERY BMX81 95CM MP","ScpuChSup115541","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","6005.75","6005.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BENCHMARK DELIVERY BMX81 95CM","EplbChSup115540","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","6005.75","6005.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BENCHMARK GUIDE 90CM STR W/6FR SELECT 125CM SIM","OperChSup108136","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","6005.75","6005.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BERNSTEIN IMAGER II 5FR","ScpuChSup50826","CDM","272","RC","","","","","facility","both","","","","46.34","46.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BILIARY FLEX. 10/35 REG.","ScpuChSup213420","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","463.36","463.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BILIARY FLEX. 8FR.35CM R","ScpuWmSup104795","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","462.96","462.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BREVIA SHORT TERM DIALYSIS 15CM","GyscChSup95800","CDM","272","RC","C1752","HCPCS","","","facility","both","","","","708.37","708.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BRIDGE OCCLUSION BALLOON 90CM","EplbChSup66811","CDM","272","RC","","","","","facility","both","","","","5882.55","5882.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BRIDGE OCCLUSION BALLOON 90CM","ScanWmSup66811","CDM","272","RC","","","","","facility","both","","","","5882.55","5882.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, BROVIAC SINGLE 6.6FR 90CM SILICONE","ScorWmSup106376","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","903.89","903.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CATH, CARTO THERMACOOL SMARTTOUCH SF UNI-DIR. CURVE F 8FR 115CM","OperChSup79116","CDM","272","RC","C1732","HCPCS","","","facility","both","","","","23172.94","23172.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
