"LENS, CLAREON PANOPTIX +18.5 DIOPTER","ScpuWmSup118849","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","6252.13","6252.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON PANOPTIX +22.0DIOPTER SERIES CCWTT0","ScorChSup121712","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","6253.62","6253.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON PANOPTIX TORIC UV IOL +17.5 DIOPTER","AngiChSup115199","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","5525.46","5525.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON PANOPTIX TORIC UV IOL +21.0 DIOPTER","ScorWmSup10191302","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","5927.6","5927.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON PANOPTIX TORIC UV IOL SERIES CCWTT6 +25.5 DIOPTER","ScorChSup10195727","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","5927.6","5927.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC +22.0 DIOPTER CCW0T4","ScorChSup10190685","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3111.41","3111.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC +25.5 DIOPTER CCW0T5","OperWmSup10190703","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3111.41","3111.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC+15.5 DIOPTER","AnesWmSup119841","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","3110.67","3110.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC+21.0 DIOPTER","DelrChSup119928","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","3110.37","3110.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC+23.5 DIOPTER","AnesChSup119958","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","2924.93","2924.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC+23.5 DIOPTER","CspuChSup119958","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","2924.93","2924.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, CLAREON TORIC+23.5 DIOPTER","OperChSup119958","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","2924.93","2924.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, DAT015 VIVITY 13.5D","AngiWmSup118032","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","6128.94","6128.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 11.00","CcthChSup113563","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 12.00","CcthChSup113564","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 13.00","CcthChSup113566","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 13.00","OperWmSup113566","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 13.50","AngiChSup113567","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 13.50","AngiWmSup113567","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 15.00","AnesChSup113570","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 15.50","EplbChSup113571","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 16.00","ScorWmSup111196","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 17.50","PacuWmSup113573","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 19.00","PacuWmSup111195","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 20.00","ScpuChSup111198","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 20.50","ScanChSup111192","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 22.00","AngiWmSup111908","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 23.00","CspuChSup111994","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 24.00","AnesWmSup111277","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 24.50","GastWmSup111993","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 24.50","ScorWmSup111993","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 25.00","ScanWmSup113574","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 25.50","CcthChSup111995","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 25.50","PacuChSup111995","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","1016.36","1016.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 26.00","AngiChSup113576","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 26.00","ScorChSup113576","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 26.50","ScanWmSup113577","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 27.50","AnesChSup113579","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 27.50","ScanChSup113579","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 28.00","AnesWmSup113580","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 28.50","AngiChSup113581","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 29.50","ScpuWmSup113583","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 30.50","AnesWmSup113585","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 30.50","CspuChSup113585","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 31.00","ScpuChSup113586","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 32.50","PacuWmSup113589","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 33.00","AnesChSup113590","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 33.00","DelrChSup113590","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 33.50","OperWmSup113591","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 7.00","GyscChSup113556","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 8.00","GastChSup113557","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 8.00","ScorChSup113557","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 8.50","ScanWmSup113558","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL 9.00","AnesChSup113559","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","920.92","920.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TECNIS SIMPLICITY 1-PIECE IOL","AnesChSup113552","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","979.4","979.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TORIC DIU450","EplbChSup118042","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3665.05","3665.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TORIC II 20.0","OperWmSup115463","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3444.74","3444.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TORIC II 5.50","EplbChSup113043","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3446.21","3446.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, EYEHANCE TORIC II 5.50","ScorWmSup113043","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","3446.21","3446.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 16.5 DIOP","ScorWmSup52327","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 17.5 DIOP","OperWmSup52329","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","752.95","752.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 18.0 DIOP","PacuWmSup52330","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","769.97","769.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 18.5 DIOP","OperWmSup52331","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 18.5 DIOP","PacuWmSup52331","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 20.0 DIOP","GyscChSup52334","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 20.5 DIOP","GastWmSup52335","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 20.5 DIOP","OperChSup52335","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 21.5 DIOP","ScpuChSup52337","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 22.0 DIOP","GastWmSup52338","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 22.5 DIOP","PacuChSup52339","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 23.0 DIOP","ScanChSup52340","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","781.91","781.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 23.0 DIOP","ScanWmSup52340","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","781.91","781.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 23.5 DIOP","CspuChSup52341","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 23.5 DIOP","OperChSup52341","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 24.0 DIOP","EplbChSup52342","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 24.0 DIOP","OperWmSup52342","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 24.0 DIOP","ScanChSup52342","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKEROS ASPHERIC AO60 25.5 DIOP","PacuChSup52345","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","723.99","723.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 11.0 DIOP","ScanChSup52316","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","800.77","800.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 12.5 DIOP","ScpuWmSup52319","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 15.0 DIOP","ScpuWmSup52324","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","769.97","769.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 15.5 DIOP","PacuWmSup52325","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","752.95","752.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 16.0 DIOP","PacuChSup52326","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","781.91","781.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 6.0 DIOP","ScpuChSup67434","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","752.95","752.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL AKREOS ASPHERIC AO60 7.0 DIOP","GastChSup67435","CDM","276","RC","C1780","HCPCS","","","facility","both","","","","831.56","831.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL CLAREON MONOFOCAL PRELOADED CCA0T0 DIOPTER 6.5","OperWmSup10196717","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","876","876","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL PMMA SINGLE-PIECE  17.5D","ScanWmSup39664","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","347.52","347.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, IOL PMMA SINGLE-PIECE  19.0D","PacuChSup39667","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","347.52","347.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, LI61AO 21.0 DIOP","EplbChSup27130","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","897.75","897.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, LI61AO 21.0 DIOP","GastChSup27130","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","897.75","897.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, PANOPTIX PRO AUTO SERIES PXCAT0 DIOPTER 19.0","OperChSup10196568","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","6219.6","6219.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, REGULAR NON-TORIC PANOPTIX IOL TFAT00 19.00","GastChSup112074","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","5762.99","5762.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SN60WF 12.0","CcthChSup28168","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","868.79","868.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SN60WF 12.0","EplbChSup28168","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","868.79","868.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SN60WF 12.0","ScpuWmSup28168","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","868.79","868.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SN60WF 20.5","ScanWmSup28185","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","868.79","868.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SN60WF 20.5","ScorWmSup28185","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","868.79","868.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SYMFONY MULTIFOCAL  10.0 DIOP","ScorWmSup69320","CDM","276","RC","","","","","facility","both","","","","4923.16","4923.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SYMFONY TORIC MULTIFOCAL  11.0 DIOP","ScorWmSup71794","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","5183.8","5183.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SYMFONY TORIC MULTIFOCAL  19.0 DIOP","OperChSup71751","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","5183.8","5183.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, SYMFONY TORIC MULTIFOCAL  9.5 DIOP","PacuWmSup71732","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","5183.8","5183.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS ACRYLIC 15.0 DIOPTER","ScpuChSup33554","CDM","276","RC","","","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS ACRYLIC 18.0 DIOPTER","ScpuWmSup33560","CDM","276","RC","","","","","facility","both","","","","893.16","893.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS ACRYLIC 20.0 DIOPTER","Chrs3133564","CDM","276","RC","","","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS ACRYLIC 22.5 DIOPTER","GastChSup33569","CDM","276","RC","","","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS TORIC ZCT225  12.5 DIOP","CcthChSup74267","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","2867.02","2867.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TECNIS TORIC ZCT225  12.5 DIOP","ScanWmSup74267","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","2867.02","2867.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TORIC ALCON ACRYSOF SN6AT5 18.5 DIOP","AnesWmSup119366","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","863","863","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TORIC PANOPTIX IOL TFAT30/20.00","AngiWmSup113012","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","5762.99","5762.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, TORIC PANOPTIX IOL TFAT60/20.00","GyscChSup113015","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","5762.99","5762.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS, VIVITY TORIC CLERON CCWET3/23.0","CspuChSup119149","CDM","276","RC","V2788","HCPCS","","","facility","both","","","","6252.13","6252.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ACRYLIC ASPERIC 1-PIECE IOL 31.0 DI","ScanChSup62850","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ACRYLIC ASPERIC 1-PIECE IOL 33.0 DI","ScanChSup62854","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","893.16","893.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ACRYLIC ASPERIC 1-PIECE IOL 34.0 DI","ScpuWmSup62660","CDM","276","RC","","","","","facility","both","","","","893.16","893.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ACRYLIC ASPERIC 1-PIECE IOL 5.0 DIO","GyscChSup62856","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ACRYLIC ASPERIC 1-PIECE IOL 5.0 DIO","Wilm3162856","CDM","276","RC","V2632","HCPCS","","","facility","both","","","","839.83","839.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LENS,ALCON CLEAR TORIC SA6AT7 19.0","OperChSup119959","CDM","276","RC","V2787","HCPCS","","","facility","both","","","","2867.02","2867.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LEVEL VI SURGICAL PATHOLOGY","PathCh1364","CDM","310","RC","88309","HCPCS","","","facility","both","","","","1251","1251","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LEVETIRACETAM BLOOD LEVEL","ChemSR2705","CDM","301","RC","80177","HCPCS","","","facility","both","","","","74.41","74.41","","","","","","","","","","","","","Gross Charge Type: Acute Discounted"
"LIGASURE, ATLAS HAND ACTIVATED 20CM","PacuChSup34291","CDM","270","RC","","","","","facility","both","","","","2208.45","2208.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, EXACT DISSECTOR","PacuWmSup109008","CDM","270","RC","","","","","facility","both","","","","3271.62","3271.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, EXACT DISSECTOR","ScanChSup109008","CDM","270","RC","","","","","facility","both","","","","3271.62","3271.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, MARYLAND JAW LAP DEVICE 23CM","ScorWmSup78219","CDM","272","RC","","","","","facility","both","","","","3057.58","3057.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, MARYLAND JAW THORACIC SEALER/DIVIDER","ScorWmSup111242","CDM","272","RC","","","","","facility","both","","","","3977.84","3977.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, RETRACTABLE L-HOOK LAP VESSEL SEAL/DIVIDER 37CM","AnesWmSup115700","CDM","272","RC","","","","","facility","both","","","","3685.01","3685.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"LIGASURE, RETRACTABLE L-HOOK LAP VESSEL SEAL/DIVIDER 37CM","GastChSup115700","CDM","272","RC","","","","","facility","both","","","","3685.01","3685.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
