"CONTRAST, LUMASON 25MG VIAL PER ML","HcccUs69817","CDM","636","RC","Q9950","HCPCS","00270-7099-16","NDC","facility","both","1","EA","","32.92","32.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MAGNEVIST 5ML VIAL,PER ML","CcsbMR63129","CDM","636","RC","A9579","HCPCS","50419-0188-05","NDC","facility","both","1","EA","","9.86","9.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, MAGNEVIST 5ML VIAL,PER ML","CcspMR63129","CDM","636","RC","A9579","HCPCS","50419-0188-05","NDC","facility","both","1","EA","","9.86","9.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, MAGNEVIST 5ML VIAL,PER ML","MiddUS63129","CDM","636","RC","A9579","HCPCS","50419-0188-05","NDC","facility","both","1","EA","","9.86","9.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, MAGNEVIST 5ML VIAL,PER ML","ScorWmSup63129","CDM","636","RC","A9579","HCPCS","50419-0188-05","NDC","facility","both","1","EA","","9.86","9.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","AngiChSup32920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","Ccic4132920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","CcimUS32920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","CcspMR32920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","Wilm4732920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, MULTIHANCE 20ML PER ML","WilmCT32920","CDM","636","RC","A9577","HCPCS","00270516415","NDC","facility","both","1","EA","","30.46","30.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 100ML/ML +PLUSPAK","Chrs8349460","CDM","636","RC","Q9966","HCPCS","00407141233","NDC","facility","both","1","EA","","0.65","0.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 100ML/ML +PLUSPAK","Hccc3849460","CDM","636","RC","Q9966","HCPCS","00407141233","NDC","facility","both","1","EA","","0.65","0.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 100ML/ML +PLUSPAK","HcccMR49460","CDM","636","RC","Q9966","HCPCS","00407141233","NDC","facility","both","1","EA","","0.65","0.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 10ML/ML VIAL","CcccCR49461","CDM","636","RC","Q9966","HCPCS","00407141210","NDC","facility","both","1","EA","","13.63","13.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 10ML/ML VIAL","Ccsb3849461","CDM","636","RC","Q9966","HCPCS","00407141210","NDC","facility","both","1","EA","","13.63","13.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 10ML/ML VIAL","CcsbMR49461","CDM","636","RC","Q9966","HCPCS","00407141210","NDC","facility","both","1","EA","","13.63","13.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 10ML/ML VIAL","HcccMR49461","CDM","636","RC","Q9966","HCPCS","00407141210","NDC","facility","both","1","EA","","13.63","13.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 10ML/ML VIAL","S107US49461","CDM","636","RC","Q9966","HCPCS","00407141210","NDC","facility","both","1","EA","","13.63","13.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","AngiChSup48997","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","0.7","0.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","CcicMR49001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","CcicUS49001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","CcimCT48997","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","0.7","0.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","GastChSup49001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","MiddCT48997","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","0.7","0.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","S1074149001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","S107US49001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  240MGL 200ML/ML PLUSPAK","Wilm4149001","CDM","636","RC","Q9966","HCPCS","00407141220","NDC","facility","both","1","EA","","7.21","7.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 10ML/ML VIAL","CcbcMg49002","CDM","636","RC","Q9967","HCPCS","00407141310","NDC","facility","both","1","EA","","12.59","12.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 10ML/ML VIAL","EplbChSup49002","CDM","636","RC","Q9967","HCPCS","00407141310","NDC","facility","both","1","EA","","12.59","12.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 10ML/ML VIAL","S107MR49002","CDM","636","RC","Q9967","HCPCS","00407141310","NDC","facility","both","1","EA","","12.59","12.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 150ML/ML PLUSPAK","ScanChSup49008","CDM","636","RC","Q9967","HCPCS","00407141365","NDC","facility","both","1","EA","","0.71","0.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 30ML/ML PLUSPAK","AngiChSup49007","CDM","636","RC","Q9967","HCPCS","00407-1413-10","NDC","facility","both","1","EA","","1.3","1.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  300MGL 30ML/ML PLUSPAK","ScpuWmSup49007","CDM","636","RC","Q9967","HCPCS","00407-1413-10","NDC","facility","both","1","EA","","1.3","1.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  300MGL 500ML/ML PLUSPAK","Cccc5649006","CDM","636","RC","Q9967","HCPCS","00407141368","NDC","facility","both","1","EA","","0.51","0.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 500ML/ML PLUSPAK","CcimMR49006","CDM","636","RC","Q9967","HCPCS","00407141368","NDC","facility","both","1","EA","","0.51","0.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 500ML/ML PLUSPAK","Hccc4749006","CDM","636","RC","Q9967","HCPCS","00407141368","NDC","facility","both","1","EA","","0.51","0.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  300MGL 500ML/ML PLUSPAK","S107US49006","CDM","636","RC","Q9967","HCPCS","00407141368","NDC","facility","both","1","EA","","0.51","0.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","AnesWmSup49000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","CcicCT49000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","CcsbCt49000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","Ccsm4149000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","Ccsm4749000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","CcspMR49000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 100ML/ML PLUSPAK","WilmMR49000","CDM","636","RC","Q9967","HCPCS","00407141491","NDC","facility","both","1","EA","","0.81","0.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 150ML IN 200ML/ML PLUSPAK","Ccsb3849003","CDM","636","RC","Q9967","HCPCS","00407141493","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 150ML IN 200ML/ML PLUSPAK","FcinCT49003","CDM","636","RC","Q9967","HCPCS","00407141493","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 150ML IN 200ML/ML PLUSPAK","S1074149003","CDM","636","RC","Q9967","HCPCS","00407141493","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 150ML IN 200ML/ML PLUSPAK","ScpuChSup49003","CDM","636","RC","Q9967","HCPCS","00407141493","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 200ML/ML PLUSPAK","Midd3849004","CDM","636","RC","Q9967","HCPCS","00407141494","NDC","facility","both","1","EA","","0.82","0.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE  350MGL 50ML/ML PLUSPAK","Ccsb4149005","CDM","636","RC","Q9967","HCPCS","00407141489","NDC","facility","both","1","EA","","0.83","0.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 50ML/ML PLUSPAK","Chrs4749005","CDM","636","RC","Q9967","HCPCS","00407141489","NDC","facility","both","1","EA","","0.83","0.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 50ML/ML PLUSPAK","OperChSup49005","CDM","636","RC","Q9967","HCPCS","00407141489","NDC","facility","both","1","EA","","0.83","0.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE  350MGL 50ML/ML PLUSPAK","ScanWmSup49005","CDM","636","RC","Q9967","HCPCS","00407141489","NDC","facility","both","1","EA","","0.83","0.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE 240MG 50ML PLUSPAK 0407-1412-30","CcccCR53414","CDM","636","RC","Q9966","HCPCS","00407-1412-30","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 EA"
"CONTRAST, OMNIPAQUE 300MGL 100ML/ML  PLUSPAK","AngiChSup48998","CDM","636","RC","Q9967","HCPCS","00407141363","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 100ML/ML  PLUSPAK","CcicMR48998","CDM","636","RC","Q9967","HCPCS","00407141363","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 100ML/ML  PLUSPAK","Fcin4148998","CDM","636","RC","Q9967","HCPCS","00407141363","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 100ML/ML  PLUSPAK","GyscChSup48998","CDM","636","RC","Q9967","HCPCS","00407141363","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 100ML/ML  PLUSPAK","WilmCt48998","CDM","636","RC","Q9967","HCPCS","00407141363","NDC","facility","both","1","EA","","0.73","0.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 200ML PLUS PAK,PER ML","ChrsCT51463","CDM","636","RC","Q9967","HCPCS","00407141366","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE 300MGL 50ML/ML  PLUSPAK","CcicCT48999","CDM","636","RC","Q9967","HCPCS","00407141361","NDC","facility","both","1","EA","","0.76","0.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE 300MGL 50ML/ML  PLUSPAK","CcimMR48999","CDM","636","RC","Q9967","HCPCS","00407141361","NDC","facility","both","1","EA","","0.76","0.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE 300MGL 50ML/ML  PLUSPAK","CcsmCT48999","CDM","636","RC","Q9967","HCPCS","00407141361","NDC","facility","both","1","EA","","0.76","0.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE 300MGL 50ML/ML  PLUSPAK","CcthChSup48999","CDM","636","RC","Q9967","HCPCS","00407141361","NDC","facility","both","1","EA","","0.76","0.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, OMNIPAQUE IBP 350MGL 500ML 00407-1414-72","EplbChSup49773","CDM","636","RC","Q9967","HCPCS","00407141472","NDC","facility","both","1","EA","","0.72","0.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OMNIPAQUE IBP 350MGL 500ML 00407-1414-72","S107MR49773","CDM","636","RC","Q9967","HCPCS","00407141472","NDC","facility","both","1","EA","","0.72","0.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OPTIRAY 240, 50ML/ML","Ccsp47202494","CDM","636","RC","Q9966","HCPCS","00019132406","NDC","facility","both","1","EA","","1.27","1.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OPTIRAY 240, 50ML/ML","CcspCT202494","CDM","636","RC","Q9966","HCPCS","00019132406","NDC","facility","both","1","EA","","1.27","1.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, OPTIRAY 320, 100ML/ML","S10741206006","CDM","636","RC","Q9967","HCPCS","00019132311","NDC","facility","both","1","EA","","1.04","1.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, PROHANCE PER ML (10ML VIAL)","CcbcMr10180876","CDM","636","RC","A9579","HCPCS","00270-1111-01","NDC","facility","both","1","EA","","1.66","1.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 UN"
"CONTRAST, PROHANCE PER ML (20ML VIAL)","GLNM4110180874","CDM","636","RC","A9579","HCPCS","00270-1111-03","NDC","facility","both","1","EA","","1.61","1.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST, PROHANCE PER ML (50ML VIAL)","GLNM4110180877","CDM","636","RC","A9576","HCPCS","00270-1111-70","NDC","facility","both","1","EA","","1.58","1.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, VISIPAQUE 320MGL 150ML, PER ML","Ccim3825819","CDM","636","RC","Q9967","HCPCS","00407222303","NDC","facility","both","1","EA","","3.71","3.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, VISIPAQUE 320MGL 150ML, PER ML","Ccsb3825819","CDM","636","RC","Q9967","HCPCS","00407222303","NDC","facility","both","1","EA","","3.71","3.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, VISIPAQUE 320MGL 150ML, PER ML","ScpuChSup25819","CDM","636","RC","Q9967","HCPCS","00407222303","NDC","facility","both","1","EA","","3.71","3.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, VISIPAQUE 320MGL 150ML, PER ML","Wilm5425819","CDM","636","RC","Q9967","HCPCS","00407222303","NDC","facility","both","1","EA","","3.71","3.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST, VISIPAQUE 320MGL 50 ML, PER ML","Fcin41211130","CDM","636","RC","Q9967","HCPCS","00407222301","NDC","facility","both","1","EA","","4.04","4.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 ML"
"CONTRAST,CONRAY 30%, 50ML","CcsmCT83296","CDM","270","RC","","","","","facility","both","","","","21.81","21.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONTRAST,CONRAY 30%, 50ML","CcsmMR83296","CDM","270","RC","","","","","facility","both","","","","21.81","21.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONTRAST,CONRAY 30%, 50ML","Hccc4183296","CDM","270","RC","","","","","facility","both","","","","21.81","21.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONTRAST,CONRAY 30%, 50ML","Hccc4783296","CDM","270","RC","","","","","facility","both","","","","21.81","21.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONTRAST,GASTROGRAFIN 120ML, PER ML","Ccim3882947","CDM","636","RC","Q9963","HCPCS","00270044540","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST,GASTROGRAFIN 120ML, PER ML","FcinUS82947","CDM","636","RC","Q9963","HCPCS","00270044540","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST,GASTROGRAFIN 120ML, PER ML","Wilm3882947","CDM","636","RC","Q9963","HCPCS","00270044540","NDC","facility","both","1","EA","","0.56","0.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST,ISOVUE M-300 15ML, PER ML","FcinCT82949","CDM","636","RC","Q9967","HCPCS","00270141215","NDC","facility","both","1","EA","","21.57","21.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST,ISOVUE M-300 15ML, PER ML","Wilm3882949","CDM","636","RC","Q9967","HCPCS","00270141215","NDC","facility","both","1","EA","","21.57","21.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1.0000 ML"
"CONTRAST,VISIPAQUE 320MGL, 100ML, PER ML","PacuWmSup211129","CDM","636","RC","Q9967","HCPCS","00407222302","NDC","facility","both","1","EA","","3.9","3.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | NDC EA = 1 EA"
"CONTROL, REMOTE PATIENT AXONICS","ScorWmSup106162","CDM","270","RC","C1787","HCPCS","","","facility","both","","","","5192.66","5192.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONVERS,EXT BILIARY CATH,INT-EXT GLP","IrraWm1431","CDM","361","RC","47535","HCPCS","","","facility","both","","","","3938.91","3938.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COPPER,SERUM","ChemMe3151","CDM","301","RC","82525","HCPCS","","","facility","both","","","","125.8","125.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COPPER,URINE","ChemSN7610","CDM","301","RC","82525","HCPCS","","","facility","both","","","","195","195","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CORECATH, 2.7S","ScpuChSup77231","CDM","272","RC","","","","","facility","both","","","","7963.93","7963.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CORTISOL,SERUM","ChemCh4689","CDM","301","RC","82533","HCPCS","","","facility","both","","","","318","318","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 2.0/2.4MM","AngiChSup112984","CDM","272","RC","","","","","facility","both","","","","1844.74","1844.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 2.0/2.4MM","AngiWmSup112984","CDM","272","RC","","","","","facility","both","","","","1844.74","1844.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 2.0/2.4MM","GastChSup112984","CDM","272","RC","","","","","facility","both","","","","1844.74","1844.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 2.0/2.4MM","OperWmSup112984","CDM","272","RC","","","","","facility","both","","","","1844.74","1844.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 2.0/2.4MM","ScanChSup112984","CDM","272","RC","","","","","facility","both","","","","1844.74","1844.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 3.0/4.0MM","ScanWmSup28706","CDM","278","RC","","","","","facility","both","","","","1694.72","1694.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 4.0MM","CcthChSup61047","CDM","272","RC","","","","","facility","both","","","","911.65","911.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 4.0MM","CspuChSup61047","CDM","272","RC","","","","","facility","both","","","","911.65","911.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 5.0MM","AnesWmSup120136","CDM","272","RC","","","","","facility","both","","","","1673.18","1673.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 5.0MM","CcthChSup120136","CDM","272","RC","","","","","facility","both","","","","1673.18","1673.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, 5.0MM","DelrChSup120136","CDM","272","RC","","","","","facility","both","","","","1673.18","1673.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, ASNIS MICRO 3.0MMX3.8MM","ScorChSup55596","CDM","272","RC","","","","","facility","both","","","","1500.12","1500.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, ASNIS MICRO 3.0X3.8MM STRL","GastWmSup110513","CDM","272","RC","","","","","facility","both","","","","1650.81","1650.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, ASNIS MICRO 3.0X3.8MM STRL","OperWmSup110513","CDM","272","RC","","","","","facility","both","","","","1650.81","1650.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, CANNULATED 3.5/4.0MM","GyscChSup108323","CDM","272","RC","C1713","HCPCS","","","facility","both","","","","2682.45","2682.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, CANNULATED 4.0MM","Chrs5469193","CDM","272","RC","","","","","facility","both","","","","941.2","941.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, CANNULATED 4.0MM","CspuChSup69193","CDM","272","RC","","","","","facility","both","","","","941.2","941.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COUNTERSINK, CANNULATED 4.5/5.0MM","AnesChSup110099","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","3135.37","3135.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
