"**TRAY,WAYNE PNEUMOTHORAX CATH 14FR 29CM PIGT","CspuChSup71887","CDM","272","RC","","","","","facility","both","","","","1357.86","1357.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 350CC","AnesWmSup116737","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 420CC","GastWmSup116739","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 440CC","EplbChSup116740","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 440CC","OperChSup116740","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 440CC","ScorChSup116740","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 600CC","AnesWmSup116744","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 600CC","AngiChSup116744","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 640CC","GastChSup116745","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 640CC","GastWmSup116745","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 680CC","AngiWmSup116746","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 680CC","GyscChSup116746","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 680CC","OperWmSup116746","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND LOW PROFILE 680CC","ScanWmSup116746","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 270CC","CcthChSup116747","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 390CC","AngiChSup116749","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 450CC","ScanChSup116751","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 480CC","AngiChSup116752","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 480CC","GyscChSup116752","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 480CC","OperChSup116752","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 480CC","PacuWmSup116752","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","370.26","370.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 510CC","GastChSup116753","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 800-850CC","ScpuWmSup112324","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SALINE SMTH RND MOD PROFILE 800CC","CcthChSup116754","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","348.15","348.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SIENTRA HIGH PROJECTTION HSC+ 620CC","GyscChSup107843","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","1044.45","1044.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SIENTRA HIGH PROJECTTION HSC+ 620CC","ScorWmSup107843","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","1044.45","1044.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SIENTRA HIGH PROJECTTION HSC+ 620CC","ScpuChSup107843","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","1044.45","1044.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SILICONE 650CC","ScanWmSup24373","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SIZER ROUND HIGH PROFILE 330CC","EplbChSup34611","CDM","272","RC","","","","","facility","both","","","","46.42","46.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SIZER ROUND HIGH PROFILE 330CC","ScorChSup34611","CDM","272","RC","","","","","facility","both","","","","46.42","46.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SM RND MOD CLASSIC PROFILE 190CC","ScanWmSup58224","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SM RND MOD CLASSIC PROFILE 190CC","Wilm5458224","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH GEL 400CC","PacuChSup30873","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH GEL 700CC","Chrs5421393","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RD MOD PLUS PROFILE 425CC","GastWmSup50928","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RD MOD PLUS PROFILE 425CC","OperChSup50928","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RD MOD PLUS PROFILE 525CC","GastChSup50929","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 340CC","ScanChSup57143","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 405CC","PacuChSup57148","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 405CC","ScorWmSup57148","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 405CC","ScpuWmSup57148","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 445CC","CspuChSup57144","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH RND MOD CLASSIC PROFILE 510CC","PacuChSup57145","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","863.94","863.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH ROUND MOD PLUS PRO GEL 550CC","CspuChSup34477","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH ROUND MOD PLUS PRO GEL 550CC","ScanWmSup34477","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH ROUND MOD PLUS PRO GEL 600CC","OperChSup34478","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","863.94","863.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMOOTH SPEC 525CC","ScpuChSup19125","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","894.79","894.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMTH RND MOD PLUS GEL 125CC","CspuChSup43496","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","812.35","812.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST SMTH RND OD PLUS PRO SALINE 350CC","OperChSup42896","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","407.28","407.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST ULTRA HIGH SMOOTH RND MEMORYGEL 590CC","OperChSup51653","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","863.94","863.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BREAST ULTRA HIGH SMOOTH RND MEMORYGEL 590CC","OperWmSup51653","CDM","278","RC","C1789","HCPCS","","","facility","both","","","","863.94","863.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 12X34X24MM 12 DEG","ScpuChSup67285","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 14X34X24MM 8 DEG","ScorChSup66575","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 14X38X28MM 12 DEG","DelrChSup72353","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 14X38X28MM 12 DEG","GastWmSup72353","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 14X38X28MM 12 DEG","ScanChSup72353","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 14X38X28MM 12 DEG","ScorWmSup72353","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, BRIGADE 16X38X28MM 12 DEG","ScorWmSup72905","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CASCADIA INTERBODY SYSTEM CERVICAL 12X14X9MM 7 DEGREE","AngiChSup113874","CDM","278","RC","C1821","HCPCS","","","facility","both","","","","4372.29","4372.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CASCDIA INTERBODY 12X14X12MM 7 DEGREE","OperWmSup121178","CDM","278","RC","C1831","HCPCS","","","facility","both","","","","6883.29","6883.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL ARTIFICIAL DISC SIZE LG 6MM 16X18MM","ScorWmSup121101","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","28380.55","28380.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL CASCADIA INTERBODY 13X16X9MM 7 DEGREE","CspuChSup115190","CDM","278","RC","","","","","facility","both","","","","4438.06","4438.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL CASCADIA INTERBODY 13X16X9MM 7 DEGREE","ScanWmSup115190","CDM","278","RC","","","","","facility","both","","","","4438.06","4438.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL CASCADIA INTERBODY 13X16X9MM 7 DEGREE","ScorChSup115190","CDM","278","RC","","","","","facility","both","","","","4438.06","4438.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC 6MM L","ScpuWmSup111992","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","29874.73","29874.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 13X17MM H5","ScorChSup59812","CDM","278","RC","","","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X15MM H5","ScanWmSup59815","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X15MM H5","Wilm5459815","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X15MM H6","EplbChSup59816","CDM","278","RC","","","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X15MM H6","ScpuChSup59816","CDM","278","RC","","","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X17MM H6","ScorWmSup59819","CDM","278","RC","","","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 15X19MM H6","PacuChSup59822","CDM","278","RC","","","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 17X17 H5","ScpuChSup75517","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","29566.74","29566.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 17X19MM H6","GastChSup113899","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","25214.5","25214.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL DISC MOBI-C 17X19MM H6","ScanChSup113899","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","25214.5","25214.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL LORDOTIC CASCADIA 12X14X8MM 7 DEGREE","EplbChSup78254","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","3887.5","3887.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL LORDOTIC CASCADIA TI 13X16X8MM","DelrChSup78093","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","5021.73","5021.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL MODULUS 6X15X12MM 7DEG","AngiWmSup107238","CDM","278","RC","C1821","HCPCS","","","facility","both","","","","8315.65","8315.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CERVICAL MODULUS 6X15X12MM 7DEG","ScanWmSup107238","CDM","278","RC","C1821","HCPCS","","","facility","both","","","","8315.65","8315.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR HI-RES ULTRA 3D W/HIFOCUS SLIMJ ELECTRODE","PacuWmSup77223","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","125760.31","125760.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR NUCLEUS PROFILE PLUS W/SILM 20 ELECTRODE","EplbChSup110953","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","128887.45","128887.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR NUCLEUS PROFILE PLUS W/SILM 20 ELECTRODE","PacuChSup110953","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","128887.45","128887.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR NUCLEUS PROFILE PLUS W/SLIM MODIOLAR ELECTRODE CI632","GastChSup78653","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","137071.8","137071.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR NUCLEUS PROFILE PLUS W/SLIM MODIOLAR ELECTRODE CI632","ScorWmSup78653","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","137071.8","137071.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR SYNCHRONY  PLUS FLEX 28 PKG","AngiWmSup63463","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","115549.4","115549.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR SYNCHRONY  PLUS FLEX 28 PKG","PacuChSup63463","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","115549.4","115549.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR SYNCHRONY 2 FLEX20","EplbChSup109102","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","121051.75","121051.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR SYNCHRONY 2 FLEX20","ScpuWmSup109102","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","121051.75","121051.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COCHLEAR SYNCHRONY 2 PLUS FLEX 28 PKG","ScpuChSup110886","CDM","278","RC","L8614","HCPCS","","","facility","both","","","","196230.8","196230.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COFIX 10MM","ScorChSup110547","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","30182.72","30182.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COFIX 14MM","ScpuChSup114675","CDM","278","RC","","","","","facility","both","","","","28443.5","28443.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COFIX 16MM","DelrChSup111226","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","30182.72","30182.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COFIX 8MM","GastWmSup112125","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","30182.72","30182.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COHERE XLW 12X22X60MM 10 DEGREE","DelrChSup113702","CDM","278","RC","C1821","HCPCS","","","facility","both","","","","26324.41","26324.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CORE XCORE2 24-33","ScpuChSup116408","CDM","278","RC","","","","","facility","both","","","","31855.73","31855.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CORNEA-9","OperWmSup119060","CDM","278","RC","V2785","HCPCS","","","facility","both","","","","24326.19","24326.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, COROENT XL-FW 14X22X55MM","GastChSup70134","CDM","278","RC","","","","","facility","both","","","","26642.97","26642.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CRAINIAL ACCUSHAPE  PEEK SMALL","ScorWmSup117867","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","52127.55","52127.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CURVAFIX LOW PROFILE 7.5 MM X 110 MM","OperChSup10195707","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","18454.4","18454.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CURVAFIX LOW PROFILE 7.5 MM X 170 MM","OperChSup10195711","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","18454.4","18454.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CURVAFIX LOW PROFILE 9.5 MM X 160 MM","OperWmSup10195699","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","18454.4","18454.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, CURVAFIX LOW PROFILE 9.5 MM X 170 MM","ScorChSup10195700","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","18454.4","18454.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, DENTAL CERTAIN PREVAIL 5X4X10","OperChSup10195990","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2031.74","2031.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 14MM 15 DEGREE L","PacuWmSup111922","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 16MM 10 DEGREE L","GastWmSup111921","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 16MM 10 DEGREE L","PacuWmSup111921","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 18MM 10 DEGREE M","AnesChSup118216","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","19866.39","19866.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 8MM 5 DEGREE S","CspuChSup111017","CDM","278","RC","","","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 8MM 5 DEGREE S","PacuChSup111017","CDM","278","RC","","","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT ALIF H 8MM 5 DEGREE S","ScorWmSup111017","CDM","278","RC","","","","","facility","both","","","","20271.82","20271.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT LLIF 12MM 8 DEGREE 60/18","ScanChSup114524","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","19403.18","19403.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT LLIF H 10MM 8 DEGREE 50/18","GastChSup117988","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","19403.18","19403.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT LLIF H 12MM 8 DEGREE 50/18","ScanChSup117989","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","19403.18","19403.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT LLIF H 14MM 8 DEGREE 50/18","AnesChSup118870","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","18244.64","18244.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT TLIF H 12MM 12 DEGREE 32/12","CcthChSup114162","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","14153.88","14153.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT TLIF H 14MM 12 DEGREE 32/12","ScanWmSup113067","CDM","278","RC","C1821","HCPCS","","","facility","both","","","","15059.07","15059.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT TLIF H 7MM 0 DEGREE 28/10","PacuWmSup109291","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","15695.01","15695.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, EIT TLIF H 9MM 12 DEGREE 32/12","AnesChSup108106","CDM","278","RC","","","","","facility","both","","","","15059.07","15059.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, FOSSA SMALL LEFT","AngiChSup66316","CDM","278","RC","","","","","facility","both","","","","25747.71","25747.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, FOSSA SMALL LEFT","ScorWmSup66316","CDM","278","RC","","","","","facility","both","","","","25747.71","25747.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, GLAUCOMA PARS BAENELDT","OperWmSup19595","CDM","278","RC","","","","","facility","both","","","","4311.82","4311.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, GOLD LID 0.8","ScanChSup215191","CDM","278","RC","","","","","facility","both","","","","1563.83","1563.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, GOLD LID 1.4","CspuChSup97620","CDM","278","RC","","","","","facility","both","","","","1969.26","1969.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, GREAT TOE REG LPT SIZE # 0","OperChSup61512","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10269.13","10269.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, GREAT TOE REG LPT SIZE # 0","ScanWmSup61512","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10269.13","10269.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, HEMI GREAT TOE MEDIUM","GastWmSup43378","CDM","278","RC","","","","","facility","both","","","","8351.99","8351.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"IMPLANT, HUMERAL 12+","AngiWmSup115128","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","5443.8","5443.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
