"NAIL,TIBIAL EX PROX BEND CANN TI 11X360 ST","ScorChSup64687","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9303.38","9303.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NAIL,TIBIAL EX PROX BEND CANN TI 13X420 ST","AngiChSup71978","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9620.31","9620.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NAIL,TIBIAL EX PROX BEND CANN TI 8X300 STRL","Chrs5464930","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9303.38","9303.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NAIL,TIBIAL EX PROX BEND CANN TI 8X360 ST","CspuChSup73527","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9303.38","9303.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NAIL,TIBIAL EX PROX BEND CANN TI 8X360 ST","ScanWmSup73527","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9303.38","9303.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE BREAST LOCAL 20X7","Ccbc3025913","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","77.57","77.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE BREAST LOCAL 20X7","CcicMR25913","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","77.57","77.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE BREAST LOCAL 20X7","S107MR25913","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","77.57","77.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE KOPANS BREAST LESION LOC20GX 15","Ccim3825915","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","148.85","148.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE KOPANS BREAST LESION LOC20GX 15","CcsmCT25915","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","148.85","148.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE KOPANS BREAST LESION LOC20GX 15","CcthChSup25915","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","148.85","148.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE SET, EZ-IO 15MM PEDS","GyscChSup35219","CDM","272","RC","","","","","facility","both","","","","825.93","825.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE,  2-0 FIBERWIRE MENISCAL REPAIR","ScanChSup50383","CDM","272","RC","","","","","facility","both","","","","480.46","480.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, 19G TRANSBRONCHIAL W/20ML LOCKING SYRINGE","Chrs5424462","CDM","270","RC","","","","","facility","both","","","","575.7","575.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 10CM LENGTH","GyscChSup28382","CDM","272","RC","","","","","facility","both","","","","9272.91","9272.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 15CM LENGTH","CspuChSup27567","CDM","272","RC","","","","","facility","both","","","","10157.59","10157.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 15CM LENGTH","Midd3827567","CDM","272","RC","","","","","facility","both","","","","10157.59","10157.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 15CM LENGTH","Wilm4127567","CDM","272","RC","","","","","facility","both","","","","10157.59","10157.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 15CM LENGTH","Wilm4727567","CDM","272","RC","","","","","facility","both","","","","10157.59","10157.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ABLATION STARBURST XL 15CM LENGTH","WilmCT27567","CDM","272","RC","","","","","facility","both","","","","10157.59","10157.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY ACHIEVE 16G X 11CM","PacuChSup31873","CDM","272","RC","","","","","facility","both","","","","168.48","168.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 15CM","CspuChSup54890","CDM","272","RC","","","","","facility","both","","","","130.32","130.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 15CM","S107US54890","CDM","272","RC","","","","","facility","both","","","","130.32","130.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 15CM","ScorChSup54890","CDM","272","RC","","","","","facility","both","","","","130.32","130.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 9CM","CcimCT54889","CDM","272","RC","","","","","facility","both","","","","138.6","138.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 9CM","CcsmCT54889","CDM","272","RC","","","","","facility","both","","","","138.6","138.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY COAXIAL TIP ECHOGENIC 22G X 9CM","ScpuChSup54889","CDM","272","RC","","","","","facility","both","","","","138.6","138.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 18G X 20CM","Ccbc3054893","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 18G X 20CM","FcinCT54893","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 18G X 20CM","Wilm4154893","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 18G X 9CM","CcicUS54891","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 18G X 9CM","MiddUS54891","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 15CM","EplbChSup54895","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 15CM","Hccc4154895","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 20CM","Ccim4154896","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 20CM","CcimMR54896","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 20CM","HcccMR54896","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","Ccim4154894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","CcimMR54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","CcsbMR54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","Ccsm4154894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","CcspCT54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","FcinMR54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","MiddCT54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DEVICE SUPER CORE 20G X 9CM","WilmMR54894","CDM","272","RC","","","","","facility","both","","","","280.27","280.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BIOPSY DISP 16G X 16CM","PacuChSup203394","CDM","270","RC","","","","","facility","both","","","","316.74","316.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BONE MARROW BIOPSY T-LOK 11G X 6IN","AngiWmSup116362","CDM","272","RC","","","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BONE MARROW BIOPSY T-LOK 15G X 4IN","CspuChSup116365","CDM","272","RC","","","","","facility","both","","","","139.01","139.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, BONE MARROW BIOPSY T-LOK 8G X 4IN","ScanChSup116363","CDM","272","RC","","","","","facility","both","","","","231.68","231.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CENTESIS 5FR 15CM","Ccsm4718387","CDM","270","RC","","","","","facility","both","","","","93.57","93.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CENTESIS 5FR 15CM","Chrs5418387","CDM","270","RC","","","","","facility","both","","","","93.57","93.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CENTESIS 5FR 15CM","Chrs8318387","CDM","270","RC","","","","","facility","both","","","","93.57","93.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CENTESIS 5FR 15CM","HcccMR18387","CDM","270","RC","","","","","facility","both","","","","93.57","93.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CENTESIS 5FR 15CM","Midd4718387","CDM","270","RC","","","","","facility","both","","","","93.57","93.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  22G X 15CM","CcsbMR87132","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  22G X 15CM","GyscChSup87132","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  22G X 15CM","S107MR87132","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 15CM","Hccc3854881","CDM","272","RC","","","","","facility","both","","","","89.33","89.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 15CM","Midd4754881","CDM","272","RC","","","","","facility","both","","","","89.33","89.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","ChrsCT54882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","Fcin3854882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","FcinCT54882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","GastWmSup54882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","ScorWmSup54882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 20CM","Wilm3854882","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 9CM","Chrs5454880","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 18G X 9CM","FcinMR54880","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 22G X 15CM","Chrs4154884","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA  BIOPSY 22G X 9CM","Hccc4154883","CDM","272","RC","","","","","facility","both","","","","107.19","107.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 18G X 10CM","CcsbMR9302","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 18G X 10CM","FcinUS9302","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 18G X 10CM","Hccc479302","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 18G X 20CM","CcsmUS9342","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 18G X 20CM","Ccsp389342","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 19G X 20CM","FcinCT39229","CDM","272","RC","","","","","facility","both","","","","127.42","127.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 20G X 10CM","Ccbc30205357","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 20G X 10CM","Chrs41205357","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 20G X 15CM","Ccsb41205356","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 21G X 10CM","Ccsp38211169","CDM","270","RC","","","","","facility","both","","","","53.17","53.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 21G X 10CM","Chrs41211169","CDM","270","RC","","","","","facility","both","","","","53.17","53.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 21G X 15CM","HcccUS23716","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 21G X 15CM","S1074123716","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 10CM","Chrs4787131","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 10CM","GastChSup87131","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 20CM","CcbcMg82859","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 20CM","CcicMR82859","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 20CM","Ccsb3882859","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 20CM","Ccsm4182859","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 20CM","CcsmCT82859","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 8IN","CcspCT212787","CDM","270","RC","","","","","facility","both","","","","6.77","6.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 8IN","CcspUS212787","CDM","270","RC","","","","","facility","both","","","","6.77","6.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 8IN","GyscChSup212787","CDM","270","RC","","","","","facility","both","","","","6.77","6.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA 22G X 8IN","PacuWmSup212787","CDM","270","RC","","","","","facility","both","","","","6.77","6.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA BIOPSY 19G X 10CM","CcsbCT37528","CDM","270","RC","","","","","facility","both","","","","58.28","58.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA BIOPSY 19G X 10CM","GastWmSup37528","CDM","270","RC","","","","","facility","both","","","","58.28","58.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA BIOPSY 19G X 10CM","OperWmSup37528","CDM","270","RC","","","","","facility","both","","","","58.28","58.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA, 18G X 15CM","Ccsb41105583","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA, 18G X 15CM","GastWmSup105583","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA, 18G X 15CM","ScpuChSup105583","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CHIBA, 18G X 15CM","WilmCT105583","CDM","270","RC","","","","","facility","both","","","","64.62","64.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX INTRODUCER","CcicCT21734","CDM","270","RC","","","","","facility","both","","","","67.96","67.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX INTRODUCER","CcimMR21734","CDM","270","RC","","","","","facility","both","","","","67.96","67.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX INTRODUCER","CcsmCT21734","CDM","270","RC","","","","","facility","both","","","","67.96","67.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX INTRODUCER","EplbChSup21734","CDM","270","RC","","","","","facility","both","","","","67.96","67.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","CcicCT21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","CcicUS21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","CcsbMR21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","Ccsm3821733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","MiddUS21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","S107MR21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, COAX TEMNO CT2215","WilmCT21733","CDM","270","RC","","","","","facility","both","","","","283.81","283.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CORVOCET BIOPSY COAXIAL & BLUNT STYLET SAFTY LOCK 18G X 10CM","OperWmSup111674","CDM","272","RC","","","","","facility","both","","","","307.93","307.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CORVOCET BIOPSY COAXIAL & BLUNT STYLET SAFTY LOCK 20G X 20CM","AngiWmSup111677","CDM","272","RC","","","","","facility","both","","","","307.93","307.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CORVOCET BIOPSY COAXIAL & BLUNT STYLET SAFTY LOCK 20G X 20CM","ScanWmSup111677","CDM","272","RC","","","","","facility","both","","","","307.93","307.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, CORVOCET BIOPSY COAXIAL & BLUNT STYLET SAFTY LOCK 20G X 20CM","ScorChSup111677","CDM","272","RC","","","","","facility","both","","","","307.93","307.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, DELIVERY 12G X 7.5CM","GyscChSup32683","CDM","270","RC","","","","","facility","both","","","","258.17","258.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ECHO TIP PRO CORE HD FINE BIOPSY 25G","PacuChSup50975","CDM","272","RC","","","","","facility","both","","","","2186.71","2186.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, ECHOTIP PROCORE BIOPSY 22GA","OperWmSup63068","CDM","272","RC","","","","","facility","both","","","","1127.24","1127.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, EUS FNB ACQUIRE 19G FLEXIBLE","AngiChSup118078","CDM","272","RC","","","","","facility","both","","","","3011.81","3011.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, EXPECT ENDOS US ASPIRA 19GA FLEX","OperWmSup48069","CDM","272","RC","","","","","facility","both","","","","2617.89","2617.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, GORE TIPS","AngiChSup70695","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1521.46","1521.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, GORE TIPS","Chrs5470695","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","1521.46","1521.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, HUBER REALIZE BAND","CcsbUS36265","CDM","270","RC","","","","","facility","both","","","","36.22","36.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, HUBER REALIZE BAND","OperChSup36265","CDM","270","RC","","","","","facility","both","","","","36.22","36.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, HUBER REALIZE BAND","ScanChSup36265","CDM","270","RC","","","","","facility","both","","","","36.22","36.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, INJECTION SPINAL TIP 15""","ScpuChSup21414","CDM","270","RC","","","","","facility","both","","","","130.32","130.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, INTRADISCAL 18G X 6""","S107US211084","CDM","270","RC","","","","","facility","both","","","","44.97","44.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 5CM","Fcin4127044","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 5CM","GastWmSup27044","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 5CM","Wilm4727044","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 7CM","Ccsb4727045","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 7CM","CcsbUS27045","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 7CM","Ccsp4127045","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, KOPANS HOOK WIRE 7CM","ScorChSup27045","CDM","278","RC","C1819","HCPCS","","","facility","both","","","","182.94","182.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, LONG INSTRODUCER 3.6IN","EplbChSup114674","CDM","272","RC","","","","","facility","both","","","","242.69","242.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 15CM","CcicCT54888","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 15CM","CcimUS54888","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 15CM","HcccCT54888","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 15CM","PacuChSup54888","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 15CM","Wilm3854888","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 5CM","Ccim3854886","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"NEEDLE, MAXICELL BIOPSY 22G X 5CM","ScorChSup54886","CDM","272","RC","","","","","facility","both","","","","184.17","184.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
