"**TRAY,WAYNE PNEUMOTHORAX CATH 14FR 29CM PIGT","CcthChSup71887","CDM","272","RC","","","","","facility","both","","","","1357.86","1357.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"**TRAY,WAYNE PNEUMOTHORAX CATH 14FR 29CM PIGT","GyscChSup71887","CDM","272","RC","","","","","facility","both","","","","1357.86","1357.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,COYOTE MR 4X100X150","GastWmSup48811","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1102.59","1102.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,COYOTE MR 4X100X150","PacuChSup48811","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1102.59","1102.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,LUTONIX DC .035 5MMX120MMX130CM","OperChSup64421","CDM","272","RC","C2623","HCPCS","","","facility","both","","","","8592.84","8592.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 10.0X20 135CM","ScpuWmSup48770","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 10.0X40 135CM","CcthChSup48771","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 3.0X40 75CM","AnesChSup48774","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 3.0X40 75CM","CcthChSup48774","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 3.0X40 75CM","EplbChSup48774","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 4.0X20 75CM","ScorChSup48775","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 4.0X20 75CM","ScorWmSup48775","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 4.0X40 135CM","OperWmSup48747","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X100 135CM","PacuWmSup48754","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X100 135CM","ScorWmSup48754","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X150 135CM","GastChSup48755","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X150 135CM","GyscChSup48755","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X150 135CM","PacuWmSup48755","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X20 135CM","ScanChSup48751","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X40 40CM","CspuChSup48795","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X40 75CM","CcthChSup48779","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X40 75CM","GastChSup48779","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X40 75CM","ScorChSup48779","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 5.0X80 135CM","ScorWmSup48753","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X100 135CM","OperChSup48760","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X150 135CM","EplbChSup48761","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X20 75CM","PacuChSup48781","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X20 75CM","ScanChSup48781","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X200 135CM","AngiChSup48762","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1210.52","1210.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X200 135CM","Wilm5448762","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1210.52","1210.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X40 40CM","PacuChSup48796","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X40 40CM","ScpuChSup48796","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X40 75CM","ScpuChSup48782","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 6.0X60 75CM","ScorWmSup48783","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 7.0X40 40CM","PacuChSup48797","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 7.0X40 75CM","OperWmSup48785","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 7.0X60 135CM","ScorChSup48764","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 7.0X60 135CM","Wilm5448764","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X20 135CM","ScorChSup48766","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X20 135CM","ScorWmSup48766","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X40 40CM","GastChSup48798","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1071.51","1071.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X40 75CM","GastWmSup48788","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X40 75CM","ScorChSup48788","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 8.0X80 75CM","EplbChSup48789","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 9.0X20 135CM","AnesWmSup48768","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 9.0X20 135CM","OperChSup48768","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,MUSTANG 9.0X20 75CM","ScorWmSup48790","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","1139.55","1139.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.00MM X 10MM","EplbChSup75249","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.00MM X 6MM","ScorWmSup75248","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.50MM X 10MM","DelrChSup75253","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4465.82","4465.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.50MM X 6MM","CLDRChSup75252","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.50MM X 6MM","OperChSup75252","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.75MM X 10MM","CLDRChSup75256","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 2.75MM X 10MM","GastChSup75256","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4054.37","4054.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 3.00MM X 10MM","PacuWmSup75259","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4311.82","4311.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 3.50MM X 10MM","EplbChSup75265","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4958.59","4958.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 3.50MM X 10MM","GastWmSup75265","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4958.59","4958.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BALLOON,WOLVERINE CUTT MR 4.00MM X 15MM","AngiChSup75272","CDM","272","RC","C1725","HCPCS","","","facility","both","","","","4311.82","4311.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BANDAGE, HEMCON 4X4","OperChSup34210","CDM","270","RC","","","","","facility","both","","","","119.44","119.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BANDAGE,ELASTIC 4IN","PhytSo8","CDM","270","RC","","","","","facility","both","","","","16.08","16.08","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BANDAGE,ELASTIC 6IN","PhytCh9","CDM","270","RC","","","","","facility","both","","","","20.96","20.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 150MM","CspuChSup6611","CDM","270","RC","","","","","facility","both","","","","1225.17","1225.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 200MM","CspuChSup6612","CDM","270","RC","","","","","facility","both","","","","1225.17","1225.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 250MM","CcthChSup6613","CDM","270","RC","","","","","facility","both","","","","1313.88","1313.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 250MM","OperWmSup6613","CDM","270","RC","","","","","facility","both","","","","1313.88","1313.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 250MM","ScorWmSup6613","CDM","270","RC","","","","","facility","both","","","","1313.88","1313.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 300MM","Chrs546614","CDM","270","RC","","","","","facility","both","","","","1313.88","1313.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 350MM","PacuWmSup6615","CDM","270","RC","","","","","facility","both","","","","1313.88","1313.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BAR, CONNECT CAR.FILT 400MM","ScpuChSup6616","CDM","270","RC","","","","","facility","both","","","","1441.38","1441.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BARIUM, READI-CAT 2 450ml 2.1%","Ccsm3818854","CDM","270","RC","","","","","facility","both","","","","20.41","20.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BARIUM, READI-CAT 2 450ml 2.1%","CspuChSup18854","CDM","270","RC","","","","","facility","both","","","","20.41","20.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE TIBIAL ONLAY RESTORUS MCK SZ 6 LM/RL","OperChSup10193840","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","7001.75","7001.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 10 DEG FULL 24MM","GastWmSup118071","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 10 DEG FULL 24MM","ScorWmSup118071","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 24MM +2 LATERALIZED STANDARD","ScanChSup114999","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","18526.34","18526.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 24MM +2 LATERALIZED","ScanChSup109323","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 24MM","CspuChSup108859","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, AUGMENT 24MM","ScanWmSup108859","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, FULL AUGMENT 24MM STANDARD","ScanChSup114269","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","18526.34","18526.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, FULL AUGMENT 24MM STANDARD","ScorWmSup114269","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","18526.34","18526.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, FULL AUGMENT 24MM","GastChSup109091","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, MODULAR POST MGS 20MM","GastChSup115387","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","5500.01","5500.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, MODULAR POST MSG 30MM","EplbChSup109016","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","5851.75","5851.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, REUNION RSA GLENOID 28MM STERILE","AnesWmSup113257","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","7391.69","7391.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, REUNION RSA GLENOID 28MM STERILE","AngiWmSup113257","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","7391.69","7391.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, REUNION RSA GLENOID 28MM STERILE","ScanWmSup113257","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","7391.69","7391.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, TIBIAL REVISION SZ 2","OperWmSup10191678","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","25393.84","25393.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, TIBIAL TRIATHLON REVISION SIZE 1","OperWmSup10195228","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","25393.55","25393.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, TIBIAL TRIATHLON REVISION SIZE 6","OperChSup10195794","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","25393.84","25393.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, TIBIAL TRIATHLON REVISION SIZE 6","ScorChSup10195794","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","25393.84","25393.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, UNIVERS REVERS MODULAR GLENIOD SYSTEM 24MM","ScorWmSup76630","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, UNIVERS REVERS MODULAR GLENIOD SYSTEM 24MM+4LAT","CcthChSup106329","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","13551.42","13551.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, UNIVERS REVERS MODULAR GLENIOD SYSTEM 28MM","ScanWmSup77527","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","12742.29","12742.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASEPLATE, UNIVERS REVERS MODULAR GLENIOD SYSTEM MONOBLOCK POST 24MM","ScorWmSup121949","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","12014.34","12014.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, BAGLEY 1.9FR X 90CM","EplbChSup105557","CDM","270","RC","","","","","facility","both","","","","942.99","942.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, BAGLEY 1.9FR X 90CM","ScanWmSup105557","CDM","270","RC","","","","","facility","both","","","","942.99","942.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, BAGLEY 1.9FR X 90CM","Wilm54105557","CDM","270","RC","","","","","facility","both","","","","942.99","942.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, DIMENSION 3FR 13MM","GastChSup214856","CDM","270","RC","","","","","facility","both","","","","1582.68","1582.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, EXTRACTION WEB 2.5 X 5CM","ScorChSup27178","CDM","270","RC","","","","","facility","both","","","","1042.55","1042.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, GRASPIT 3.2 X 120","ScanChSup214855","CDM","270","RC","","","","","facility","both","","","","1312.64","1312.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, GRASPIT 3.2 X 120","ScanWmSup214855","CDM","270","RC","","","","","facility","both","","","","1312.64","1312.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, GRASPIT 3.2 X 120","Wilm54214855","CDM","270","RC","","","","","facility","both","","","","1312.64","1312.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, LITHOTRIPTER COMPATABLE 2.5","Wilm5426218","CDM","270","RC","","","","","facility","both","","","","1570.74","1570.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, LITHOTRIPTER COMPATABLE 3.0","CcthChSup26219","CDM","270","RC","","","","","facility","both","","","","1570.74","1570.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, STONE RETRIEVAL ESCAPE NITINOL","OperClSup38252","CDM","272","RC","","","","","facility","both","","","","1446.25","1446.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, STONE RETRIEVAL ESCAPE NITINOL","ScorWmSup38252","CDM","272","RC","","","","","facility","both","","","","1446.25","1446.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, TREROTOLA OTW PTD 7FR 65CM 9MM FRAGMENTATION","ScanWmSup41622","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","4633.56","4633.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BASKET, TREROTOLA PTD 5FR  65CM 9MM FRAGMENTATION","ScorChSup109905","CDM","270","RC","C1757","HCPCS","","","facility","both","","","","4923.16","4923.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BATTERY, MATRIX PRO SINGLE USE","ScorChSup68545","CDM","272","RC","","","","","facility","both","","","","1804.8","1804.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BATTERY, MATRIXPRO II SINGLE USE","ScpuWmSup112501","CDM","270","RC","","","","","facility","both","","","","3862.15","3862.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BATTERY,PACK DISP","EplbChSup34784","CDM","272","RC","","","","","facility","both","","","","948.6","948.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BATTERY,PACK DISP","GastChSup34784","CDM","272","RC","","","","","facility","both","","","","948.6","948.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BB-TAK","ScanWmSup49646","CDM","272","RC","","","","","facility","both","","","","334.35","334.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BB-TAK, THREADED","GastChSup59740","CDM","272","RC","","","","","facility","both","","","","568.55","568.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BCR/ABL1,QUAL/QUANT,MINOR BRK","CygnMe1103","CDM","310","RC","81207","HCPCS","","","facility","both","","","","528.35","528.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM , FT 7.0X115MM COMPT","AnesChSup119351","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM , SALVATION FT 7.0X70MM FULL THREAD","OperChSup120605","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, 7.0X65MM PT SALVATION","OperWmSup120466","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALAVATION 7.0X130MM","PacuChSup113461","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X110MM","ScorWmSup79973","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X115MM","ScpuWmSup117883","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X135MM FT","PacuWmSup116400","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9843.27","9843.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X150MM FT","OperWmSup10195489","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9332.32","9332.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X75MM","CspuChSup117881","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X85MM","ScpuWmSup79975","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9843.27","9843.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION 7.0X95MM PT","CspuChSup116399","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION FT 7.0X120MM COMPT","ScanWmSup112518","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9255.54","9255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEAM, SALVATION FT 7.0X125MM","ScanChSup115878","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","9843.27","9843.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEARING, DUAL MOBILITY LONGEVITY HIGHLY CROSSLINKED 28MM  X 50MM SZ H","ScorChSup120735","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","9633.83","9633.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEARING, DUAL MOBILITY LONGEVITY HIGHLY CROSSLINKED 46MM SIZE G","CspuChSup109875","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","7176.23","7176.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEARING, LS TIBIAL OSS 16MM RS","ScpuWmSup119280","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","4114.7","4114.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEDPAN, BARIATRIC DISPOSABLE","ScanChSup53790","CDM","270","RC","","","","","facility","both","","","","32.8","32.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BEDPAN, BARIATRIC DISPOSABLE","ScanWmSup53790","CDM","270","RC","","","","","facility","both","","","","32.8","32.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BELT, HEARTMATE II STABILIZATION MED/LEG","ScorChSup57714","CDM","270","RC","Q0508","HCPCS","","","facility","both","","","","579.19","579.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BELT, HEARTMATE II STABILIZATION","PacuChSup48067","CDM","270","RC","Q0508","HCPCS","","","facility","both","","","","579.19","579.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"BETA-2 GLYCOPROTEIN IGM","ChemSR1004","CDM","302","RC","86146","HCPCS","","","facility","both","","","","45.12","45.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
