"Revise/replace knee joint","27487","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","8364.54",,,,,,,"fee schedule","3051","37284.11",
"Revision Of Hip Or Knee Replacement With Cc","467","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]","31122.36","31122.36","31122.36","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Revision Of Hip Or Knee Replacement With Cc","467","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Hmo/Pos","68391.83",,,,,,,"fee schedule","33098.98","72710.63",
"Revision Of Hip Or Knee Replacement With Cc","467","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Peach State Health Plan","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Revision Of Hip Or Knee Replacement With Mcc","466","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos","100250.73",,,,,,,"fee schedule","47867.97","108151.99",
"Revision Of Hip Or Knee Replacement Without Cc/Mcc","468","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Caresource","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Revision of amputation","24935","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9172",,,,,,,"fee schedule","6156.44","15429.7",
"Revision of ankle joint","27700","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","7642.07",,,,,,,"fee schedule","5087","15429.7","APC"
"Revision of aqueous shunt","66184","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","2314.8","11385",
"Revision of arm nerve(s)","64713","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","1958.63",,,,,,,"fee schedule","1958.63","5345.54","APC"
"Revision of arm nerve(s)","64713","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","2076.15",,,,,,,"fee schedule","1958.63","5345.54","APC"
"Revision of arm tendon","24310","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","6957.62",,,,,,,"fee schedule","3281.9","6957.62","APC"
"Revision of arm tendon","24310","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","6293.23",,,,,,,"fee schedule","3281.9","6957.62",
"Revision of bladder/urethra","51800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","6409.58",,,,,,,"fee schedule","3051","9512",
"Revision of calf tendon","27687","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3281.9",,,,,,,"fee schedule","3281.9","7870","APC"
"Revision of calf tendon","27687","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","5611",,,,,,,"fee schedule","3281.9","7870",
"Revision of cervix","57720","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","6293.23",,,,,,,"fee schedule","3011.79","6883.46",
"Revision of cervix","59320","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3344.32",,,,,,,"fee schedule","2572","6883.46","APC"
"Revision of cervix","59320","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3246.92",,,,,,,"fee schedule","2572","6883.46","APC"
"Revision of circulation","37180","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","3051","7268.12",
"Revision of collar bone","23480","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","7642.07",,,,,,,"fee schedule","4817","15429.7","APC"
"Revision of collar bone","23480","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","7714.85",,,,,,,"fee schedule","4817","15429.7","APC"
"Revision of collar bone","23485","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","7118",,,,,,,"fee schedule","6309.89","27300.32",
"Revision of colostomy","44340","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3514.53","7870",
"Revision of colostomy","44340","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3767.71",,,,,,,"fee schedule","3514.53","7870","APC"
"Revision of cornea","65600","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","2384.68",,,,,,,"fee schedule","2384.68","5055.51","APC"
"Revision of cornea","65760","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3514.53","9512",
"Revision of elbow joint","24470","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","5405",,,,,,,"fee schedule","3281.9","8655",
"Revision of eyelid","67880","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","2456.22",,,,,,,"fee schedule","2384.68","6293.23","APC"
"Revision of eyelid","67880","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","6293.23",,,,,,,"fee schedule","2384.68","6293.23",
"Revision of eyelid","67882","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","2384.68","6293.23",
"Revision of eyelid","67882","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3011.79",,,,,,,"fee schedule","2384.68","6293.23",
"Revision of eyelid","67882","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","2456.22",,,,,,,"fee schedule","2384.68","6293.23","APC"
"Revision of eyelid","67961","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","2384.68","6293.23",
"Revision of finger","26499","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","3281.9","6957.62",
"Revision of foot tendon","28238","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","7798",,,,,,,"fee schedule","5405","15429.7",
"Revision of foot tendon","28261","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","1612.85","6293.23",
"Revision of foot","28116","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","3445.99",,,,,,,"fee schedule","3281.9","6957.62","APC"
"Revision of hip bone","27147","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6654",,,,,,,"fee schedule","3051","15429.7",
"Revision of hip bones","27156","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5843.31",,,,,,,"fee schedule","3051","15429.7",
"Revision of humerus","24400","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","7350.94",,,,,,,"fee schedule","4817","15429.7","APC"
"Revision of humerus","24410","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","27300.32",,,,,,,"fee schedule","4817","27300.32","APC"
"Revision of ileostomy","44312","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","6689",,,,,,,"fee schedule","2572","7870",
"Revision of ileostomy","44314","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3767.71",,,,,,,"fee schedule","3051","7870","APC"
"Revision of infusion pump","36261","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3973.16",,,,,,,"fee schedule","3295","7946.31","APC"
"Revision of jaw muscle/bone","21295","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","1556.28","5051.48",
"Revision of knee joint","27441","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","8655",,,,,,,"fee schedule","5087","27300.32",
"Revision of knee joint","27442","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","13521.39",,,,,,,"fee schedule","5730","27300.32","APC"
"Revision of leg vein","37780","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3198.7",,,,,,,"fee schedule","1952","6714.1","APC"
"Revision of lower eyelid","15820","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","5405",,,,,,,"fee schedule","2069.52","6293.23",
"Revision of lower eyelid","15821","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","2069.52","6293.23",
"Revision of lower leg tendon","27685","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3281.9",,,,,,,"fee schedule","3281.9","7870","APC"
"Revision of major vein","37650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3925",,,,,,,"fee schedule","3167.03","7870",
"Revision of major vein","37650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","6689",,,,,,,"fee schedule","3167.03","7870",
"Revision of major vein","37650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","7870",,,,,,,"fee schedule","3167.03","7870",
"Revision of mitral valve","33420","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","9038.79",,,,,,,"fee schedule","3051","10249.52",
"Revision of mitral valve","33422","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","6580.16",,,,,,,"fee schedule","3051","10674.37",
"Revision of mitral valve","92987","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","11694.89",,,,,,,"fee schedule","4840.09","24547.7","APC"
"Revision of neck muscle","21700","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3514.53",,,,,,,"fee schedule","3295","15429.7",
"Revision of neck muscle","21725","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","5495",,,,,,,"fee schedule","710.27","6293.23",
"Revision of nose","30120","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","2572","7050.03",
"Revision of nose","30430","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","6234.62",,,,,,,"fee schedule","3895","12588","APC"
"Revision of nose","30460","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","4419.21",,,,,,,"fee schedule","4419.21","12588",
"Revision of penis","54300","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3641.71",,,,,,,"fee schedule","3514.53","8655","APC"
"Revision of penis","54300","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","3712.42",,,,,,,"fee schedule","3514.53","8655","APC"
"Revision of pulmonary valve","92990","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","4840.09","24547.7",
"Revision of pulmonary valve","92990","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","12273.85",,,,,,,"fee schedule","4840.09","24547.7","APC"
"Revision of radius","25350","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","6156.44",,,,,,,"fee schedule","5405","15429.7",
"Revision of radius","25355","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","3445.99",,,,,,,"fee schedule","3281.9","8655","APC"
"Revision of sciatic nerve","64712","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","1958.63","5345.54",
"Revision of toe","28312","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3314.72",,,,,,,"fee schedule","3281.9","6957.62","APC"
"Revision of tricuspid valve","33460","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","9038.79",,,,,,,"fee schedule","3051","10249.52",
"Revision of ulna","25360","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","8655",,,,,,,"fee schedule","5405","15429.7",
"Revision of unstable kneecap","27422","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","7357",,,,,,,"fee schedule","6156.44","15429.7",
"Revision of wrist joint","25455","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","3281.9","8655",
"Revision orbitofacial bones","21275","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","5937.73",,,,,,,"fee schedule","4419.21","12588","APC"
"Revision/removal isdns ptn","0588T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","2572","7870",
"Revj subq prtl asct pmp sys","0873T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3627.14",,,,,,,"fee schedule","3295","10674.37","APC"
"Revj/rmvl nea pn w/int nstim","64598","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","5345.54",,,,,,,"fee schedule","2572","11385",
"Revj/rmvl nea sac w/nstim","0787T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5843.31",,,,,,,"fee schedule","2572","11385",
"Revj/rplcmt bat mod sys pg","64656","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","31570.05",,,,,,,"fee schedule","30951.02","65616.17","APC"
"Revj/rplcmt oi implt tc esp","69719","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9172",,,,,,,"fee schedule","6309.89","27300.32",
"Revsc evasc imvt angio sf 1","37296","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","11926.48",,,,,,,"fee schedule","11579.1","24547.7","APC"
"Revsc evasc imvt angio sf 1","37296","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","12158.06",,,,,,,"fee schedule","11579.1","24547.7","APC"
"Revsc evasc ivt angio sf 1st","37254","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","5822.95",,,,,,,"fee schedule","5708.78","12102.61","APC"
"Revsc evasc ivt angio sf 1st","37254","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","5994.22",,,,,,,"fee schedule","5708.78","12102.61","APC"
"Revsc evasc tpvt st cplx 1st","37286","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","18938.69",,,,,,,"fee schedule","18387.08","38980.61","APC"
"Revsc evasc tpvt st cplx 1st","37286","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","18387.08",,,,,,,"fee schedule","18387.08","38980.61","APC"
"Revsc evsc fpvt angio cplx 1","37265","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","5880.04",,,,,,,"fee schedule","5708.78","12102.61","APC"
"Rifampin: 1 Vial In 1 Box (63323-351-20)  / 1 Injection, Powder, Lyophilized, For Solution In 1 Vial","11291_63323035120","CDM","250","RC","63323035120","NDC",,,"facility","both","1","EA",,"475.73","475.73",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Right ventricular recording","93603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","2912",,,,,,,"fee schedule","1221.22","4249",
"Risk ascvd tst once pr 12 mo","G0537","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","37.58",,,,,,,"fee schedule","37.58","79.67","APC"
"Rlcj pg wcs lv battery only","0862T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","2131.61",,,,,,,"fee schedule","2069.52","11385","APC"
"Rlcj pulse gen only isdss","0681T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","7434.16",,,,,,,"fee schedule","3295","7434.16","APC"
"Rmvl & rplcmt dfb gen 2 lead","33263","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","11403.39",,,,,,,"fee schedule","5405","47299",
"Rmvl devital tis 20 cm/<","97597","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","426.63",,,,,,,"fee schedule","34.61","4840.09","APC"
"Rmvl devital tis 20 cm/<","97597","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","2572",,,,,,,"fee schedule","34.61","4840.09",
"Rmvl esophgl sphnctr dev","43285","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","6185.09",,,,,,,"fee schedule","4817","12855.28","APC"
"Rmvl esophgl sphnctr dev","43285","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","7972.53",,,,,,,"fee schedule","4817","12855.28",
"Rmvl impltbl glucose sensor","0447T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","213.32",,,,,,,"fee schedule","201.24","4840.09","APC"
"Rmvl int nstim sys vagus nrv","0910T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","3682.01",,,,,,,"fee schedule","3506.68","7434.16","APC"
"Rmvl perm ccm-d sys pg only","0919T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3973.16",,,,,,,"fee schedule","3514.53","7946.31","APC"
"Rmvl pg compnt wcs","0518T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","3748.26",,,,,,,"fee schedule","3514.53","8364.54","APC"
"Rmvl phrnc nrv stim pg only","33280","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","7434.16",,,,,,,"fee schedule","3295","11385","APC"
"Rmvl phrnc nrv stim sys","33278","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","3541.75",,,,,,,"fee schedule","3295","11385","APC"
"Rmvl subq car rhythm mntr","33286","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","1952",,,,,,,"fee schedule","710.27","4840.09",
"Rmvl&rplcmt pg wcs new eltrd","0520T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","10483.61",,,,,,,"fee schedule","4817","22225.25","APC"
"Rocuronium Bromide: 10 Vial, Multi-Dose In 1 Carton (55150-225-05)  / 5 Ml In 1 Vial, Multi-Dose","95811_55150022505","CDM","250","RC","55150022505","NDC",,,"facility","both","1","EA",,"27.67","27.67",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Root surgery bicuspid","D3421","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","667.9",,,,,,,"fee schedule","648.44","1374.7","APC"
"Ropinirole Hydrochloride: 100 Tablet, Film Coated In 1 Bottle, Plastic (43547-273-10)","26429_43547027310","CDM","250","RC","43547027310","NDC",,,"facility","both","1","EA",,"8.43","8.43",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Rotavirus antibody","86759","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","18.78",,,,,,,"fee schedule","13.67","38.65","APC"
"Routine footcare pt w lops","G0247","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","211.3",,,,,,,"fee schedule","201.24","4840.09","APC"
"Routine venipuncture","36415","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","9.81",,,,,,,"fee schedule","3","19.8","APC"
"Routine venipuncture","36415","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","12.06",,,,,,,"fee schedule","3","19.8",
"Routine venipuncture","36415","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","3",,,,,,,"fee schedule","3","19.8",
"Rplc gtube  revj gstrst trc","43763","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","250.6","4840.09",
"Rplc oi implt sk tc esp>=100","69730","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","9343",,,,,,,"fee schedule","6309.89","27300.32",
"Rplcmt ndwllg bldr&prtl cath","0872T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","6580.16",,,,,,,"fee schedule","3295","10674.37",
"Rpr aa hrn 1st 3-10 ncr/strn","49594","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","6185.09",,,,,,,"fee schedule","4817","12855.28","APC"
"Rpr aa hrn 1st 3-10 rdc","49593","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","5153.08",,,,,,,"fee schedule","3514.53","13766.01",
"Rpr aa hrn 1st > 10 ncr/strn","49596","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","7797",,,,,,,"fee schedule","3514.53","11385",
"Rpr f/e/e/n/l/m 7.6-12.5 cm","12015","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","2678.54",,,,,,,"fee schedule","201.24","4840.09",
"Rpr fe/e/en/l/m 12.6-20.0 cm","12016","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","2678.54",,,,,,,"fee schedule","407.74","5345.54",
"Rpr fe/e/en/l/m 12.6-20.0 cm","12016","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","4221.48",,,,,,,"fee schedule","407.74","5345.54",
"Rpr fe/e/en/l/m 20.1-30.0 cm","12017","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","419.98",,,,,,,"fee schedule","407.74","5345.54","APC"
"Rpr fem hernia init blocked","49553","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","3514.53","11403.39",
"Rpr ing hern premie blocked","49492","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3806.7",,,,,,,"fee schedule","3514.53","7870","APC"
"Rpr ing hernia init blocked","49501","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3698.97",,,,,,,"fee schedule","3514.53","11403.39","APC"
"Rpr ing hernia init blocked","49501","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","11403.39",,,,,,,"fee schedule","3514.53","11403.39",
"Rpr intst excl anrect fist","C9796","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4454.79",,,,,,,"fee schedule","2784.06","5902.2",
"Rpr intst excl anrect fist","C9796","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","2784.06","5902.2",
"Rpr s/n/a/gen/trk12.6-20.0cm","12005","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","415.9",,,,,,,"fee schedule","407.74","5345.54","APC"
"Rpr s/n/ax/gen/trk7.6-12.5cm","12004","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","205.27",,,,,,,"fee schedule","201.24","4840.09","APC"
"Rpr s/n/ax/gen/trnk 2.5cm/<","12001","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","201.24","4840.09",
"Rpr ventral hern init reduc","49560","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","7175.28",,,,,,,"fee schedule","4743","7175.28",
"Rsv dna/rna amp probe","87634","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","70.2",,,,,,,"fee schedule","52.65","148.82",
"Rtm dev sply resp sys 2-15 d","98984","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","79.36",,,,,,,"fee schedule","37.43","79.36","APC"
"Rubeola antibody","86765","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","13.27",,,,,,,"fee schedule","9.66","27.31","APC"
"Russell viper venom diluted","85613","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","9.58",,,,,,,"fee schedule","7.19","20.31",
"Rv/rpl hpgls ns ary rec","C8012","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","11288.16",,,,,,,"fee schedule","11176.4","23693.96","APC"
"Rvsc evsc tpvt angio cplx 1","37282","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","24547.7",,,,,,,"fee schedule","11579.1","24547.7","APC"
"Rvsc evsc tpvt angio cplx 1","37282","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","12158.06",,,,,,,"fee schedule","11579.1","24547.7","APC"
"Rvsc evsc tpvt st athrc sf 1","37292","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","18754.82",,,,,,,"fee schedule","18387.08","38980.61","APC"
"Rx asy prsmv 30+rx/metablt","0227U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","62.14",,,,,,,"fee schedule","46.61","131.74",
"Rx metab advrs vrnt alys 33","0438U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","420.95",,,,,,,"fee schedule","416.78","883.57","APC"
"Rx metab advrs vrnt alys 33","0438U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","429.28",,,,,,,"fee schedule","416.78","883.57","APC"
