INS PICC WO P/P W IMG 5+YRS,4110888,CDM,361,RC,36573,CPT,,,facility,outpatient,,,2855.00000,1022.09000,Gila River Health Care Corporation,Managed Care Program,,1655.69,,,,,,,949.44,11177.00,fee schedule,
INS PICC WO P/P W IMG 5+YRS,4110888,CDM,361,RC,36573,CPT,,,facility,outpatient,,,2855.00000,1022.09000,Health Net,Medicare,,1655.69,,,,,,,949.44,11177.00,fee schedule,
INS PICC WO P/P W IMG 5+YRS,4110888,CDM,361,RC,36573,CPT,,,facility,outpatient,,,2855.00000,1022.09000,Kaiser Foundation Health Plan,Medicare Advantage,,1655.69,,,,,,,949.44,11177.00,fee schedule,
INS PICC WO P/P W IMG 5+YRS,4110888,CDM,361,RC,36573,CPT,,,facility,outpatient,,,2855.00000,1022.09000,Kaiser Foundation Health Plan,Medicare Advantage,,1655.69,,,,,,,949.44,11177.00,fee schedule,
INS PICC WO P/P WO IMG 0-4YRS,3265741,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,4018.00,,,,,,,949.44,5506.00,case rate,Multiple procedure logic: 100/50/25
INS PICC WO P/P WO IMG 0-4YRS,3265741,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,Banner University Health Plan,University Family Plan,,1019.45,,,,,,,949.44,5506.00,case rate,
INS PICC WO P/P WO IMG 0-4YRS,3265741,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,2603.12,,,,,,,949.44,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS PICC WO P/P WO IMG 0-4YRS,4110896,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,1655.69,,,,,,,949.44,5506.00,fee schedule,
INS PICC WO P/P WO IMG 0-4YRS,4110896,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,Aetna,Designated Group,,4680.00,,,,,,,949.44,5506.00,case rate,
INS PICC WO P/P WO IMG 0-4YRS,4110896,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,Blue Cross Blue Shield of Arizona,Commercial,,3253.90,,,,,,,949.44,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS PICC WO P/P WO IMG 0-4YRS,4110896,CDM,361,RC,36568,CPT,,,facility,outpatient,,,2120.00000,758.96000,Health Net,Medicare,,1655.69,,,,,,,949.44,5506.00,fee schedule,
INS PICC WO P/P WO IMG 5+YRS,3265758,CDM,361,RC,36569,CPT,,,facility,outpatient,,,2739.00000,980.56000,Devoted Health Services,Medicare Advantage,,1738.47,,,,,,,949.44,5506.00,fee schedule,
INS PICC WO P/P WO IMG 5+YRS,4110904,CDM,361,RC,36569,CPT,,,facility,outpatient,,,2739.00000,980.56000,Arizona Physicians IPA,Medicaid,,1019.45,,,,,,,949.44,5506.00,case rate,
INS PICC WO P/P WO IMG 5+YRS,4110904,CDM,361,RC,36569,CPT,,,facility,outpatient,,,2739.00000,980.56000,Devoted Health Services,Medicare Advantage,,1738.47,,,,,,,949.44,5506.00,fee schedule,
INS PICC WO P/P WO IMG 5+YRS,4110904,CDM,361,RC,36569,CPT,,,facility,outpatient,,,2739.00000,980.56000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1232.55,,,,,,,949.44,5506.00,percent of total billed charges,
INS PICD WO P/P 0-4YRS,3223724,CDM,361,RC,36570,CPT,,,facility,inpatient,,,10062.00000,3602.20000,Aetna,Medical Rental,,5302.67,,,,,,,4527.90,7546.50,percent of total billed charges,
INS PICD WO P/P 0-4YRS,3223724,CDM,361,RC,36570,CPT,,,facility,outpatient,,,10062.00000,3602.20000,Aetna,Medicare Advantage,,3354.67,,,,,,,1455.44,7546.50,fee schedule,
INS PICD WO P/P 0-4YRS,3223724,CDM,361,RC,36570,CPT,,,facility,outpatient,,,10062.00000,3602.20000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,3690.14,,,,,,,1455.44,7546.50,fee schedule,
INS PICD WO P/P 0-4YRS,3223724,CDM,361,RC,36570,CPT,,,facility,outpatient,,,10062.00000,3602.20000,Humana,Medicare Advantage,,3455.31,,,,,,,1455.44,7546.50,fee schedule,
INS PICD WO P/P 5+YRS,3223732,CDM,361,RC,36571,CPT,,,facility,outpatient,,,9026.00000,3231.31000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,3990.44,,,,,,,1455.44,7467.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS PICD WO P/P 5+YRS,3223732,CDM,361,RC,36571,CPT,,,facility,outpatient,,,9026.00000,3231.31000,Mercy Care,Medicaid,,2074.70,,,,,,,1455.44,7467.00,case rate,
INS SHUNT PERITONEAL-VENOUS,3248879,CDM,361,RC,49425,CPT,,,facility,outpatient,,,8033.00000,2875.81000,United Healthcare,UHC Doctor's Plan,,4640.00,,,,,,,715.30,13084.95,case rate,
INS SYS PPM DUAL LDLS TRANSCTH,4851283,CDM,361,RC,0795T,CPT,,,facility,inpatient,,,22390.00000,8015.62000,Aetna,Medical Rental,,11799.53,,,,,,,10075.50,16792.50,percent of total billed charges,
INS SYS PPM DUAL LDLS TRANSCTH,4851283,CDM,361,RC,0795T,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Blue Cross Blue Shield of Arizona,Commercial,,9723.85,,,,,,,2837.28,33538.59,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS SYS PPM DUAL LDLS TRANSCTH,4851283,CDM,361,RC,0795T,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Provider Network of America,Commercial,,16792.50,,,,,,,2837.28,33538.59,percent of total billed charges,
INS SYS STM NRV PHRENIC INCL IM GD,4850970,CDM,361,RC,33276,CPT,,,facility,outpatient,,,40345.00000,14443.51000,Mercy Care,Mercy Care Advantage,,47962.43,,,,,,,1271.44,79138.01,fee schedule,
INS TANDEM UTERI&/OVOID VAG BRACHY,3332756,CDM,361,RC,57155,CPT,,,facility,outpatient,,,1501.00000,537.36000,"Cigna Healthcare of Arizona, Inc.",Commercial,,4464.00,,,,,,,675.45,8681.26,case rate,Multiple procedure logic: 100/50/25
INS TANDEM UTERI&/OVOID VAG BRACHY,3332756,CDM,361,RC,57155,CPT,,,facility,outpatient,,,1501.00000,537.36000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,675.45,,,,,,,675.45,8681.26,percent of total billed charges,
INS TUBE CECOSTOMY PERC S&I,3234770,CDM,361,RC,49442,CPT,,,facility,outpatient,,,2873.00000,1028.53000,United Healthcare,UHC Doctor's Plan,,4640.00,,,,,,,751.80,9299.00,case rate,
INS TUBE DUO/JEJUNOSTOMY PERC S&I,3234762,CDM,361,RC,49441,CPT,,,facility,outpatient,,,3039.00000,1087.96000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,2021.85,,,,,,,1178.14,6483.00,fee schedule,
INS TUBE DUO/JEJUNOSTOMY PERC S&I,3234762,CDM,361,RC,49441,CPT,,,facility,outpatient,,,3039.00000,1087.96000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,2021.85,,,,,,,1178.14,6483.00,fee schedule,
INS TUBE DUO/JEJUNOSTOMY PERC S&I,3234762,CDM,361,RC,49441,CPT,,,facility,outpatient,,,3039.00000,1087.96000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,2021.85,,,,,,,1178.14,6483.00,fee schedule,
INS TUBE DUO/JEJUNOSTOMY PERC S&I,3234762,CDM,361,RC,49441,CPT,,,facility,outpatient,,,3039.00000,1087.96000,Plotkin Health,Plotkin Health,,1367.55,,,,,,,1178.14,6483.00,percent of total billed charges,
INS TUBE GASTRO PERC S&I,3530847,CDM,361,RC,49440,CPT,,,facility,outpatient,,,2549.00000,912.54000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,4018.00,,,,,,,1147.05,6483.00,case rate,Multiple procedure logic: 100/50/25
INS TUBE GASTRO PERC S&I,3530847,CDM,361,RC,49440,CPT,,,facility,outpatient,,,2549.00000,912.54000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,1271.44,,,,,,,1147.05,6483.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
INS TUBE GASTRO PERC S&I,3530847,CDM,361,RC,49440,CPT,,,facility,outpatient,,,2549.00000,912.54000,Gila River Health Care Corporation,Managed Care Program,,2021.85,,,,,,,1147.05,6483.00,fee schedule,
INS VAD EXTRACORP VENTRICLE SGL,4809109,CDM,361,RC,33975,CPT,,,facility,outpatient,,,3202.00000,1146.32000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,13084.95,,,,,,,640.40,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS VAD EXTRACORP VENTRICLE SGL,4809109,CDM,361,RC,33975,CPT,,,facility,outpatient,,,3202.00000,1146.32000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,3818.00,,,,,,,640.40,13084.95,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
INS VAD LH ACC ART ONLY PERC S&I,4811667,CDM,361,RC,33990,CPT,,,facility,outpatient,,,2923.00000,1046.43000,"Cigna Healthcare of Arizona, Inc.",Commercial,,4464.00,,,,,,,584.60,13084.95,case rate,Multiple procedure logic: 100/50/25
INS VAD LH ACC ART ONLY PERC S&I,4811667,CDM,361,RC,33990,CPT,,,facility,outpatient,,,2923.00000,1046.43000,Aetna,Medical Rental,,1540.42,,,,,,,584.60,13084.95,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INS VAD LH ACC ART ONLY PERC S&I,4811667,CDM,361,RC,33990,CPT,,,facility,outpatient,,,2923.00000,1046.43000,Arizona Physicians IPA,Medicaid,,654.75,,,,,,,584.60,13084.95,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
INS VAD LH ACC ART ONLY PERC S&I,4811667,CDM,361,RC,33990,CPT,,,facility,outpatient,,,2923.00000,1046.43000,Oscar Health Plan,Commercial,,1461.50,,,,,,,584.60,13084.95,percent of total billed charges,
INS VAD LH ACC ART&VEN W PUNCT S&I,4811675,CDM,361,RC,33991,CPT,,,facility,outpatient,,,4268.00000,1527.94000,Aetna,Medicare Advantage,,853.60,,,,,,,853.60,13084.95,percent of total billed charges,
INS VAD LH ACC ART&VEN W PUNCT S&I,4811675,CDM,361,RC,33991,CPT,,,facility,outpatient,,,4268.00000,1527.94000,Arizona Physicians IPA,Medicaid,,956.03,,,,,,,853.60,13084.95,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
INS VAD LH ACC ART&VEN W PUNCT S&I,4811675,CDM,361,RC,33991,CPT,,,facility,outpatient,,,4268.00000,1527.94000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,9813.71,,,,,,,853.60,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS VAD PERC NON-TRANSSEPTAL ACCESS,4814521,CDM,361,RC,33999,CPT,,,facility,inpatient,,,3583.00000,1282.71000,Aetna,Medical Rental,,1888.24,,,,,,,1612.35,2687.25,percent of total billed charges,
INS VAD PERC NON-TRANSSEPTAL ACCESS,4814521,CDM,361,RC,33999,CPT,,,facility,outpatient,,,3583.00000,1282.71000,NaphCare,Federal,,889.58,,,,,,,392.67,9723.85,fee schedule,
INS VAD RH ACC ART ONLY PERC S&I,4811717,CDM,361,RC,33995,CPT,,,facility,outpatient,,,2923.00000,1046.43000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1315.35,,,,,,,584.60,13084.95,percent of total billed charges,
INS VENT HEART LEFT THORACIC,4811030,CDM,361,RC,33988,CPT,,,facility,outpatient,,,5462.00000,1955.40000,"Health Choice Arizona, Inc.",ACA Health Plan,,2731.00,,,,,,,936.00,13084.95,percent of total billed charges,
INS&PLC CATH DIRECTED FLOW,4109914,CDM,480,RC,93503,CPT,,,facility,inpatient,,,4189.00000,1227.38000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1885.05,,,,,,,1885.05,3141.75,percent of total billed charges,
INS&PLC CATH DIRECTED FLOW,4109914,CDM,480,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1227.38000,Aetna,Joint Venture,,11883.00,,,,,,,1019.45,15273.13,case rate,
INS&PLC CATH DIRECTED FLOW,4109914,CDM,480,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1227.38000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,1655.69,,,,,,,1019.45,15273.13,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
INS&PLC CATH DIRECTED FLOW,4803037,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Blue Cross Blue Shield of Arizona,Commercial,,15273.13,,,,,,,1019.45,15273.13,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS&PLC CATH DIRECTED FLOW,4803037,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Gila River Health Care Corporation,Managed Care Program,,1655.69,,,,,,,1019.45,15273.13,fee schedule,
INS&PLC CATH DIRECTED FLOW,4803037,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Wellpoint,Medicare Advantage HMO,,1655.69,,,,,,,1019.45,15273.13,fee schedule,
INS&PLC CATH DIRECTED FLOW,4803037,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Wellpoint,Medicare Advantage HMO,,1655.69,,,,,,,1019.45,15273.13,fee schedule,
INS&PLC CATH DIRECTED FLOW,4806683,CDM,481,RC,93503,CPT,,,facility,inpatient,,,4189.00000,1110.09000,Aetna,Medical Rental,,2207.60,,,,,,,1885.05,3141.75,percent of total billed charges,
INS&PLC CATH DIRECTED FLOW,4806683,CDM,481,RC,93503,CPT,,,facility,inpatient,,,4189.00000,1110.09000,Plotkin Health,Plotkin Health,,1885.05,,,,,,,1885.05,3141.75,percent of total billed charges,
INS&PLC CATH DIRECTED FLOW,4806683,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,11454.85,,,,,,,1019.45,15273.13,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INS&PLC CATH DIRECTED FLOW,4806683,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,1655.69,,,,,,,1019.45,15273.13,fee schedule,
INS&PLC CATH DIRECTED FLOW,4806683,CDM,481,RC,93503,CPT,,,facility,outpatient,,,4189.00000,1110.09000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,1655.69,,,,,,,1019.45,15273.13,fee schedule,
INS/RPL DEFIB SUBQ PERM W ELCTRD,4800892,CDM,361,RC,33270,CPT,,,facility,inpatient,,,14740.00000,5276.92000,Aetna,Medical Rental,,7767.98,,,,,,,6633.00,11055.00,percent of total billed charges,
INS/RPL DEFIB SUBQ PERM W ELCTRD,4800892,CDM,361,RC,33270,CPT,,,facility,outpatient,,,14740.00000,5276.92000,Arizona Physicians IPA,Medicare Advantage,,34171.87,,,,,,,2837.28,61894.00,fee schedule,
INS/RPL DEFIB SUBQ PERM W ELCTRD,4800892,CDM,361,RC,33270,CPT,,,facility,outpatient,,,14740.00000,5276.92000,Oscar Health Plan,Commercial,,56383.59,,,,,,,2837.28,61894.00,fee schedule,
INS/RPL DEFIB SUBQ PERM W ELCTRD,4800892,CDM,361,RC,33270,CPT,,,facility,outpatient,,,14740.00000,5276.92000,UPMC Health Plan,Medicare Advantage,,34171.87,,,,,,,2837.28,61894.00,fee schedule,
INS/RPL ICD W LEAD SGL/DUAL,4813994,CDM,361,RC,33249,CPT,,,facility,outpatient,,,21991.00000,7872.78000,Plotkin Health,Plotkin Health,,9895.95,,,,,,,2837.28,61894.00,percent of total billed charges,
INS/RPL ICD W LEAD SGL/DUAL,4814000,CDM,361,RC,33249,CPT,,,facility,outpatient,,,21991.00000,7872.78000,Aetna,Medicare Advantage,,34171.87,,,,,,,2837.28,61894.00,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818522,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Aetna,Medicare Advantage,,20326.42,,,,,,,2837.28,33538.59,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818522,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Arizona Physicians IPA,Medicare Advantage,,20326.42,,,,,,,2837.28,33538.59,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818613,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Aetna,Designated Group,,7180.00,,,,,,,2837.28,33538.59,case rate,
INS/RPL PM PERM LDLS RV W IMG GD,4818613,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Devoted Health Services,Medicare Advantage,,21342.74,,,,,,,2837.28,33538.59,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818613,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Gold Kidney Health Plan,Medicare Advantage,,22359.06,,,,,,,2837.28,33538.59,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818613,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,Humana,Medicare Advantage,,20936.21,,,,,,,2837.28,33538.59,fee schedule,
INS/RPL PM PERM LDLS RV W IMG GD,4818613,CDM,361,RC,33274,CPT,,,facility,outpatient,,,22390.00000,8015.62000,United Healthcare,Medicare Advantage,,20326.42,,,,,,,2837.28,33538.59,fee schedule,
INS/RPLC ELCTRD/CATH PM TEMP SGL,4801528,CDM,361,RC,33210,CPT,,,facility,outpatient,,,7164.00000,2564.71000,Aetna,Medical Rental,,3775.43,,,,,,,2837.28,14854.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INS/RPLC ELCTRD/CATH PM TEMP SGL,4801528,CDM,361,RC,33210,CPT,,,facility,outpatient,,,7164.00000,2564.71000,United Healthcare,UHC Doctor's Plan,,8578.00,,,,,,,2837.28,14854.00,case rate,
INSERTER LVL 01,2772465,CDM,272,RC,,,,,facility,inpatient,,,166.00000,35.69000,Plotkin Health,Plotkin Health,,74.70,,,,,,,74.70,124.50,percent of total billed charges,
INSERTER LVL 02,2772473,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,United Healthcare,UHC Core,,158.69,,,,,,,45.10,234.75,percent of total billed charges,
INSERTER LVL 03,2772481,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Health Net,Commerical Exchange Product,,320.76,,,,,,,85.60,445.50,percent of total billed charges,
INSERTER LVL 03,2772481,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Health Net,Commerical Exchange Product,,320.76,,,,,,,85.60,445.50,percent of total billed charges,
INSERTER LVL 03,2772481,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,267.30,,,,,,,85.60,445.50,percent of total billed charges,
INSERTION OF A VAGINAL RADIATION AFTERLOADING APPARATUS FOR CLINICAL BRACHYTHERAPY,57156,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,3660.23,,,,,,,204.07,4357.45,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INSERTION OF INTRAUTERINE DEVICE (IUD),58300,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,361,3253.90,,,,,,,949.44,3253.90,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INSERTION OR REPLACEMENT OF BREAST IMPLANT ON SEPARATE DAY FROM MASTECTOMY,19342,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,6467.03,,,,,,,1455.44,6467.03,case rate,
INSERTS LVL 01,2777662,CDM,272,RC,,,,,facility,outpatient,,,166.00000,35.69000,United Healthcare,UHC Core,,84.16,,,,,,,23.92,124.50,percent of total billed charges,
INSERTS LVL 02,2778330,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,"Health Choice Arizona, Inc.",ACA Health Plan,,156.50,,,,,,,45.10,234.75,percent of total billed charges,
INSERTS LVL 03,6279624,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Health Net,Commerical Exchange Product,,320.76,,,,,,,85.60,445.50,percent of total billed charges,
INSERTS LVL 03,6279624,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Health Net,Commerical Exchange Product,,320.76,,,,,,,85.60,445.50,percent of total billed charges,
INSERTS LVL 04,6279632,CDM,272,RC,,,,,facility,inpatient,,,1413.00000,303.80000,Provider Network of America,Commercial,,1059.75,,,,,,,635.85,1059.75,percent of total billed charges,
INSERTS LVL 04,6279632,CDM,272,RC,,,,,facility,outpatient,,,1413.00000,303.80000,"Cigna Healthcare of Arizona, Inc.",Commercial,,970.73,,,,,,,203.61,1059.75,percent of total billed charges,
INSERTS LVL 04,6279632,CDM,272,RC,,,,,facility,outpatient,,,1413.00000,303.80000,Health Net,Commerical Exchange Product,,763.02,,,,,,,203.61,1059.75,percent of total billed charges,
INSERTS LVL 04,6279632,CDM,272,RC,,,,,facility,outpatient,,,1413.00000,303.80000,Health Net,Commerical Exchange Product,,763.02,,,,,,,203.61,1059.75,percent of total billed charges,
INSR/RPLC SYS CCM GEN PULS&ELCRD TV,4820148,CDM,361,RC,0408T,CPT,,,facility,outpatient,,,14799.00000,5298.04000,UPMC Health Plan,Medicare Advantage,,34171.87,,,,,,,2132.54,56383.59,fee schedule,
INSR/RPLC SYS CCM GEN PULS&ELCRD TV,4820148,CDM,361,RC,0408T,CPT,,,facility,outpatient,,,14799.00000,5298.04000,United Healthcare,Individual Exchange,,47840.62,,,,,,,2132.54,56383.59,fee schedule,
INSTILL AGENT FIBRIN TB/CTH 1ST DAY,3202751,CDM,361,RC,32561,CPT,,,facility,outpatient,,,2135.00000,764.33000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,658.95,,,,,,,392.67,5506.00,fee schedule,
INSTILL AGENT FIBRIN TB/CTH 1ST DAY,3202751,CDM,361,RC,32561,CPT,,,facility,outpatient,,,2135.00000,764.33000,Aetna,Broad Network,,5506.00,,,,,,,392.67,5506.00,case rate,
INSTILL AGENT PLEURODESIS W TB/CATH,3228541,CDM,361,RC,32560,CPT,,,facility,outpatient,,,963.00000,344.75000,Banner University Health Plan,University Care Advantage,,658.95,,,,,,,392.67,6483.00,fee schedule,
INSTILL AGENT PLEURODESIS W TB/CATH,3228541,CDM,361,RC,32560,CPT,,,facility,outpatient,,,963.00000,344.75000,Devoted Health Services,Medicare Advantage,,691.90,,,,,,,392.67,6483.00,fee schedule,
INSTILL BLADDER ANTICARCINOGENIC,3305026,CDM,761,RC,51720,CPT,,,facility,outpatient,,,1090.00000,564.62000,Banner Health,Medicare Advantage,,711.40,,,,,,,144.23,1201.29,fee schedule,
INSTILL BLADDER ANTICARCINOGENIC,3305026,CDM,761,RC,51720,CPT,,,facility,outpatient,,,1090.00000,564.62000,Banner Health,Medicare Advantage,,711.40,,,,,,,144.23,1201.29,fee schedule,
INSTILL BLADDER ANTICARCINOGENIC,3305026,CDM,761,RC,51720,CPT,,,facility,outpatient,,,1090.00000,564.62000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,1201.29,,,,,,,144.23,1201.29,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INSTILL FECAL MICROB LGI EN RECT SP,7503360,CDM,750,RC,0780T,CPT,,,facility,outpatient,,,552.00000,234.60000,"Health Choice Arizona, Inc.",ACA Health Plan,,206.07,,,,,,,79.54,13084.95,fee schedule,
INSTRUMENT DISP MULTIPLE LVL 01,2772556,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,"Health Choice Arizona, Inc.",ACA Health Plan,,156.50,,,,,,,45.10,234.75,percent of total billed charges,
INSTRUMENT DISP MULTIPLE LVL 02,2772515,CDM,272,RC,,,,,facility,inpatient,,,594.00000,127.71000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,267.30,,,,,,,267.30,445.50,percent of total billed charges,
INSTRUMENT DISP MULTIPLE LVL 02,2772515,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Aetna,Banner Employee Plans,,199.58,,,,,,,85.60,445.50,percent of total billed charges,
INSTRUMENT DISP MULTIPLE LVL 02,2772515,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,Aetna,Designated Group,,291.65,,,,,,,85.60,445.50,percent of total billed charges,
INSTRUMENT DISP MULTIPLE LVL 03,2772523,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,Aetna,Qualified Health Plan,,254.70,,,,,,,163.12,849.00,percent of total billed charges,
INSTRUMENT DISP MULTIPLE LVL 07,2778363,CDM,272,RC,,,,,facility,outpatient,,,4885.00000,1050.28000,Aetna,Broad Network,,2818.64,,,,,,,703.93,3663.75,percent of total billed charges,
INSTRUMENT DISP SINGLE LVL 02,2772572,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,United Healthcare,UHC Core,,301.16,,,,,,,85.60,445.50,percent of total billed charges,
INSTRUMENT DISP SINGLE LVL 03,2772580,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,Aetna,Banner Employee Plans,,380.35,,,,,,,163.12,849.00,percent of total billed charges,
INSTRUMENT DISP SINGLE LVL 05,2772606,CDM,272,RC,,,,,facility,inpatient,,,2157.00000,463.76000,Plotkin Health,Plotkin Health,,970.65,,,,,,,970.65,1617.75,percent of total billed charges,
INSTRUMENT DISP SINGLE LVL 07,6271449,CDM,272,RC,,,,,facility,outpatient,,,3596.00000,773.14000,Health Net,Commerical Exchange Product,,1941.84,,,,,,,518.18,2697.00,percent of total billed charges,
INSTRUMENT DISP SINGLE LVL 07,6271449,CDM,272,RC,,,,,facility,outpatient,,,3596.00000,773.14000,Health Net,Commerical Exchange Product,,1941.84,,,,,,,518.18,2697.00,percent of total billed charges,
