INJ IVP DRUG INITIAL,7202583,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,224.56,,,,,,,77.79,886.00,fee schedule,
INJ IVP DRUG INITIAL,7202583,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,224.56,,,,,,,77.79,886.00,fee schedule,
INJ IVP DRUG INITIAL,7633175,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,224.56,,,,,,,77.79,886.00,fee schedule,
INJ IVP DRUG INITIAL,7633175,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Gila River Health Care Corporation,Managed Care Program,,224.56,,,,,,,77.79,886.00,fee schedule,
INJ IVP DRUG INITIAL,7636491,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,"Cigna Healthcare of Arizona, Inc.",Commercial,,346.94,,,,,,,77.79,886.00,percent of total billed charges,
INJ IVP DRUG INITIAL,7636491,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,"Health Choice Arizona, Inc.",Medicaid,,77.79,,,,,,,77.79,886.00,fee schedule,
INJ IVP DRUG INITIAL,7636491,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Banner University Health Plan,AZ Medicaid - AHCCCS,,77.79,,,,,,,77.79,886.00,case rate,
INJ IVP DRUG INITIAL,7690092,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Aetna,Designated Group,,247.96,,,,,,,77.79,886.00,percent of total billed charges,
INJ IVP DRUG INITIAL,9400987,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Health Net,Medicaid,,77.79,,,,,,,77.79,886.00,case rate,
INJ IVP DRUG INITIAL,9400987,CDM,940,RC,96374,CPT,,,facility,outpatient,,,505.00000,149.98000,Quiktrip Corporation,Commercial,,272.70,,,,,,,77.79,886.00,percent of total billed charges,
INJ IVP SEQ DRUG ADDL NEW,7202591,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Wellpoint,Medicare Advantage HMO,,49.18,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,7202591,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Wellpoint,Medicare Advantage HMO,,49.18,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,7633183,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,United Healthcare,UHC Core,,842.00,,,,,,,29.00,886.00,per diem,
INJ IVP SEQ DRUG ADDL NEW,7636509,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Health Net,Medicaid,,29.00,,,,,,,29.00,886.00,case rate,
INJ IVP SEQ DRUG ADDL NEW,7636509,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,United Healthcare,Commercial,,886.00,,,,,,,29.00,886.00,per diem,
INJ IVP SEQ DRUG ADDL NEW,7690118,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Banner University Health Plan,University Care Advantage,,49.18,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,7690118,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Carelon,Medicare Advantage,,51.64,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,9400995,CDM,940,RC,96375,CPT,,,facility,inpatient,,,279.00000,82.86000,Aetna,Medical Rental,,147.03,,,,,,,125.55,209.25,percent of total billed charges,
INJ IVP SEQ DRUG ADDL NEW,9401399,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Banner Health,Medicare Advantage,,49.18,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,9401399,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Banner Health,Medicare Advantage,,49.18,,,,,,,29.00,886.00,fee schedule,
INJ IVP SEQ DRUG ADDL NEW,9401399,CDM,940,RC,96375,CPT,,,facility,outpatient,,,279.00000,82.86000,Provider Network of America,Commercial,,209.25,,,,,,,29.00,886.00,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,7202609,CDM,940,RC,96376,CPT,,,facility,inpatient,,,275.00000,81.67000,Aetna,Medical Rental,,144.93,,,,,,,123.75,206.25,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,7202609,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,Aetna,Banner Employee Plans,,92.40,,,,,,,54.52,886.00,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,7202609,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,United Healthcare,UHC Doctor's Plan,,805.00,,,,,,,54.52,886.00,per diem,
INJ IVP SEQ DRUG ADDL SAME,7633217,CDM,940,RC,96376,CPT,,,facility,inpatient,,,275.00000,81.67000,Provider Network of America,Commercial,,206.25,,,,,,,123.75,206.25,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,7633217,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,186.85,,,,,,,54.52,886.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ IVP SEQ DRUG ADDL SAME,7690100,CDM,940,RC,96376,CPT,,,facility,inpatient,,,275.00000,81.67000,Aetna,Medical Rental,,144.93,,,,,,,123.75,206.25,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,7690100,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,156.95,,,,,,,54.52,886.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ IVP SEQ DRUG ADDL SAME,9401662,CDM,940,RC,96376,CPT,,,facility,inpatient,,,275.00000,81.67000,Aetna,Medical Rental,,144.93,,,,,,,123.75,206.25,percent of total billed charges,
INJ IVP SEQ DRUG ADDL SAME,9401662,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,110.00,,,,,,,54.52,886.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
INJ IVP SEQ DRUG ADDL SAME,9401670,CDM,940,RC,96376,CPT,,,facility,outpatient,,,275.00000,81.67000,United Healthcare,UHC Doctor's Plan,,805.00,,,,,,,54.52,886.00,per diem,
INJ JT SI ANES/STRD FL/CT GD BI,3249414,CDM,361,RC,27096,CPT,,,facility,outpatient,,,1346.00000,481.87000,"Health Choice Arizona, Inc.",ACA Health Plan,50,673.00,,,,,,,182.16,5506.00,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD BI,3249414,CDM,361,RC,27096,CPT,,,facility,outpatient,,,1346.00000,481.87000,Aetna,Qualified Health Plan,50,302.85,,,,,,,182.16,5506.00,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD BI,3529435,CDM,361,RC,27096,CPT,,,facility,outpatient,,,1346.00000,481.87000,"Health Choice Arizona, Inc.",ACA Health Plan,50,673.00,,,,,,,182.16,5506.00,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD BI,3529435,CDM,361,RC,27096,CPT,,,facility,outpatient,,,1346.00000,481.87000,Health Net,Medicaid,50,301.50,,,,,,,182.16,5506.00,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD BI,3529435,CDM,361,RC,27096,CPT,,,facility,outpatient,,,1346.00000,481.87000,Quiktrip Corporation,Commercial,50,726.84,,,,,,,182.16,5506.00,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD LT,3249422,CDM,361,RC,27096,CPT,,,facility,inpatient,,,897.00000,321.13000,Plotkin Health,Plotkin Health,LT,403.65,,,,,,,403.65,672.75,percent of total billed charges,
INJ JT SI ANES/STRD FL/CT GD LT,3249422,CDM,361,RC,27096,CPT,,,facility,outpatient,,,897.00000,321.13000,Aetna,Joint Venture,LT,4405.00,,,,,,,179.40,5506.00,case rate,
INJ JT SI ANES/STRD FL/CT GD LT,3249422,CDM,361,RC,27096,CPT,,,facility,outpatient,,,897.00000,321.13000,Arizona Medical Network,Commercial,LT,627.90,,,,,,,179.40,5506.00,percent of total billed charges,
INJ LUMB MYELOGRPHY 2+ S&I,3263464,CDM,361,RC,62305,CPT,,,facility,inpatient,,,3195.00000,1143.81000,Quiktrip Corporation,Commercial,,1725.30,,,,,,,1437.75,2396.25,percent of total billed charges,
INJ LUMB MYELOGRPHY 2+ S&I,3263464,CDM,361,RC,62305,CPT,,,facility,outpatient,,,3195.00000,1143.81000,Gold Kidney Health Plan,Medicare Advantage,,926.27,,,,,,,254.40,7416.00,fee schedule,
INJ LUMB MYELOGRPHY 2+ S&I,3263464,CDM,361,RC,62305,CPT,,,facility,outpatient,,,3195.00000,1143.81000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,842.06,,,,,,,254.40,7416.00,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
INJ LUMB MYELOGRPHY 2+ S&I,3263464,CDM,361,RC,62305,CPT,,,facility,outpatient,,,3195.00000,1143.81000,United Healthcare,UHC Doctor's Plan,,3152.00,,,,,,,254.40,7416.00,case rate,
INJ LUMB MYELOGRPHY CERVICAL S&I,3263415,CDM,361,RC,62302,CPT,,,facility,outpatient,,,2279.00000,815.88000,Health Net,Medicaid,,518.51,,,,,,,254.40,7416.00,case rate,
INJ LUMB MYELOGRPHY CERVICAL S&I,3263415,CDM,361,RC,62302,CPT,,,facility,outpatient,,,2279.00000,815.88000,Oscar Health Plan,Commercial,,1389.40,,,,,,,254.40,7416.00,fee schedule,
INJ LUMB MYELOGRPHY LUMBOSACRAL S&I,3263456,CDM,361,RC,62304,CPT,,,facility,outpatient,,,2127.00000,761.47000,Aetna,Medicare Advantage,,842.06,,,,,,,254.40,7416.00,fee schedule,
INJ LUMB MYELOGRPHY LUMBOSACRAL S&I,3263456,CDM,361,RC,62304,CPT,,,facility,outpatient,,,2127.00000,761.47000,Arizona Physicians IPA,Medicaid,,518.51,,,,,,,254.40,7416.00,case rate,
INJ LUMB MYELOGRPHY LUMBOSACRAL S&I,3263456,CDM,361,RC,62304,CPT,,,facility,outpatient,,,2127.00000,761.47000,Health Net,Medicare,,842.06,,,,,,,254.40,7416.00,fee schedule,
INJ LUMB MYELOGRPHY LUMBOSACRAL S&I,3263456,CDM,361,RC,62304,CPT,,,facility,outpatient,,,2127.00000,761.47000,United Healthcare,Commercial,,3467.00,,,,,,,254.40,7416.00,case rate,
INJ LUMB MYELOGRPHY THORACIC S&I,3263431,CDM,361,RC,62303,CPT,,,facility,outpatient,,,2534.00000,907.17000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,871.87,,,,,,,254.40,7416.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ LUMB MYELOGRPHY THORACIC S&I,3263431,CDM,361,RC,62303,CPT,,,facility,outpatient,,,2534.00000,907.17000,Care 1st,Medicare Advantage,,842.06,,,,,,,254.40,7416.00,fee schedule,
INJ LYMPHANGIOGRAPHY BI,3249893,CDM,361,RC,38790,CPT,,,facility,outpatient,,,993.00000,355.49000,Blue Cross Blue Shield of Arizona,Commercial,50,624.29,,,,,,,182.16,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ LYMPHANGIOGRAPHY BI,3249893,CDM,361,RC,38790,CPT,,,facility,outpatient,,,993.00000,355.49000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,50,446.85,,,,,,,182.16,5506.00,percent of total billed charges,
INJ LYMPHANGIOGRAPHY RT,3249885,CDM,361,RC,38790,CPT,,,facility,inpatient,,,662.00000,237.00000,Plotkin Health,Plotkin Health,RT,297.90,,,,,,,297.90,496.50,percent of total billed charges,
INJ LYMPHANGIOGRAPHY RT,3249885,CDM,361,RC,38790,CPT,,,facility,outpatient,,,662.00000,237.00000,"Health Choice Arizona, Inc.",Medicaid,RT,148.29,,,,,,,132.40,5506.00,percent of total billed charges,
INJ MYELOGRAM&/CT LUMBAR,3254257,CDM,361,RC,62284,CPT,,,facility,outpatient,,,1015.00000,363.37000,"Health Choice Arizona, Inc.",ACA Health Plan,,507.50,,,,,,,154.52,5506.00,percent of total billed charges,
INJ MYELOGRAM&/CT LUMBAR,3254257,CDM,361,RC,62284,CPT,,,facility,outpatient,,,1015.00000,363.37000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,423.66,,,,,,,154.52,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ MYELOGRAM&/CT LUMBAR,3254257,CDM,361,RC,62284,CPT,,,facility,outpatient,,,1015.00000,363.37000,United Healthcare,Commercial,,2326.00,,,,,,,154.52,5506.00,case rate,
INJ MYELOGRAM&/CT LUMBAR,3502630,CDM,361,RC,62284,CPT,,,facility,outpatient,,,1015.00000,363.37000,Aetna,Medicare Advantage,,203.00,,,,,,,154.52,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST BI S&I,3202744,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1971.00000,705.62000,"Health Choice Arizona, Inc.",Medicare Advantage,50,591.30,,,,,,,137.76,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST BI S&I,3202744,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1971.00000,705.62000,Aetna,Joint Venture,50,4405.00,,,,,,,137.76,5506.00,case rate,
INJ NEPH&/URETERGRM ACC EXST BI S&I,3202744,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1971.00000,705.62000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,50,396.59,,,,,,,137.76,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ NEPH&/URETERGRM ACC EXST LT S&I,3202736,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,"Health Choice Arizona, Inc.",Medicare Advantage,LT,394.20,,,,,,,137.76,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST LT S&I,3202736,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,Health Net,Commerical Exchange Product,LT,709.56,,,,,,,137.76,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST LT S&I,3202736,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,Health Net,Commerical Exchange Product,LT,709.56,,,,,,,137.76,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST LT S&I,3202736,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,Plotkin Health,Plotkin Health,LT,591.30,,,,,,,137.76,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC EXST RT S&I,3202728,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,RT,396.59,,,,,,,137.76,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ NEPH&/URETERGRM ACC EXST RT S&I,3202728,CDM,361,RC,50431,CPT,,,facility,outpatient,,,1314.00000,470.41000,Mercy Care,Medicaid,RT,416.71,,,,,,,137.76,5506.00,fee schedule,
INJ NEPH&/URETERGRM ACC NEW BI S&I,3202561,CDM,361,RC,50430,CPT,,,facility,outpatient,,,3488.00000,1248.70000,"Health Choice Arizona, Inc.",Medicare Advantage,50,1046.40,,,,,,,346.31,5506.00,percent of total billed charges,
INJ NEPH&/URETERGRM ACC NEW BI S&I,3202561,CDM,361,RC,50430,CPT,,,facility,outpatient,,,3488.00000,1248.70000,United Healthcare,Commercial,50,3467.00,,,,,,,346.31,5506.00,case rate,
INJ NEPH&/URETERGRM ACC NEW LT S&I,3202553,CDM,361,RC,50430,CPT,,,facility,outpatient,,,2325.00000,832.35000,Aetna,Joint Venture,LT,4405.00,,,,,,,346.31,5506.00,case rate,
INJ NEPH&/URETERGRM ACC NEW RT S&I,3202546,CDM,361,RC,50430,CPT,,,facility,outpatient,,,2325.00000,832.35000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,RT,890.14,,,,,,,346.31,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ PSEUDOANEURYSM EXT BI,3253523,CDM,361,RC,36002,CPT,,,facility,outpatient,,,1155.00000,413.49000,Aetna,Qualified Health Plan,50,259.88,,,,,,,231.00,5506.00,percent of total billed charges,
INJ PSEUDOANEURYSM EXT BI,3253523,CDM,361,RC,36002,CPT,,,facility,outpatient,,,1155.00000,413.49000,Arizona Physicians IPA,Medicaid,50,392.67,,,,,,,231.00,5506.00,case rate,
INJ PSEUDOANEURYSM EXT BI,3531969,CDM,361,RC,36002,CPT,,,facility,outpatient,,,1155.00000,413.49000,Aetna,Designated Group,50,4680.00,,,,,,,231.00,5506.00,case rate,
INJ PSEUDOANEURYSM EXT LT,3222619,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Aetna,Medical Rental,LT,405.79,,,,,,,154.00,5506.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INJ PSEUDOANEURYSM EXT LT,3222619,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Quiktrip Corporation,Commercial,LT,415.80,,,,,,,154.00,5506.00,percent of total billed charges,
INJ PSEUDOANEURYSM EXT LT,3531944,CDM,361,RC,36002,CPT,,,facility,inpatient,,,770.00000,275.66000,Aetna,Medical Rental,LT,405.79,,,,,,,346.50,577.50,percent of total billed charges,
INJ PSEUDOANEURYSM EXT LT,3531944,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,LT,811.29,,,,,,,154.00,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ PSEUDOANEURYSM EXT LT,3531944,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,United Healthcare,UHC Doctor's Plan,LT,3152.00,,,,,,,154.00,5506.00,case rate,
INJ PSEUDOANEURYSM EXT LT,4033544,CDM,361,RC,36002,CPT,,,facility,inpatient,,,770.00000,275.66000,Provider Network of America,Commercial,LT,577.50,,,,,,,346.50,577.50,percent of total billed charges,
INJ PSEUDOANEURYSM EXT LT,4033544,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Arizona Medical Network,Commercial,LT,539.00,,,,,,,154.00,5506.00,percent of total billed charges,
INJ PSEUDOANEURYSM EXT LT,4033544,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Provider Network of America,Commercial,LT,577.50,,,,,,,154.00,5506.00,percent of total billed charges,
INJ PSEUDOANEURYSM EXT RT,3222627,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,United Healthcare,UHC Doctor's Plan,RT,3152.00,,,,,,,154.00,5506.00,case rate,
INJ PSEUDOANEURYSM EXT RT,3531951,CDM,361,RC,36002,CPT,,,facility,outpatient,,,770.00000,275.66000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,RT,308.00,,,,,,,154.00,5506.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
INJ PSEUDOANEURYSM EXT RT,4030664,CDM,361,RC,36002,CPT,,,facility,inpatient,,,770.00000,275.66000,Plotkin Health,Plotkin Health,RT,346.50,,,,,,,346.50,577.50,percent of total billed charges,
INJ RRX LOC STDY PROBE NON-IMG IV,3413515,CDM,341,RC,78808,CPT,,,facility,outpatient,,,664.00000,263.61000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,428.28,,,,,,,82.30,1909.17,fee schedule,
INJ RRX LOC STDY PROBE NON-IMG IV,3413515,CDM,341,RC,78808,CPT,,,facility,outpatient,,,664.00000,263.61000,Care 1st,Medicare Advantage,,428.28,,,,,,,82.30,1909.17,fee schedule,
INJ RRX LOC STDY PROBE NON-IMG IV,3413515,CDM,341,RC,78808,CPT,,,facility,outpatient,,,664.00000,263.61000,Plotkin Health,Plotkin Health,,298.80,,,,,,,82.30,1909.17,percent of total billed charges,
INJ RRX LOC STDY PROBE NON-IMG IV,3413515,CDM,341,RC,78808,CPT,,,facility,outpatient,,,664.00000,263.61000,United Healthcare,UHC Core,,1763.10,,,,,,,82.30,1909.17,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
INJ RRX LOC STDY PROBE NON-IMG IV,4042560,CDM,341,RC,78808,CPT,,,facility,inpatient,,,664.00000,263.61000,Plotkin Health,Plotkin Health,,298.80,,,,,,,298.80,498.00,percent of total billed charges,
INJ RRX LOC STDY PROBE NON-IMG IV,4042560,CDM,341,RC,78808,CPT,,,facility,outpatient,,,664.00000,263.61000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,428.28,,,,,,,82.30,1909.17,fee schedule,
INJ RRX NODE SENTINEL ID BI,3413762,CDM,361,RC,38792,CPT,,,facility,outpatient,,,1487.00000,532.35000,"Health Choice Arizona, Inc.",Medicare Advantage,50,446.10,,,,,,,273.41,5506.00,percent of total billed charges,
INJ RRX NODE SENTINEL ID BI,3413762,CDM,361,RC,38792,CPT,,,facility,outpatient,,,1487.00000,532.35000,Aetna,Banner Employee Plans,50,1170.00,,,,,,,273.41,5506.00,case rate,"Multi proc logic: first procedure reimbursed at 100% of contract rate, second procedure reimbursed at 50% of contract rate, subsequent procedures reimbursed at 25% of contract rate."
INJ RRX NODE SENTINEL ID BI,3413762,CDM,361,RC,38792,CPT,,,facility,outpatient,,,1487.00000,532.35000,Health Net,Commerical Exchange Product,50,802.98,,,,,,,273.41,5506.00,percent of total billed charges,
INJ RRX NODE SENTINEL ID BI,3413762,CDM,361,RC,38792,CPT,,,facility,outpatient,,,1487.00000,532.35000,Health Net,Commerical Exchange Product,50,802.98,,,,,,,273.41,5506.00,percent of total billed charges,
INJ RRX NODE SENTINEL ID LT,3413770,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,Aetna,Medical Rental,LT,522.26,,,,,,,198.20,5506.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
INJ RRX NODE SENTINEL ID LT,3413770,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,United Healthcare,UHC Core,LT,2210.00,,,,,,,198.20,5506.00,case rate,
INJ RRX NODE SENTINEL ID LT,4038642,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,Arizona Medical Network,Commercial,LT,693.70,,,,,,,198.20,5506.00,percent of total billed charges,
INJ RRX NODE SENTINEL ID LT,4038642,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,LT,303.18,,,,,,,198.20,5506.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
INJ RRX NODE SENTINEL ID RT,3413788,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,United Healthcare,Commercial,RT,2326.00,,,,,,,198.20,5506.00,case rate,
INJ RRX NODE SENTINEL ID RT,4038659,CDM,361,RC,38792,CPT,,,facility,outpatient,,,991.00000,354.78000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,RT,1039.04,,,,,,,198.20,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ SCLEROSANT VEIN INCMPT MULTI BI,3244910,CDM,361,RC,36471,CPT,,,facility,outpatient,,,510.00000,182.58000,"Health Choice Arizona, Inc.",Medicaid,50,250.73,,,,,,,100.65,5506.00,fee schedule,
INJ SCLEROSANT VEIN INCMPT MULTI RT,3244936,CDM,361,RC,36471,CPT,,,facility,outpatient,,,340.00000,121.72000,Quiktrip Corporation,Commercial,RT,183.60,,,,,,,68.00,5506.00,percent of total billed charges,
INJ SCLEROSANT VEIN INCMPT SGL BI,3244886,CDM,361,RC,36470,CPT,,,facility,outpatient,,,255.00000,91.29000,Health Net,Medicaid,50,250.73,,,,,,,51.00,5506.00,case rate,
INJ SCLEROSANT VEIN INCMPT SGL LT,3244894,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Health Net,Commerical Exchange Product,LT,91.80,,,,,,,34.00,5506.00,percent of total billed charges,
INJ SCLEROSANT VEIN INCMPT SGL LT,3244894,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Health Net,Commerical Exchange Product,LT,91.80,,,,,,,34.00,5506.00,percent of total billed charges,
INJ SCLEROSANT VEIN INCMPT SGL LT,3244894,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Health Net,Medicare,LT,85.00,,,,,,,34.00,5506.00,percent of total billed charges,
INJ SCLEROSANT VEIN INCMPT SGL RT,3244902,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,RT,258.70,,,,,,,34.00,5506.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
INJ SCLEROSANT VEIN INCMPT SGL RT,3244902,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Provider Network of America,Commercial,RT,127.50,,,,,,,34.00,5506.00,percent of total billed charges,
INJ SCLEROSANT VEIN INCMPT SGL RT,3244902,CDM,361,RC,36470,CPT,,,facility,outpatient,,,170.00000,60.86000,Quiktrip Corporation,Commercial,RT,91.80,,,,,,,34.00,5506.00,percent of total billed charges,
INJ SIS/HYSTEROSALPINGOGRAPHY,3222361,CDM,361,RC,58340,CPT,,,facility,outpatient,,,371.00000,132.82000,Arizona Medical Network,Commercial,,259.70,,,,,,,74.20,5506.00,percent of total billed charges,
INJ SIS/HYSTEROSALPINGOGRAPHY,3222361,CDM,361,RC,58340,CPT,,,facility,outpatient,,,371.00000,132.82000,Health Net,Commerical Exchange Product,,200.34,,,,,,,74.20,5506.00,percent of total billed charges,
INJ SIS/HYSTEROSALPINGOGRAPHY,3222361,CDM,361,RC,58340,CPT,,,facility,outpatient,,,371.00000,132.82000,Health Net,Commerical Exchange Product,,200.34,,,,,,,74.20,5506.00,percent of total billed charges,
INJ SIS/HYSTEROSALPINGOGRAPHY,3228145,CDM,361,RC,58340,CPT,,,facility,outpatient,,,371.00000,132.82000,Aetna,Qualified Health Plan,,83.47,,,,,,,74.20,5506.00,percent of total billed charges,
