LAB GENE BTK VAR COMMON,3121670,CDM,310,RC,81233,CPT,,,facility,outpatient,,,846.00000,236.03000,United Healthcare,Individual Exchange,,245.56,,,,,,,175.40,910.46,fee schedule,
LAB GENE CEBPA SEQ FULL,3116605,CDM,310,RC,81218,CPT,,,facility,outpatient,,,1166.00000,325.31000,Humana,Medicare Advantage,,249.16,,,,,,,241.90,1255.71,fee schedule,
LAB GENE CFTR SEQ FULL,3113933,CDM,310,RC,81223,CPT,,,facility,outpatient,,,2405.00000,671.00000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,2175.80,,,,,,,499.00,2590.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE CFTR SEQ FULL,3113933,CDM,310,RC,81223,CPT,,,facility,outpatient,,,2405.00000,671.00000,Plotkin Health,Plotkin Health,,1082.25,,,,,,,499.00,2590.25,percent of total billed charges,
LAB GENE CFTR VAR COMMON,3113909,CDM,310,RC,81220,CPT,,,facility,outpatient,,,2682.00000,748.28000,Banner University Health Plan,University Family Plan,,556.60,,,,,,,556.60,2889.22,fee schedule,
LAB GENE CFTR VAR DUP/DEL,3113925,CDM,310,RC,81222,CPT,,,facility,outpatient,,,2097.00000,585.06000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,1806.74,,,,,,,435.07,2258.43,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE CFTR VAR DUP/DEL,3113925,CDM,310,RC,81222,CPT,,,facility,outpatient,,,2097.00000,585.06000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,1897.07,,,,,,,435.07,2258.43,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE CFTR VAR DUP/DEL,3113925,CDM,310,RC,81222,CPT,,,facility,outpatient,,,2097.00000,585.06000,Kaiser Foundation Health Plan,Medicare Advantage,,435.07,,,,,,,435.07,2258.43,fee schedule,
LAB GENE CFTR VAR DUP/DEL,3113925,CDM,310,RC,81222,CPT,,,facility,outpatient,,,2097.00000,585.06000,Kaiser Foundation Health Plan,Medicare Advantage,,435.07,,,,,,,435.07,2258.43,fee schedule,
LAB GENE CHIMERISM W CELL SLCT EA,3114196,CDM,310,RC,81268,CPT,,,facility,outpatient,,,1257.00000,350.70000,Gila River Health Care Corporation,Managed Care Program,,260.79,,,,,,,260.79,1353.71,fee schedule,
LAB GENE CHIMERISM WO CELL SLCT NS,3114188,CDM,310,RC,81267,CPT,,,facility,outpatient,,,1000.00000,279.00000,Arizona Physicians IPA,Medicare Advantage,,207.46,,,,,,,207.46,1076.94,fee schedule,
LAB GENE CHIMERISM WO CELL SLCT NS,3114188,CDM,310,RC,81267,CPT,,,facility,outpatient,,,1000.00000,279.00000,Banner University Health Plan,University Family Plan,,207.46,,,,,,,207.46,1076.94,fee schedule,
LAB GENE CYP2C19 VAR COMMON NS,3113958,CDM,310,RC,81225,CPT,,,facility,outpatient,,,1404.00000,391.72000,UPMC Health Plan,Medicare Advantage,,291.36,,,,,,,291.36,1512.43,fee schedule,
LAB GENE CYP2C19 VAR COMMON,3120896,CDM,310,RC,81225,CPT,,,facility,outpatient,,,875.00000,244.13000,Care 1st,Medicare Advantage,,291.36,,,,,,,291.36,1512.43,fee schedule,
LAB GENE CYP2C9 VAR COMMON NS,3113974,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,762.24,,,,,,,174.81,907.43,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE CYP2C9 VAR COMMON,3120912,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE CYP2C9 VAR COMMON,3120912,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE CYP2C9 VAR COMMON,3120912,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Health Net,Medicare,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE CYP2C9 VAR COMMON,3120912,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Kaiser Foundation Health Plan,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE CYP2C9 VAR COMMON,3120912,CDM,310,RC,81227,CPT,,,facility,outpatient,,,525.00000,146.48000,Kaiser Foundation Health Plan,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE CYP3A5 VAR COMMON,3120938,CDM,310,RC,81231,CPT,,,facility,outpatient,,,525.00000,146.48000,Quiktrip Corporation,Commercial,,283.50,,,,,,,174.81,907.43,percent of total billed charges,
LAB GENE DMPK DET ALLELES ABNORMAL,3120490,CDM,310,RC,81234,CPT,,,facility,outpatient,,,825.00000,230.18000,"Cigna Healthcare of Arizona, Inc.",Commercial,,267.15,,,,,,,137.00,711.13,fee schedule,
LAB GENE DMPK DET ALLELES ABNORMAL,3120490,CDM,310,RC,81234,CPT,,,facility,outpatient,,,825.00000,230.18000,Aetna,Banner Employee Plans,,277.20,,,,,,,137.00,711.13,percent of total billed charges,
LAB GENE DPYD VAR COMMON NS,3120326,CDM,310,RC,81232,CPT,,,facility,outpatient,,,843.00000,235.20000,United Healthcare,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE EGFR VAR COMMON NS,3026671,CDM,310,RC,81235,CPT,,,facility,outpatient,,,974.00000,271.75000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,324.58,,,,,,,324.58,1684.84,fee schedule,
LAB GENE EGFR VAR COMMON NS,3026671,CDM,310,RC,81235,CPT,,,facility,outpatient,,,974.00000,271.75000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,324.58,,,,,,,324.58,1684.84,fee schedule,
LAB GENE EGFR VAR COMMON,3118320,CDM,310,RC,81235,CPT,,,facility,outpatient,,,974.00000,271.75000,Carelon,Medicare Advantage,,340.81,,,,,,,324.58,1684.84,fee schedule,
LAB GENE F5 VAR LEIDEN NS,3122108,CDM,310,RC,81241,CPT,,,facility,outpatient,,,221.00000,61.66000,Aetna,Qualified Health Plan,,99.78,,,,,,,73.37,380.88,fee schedule,
LAB GENE F5 VAR LEIDEN,3114014,CDM,310,RC,81241,CPT,,,facility,outpatient,,,354.00000,98.77000,Gila River Health Care Corporation,Managed Care Program,,73.37,,,,,,,73.37,380.88,fee schedule,
LAB GENE F5 VAR LEIDEN,3114014,CDM,310,RC,81241,CPT,,,facility,outpatient,,,354.00000,98.77000,Provider Network of America,Commercial,,265.50,,,,,,,73.37,380.88,percent of total billed charges,
LAB GENE FLT3 VAR ITD QN,3121597,CDM,310,RC,0046U,CPT,,,facility,outpatient,,,1800.00000,502.20000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,1182.60,,,,,,,248.33,1710.39,percent of total billed charges,
LAB GENE FLT3 VAR ITD,3114055,CDM,310,RC,81245,CPT,,,facility,outpatient,,,798.00000,222.64000,United Healthcare,Commercial,,372.40,,,,,,,165.51,859.13,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
LAB GENE FLT3 VAR TKD,3116662,CDM,310,RC,81246,CPT,,,facility,inpatient,,,1767.00000,492.99000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,795.15,,,,,,,795.15,1325.25,percent of total billed charges,
LAB GENE G6PC VAR COMMON,3114063,CDM,310,RC,81250,CPT,,,facility,outpatient,,,282.00000,78.68000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,58.49,,,,,,,58.49,303.63,fee schedule,
LAB GENE G6PC VAR COMMON,3114063,CDM,310,RC,81250,CPT,,,facility,outpatient,,,282.00000,78.68000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,58.49,,,,,,,58.49,303.63,fee schedule,
LAB GENE G6PC VAR COMMON,3114063,CDM,310,RC,81250,CPT,,,facility,outpatient,,,282.00000,78.68000,Provider Network of America,Commercial,,211.50,,,,,,,58.49,303.63,percent of total billed charges,
LAB GENE G6PD ANLYS SEQ FULL,3122181,CDM,310,RC,81249,CPT,,,facility,outpatient,,,1800.00000,502.20000,Aetna,Broad Network,,2518.80,,,,,,,600.00,3114.53,fee schedule,
LAB GENE G6PD ANLYS SEQ FULL,3122181,CDM,310,RC,81249,CPT,,,facility,outpatient,,,1800.00000,502.20000,Aetna,Joint Venture,,2014.80,,,,,,,600.00,3114.53,fee schedule,
LAB GENE G6PD ANLYS SEQ FULL,3122181,CDM,310,RC,81249,CPT,,,facility,outpatient,,,1800.00000,502.20000,Aetna,Medical Rental,,948.60,,,,,,,600.00,3114.53,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
LAB GENE G6PD ANLYS SEQ FULL,3122181,CDM,310,RC,81249,CPT,,,facility,outpatient,,,1800.00000,502.20000,United Healthcare,UHC Core,,1226.94,,,,,,,600.00,3114.53,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
LAB GENE G6PD VAR COMMON,3122942,CDM,310,RC,81247,CPT,,,facility,inpatient,,,843.00000,235.20000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,379.35,,,,,,,379.35,632.25,percent of total billed charges,
LAB GENE G6PD VAR COMMON,3122942,CDM,310,RC,81247,CPT,,,facility,outpatient,,,843.00000,235.20000,Banner Health,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE G6PD VAR COMMON,3122942,CDM,310,RC,81247,CPT,,,facility,outpatient,,,843.00000,235.20000,Banner Health,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE G6PD VAR COMMON,3122942,CDM,310,RC,81247,CPT,,,facility,outpatient,,,843.00000,235.20000,Banner University Health Plan,Medicare Advantage,,174.81,,,,,,,174.81,907.43,fee schedule,
LAB GENE HBA1/HBA2 DEL/VAR COMMON,3114105,CDM,310,RC,81257,CPT,,,facility,inpatient,,,830.00000,231.57000,Aetna,Medical Rental,,437.41,,,,,,,373.50,622.50,percent of total billed charges,
LAB GENE HBA1/HBA2 DEL/VAR COMMON,3114105,CDM,310,RC,81257,CPT,,,facility,outpatient,,,830.00000,231.57000,Banner University Health Plan,University Care Advantage,,102.26,,,,,,,102.26,622.50,fee schedule,
LAB GENE HBA1/HBA2 DEL/VAR COMMON,3114105,CDM,310,RC,81257,CPT,,,facility,outpatient,,,830.00000,231.57000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,154.89,,,,,,,102.26,622.50,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
LAB GENE HBA1/HBA2 DEL/VAR COMMON,3114105,CDM,310,RC,81257,CPT,,,facility,outpatient,,,830.00000,231.57000,Health Net,Medicare,,102.26,,,,,,,102.26,622.50,fee schedule,
LAB GENE HBA1/HBA2 SEQ FULL,3120318,CDM,310,RC,81259,CPT,,,facility,outpatient,,,2891.00000,806.59000,Aetna,Designated Group,,2140.80,,,,,,,600.00,3114.53,fee schedule,
LAB GENE HBA1/HBA2 SEQ FULL,3120318,CDM,310,RC,81259,CPT,,,facility,outpatient,,,2891.00000,806.59000,Banner University Health Plan,Medicare Advantage,,600.00,,,,,,,600.00,3114.53,fee schedule,
LAB GENE HBA1/HBA2 SEQ FULL,3120318,CDM,310,RC,81259,CPT,,,facility,outpatient,,,2891.00000,806.59000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1300.95,,,,,,,600.00,3114.53,percent of total billed charges,
LAB GENE HFE VAR COMMON NS,3114097,CDM,310,RC,81256,CPT,,,facility,inpatient,,,315.00000,87.89000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,141.75,,,,,,,141.75,236.25,percent of total billed charges,
LAB GENE HFE VAR COMMON NS,3114097,CDM,310,RC,81256,CPT,,,facility,inpatient,,,315.00000,87.89000,Quiktrip Corporation,Commercial,,170.10,,,,,,,141.75,236.25,percent of total billed charges,
LAB GENE HFE VAR COMMON NS,3114097,CDM,310,RC,81256,CPT,,,facility,outpatient,,,315.00000,87.89000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,114.70,,,,,,,65.36,339.26,fee schedule,
LAB GENE HFE VAR COMMON NS,3114097,CDM,310,RC,81256,CPT,,,facility,outpatient,,,315.00000,87.89000,Aetna,Designated Group,,233.20,,,,,,,65.36,339.26,fee schedule,
LAB GENE HFE VAR COMMON,3124625,CDM,310,RC,81256,CPT,,,facility,outpatient,,,315.00000,87.89000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,98.99,,,,,,,65.36,339.26,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
LAB GENE HFE VAR COMMON,3124625,CDM,310,RC,81256,CPT,,,facility,outpatient,,,315.00000,87.89000,Health Net,Medicaid,,65.36,,,,,,,65.36,339.26,fee schedule,
LAB GENE HFE VAR COMMON,3124625,CDM,310,RC,81256,CPT,,,facility,outpatient,,,315.00000,87.89000,Quiktrip Corporation,Commercial,,170.10,,,,,,,65.36,339.26,percent of total billed charges,
LAB GENE HPA-1,3120052,CDM,310,RC,81105,CPT,,,facility,outpatient,,,367.00000,102.39000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,122.22,,,,,,,122.22,634.45,fee schedule,
LAB GENE HPA-1,3120052,CDM,310,RC,81105,CPT,,,facility,outpatient,,,367.00000,102.39000,Mercy Care,Medicaid,,122.22,,,,,,,122.22,634.45,fee schedule,
LAB GENE IDH1 VAR COMMON,3119401,CDM,310,RC,81120,CPT,,,facility,outpatient,,,580.00000,161.82000,"Health Choice Arizona, Inc.",Medicaid,,193.25,,,,,,,193.25,1003.16,fee schedule,
LAB GENE IDH1 VAR COMMON,3119401,CDM,310,RC,81120,CPT,,,facility,outpatient,,,580.00000,161.82000,Gila River Health Care Corporation,Managed Care Program,,193.25,,,,,,,193.25,1003.16,fee schedule,
LAB GENE IDH1 VAR COMMON,3119401,CDM,310,RC,81120,CPT,,,facility,outpatient,,,580.00000,161.82000,Mercy Care,Mercy Care Advantage,,193.25,,,,,,,193.25,1003.16,fee schedule,
LAB GENE IDH2 VAR COMMON,3119419,CDM,310,RC,81121,CPT,,,facility,outpatient,,,888.00000,247.75000,Humana,Medicare Advantage,,304.66,,,,,,,295.79,1535.45,fee schedule,
LAB GENE IFNL3,3120953,CDM,310,RC,81283,CPT,,,facility,outpatient,,,221.00000,61.66000,Aetna,Medicare Advantage,,73.37,,,,,,,73.37,380.88,fee schedule,
LAB GENE IGH MUT VARIABLE REGION,3114147,CDM,310,RC,81263,CPT,,,facility,outpatient,,,1419.00000,395.90000,"Cigna Healthcare of Arizona, Inc.",Commercial,,574.32,,,,,,,294.52,1528.83,fee schedule,
LAB GENE IGH MUT VARIABLE REGION,3114147,CDM,310,RC,81263,CPT,,,facility,outpatient,,,1419.00000,395.90000,Aetna,Designated Group,,1050.85,,,,,,,294.52,1528.83,fee schedule,
LAB GENE IGH REARRANGEMENT AMP,3114121,CDM,310,RC,81261,CPT,,,facility,inpatient,,,954.00000,266.17000,Aetna,Medical Rental,,502.76,,,,,,,429.30,715.50,percent of total billed charges,
LAB GENE IGH REARRANGEMENT AMP,3114121,CDM,310,RC,81261,CPT,,,facility,outpatient,,,954.00000,266.17000,Aetna,Broad Network,,831.16,,,,,,,197.99,1027.75,fee schedule,
LAB GENE IGH REARRANGEMENT AMP,3114121,CDM,310,RC,81261,CPT,,,facility,outpatient,,,954.00000,266.17000,Oscar Health Plan,Commercial,,326.68,,,,,,,197.99,1027.75,fee schedule,
LAB GENE IGK REARRANGEMENT CLONAL,3114154,CDM,310,RC,81264,CPT,,,facility,inpatient,,,833.00000,232.41000,Plotkin Health,Plotkin Health,,374.85,,,,,,,374.85,624.75,percent of total billed charges,
LAB GENE IGK REARRANGEMENT CLONAL,3114154,CDM,310,RC,81264,CPT,,,facility,outpatient,,,833.00000,232.41000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,172.73,,,,,,,172.73,896.65,fee schedule,
LAB GENE IGK REARRANGEMENT CLONAL,3114154,CDM,310,RC,81264,CPT,,,facility,outpatient,,,833.00000,232.41000,Aetna,Medicare Advantage,,172.73,,,,,,,172.73,896.65,fee schedule,
LAB GENE INSTABILITY MICROSATELLITE,3114360,CDM,310,RC,81301,CPT,,,facility,outpatient,,,1046.00000,291.83000,Banner University Health Plan,Medicare Advantage,,348.56,,,,,,,348.56,1809.32,fee schedule,
LAB GENE INSTABILITY MICROSATELLITE,3114360,CDM,310,RC,81301,CPT,,,facility,outpatient,,,1046.00000,291.83000,Carelon,Medicare Advantage,,365.99,,,,,,,348.56,1809.32,fee schedule,
LAB GENE JAK2 VAR V617F NS,3114204,CDM,310,RC,81270,CPT,,,facility,outpatient,,,442.00000,123.32000,"Health Choice Arizona, Inc.",Medicaid,,91.66,,,,,,,91.66,475.79,fee schedule,
LAB GENE JAK2 VAR V617F,3115227,CDM,310,RC,81270,CPT,,,facility,outpatient,,,442.00000,123.32000,United Healthcare,Commercial,,206.24,,,,,,,91.66,475.79,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
LAB GENE KRAS VAR CODONS 12&13 NS,3114212,CDM,310,RC,81275,CPT,,,facility,outpatient,,,932.00000,260.03000,Blue Cross Blue Shield of Arizona,Commercial,,1003.16,,,,,,,193.25,1003.16,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE MA CYTO COPY NO&SNP BLD,3115029,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Wellpoint,Medicare Advantage HMO,,1160.00,,,,,,,1160.00,6021.47,fee schedule,
LAB GENE MA CYTO COPY NO&SNP BLD,3115029,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Wellpoint,Medicare Advantage HMO,,1160.00,,,,,,,1160.00,6021.47,fee schedule,
LAB GENE MA CYTO COPY NO&SNP POC,3114949,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Banner University Health Plan,University Family Plan,,1160.00,,,,,,,1160.00,6021.47,fee schedule,
LAB GENE MA CYTO COPY NO&SNP POC,3114949,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Blue Cross Blue Shield of Arizona,Commercial,,6021.47,,,,,,,1160.00,6021.47,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE MA CYTO COPY NO&SNP POC,3114949,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,1756.98,,,,,,,1160.00,6021.47,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
LAB GENE MA CYTO COPY NO&SNP POC,3114949,CDM,310,RC,81229,CPT,,,facility,outpatient,,,5589.00000,1559.33000,Provider Network of America,Commercial,,4191.75,,,,,,,1160.00,6021.47,percent of total billed charges,
LAB GENE MARKERS STR SPEC PT&CMP,3114162,CDM,310,RC,81265,CPT,,,facility,outpatient,,,1123.00000,313.32000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,907.35,,,,,,,233.07,1209.81,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE MGMT ANLYS METHYLATION,3114980,CDM,310,RC,81287,CPT,,,facility,inpatient,,,671.00000,187.21000,Quiktrip Corporation,Commercial,,362.34,,,,,,,301.95,503.25,percent of total billed charges,
LAB GENE MLH1 METHYLATION,3116506,CDM,310,RC,81288,CPT,,,facility,outpatient,,,927.00000,258.63000,Aetna,Banner Employee Plans,,311.47,,,,,,,192.32,998.30,percent of total billed charges,
LAB GENE MLH1 METHYLATION,3116506,CDM,310,RC,81288,CPT,,,facility,outpatient,,,927.00000,258.63000,Mercy Care,Mercy Care Advantage,,192.32,,,,,,,192.32,998.30,fee schedule,
LAB GENE MLH1 METHYLATION,3116506,CDM,310,RC,81288,CPT,,,facility,outpatient,,,927.00000,258.63000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,192.32,,,,,,,192.32,998.30,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
LAB GENE MPL MUTATION EXON 10 ANLYS,3122199,CDM,310,RC,81339,CPT,,,facility,outpatient,,,893.00000,249.15000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,961.35,,,,,,,185.20,961.35,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE MTHFR VAR COMMON,3117686,CDM,310,RC,81291,CPT,,,facility,outpatient,,,315.00000,87.89000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,98.97,,,,,,,65.34,339.20,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
LAB GENE MYD88 VAR L265P,3120664,CDM,310,RC,81305,CPT,,,facility,inpatient,,,846.00000,236.03000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,380.70,,,,,,,380.70,634.50,percent of total billed charges,
LAB GENE MYD88 VAR L265P,3120664,CDM,310,RC,81305,CPT,,,facility,outpatient,,,846.00000,236.03000,"Health Choice Arizona, Inc.",Medicaid,,175.40,,,,,,,175.40,910.46,fee schedule,
LAB GENE MYD88 VAR L265P,3120664,CDM,310,RC,81305,CPT,,,facility,outpatient,,,846.00000,236.03000,Gold Kidney Health Plan,Medicare Advantage,,192.94,,,,,,,175.40,910.46,fee schedule,
LAB GENE NPM1 VAR EXON 12,3114402,CDM,310,RC,81310,CPT,,,facility,outpatient,,,1188.00000,331.45000,Blue Cross Blue Shield of Arizona,Commercial,,1279.68,,,,,,,246.52,1279.68,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE NPM1 VAR EXON 12,3114402,CDM,310,RC,81310,CPT,,,facility,outpatient,,,1188.00000,331.45000,Devoted Health Services,Medicare Advantage,,258.85,,,,,,,246.52,1279.68,fee schedule,
LAB GENE NUDT15 VAR COMMON NS,3120516,CDM,310,RC,81306,CPT,,,facility,outpatient,,,1404.00000,391.72000,Devoted Health Services,Medicare Advantage,,305.93,,,,,,,291.36,1512.43,fee schedule,
LAB GENE NUDT15 VAR COMMON NS,3120516,CDM,310,RC,81306,CPT,,,facility,outpatient,,,1404.00000,391.72000,Humana,Medicare Advantage,,300.10,,,,,,,291.36,1512.43,fee schedule,
LAB GENE NUDT15 VAR COMMON,3120961,CDM,310,RC,81306,CPT,,,facility,outpatient,,,875.00000,244.13000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,291.36,,,,,,,291.36,1512.43,fee schedule,
LAB GENE NUDT15 VAR COMMON,3120961,CDM,310,RC,81306,CPT,,,facility,outpatient,,,875.00000,244.13000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,291.36,,,,,,,291.36,1512.43,fee schedule,
LAB GENE NUDT15 VAR COMMON,3120961,CDM,310,RC,81306,CPT,,,facility,outpatient,,,875.00000,244.13000,Quiktrip Corporation,Commercial,,472.50,,,,,,,291.36,1512.43,percent of total billed charges,
LAB GENE NUDT15&TPMT VAR COMMON,3028735,CDM,310,RC,0169U,CPT,,,facility,outpatient,,,1399.00000,390.32000,Health Net,Medicaid,,466.17,,,,,,,466.17,2419.86,fee schedule,
LAB GENE ONC SO DNA PROFILE 257,3122991,CDM,310,RC,0244U,CPT,,,facility,outpatient,,,10500.00000,2929.50000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,13165.35,,,,,,,3500.00,14693.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE ONCOLOGY TUMOR UNKNOWN ORG,3118049,CDM,310,RC,81540,CPT,,,facility,outpatient,,,11250.00000,3138.75000,Provider Network of America,Commercial,,8437.50,,,,,,,1621.12,17183.22,percent of total billed charges,
LAB GENE PDGFRA,3028313,CDM,310,RC,81314,CPT,,,facility,outpatient,,,989.00000,275.93000,Oscar Health Plan,Commercial,,543.69,,,,,,,329.51,1710.50,fee schedule,
LAB GENE PHARMOCOGENOMICS PANEL,3121019,CDM,310,RC,81479,CPT,,,facility,outpatient,,,51.00000,14.23000,Aetna,Medical Rental,,26.88,,,,,,,10.20,870.23,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
LAB GENE PHARMOCOGENOMICS PANEL,3121019,CDM,310,RC,81479,CPT,,,facility,outpatient,,,51.00000,14.23000,Provider Network of America,Commercial,,38.25,,,,,,,10.20,870.23,percent of total billed charges,
LAB GENE PIK3CA ANLYS SEQ TARGETED,3122173,CDM,310,RC,81309,CPT,,,facility,outpatient,,,825.00000,230.18000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,499.10,,,,,,,274.83,1710.50,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
LAB GENE PLCG2 VAR COMMON,3028925,CDM,310,RC,81320,CPT,,,facility,outpatient,,,1404.00000,391.72000,Aetna,Banner Employee Plans,,471.74,,,,,,,291.36,1512.43,percent of total billed charges,
LAB GENE PLCG2 VAR COMMON,3028925,CDM,310,RC,81320,CPT,,,facility,outpatient,,,1404.00000,391.72000,Blue Cross Blue Shield of Arizona,Commercial,,1512.43,,,,,,,291.36,1512.43,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
LAB GENE PLCG2 VAR COMMON,3028925,CDM,310,RC,81320,CPT,,,facility,outpatient,,,1404.00000,391.72000,Gold Kidney Health Plan,Medicare Advantage,,320.50,,,,,,,291.36,1512.43,fee schedule,
LAB GENE PML/RARALPHA BREAKPOINTS,3114410,CDM,310,RC,81315,CPT,,,facility,outpatient,,,999.00000,278.72000,Kaiser Foundation Health Plan,Medicare Advantage,,207.31,,,,,,,207.31,1076.12,fee schedule,
