"Noncdm Charge Record Medical Supplies - Catheter Introducer 16Fr Supra-Foley Utah Medical Products","SUP79739_272","CDM","272","RC","","","","","facility","both","","","","10.35","4.04","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Iv 14Ga 1.75In Bd Medical","SUP623_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","7.24","2.82","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Iv 24Ga .75In Radiopq","SUP783","CDM","272","RC","","","","","facility","both","","","","12.42","4.84","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Iv Strt 1In 20G Incn Sf Fep","SUP70951","CDM","272","RC","","","","","facility","both","","","","6.73","2.62","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Micro 1.9F 63Mm .014Inx3.0Cmx30Mmx1.25Mm","SUP72289","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","7473.42","2914.63","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Micro Px 45D 2.95F","SUP22871","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","3897.81","1520.15","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Ureth Bx 2-W 5Cc 14Fr","SUP43391_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","41.4","16.15","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Urethral 20Fr 3Way Bard","SUP43386_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","42.44","16.55","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Urethral 22Fr Balloon 5Cc Silicone Coude Tip","SUP145663","CDM","272","RC","","","","","facility","both","","","","105.57","41.17","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Catheter Ventri Anmc 23Cm","SUP19076","CDM","272","RC","","","","","facility","both","","","","2213.86","863.41","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cautery Da Vinci Hook Intuitive","SUP48427","CDM","272","RC","","","","","facility","both","","","","294.98","115.04","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cement Bn 40Gm Gnta Strl","SUP6837","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","966.69","377.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cement Bone 40Gm W -Gentamicin Refobacin","SUP150950","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","1049.86","409.45","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Clipper Surgical Blade Blue Disposable Carefusion","SUP6834_A9999_270","CDM","270","RC","A9999","HCPCS","","","facility","both","","","","9.32","3.63","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Emb 2Cm 2Mm Hl Mcl Fiber Plat","SUP16489","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","272.65","106.33","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Interlock .035 2D 4 Mm X 10 Cm","SUP150385","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","2556.97","997.22","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Micro Galaxy 3Mmx4Cm G3 Xsft J And J Health Care","SUP95717","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","5800.14","2262.05","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Optimax Complex Super Soft 3.5Mm X 3.5Cm","SUP129851","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","11576.48","4514.83","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Optimax Complex Super Soft 3.5Mm X 8Cm","SUP129853","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","11576.48","4514.83","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Orbit Galaxy Complex Xtrasoft 3X6","SUP142638","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","4591.78","1790.79","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coil Trgt 360 Ult 4Mm 15Cm","SUP21259","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","8898.72","3470.5","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Component Uln Cnrd 3In Rt Elb Uhmw Polyeth","SUP64853","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","23683.9","9236.72","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Connector Perf Strt Rdc .5X3-8In .5In Strl","SUP15470","CDM","272","RC","","","","","facility","both","","","","23.92","9.33","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Connector Shunt Acfl 5Cm Csf","SUP18366","CDM","272","RC","C1729","HCPCS","","","facility","both","","","","446.08","173.97","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 2.00 X 26Rx","SUP178321","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2864.53","1117.17","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 2.50 X 22Rx","SUP178335","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2796.17","1090.51","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 2.50 X 26Rx","SUP178336","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2879.94","1123.18","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 2.50 X 38Rx","SUP178339","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2823.87","1101.31","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 3.50 X 12Rx","SUP178359","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2884.91","1125.11","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 3.50 X 22Rx","SUP178362","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2795.8","1090.36","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 4.50 X 15Rx","SUP178377","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2794.89","1090.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coronary Stent Frontier Onyx 4.50 X 26Rx","SUP178380","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","2835.5","1105.84","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Coupler Fem Legion 2Mm Knee","SUP17870","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","6343.52","2473.97","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cover Dressing Precut Pad 20C Cm X 28Cm","SUP71425","CDM","270","RC","","","","","facility","both","","","","9.32","3.63","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cup Acetab Prostalac 32X42Mm","SUP5991","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","3049.63","1189.36","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Curette Rigid Straight 8Mm","SUP169974_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","18.63","7.27","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Curette Surgical Od12Mm Rigid Vac Sterile Curved Disp","SUP171166_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","18.63","7.27","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Curette Vac 6Mm Plastic Cannula Crv Round Tip","SUP17978_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","21.74","8.48","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Cxi Support Catheter 4Fr X .035 In X 135 Cm Straight","SUP110791","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","894.24","348.75","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Closure Watchman Flx Laa 27Mm Us","SUP135101_C1889_278","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","82168.65","32045.77","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Endoscopic Fine Needle Biopsy 25G Acquire Boston Scie","SUP87304_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","2384.64","930.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Fixation 30 Tack","SUP128866","CDM","272","RC","","","","","facility","both","","","","2285.97","891.53","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Infus Eksonc Mach 30Cm 4 5Fr 035In 30Cmx106Cm","SUP14100","CDM","272","RC","","","","","facility","both","","","","12764.14","4978.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Lck Gwire Fus 10-Bx","SUP5469_272","CDM","272","RC","","","","","facility","both","","","","83.82","32.69","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Protect Adlt","SUP15678_A4649_270","CDM","270","RC","A4649","HCPCS","","","facility","both","","","","11.38","4.44","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Spec Ret Rtht 2.5Mm-160 160Cm 5.5X4Cm","SUP11574_272","CDM","272","RC","","","","","facility","both","","","","464.76","181.26","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Thrmb Cleaner 65Cmx9Mm 6Fr Rot","SUP18321","CDM","272","RC","","","","","facility","both","","","","4845.87","1889.89","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Vasc Prssr Monitoring","SUP69112_272","CDM","272","RC","","","","","facility","both","","","","295.03","115.06","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Device Vascular Closure 6-7Fr R Vascade","SUP79242","CDM","278","RC","C1760","HCPCS","","","facility","both","","","","1101.24","429.48","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dilator Vasc 5Fr 20Cm .38In Gwire Strl Disp Radiopq","SUP13359","CDM","272","RC","","","","","facility","both","","","","33.12","12.92","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dilator Vasc 7Fr 20Cm .35In Gwire Strl Disp Radiopq","SUP887_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","33.12","12.92","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dissector 26Cm Sonicision Crdless Ultra","SUP57788_272","CDM","272","RC","","","","","facility","both","","","","1590.8","620.41","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drain Penrose Silicone 1Inx36In Radiopaque Bentec Medical","SUP123887","CDM","272","RC","","","","","facility","both","","","","53.82","20.99","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dressing Aqua Adv Ag 9Cmx25Cm","SUP152971_272","CDM","272","RC","","","","","facility","both","","","","155.51","60.65","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dressing Nonadhesive L8Xw8In Without Border Sterile","SUP138890","CDM","272","RC","","","","","facility","both","","","","62.1","24.22","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dressing Nustat Flx Hemo 6X60","SUP72463","CDM","272","RC","","","","","facility","both","","","","524.36","204.5","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dressing Two Pico 7 10X10","SUP108426","CDM","272","RC","","","","","facility","both","","","","1077.44","420.2","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drill Bit Kit D 3.2Mm L 200Mm","SUP33083","CDM","272","RC","","","","","facility","both","","","","329.13","128.36","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drill Bit Quick Connect 1.8Mm 110Mm Synthes","SUP15964_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","565.11","220.39","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drill Bit Quick Connect 2.7Mm 100Mm Synthes","SUP12088","CDM","272","RC","","","","","facility","both","","","","297.39","115.98","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drill Bit Quick Connect 4.5Mm 195Mm Synthes","SUP26134","CDM","272","RC","","","","","facility","both","","","","563.04","219.59","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Drill Kit Elite Compression Implant With 3.0 Mm Drill Bit","SUP114651","CDM","272","RC","","","","","facility","both","","","","1215.78","474.15","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dxterity Catheter Diagnostic 6Fr Jl 4.0","SUP104926_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","39.33","15.34","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dxterity Catheter Diagnostic 6Fr Rcb","SUP104946","CDM","272","RC","","","","","facility","both","","","","39.33","15.34","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Dxterity Catheter Diagnostic 6Fr Strght Ht Pigtail","SUP104936_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","12.42","4.84","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Edge Nerve Cutter Kit","SUP176435","CDM","272","RC","","","","","facility","both","","","","1713.96","668.44","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Electrode Electrosurg 4In Ez Cln Ptfe Mod Prt","SUP2388","CDM","272","RC","","","","","facility","both","","","","22.83","8.9","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Electrode Electrosurg6.5-.24Cm 3-32In Edge Std","SUP2092_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","19.66","7.67","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Electrode Electrosurgical L10.2Cm Blade L4In","SUP189326_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","22.77","8.88","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Electrode Electrosurgical L6.5In Dia2.4Mm Tip L0.2In","SUP190118_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","21.74","8.48","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Electrode Needle Coated Std L Length Ultraclean","SUP71464","CDM","272","RC","","","","","facility","both","","","","24.84","9.69","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Elevator Endo Vcare Lg 37Mm Cerv Retract Cup","SUP16801_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","380.36","148.34","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Esg Plasma Band - 12 Degree","SUP117617_272","CDM","272","RC","","","","","facility","both","","","","2427.08","946.56","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Fast-Fix Flex Curved Inserter Needle","SUP169095_272","CDM","272","RC","","","","","facility","both","","","","2855.28","1113.56","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Forcep Bipolar Bayonet 8.25In","SUP71351_272","CDM","272","RC","","","","","facility","both","","","","582.67","227.24","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Forceps Biopsy L230Cm 2.8Mm Standard Captura Pro","SUP116656_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","59","23.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Forceps Isocool Lpt 9.5L 4.5Wl 2Mm","SUP145147","CDM","272","RC","","","","","facility","both","","","","2245.95","875.92","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Forceps Robotic Dia8Mm Prograsp Xi Endowrist","SUP132291_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","310.5","121.1","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Forceps Surg Tln Graspg","SUP17837_272","CDM","272","RC","","","","","facility","both","","","","636.52","248.24","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Gauze Pk Ifrm Strl 1Inx5Yd","SUP71320","CDM","272","RC","","","","","facility","both","","","","10.29","4.01","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Graft Bone Substitute 10Ml Demineralized Bone Matrix","SUP127892","CDM","278","RC","C1762","HCPCS","","","facility","both","","","","3816.04","1488.26","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Graft Bone Substitute M 6Cc 45S5 Bioactive Glass","SUP138937","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","6234.84","2431.59","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Graft Cv 30Cm 32Mm Thor Abd Wvn Strt Glwv","SUP4634","CDM","278","RC","C1768","HCPCS","","","facility","both","","","","2994.26","1167.76","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide 55Cm Glwntl Surg","SUP16817_272","CDM","272","RC","","","","","facility","both","","","","382.18","149.05","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide 6 Fr Al1 Launcher 1.0","SUP18148_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","198.63","77.47","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide 6 Fr Launcher Ebu 4 100Cm Lt Cor","SUP15664","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","200.09","78.04","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide 7 Fr Jl 4 Launcher 4","SUP18172","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","186.3","72.66","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide Cath 6Fr Jr4 110Cm","SUP82912","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","878.72","342.7","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guide Drill 140Mm 4.8Mm","SUP32170","CDM","272","RC","","","","","facility","both","","","","369.5","144.1","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire .035 Measur Strai","SUP83924","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","837.32","326.55","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire .035In 180Cm 1.5Mm J Tip Rsn Vasc","SUP15114","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","66.3","25.86","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire 200Cm Disp","SUP109801","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","616.46","240.42","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Coaxial 4F Stiff 45Cm Ni-Tu 7C","SUP102913_C1769_272","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","102.8","40.09","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Inqwire J 0.035Inx21Ocm","SUP82155","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","48.68","18.99","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Orth 400Mm 3.2Mm Tib Thrd 6Mm Dist","SUP14915_272","CDM","272","RC","","","","","facility","both","","","","368.46","143.7","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Rosen-Bh 053393","SUP1411","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","75.56","29.47","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Vasc .035In 260Cm Ang Std R","SUP101740","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","225.63","88","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Vasc .035In 80Cm 8Cm Ang Std","SUP9930","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","152.33","59.41","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire Vasc Std.035In 145Cm Ang Std R","SUP12859","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","165.6","64.58","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewire W-Trocar Tip 045In W-Laser Line","SUP60215","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","53.13","20.72","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Guidewirevasc.035In150Cm3Cmtip 3Cm Strt Tip","SUP17108","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","190.44","74.27","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Gwire Mov J Bntsn .035 150","SUP79081","CDM","272","RC","C1769","HCPCS","","","facility","both","","","","48.64","18.97","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Handpiece 45D 14Mm Versajet","SUP16278_A4649_272","CDM","272","RC","A4649","HCPCS","","","facility","both","","","","2019.28","787.52","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Handpiece 45D 14Mm Versajet","SUP16278_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","2019.28","787.52","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Handpiece Argon Electrode","SUP138909_272","CDM","272","RC","","","","","facility","both","","","","200.89","78.35","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hc Zz Electrode Ecg Defib Pacing - Use 27100209","27201081_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","57.96","22.6","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hc Zz Hm2 Travel Bag Replacement - Use 27404853","274124853_Q0508_274","CDM","274","RC","Q0508","HCPCS","","","facility","both","","","","967.72","377.41","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hc Zz Net Elastic Sz9- Use 27100199","27100200_270","CDM","270","RC","","","","","facility","both","","","","129.75","50.6","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Helical Blade 100Mm","SUP85133","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2653.53","1034.88","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Helical Blade 75Mm-Sterile","SUP85124","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2802.26","1092.88","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hemostat Srgcl Fibrillar 1X2 Abs Manual","SUP76483_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","241.16","94.05","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hh Saline Flush Sterile 0.9% 10Ml (12Ml Syringe)","27044823","CDM","270","RC","A4223","HCPCS","","","facility","both","","","","20.7","8.07","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hndl Laryngsco Britepro Solo Disp","SUP100995_A9999_272","CDM","272","RC","A9999","HCPCS","","","facility","both","","","","21.77","8.49","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hook Elastic Stays 12Mm 2-Finger Blunt","SUP70212","CDM","272","RC","","","","","facility","both","","","","78.66","30.68","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
"Noncdm Charge Record Medical Supplies - Hydrocoil Cx Occldr 6Mmx20Cm Azur Cx 18D System","SUP74468","CDM","278","RC","L8699","HCPCS","","","facility","both","","","","4223.49","1647.16","","","","","","","","","","","","","Gross Charge Type: Fsc 103 (Default)"
