CATH SUPRAPUBIC/CYSTOSCOPIC LVL 04,2776870,CDM,272,RC,C2627,HCPCS,,,facility,outpatient,,,2157.00000,905.94000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,1449.50,,,,,,,582.39,2113.86,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 01,2771061,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,313.00000,131.46000,InterWest Health,Group Health,,303.61,,,,,,,84.51,306.74,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 04,2775609,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,2157.00000,905.94000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,1449.50,,,,,,,582.39,2113.86,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 06,2775534,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,4885.00000,2051.70000,InterWest Health,Auto & General Liability,,4738.45,,,,,,,1318.95,4787.30,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 08,6276638,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,9265.00000,3891.30000,"Hue Health, Inc",Medicare Advantage,,7875.25,,,,,,,2501.55,9079.70,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 11,6291827,CDM,272,RC,C1757,HCPCS,,,facility,inpatient,,,17524.00000,7360.08000,First Health,Medical Rental,,16823.04,,,,,,,14895.40,17173.52,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 11,6291827,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,17524.00000,7360.08000,First Health,Medical Rental,,16823.04,,,,,,,4731.48,17173.52,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 11,6291827,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,17524.00000,7360.08000,Medica,Commercial,,15771.60,,,,,,,4731.48,17173.52,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 13,6291843,CDM,272,RC,C1757,HCPCS,,,facility,inpatient,,,26284.00000,11039.28000,Prime Health Services,Worker's Comp,,25758.32,,,,,,,22341.40,25758.32,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CATH THROMBECTOMY/EMBOLECTMY LVL 15,6301295,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,35044.00000,14718.48000,Prime Health Services,Worker's Comp,,34343.12,,,,,,,9461.88,34343.12,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CATH THROMBECTOMY/EMBOLECTMY LVL 16,6302616,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,39424.00000,16558.08000,InterWest Health,Workers' Comp,,38635.52,,,,,,,10644.48,38635.52,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CATH THROMBECTOMY/EMBOLECTMY LVL 18,6309850,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,48184.00000,20237.28000,Medica,Commercial,,43365.60,,,,,,,13009.68,47220.32,percent of total billed charges,
CATH THROMBECTOMY/EMBOLECTMY LVL 18,6309850,CDM,272,RC,C1757,HCPCS,,,facility,outpatient,,,48184.00000,20237.28000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,44811.12,,,,,,,13009.68,47220.32,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 03,6297329,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,594.00000,249.48000,"Hue Health, Inc",Medicare Advantage,,504.90,,,,,,,160.38,582.12,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 05,6297345,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,1888.00000,792.96000,"Hue Health, Inc",Medicare Advantage,,1604.80,,,,,,,509.76,1850.24,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 07,6297360,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,3853.00000,1618.26000,"Hue Health, Inc",Medicare Advantage,,3275.05,,,,,,,1040.31,3775.94,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 09,6297386,CDM,272,RC,C2623,HCPCS,,,facility,inpatient,,,6105.00000,2564.10000,InterWest Health,Workers' Comp,,5982.90,,,,,,,5189.25,5982.90,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CATH TLA NONLASER DRUG COAT LVL 10,6297394,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,7413.00000,3113.46000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,6078.66,,,,,,,2001.51,7264.74,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 11,6297402,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,9265.00000,3891.30000,Multiplan,Commercial,,8801.75,,,,,,,2501.55,9079.70,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 12,6297410,CDM,272,RC,C2623,HCPCS,,,facility,inpatient,,,11580.00000,4863.60000,InterWest Health,Auto & General Liability,,11232.60,,,,,,,9843.00,11348.40,percent of total billed charges,
CATH TLA NONLASER DRUG COAT LVL 12,6297410,CDM,272,RC,C2623,HCPCS,,,facility,outpatient,,,11580.00000,4863.60000,InterWest Health,Auto & General Liability,,11232.60,,,,,,,3126.60,11348.40,percent of total billed charges,
CATH URETERAL LVL 01,2771079,CDM,272,RC,C1758,HCPCS,,,facility,outpatient,,,313.00000,131.46000,Coventry,Commercial,,300.48,,,,,,,84.51,306.74,percent of total billed charges,
CATH URETERAL LVL 02,2775559,CDM,272,RC,C1758,HCPCS,,,facility,inpatient,,,850.00000,357.00000,Coventry,Commercial,,816.00,,,,,,,722.50,833.00,percent of total billed charges,
CATH URETERAL LVL 03,2775567,CDM,272,RC,C1758,HCPCS,,,facility,outpatient,,,1888.00000,792.96000,First Choice Health Network,Commerical,,1793.60,,,,,,,509.76,1850.24,percent of total billed charges,
CATH URETERAL LVL 03,2775567,CDM,272,RC,C1758,HCPCS,,,facility,outpatient,,,1888.00000,792.96000,Multiplan,Commercial,,1793.60,,,,,,,509.76,1850.24,percent of total billed charges,
CATH URETERAL LVL 04,2775575,CDM,272,RC,C1758,HCPCS,,,facility,outpatient,,,2827.00000,1187.34000,"Hue Health, Inc",Medicare Advantage,,2402.95,,,,,,,763.29,2770.46,percent of total billed charges,
CATH URETHRAL LVL 02,2771087,CDM,272,RC,,,,,facility,inpatient,,,166.00000,69.72000,"Hue Health, Inc",Medicare Advantage,,141.10,,,,,,,141.10,162.68,percent of total billed charges,
CATH URETHRAL LVL 02,2771087,CDM,272,RC,,,,,facility,inpatient,,,166.00000,69.72000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,154.38,,,,,,,141.10,162.68,percent of total billed charges,
CATH URETHRAL LVL 04,2775088,CDM,272,RC,,,,,facility,inpatient,,,594.00000,249.48000,"Hue Health, Inc",Medicare Advantage,,504.90,,,,,,,504.90,582.12,percent of total billed charges,
CATH URETHRAL LVL 04,2775088,CDM,272,RC,,,,,facility,outpatient,,,594.00000,249.48000,Blue Cross Blue Shield of Wyoming,Institutional,,408.08,,,,,,,160.38,582.12,percent of total billed charges,
CATH URETHRAL LVL 04,2775088,CDM,272,RC,,,,,facility,outpatient,,,594.00000,249.48000,Multiplan,Commercial,,564.30,,,,,,,160.38,582.12,percent of total billed charges,
CATH URETHRAL LVL 05,2775096,CDM,272,RC,,,,,facility,outpatient,,,850.00000,357.00000,First Choice Health Network,Commerical,,807.50,,,,,,,229.50,833.00,percent of total billed charges,
CATH URETHRAL LVL 06,2775054,CDM,272,RC,,,,,facility,inpatient,,,1619.00000,679.98000,InterWest Health,Workers' Comp,,1586.62,,,,,,,1376.15,1586.62,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CATH URETHRAL LVL 07,6289979,CDM,272,RC,,,,,facility,inpatient,,,2695.00000,1131.90000,Multiplan,Commercial,,2560.25,,,,,,,2290.75,2641.10,percent of total billed charges,
CATH VEIN PORTAL PERC ANY METHOD,3223815,CDM,361,RC,36481,CPT,,,facility,outpatient,,,3142.00000,1319.64000,InterWest Health,Group Health,,3047.74,,,,,,,848.34,3079.16,percent of total billed charges,
CATH VENOUS SAMPLE BLOOD ORGAN,3225570,CDM,361,RC,36500,CPT,,,facility,outpatient,,,874.00000,367.08000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,760.38,,,,,,,235.98,856.52,percent of total billed charges,
CATH VENOUS SAMPLE BLOOD ORGAN,3225570,CDM,361,RC,36500,CPT,,,facility,outpatient,,,874.00000,367.08000,First Health,Medical Rental,,839.04,,,,,,,235.98,856.52,percent of total billed charges,
CATH VENOUS SAMPLE BLOOD ORGAN,3225570,CDM,361,RC,36500,CPT,,,facility,outpatient,,,874.00000,367.08000,InterWest Health,Group Health,,847.78,,,,,,,235.98,856.52,percent of total billed charges,
CATH VENOUS SAMPLE BLOOD ORGAN,4801098,CDM,361,RC,36500,CPT,,,facility,inpatient,,,874.00000,367.08000,Coventry,Commercial,,839.04,,,,,,,742.90,856.52,percent of total billed charges,
CATH VENOUS SAMPLE BLOOD ORGAN,4801098,CDM,361,RC,36500,CPT,,,facility,inpatient,,,874.00000,367.08000,Multiplan,Commercial,,830.30,,,,,,,742.90,856.52,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 01,2773679,CDM,272,RC,,,,,facility,outpatient,,,313.00000,131.46000,First Choice Health Network,Commerical,,297.35,,,,,,,84.51,306.74,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 01,2773679,CDM,272,RC,,,,,facility,outpatient,,,313.00000,131.46000,Prime Health Services,Worker's Comp,,306.74,,,,,,,84.51,306.74,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CATH/WIRE/SUTURE PASSER LVL 03,6280283,CDM,272,RC,,,,,facility,inpatient,,,850.00000,357.00000,InterWest Health,Group Health,,824.50,,,,,,,722.50,833.00,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 04,6281646,CDM,272,RC,,,,,facility,outpatient,,,1413.00000,593.46000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,1314.09,,,,,,,381.51,1384.74,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 05,6281653,CDM,272,RC,,,,,facility,inpatient,,,1888.00000,792.96000,"Hue Health, Inc",Medicare Advantage,,1604.80,,,,,,,1604.80,1850.24,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 05,6281653,CDM,272,RC,,,,,facility,inpatient,,,1888.00000,792.96000,First Choice Health Network,Commerical,,1793.60,,,,,,,1604.80,1850.24,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 05,6281653,CDM,272,RC,,,,,facility,outpatient,,,1888.00000,792.96000,InterWest Health,Auto & General Liability,,1831.36,,,,,,,509.76,1850.24,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 05,6281653,CDM,272,RC,,,,,facility,outpatient,,,1888.00000,792.96000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,1755.84,,,,,,,509.76,1850.24,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 05,6281653,CDM,272,RC,,,,,facility,outpatient,,,1888.00000,792.96000,Multiplan,Commercial,,1793.60,,,,,,,509.76,1850.24,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 06,6281661,CDM,272,RC,,,,,facility,inpatient,,,2426.00000,1018.92000,First Choice Health Network,Commerical,,2304.70,,,,,,,2062.10,2377.48,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 06,6281661,CDM,272,RC,,,,,facility,inpatient,,,2426.00000,1018.92000,Multiplan,Commercial,,2304.70,,,,,,,2062.10,2377.48,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 07,6293120,CDM,272,RC,,,,,facility,inpatient,,,2695.00000,1131.90000,Multiplan,Commercial,,2560.25,,,,,,,2290.75,2641.10,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 07,6293120,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,2209.90,,,,,,,727.65,2641.10,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 07,6293120,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,First Choice Health Network,Commerical,,2560.25,,,,,,,727.65,2641.10,percent of total billed charges,
CATH/WIRE/SUTURE PASSER LVL 08,6306336,CDM,272,RC,,,,,facility,outpatient,,,2827.00000,1187.34000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,2629.11,,,,,,,763.29,2770.46,percent of total billed charges,
CAUT CHEMICAL TISSUE GRANULATION,7615933,CDM,761,RC,17250,CPT,,,facility,outpatient,,,306.00000,128.52000,NaphCare,Federal Prison System,,268.25,,,,,,,82.62,299.88,fee schedule,
CEMENT ACCESSORIES LVL 01,2771202,CDM,272,RC,,,,,facility,inpatient,,,313.00000,131.46000,First Choice Health Network,Commerical,,297.35,,,,,,,266.05,306.74,percent of total billed charges,
CEMENT ACCESSORIES LVL 01,2771202,CDM,272,RC,,,,,facility,inpatient,,,313.00000,131.46000,Prime Health Services,Auto & General Liability,,303.61,,,,,,,266.05,306.74,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CEMENT ACCESSORIES LVL 01,2771202,CDM,272,RC,,,,,facility,outpatient,,,313.00000,131.46000,Banner Health,Banner Choice Plus/Banner Select,,84.51,,,,,,,84.51,306.74,percent of total billed charges,
CEMENT ACCESSORIES LVL 04,6271332,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,First Choice Health Network,Commerical,,2560.25,,,,,,,727.65,2641.10,percent of total billed charges,
CEMENT ACCESSORIES LVL 04,6271332,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,2506.35,,,,,,,727.65,2641.10,percent of total billed charges,
CEMENT ACCESSORIES LVL 05,6271340,CDM,272,RC,,,,,facility,outpatient,,,4885.00000,2051.70000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,4005.70,,,,,,,1318.95,4787.30,percent of total billed charges,
CEMENT ACCESSORIES LVL 06,6271357,CDM,272,RC,,,,,facility,inpatient,,,6950.00000,2919.00000,Prime Health Services,Group Health,,6741.50,,,,,,,5907.50,6811.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CEMENT ACCESSORIES LVL 08,6273502,CDM,272,RC,,,,,facility,inpatient,,,15334.00000,6440.28000,Prime Health Services,Worker's Comp,,15027.32,,,,,,,13033.90,15027.32,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CESSAT THROMBOLYSIS&REM CATH S&I,3253002,CDM,361,RC,37214,CPT,,,facility,inpatient,,,10427.00000,4379.34000,Multiplan,Commercial,,9905.65,,,,,,,8862.95,10218.46,percent of total billed charges,
CESSAT THROMBOLYSIS&REM CATH S&I,4815015,CDM,361,RC,37214,CPT,,,facility,inpatient,,,10427.00000,4379.34000,Multiplan,Commercial,,9905.65,,,,,,,8862.95,10218.46,percent of total billed charges,
CHEMO INF INTRAARTERIAL 1ST HR,3235058,CDM,335,RC,96422,CPT,,,facility,outpatient,,,727.00000,305.34000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,488.54,,,,,,,196.29,712.46,percent of total billed charges,
CHEMO INF INTRAARTERIAL 1ST HR,3235058,CDM,335,RC,96422,CPT,,,facility,outpatient,,,727.00000,305.34000,InterWest Health,Workers' Comp,,712.46,,,,,,,196.29,712.46,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CHEMO INF INTRAARTERIAL 1ST HR,3235058,CDM,335,RC,96422,CPT,,,facility,outpatient,,,727.00000,305.34000,Multiplan,Commercial,,690.65,,,,,,,196.29,712.46,percent of total billed charges,
CHEMO INF IV 1ST HR,3305414,CDM,335,RC,96413,CPT,,,facility,outpatient,,,630.00000,264.60000,NaphCare,Federal Prison System,,447.78,,,,,,,170.10,617.40,fee schedule,
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,inpatient,,,630.00000,264.60000,Prime Health Services,Group Health,,611.10,,,,,,,535.50,617.40,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,630.00000,264.60000,Banner Health,Banner Choice Plus/Banner Select,,170.10,,,,,,,170.10,617.40,percent of total billed charges,
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,630.00000,264.60000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,585.90,,,,,,,170.10,617.40,percent of total billed charges,
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,630.00000,264.60000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,170.10,617.40,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,630.00000,264.60000,United Healthcare,UHC Medicare Advantage,,331.69,,,,,,,170.10,617.40,fee schedule,
CHEMO INF IV ADDL HR,3305422,CDM,335,RC,96415,CPT,,,facility,inpatient,,,135.00000,56.70000,Prime Health Services,Worker's Comp,,132.30,,,,,,,114.75,132.30,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHEMO INF IV ADDL HR,3305422,CDM,335,RC,96415,CPT,,,facility,outpatient,,,135.00000,56.70000,Banner Health,Banner Choice Plus/Banner Select,,36.45,,,,,,,36.45,132.30,percent of total billed charges,
CHEMO INF IV ADDL HR,7690019,CDM,335,RC,96415,CPT,,,facility,inpatient,,,135.00000,56.70000,Coventry,Commercial,,129.60,,,,,,,114.75,132.30,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,3305430,CDM,335,RC,96417,CPT,,,facility,outpatient,,,229.00000,96.18000,Medica,Commercial,,206.10,,,,,,,61.83,224.42,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,3305430,CDM,335,RC,96417,CPT,,,facility,outpatient,,,229.00000,96.18000,Prime Health Services,Auto & General Liability,,222.13,,,,,,,61.83,224.42,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHEMO INF IV SEQ 1ST HR,7690027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,229.00000,96.18000,Banner Health,Banner Choice Plus/Banner Select,,61.83,,,,,,,61.83,224.42,percent of total billed charges,
CHEMO INTRALESIONAL LSN 8+,3305588,CDM,331,RC,96406,CPT,,,facility,outpatient,,,648.00000,272.16000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,435.46,,,,,,,174.96,635.04,percent of total billed charges,
CHEMO IVP DRUG ADDL,3305406,CDM,331,RC,96411,CPT,,,facility,inpatient,,,275.00000,115.50000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,255.75,,,,,,,233.75,269.50,percent of total billed charges,
CHEMO IVP DRUG ADDL,3305406,CDM,331,RC,96411,CPT,,,facility,inpatient,,,275.00000,115.50000,Multiplan,Commercial,,261.25,,,,,,,233.75,269.50,percent of total billed charges,
CHEMO IVP DRUG ADDL,3305406,CDM,331,RC,96411,CPT,,,facility,outpatient,,,275.00000,115.50000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,71.17,269.50,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
CHEMO IVP DRUG ADDL,7690043,CDM,331,RC,96411,CPT,,,facility,outpatient,,,275.00000,115.50000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,255.75,,,,,,,71.17,269.50,percent of total billed charges,
CHEMO PUSH INTRAARTERIAL,3228996,CDM,331,RC,96420,CPT,,,facility,outpatient,,,616.00000,258.72000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,505.12,,,,,,,166.32,603.68,percent of total billed charges,
CHEMO SUBQ/IM HORMONAL,3305380,CDM,331,RC,96402,CPT,,,facility,outpatient,,,205.00000,86.10000,First Choice Health Network,Commerical,,194.75,,,,,,,55.35,200.90,percent of total billed charges,
CHEMO SUBQ/IM HORMONAL,7690589,CDM,331,RC,96402,CPT,,,facility,outpatient,,,205.00000,86.10000,InterWest Health,Auto & General Liability,,198.85,,,,,,,55.35,200.90,percent of total billed charges,
CHEMO SUBQ/IM HORMONAL,7690589,CDM,331,RC,96402,CPT,,,facility,outpatient,,,205.00000,86.10000,InterWest Health,Medicare Advantage,,72.59,,,,,,,55.35,200.90,fee schedule,
CHEMO SUBQ/IM NONHORMONAL,3305372,CDM,331,RC,96401,CPT,,,facility,inpatient,,,528.00000,221.76000,InterWest Health,Workers' Comp,,517.44,,,,,,,448.80,517.44,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CHEMO SUBQ/IM NONHORMONAL,3305372,CDM,331,RC,96401,CPT,,,facility,outpatient,,,528.00000,221.76000,First Choice Health Network,Commerical,,501.60,,,,,,,71.17,517.44,percent of total billed charges,
CHEMODENERV GLANDS PAR&SUBMAND BI,3206737,CDM,361,RC,64611,CPT,,,facility,inpatient,,,443.00000,186.06000,First Choice Health Network,Commerical,,420.85,,,,,,,376.55,434.14,percent of total billed charges,
CHEMODENERV GLANDS PAR&SUBMAND BI,3206737,CDM,361,RC,64611,CPT,,,facility,inpatient,,,443.00000,186.06000,Prime Health Services,Auto & General Liability,,429.71,,,,,,,376.55,434.14,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHEMODENERV GLANDS PAR&SUBMAND BI,3206737,CDM,361,RC,64611,CPT,,,facility,outpatient,,,443.00000,186.06000,First Health,Medical Rental,,425.28,,,,,,,119.61,434.14,percent of total billed charges,
CHG CATH DRN/TUBE PERC S&I,3220662,CDM,320,RC,75984,CPT,,,facility,outpatient,,,520.00000,218.40000,Blue Cross Blue Shield of Wyoming,Institutional,,357.24,,,,,,,140.40,509.60,percent of total billed charges,
CHG TUBE CYSTO SIMPLE,3220613,CDM,361,RC,51705,CPT,,,facility,outpatient,,,356.00000,149.52000,InterWest Health,Workers' Comp,,348.88,,,,,,,96.12,352.65,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
CHG TUBE CYSTO SIMPLE,3220613,CDM,361,RC,51705,CPT,,,facility,outpatient,,,356.00000,149.52000,Prime Health Services,Medicare Advantage,,248.07,,,,,,,96.12,352.65,fee schedule,
CHG TUBE TRACH PRIOR TRACT FISTULA,4109237,CDM,361,RC,31502,CPT,,,facility,inpatient,,,684.00000,287.28000,"Hue Health, Inc",Medicare Advantage,,581.40,,,,,,,581.40,670.32,percent of total billed charges,
CHG TUBE TRACH PRIOR TRACT FISTULA,4109237,CDM,361,RC,31502,CPT,,,facility,outpatient,,,684.00000,287.28000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,636.12,,,,,,,184.68,670.32,percent of total billed charges,
CHG TUBE TRACH PRIOR TRACT FISTULA,4109237,CDM,361,RC,31502,CPT,,,facility,outpatient,,,684.00000,287.28000,NaphCare,Medicare,,336.72,,,,,,,184.68,670.32,fee schedule,
CHOLANGIO&/PANCREATOGRAM OR ADD S&I,3220696,CDM,320,RC,74301,CPT,,,facility,inpatient,,,344.00000,144.48000,"Hue Health, Inc",Medicare Advantage,,292.40,,,,,,,292.40,337.12,percent of total billed charges,
CHOLANGIO&/PANCREATOGRAM OR ADD S&I,3220696,CDM,320,RC,74301,CPT,,,facility,outpatient,,,344.00000,144.48000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,319.92,,,,,,,92.88,337.12,percent of total billed charges,
CHOLANGIO&/PANCREATOGRAM OR ADD S&I,3220696,CDM,320,RC,74301,CPT,,,facility,outpatient,,,344.00000,144.48000,Prime Health Services,Auto & General Liability,,333.68,,,,,,,92.88,337.12,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHOLANGIO&/PANCREATOGRAM OR ADD S&I,3220696,CDM,320,RC,74301,CPT,,,facility,outpatient,,,344.00000,144.48000,United Healthcare,Commercial,,284.83,,,,,,,92.88,337.12,percent of total billed charges,
CHOLANGIO&/PANCREATOGRAM OR S&I,3220704,CDM,320,RC,74300,CPT,,,facility,inpatient,,,624.00000,262.08000,Coventry,Commercial,,599.04,,,,,,,530.40,611.52,percent of total billed charges,
CHOLANGIO&/PANCREATOGRAM OR S&I,3220704,CDM,320,RC,74300,CPT,,,facility,outpatient,,,624.00000,262.08000,Medica,Commercial,,561.60,,,,,,,168.48,611.52,percent of total billed charges,
CHOLANGIO&/PANCREATOGRAM OR S&I,3220704,CDM,320,RC,74300,CPT,,,facility,outpatient,,,624.00000,262.08000,Prime Health Services,Worker's Comp,,611.52,,,,,,,168.48,611.52,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
CHOLECYSTOSTOMY PERC W IMG GD S&I,3248259,CDM,361,RC,47490,CPT,,,facility,outpatient,,,5427.00000,2279.34000,First Choice Health Network,Commerical,,5155.65,,,,,,,1465.29,14634.00,percent of total billed charges,
CHOLECYSTOSTOMY PERC W IMG GD S&I,4037826,CDM,361,RC,47490,CPT,,,facility,inpatient,,,5427.00000,2279.34000,InterWest Health,Auto & General Liability,,5264.19,,,,,,,4612.95,5318.46,percent of total billed charges,
