"Level 7 Urology and Related Services","5377","APC","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [OP Fee Schedule Rate: FEE SCHEDULE] [Mental Health-Intensive ($): 152] [Mental Health-Partial Hospitalization ($): 241]","","","","0","other","","","No services performed during 15-month lookback period."
"Levoleucovorin injection","J0641","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1.73","","","","","","","fee schedule","0.11","4.43",""
"Ligation nasal sinus artery","30915","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","7892.93","","","","","","","fee schedule","2928.41","7892.93",""
"Ligation of neck vein","37565","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","3271.03","","","","","","","fee schedule","2936.7","8375.58",""
"Ligation of salivary duct","42665","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","2789.01","","","","","","","fee schedule","2649.56","7141.34",""
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","37536.19","","","","","","","fee schedule","34917.39","135569.96","MSDRG Base Rate"
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","8813.67","8813.67","8813.67","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","35615.74","","","","","","","fee schedule","34917.39","135569.96","MSDRG Base Rate"
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma","956","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","35615.74","","","","","","","fee schedule","34917.39","135569.96","MSDRG Base Rate"
"Limb nerve surgery add-on","64783","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","3628.14","","","","","","","fee schedule","1981.18","5339.86",""
"Lip surgery procedure","40799","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","320.51","","","","","","","fee schedule","118.91","320.51",""
"Liver Transplant With Mcc Or Intestinal Transplant","005","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Liver Transplant Without Mcc","006","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","43390.95","","","","","","","fee schedule","42540.15","173850","MSDRG Base Rate"
"Liver Transplant Without Mcc","006","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","42540.15","","","","","","","fee schedule","42540.15","173850","MSDRG Base Rate"
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","34529.63","","","","","","","fee schedule","12636.06","34529.63",""
"Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur Without Cc/Mcc","497","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","12888.78","","","","","","","fee schedule","12636.06","34529.63","MSDRG Base Rate"
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc","498","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc","499","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc","499","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","34430.95","","","","","","","fee schedule","17730.97","35987.24",""
"Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur Without Cc/Mcc","499","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Low back disk surgery","63030","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","6883.82","","","","","","","fee schedule","2154.22","7423.73","APC"
"Low cost skin substitute app","C5271","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","377.75","","","","","","","fee schedule","377.75","1018.14",""
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc","493","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","21265.12","21265.12","21265.12","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Mcc","492","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Lower extremity study","93925","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","165.2","","","","","","","fee schedule","156.94","423",""
"Lower extremity study","93926","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","188.7","","","","","","","fee schedule","97.24","292.11",""
"Lower limb pros vacuum pump","L5781","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","5448.94","","","","","","","fee schedule","4953.58","5448.94","APC"
"Loxapine for inhalation 1 mg","J2062","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","17.49","","","","","","","fee schedule","12.64","38.7","APC"
"Lsh w/t/o ut 250 g or less","58542","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","9886.57","","","","","","","fee schedule","7483.74","20170.88","APC"
"Lso r post pnl sj-t9 pre cst","L0630","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","204.07","","","","","","","fee schedule","200.07","220.08","APC"
"Lso sag r an/pos pnl pre ots","L0648","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","813.44","","","","","","","fee schedule","797.49","877.24","APC"
"Lso sagittal rigid panel cus","L0636","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","2084.18","","","","","","","fee schedule","1938.77","2132.65","APC"
"Lso sagittal rigid panel cus","L0636","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","1977.55","","","","","","","fee schedule","1938.77","2132.65","APC"
"Lumbar spine fusion","22558","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","12037.42","","","","","","","fee schedule","11435.55","30822.17",""
"Lumbar spine fusion","22612","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","7145.1","","","","","","","fee schedule","5202.29","17938.6",""
"Lumbar spine fusion","22630","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","15705.45","","","","","","","fee schedule","11435.55","30822.17",""
"Lumizyme injection","J0221","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","210.72","","","","","","","fee schedule","136.42","424.2","APC"
"Lung Transplant","007","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","117346.29","","","","","","","fee schedule","115045.38","155000","MSDRG Base Rate"
"Lung ventilat&perfus imaging","78582","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","391.45","","","","","","","fee schedule","371.88","1002.32",""
"Lutetium lu 177 dotatat ther","A9513","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","183.1","","","","","","","fee schedule","173.95","624.45",""
"Lutetium lu 177 vipivotide","A9607","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","146.3","","","","","","","fee schedule","138.99","493.98",""
"Lyme dis dna amp probe","87476","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","151.6","","","","","","","fee schedule","35.09","162.75",""
"Lyme disease antibody","86617","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","33.66","","","","","","","fee schedule","15.49","68.16",""
"Lyme disease antibody","86618","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","59.21","","","","","","","fee schedule","17.03","159.6",""
"Lymphocyte culture mixed","86821","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","37.29","","","","","","","fee schedule","36.56","248.19","APC"
"Lymphocyte transformation","86353","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","107.97","","","","","","","fee schedule","49.03","276.46",""
"Lymphoma & Non-Acute Leukemia w/o CC","404","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma & non-acute leukemia w CC","403","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma & non-acute leukemia w other O.R. proc w CC","401","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures With Cc","821","MS-DRG","","","","","facility","inpatient","","","","","","Lifetrac","Transplant","","","[BMT-Allogeneic related-Case Rate: 148900 Days: 30 Additional Days: 4500] [BMT-Allogeneic unrelated-Case Rate: 192950 Days: 40 Additional Days: 4500] [BMT-Autologous-other-Case Rate: 108050 Days: 25 Additional Days: 4500] [Heart Transplant-Case Rate: 114650 Days: 28 Additional Days: 4500] [Heart/Lung Simul. Transplant-Case Rate: 90900 Days: 18 Additional Days: 4500] [Kidney Transplant-Case Rate: 61750 Days: 12 Additional Days: 4500] [Liver Transplant-Case Rate: 107500 Days: 20 Additional Days: 4500] [Lung Transplant-Double-Case Rate: 170900 Days: 32 Additional Days: 4500] [Lung Transplant-Single-Case Rate: 165375 Days: 28 Additional Days: 4500] [Pancreas Transplant-Case Rate: 77180 Days: 16 Additional Days: 4500]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures With Mcc","820","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures With Mcc","820","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","165144.45","","","","","","","fee schedule","53248.65","165144.45",""
"Lymphoma And Leukemia With Major O.R. Procedures With Mcc","820","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","12598.56","","","","","","","fee schedule","12598.56","32522.05","MSDRG Base Rate"
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","32522.05","","","","","","","fee schedule","12598.56","32522.05",""
"Lymphoma And Leukemia With Major O.R. Procedures Without Cc/Mcc","822","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","16867.02","","","","","","","fee schedule","12598.56","32522.05",""
"Lymphoma And Non-Acute Leukemia With Cc","841","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","18353.5","18353.5","18353.5","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lymphoma And Non-Acute Leukemia With Cc","841","MS-DRG","","","","","facility","inpatient","","","","","","Lifetrac","Transplant","","","[BMT-Allogeneic related-Case Rate: 148900 Days: 30 Additional Days: 4500] [BMT-Allogeneic unrelated-Case Rate: 192950 Days: 40 Additional Days: 4500] [BMT-Autologous-other-Case Rate: 108050 Days: 25 Additional Days: 4500] [Heart Transplant-Case Rate: 114650 Days: 28 Additional Days: 4500] [Heart/Lung Simul. Transplant-Case Rate: 90900 Days: 18 Additional Days: 4500] [Kidney Transplant-Case Rate: 61750 Days: 12 Additional Days: 4500] [Liver Transplant-Case Rate: 107500 Days: 20 Additional Days: 4500] [Lung Transplant-Double-Case Rate: 170900 Days: 32 Additional Days: 4500] [Lung Transplant-Single-Case Rate: 165375 Days: 28 Additional Days: 4500] [Pancreas Transplant-Case Rate: 77180 Days: 16 Additional Days: 4500]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Mcc","840","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","30917.69","","","","","","","fee schedule","26590.7","53969.17","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","95272.98","95272.98","95272.98","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Lymphoma And Non-Acute Leukemia With Other Procedures With Mcc","823","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","42084.88","","","","","","","fee schedule","42084.88","88511.39","MSDRG Base Rate"
"Lymphoma And Non-Acute Leukemia Without Cc/Mcc","842","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Lyse chest fibrin init day","32561","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","1491.84","","","","","","","fee schedule","583.44","1601.64",""
"M.avium-intra dna amp prob","87561","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","35.79","","","","","","","fee schedule","35.09","147.98","APC"
"M.avium-intra dna dir prob","87560","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","32.6","","","","","","","fee schedule","27.29","87.87",""
"M.avium-intra dna quant","87562","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","162.95","","","","","","","fee schedule","42.84","319.5",""
"M.pneumon dna amp probe","87581","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","73.67","","","","","","","fee schedule","35.09","147.98",""
"M.pneumon dna dir probe","87580","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","28.24","","","","","","","fee schedule","20.05","76.13",""
"MAGIC MOUTHWASH (DIPHENHYDRAMINE-HC-NYSTATIN)","0000-6001-54","NDC","","","","","facility","both","1","EA","","31","15.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 180 ML"
"MAGNESIUM 71.5 MG (MAGNESIUM CHLORIDE) TABLET,DELAYED RELEASE","6761810760","NDC","","","","","facility","both","1","EA","","6","3","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"MAGNESIUM CITRATE ORAL SOLUTION","1093991044","NDC","","","","","facility","both","1","EA","","19","9.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 296 ML"
"MAGNESIUM OXIDE 400 MG (241.3 MG MAGNESIUM) TABLET","1000673038","NDC","","","","","facility","both","1","EA","","6","3","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"MANNITOL 20 % INTRAVENOUS SOLUTION","0338-0357-02","NDC","","","","","facility","both","1","EA","","117","58.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 250 ML"
"MANNITOL 20 % INTRAVENOUS SOLUTION","0338-0357-02","NDC","","","","","facility","both","1","EA","","117","58.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 250 ML"
"MECLIZINE 12.5 MG TABLET","0536-1297-01","NDC","","","","","facility","both","1","EA","","6","3","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"MEDROXYPROGESTERONE 10 MG TABLET","59762-0056-1","NDC","","","","","facility","both","1","EA","","8","4","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION","66689-020-50","NDC","","","","","facility","both","1","EA","","30","15","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 ML"
"MELATONIN 5 MG TABLET","2055503901","NDC","","","","","facility","both","1","EA","","7","3.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"MENINGOCOCCAL VAC A,C,Y,W-135,CONJ TET (PF) 10 MCG/0.5 ML IM SOLUTION","49281-590-58","NDC","","","","","facility","both","1","EA","","240","120","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 ML"
"MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION","0409-1067-20","NDC","","","","","facility","both","1","EA","","40","20","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 ML"
"METFORMIN 500 MG TABLET","67877-561-01","NDC","","","","","facility","both","1","EA","","10","5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHENAMIN 81.6 MG-HYOSCYAM 0.12 MG-METHBLUE 10.8 MG-BA-SALICYL TABLET","44523-741-01","NDC","","","","","facility","both","1","EA","","24","12","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHOCARBAMOL 500 MG TABLET","60687-559-01","NDC","","","","","facility","both","1","EA","","7","3.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHOTREXATE (PF) 17.5 MG/0.7 ML SUBCUTANEOUS SYRINGE","66220-817-22","NDC","","","","","facility","both","1","EA","","322","161","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.7 ML"
"METHOTREXATE (PF) 20 MG/0.8 ML SUBCUTANEOUS SYRINGE","66220-820-11","NDC","","","","","facility","both","1","EA","","322","161","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.8 ML"
"METHOTREXATE SODIUM 25 MG/ML INJECTION SOLUTION","63323-123-02","NDC","","","","","facility","both","1","EA","","62","31","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 ML"
"METHOXSALEN RAPID 10 MG CAPSULE FOR TOPICAL USE","64380-752-16","NDC","","","","","facility","both","1","EA","","288","144","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHOXSALEN RAPID 10 MG CAPSULE FOR TOPICAL USE","64380-752-16","NDC","","","","","facility","both","1","EA","","288","144","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHSUXIMIDE 300 MG CAPSULE","0071-0525-24","NDC","","","","","facility","both","1","EA","","37","18.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYL SALICYLATE 15 %-MENTHOL 10 % TOPICAL CREAM","0536-1349-57","NDC","","","","","facility","both","1","EA","","28","14","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 85 G"
"METHYLDOPA 500 MG TABLET","62135-322-90","NDC","","","","","facility","both","1","EA","","75","37.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPHENIDATE ER 18 MG TABLET,EXTENDED RELEASE 24 HR","50268-545-11","NDC","","","","","facility","both","1","EA","","49","24.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPHENIDATE ER 18 MG TABLET,EXTENDED RELEASE 24 HR","60687-532-11","NDC","","","","","facility","both","1","EA","","34","17","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE ACETATE 40 MG/ML SUSPENSION FOR INJECTION","0009-3073-22","NDC","","","","","facility","both","1","EA","","33","16.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 ML"
"METHYLPREDNISOLONE SOD SUCC WRAPPER (MUSCP)","0009-0039-28","NDC","","","","","facility","both","1","EA","","50","25","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SOD SUCC WRAPPER (MUSCP)","0009-0039-28","NDC","","","","","facility","both","1","EA","","50","25","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SOD SUCC WRAPPER (MUSCP)","0009-0047-22","NDC","","","","","facility","both","1","EA","","78","39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SOD SUCC WRAPPER (MUSCP)","0009-0047-22","NDC","","","","","facility","both","1","EA","","78","39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METHYLPREDNISOLONE SODIUM SUCCINATE 500 MG INTRAVENOUS SOLUTION","43598-128-11","NDC","","","","","facility","both","1","EA","","158","79","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION","0409-3414-18","NDC","","","","","facility","both","1","EA","","14","7","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 ML"
"METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION","0409-3414-18","NDC","","","","","facility","both","1","EA","","14","7","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 ML"
"METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION","0703-4502-01","NDC","","","","","facility","both","1","EA","","29","14.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 ML"
"METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION","0703-4502-01","NDC","","","","","facility","both","1","EA","","29","14.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 ML"
"METOLAZONE 5 MG TABLET","51079-024-01","NDC","","","","","facility","both","1","EA","","27","13.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
