"Cardiac Pacemaker Revision Except Device Replacement With Cc","261","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Pacemaker Revision Except Device Replacement With Cc","261","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","20444.6","","","","","","","fee schedule","18586","45872.36","MSDRG Base Rate"
"Cardiac Pacemaker Revision Except Device Replacement Without Cc/Mcc","262","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","10686.94","10686.94","10686.94","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cardiac Rehabilitation","5771","APC","","","","","facility","outpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","114.75","113.25","114.75","44","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cardiac Valve & Oth Major Cardiothoracic Proc w Cardiac Cath","104","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve & Oth Major Cardiothoracic Proc w/o Cardiac Cath","105","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve & Oth Major Cardiothoracic Proc w/o Cardiac Cath","105","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve & Oth Major Cardiothoracic Proc w/o Cardiac Cath","105","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Cc","217","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Cc","217","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Mcc","216","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","99529.67","99529.67","99529.67","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization Without Cc/Mcc","218","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","60634.33","","","","","","","fee schedule","59445.42","159317.62","MSDRG Base Rate"
"Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc","219","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Cardiac rehab/monitor","93798","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","112.2","","","","","","","fee schedule","61.12","164.75",""
"Cardiac shunt imaging","78428","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","229.66","","","","","","","fee schedule","218.18","588.04",""
"Cardiovascular procedure","93799","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","131.64","","","","","","","fee schedule","106.45","286.91","APC"
"Cardioversion electric int","92961","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","617.18","","","","","","","fee schedule","586.32","1580.3",""
"Care manage beh svs 20mins","G0323","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","50.95","","","","","","","fee schedule","18.91","50.95",""
"Caregiver health risk assmt","96161","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","19.9","","","","","","","fee schedule","18.91","50.95",""
"Caregraft, per sq cm","Q4322","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","115.74","","","","","","","fee schedule","115.74","2754","APC"
"Carotid Artery Stent Procedures Without Cc/Mcc","036","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","19042.15","","","","","","","fee schedule","19042.15","43692.24","MSDRG Base Rate"
"Carotid Artery Stent Procedures Without Cc/Mcc","036","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Casiri and imdev repeat","M0240","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","671.39","","","","","","","fee schedule","249.1","671.39",""
"Cath coronary drug-delivery","2050","APC","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","","","[Lesser Than Charges paid at %: 100] [OP Fee Schedule Rate: FEE SCHEDULE] [Mental Health-Intensive ($): 152] [Mental Health-Partial Hospitalization ($): 241]","","","","0","other","","","No services performed during 15-month lookback period."
"Cath coronary drug-delivery","2050","APC","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","","","[OP Surgery  (%BC): 48.2] [Observation (%BC): 48.2] [Emergency Department (%BC): 48.2] [Clinic Visit ($): 42] [Occupational Therapy (%BC): 48.2] [Physical Therapy (%BC): 48.2] [Respiratory Services/Therapy  (%BC): 48.2] [Speech Therapy (%BC): 48.2] [OP High Cost Drugs Fee Schedule: FEE SCHEDULE] [All Other OP (%BC): 48.2]","","","","0","other","","","No services performed during 15-month lookback period."
"Cath place cardio brachytx","92974","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1771.75","","","","","","","fee schedule","1683.16","4536.61",""
"Cath renal denerv radiofreq","2051","APC","","","","","facility","outpatient","","","","","","Humana","Medicare Managed Care Plan","","","[APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Ceftaroline fosamil inj","J0712","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","8.3","","","","","","","fee schedule","0.67","8.3",""
"Cellulitis With Mcc","602","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cellulitis With Mcc","602","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","15943.16","","","","","","","fee schedule","12772","25922.39","MSDRG Base Rate"
"Cellulitis Without Mcc","603","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","5357.79","5357.79","5357.79","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cellulitis Without Mcc","603","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","9693.36","","","","","","","fee schedule","6512.19","13217.31","MSDRG Base Rate"
"Cellulitis Without Mcc","603","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","9088.8","9088.8","9088.8","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cellulitis Without Mcc","603","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Cellulitis Without Mcc","603","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","8998.66","7407.07","9422.58","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cerebrospinal fluid scan","78630","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","386.07","","","","","","","fee schedule","366.77","988.55",""
"Cervical Spinal Fusion With Cc","472","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cervical Spinal Fusion With Cc","472","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","66331.25","55774.48","109344.03","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cervical Spinal Fusion With Mcc","471","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","47528.01","","","","","","","fee schedule","44212.1","101807.78","MSDRG Base Rate"
"Cervical Spinal Fusion With Mcc","471","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Cervical Spinal Fusion With Mcc","471","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","45096.34","","","","","","","fee schedule","44212.1","101807.78","MSDRG Base Rate"
"Cervical Spinal Fusion Without Cc/Mcc","473","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cervical Spinal Fusion Without Cc/Mcc","473","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Cervical semi-rigid adjustab","L0140","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","86.25","","","","","","","fee schedule","86.25","94.88","APC"
"Ces system monthly supp","A4596","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","101.37","","","","","","","fee schedule","101.37","101.37",""
"Cesarean Section W/O Cc/Mcc","766","MS-DRG","","","","","facility","inpatient","","","","","","Interlink","Transplant","","","[Transplants: Payment for transplant services is an all-inclusive global case rate that includes services performed in the inpatient and outpatient setting for both hospital and professional services.]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section With Sterilization With Cc","784","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","15577.37","","","","","","","fee schedule","10687.46","21691.55",""
"Cesarean Section With Sterilization With Cc","784","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section With Sterilization With Cc","784","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","11570.37","","","","","","","fee schedule","10687.46","21691.55","MSDRG Base Rate"
"Cesarean Section With Sterilization With Cc","784","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","22259.95","22259.95","30249.91","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cesarean Section With Sterilization With Cc","784","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section With Sterilization With Mcc","783","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","25273.54","","","","","","","fee schedule","10687.46","25861.3","MSDRG Base Rate"
"Cesarean Section With Sterilization With Mcc","783","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Lifesource Transplant","","","[Heart Transplant-Case Rate: 160000 Days: 26 Additional Days: 3500] [Heart/Lung Simul. Transplant-Case Rate: 287000 Days: 26 Additional Days: 3500] [Lung Transplant-Double-Case Rate: 225000 Days: 25 Additional Days: 3500] [Lung Transplant-Single-Case Rate: 167000 Days: 25 Additional Days: 3500]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section With Sterilization Without Cc/Mcc","785","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","11874.08","10523.79","13226.21","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cesarean Section With Sterilization Without Cc/Mcc","785","MS-DRG","","","","","facility","inpatient","","","","","","Lifetrac","Transplant","","","[BMT-Allogeneic related-Case Rate: 148900 Days: 30 Additional Days: 4500] [BMT-Allogeneic unrelated-Case Rate: 192950 Days: 40 Additional Days: 4500] [BMT-Autologous-other-Case Rate: 108050 Days: 25 Additional Days: 4500] [Heart Transplant-Case Rate: 114650 Days: 28 Additional Days: 4500] [Heart/Lung Simul. Transplant-Case Rate: 90900 Days: 18 Additional Days: 4500] [Kidney Transplant-Case Rate: 61750 Days: 12 Additional Days: 4500] [Liver Transplant-Case Rate: 107500 Days: 20 Additional Days: 4500] [Lung Transplant-Double-Case Rate: 170900 Days: 32 Additional Days: 4500] [Lung Transplant-Single-Case Rate: 165375 Days: 28 Additional Days: 4500] [Pancreas Transplant-Case Rate: 77180 Days: 16 Additional Days: 4500]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section Without Sterilization With Cc","787","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","20753.49","16275.93","20753.49","81","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cesarean Section Without Sterilization With Cc","787","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section Without Sterilization With Cc","787","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 7147] [Normal Vaginal Delivery-Case Rate: 5120] [Nursery  Level 1- Boarder-Per Diem: 626] [Nursery  Level 2-Per Diem: 1147] [Nursery  Level 3-Per Diem: 1721] [Nursery  Level 4-NICU-Per Diem: 3452] [Rehab-Per Diem: 1161] [Hospice-Per Diem: 968]","10189.94","10189.94","10189.94","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cesarean Section Without Sterilization With Mcc","786","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","21691.55","","","","","","","fee schedule","10687.46","21691.55",""
"Cesarean Section Without Sterilization With Mcc","786","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","11683.03","","","","","","","fee schedule","10687.46","21691.55",""
"Cesarean Section Without Sterilization Without Cc/Mcc","788","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","6823.77","5621.68","8043.9","44","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cesarean Section Without Sterilization Without Cc/Mcc","788","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","10669.2","","","","","","","fee schedule","9074.91","18418.68","MSDRG Base Rate"
"Cesarean Section Without Sterilization Without Cc/Mcc","788","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cesarean Section Without Sterilization Without Cc/Mcc","788","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","10460","","","","","","","fee schedule","9074.91","18418.68","MSDRG Base Rate"
"Cetuximab injection","J9055","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","86.7","","","","","","","fee schedule","47.22","158",""
"Cetuximab injection","J9055","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","86.21","","","","","","","fee schedule","47.22","158","APC"
"Cftr gene com variants","81220","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","556.6","","","","","","","fee schedule","556.6","612.26","APC"
"Change gastric port open","43888","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","2254.62","","","","","","","fee schedule","2254.62","6076.86",""
"Change of bladder tube","51705","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","200.12","","","","","","","fee schedule","200.12","539.38",""
"Change of bladder tube","51705","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","255.62","","","","","","","fee schedule","200.12","539.38","APC"
"Change of bladder tube","51710","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","697.18","","","","","","","fee schedule","648.54","4499.98","APC"
"Change of bladder tube","51710","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","2292.71","","","","","","","fee schedule","648.54","4499.98",""
"Chemical cautery tissue","17250","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","407.62","","","","","","","fee schedule","162.36","437.63",""
"Chemiluminescent assay","82397","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","14.4","","","","","","","fee schedule","14.12","62.44","APC"
"Chemo iv infusion 1 hr","96413","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","330.25","","","","","","","fee schedule","232.91","627.76","APC"
"Chemo iv infusion 1 hr","96413","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","280.32","","","","","","","fee schedule","232.91","627.76",""
"Chemodenerv 1 extrem 5/> mus","64644","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","411.19","","","","","","","fee schedule","390.63","1052.87",""
"Chemodenerv eccrine glands","64653","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","487.56","","","","","","","fee schedule","266.19","717.47",""
"Chemodenerv musc migraine","64615","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","306.9","","","","","","","fee schedule","266.19","717.47","APC"
"Chemodenerv musc neck dyston","64616","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","291.2","","","","","","","fee schedule","285.49","1052.87","APC"
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Or With High Dose Chemotherapy Agent With Mc","837","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Or With High Dose Chemotherapy Agent With Mc","837","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","48070.96","48070.96","48070.96","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis With Cc Or High Dose Chemotherapy Agent","838","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","5695","1795.51","8190","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc","839","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","8855.3","","","","","","","fee schedule","8412.54","17074.3",""
