"Dental And Oral Diseases Without Cc/Mcc","159","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","11638.05","","","","","","","fee schedule","5993.27","12164.09",""
"Dental And Oral Diseases Without Cc/Mcc","159","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Dental Procedures","5871","APC","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","12104.71","12104.71","12104.71","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Dental inlay metl 3/more sur","D2530","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","613.31","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental inlay metl 3/more sur","D2530","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","661.41","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental inlay resin 3/mre sur","D2652","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","661.41","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental onlay metallic 2 surf","D2542","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","613.31","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental onlay metl 4/more sur","D2544","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","613.31","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental onlay metl 4/more sur","D2544","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","661.41","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental onlay resin 2 surface","D2662","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","601.28","","","","","","","fee schedule","601.28","1101.19","APC"
"Dental prophylaxis adult","D1110","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","126.3","","","","","","","fee schedule","123.83","165.38","APC"
"Dental surgery procedure","41899","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","214.2","","","","","","","fee schedule","117.06","315.5",""
"Dental tmj arthrogram incl i","D0320","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","229.36","","","","","","","fee schedule","221.92","305.81",""
"Deoxyribonuclease antibody","86215","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","14.58","","","","","","","fee schedule","13.25","58.01","APC"
"Depo-estradiol cypionate inj","J1000","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","76.86","","","","","","","fee schedule","57.98","76.86",""
"Derm autograft t/a/l add-on","15131","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","1709.78","","","","","","","fee schedule","1709.78","4608.37",""
"Dermabind fm, per sq cm","Q4313","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","118.06","","","","","","","fee schedule","115.74","4398.75","APC"
"Dermabrasion total face","15780","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","6301.09","","","","","","","fee schedule","2337.82","6301.09",""
"Dermacyte ac matrx per sq cm","Q4343","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","2377.88","","","","","","","fee schedule","115.74","2377.88",""
"Dermal filler injection(s)","G0429","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1301.26","","","","","","","fee schedule","1236.2","3331.9",""
"Design custom breast implant","19396","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","9685.26","","","","","","","fee schedule","3593.39","9685.26",""
"Destroy lumb/sac facet jnt","64635","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","1311.2","","","","","","","fee schedule","486.48","1997.81",""
"Destroy vag lesions complex","57065","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","3070.99","","","","","","","fee schedule","2117.43","5707.08","APC"
"Destruct premalg lesion","17000","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","88.64","","","","","","","fee schedule","88.64","238.92",""
"Destruction ciliary body","66740","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","3512.88","","","","","","","fee schedule","2211.25","6893.4",""
"Destruction of skin lesions","17264","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","385.65","","","","","","","fee schedule","162.36","437.63","APC"
"Destruction of skin lesions","17266","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","406.45","","","","","","","fee schedule","292.06","787.19","APC"
"Destruction of skin lesions","17266","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","400.86","","","","","","","fee schedule","292.06","787.19",""
"Destruction of skin lesions","17266","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","415.9","","","","","","","fee schedule","292.06","787.19","APC"
"Destruction of skin lesions","17272","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","162.36","","","","","","","fee schedule","162.36","437.63",""
"Destruction of skin lesions","17272","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","407.62","","","","","","","fee schedule","162.36","437.63",""
"Destruction of skin lesions","17274","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","292.06","","","","","","","fee schedule","292.06","787.19",""
"Destruction of skin lesions","17283","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","787.19","","","","","","","fee schedule","292.06","787.19",""
"Destruction penis lesion(s)","54055","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","2062.94","","","","","","","fee schedule","1919.01","5843.85","APC"
"Devel tst phys/qhp 1st hr","96112","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","128.65","","","","","","","fee schedule","119.68","677.61","APC"
"Developmental screen w/score","96110","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","151.04","","","","","","","fee schedule","143.49","386.75",""
"Dexametha opth insert 0.1 mg","9308","APC","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","","","[Lesser Than Charges paid at %: 100] [OP Fee Schedule Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Dexametha opth insert 0.1 mg","9308","APC","","","","","facility","outpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Dexametha opth insert 0.1 mg","J1096","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","225.68","","","","","","","fee schedule","102.94","380.55",""
"Dexmedetomidine film, 1 mcg","J1105","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","0.77","","","","","","","fee schedule","0.39","1.61",""
"Dexrazoxane hcl injection","J1190","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","520.42","","","","","","","fee schedule","63.06","520.42",""
"Di gnotyp slc4a1 exon 19","0183U","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","185.2","","","","","","","fee schedule","185.2","203.72","APC"
"Diab manage trn ind/group","G0109","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","15.73","","","","","","","fee schedule","9.84","26.53","APC"
"Diabetes With Cc","638","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","7206.35","","","","","","","fee schedule","6846.03","13894.89",""
"Diabetes With Mcc","637","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","15932.04","14572.84","20315","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Diabetes With Mcc","637","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","12624.78","2814.1","14399.62","18","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Diabetes Without Cc/Mcc","639","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","5643.16","","","","","","","fee schedule","5361","10880.82",""
"Diabetes Without Cc/Mcc","639","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","5860.17","","","","","","","fee schedule","5361","10880.82",""
"Diabetes Without Cc/Mcc","639","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","4695.44","4695.44","4695.44","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Dialysis repeated eval","90947","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","191.81","","","","","","","fee schedule","182.22","491.15",""
"Dialysis","5401","APC","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[APC ($): FEE SCHEDULE] [All Other OP (%BC): 25]","753.85","603.08","2264.54","37","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Dialysis","5401","APC","","","","","facility","outpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [Ambulance--Air ($): 2300] [Ambulance--Land ($): 350] [APC ($): FEE SCHEDULE]","1321.72","768.92","5314.52","19","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Dialysis","5401","APC","","","","","facility","outpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [APC ($): FEE SCHEDULE]","1613.37","1243.94","2301.08","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Dicyclomine injection","J0500","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","53.73","","","","","","","fee schedule","23.81","53.73",""
"Digestive Malignancy With Cc","375","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","12900.35","","","","","","","fee schedule","11012.46","22351.16","MSDRG Base Rate"
"Digestive Malignancy With Cc","375","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","12900.35","","","","","","","fee schedule","11012.46","22351.16","MSDRG Base Rate"
"Digestive Malignancy With Mcc","374","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","32437.58","","","","","","","fee schedule","15982.05","32437.58",""
"Digestive Malignancy Without Cc/Mcc","376","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","11175.01","","","","","","","fee schedule","10159.1","24579.81","MSDRG Base Rate"
"Digoxin immune fab (ovine)","J1162","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","5271.59","","","","","","","fee schedule","663.26","10271.5","APC"
"Dilat xst trc ndurlgc px","50436","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","4855.42","","","","","","","fee schedule","1934.03","5212.78",""
"Dilate tear duct opening","68801","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","423.8","","","","","","","fee schedule","99.94","457.04","APC"
"Dilation of rectal narrowing","45910","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","6688.97","","","","","","","fee schedule","1112.97","6688.97",""
"Dilation of urethra","53661","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","280.37","","","","","","","fee schedule","111.68","301.01",""
"Dilation of urethra","53665","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","2138.64","","","","","","","fee schedule","1944.22","5729.87","APC"
"Dilation of vagina","57400","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3010.78","","","","","","","fee schedule","2117.43","5707.08","APC"
"Dipropylacetic acid free","80165","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","14.89","","","","","","","fee schedule","13.54","14.89","APC"
"Direct refer hospital observ","G0379","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","595.43","","","","","","","fee schedule","88.58","609.28","APC"
"Disconnect locking wrist uni","L6615","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","258.07","","","","","","","fee schedule","234.61","258.07","APC"
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc","442","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","8272.72","8272.72","8272.72","12","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc","442","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","10727.02","","","","","","","fee schedule","7859.08","15950.99","MSDRG Base Rate"
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc","441","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","23416.08","","","","","","","fee schedule","16551.42","47525.87",""
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc","441","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","22068.56","","","","","","","fee schedule","16551.42","47525.87",""
"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc","441","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","17490.39","17425.43","42939","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of Pancreas Except Malignancy With Cc","439","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of Personality And Impulse Control","883","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract With Cc","445","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","11868.9","","","","","","","fee schedule","11275.46","22884.96",""
"Disorders Of The Biliary Tract With Cc","445","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract With Cc","445","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","10649.07","10227.34","15031.98","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","19943.81","19633.66","57094.61","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of The Biliary Tract With Mcc","444","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","9070.63","","","","","","","fee schedule","8617.1","17489.48",""
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","17489.48","","","","","","","fee schedule","8617.1","17489.48",""
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","9070.63","","","","","","","fee schedule","8617.1","17489.48",""
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","7618.63","7618.63","7618.63","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Disorders Of The Biliary Tract Without Cc/Mcc","446","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Division of fallopian tube","58600","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","4952.61","","","","","","","fee schedule","3010.78","9719.61",""
"Dna/rna sequencing","87153","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","126.9","","","","","","","fee schedule","115.36","126.9","APC"
"Dolasetron mesylate oral","Q0180","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","92.28","","","","","","","fee schedule","92.28","309.11",""
"Dopamine injection","J1265","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","1.76","","","","","","","fee schedule","1.08","1.76",""
"Doripenem injection","J1267","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","1.44","","","","","","","fee schedule","1.32","1.44",""
"Drain arm/elbow bone lesion","23935","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","5852.47","","","","","","","fee schedule","2331.18","6283.21",""
"Drain arm/elbow bone lesion","23935","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","3104.08","","","","","","","fee schedule","2331.18","6283.21","APC"
"Drain bladder by trocar/cath","51101","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","117.56","","","","","","","fee schedule","111.68","878.56",""
"Drain blood from under nail","11740","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","47.14","","","","","","","fee schedule","44.78","136.12",""
"Drain breast lesion add-on","19001","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","153.3","","","","","","","fee schedule","153.3","413.2",""
"Drain chest lesion","21502","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","4268.7","","","","","","","fee schedule","2331.18","6283.21",""
"Drain lower leg bursa","27604","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","3201.53","","","","","","","fee schedule","2331.18","6283.21",""
"Drain penis lesion","54015","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","1566.84","","","","","","","fee schedule","1536.11","5592.68","APC"
"Drainage lymph node lesion","38300","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1418.99","","","","","","","fee schedule","1348.04","3633.38",""
"Drainage of arm bursa","23931","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1536.11","","","","","","","fee schedule","1536.11","5592.68","APC"
"Drainage of arm lesion","23930","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2701.61","","","","","","","fee schedule","2074.98","5592.68","APC"
"Drainage of arm lesion","23930","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","2074.98","","","","","","","fee schedule","2074.98","5592.68",""
"Drainage of bone lesion","26992","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","4752.53","","","","","","","fee schedule","3043.22","12169.01",""
"Drainage of bursa of foot","28001","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1689.73","","","","","","","fee schedule","1348.04","3633.38","APC"
"Drainage of finger abscess","26011","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1689.73","","","","","","","fee schedule","1348.04","3633.38","APC"
"Drainage of hydrocele","55000","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","657.14","","","","","","","fee schedule","478.71","1290.24",""
"Drainage of hydrocele","55000","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","478.71","","","","","","","fee schedule","478.71","1290.24",""
"Drainage of mouth lesion","40800","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","379.57","","","","","","","fee schedule","151.19","724.48",""
"Drainage of mouth lesion","41000","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","551.78","","","","","","","fee schedule","501.62","4973.32","APC"
"Drainage of mouth lesion","41008","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","1845.19","","","","","","","fee schedule","1845.19","4973.32",""
"Drainage of palm bursa","26025","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","3347.54","","","","","","","fee schedule","1777.97","4792.15","APC"
"Drainage of palm bursas","26030","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","4792.15","","","","","","","fee schedule","1777.97","4792.15",""
"Drainage of palm bursas","26030","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","1777.97","","","","","","","fee schedule","1777.97","4792.15",""
"Drainage of pelvic fluid","57020","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","5001.62","","","","","","","fee schedule","656.93","5117.93","APC"
"Drainage of pilonidal cyst","10080","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","159.15","","","","","","","fee schedule","151.19","724.48",""
"Drainage of rectal abscess","45005","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","1196.44","","","","","","","fee schedule","1112.97","3523.32","APC"
"Drainage of rectal abscess","45020","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1376.01","","","","","","","fee schedule","1307.21","3523.32",""
"Drainage of scrotum","54700","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","2572.9","","","","","","","fee schedule","1944.22","6587.99",""
"Drainage of skin abscess","10060","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","205.27","","","","","","","fee schedule","151.19","407.51","APC"
"Drainage of urethra abscess","53040","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3524.39","","","","","","","fee schedule","2125.88","5729.87","APC"
"Draw blood off venous device","36591","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","162.34","","","","","","","fee schedule","64.67","174.28",""
"Dress/debrid p-thick burn l","16030","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","378.09","","","","","","","fee schedule","162.36","437.63","APC"
"Dress/debrid p-thick burn l","16030","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","437.63","","","","","","","fee schedule","162.36","437.63",""
"Dress/debrid p-thick burn m","16025","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","170.91","","","","","","","fee schedule","162.36","437.63",""
"Dress/debrid p-thick burn m","16025","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","297.84","","","","","","","fee schedule","162.36","437.63",""
"Drop lock retainer each","L2785","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","48.56","","","","","","","fee schedule","48.56","53.42","APC"
"Drug assay acetaminophen","80143","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","20.04","","","","","","","fee schedule","18.64","20.5","APC"
"Drug assay adalimumab","80145","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","41.46","","","","","","","fee schedule","38.57","42.43","APC"
"Drug assay vedolizumab","80280","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","38.57","","","","","","","fee schedule","38.57","42.43","APC"
"Drug screen quant zonisamide","80203","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","14.58","","","","","","","fee schedule","13.25","14.58","APC"
"Dstrj extensive retinopathy","67227","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3930.74","","","","","","","fee schedule","2389.6","6440.67","APC"
