"Heart Failure And Shock With Cc","292","MS-DRG","","","","","facility","inpatient","","","","","","Interlink","Transplant","","","[Transplants: Payment for transplant services is an all-inclusive global case rate that includes services performed in the inpatient and outpatient setting for both hospital and professional services.]","","","","0","other","","","No services performed during 15-month lookback period."
"Heart Failure And Shock With Mcc","291","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","14291.64","","","","","","","fee schedule","9846.21","19984.12","MSDRG Base Rate"
"Heart Failure And Shock With Mcc","291","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","10751.81","3742.84","12521.6","16","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Heart Failure And Shock With Mcc","291","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","13294.55","","","","","","","fee schedule","9846.21","19984.12","MSDRG Base Rate"
"Heart Failure And Shock Without Cc/Mcc","293","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","7034.11","","","","","","","fee schedule","5657.65","11482.92","MSDRG Base Rate"
"Heart Failure And Shock Without Cc/Mcc","293","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Heart Transplant Or Implant Of Heart Assist System With Mcc","001","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","241310.63","240246.98","404418.81","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Heart Transplant Or Implant Of Heart Assist System Without Mcc","002","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Heart image (pet) multiple","78492","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","1356.56","","","","","","","fee schedule","896.57","2416.52","APC"
"Heart infarct image (3D)","78469","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","515.1","","","","","","","fee schedule","239.25","644.83","APC"
"Heart muscle imaging (PET)","78459","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1204.12","","","","","","","fee schedule","889.95","2398.69","APC"
"Helminth antibody","86682","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","46.57","","","","","","","fee schedule","13.01","46.57",""
"Hem inh thrombocytopenia 23","0276U","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","2693.42","","","","","","","fee schedule","2448.56","2693.42","APC"
"Hem vw factor&clgn iii bndg","0279U","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","11.76","","","","","","","fee schedule","11.53","12.68","APC"
"Hemagglutination inhibition","86280","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","9.01","","","","","","","fee schedule","8.19","30.82","APC"
"Hematocrit","85014","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","2.55","","","","","","","fee schedule","2.37","17.13","APC"
"Hematopoietic nuclear tx","79403","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","221.36","","","","","","","fee schedule","217.02","1081.9","APC"
"Hemodialysis one evaluation","90935","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","732.28","","","","","","","fee schedule","638.33","1875.02",""
"Hemoglobin chromotography","83021","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","43.31","","","","","","","fee schedule","18.06","87.75",""
"Hemoglobin electrophoresis","83020","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","13.13","","","","","","","fee schedule","12.87","63.38","APC"
"Hemoglobin fetal","85460","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","5.24","","","","","","","fee schedule","3.86","10.4",""
"Hemoglobin fetal","85460","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","6.98","","","","","","","fee schedule","3.86","10.4",""
"Hemoglobin","85018","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","17.47","","","","","","","fee schedule","2.37","18.75",""
"Hemolysin acid","85475","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","8.87","","","","","","","fee schedule","8.87","26.21","APC"
"Hemolysins/agglutinins auto","86940","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","13.54","","","","","","","fee schedule","8.77","34.66",""
"Hemolysins/agglutinins auto","86940","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","8.95","","","","","","","fee schedule","8.77","34.66","APC"
"Hemorrhoidopexy by stapling","46947","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","3322.12","","","","","","","fee schedule","2581.58","8954.1",""
"Hep c ab test confirm","86804","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","15.49","","","","","","","fee schedule","15.49","68.16","APC"
"Hep c screen high risk/other","G0472","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","50.99","","","","","","","fee schedule","46.35","50.98","APC"
"Hepatitis a igm antibody","86709","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","12.39","","","","","","","fee schedule","11.26","85.96","APC"
"Hepatitis b surface ag ia","87341","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","16.13","","","","","","","fee schedule","10.33","43.48",""
"Hepatitis be antibody","86707","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","11.8","","","","","","","fee schedule","11.57","78.28","APC"
"Hepatitis c ab test","86803","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","15.34","","","","","","","fee schedule","14.27","100.3","APC"
"Hepatitis c probe&rvrs trnsc","87521","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","148.97","","","","","","","fee schedule","35.09","148.97",""
"Hepatitis c rna dir probe","87520","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","31.22","","","","","","","fee schedule","29.48","79.46","APC"
"Hepatobiliary Diagnostic Procedures With Cc","421","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Hepatobiliary Diagnostic Procedures With Cc","421","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","17596.61","","","","","","","fee schedule","17251.58","41531.89","MSDRG Base Rate"
"Hepatobiliary Diagnostic Procedures With Mcc","420","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hepatobiliary Diagnostic Procedures With Mcc","420","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","84893.45","","","","","","","fee schedule","31813.33","88730.66",""
"Hepatobiliary Diagnostic Procedures Without Cc/Mcc","422","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","14303.65","","","","","","","fee schedule","14303.65","38999.5","MSDRG Base Rate"
"Hepatobiliary Diagnostic Procedures Without Cc/Mcc","422","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hepb vaccine 3 dose adult im","90746","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","89.76","","","","","","","fee schedule","49.28","151.32",""
"Hered ova ca pnl 24 genes","0103U","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","1874.75","","","","","","","fee schedule","1743.95","1918.34","APC"
"Hereditary colon ca dsordrs","81435","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","626.08","","","","","","","fee schedule","626.08","1434.34",""
"Hereditary colon ca dsordrs","81435","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","1330.03","","","","","","","fee schedule","626.08","1434.34","APC"
"Hernia Procedures Except Inguinal & Femoral Age >17 w/o CC","160","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal & Femoral Age >17 w/o CC","160","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","30541.94","","","","","","","fee schedule","27408","61988.7",""
"Hernia Procedures Except Inguinal And Femoral With Mcc","353","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","59307.97","","","","","","","fee schedule","27408","61988.7",""
"Hernia Procedures Except Inguinal And Femoral Without Cc/Mcc","355","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Hernia Procedures Except Inguinal And Femoral Without Cc/Mcc","355","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","33627.39","","","","","","","fee schedule","13828.32","33627.39",""
"Herpes simplex 2 ag if","87273","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","20.09","","","","","","","fee schedule","11.98","51.45",""
"Herpes simplex nes antbdy","86694","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","45.38","","","","","","","fee schedule","14.39","91.37",""
"Herpes simplex type 2 test","86696","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","21.29","","","","","","","fee schedule","19.35","108.41","APC"
"Heterophile antibody titer","86309","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","11.03","","","","","","","fee schedule","6.47","28.25",""
"Hexa gene","81255","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","52.48","","","","","","","fee schedule","51.45","56.6","APC"
"Hfe gene","81256","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","70.26","","","","","","","fee schedule","65.36","71.9","APC"
"Hhv-6 dna dir probe","87531","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","62.35","","","","","","","fee schedule","26.86","72.38","APC"
"Hhv-6 dna dir probe","87531","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","28.27","","","","","","","fee schedule","26.86","72.38",""
"Hhv-6 dna dir probe","87531","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","67.42","","","","","","","fee schedule","26.86","72.38",""
"Hhv-6 dna quant","87533","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","58.85","","","","","","","fee schedule","41.76","150.68",""
"Hi enrgy eswt plantar fascia","28890","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","8029.08","","","","","","","fee schedule","1495.56","8620.02",""
"Hib-hepb vaccine im","90748","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","70.67","","","","","","","fee schedule","40.75","109.82",""
"High activity knee frame","L5930","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","4250.41","","","","","","","fee schedule","4167.07","4583.78","APC"
"Hip & Femur Procedures Except Major Joint Age >17 w CC","210","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip & Femur Procedures Except Major Joint Age >17 w/o CC","211","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip And Femur Procedures Except Major Joint With Cc","481","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","17322.89","15556.97","18283.6","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hip And Femur Procedures Except Major Joint With Mcc","480","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","38662.25","","","","","","","fee schedule","27497.84","74546.4",""
"Hip And Femur Procedures Except Major Joint Without Cc/Mcc","482","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","14488.93","14488.93","14488.93","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc","521","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","27657.44","","","","","","","fee schedule","20567.57","53327.54",""
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","26274.57","","","","","","","fee schedule","20567.57","53327.54",""
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","20567.57","","","","","","","fee schedule","20567.57","53327.54","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","20978.92","","","","","","","fee schedule","20567.57","53327.54","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","20567.57","","","","","","","fee schedule","20567.57","53327.54","MSDRG Base Rate"
"Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc","522","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","20978.92","","","","","","","fee schedule","20567.57","53327.54","MSDRG Base Rate"
"Hip adj flex ext abduct cont","L2624","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","526.97","","","","","","","fee schedule","479.06","526.97","APC"
"Hip arthr0 w/debridement","29862","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","14197.2","","","","","","","fee schedule","5267.4","14197.2",""
"Hip arthr0 w/synovectomy","29863","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","3347.54","","","","","","","fee schedule","3043.22","14197.2","APC"
"Hip arthro w/labral repair","29916","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","5544.63","","","","","","","fee schedule","5267.4","14197.2",""
"Hip clevis type 2 posit jnt","L2570","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","784.51","","","","","","","fee schedule","729.78","802.76","APC"
"Histochemical stains add-on","88314","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","35.19","","","","","","","fee schedule","25.76","69.43",""
"Histoplasma antibody","86698","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","21.34","","","","","","","fee schedule","13.79","54.65",""
"Histoplasmosis skin test","86510","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","38.21","","","","","","","fee schedule","8.61","38.21","APC"
"Histotripsy mal renal tissue","0888T","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","12305.67","","","","","","","fee schedule","12305.67","17524.93",""
"Histrelin acetate","J1675","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","1.25","","","","","","","fee schedule","1.25","2.15",""
"Hiv With Extensive O.R. Procedures Without Mcc","970","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","47815.63","","","","","","","fee schedule","25100.24","66586.19",""
"Hiv With Extensive O.R. Procedures Without Mcc","970","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","25100.24","","","","","","","fee schedule","25100.24","66586.19","MSDRG Base Rate"
"Hiv With Major Related Condition With Cc","975","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","13392.23","","","","","","","fee schedule","12318.61","25002.17","MSDRG Base Rate"
"Hiv With Major Related Condition With Cc","975","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","13392.23","","","","","","","fee schedule","12318.61","25002.17","MSDRG Base Rate"
"Hiv With Major Related Condition With Cc","975","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","13392.23","","","","","","","fee schedule","12318.61","25002.17","MSDRG Base Rate"
"Hiv With Major Related Condition Without Cc/Mcc","976","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","9970.71","","","","","","","fee schedule","9970.71","23327.09","MSDRG Base Rate"
"Hiv With Major Related Condition Without Cc/Mcc","976","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","23327.09","","","","","","","fee schedule","9970.71","23327.09",""
"Hiv With Major Related Condition Without Cc/Mcc","976","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Major Related Condition Without Cc/Mcc","976","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","10170.12","","","","","","","fee schedule","9970.71","23327.09","MSDRG Base Rate"
"Hiv With Major Related Condition Without Cc/Mcc","976","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Or Without Other Related Condition","977","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Or Without Other Related Condition","977","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv With Or Without Other Related Condition","977","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Hiv-1antibody","86701","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","8.89","","","","","","","fee schedule","8.89","80.15","APC"
"Hiv-2 ag ia","87391","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","53.8","","","","","","","fee schedule","21.9","80.57",""
"Hla class i high defin qual","86832","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","348.03","","","","","","","fee schedule","323.75","356.12","APC"
"Hla i typing complete lr","81372","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","403.59","","","","","","","fee schedule","403.59","443.95","APC"
"Hla typing a b or c","86812","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","65.67","","","","","","","fee schedule","25.81","168.16",""
"Hla typing dr/dq","86816","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","265.95","","","","","","","fee schedule","30.17","265.95",""
"Hlth bhv assmt/reassessment","96156","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","101.57","","","","","","","fee schedule","53.95","145.41","APC"
"Hlth bhv ivntj fam ea addl","96168","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","45.8","","","","","","","fee schedule","43.51","117.28",""
"Home sleep test/type 2 porta","G0398","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","215.89","","","","","","","fee schedule","200.83","668.34","APC"
"Home sleep test/type 4 porta","G0400","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","668.34","","","","","","","fee schedule","200.83","668.34",""
"Hook/hand, hvy dty, vol clos","L6722","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","2761.21","","","","","","","fee schedule","2510.19","2761.21","APC"
"Hopd mntl hlt, grp","C7903","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","38.33","","","","","","","fee schedule","26.58","38.33","APC"
"Hpa-6 genotyping","81110","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","131.39","","","","","","","fee schedule","122.22","134.44","APC"
"Hpv hi risk types male urine","0096U","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","35.09","","","","","","","fee schedule","35.09","38.6","APC"
"Hpv high-risk types","87624","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","59.93","","","","","","","fee schedule","35.09","153.46",""
"Hrdtry perph neurphy panel","81448","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","628.77","","","","","","","fee schedule","584.9","643.39","APC"
"Ht muscle image planar sing","78453","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","812.98","","","","","","","fee schedule","772.33","2081.66",""
"Ht muscle image planar sing","78453","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","812.98","","","","","","","fee schedule","772.33","2081.66",""
"Ht muscle image spect sing","78451","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1324.54","","","","","","","fee schedule","830.71","2239.01","APC"
"Htlv-ii antibody","86688","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","61.43","","","","","","","fee schedule","14","61.43",""
"Human fibrinogen conc inj","J7178","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","0.86","","","","","","","fee schedule","0.86","3.12",""
"Hydrate iv infusion add-on","96361","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","44.42","","","","","","","fee schedule","40.32","108.68","APC"
"Hymovis injection 1 mg","J7322","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","19.5","","","","","","","fee schedule","14.24","38.39",""
"Hyoid myotomy & suspension","21685","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","2024.08","","","","","","","fee schedule","806.24","6056.49",""
