LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,823,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,Commercial,,4481.00,,,,,,,4481.00,84227.36,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,842,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,13927.67,,,,,,,4481.00,18562.06,fee schedule,
LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,842,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Medicare Advantage,,14624.05,,,,,,,4481.00,18562.06,fee schedule,
LYSIS INTRANASAL SYNECHIA,360,RC,30560,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,494.31,,,,,,,479.48,7278.00,fee schedule,
LYSIS INTRANASAL SYNECHIA,360,RC,30560,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,519.03,,,,,,,479.48,7278.00,fee schedule,
LYSIS OR EXCISION OF PENILE POST-CIRCUMCISION ADHESIONS,360,RC,54162,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,5152.00,,,,,,,1928.76,9324.00,case rate,
MAGNESIUM CITRATE ORAL SOLUTION,RX-4712,CDM,250,RC,J3490,HCPCS,69452039098,NDC,facility,outpatient,296,ML,28.95000,17.37000,BCBS NC,Blue Select/HMO/PPO,,13.73,,,,,,,6.72,23.16,percent of total billed charges,
MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSPENSION,RX-119913,CDM,250,RC,J3490,HCPCS,60687042945,NDC,facility,inpatient,5,ML,1.55000,0.93000,Optum,Commercial,,4481.00,,,,,,,1.24,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
MAGNESIUM OXIDE-MAGNESIUM AMINO ACID CHELATE 133 MG TABLET,RX-128552,CDM,250,RC,J3490,HCPCS,96974000002,NDC,facility,inpatient,1,UN,1.15000,0.69000,Optum,Commercial,,4481.00,,,,,,,0.92000,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
MAGNESIUM OXIDE-MAGNESIUM AMINO ACID CHELATE 133 MG TABLET,RX-128552,CDM,250,RC,J3490,HCPCS,96974000002,NDC,facility,outpatient,1,UN,1.15000,0.69000,Aetna,Medicare Advantage,,0.26680,,,,,,,0.26680,0.92000,percent of total billed charges,
MAGNESIUM OXIDE-MAGNESIUM AMINO ACID CHELATE 133 MG TABLET,RX-128552,CDM,250,RC,J3490,HCPCS,96974000002,NDC,facility,outpatient,1,UN,1.15000,0.69000,United Healthcare,Commercial,,0.91885,,,,,,,0.26680,0.92000,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MAGNESIUM SULFATE 2 GRAM/50 ML (4 %) INTRAVENOUS PIGGYBACK WRAPPER,RX-40841446,CDM,636,RC,J3475,HCPCS,00409672924,NDC,facility,outpatient,50,ML,124.75000,74.85000,Optum,Commercial,,67.36,,,,,,,1.08,107.92,percent of total billed charges,
MAGNESIUM SULFATE 2.03 MEQ/ML INJECTION DILUTION,RX-40849176,CDM,636,RC,J3475,HCPCS,99999000723,NDC,facility,outpatient,40,ML,45.65000,27.39000,Aetna,Medicare Advantage,,10.59,,,,,,,1.08,39.49,percent of total billed charges,
MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION WRAPPER,RX-408400021,CDM,636,RC,J3475,HCPCS,63323006403,NDC,facility,outpatient,2,ML,24.90000,14.94000,Aetna,Medicare Advantage,,5.78,,,,,,,1.08,21.54,percent of total billed charges,
MAGNESIUM SULFATE 4 MEQ/ML (50 %) INJECTION WRAPPER,RX-408400021,CDM,636,RC,J3475,HCPCS,63323006403,NDC,facility,outpatient,2,ML,24.90000,14.94000,Amerihealth Caritas,Managed Medicaid,,6.90,,,,,,,1.08,21.54,percent of total billed charges,
MAGNESIUM SULFATE 40 MG/ML (PERIPHERAL) PEDIATRIC IV,RX-40841489,CDM,636,RC,J3475,HCPCS,99999000892,NDC,facility,inpatient,50,ML,116.00000,69.60000,Aetna,Commercial,,67.28,,,,,,,29.35,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
MAGNESIUM SULFATE 500 MG/ML (50 %) INJECTION SOLUTION,RX-4720,CDM,636,RC,J3475,HCPCS,63323006403,NDC,facility,outpatient,2,ML,24.90000,14.94000,Partners,Medicaid,,6.90,,,,,,,1.08,21.54,percent of total billed charges,
MAJOR BLADDER PROCEDURES WITH MCC,653,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,57619.05,,,,,,,4481.00,95463.06,fee schedule,
MAJOR BLADDER PROCEDURES WITH MCC,653,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,95463.06,,,,,,,4481.00,95463.06,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR CHEST PROCEDURES WITH CC,164,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Select/HMO/PPO,,39132.10,,,,,,,4481.00,46368.40,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR CHEST TRAUMA WITH CC,184,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Individual,,8211.66,,,,,,,4481.00,19548.58,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR CHEST TRAUMA WITHOUT CC/MCC,185,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,VACCN,,11765.16,,,,,,,4481.00,14448.79,fee schedule,
MAJOR CHEST TRAUMA WITHOUT CC/MCC,185,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,14448.79,,,,,,,4481.00,14448.79,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR ESOPHAGEAL DISORDERS WITH CC,369,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,13829.14,,,,,,,4481.00,18374.67,fee schedule,
MAJOR ESOPHAGEAL DISORDERS WITH CC,369,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,12520.50,,,,,,,4481.00,18374.67,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR ESOPHAGEAL DISORDERS WITH MCC,368,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Medicare Advantage,,18957.68,,,,,,,4481.00,29244.79,fee schedule,
MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,370,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Select/HMO/PPO,,12222.65,,,,,,,4481.00,12874.40,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,370,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,8772.61,,,,,,,4481.00,12874.40,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,372,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Individual Exchange,,11598.56,,,,,,,4481.00,18756.79,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $4,106.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,371,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Individual,,15929.53,,,,,,,4481.00,32573.62,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,371,MS-DRG,,,,,,,facility,inpatient,,,,,WellCare of North Carolina,Medicare Advantage,,22358.78,,,,,,,4481.00,32573.62,fee schedule,
MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH CC,809,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,23255.85,,,,,,,4481.00,23255.85,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT,469,MS-DRG,,,,,,,facility,inpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,35137.82,,,,,,,4481.00,55722.92,fee schedule,
MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT,469,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,55722.92,,,,,,,4481.00,55722.92,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,507,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,33185.37,,,,,,,4481.00,33185.37,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MAJOR SKIN DISORDERS WITH MCC,595,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare HMO,,25883.92,,,,,,,4481.00,38959.38,fee schedule,
MAJOR SKIN DISORDERS WITH MCC,595,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Medicare Advantage,,25883.92,,,,,,,4481.00,38959.38,fee schedule,
MAJOR THUMB OR JOINT PROCEDURES,506,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,VACCN Behavioral Health,,17199.93,,,,,,,4481.00,22037.85,fee schedule,
MALIGNANT BREAST DISORDERS WITH MCC,597,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,20270.31,,,,,,,4481.00,30626.29,fee schedule,
MANNITOL 20 % INTRAVENOUS SOLUTION,RX-4749,CDM,258,RC,J2151,HCPCS,00338035703,NDC,facility,inpatient,31.25,ML,78.40000,47.04000,Evernorth (Cigna Behavioral Health),Commercial,,62.72,,,,,,,62.72,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
MANNITOL 20 % INTRAVENOUS SOLUTION,RX-4749,CDM,258,RC,J2151,HCPCS,00338035703,NDC,facility,outpatient,31.25,ML,78.40000,47.04000,Healthy Blue NC,Managed Medicaid,,21.73,,,,,,,0.13500,68.04,percent of total billed charges,
MANNITOL 25 % INTRAVENOUS INFUSION,RX-40849655,CDM,258,RC,J2151,HCPCS,00409403101,NDC,facility,outpatient,50,ML,39.80000,23.88000,Carolina Complete Health,Managed Medicaid,,11.03,,,,,,,0.13500,34.54,percent of total billed charges,
MASTECTOMY FOR MALIGNANCY WITH CC/MCC,582,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,24143.26,,,,,,,4481.00,35393.57,fee schedule,
MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,583,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,31678.95,,,,,,,4481.00,31678.95,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
MASTOIDECTOMY; RADICAL,360,RC,69511,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,6029.19,,,,,,,5569.83,15394.00,fee schedule,
MASTOPEXY,360,RC,19316,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,6709.93,,,,,,,6140.22,13194.00,fee schedule,
MECLIZINE 12.5 MG TABLET,RX-12024,CDM,250,RC,J3490,HCPCS,60687077511,NDC,facility,outpatient,1,UN,1.80000,1.08000,United Healthcare,Individual Exchange,,0.87120,,,,,,,0.41760,1.44,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MEDICAL BACK PROBLEMS WITH MCC,551,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare PPO,,21375.10,,,,,,,4481.00,30791.63,fee schedule,
MEDICAL BACK PROBLEMS WITHOUT MCC,552,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,10697.35,,,,,,,4481.00,17660.04,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
MEDROXYPROGESTERONE 2.5 MG TABLET,RX-4855,CDM,250,RC,J3490,HCPCS,00555087202,NDC,facility,outpatient,1,UN,16.45000,9.87000,Vaya,Medicaid,,4.70,,,,,,,3.82,13.16,percent of total billed charges,
MEDROXYPROGESTERONE 2.5 MG TABLET,RX-4855,CDM,250,RC,J3490,HCPCS,00555087202,NDC,facility,outpatient,1,UN,16.45000,9.87000,WellCare of North Carolina,Managed Medicaid,,4.56,,,,,,,3.82,13.16,percent of total billed charges,
MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION,RX-131011,CDM,250,RC,J3490,HCPCS,00121094510,NDC,facility,outpatient,10,ML,41.75000,25.05000,Carolina Complete Health,Managed Medicaid,,11.57,,,,,,,9.69,33.40,percent of total billed charges,
MEGESTROL 400 MG/10 ML (10 ML) ORAL SUSPENSION,RX-131011,CDM,250,RC,J3490,HCPCS,00121094510,NDC,facility,outpatient,10,ML,41.75000,25.05000,United Healthcare,Commercial,,33.36,,,,,,,9.69,33.40,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
MELATONIN 3 MG TABLET,RX-16830,CDM,250,RC,J3490,HCPCS,50268052411,NDC,facility,outpatient,1,UN,1.20000,0.72000,BCBS NC,Blue Select/HMO/PPO,,0.56892,,,,,,,0.27840,0.96000,percent of total billed charges,
MELOXICAM 7.5 MG TABLET,RX-20566,CDM,250,RC,J3490,HCPCS,50268052511,NDC,facility,outpatient,1,UN,16.50000,9.90000,BCBS NC,Blue Select/HMO/PPO,,8.09,,,,,,,3.83,13.20,percent of total billed charges,
MELPHALAN (ALKERAN) IVPB,RX-10522,CDM,636,RC,J9245,HCPCS,67457019501,NDC,facility,outpatient,1,UN,1930.00000,1158.00000,Aetna,Medicare Advantage,,101.65,,,,,,,93.02,24394.65,fee schedule,
MELPHALAN (ALKERAN) IVPB,RX-10522,CDM,636,RC,J9245,HCPCS,67457019501,NDC,facility,outpatient,1,UN,1930.00000,1158.00000,Humana,Medicare PPO,,100.69,,,,,,,93.02,24394.65,fee schedule,
MELPHALAN (ALKERAN) IVPB,RX-10522,CDM,636,RC,J9245,HCPCS,67457019501,NDC,facility,outpatient,1,UN,1930.00000,1158.00000,WellCare of North Carolina,Medicare Advantage,,100.69,,,,,,,93.02,24394.65,fee schedule,
MELPHALAN (ALKERAN) SYRINGE,RX-408880720,CDM,636,RC,J9245,HCPCS,67457019501,NDC,facility,outpatient,1,UN,1930.00000,1158.00000,Trillium,Medicaid,,540.40,,,,,,,93.02,24394.65,percent of total billed charges,
MELPHALAN HCL 50 MG INTRA-ARTERIAL SOLUTION,RX-198388,CDM,636,RC,J9248,HCPCS,75833080001,NDC,facility,outpatient,1,UN,124400.00000,74640.00000,BCBS NC,Medicare Advantage,,771.15,,,,,,,771.15,107618.44,fee schedule,
MEMBRANE 2 AUTOLOGOUS CULTURED  CHONDROCYTES,SUP-149784,CDM,636,RC,J7330,HCPCS,,,facility,outpatient,,,156650.00000,93990.00000,Alliance,Medicaid,,43423.38,,,,,,,36342.80,215040.47,percent of total billed charges,
MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,760,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,Commercial,,4481.00,,,,,,,4481.00,18508.78,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
MEPERIDINE (PF) 100 MG/ML INJECTION SYRINGE,RX-125999,CDM,636,RC,J2175,HCPCS,00409118069,NDC,facility,outpatient,0.75,ML,36.45000,21.87000,BCBS NC,Blue Select/HMO/PPO,,17.88,,,,,,,8.46,42.72,percent of total billed charges,
MEPERIDINE (PF) 100 MG/ML INJECTION SYRINGE,RX-125999,CDM,636,RC,J2175,HCPCS,00409118069,NDC,facility,outpatient,0.75,ML,36.45000,21.87000,BCBS NC,Blue Value Group,,22.00,,,,,,,8.46,42.72,percent of total billed charges,
MEPERIDINE (PF) 25 MG/ML INJECTION WRAPPER,RX-40860001,CDM,636,RC,J2175,HCPCS,00409117630,NDC,facility,outpatient,1,ML,40.20000,24.12000,Healthy Blue NC,Managed Medicaid,,11.14,,,,,,,9.33,42.72,percent of total billed charges,
MEPERIDINE (PF) 50 MG/ML INJECTION SOLUTION,RX-4904,CDM,636,RC,J2175,HCPCS,00641605325,NDC,facility,outpatient,1,ML,30.00000,18.00000,Carolina Complete Health,Managed Medicaid,,8.32,,,,,,,6.96,42.72,percent of total billed charges,
MEPERIDINE (PF) 50 MG/ML INJECTION SYRINGE,RX-125995,CDM,636,RC,J2175,HCPCS,00409117830,NDC,facility,outpatient,1,ML,44.75000,26.85000,Partners,Medicaid,,12.40,,,,,,,10.38,42.72,percent of total billed charges,
MEPERIDINE (PF) 50 MG/ML INJECTION WRAPPER,RX-40860007,CDM,636,RC,J2175,HCPCS,00641605325,NDC,facility,outpatient,1,ML,30.00000,18.00000,Trillium,Medicaid,,8.40,,,,,,,6.96,42.72,percent of total billed charges,
MEPERIDINE (PF) 75 MG/ML INJECTION SYRINGE,RX-125997,CDM,636,RC,J2175,HCPCS,00409117930,NDC,facility,outpatient,1,ML,41.30000,24.78000,United Healthcare,CHIP/Medicaid,,11.45,,,,,,,9.58,42.72,percent of total billed charges,
MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,RX-105638,CDM,636,RC,J0670,HCPCS,63323029427,NDC,facility,outpatient,20,ML,64.25000,38.55000,Cigna,Commercial,,8.89,,,,,,,8.89,55.58,fee schedule,
MEPOLIZUMAB 100 MG SUBCUTANEOUS SOLUTION,RX-178637,CDM,636,RC,J2182,HCPCS,00173088101,NDC,facility,outpatient,1,UN,14067.00000,8440.20000,BCBS NC,Medicare Advantage,,30.33,,,,,,,30.33,11253.60,fee schedule,
MEPOLIZUMAB 100 MG SUBCUTANEOUS SOLUTION,RX-178637,CDM,636,RC,J2182,HCPCS,00173088101,NDC,facility,outpatient,1,UN,14067.00000,8440.20000,Trillium,Medicaid,,3938.76,,,,,,,30.33,11253.60,percent of total billed charges,
MERCAPTOPURINE 20 MG/ML ORAL SUSPENSION,RX-173157,CDM,250,RC,J3490,HCPCS,00054087949,NDC,facility,outpatient,100,ML,5252.20000,3151.32000,BCBS NC,Blue Select/HMO/PPO,,2576.20,,,,,,,1218.51,4201.76,percent of total billed charges,
MERCAPTOPURINE 25 MG (ONCOLOGY) SPLIT TAB,RX-408880075,CDM,250,RC,J3490,HCPCS,00000000201,NDC,facility,outpatient,1,UN,20.80000,12.48000,Aetna,Medicare Advantage,,4.83,,,,,,,4.83,16.64,percent of total billed charges,
MERCAPTOPURINE 25 MG (ONCOLOGY) SPLIT TAB,RX-408880075,CDM,250,RC,J3490,HCPCS,00000000201,NDC,facility,outpatient,1,UN,20.80000,12.48000,Amerihealth Caritas,Managed Medicaid,,5.77,,,,,,,4.83,16.64,percent of total billed charges,
MERCAPTOPURINE 50 MG (ONCOLOGY) TABLET,RX-408880076,CDM,250,RC,J3490,HCPCS,00054458111,NDC,facility,outpatient,1,UN,37.70000,22.62000,BCBS NC,Blue Select/HMO/PPO,,18.49,,,,,,,8.75,30.16,percent of total billed charges,
MERCAPTOPURINE 50 MG (ONCOLOGY) TABLET,RX-408880076,CDM,250,RC,J3490,HCPCS,00054458111,NDC,facility,outpatient,1,UN,37.70000,22.62000,Healthy Blue NC,Managed Medicaid,,10.45,,,,,,,8.75,30.16,percent of total billed charges,
MERCAPTOPURINE 50 MG TABLET,RX-10531,CDM,250,RC,J3490,HCPCS,00054458111,NDC,facility,outpatient,1,UN,37.70000,22.62000,Aetna,Medicare Advantage,,8.75,,,,,,,8.75,30.16,percent of total billed charges,
MERCAPTOPURINE 50 MG TABLET,RX-10531,CDM,250,RC,J3490,HCPCS,00054458111,NDC,facility,outpatient,1,UN,37.70000,22.62000,Optum,CHIP/Managed Medicaid,,10.45,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",1477.66,615.02,3720.4599999999996,50,8.75,30.16,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
MEROPENEM 20 MG/ML PEDIATRIC DILUTION,RX-40841017,CDM,636,RC,J2185,HCPCS,,,facility,outpatient,300,ML,455.40000,273.24000,BCBS NC,Blue Select/HMO/PPO,,393.97,,,,,,,0.94500,393.97,percent of total billed charges,
MEROPENEM 20 MG/ML PEDIATRIC DILUTION,RX-40841017,CDM,636,RC,J2185,HCPCS,,,facility,outpatient,300,ML,455.40000,273.24000,Partners,Medicaid,,126.24,,,,,,,0.94500,393.97,percent of total billed charges,
MEROPENEM 50 MG/ML PEDIATRIC IV,RX-40841018,CDM,636,RC,J2185,HCPCS,63323050830,NDC,facility,inpatient,1,UN,82.30000,49.38000,Evernorth (Cigna Behavioral Health),Commercial,,65.84,,,,,,,20.82,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
MEROPENEM 500 MG INTRAVENOUS SOLUTION,RX-17379,CDM,636,RC,J2185,HCPCS,63323050701,NDC,facility,outpatient,1,UN,72.85000,43.71000,Optum,CHIP/Managed Medicaid,,20.19,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,0.94500,63.02,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
MEROPENEM 500 MG INTRAVENOUS SOLUTION,RX-17379,CDM,636,RC,J2185,HCPCS,63323050701,NDC,facility,outpatient,1,UN,72.85000,43.71000,Optum,Commercial,,39.34,,,,,,,0.94500,63.02,percent of total billed charges,
MEROPENEM DESENSITIZATION DILUTION 0.01 MG/ML,RX-40849841,CDM,636,RC,J2185,HCPCS,99999011024,NDC,facility,outpatient,10,ML,63.20000,37.92000,United Healthcare,Commercial,,1.20,,,,,,,0.94500,54.67,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
MEROPENEM DESENSITIZATION DILUTION 0.1 MG/ML,RX-40849843,CDM,636,RC,J2185,HCPCS,99999011025,NDC,facility,outpatient,10,ML,63.25000,37.95000,WellCare of North Carolina,Managed Medicaid,,17.53,,,,,,,0.94500,54.72,percent of total billed charges,
MEROPENEM DESENSITIZATION DILUTION 10 MG/ML,RX-40849855,CDM,636,RC,J2185,HCPCS,99999011027,NDC,facility,inpatient,10,ML,69.75000,41.85000,Aetna,Commercial,,40.45,,,,,,,17.65,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
MEROPENEM DESENSITIZATION DILUTION 10 MG/ML,RX-40849855,CDM,636,RC,J2185,HCPCS,99999011027,NDC,facility,inpatient,10,ML,69.75000,41.85000,United Healthcare,Individual Exchange,,17.65,,,,,,,17.65,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
MEROPENEM DESENSITIZATION DILUTION 10 MG/ML,RX-40849855,CDM,636,RC,J2185,HCPCS,99999011027,NDC,facility,outpatient,10,ML,69.75000,41.85000,Amerihealth Caritas,Managed Medicaid,,19.33,,,,,,,0.94500,60.34,percent of total billed charges,
MEROPENEM-VABORBACTAM 2 GRAM INTRAVENOUS SOLUTION,RX-183201,CDM,636,RC,J2186,HCPCS,70842012006,NDC,facility,outpatient,1,UN,790.60000,474.36000,Aetna,Medicare Advantage,,2.31,,,,,,,2.11,683.95,fee schedule,
MEROPENEM-VABORBACTAM 2 GRAM INTRAVENOUS SOLUTION,RX-183201,CDM,636,RC,J2186,HCPCS,70842012006,NDC,facility,outpatient,1,UN,790.60000,474.36000,Healthy Blue NC,Managed Medicaid,,219.15,,,,,,,2.11,683.95,percent of total billed charges,
MEROPENEM-VABORBACTAM DILUTION 8 MG OF MEROPENEM/ML PEDIATRIC INJECTION,RX-408450030,CDM,636,RC,J2186,HCPCS,09999197815,NDC,facility,outpatient,125,ML,602.55000,361.53000,Cigna,Commercial,,5.11,,,,,,,2.11,521.27,fee schedule,
MEROPENEM-VABORBACTAM DILUTION 8 MG OF MEROPENEM/ML PEDIATRIC INJECTION,RX-408450030,CDM,636,RC,J2186,HCPCS,09999197815,NDC,facility,outpatient,125,ML,602.55000,361.53000,Trillium,Medicaid,,168.71,,,,,,,2.11,521.27,percent of total billed charges,
MESNA 400 MG TABLET,RX-20077,CDM,250,RC,J3490,HCPCS,67108356509,NDC,facility,outpatient,1,UN,339.40000,203.64000,Carolina Complete Health,Managed Medicaid,,94.08,,,,,,,78.74,271.52,percent of total billed charges,
