HC BRONCH W REMOVAL FOREIGN BODY,43610030,CDM,361,RC,31635,CPT,,,facility,outpatient,,,3364.00000,2018.40000,BCBS NC,Blue Value Individual,,1075.13,,,,,,,932.50,7278.00,percent of total billed charges,
HC BRONCH W TB BX SNGLE LOBE,43610025,CDM,361,RC,31628,CPT,,,facility,outpatient,,,4682.00000,2809.20000,BCBS NC,Blue Value Group,,2371.90,,,,,,,1297.85,7278.00,percent of total billed charges,
HC BRONCH W TB NDL ASP BX EAADD,43610029,CDM,361,RC,31633,CPT,,,facility,outpatient,,,3767.00000,2260.20000,Aetna,Commercial,,7278.00,,,,,,,777.00,7278.00,case rate,
HC BRONCH W TB NDL ASP BX,43610026,CDM,361,RC,31629,CPT,,,facility,outpatient,,,4682.00000,2809.20000,Amerihealth Caritas,Managed Medicaid,,1297.85,,,,,,,1297.85,13194.00,percent of total billed charges,
HC BRONCH W TB NDL ASP BX,43610026,CDM,361,RC,31629,CPT,,,facility,outpatient,,,4682.00000,2809.20000,BCBS NC,Blue Value Group,,2371.90,,,,,,,1297.85,13194.00,percent of total billed charges,
HC BRONCH W THERAPEUTIC ASP INIT,43610031,CDM,361,RC,31645,CPT,,,facility,outpatient,,,3767.00000,2260.20000,United Healthcare,Medicare Advantage,,1757.56,,,,,,,1044.21,7278.00,fee schedule,
HC BRONCH W TRACH BRONCH DILATION,43610027,CDM,361,RC,31630,CPT,,,facility,outpatient,,,5589.00000,3353.40000,Alliance,Medicaid,,1549.27,,,,,,,1549.27,13194.00,percent of total billed charges,
HC BRONCH W TRACH BRONCH DILATION,43610027,CDM,361,RC,31630,CPT,,,facility,outpatient,,,5589.00000,3353.40000,BCBS NC,Blue Select/HMO/PPO,,2741.40,,,,,,,1549.27,13194.00,percent of total billed charges,
HC BRONCH W TRACH BRONCH DILATION,43610027,CDM,361,RC,31630,CPT,,,facility,outpatient,,,5589.00000,3353.40000,Partners,Medicaid,,1549.27,,,,,,,1549.27,13194.00,percent of total billed charges,
HC BRONCH WITH BRONCH OR ENDOBRONCH BIOPSY,43610023,CDM,361,RC,31625,CPT,,,facility,outpatient,,,5666.00000,3399.60000,United Healthcare,CHIP/Medicaid,,1570.62,,,,,,,1570.62,7278.00,percent of total billed charges,
HC BRONCHOSCOPY CT GUIDED,43600017,CDM,361,RC,31627,CPT,,,facility,outpatient,,,3767.00000,2260.20000,Carolina Complete Health,Managed Medicaid,,1044.21,,,,,,,777.00,5449.00,percent of total billed charges,
HC BRONCHOSCOPY CT GUIDED,43600017,CDM,361,RC,31627,CPT,,,facility,outpatient,,,3767.00000,2260.20000,United Healthcare,CHIP/Medicaid,,1044.21,,,,,,,777.00,5449.00,percent of total billed charges,
HC BRONCHOSCOPY DIAGNOSTIC WITHIN ENDO,63610093,CDM,361,RC,31622,CPT,,,facility,outpatient,,,5081.00000,3048.60000,Partners,Medicaid,,1408.45,,,,,,,1408.45,7278.00,percent of total billed charges,
HC BRONCHOSCOPY DIAGNOSTIC,43610018,CDM,361,RC,31622,CPT,,,facility,outpatient,,,5031.00000,3018.60000,BCBS NC,Blue Value Individual,,1607.91,,,,,,,1394.59,7278.00,percent of total billed charges,
HC BRONCHOSPASM PROVOCATN EVAL,44600006,CDM,460,RC,94070,CPT,,,facility,outpatient,,,2652.00000,1591.20000,Optum,VACCN Behavioral Health,,302.26,,,,,,,201.00,2121.60,fee schedule,
HC BRONCHOSPASM PROVOCATN EVAL,44600006,CDM,460,RC,94070,CPT,,,facility,outpatient,,,2652.00000,1591.20000,United Healthcare,Medicare Advantage,,317.37,,,,,,,201.00,2121.60,fee schedule,
HC BRUN INTERSORB PAD 18 X 18IN,22730101,CDM,273,RC,,,,,facility,outpatient,,,5.00000,3.00000,Vaya,Medicaid,,1.43,,,,,,,1.16,4.38,percent of total billed charges,
HC BSCIEN LUX DX LOOP RECORDER,22780500,CDM,272,RC,C1764,CPT,,,facility,outpatient,,,11762.00000,7057.20000,Cigna,Commercial,,7939.35,,,,,,,2728.78,10308.22,percent of total billed charges,
HC BSCIEN LUX DX LOOP RECORDER,22780500,CDM,272,RC,C1764,CPT,,,facility,outpatient,,,11762.00000,7057.20000,Evernorth (Cigna Behavioral Health),Commercial,,9409.60,,,,,,,2728.78,10308.22,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC BUFFY COAT PROCESSING,33610011,CDM,361,RC,38215,CPT,,,facility,outpatient,,,2167.00000,1300.20000,Optum,VACCN,,424.35,,,,,,,411.62,4121.00,fee schedule,
HC BUNDLE OF HIS RECORDING,93610234,CDM,480,RC,93600,CPT,,,facility,outpatient,,,2151.00000,1290.60000,BCBS NC,Blue Select/HMO/PPO,,1630.46,,,,,,,596.26,15291.00,percent of total billed charges,
HC BUNDLE OF HIS RECORDING,93610234,CDM,480,RC,93600,CPT,,,facility,outpatient,,,2151.00000,1290.60000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,7733.74,,,,,,,596.26,15291.00,fee schedule,
HC BUNDLE OF HIS RECORDING,93610234,CDM,480,RC,93600,CPT,,,facility,outpatient,,,2151.00000,1290.60000,Healthy Blue NC,Managed Medicaid,,596.26,,,,,,,596.26,15291.00,percent of total billed charges,
HC BUPRENORPHINE W METABOLITES CONFIRMATION RANDOM URINE,83003009,CDM,301,RC,80348,CPT,,,facility,inpatient,,,200.00000,120.00000,Evernorth (Cigna Behavioral Health),Commercial,,160.00,,,,,,,160.00,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC BUPRENORPHINE W METABOLITES CONFIRMATION RANDOM URINE,83003009,CDM,301,RC,80348,CPT,,,facility,outpatient,,,200.00000,120.00000,Optum,Commercial,,108.00,,,,,,,28.22,160.00,percent of total billed charges,
HC BURN CHIN STRAP CUSTOM,22720172,CDM,272,RC,,,,,facility,outpatient,,,197.00000,118.20000,Optum,Commercial,,106.38,,,,,,,45.70,172.65,percent of total billed charges,
HC BURN GARMENT ARM SLEEVE,22720173,CDM,272,RC,,,,,facility,inpatient,,,122.00000,73.20000,Evernorth (Cigna Behavioral Health),Commercial,,97.60,,,,,,,97.60,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC BURN GARMENT ARM SLEEVE,22720173,CDM,272,RC,,,,,facility,outpatient,,,122.00000,73.20000,United Healthcare,CHIP/Medicaid,,33.82,,,,,,,28.30,106.92,percent of total billed charges,
HC BURN GARMENT GLOVE ADULT,22720174,CDM,272,RC,,,,,facility,outpatient,,,138.00000,82.80000,United Healthcare,CHIP/Medicaid,,38.25,,,,,,,32.02,120.94,percent of total billed charges,
HC BURN GARMENT GLOVE PEDIATRIC,22720175,CDM,272,RC,,,,,facility,outpatient,,,104.00000,62.40000,Carolina Complete Health,Managed Medicaid,,28.83,,,,,,,24.13,91.15,percent of total billed charges,
HC BURN GARMENT KNEE HIGH CUSTOM,22720177,CDM,272,RC,,,,,facility,outpatient,,,138.00000,82.80000,United Healthcare,Individual Exchange,,66.79,,,,,,,32.02,120.94,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
HC BURN GARMENT THIGH HIGH,22720178,CDM,272,RC,,,,,facility,outpatient,,,197.00000,118.20000,Alliance,Medicaid,,54.61,,,,,,,45.70,172.65,percent of total billed charges,
HC BUTTON SEPTAL,22720263,CDM,272,RC,,,,,facility,inpatient,,,1136.00000,681.60000,Evernorth (Cigna Behavioral Health),Commercial,,908.80,,,,,,,908.80,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC BX BREAST NEEDLE NO IMAGE,63610011,CDM,361,RC,19100,CPT,,,facility,outpatient,,,1630.00000,978.00000,Partners,Medicaid,,451.84,,,,,,,451.84,5449.00,percent of total billed charges,
HC BX BREAST NEEDLE NO IMAGE,63610011,CDM,761,RC,19100,CPT,,,facility,outpatient,,,1630.00000,978.00000,BCBS NC,Blue Value Group,,766.75,,,,,,,451.84,5449.00,percent of total billed charges,
HC BX BRST PLC LOC DEV +LES W STG,73610327,CDM,361,RC,19082,CPT,,,facility,inpatient,,,3695.00000,2217.00000,Aetna,Commercial,,6610.00,,,,,,,2956.00,6610.00,per diem,Must be billed with surgical revenue code and inpatient room and board code.
HC BX BRST PLC LOC DEV +LES W STG,73610327,CDM,361,RC,19082,CPT,,,facility,outpatient,,,3695.00000,2217.00000,Healthy Blue NC,Managed Medicaid,,1024.25,,,,,,,777.00,5449.00,percent of total billed charges,
HC BX BRST PLC LOC DEV +LES W USG,73610329,CDM,361,RC,19084,CPT,,,facility,outpatient,,,3907.00000,2344.20000,Aetna,Commercial,,5449.00,,,,,,,777.00,5449.00,case rate,
HC BX BRST PLC LOC DEV +LES W USG,73610329,CDM,361,RC,19084,CPT,,,facility,outpatient,,,3907.00000,2344.20000,Amerihealth Caritas,Managed Medicaid,,1083.02,,,,,,,777.00,5449.00,percent of total billed charges,
HC BX BRST PLC LOC DEV 1LES W STG,73610326,CDM,361,RC,19081,CPT,,,facility,outpatient,,,5458.00000,3274.80000,United Healthcare,Medicare Advantage,,1651.34,,,,,,,1512.96,7278.00,fee schedule,
HC BX ENDOMETRIAL WO DILATION,53610073,CDM,761,RC,58100,CPT,,,facility,inpatient,,,483.00000,289.80000,Optum,Commercial,,4481.00,,,,,,,386.40,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC BX ENDOMETRIAL WO DILATION,53610073,CDM,761,RC,58100,CPT,,,facility,outpatient,,,483.00000,289.80000,BCBS NC,Medicare Advantage,,189.41,,,,,,,133.89,5449.00,fee schedule,
HC BX ENDOMETRIAL WO DILATION,53610073,CDM,761,RC,58100,CPT,,,facility,outpatient,,,483.00000,289.80000,Optum,CHIP/Managed Medicaid,,133.89,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,133.89,5449.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC BX ENDOMETRIAL WO DILATION,53610073,CDM,761,RC,58100,CPT,,,facility,outpatient,,,483.00000,289.80000,Optum,Commercial,,260.82,,,,,,,133.89,5449.00,percent of total billed charges,
HC BX ENDOMETRIAL WO DILATION,53610073,CDM,761,RC,58100,CPT,,,facility,outpatient,,,483.00000,289.80000,Optum,VACCN,,195.27,,,,,,,133.89,5449.00,fee schedule,
HC BX NDL BONE TROCAR DEEP,73610035,CDM,361,RC,20225,CPT,,,facility,outpatient,,,3038.00000,1822.80000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1651.34,,,,,,,842.13,7278.00,fee schedule,
HC BX NDL BONE TROCAR DEEP,73610035,CDM,361,RC,20225,CPT,,,facility,outpatient,,,3038.00000,1822.80000,Optum,VACCN Behavioral Health,,1572.70,,,,,,,842.13,7278.00,fee schedule,
HC BX NDL BONE TROCAR SUPERFICIAL,73610034,CDM,361,RC,20220,CPT,,,facility,outpatient,,,1524.00000,914.40000,United Healthcare,CHIP/Medicaid,,422.45,,,,,,,422.45,5449.00,percent of total billed charges,
HC BX SOFT TISSUE NECK OR THORAX,73610044,CDM,361,RC,21550,CPT,,,facility,outpatient,,,3010.00000,1806.00000,Evernorth (Cigna Behavioral Health),Commercial,,2408.00,,,,,,,834.37,5449.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC BX/EXC LYMPH NODE OPEN DEEP CERVICAL NODE,57610489,CDM,361,RC,38510,CPT,,,facility,outpatient,,,7074.00000,4244.40000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,3902.78,,,,,,,1960.91,9324.00,fee schedule,
HC Barium Contrast,PX-72550012,CDM,255,RC,,,,,facility,outpatient,,,57.00000,34.20000,Partners,Medicaid,,15.80,,,,,,,13.22,49.46,percent of total billed charges,
HC Biodesign 28 Sq Cm 4 X 7 per Sq Cm,PX-56360266,CDM,636,RC,Q4100,HCPCS,,,facility,inpatient,,,44.00000,26.40000,United Healthcare,Individual Exchange,,11.13,,,,,,,11.13,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
HC Biodesign 6 Sq Cm 2 X 3 per Sq Cm,PX-56360264,CDM,636,RC,Q4100,HCPCS,,,facility,outpatient,,,85.00000,51.00000,BCBS NC,Blue Select/HMO/PPO,,73.53,,,,,,,19.72,73.53,percent of total billed charges,
HC Biodesign 6 Sq Cm 2 X 3 per Sq Cm,PX-56360264,CDM,636,RC,Q4100,HCPCS,,,facility,outpatient,,,85.00000,51.00000,Vaya,Medicaid,,24.27,,,,,,,19.72,73.53,percent of total billed charges,
HC C DIFF TOXINS,83001455,CDM,306,RC,87324,CPT,,,facility,outpatient,,,116.00000,69.60000,Carolina Complete Health,Managed Medicaid,,32.16,,,,,,,11.62,92.80,percent of total billed charges,
HC C DIFFICILE ANTIGEN,83001470,CDM,306,RC,87449,CPT,,,facility,outpatient,,,170.00000,102.00000,Carolina Complete Health,Managed Medicaid,,47.12,,,,,,,11.62,136.00,percent of total billed charges,
HC C DIFFICILE BY PCR,83001482,CDM,306,RC,87493,CPT,,,facility,outpatient,,,293.00000,175.80000,Vaya,Medicaid,,83.65,,,,,,,36.15,234.40,percent of total billed charges,
HC C PEPTIDE,83002993,CDM,301,RC,84681,CPT,,,facility,outpatient,,,66.00000,39.60000,Humana,Medicare HMO,,21.85,,,,,,,18.30,67.44,fee schedule,
HC C REACTIVE PROTEIN,83000802,CDM,302,RC,86140,CPT,,,facility,outpatient,,,185.00000,111.00000,BCBS NC,Blue Select/HMO/PPO,,90.74,,,,,,,5.02,148.00,percent of total billed charges,
HC C1 C2 PUNCTURE W INJECTION SUBARACH ACE,73610239,CDM,361,RC,61055,CPT,,,facility,outpatient,,,398.00000,238.80000,BCBS NC,Blue Select/HMO/PPO,,289.03,,,,,,,110.33,5449.00,percent of total billed charges,
HC C1 C2 PUNCTURE W INJECTION SUBARACH ACE,73610239,CDM,361,RC,61055,CPT,,,facility,outpatient,,,398.00000,238.80000,BCBS NC,Blue Value Individual,,127.20,,,,,,,110.33,5449.00,percent of total billed charges,
HC CA 125,83000874,CDM,302,RC,86304,CPT,,,facility,outpatient,,,274.00000,164.40000,BCBS NC,Medicare Advantage,,20.19,,,,,,,20.19,219.20,fee schedule,
HC CA 27.29 IN HOUSE,83002820,CDM,302,RC,86300,CPT,,,facility,inpatient,,,157.00000,94.20000,Evernorth (Cigna Behavioral Health),Commercial,,125.60,,,,,,,125.60,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CA 27.29 IN HOUSE,83002820,CDM,302,RC,86300,CPT,,,facility,outpatient,,,180.00000,108.00000,United Healthcare,Individual Exchange,,51.94,,,,,,,20.19,144.00,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
HC CA 27.29 IN HOUSE,83002820,CDM,302,RC,86300,CPT,,,facility,outpatient,,,180.00000,108.00000,WellCare of North Carolina,Medicare Advantage,,21.85,,,,,,,20.19,144.00,fee schedule,
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,inpatient,,,288.00000,172.80000,Optum,Commercial,,4481.00,,,,,,,230.40,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,outpatient,,,288.00000,172.80000,Aetna,Commercial,,213.12,,,,,,,33.63,230.40,percent of total billed charges,
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,outpatient,,,288.00000,172.80000,BCBS NC,Blue Select/HMO/PPO,,213.32,,,,,,,33.63,230.40,percent of total billed charges,A different rate applies if laboratory services are not rendered in conjunction with any other outpatient service.
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,outpatient,,,288.00000,172.80000,BCBS NC,Blue Value Individual,,94.18,,,,,,,33.63,230.40,percent of total billed charges,A different rate applies if laboratory services are not rendered in conjunction with any other outpatient service.
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,outpatient,,,288.00000,172.80000,Healthy Blue NC,Managed Medicaid,,79.83,,,,,,,33.63,230.40,percent of total billed charges,
HC CAFFEINE BY HPLC,83000343,CDM,301,RC,80155,CPT,,,facility,outpatient,,,288.00000,172.80000,United Healthcare,Commercial,,53.70,,,,,,,33.63,230.40,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Laboratory/Pathology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
HC CALCANEUS MIN 2 VWS,72550111,CDM,320,RC,73650,CPT,,,facility,outpatient,,,401.00000,240.60000,BCBS NC,Blue Select/HMO/PPO,,272.44,,,,,,,70.67,345.00,percent of total billed charges,
HC CALCIUM OTHER FLUID,83000305,CDM,301,RC,82310,CPT,,,facility,outpatient,,,52.00000,31.20000,Aetna,Medicare Advantage,,5.47,,,,,,,5.01,41.60,fee schedule,
HC CALCIUM,83000303,CDM,301,RC,82310,CPT,,,facility,outpatient,,,52.00000,31.20000,Aetna,Commercial,,38.48,,,,,,,5.01,41.60,percent of total billed charges,
HC CALCIUM,83000303,CDM,301,RC,82310,CPT,,,facility,outpatient,,,52.00000,31.20000,Alignment,Medicare Advantage,,5.16,,,,,,,5.01,41.60,fee schedule,
HC CALCIUM,83000303,CDM,301,RC,82310,CPT,,,facility,outpatient,,,52.00000,31.20000,Optum,CHIP/Managed Medicaid,,14.41,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",1287.9199999999998,1287.9199999999998,1505.43,1 through 10,5.01,41.60,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC CALF RIBBED STYLE,22730227,CDM,273,RC,,,,,facility,outpatient,,,90.00000,54.00000,WellCare of North Carolina,Managed Medicaid,,24.95,,,,,,,20.88,78.88,percent of total billed charges,
HC CAMINO CATHETER,22720085,CDM,272,RC,,,,,facility,outpatient,,,2576.00000,1545.60000,Optum,CHIP/Managed Medicaid,,714.07,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",2649.3599999999997,1465.02,5679.999999999999,17,597.63,2257.61,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC CANISTER WND VAC 1000ML,22720086,CDM,272,RC,,,,,facility,outpatient,,,251.00000,150.60000,Optum,CHIP/Managed Medicaid,,69.58,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",2649.3599999999997,1465.02,5679.999999999999,17,58.23,219.98,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC CANISTER WND VAC 500ML,22720087,CDM,272,RC,,,,,facility,outpatient,,,129.00000,77.40000,BCBS NC,Blue Select/HMO/PPO,,113.06,,,,,,,29.93,113.06,percent of total billed charges,
HC CANNABINOID URINE PRESUMPTIVE,83000156,CDM,301,RC,80307,CPT,,,facility,outpatient,,,118.00000,70.80000,BCBS NC,Blue Value Group,,59.63,,,,,,,32.71,202.34,percent of total billed charges,A different rate applies if laboratory services are not rendered in conjunction with any other outpatient service.
HC CANNABINOID URINE PRESUMPTIVE,83000156,CDM,301,RC,80307,CPT,,,facility,outpatient,,,118.00000,70.80000,Optum,Commercial,,63.72,,,,,,,32.71,202.34,percent of total billed charges,
HC CANNULA SHILEY INNER XLT 6,22720088,CDM,272,RC,,,,,facility,outpatient,,,259.00000,155.40000,WellCare of North Carolina,Managed Medicaid,,71.79,,,,,,,60.09,226.99,percent of total billed charges,
HC CANNULAIDE INFANT CPAP SEAL,22720991,CDM,272,RC,,,,,facility,outpatient,,,593.00000,355.80000,Alliance,Medicaid,,164.38,,,,,,,137.58,519.71,percent of total billed charges,
HC CAP VALVE REPLACEMENT PLEURX,22730113,CDM,273,RC,,,,,facility,outpatient,,,25.00000,15.00000,Optum,CHIP/Managed Medicaid,,6.93,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",582.96,582.96,582.96,1 through 10,5.80,21.91,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC CAR T CELL ADMINISTRATION,42600025,CDM,874,RC,38228,CPT,,,facility,outpatient,,,1830.00000,1098.00000,United Healthcare,Medicare Advantage,,338.06,,,,,,,312.30,1464.00,fee schedule,
HC CAR-T PERIPHERAL WB COLLECTION,63610116,CDM,871,RC,38225,CPT,,,facility,inpatient,,,36.00000,21.60000,Evernorth (Cigna Behavioral Health),Commercial,,28.80,,,,,,,28.80,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CAR-T PERIPHERAL WB COLLECTION,63610116,CDM,871,RC,38225,CPT,,,facility,outpatient,,,36.00000,21.60000,BCBS NC,Blue Value Group,,19.04,,,,,,,8.35,28.80,percent of total billed charges,
HC CAR-T PREP FOR TRANSPORT,63610148,CDM,870,RC,38226,CPT,,,facility,inpatient,,,138.00000,82.80000,Evernorth (Cigna Behavioral Health),Commercial,,110.40,,,,,,,110.40,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CAR-T PREP THAW AND INFUSION,63610149,CDM,870,RC,38227,CPT,,,facility,inpatient,,,722.00000,433.20000,Evernorth (Cigna Behavioral Health),Commercial,,577.60,,,,,,,577.60,4481.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CAR-T PREP THAW AND INFUSION,63610149,CDM,870,RC,38227,CPT,,,facility,outpatient,,,722.00000,433.20000,Evernorth (Cigna Behavioral Health),Commercial,,577.60,,,,,,,167.50,577.60,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CARBA R IMP,83002751,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,Trillium,Medicaid,,25.48,,,,,,,25.23,113.54,percent of total billed charges,
HC CARBA R KPC,83002753,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,Optum,VACCN,,35.09,,,,,,,25.23,113.54,fee schedule,
HC CARBA R KPC,83002753,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,United Healthcare,CHIP/Medicaid,,25.23,,,,,,,25.23,113.54,percent of total billed charges,
HC CARBA R NDM,83002754,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,Carolina Complete Health,Managed Medicaid,,25.23,,,,,,,25.23,113.54,percent of total billed charges,
HC CARBA R NDM,83002754,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,Humana,Medicare PPO,,36.84,,,,,,,25.23,113.54,fee schedule,
HC CARBA R VIM,83002755,CDM,306,RC,87150,CPT,,,facility,outpatient,,,91.00000,54.60000,United Healthcare,Medicare Advantage,,36.84,,,,,,,25.23,113.54,fee schedule,
HC CARBAMAZEPINE,83000173,CDM,301,RC,80156,CPT,,,facility,inpatient,,,217.00000,130.20000,Optum,Commercial,,4481.00,,,,,,,173.60,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC CARBAMAZEPINE,83000173,CDM,301,RC,80156,CPT,,,facility,outpatient,,,217.00000,130.20000,Evernorth (Cigna Behavioral Health),Commercial,,173.60,,,,,,,14.13,173.60,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC CARBAMAZEPINE,83000173,CDM,301,RC,80156,CPT,,,facility,outpatient,,,217.00000,130.20000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,15.30,,,,,,,14.13,173.60,fee schedule,
HC CARBAMAZEPINE,83000173,CDM,301,RC,80156,CPT,,,facility,outpatient,,,217.00000,130.20000,WellCare of North Carolina,Medicare Advantage,,15.30,,,,,,,14.13,173.60,fee schedule,
HC CARBON DIOXIDE CO 2,83000310,CDM,301,RC,82374,CPT,,,facility,outpatient,,,47.00000,28.20000,Aetna,Commercial,,34.78,,,,,,,4.73,37.60,percent of total billed charges,
