HC ENA SCREEN,83000843,CDM,302,RC,86235,CPT,,,facility,outpatient,,,148.00000,88.80000,Healthy Blue NC,Managed Medicaid,,41.03,,,,,,,17.39,118.40,percent of total billed charges,
HC ENDO OUTLET RESTRICT WITH TUBE,67500200,CDM,750,RC,C9785,CPT,,,facility,outpatient,,,25967.00000,15580.20000,Carolina Complete Health,Managed Medicaid,,7198.05,,,,,,,7198.05,21454.00,percent of total billed charges,
HC ENDO PULM GI EA ADDL 15MINS,63610002,CDM,750,RC,,,,,facility,outpatient,,,619.00000,371.40000,Trillium,Medicaid,,173.32,,,,,,,143.61,495.20,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,361,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,BCBS NC,Blue Select/HMO/PPO,,161.19,,,,,,,94.25,5449.00,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,361,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,BCBS NC,Blue Value Group,,172.24,,,,,,,94.25,5449.00,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,361,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,Partners,Medicaid,,94.25,,,,,,,94.25,5449.00,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,761,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,BCBS NC,Blue Value Group,,159.94,,,,,,,94.25,5449.00,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,761,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,Humana,Medicare PPO,,887.45,,,,,,,94.25,5449.00,fee schedule,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,761,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,Optum,Commercial,,183.60,,,,,,,94.25,5449.00,percent of total billed charges,
HC ENDOCERVICAL CURETTAGE,53610069,CDM,761,RC,57505,CPT,,,facility,outpatient,,,340.00000,204.00000,United Healthcare,Individual Exchange,,164.56,,,,,,,94.25,5449.00,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
HC ENDOLUMINAL BIOPSY URETER AND OR RENAL PELVIS NON ENDO INCL IMAGE S AND I,73610532,CDM,361,RC,50606,CPT,,,facility,outpatient,,,3111.00000,1866.60000,United Healthcare,Individual Exchange,,777.00,,,,,,,721.75,5449.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
HC ENDOMETRIAL BX W COLPOSCOPY,53610172,CDM,361,RC,58110,CPT,,,facility,inpatient,,,483.00000,289.80000,Aetna,Commercial,,6610.00,,,,,,,386.40,6610.00,per diem,Must be billed with surgical revenue code and inpatient room and board code.
HC ENDOMETRIAL BX W COLPOSCOPY,53610172,CDM,361,RC,58110,CPT,,,facility,outpatient,,,483.00000,289.80000,Evernorth (Cigna Behavioral Health),Commercial,,386.40,,,,,,,112.06,5449.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC ENDOMYOCARDIAL BIOPSY,93610176,CDM,481,RC,93505,CPT,,,facility,outpatient,,,5760.00000,3456.00000,Aetna,Medicare Advantage,,3238.46,,,,,,,1596.67,13194.00,fee schedule,
HC ENDOMYOCARDIAL BIOPSY,93610176,CDM,481,RC,93505,CPT,,,facility,outpatient,,,5760.00000,3456.00000,Optum,CHIP/Managed Medicaid,,1596.67,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",3148.21,3148.21,3286.6400000000003,1 through 10,1596.67,13194.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
HC ENDOVASC REPAIR ILIAC ARTERY W ILIO ILIAC ENDOGRAFT RUPTURE,73610593,CDM,361,RC,34708,CPT,,,facility,outpatient,,,12346.00000,7407.60000,BCBS NC,Blue Select/HMO/PPO,,6055.71,,,,,,,2533.00,16059.00,percent of total billed charges,
HC ENDOVASC REPAIR INFRARENAL AO AND OR ILIAC W AORTO BI ILIAC GRAFT OTHER THAN RUPTURE,73610577,CDM,361,RC,34705,CPT,,,facility,outpatient,,,10040.00000,6024.00000,BCBS NC,Blue Value Group,,5086.26,,,,,,,2329.28,13764.00,percent of total billed charges,
HC ENDOVASC REPAIR INFRARENAL AO AND OR ILIAC W AORTO UNI ILIAC GRAFT FOR RUPTURE,73610576,CDM,361,RC,34704,CPT,,,facility,outpatient,,,13014.00000,7808.40000,Vaya,Medicaid,,3715.50,,,,,,,2533.00,13764.00,percent of total billed charges,
HC ENDOVASC REPAIR INFRARENAL AO W AORTIC TUBE OTHER THAN RUPTURE,73610573,CDM,361,RC,34701,CPT,,,facility,inpatient,,,13014.00000,7808.40000,Optum,Commercial,,4481.00,,,,,,,4481.00,10411.20,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC ENDOVASC REPAIR INFRARENAL AO W AORTIC TUBE OTHER THAN RUPTURE,73610573,CDM,361,RC,34701,CPT,,,facility,outpatient,,,13014.00000,7808.40000,BCBS NC,Blue Select/HMO/PPO,,6383.37,,,,,,,2533.00,13764.00,percent of total billed charges,
HC ENDOVASC TEMP BALLOON ARTERIAL OCCLUSION HEAD NECK,73610240,CDM,361,RC,61623,CPT,,,facility,inpatient,,,5012.00000,3007.20000,Optum,Commercial,,4481.00,,,,,,,4009.60,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC ENDOVASC TEMP BALLOON ARTERIAL OCCLUSION HEAD NECK,73610240,CDM,361,RC,61623,CPT,,,facility,outpatient,,,5012.00000,3007.20000,Healthy Blue NC,Managed Medicaid,,1389.33,,,,,,,1389.33,30725.00,percent of total billed charges,
HC ENDOVENOUS ABLATION VEIN CHEMICAL ADHESIVE 1ST VEIN,73610571,CDM,361,RC,36482,CPT,,,facility,outpatient,,,5532.00000,3319.20000,Alignment,Medicare Advantage,,5247.10,,,,,,,1533.47,21454.00,fee schedule,
HC ENDOVENOUS ABLATION VEIN CHEMICAL ADHESIVE SUBSQ VEIN,73610572,CDM,361,RC,36483,CPT,,,facility,outpatient,,,3264.00000,1958.40000,BCBS NC,Blue Select/HMO/PPO,,1547.46,,,,,,,757.25,5449.00,percent of total billed charges,
HC ENDOVENOUS ABLATION VEIN CHEMICAL ADHESIVE SUBSQ VEIN,73610572,CDM,361,RC,36483,CPT,,,facility,outpatient,,,3264.00000,1958.40000,Carolina Complete Health,Managed Medicaid,,904.78,,,,,,,757.25,5449.00,percent of total billed charges,
HC ENDOVENOUS ABLATION VEIN MECHANOCHEMICAL FIRST VEIN,73610557,CDM,361,RC,36473,CPT,,,facility,outpatient,,,5532.00000,3319.20000,United Healthcare,CHIP/Medicaid,,1533.47,,,,,,,1533.47,13194.00,percent of total billed charges,
HC ENTEROSCOPY,67500043,CDM,750,RC,44360,CPT,,,facility,outpatient,,,4748.00000,2848.80000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1933.40,,,,,,,1316.15,7278.00,fee schedule,
HC ENTEROSCOPY,67500043,CDM,750,RC,44360,CPT,,,facility,outpatient,,,4748.00000,2848.80000,Liberty Medicare Advantage,Medicare Advantage,,1933.40,,,,,,,1316.15,7278.00,fee schedule,
HC ENTEROSCOPY,67500043,CDM,750,RC,44360,CPT,,,facility,outpatient,,,4748.00000,2848.80000,WellCare of North Carolina,Managed Medicaid,,1316.15,,,,,,,1316.15,7278.00,percent of total billed charges,
HC EOSINOPHIL ID HANSEL STAIN,83001670,CDM,309,RC,89050,CPT,,,facility,outpatient,,,54.00000,32.40000,Cigna,Commercial,,15.75,,,,,,,4.58,43.20,fee schedule,
HC EOSINOPHIL ID HANSEL STAIN,83001670,CDM,309,RC,89050,CPT,,,facility,outpatient,,,54.00000,32.40000,Humana,Medicare HMO,,4.96,,,,,,,4.58,43.20,fee schedule,
HC EOSINOPHIL ID HANSEL STAIN,83001670,CDM,309,RC,89050,CPT,,,facility,outpatient,,,54.00000,32.40000,Optum,VACCN Behavioral Health,,4.72,,,,,,,4.58,43.20,fee schedule,
HC EP EVAL ICD POSTOP FOLLWUP DFT,93610248,CDM,480,RC,93642,CPT,,,facility,inpatient,,,4245.00000,2547.00000,Optum,Commercial,,4481.00,,,,,,,3396.00,6610.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
HC EP EVAL OF SICD,63600222,CDM,480,RC,93644,CPT,,,facility,outpatient,,,1632.00000,979.20000,BCBS NC,Blue Select/HMO/PPO,,773.73,,,,,,,378.62,2840.00,percent of total billed charges,
HC EP EVAL OF SICD,63600222,CDM,480,RC,93644,CPT,,,facility,outpatient,,,1632.00000,979.20000,Vaya,Medicaid,,465.94,,,,,,,378.62,2840.00,percent of total billed charges,
HC EP EVAL SINGLE OR DUAL CD LEADS INCLUDING DEFIB THRESHOLD EVAL AT TIME OF INITIAL IMPLANT REPLACE,48010032,CDM,480,RC,93640,CPT,,,facility,outpatient,,,2786.00000,1671.60000,Alliance,Medicaid,,772.28,,,,,,,646.35,15291.00,percent of total billed charges,
HC EP EVAL SINGLE OR DUAL CD LEADS INCLUDING DEFIB THRESHOLD EVAL AT TIME OF INITIAL IMPLANT REPLACE,48010032,CDM,480,RC,93640,CPT,,,facility,outpatient,,,2786.00000,1671.60000,Trillium,Medicaid,,780.08,,,,,,,646.35,15291.00,percent of total billed charges,
HC EPAT EXTRACORPOREAL PULSE ACTIVATION THERAPY,99900002,CDM,990,RC,28899,CPT,,,facility,outpatient,,,361.00000,216.60000,Carolina Complete Health,Managed Medicaid,,100.07,,,,,,,100.07,5449.00,percent of total billed charges,
HC EPICARDIAL INTERROGATION,93610247,CDM,480,RC,93631,CPT,,,facility,outpatient,,,1895.00000,1137.00000,BCBS NC,Blue Value Individual,,631.41,,,,,,,439.64,2840.00,percent of total billed charges,
HC EPICARDIAL INTERROGATION,93610247,CDM,480,RC,93631,CPT,,,facility,outpatient,,,1895.00000,1137.00000,Optum,Commercial,,1023.30,,,,,,,439.64,2840.00,percent of total billed charges,
HC EPIDERMAL AUTOGRAFT TAL 1ST 100 SQCM OR LESS OR 1% BODY AREA INFANT CHILDREN,57610131,CDM,761,RC,15110,CPT,,,facility,outpatient,,,2056.00000,1233.60000,Vaya,Medicaid,,586.99,,,,,,,569.92,7278.00,percent of total billed charges,
HC EPIFIX 18MM DISC,56360051,CDM,636,RC,Q4186,CPT,,,facility,outpatient,,,1404.00000,842.40000,Evernorth (Cigna Behavioral Health),Commercial,,1123.20,,,,,,,325.73,1214.60,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC EPIFIX 18MM DISC,56360051,CDM,636,RC,Q4186,CPT,,,facility,outpatient,,,1404.00000,842.40000,United Healthcare,Commercial,,409.27,,,,,,,325.73,1214.60,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
HC EPIFIX MESH 4CMX4.5CM,56360052,CDM,636,RC,Q4186,CPT,,,facility,outpatient,,,148.00000,88.80000,United Healthcare,CHIP/Medicaid,,41.03,,,,,,,34.34,409.27,percent of total billed charges,
HC ERCP PANCREATIC DUCTAL SYS,72550142,CDM,320,RC,74329,CPT,,,facility,outpatient,,,187.00000,112.20000,BCBS NC,Blue Value Group,,88.64,,,,,,,43.38,345.00,percent of total billed charges,
HC ERCP W LASER STONE REMOVAL,57610395,CDM,750,RC,43265,HCPCS,,,facility,outpatient,,,10405.00000,6243.00000,BCBS NC,Blue Value Individual,,3426.37,,,,,,,2884.27,9324.00,percent of total billed charges,
HC ERCP WITH STENT PLACEMENT,67500106,CDM,750,RC,43274,HCPCS,,,facility,inpatient,,,4182.00000,2509.20000,Evernorth (Cigna Behavioral Health),Commercial,,3345.60,,,,,,,3345.60,6610.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC ERCP WITH STENT PLACEMENT,67500106,CDM,750,RC,43274,HCPCS,,,facility,outpatient,,,4182.00000,2509.20000,Amerihealth Caritas,Managed Medicaid,,1159.25,,,,,,,1159.25,17457.00,percent of total billed charges,
HC ESOPHAGEAL FUNCTION TEST W IMPEDANCE ELECTRODE PLACEMENT PROLONGED,67500006,CDM,750,RC,91038,CPT,,,facility,outpatient,,,1740.00000,1044.00000,Optum,CHIP/Managed Medicaid,,482.33,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,482.33,1392.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC ESOPHAGEAL MOTILITY MANOMETRY,67500001,CDM,750,RC,91010,CPT,,,facility,outpatient,,,1759.00000,1055.40000,BCBS NC,Blue Select/HMO/PPO,,833.94,,,,,,,487.59,5449.00,percent of total billed charges,
HC ESOPHAGEAL PH STUDY,67500002,CDM,750,RC,91034,CPT,,,facility,outpatient,,,1410.00000,846.00000,BCBS NC,Blue Value Individual,,464.31,,,,,,,390.85,1251.00,percent of total billed charges,
HC ESOPHAGEAL PH STUDY,67500002,CDM,750,RC,91034,CPT,,,facility,outpatient,,,1410.00000,846.00000,Trillium,Medicaid,,394.80,,,,,,,390.85,1251.00,percent of total billed charges,
HC ESOPHAGOSCOPY FLEXIBLE TRANSNASAL DIAGNOSTIC W BRUSHING,67500205,CDM,750,RC,43197,CPT,,,facility,outpatient,,,1727.00000,1036.20000,Vaya,Medicaid,,493.06,,,,,,,478.72,6649.00,percent of total billed charges,
HC ESOPHAGOSCOPY W DILATION VIA BALLOON OR DILATOR INCL GUIDE,67500055,CDM,750,RC,,,,,facility,outpatient,,,4484.00000,2690.40000,Amerihealth Caritas,Managed Medicaid,,1242.96,,,,,,,1040.29,3587.20,percent of total billed charges,
HC ESOPHAGOSCOPY W DILATION VIA BALLOON OR DILATOR INCL GUIDE,67500055,CDM,750,RC,,,,,facility,outpatient,,,4484.00000,2690.40000,United Healthcare,CHIP/Medicaid,,1242.96,,,,,,,1040.29,3587.20,percent of total billed charges,
HC ESOPHAGOSCOPY W DILATION VIA BALLOON OR DILATOR INCL GUIDE,67500055,CDM,750,RC,,,,,facility,outpatient,,,4484.00000,2690.40000,WellCare of North Carolina,Managed Medicaid,,1242.96,,,,,,,1040.29,3587.20,percent of total billed charges,
HC ESOPHAGOSCOPY W ENDOSCOPIC MUCOSAL RESECTION,67500093,CDM,361,RC,43211,HCPCS,,,facility,outpatient,,,11187.00000,6712.20000,United Healthcare,Medicare Advantage,,1933.40,,,,,,,1786.09,8949.60,fee schedule,
HC ESTRIOL,83001629,CDM,301,RC,82677,CPT,,,facility,outpatient,,,127.00000,76.20000,Amerihealth Caritas,Managed Medicaid,,35.20,,,,,,,23.45,101.60,percent of total billed charges,
HC ESTROGEN RECEPTOR COMPUTER ASSISTED,83100688,CDM,312,RC,88361,CPT,,,facility,outpatient,,,408.00000,244.80000,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,366.63,,,,,,,94.29,381.82,fee schedule,
HC ESTROGEN RECEPTOR IHC,83100686,CDM,312,RC,88342,CPT,,,facility,outpatient,,,501.00000,300.60000,Humana,Medicare HMO,,174.65,,,,,,,62.25,400.80,fee schedule,
HC ESTROGEN RECEPTOR MORPHOMETRIC SPECIMEN,83100364,CDM,312,RC,88360,CPT,,,facility,outpatient,,,608.00000,364.80000,United Healthcare,Medicare Advantage,,174.65,,,,,,,62.25,486.40,fee schedule,
HC ETHYLINE GLYCOL,83000421,CDM,301,RC,82693,CPT,,,facility,outpatient,,,121.00000,72.60000,Vaya,Medicaid,,34.55,,,,,,,14.45,96.80,percent of total billed charges,
HC EV INTRCRNL PRLNGD ADMIN PHARM AGENT NOT THROMBLYSIS EA ADDL INCL CATH PLACE IMAGE,73610539,CDM,361,RC,61651,CPT,,,facility,inpatient,,,5903.00000,3541.80000,Evernorth (Cigna Behavioral Health),Commercial,,4722.40,,,,,,,4481.00,6610.00,percent of total billed charges,"If a covered service does not have a specified rate, reimbursement will be 80% of charges, subject to a standard reasonable and customary screening."
HC EV INTRCRNL PRLNGD ADMIN PHARM AGENT NOT THROMBLYSIS EA ADDL INCL CATH PLACE IMAGE,73610539,CDM,361,RC,61651,CPT,,,facility,outpatient,,,5903.00000,3541.80000,WellCare of North Carolina,Managed Medicaid,,1636.31,,,,,,,1369.50,4850.00,percent of total billed charges,
HC EV INTRCRNL PRLNGD ADMIN PHARM AGENT NOT THROMBLYSIS INITIAL INCL CATH PLACE IMAGE,73610538,CDM,361,RC,61650,CPT,,,facility,outpatient,,,11975.00000,7185.00000,WellCare of North Carolina,Managed Medicaid,,3319.47,,,,,,,2533.00,9580.00,percent of total billed charges,
HC EVAL AUDITORY FUNCTION CANDIDACY OR POSTOP SURG IMPL DEVICE 1ST HOUR,44710001,CDM,471,RC,92626,CPT,,,facility,outpatient,,,450.00000,270.00000,Alignment,Medicare Advantage,,151.87,,,,,,,124.74,376.00,fee schedule,
HC EVAL AUDITORY FUNCTION CANDIDACY OR POSTOP SURG IMPL DEVICE 1ST HOUR,44710001,CDM,471,RC,92626,CPT,,,facility,outpatient,,,450.00000,270.00000,Amerihealth Caritas,Managed Medicaid,,124.74,,,,,,,124.74,376.00,percent of total billed charges,
HC EVAL AUDITORY FUNCTION CANDIDACY OR POSTOP SURG IMPL DEVICE 1ST HOUR,44710001,CDM,471,RC,92626,CPT,,,facility,outpatient,,,450.00000,270.00000,Optum,CHIP/Managed Medicaid,,124.74,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",,,,0,124.74,376.00,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
HC EVAL AUDITORY FUNCTION CANDIDACY OR POSTOP SURG IMPL DEVICE 1ST HOUR,44710001,CDM,471,RC,92626,CPT,,,facility,outpatient,,,450.00000,270.00000,United Healthcare,CHIP/Medicaid,,124.74,,,,,,,124.74,376.00,percent of total billed charges,
HC EVAL PHARYN SPEECH CINE VIDEO,72550035,CDM,320,RC,70371,CPT,,,facility,outpatient,,,591.00000,354.60000,Humana,Medicare PPO,,246.36,,,,,,,163.83,472.80,fee schedule,
HC EVAL SPEECH FLUENCY,44400048,CDM,444,RC,92521,CPT,,,facility,outpatient,,,358.00000,214.80000,BCBS NC,Blue Select/HMO/PPO,GN,169.73,,,,,,,83.06,286.40,percent of total billed charges,
HC EVAL SPEECH SOUND LANG COMP/EXP,44400050,CDM,444,RC,92523,CPT,,,facility,outpatient,,,655.00000,393.00000,BCBS NC,Blue Select/HMO/PPO,GN,321.28,,,,,,,151.96,524.00,percent of total billed charges,
HC EXC TUMOR SOFT TISSUE ABDOMINAL WALL SUBQ 3+CM,53610252,CDM,761,RC,22903,CPT,,,facility,outpatient,,,5502.00000,3301.20000,Alliance,Medicaid,,1525.15,,,,,,,1525.15,8413.00,percent of total billed charges,
HC EXC TUMOR SOFT TISSUE ABDOMINAL WALL SUBQ 3+CM,53610252,CDM,761,RC,22903,CPT,,,facility,outpatient,,,5502.00000,3301.20000,Trillium,Medicaid,,1540.56,,,,,,,1525.15,8413.00,percent of total billed charges,
HC EXC TUMOR SOFT TISSUE OF THIGH OR KNEE SUBQ 3 CM OR GREATER,57610170,CDM,761,RC,27337,CPT,,,facility,outpatient,,,5274.00000,3164.40000,BCBS NC,Blue Select/HMO/PPO,,2586.90,,,,,,,1461.95,8413.00,percent of total billed charges,
HC EXCHANGE BILIARY DRAIN CATH INCL CHOLANG WHEN PERFORMED IMAGE S AND I,73610516,CDM,361,RC,47536,CPT,,,facility,outpatient,,,5605.00000,3363.00000,Trillium,Medicaid,,1569.40,,,,,,,1553.71,17457.00,percent of total billed charges,
HC EXCHANGE NEPHROSTOMY CATH INCL NEPH URETEROGRAM WHEN PERFORMED IMAGE S AND I,73610531,CDM,361,RC,50435,CPT,,,facility,outpatient,,,2964.00000,1778.40000,Partners,Medicaid,,821.62,,,,,,,821.62,6649.00,percent of total billed charges,
HC EXCISION ARM ELBOW LESION SC 3CM GREATER THAN,57610320,CDM,761,RC,24071,CPT,,,facility,outpatient,,,5502.00000,3301.20000,United Healthcare,Individual Exchange,,2662.97,,,,,,,1525.15,8413.00,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
HC EXCISION ARM ELBOW LESION SC 3CM GREATER THAN,57610320,CDM,761,RC,24071,CPT,,,facility,outpatient,,,5502.00000,3301.20000,Vaya,Medicaid,,1570.82,,,,,,,1525.15,8413.00,percent of total billed charges,
HC EXCISION BENIGN LESION  S N H EX G 0.6 TO 1 CM OR LESS,57610072,CDM,761,RC,11421,CPT,,,facility,outpatient,,,1382.00000,829.20000,Amerihealth Caritas,Managed Medicaid,,383.09,,,,,,,383.09,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION  S N H EX G 0.6 TO 1 CM OR LESS,57610072,CDM,761,RC,11421,CPT,,,facility,outpatient,,,1382.00000,829.20000,Humana,Medicare HMO,,717.10,,,,,,,383.09,7278.00,fee schedule,
HC EXCISION BENIGN LESION  S N H EX G 2.1 TO 3 CM,57610074,CDM,761,RC,11423,CPT,,,facility,outpatient,,,1728.00000,1036.80000,Aetna,Medicare Advantage,,1667.06,,,,,,,479.00,5449.00,fee schedule,
HC EXCISION BENIGN LESION  S N H EX G 2.1 TO 3 CM,57610074,CDM,761,RC,11423,CPT,,,facility,outpatient,,,1728.00000,1036.80000,BCBS NC,Medicare Advantage,,1525.52,,,,,,,479.00,5449.00,fee schedule,
HC EXCISION BENIGN LESION  S N H EX G 2.1 TO 3 CM,57610074,CDM,761,RC,11423,CPT,,,facility,outpatient,,,1728.00000,1036.80000,Carolina Complete Health,Managed Medicaid,,479.00,,,,,,,479.00,5449.00,percent of total billed charges,
HC EXCISION BENIGN LESION  S N H EX G 3.1 TO 4 CM,57610075,CDM,761,RC,11424,CPT,,,facility,outpatient,,,2400.00000,1440.00000,Alliance,Medicaid,,665.28,,,,,,,665.28,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION  S N H EX G 3.1 TO 4 CM,57610075,CDM,761,RC,11424,CPT,,,facility,outpatient,,,2400.00000,1440.00000,Vaya,Medicaid,,685.20,,,,,,,665.28,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION F E E N L MM 0.6 TO 1 CM,57610078,CDM,761,RC,11441,CPT,,,facility,outpatient,,,754.00000,452.40000,Amerihealth Caritas,Managed Medicaid,,209.01,,,,,,,209.01,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION F E E N L MM 0.6 TO 1 CM,57610078,CDM,761,RC,11441,CPT,,,facility,outpatient,,,754.00000,452.40000,Trillium,Medicaid,,211.12,,,,,,,209.01,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION F E E N L MM 2.1 TO 3 CM,57610080,CDM,761,RC,11443,CPT,,,facility,outpatient,,,3193.00000,1915.80000,United Healthcare,Individual Exchange,,1545.41,,,,,,,885.10,5449.00,percent of total billed charges,"When billed with a Covered Service subject to a Per Case, Per Visit, or Per Unit via Facility Fee Schedule Payment Method, these services are always considered included in other services and not reimbursed."
HC EXCISION BENIGN LESION F E E N L MM 3.1 TO 4 CM,57610081,CDM,761,RC,11444,CPT,,,facility,outpatient,,,1722.00000,1033.20000,Humana,Medicare HMO,,1651.34,,,,,,,477.34,5449.00,fee schedule,
HC EXCISION BENIGN LESION F E E N L MM 3.1 TO 4 CM,57610081,CDM,761,RC,11444,CPT,,,facility,outpatient,,,1722.00000,1033.20000,Trillium,Medicaid,,482.16,,,,,,,477.34,5449.00,percent of total billed charges,
HC EXCISION BENIGN LESION S N H EX G GREATER THAN 4 CM,57610305,CDM,761,RC,11426,CPT,,,facility,outpatient,,,5502.00000,3301.20000,Alignment,Medicare Advantage,,2778.08,,,,,,,1525.15,7278.00,fee schedule,
HC EXCISION BENIGN LESION S N H EX G GREATER THAN 4 CM,57610305,CDM,761,RC,11426,CPT,,,facility,outpatient,,,5502.00000,3301.20000,Healthy Blue NC,Managed Medicaid,,1525.15,,,,,,,1525.15,7278.00,percent of total billed charges,
HC EXCISION BENIGN LESION T A L 0.6 TO 1 CM,53610015,CDM,761,RC,11401,CPT,,,facility,outpatient,,,569.00000,341.40000,BCBS NC,Blue Value Group,,267.66,,,,,,,157.73,5449.00,percent of total billed charges,
HC EXCISION BENIGN LESION T A L 1.1 TO 2 CM,53610189,CDM,761,RC,11402,CPT,,,facility,outpatient,,,584.00000,350.40000,WellCare of North Carolina,Medicare Advantage,,717.10,,,,,,,161.88,5449.00,fee schedule,
HC EXCISION BENIGN LESION T A L 2.1 TO 3 CM,57610068,CDM,761,RC,11403,CPT,,,facility,outpatient,,,1076.00000,645.60000,United Healthcare,Medicare Advantage,,717.10,,,,,,,298.27,5449.00,fee schedule,
HC EXCISION BENIGN LESION T A L 3.1 TO 4 CM,57610069,CDM,761,RC,11404,CPT,,,facility,outpatient,,,1615.00000,969.00000,Alignment,Medicare Advantage,,1572.70,,,,,,,447.68,5449.00,fee schedule,
HC EXCISION BENIGN LESION T A L 3.1 TO 4 CM,57610069,CDM,761,RC,11404,CPT,,,facility,outpatient,,,1615.00000,969.00000,United Healthcare,CHIP/Medicaid,,447.68,,,,,,,447.68,5449.00,percent of total billed charges,
HC EXCISION BENIGN LESION T A L OVER 4 CM,57610070,CDM,761,RC,11406,CPT,,,facility,outpatient,,,1993.00000,1195.80000,Cigna,Commercial,,1345.28,,,,,,,552.46,7278.00,percent of total billed charges,
