"EXCISION OF SKIN AND SUBCUTANEOUS TISSUE FOR HIDRADENITIS, INGUINAL; WITH SIMPLE OR INTERMEDIATE REPAIR",360,RC,11462,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,2916.98,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION OF SKIN AND SUBCUTANEOUS TISSUE FOR HIDRADENITIS, PERIANAL, PERINEAL, OR UMBILICAL; WITH COMPLEX REPAIR",360,RC,11471,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,5152.00,,,,,,,2694.74,9324.00,case rate,
"EXCISION OF TENDON, FINGER, FLEXOR OR EXTENSOR, EACH TENDON",360,RC,26180,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,1553.45,,,,,,,1506.85,8413.00,fee schedule,
"EXCISION OF TENDON, PALM, FLEXOR OR EXTENSOR, SINGLE, EACH TENDON",360,RC,26170,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1631.12,,,,,,,1506.85,8413.00,fee schedule,
"EXCISION OF URACHAL CYST OR SINUS, WITH OR WITHOUT UMBILICAL HERNIA REPAIR",360,RC,51500,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,10561.00,,,,,,,5493.28,13194.00,case rate,
"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR OF PROXIMAL, MIDDLE, OR DISTAL PHALANX OF FINGER; WITH AUTOGRAFT (INCLUDES OBTAINING GRAFT)",360,RC,26215,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,3306.88,,,,,,,3012.00,8413.00,fee schedule,
"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR OF PROXIMAL, MIDDLE, OR DISTAL PHALANX OF FINGER;",360,RC,26210,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1631.12,,,,,,,1506.85,7278.00,fee schedule,
"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR OF PROXIMAL, MIDDLE, OR DISTAL PHALANX OF FINGER;",360,RC,26210,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1631.12,,,,,,,1506.85,7278.00,fee schedule,
"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR, HUMERUS; WITH ALLOGRAFT",360,RC,24116,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,7280.84,,,,,,,6649.00,13194.00,fee schedule,
"EXCISION OR CURETTAGE OF BONE CYST OR BENIGN TUMOR, TALUS OR CALCANEUS;",360,RC,28100,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,3306.88,,,,,,,3054.93,9324.00,fee schedule,
"EXCISION OR DESTRUCTION (EG, LASER), INTRANASAL LESION; INTERNAL APPROACH",360,RC,30117,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,3305.32,,,,,,,3012.00,8413.00,fee schedule,
"EXCISION OR DESTRUCTION LINGUAL TONSIL, ANY METHOD (SEPARATE PROCEDURE)",360,RC,42870,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,6086.62,,,,,,,5514.00,9324.00,fee schedule,
"EXCISION OR DESTRUCTION LINGUAL TONSIL, ANY METHOD (SEPARATE PROCEDURE)",360,RC,42870,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,5569.83,,,,,,,5514.00,9324.00,fee schedule,
"EXCISION OR DESTRUCTION LINGUAL TONSIL, ANY METHOD (SEPARATE PROCEDURE)",360,RC,42870,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,9324.00,,,,,,,5514.00,9324.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXCISION OR DESTRUCTION, OPEN, INTRA-ABDOMINAL (IE, PERITONEAL, MESENTERIC, RETROPERITONEAL), PRIMARY OR SECONDARY TUMOR(S) OR CYST(S), SUM OF THE MAXIMUM LENGTH OF TUMOR(S) OR CYST(S); 5 CM OR LESS",360,RC,49186,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,,23.30,,,,,0,5514.00,9324.00,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"EXCISION SOFT TISSUE LESION, EXTERNAL AUDITORY CANAL",360,RC,69145,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,5152.00,,,,,,,2694.74,7278.00,case rate,
"EXCISION SOFT TISSUE LESION, EXTERNAL AUDITORY CANAL",360,RC,69145,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,2916.98,,,,,,,2694.74,7278.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 0.5 CM OR LESS",360,RC,11420,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,1572.70,,,,,,,1525.52,7278.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 1.1 TO 2.0 CM",360,RC,11422,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,1572.70,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 1.1 TO 2.0 CM",361,RC,11422,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,1667.06,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 1.1 TO 2.0 CM",361,RC,11422,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,1572.70,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 2.1 TO 3.0 CM",360,RC,11423,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,1651.34,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER OVER 4.0 CM",361,RC,11426,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,2778.08,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), TRUNK, ARMS OR LEGS; EXCISED DIAMETER 0.5 CM OR LESS",360,RC,11400,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,717.10,,,,,,,662.46,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), TRUNK, ARMS OR LEGS; EXCISED DIAMETER 2.1 TO 3.0 CM",360,RC,11403,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,717.10,,,,,,,662.46,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), TRUNK, ARMS OR LEGS; EXCISED DIAMETER 3.1 TO 4.0 CM",360,RC,11404,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,1525.52,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), TRUNK, ARMS OR LEGS; EXCISED DIAMETER 3.1 TO 4.0 CM",361,RC,11404,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1651.34,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), TRUNK, ARMS OR LEGS; EXCISED DIAMETER OVER 4.0 CM",361,RC,11406,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,1572.70,,,,,,,1525.52,7278.00,fee schedule,
"EXCISION, EXCESSIVE SKIN AND SUBCUTANEOUS TISSUE (INCLUDES LIPECTOMY); ABDOMEN, INFRAUMBILICAL PANNICULECTOMY",360,RC,15830,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,8413.00,,,,,,,6140.22,15394.00,case rate,
"EXCISION, LESION OF FLOOR OF MOUTH",360,RC,41116,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,3147.92,,,,,,,3053.48,9324.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, FACE, EARS, EYELIDS, NOSE, LIPS; EXCISED DIAMETER 1.1 TO 2.0 CM",360,RC,11642,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,717.10,,,,,,,662.46,7278.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, FACE, EARS, EYELIDS, NOSE, LIPS; EXCISED DIAMETER OVER 4.0 CM",361,RC,11646,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,2916.98,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 1.1 TO 2.0 CM",360,RC,11622,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,717.10,,,,,,,662.46,5449.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 1.1 TO 2.0 CM",360,RC,11622,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,717.10,,,,,,,662.46,5449.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER 2.1 TO 3.0 CM",360,RC,11623,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,1651.34,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER OVER 4.0 CM",360,RC,11626,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,2916.98,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, SCALP, NECK, HANDS, FEET, GENITALIA; EXCISED DIAMETER OVER 4.0 CM",361,RC,11626,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,2944.76,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 0.6 TO 1.0 CM",360,RC,11601,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,717.10,,,,,,,662.46,5449.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 0.6 TO 1.0 CM",361,RC,11601,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,5449.00,,,,,,,662.46,5449.00,case rate,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 1.1 TO 2.0 CM",360,RC,11602,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,407.20,,,,,,,376.18,5449.00,fee schedule,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 2.1 TO 3.0 CM",361,RC,11603,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,5449.00,,,,,,,662.46,5449.00,case rate,
"EXCISION, MALIGNANT LESION INCLUDING MARGINS, TRUNK, ARMS, OR LEGS; EXCISED DIAMETER 3.1 TO 4.0 CM",360,RC,11604,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,682.95,,,,,,,662.46,7278.00,fee schedule,
"EXCISION, NASAL POLYP(S), EXTENSIVE",360,RC,30115,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,7278.00,,,,,,,3053.48,9324.00,case rate,
"EXCISION, OLECRANON BURSA",360,RC,24105,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,3149.41,,,,,,,3054.93,9324.00,fee schedule,
"EXCISION, OTHER BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), FACE, EARS, EYELIDS, NOSE, LIPS, MUCOUS MEMBRANE; EXCISED DIAMETER 0.5 CM OR LESS",360,RC,11440,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,4121.00,,,,,,,662.46,7278.00,case rate,
"EXCISION, OTHER BENIGN LESION INCLUDING MARGINS, EXCEPT SKIN TAG (UNLESS LISTED ELSEWHERE), FACE, EARS, EYELIDS, NOSE, LIPS, MUCOUS MEMBRANE; EXCISED DIAMETER 2.1 TO 3.0 CM",361,RC,11443,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,1572.70,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, TUMOR OR VASCULAR MALFORMATION, SOFT TISSUE OF HAND OR FINGER, SUBCUTANEOUS; 1.5 CM OR GREATER",360,RC,26111,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1651.34,,,,,,,1525.52,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF BACK OR FLANK, SUBCUTANEOUS; 3 CM OR GREATER",360,RC,21931,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,5514.00,,,,,,,1525.52,17457.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXCISION, TUMOR, SOFT TISSUE OF BACK OR FLANK, SUBCUTANEOUS; LESS THAN 3 CM",361,RC,21930,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,7278.00,,,,,,,1525.52,7278.00,case rate,
"EXCISION, TUMOR, SOFT TISSUE OF FACE AND SCALP, SUBFASCIAL (EG, SUBGALEAL, INTRAMUSCULAR); LESS THAN 2 CM",360,RC,21013,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,1651.34,,,,,,,1525.52,5449.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF FACE OR SCALP, SUBCUTANEOUS; LESS THAN 2 CM",361,RC,21011,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,,23.30,,,,,0,1525.52,5449.00,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"EXCISION, TUMOR, SOFT TISSUE OF FOOT OR TOE, SUBCUTANEOUS; LESS THAN 1.5 CM",360,RC,28043,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,1651.34,,,,,,,1525.52,7278.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF FOOT OR TOE, SUBCUTANEOUS; LESS THAN 1.5 CM",360,RC,28043,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,3012.00,,,,,,,1525.52,7278.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXCISION, TUMOR, SOFT TISSUE OF FOOT OR TOE, SUBFASCIAL (EG, INTRAMUSCULAR); 1.5 CM OR GREATER",360,RC,28041,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,8413.00,,,,,,,2694.74,9324.00,case rate,
"EXCISION, TUMOR, SOFT TISSUE OF FOREARM AND/OR WRIST AREA, SUBCUTANEOUS; 3 CM OR GREATER",360,RC,25071,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,9324.00,,,,,,,1525.52,17457.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXCISION, TUMOR, SOFT TISSUE OF FOREARM AND/OR WRIST AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 3 CM OR GREATER",360,RC,25073,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,2916.98,,,,,,,2694.74,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF FOREARM AND/OR WRIST AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 3 CM OR GREATER",360,RC,25073,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,9324.00,,,,,,,2694.74,17457.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXCISION, TUMOR, SOFT TISSUE OF FOREARM AND/OR WRIST AREA, SUBFASCIAL (EG, INTRAMUSCULAR); LESS THAN 3 CM",360,RC,25076,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,1572.70,,,,,,,1525.52,8413.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBCUTANEOUS; 3 CM OR GREATER",360,RC,27632,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,2778.08,,,,,,,2694.74,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER",360,RC,27634,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,2778.08,,,,,,,2694.74,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER",361,RC,27634,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,2694.74,,,,,,,2694.74,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF LEG OR ANKLE AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER",361,RC,27634,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,17457.00,,,,,,,2694.74,17457.00,case rate,
"EXCISION, TUMOR, SOFT TISSUE OF NECK OR ANTERIOR THORAX, SUBCUTANEOUS; LESS THAN 3 CM",361,RC,21555,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1651.34,,,,,,,1525.52,7278.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF NECK OR ANTERIOR THORAX, SUBFASCIAL (EG, INTRAMUSCULAR); LESS THAN 5 CM",361,RC,21556,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,2916.98,,,,,,,2694.74,9324.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF SHOULDER AREA, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER",360,RC,23073,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,2778.08,,,,,,,2694.74,17457.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE OF UPPER ARM OR ELBOW AREA, SUBCUTANEOUS; LESS THAN 3 CM",360,RC,24075,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,1525.52,,,,,,,1525.52,7278.00,fee schedule,
"EXCISION, TUMOR, SOFT TISSUE, OR VASCULAR MALFORMATION, OF HAND OR FINGER, SUBFASCIAL (EG, INTRAMUSCULAR); LESS THAN 1.5 CM",360,RC,26116,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,5152.00,,,,,,,1525.52,7278.00,case rate,
"EXPLORATION WITH REMOVAL OF DEEP FOREIGN BODY, FOREARM OR WRIST",360,RC,25248,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,7278.00,,,,,,,1506.85,9324.00,case rate,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITH ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66988,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,4100.07,,,,,,,3787.69,17457.00,fee schedule,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITH ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66988,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,4100.07,,,,,,,3787.69,17457.00,fee schedule,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITHOUT ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66984,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,12615.00,,,,,,,2147.40,12686.00,case rate,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITHOUT ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66984,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,2213.81,,,,,,,2147.40,12686.00,fee schedule,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1 STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION); WITHOUT ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66984,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,9324.00,,,,,,,2147.40,12686.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1-STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION), COMPLEX, REQUIRING DEVICES OR TECHNIQUES NOT GENERALLY USED IN ROUTINE CATARACT SURGERY (EG, IRIS EXPANSION DEVICE, SUTURE SUPPORT FOR INTRAOCULAR LENS, OR PRIMARY POSTERIOR CAPSULORRHEXIS) OR PERFORMED ON PATIENTS IN THE AMBLYOGENIC DEVELOPMENTAL STAGE; WITH INSERTION OF INTRAOCULAR (EG, TRABECULAR MESHWORK, SUPRACILIARY, SUPRACHOROIDAL) ANTERIOR SEGMENT AQUEOUS DRAINAGE DEVICE, WITHOUT EXTRAOCULAR RESERVOIR, INTERNAL APPROACH, ONE OR MORE",360,RC,66989,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,5258.74,,,,,,,4858.07,15394.00,fee schedule,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1-STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION), COMPLEX, REQUIRING DEVICES OR TECHNIQUES NOT GENERALLY USED IN ROUTINE CATARACT SURGERY (EG, IRIS EXPANSION DEVICE, SUTURE SUPPORT FOR INTRAOCULAR LENS, OR PRIMARY POSTERIOR CAPSULORRHEXIS) OR PERFORMED ON PATIENTS IN THE AMBLYOGENIC DEVELOPMENTAL STAGE; WITHOUT ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66982,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,2147.40,,,,,,,2147.40,12686.00,fee schedule,
"EXTRACAPSULAR CATARACT REMOVAL WITH INSERTION OF INTRAOCULAR LENS PROSTHESIS (1-STAGE PROCEDURE), MANUAL OR MECHANICAL TECHNIQUE (EG, IRRIGATION AND ASPIRATION OR PHACOEMULSIFICATION), COMPLEX, REQUIRING DEVICES OR TECHNIQUES NOT GENERALLY USED IN ROUTINE CATARACT SURGERY (EG, IRIS EXPANSION DEVICE, SUTURE SUPPORT FOR INTRAOCULAR LENS, OR PRIMARY POSTERIOR CAPSULORRHEXIS) OR PERFORMED ON PATIENTS IN THE AMBLYOGENIC DEVELOPMENTAL STAGE; WITHOUT ENDOSCOPIC CYCLOPHOTOCOAGULATION",360,RC,66982,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,2324.50,,,,,,,2147.40,12686.00,fee schedule,
"EXTRAORAL INCISION AND DRAINAGE OF ABSCESS, CYST, OR HEMATOMA OF FLOOR OF MOUTH; SUBLINGUAL",360,RC,41015,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,523.97,,,,,,,479.48,5449.00,fee schedule,
"FACTOR IX COMPLEX NO.4, 3-FACTOR 1,000 (+/-) UNIT INTRAVENOUS SOLUTION",RX-10008,CDM,636,RC,J7194,HCPCS,68516320502,NDC,facility,outpatient,1,UN,82.10000,49.26000,Aetna,Medicare Advantage,,1.80,,,,,,,1.65,229.32,fee schedule,
"FACTOR IX COMPLEX NO.4, 3-FACTOR 1,000 (+/-) UNIT INTRAVENOUS SOLUTION",RX-10008,CDM,636,RC,J7194,HCPCS,68516320502,NDC,facility,outpatient,1,UN,82.10000,49.26000,Alliance,Medicaid,,22.76,,,,,,,1.65,229.32,percent of total billed charges,
"FACTOR IX COMPLEX NO.4, 3-FACTOR 1,000 (+/-) UNIT INTRAVENOUS SOLUTION",RX-10008,CDM,636,RC,J7194,HCPCS,68516320502,NDC,facility,outpatient,1,UN,82.10000,49.26000,Carolina Complete Health,Managed Medicaid,,22.76,,,,,,,1.65,229.32,percent of total billed charges,
"FACTOR IX COMPLEX NO.4, 3-FACTOR 500 (+/-) UNIT INTRAVENOUS SOLUTION",RX-3013,CDM,636,RC,J7194,HCPCS,68516320401,NDC,facility,outpatient,1,UN,82.10000,49.26000,Alignment,Medicare Advantage,,1.70,,,,,,,1.65,229.32,fee schedule,
"FACTOR IX COMPLEX NO.4, 3-FACTOR 500 (+/-) UNIT INTRAVENOUS SOLUTION",RX-3013,CDM,636,RC,J7194,HCPCS,68516320401,NDC,facility,outpatient,1,UN,82.10000,49.26000,Liberty Medicare Advantage,Medicare Advantage,,1.78,,,,,,,1.65,229.32,fee schedule,
