"HC - BLOOD GASES, CORD ARTERIAL",3008280302,CDM,300,RC,82803,CPT,facility,outpatient,,,233.00000,233.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,116.50,,,,,,,26.07,233.00,percent of total billed charges,
"HC - BLOOD GASES, CORD ARTERIAL",3008280302,CDM,300,RC,82803,CPT,facility,outpatient,,,233.00000,233.00000,Empire BlueCross BlueShield,HMO,,181.74,,,,,,,26.07,233.00,percent of total billed charges,
"HC - BLOOD GASES, CORD ARTERIAL",3008280302,CDM,300,RC,82803,CPT,facility,outpatient,,,233.00000,233.00000,Fidelis Care,Managed Medicaid,,32.59,,,,,,,26.07,233.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - BLOOD GASES, CORD VENOUS",3008280304,CDM,300,RC,82803,CPT,facility,outpatient,,,233.00000,233.00000,NPPN,Commercial,,209.70,,,,,,,26.07,233.00,percent of total billed charges,
"HC - BLOOD GASES, VENOUS",3008280303,CDM,300,RC,82803,CPT,facility,outpatient,,,233.00000,233.00000,Excellus BlueCross BlueShield,Medicare Advantage,,65.24,,,,,,,26.07,233.00,percent of total billed charges,
"HC - BONE ALK PHOS, S",3008408001,CDM,300,RC,84080,CPT,facility,outpatient,,,224.00000,224.00000,Humana Military,TRICARE,,14.78,,,,,,,14.78,224.20,fee schedule,
"HC - BORDETELLA PERTUSSIS PCR, BPPCR",3008779806,CDM,300,RC,87798,CPT,facility,outpatient,,,250.00000,250.00000,United Healthcare,Managed Medicaid/Essential Plans,,50.00,,,,,,,35.09,331.00,percent of total billed charges,
"HC - BRONCH, RIGID/FLEX W TRACH/BRONCH DILATION OR CLOSED REDUCE OF FX",3613163001,CDM,361,RC,31630,CPT,facility,outpatient,,,8076.00000,8076.00000,BlueCross BlueShield Vermont,Indemnity,,7777.19,,,,,,,1615.20,7950.01,percent of total billed charges,
"HC - BRONCH, RIGID/FLEX W TRACH/BRONCH DILATION OR CLOSED REDUCE OF FX",3613163001,CDM,361,RC,31630,CPT,facility,outpatient,,,8076.00000,8076.00000,Capital District Physicians' Health Plan,Commercial,,6048.92,,,,,,,1615.20,7950.01,percent of total billed charges,
"HC - BUPRENORPHINE CONFIRMATION U, CTL",3008034801,CDM,300,RC,80348,CPT,facility,inpatient,,,171.00000,171.00000,Cigna,Behavioral Health,,153.90,,,,,,,47.88,153.90,percent of total billed charges,
"HC - BUPRENORPHINE SCREEN, URINE",3008030602,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,Excellus BlueCross BlueShield,Medicare Advantage,,15.12,,,,,,,12.01,54.00,percent of total billed charges,
"HC - BUPRENORPHINE, UMBILICAL CORD, CTL",3008034802,CDM,300,RC,80348,CPT,facility,outpatient,,,51.00000,51.00000,United Healthcare,Managed Medicaid/Essential Plans,,10.20,,,,,,,10.20,171.20,percent of total billed charges,
"HC - CALCIUM,URINE,RANDOM",3008231002,CDM,300,RC,82310,CPT,facility,outpatient,,,32.00000,32.00000,Fidelis Care,Managed Medicaid,,6.45,,,,,,,5.16,32.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CALCIUM,URINE,RANDOM",3008231002,CDM,300,RC,82310,CPT,facility,outpatient,,,32.00000,32.00000,Humana Military,TRICARE,,5.16,,,,,,,5.16,32.00,fee schedule,
"HC - CALIF (LACROSSE) VIRUS AB, IGG",3008665102,CDM,300,RC,86651,CPT,facility,inpatient,,,52.00000,52.00000,MagnaCare,Commercial,,41.60,,,,,,,14.56,46.80,percent of total billed charges,
"HC - CALIF (LACROSSE) VIRUS AB, IGG",3008665102,CDM,300,RC,86651,CPT,facility,outpatient,,,52.00000,52.00000,Capital District Physicians' Health Plan,Medicare Advantage,,13.19,,,,,,,10.40,52.00,fee schedule,
"HC - CALIF (LACROSSE) VIRUS AB, IGM",3008665103,CDM,300,RC,86651,CPT,facility,outpatient,,,52.00000,52.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,46.02,,,,,,,10.40,52.00,percent of total billed charges,
"HC - CALIF (LACROSSE) VIRUS AB, IGM",3008665103,CDM,300,RC,86651,CPT,facility,outpatient,,,52.00000,52.00000,Excellus BlueCross BlueShield,Commercial,,43.46,,,,,,,10.40,52.00,percent of total billed charges,
"HC - CALIF (LACROSSE) VIRUS AB, IGM",3008665103,CDM,300,RC,86651,CPT,facility,outpatient,,,52.00000,52.00000,Wellpath,Correctional Healthcare,,28.60,,,,,,,10.40,52.00,percent of total billed charges,
"HC - CALPROTECTIN, FECAL",3008399302,CDM,300,RC,83993,CPT,facility,inpatient,,,292.00000,292.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,140.16,,,,,,,81.76,262.80,percent of total billed charges,
"HC - CANDIDA SPECIES, AMPLIFIED PROBE",3008748101,CDM,300,RC,87481,CPT,facility,outpatient,,,78.00000,78.00000,United Healthcare,Commercial,,78.00,,,,,,,15.60,78.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CANDIDA SPECIES, AMPLIFIED PROBE",3008748101,CDM,300,RC,87481,CPT,facility,outpatient,,,78.00000,78.00000,Veterans Affairs Community Care Network,Veterans Administration,,35.09,,,,,,,15.60,78.00,fee schedule,
"HC - CANNABANOIDS SCREEN, URINE",3008030610,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,BlueCross BlueShield Vermont,Medicare Advantage,,17.48,,,,,,,12.01,54.00,fee schedule,
"HC - CANNABANOIDS SCREEN, URINE",3008030610,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,Cigna,Commercial,,53.80,,,,,,,12.01,54.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CARNITINE, PLASMA",3008237902,CDM,300,RC,82379,CPT,facility,outpatient,,,363.00000,363.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,174.24,,,,,,,16.87,363.00,percent of total billed charges,
"HC - CARNITINE, SERUM",3008237901,CDM,300,RC,82379,CPT,facility,inpatient,,,363.00000,363.00000,EBPA,ERISA Welfare Plans,,312.18,,,,,,,101.64,326.70,percent of total billed charges,
"HC - CATECHOLAMINE, 24HR URINE",3008238402,CDM,300,RC,82384,CPT,facility,inpatient,,,361.00000,361.00000,EBPA,ERISA Welfare Plans,,310.46,,,,,,,101.08,324.90,percent of total billed charges,
"HC - CATECHOLAMINE, 24HR URINE",3008238402,CDM,300,RC,82384,CPT,facility,outpatient,,,361.00000,361.00000,Coventry,Commercial,,306.85,,,,,,,25.25,361.00,percent of total billed charges,
"HC - CATECHOLAMINE, FREE, PLASMA",3008238401,CDM,300,RC,82384,CPT,facility,outpatient,,,361.00000,361.00000,United Healthcare,Medicare Advantage,,25.25,,,,,,,25.25,361.00,fee schedule,
"HC - CDT, ADULT, S",3008237301,CDM,300,RC,82373,CPT,facility,outpatient,,,377.00000,377.00000,MVP,Commercial,,357.57,,,,,,,18.06,377.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CELIAC HLA DQ ALPHA1, BETA1, DNA",3008137601,CDM,300,RC,81376,CPT,facility,outpatient,,,164.00000,164.00000,Empire BlueCross BlueShield,HMO,,127.92,,,,,,,32.80,183.33,percent of total billed charges,
"HC - CHEMOTHERAPY ADMIN,INTRALESIONAL, UP TO AND INCLUDING 7 LESIONS",3319640501,CDM,331,RC,96405,CPT,facility,outpatient,,,296.00000,296.00000,Aetna,Medicare Advantage,,71.73,,,,,,,59.20,291.38,fee schedule,
"HC - CHLAMYDIA, AMPL. PROBE",3008749102,CDM,300,RC,87491,CPT,facility,outpatient,,,88.00000,88.00000,Humana Military,TRICARE,,35.09,,,,,,,17.60,88.40,fee schedule,
"HC - CHLAMYDIA, AMPL. PROBE",3008749102,CDM,300,RC,87491,CPT,facility,outpatient,,,88.00000,88.00000,MVP,Medicare Advantage,,35.97,,,,,,,17.60,88.40,fee schedule,
"HC - CHOLESTEROL, FLUID",3008246501,CDM,300,RC,82465,CPT,facility,outpatient,,,33.00000,33.00000,Veterans Affairs Community Care Network,Veterans Administration,,4.35,,,,,,,4.35,33.00,fee schedule,
"HC - CINACALCET, ORAL, 30 MG TAB, (FOR ESRD ON DIALYSIS)",6360060403,CDM,636,RC,J0604,HCPCS,facility,outpatient,,,39.00000,39.00000,Aetna,Medicare Advantage,,17.94,,,,,,,1.00,38.39,percent of total billed charges,
"HC - CINACALCET, ORAL, 30 MG TAB, (FOR ESRD ON DIALYSIS)",6360060403,CDM,636,RC,J0604,HCPCS,facility,outpatient,,,39.00000,39.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,19.50,,,,,,,1.00,38.39,percent of total billed charges,
"HC - CINACALCET, ORAL, 60 MG TAB, (FOR ESRD ON DIALYSIS)",6360060404,CDM,636,RC,J0604,HCPCS,facility,inpatient,,,77.00000,77.00000,Excellus BlueCross BlueShield,Commercial,,57.56,,,,,,,21.56,69.30,percent of total billed charges,
"HC - CINACALCET, ORAL, 90 MG TAB, (FOR ESRD ON DIALYSIS)",6360060405,CDM,636,RC,J0604,HCPCS,facility,inpatient,,,116.00000,116.00000,EBPA,ERISA Welfare Plans,,99.76,,,,,,,32.48,104.40,percent of total billed charges,
"HC - CINACALCET, ORAL, 90 MG TAB, (FOR ESRD ON DIALYSIS)",6360060405,CDM,636,RC,J0604,HCPCS,facility,inpatient,,,116.00000,116.00000,NPPN,Commercial,,104.40,,,,,,,32.48,104.40,percent of total billed charges,
"HC - COCAINE  METABOLITE CONFIRMATION, U, CTL",3008035301,CDM,300,RC,80353,CPT,facility,inpatient,,,171.00000,171.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,82.08,,,,,,,47.88,153.90,percent of total billed charges,
"HC - COCAINE SCREEN, URINE",3008030611,CDM,300,RC,80306,CPT,facility,inpatient,,,54.00000,54.00000,Harvard Pilgrim,Commercial,,43.20,,,,,,,15.12,48.60,percent of total billed charges,
"HC - COCAINE SCREEN, URINE",3008030611,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,51.06,,,,,,,12.01,54.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - COCAINE, UMBILICAL CORD, CTL",3008035304,CDM,300,RC,80353,CPT,facility,inpatient,,,51.00000,51.00000,Coventry,Commercial,,43.35,,,,,,,14.28,45.90,percent of total billed charges,
"HC - COCAINE, UMBILICAL CORD, CTL",3008035304,CDM,300,RC,80353,CPT,facility,inpatient,,,51.00000,51.00000,Humana Military,TRICARE,,14.28,,,,,,,14.28,45.90,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, FLEXSOFT",2780861405,CDM,278,RC,L8614,HCPCS,facility,outpatient,,,94081.00000,94081.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,87876.42,,,,,,,18816.20,92613.34,fee schedule,Reimbursement will be capped at line item charge.
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, HIFOCUS MID-SCALA ELECTRODE ULTRA 3D",2780861403,CDM,278,RC,L8614,HCPCS,facility,inpatient,,,94081.00000,94081.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,47040.50,,,,,,,26342.68,84672.90,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, HIFOCUS SLIM J ELECTRODE ULTRA 3D",2780861404,CDM,278,RC,L8614,HCPCS,facility,inpatient,,,94081.00000,94081.00000,Excellus BlueCross BlueShield,Commercial,,70325.55,,,,,,,26342.68,84672.90,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, HIFOCUS SLIM J ELECTRODE ULTRA 3D",2780861404,CDM,278,RC,L8614,HCPCS,facility,outpatient,,,94081.00000,94081.00000,Excellus BlueCross BlueShield,Medicare Advantage,,26342.68,,,,,,,18816.20,92613.34,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, NUCLEUS PROFILE, SLIM STRAIGHT ELECTRODE CI622",2780861408,CDM,278,RC,L8614,HCPCS,facility,outpatient,,,94081.00000,94081.00000,NPPN,Commercial,,84672.90,,,,,,,18816.20,92613.34,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, NUCLEUS PROFILE, SLIM STRAIGHT ELECTRODE CI622",2780861408,CDM,278,RC,L8614,HCPCS,facility,outpatient,,,94081.00000,94081.00000,United Healthcare,Managed Medicaid/Essential Plans,,18816.20,,,,,,,18816.20,92613.34,percent of total billed charges,
"HC - COCHLEAR DEVICE, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS, SYNCHRONY",2780861409,CDM,278,RC,L8614,HCPCS,facility,inpatient,,,94081.00000,94081.00000,Humana Military,TRICARE,,26342.68,,,,,,,26342.68,84672.90,percent of total billed charges,
"HC - COLORECTAL CANCER SCREENING, FLEXIBLE SIGMOIDOSCOPY",7504533001,CDM,750,RC,45330,CPT,facility,inpatient,,,2950.00000,2950.00000,Excellus BlueCross BlueShield,Commercial,,2205.12,,,,,,,826.00,2655.00,percent of total billed charges,
"HC - COLORECTAL CANCER SCREENING, FLEXIBLE SIGMOIDOSCOPY",7504533001,CDM,750,RC,45330,CPT,facility,outpatient,,,2950.00000,2950.00000,MVP,Medicare Advantage,,941.79,,,,,,,590.00,2903.98,fee schedule,
"HC - CONCENTRATION, INF AGENT",3008701501,CDM,300,RC,87015,CPT,facility,inpatient,,,60.00000,60.00000,Coventry,Commercial,,51.00,,,,,,,16.80,54.00,percent of total billed charges,
"HC - CONCENTRATION, INF AGENT",3008701501,CDM,300,RC,87015,CPT,facility,outpatient,,,60.00000,60.00000,Harvard Pilgrim,Commercial,,48.00,,,,,,,6.68,60.20,percent of total billed charges,
"HC - CONGENITAL FISH HYBRIDIZATION, METAPHASE, 3-5 CELLS",3108827201,CDM,310,RC,88272,CPT,facility,outpatient,,,219.00000,219.00000,Capital District Physicians' Health Plan,Medicare Advantage,,40.70,,,,,,,40.70,219.10,fee schedule,
"HC - COPPER CU-64 DOTATATE, DETECTNET, DIAGNOSTIC, 1 MILLICURIE",3430959201,CDM,343,RC,A9592,HCPCS,facility,inpatient,,,2198.00000,2198.00000,EBPA,ERISA Welfare Plans,,1890.28,,,,,,,615.44,1978.20,percent of total billed charges,
"HC - COPPER CU-64 DOTATATE, DETECTNET, DIAGNOSTIC, 1 MILLICURIE",3430959201,CDM,343,RC,A9592,HCPCS,facility,inpatient,,,2198.00000,2198.00000,Excellus BlueCross BlueShield,Commercial,,1643.01,,,,,,,615.44,1978.20,percent of total billed charges,
"HC - COPPER CU-64 DOTATATE, DETECTNET, DIAGNOSTIC, 1 MILLICURIE",3430959201,CDM,343,RC,A9592,HCPCS,facility,outpatient,,,2198.00000,2198.00000,Excellus BlueCross BlueShield,Commercial,,1836.87,,,,,,,439.60,2163.71,percent of total billed charges,
"HC - CORTISOL, STIM 30 MIN",3008253391,CDM,300,RC,82533,CPT,facility,outpatient,,,122.00000,122.00000,Capital District Physicians' Health Plan,Commercial,,91.38,,,,,,,16.30,122.00,percent of total billed charges,
"HC - CORTISOL, STIM 60 MIN",3008253392,CDM,300,RC,82533,CPT,facility,outpatient,,,122.00000,122.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,61.00,,,,,,,16.30,122.00,percent of total billed charges,
"HC - CORTISOL, STIM 60 MIN",3008253392,CDM,300,RC,82533,CPT,facility,outpatient,,,122.00000,122.00000,MVP,Medicare Advantage,,16.71,,,,,,,16.30,122.00,fee schedule,
"HC - CORTISOL, STIM 60 MIN",3008253392,CDM,300,RC,82533,CPT,facility,outpatient,,,122.00000,122.00000,United Healthcare,Medicare Advantage,,16.30,,,,,,,16.30,122.00,fee schedule,
"HC - CORTISOL, STIM BASELINE",3008253393,CDM,300,RC,82533,CPT,facility,outpatient,,,122.00000,122.00000,EBPA,ERISA Welfare Plans,,104.92,,,,,,,16.30,122.00,percent of total billed charges,
"HC - CREATININE, URINE",3008257001,CDM,300,RC,82570,CPT,facility,outpatient,,,44.00000,44.00000,BlueCross BlueShield Vermont,Medicare Advantage,,5.28,,,,,,,5.18,44.40,fee schedule,
"HC - CRMP 5 IGG WB, CSF",3008418203,CDM,300,RC,84182,CPT,facility,inpatient,,,325.00000,325.00000,Excellus BlueCross BlueShield,Commercial,,242.94,,,,,,,91.00,292.50,percent of total billed charges,
"HC - CRMP 5 IGG WB, CSF",3008418203,CDM,300,RC,84182,CPT,facility,outpatient,,,325.00000,325.00000,MVP,Commercial,,308.20,,,,,,,29.21,325.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CRMP 5 IGG WB, CSF",3008418203,CDM,300,RC,84182,CPT,facility,outpatient,,,325.00000,325.00000,MVP,Medicare Advantage,,29.94,,,,,,,29.21,325.00,fee schedule,
"HC - CRMP 5 IGG WB, CSF",3008418203,CDM,300,RC,84182,CPT,facility,outpatient,,,325.00000,325.00000,St. Regis,HMO,,29.21,,,,,,,29.21,325.00,fee schedule,
"HC - CRMP 5 IGG WB, CSF",3008418203,CDM,300,RC,84182,CPT,facility,outpatient,,,325.00000,325.00000,Veterans Affairs Community Care Network,Veterans Administration,,29.21,,,,,,,29.21,325.00,fee schedule,
"HC - CRYPTOCOCCAL AG, SERUM",3008789904,CDM,300,RC,87899,CPT,facility,inpatient,,,54.00000,54.00000,Excellus BlueCross BlueShield,Commercial,,40.37,,,,,,,15.12,48.60,percent of total billed charges,
"HC - CRYPTOCOCCAL AG, SERUM",3008789904,CDM,300,RC,87899,CPT,facility,outpatient,,,54.00000,54.00000,Capital District Physicians' Health Plan,Medicare Advantage,,16.07,,,,,,,10.80,54.00,fee schedule,
"HC - CRYPTOCOCCAL AG, SERUM",3008789904,CDM,300,RC,87899,CPT,facility,outpatient,,,54.00000,54.00000,MVP,Commercial,,50.96,,,,,,,10.80,54.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CSF ALBUMIN, LYINDX",3008204203,CDM,300,RC,82042,CPT,facility,outpatient,,,56.00000,56.00000,Capital District Physicians' Health Plan,Commercial,,41.94,,,,,,,7.78,56.30,percent of total billed charges,
"HC - CSF ALBUMIN, LYINDX",3008204203,CDM,300,RC,82042,CPT,facility,outpatient,,,56.00000,56.00000,Coventry,Commercial,,47.60,,,,,,,7.78,56.30,percent of total billed charges,
"HC - CULTURE, ANEROBIC",3008707501,CDM,300,RC,87075,CPT,facility,outpatient,,,133.00000,133.00000,BlueCross BlueShield Vermont,Medicare Advantage,,9.66,,,,,,,9.47,133.00,fee schedule,
"HC - CULTURE, ANEROBIC",3008707501,CDM,300,RC,87075,CPT,facility,outpatient,,,133.00000,133.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,126.12,,,,,,,9.47,133.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CULTURE, ANEROBIC",3008707501,CDM,300,RC,87075,CPT,facility,outpatient,,,133.00000,133.00000,United Healthcare,Commercial,,133.00,,,,,,,9.47,133.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - CULTURE, YEAST, ID OF EACH",3008710601,CDM,300,RC,87106,CPT,facility,outpatient,,,103.00000,103.00000,NPPN,Commercial,,92.70,,,,,,,10.32,103.40,percent of total billed charges,
"HC - CYTOLOGY, FLUIDS, WASHINGS",3118810402,CDM,311,RC,88104,CPT,facility,outpatient,,,120.00000,120.00000,BlueCross BlueShield Vermont,Medicare Advantage,,40.35,,,,,,,24.00,120.20,fee schedule,
"HC - DAT,EACH ANTISERA-ARC",3008688004,CDM,300,RC,86880,CPT,facility,inpatient,,,54.00000,54.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,25.92,,,,,,,15.12,48.60,percent of total billed charges,
"HC - DAT,EACH ANTISERA-ARC",3008688004,CDM,300,RC,86880,CPT,facility,outpatient,,,54.00000,54.00000,MagnaCare,Commercial,,43.20,,,,,,,5.39,54.00,percent of total billed charges,
"HC - DEFINITIVE DRUGS, NOS 1-2, PEDI INGEST, CTL",3008037503,CDM,300,RC,80375,CPT,facility,outpatient,,,30.00000,30.00000,United Healthcare,Managed Medicaid/Essential Plans,,6.00,,,,,,,6.00,96.40,percent of total billed charges,
"HC - DIFF AD/AUTOABSORPTION OF SERUM,EA-ARC",3008697805,CDM,300,RC,86978,CPT,facility,inpatient,,,184.00000,184.00000,Humana Military,TRICARE,,51.52,,,,,,,51.52,165.60,percent of total billed charges,
"HC - DRAIN OVARIAN CYST(S), UNILAT/BILAT (SEP PROC),VAG APPROACH",3615880001,CDM,361,RC,58800,CPT,facility,outpatient,,,6403.00000,6403.00000,Empire BlueCross BlueShield,HMO,,4994.34,,,,,,,1280.60,6303.11,percent of total billed charges,
"HC - DRAIN OVARIAN CYST(S), UNILAT/BILAT (SEP PROC),VAG APPROACH",3615880001,CDM,361,RC,58800,CPT,facility,outpatient,,,6403.00000,6403.00000,Excellus BlueCross BlueShield,Commercial,,5350.99,,,,,,,1280.60,6303.11,percent of total billed charges,
"HC - DSMT GROUP THERAPY, EACH 30 MINUTES",9420010901,CDM,942,RC,G0109,HCPCS,facility,outpatient,,,43.00000,43.00000,MagnaCare,Commercial,,34.40,,,,,,,12.04,42.33,percent of total billed charges,
"HC - EEE AB,IGG",3008665201,CDM,300,RC,86652,CPT,facility,outpatient,,,52.00000,52.00000,Wellpath,Correctional Healthcare,,28.60,,,,,,,10.40,128.00,percent of total billed charges,
"HC - EEE AB,IGG,CSF",3008665289,CDM,300,RC,86652,CPT,facility,outpatient,,,52.00000,52.00000,BlueCross BlueShield Vermont,Indemnity,,121.18,,,,,,,10.40,128.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - EEE AB,IGG,CSF",3008665289,CDM,300,RC,86652,CPT,facility,outpatient,,,52.00000,52.00000,Humana Military,TRICARE,,13.19,,,,,,,10.40,128.00,fee schedule,
"HC - EEE AB,IGG,CSF",3008665289,CDM,300,RC,86652,CPT,facility,outpatient,,,52.00000,52.00000,MVP,Commercial,,121.17,,,,,,,10.40,128.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - EEE AB,IGM,CSF",3008665290,CDM,300,RC,86652,CPT,facility,inpatient,,,52.00000,52.00000,Coventry,Commercial,,44.20,,,,,,,14.56,46.80,percent of total billed charges,
"HC - EEE AB,IGM,CSF",3008665290,CDM,300,RC,86652,CPT,facility,inpatient,,,52.00000,52.00000,Empire BlueCross BlueShield,HMO,,40.56,,,,,,,14.56,46.80,percent of total billed charges,
"HC - ELBW WRST HND ORTHOSIS, RIGID, WO JNTS, MAY INCLUDE SOFT INTERFACE, STRPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",2740376301,CDM,274,RC,L3763,HCPCS,facility,inpatient,,,187.18000,187.18000,Coventry,Commercial,,159.10,,,,,,,52.41,168.46,percent of total billed charges,
"HC - ELBW WRST HND ORTHOSIS, RIGID, WO JNTS, MAY INCLUDE SOFT INTERFACE, STRPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",2740376301,CDM,274,RC,L3763,HCPCS,facility,inpatient,,,187.18000,187.18000,EBPA,ERISA Welfare Plans,,160.97,,,,,,,52.41,168.46,percent of total billed charges,
"HC - ELBW WRST HND ORTHOSIS, RIGID, WO JNTS, MAY INCLUDE SOFT INTERFACE, STRPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",2740376301,CDM,274,RC,L3763,HCPCS,facility,outpatient,,,187.18000,187.18000,Wellpath,Correctional Healthcare,,102.95,,,,,,,37.44,356.29,percent of total billed charges,
"HC - ENTEROSCOPY, ILEUM, VIA RECTUM",7504479903,CDM,750,RC,44799,CPT,facility,outpatient,,,2889.00000,2889.00000,Harvard Pilgrim,Commercial,,2311.20,,,,,,,577.80,2843.93,percent of total billed charges,
"HC - ENTEROSCOPY, ILEUM, VIA RECTUM",7504479903,CDM,750,RC,44799,CPT,facility,outpatient,,,2889.00000,2889.00000,Veterans Affairs Community Care Network,Veterans Administration,,944.87,,,,,,,577.80,2843.93,fee schedule,
"HC - ENZYME DETECTION, EACH ENZYME",3008718501,CDM,300,RC,87185,CPT,facility,inpatient,,,38.00000,38.00000,Empire BlueCross BlueShield,HMO,,29.64,,,,,,,10.64,34.20,percent of total billed charges,
"HC - ENZYME DETECTION, EACH ENZYME",3008718501,CDM,300,RC,87185,CPT,facility,outpatient,,,38.00000,38.00000,Capital District Physicians' Health Plan,Medicare Advantage,,4.75,,,,,,,4.75,38.00,fee schedule,
"HC - ENZYME DETECTION, EACH ENZYME",3008718501,CDM,300,RC,87185,CPT,facility,outpatient,,,38.00000,38.00000,Excellus BlueCross BlueShield,Commercial,,31.76,,,,,,,4.75,38.00,percent of total billed charges,
"HC - EXTENDED RESP VIAL PANEL, PCR",3008763201,CDM,300,RC,87632,CPT,facility,outpatient,,,364.00000,364.00000,MVP,Medicare Advantage,,223.51,,,,,,,72.80,364.00,fee schedule,
"HC - EXTENDED RESP VIAL PANEL, PCR",3008763201,CDM,300,RC,87632,CPT,facility,outpatient,,,364.00000,364.00000,NPPN,Commercial,,327.60,,,,,,,72.80,364.00,percent of total billed charges,
"HC - FECAL OCCULT BLOOD TEST, IMMUNOASSAY, DIAGNOSTIC",3008227403,CDM,300,RC,82274,CPT,facility,outpatient,,,125.00000,125.00000,EBPA,ERISA Welfare Plans,,107.50,,,,,,,15.92,125.40,percent of total billed charges,
"HC - FENTANYL CONFIRMATIOIN PANEL, U, CTL",3008035401,CDM,300,RC,80354,CPT,facility,inpatient,,,171.00000,171.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,82.08,,,,,,,47.88,153.90,percent of total billed charges,
"HC - FENTANYL CONFIRMATIOIN PANEL, U, CTL",3008035401,CDM,300,RC,80354,CPT,facility,inpatient,,,171.00000,171.00000,Harvard Pilgrim,Commercial,,136.80,,,,,,,47.88,153.90,percent of total billed charges,
"HC - FENTANYL, UMBILICAL CORD, CTL",3008035402,CDM,300,RC,80354,CPT,facility,outpatient,,,51.00000,51.00000,United Healthcare,Commercial,,50.20,,,,,,,10.20,171.20,percent of total billed charges,
"HC - FERRIC CITRATE, ORAL, 3 MG FERRIC IRON (FOR ESRD ON DIALYSIS)",6360060902,CDM,636,RC,J0609,HCPCS,facility,outpatient,,,0.45000,0.45000,United Healthcare,Commercial,,0.44298,,,,,,,0.09000,0.44298,percent of total billed charges,
"HC - FLOW CYTOMETRY, RBC",3008818401,CDM,300,RC,88184,CPT,facility,inpatient,,,89.00000,89.00000,Excellus BlueCross BlueShield,Commercial,,66.53,,,,,,,24.92,80.10,percent of total billed charges,
"HC - FLOW CYTOMETRY, RBC",3008818401,CDM,300,RC,88184,CPT,facility,outpatient,,,89.00000,89.00000,United Healthcare,Commercial,,89.00,,,,,,,17.80,543.79,fee schedule,Reimbursement will be capped at line item charge.
"HC - FLUID, CHEM OTHER",3008499903,CDM,300,RC,84999,CPT,facility,outpatient,,,1.00000,1.00000,NPPN,Commercial,,0.90000,,,,,,,0.20000,0.98440,percent of total billed charges,
"HC - FNA, TECHNICAL",3118817201,CDM,311,RC,88172,CPT,facility,outpatient,,,156.00000,156.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,74.88,,,,,,,31.20,259.05,percent of total billed charges,
