PR GRAFT THIERSCH RCT INCONTINENCE &/PROLAPSE,46753,CPT,,,,,professional,both,,,2488.00000,2488.00000,Harvard Pilgrim,Commercial,,1990.40,,,,,,,404.90,2682.90,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR GRAFT THIERSCH RCT INCONTINENCE &/PROLAPSE,46753,CPT,,,,,professional,both,,,2488.00000,2488.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,1232.35,,,,,,,404.90,2682.90,fee schedule,This is the negotiated rate for MD providers. Reimbursement will capped at line item charges.
PR GRAFTING OF AUTOLOGOUS FAT BY LIPO 25 CC OR LESS,15773,CPT,,,,,professional,both,,,2458.00000,2458.00000,BlueCross BlueShield Vermont,Indemnity,,2153.01,,,,,,,391.17,2642.58,fee schedule,Reimbursement will be capped at line item charge.
PR GRAFTING OF AUTOLOGOUS FAT BY LIPO 25 CC OR LESS,15773,CPT,,,,,professional,both,,,2458.00000,2458.00000,MVP,Medicare Advantage,,483.84,,,,,,,391.17,2642.58,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GRAFTING OF AUTOLOGOUS FAT BY LIPO EA ADDL 50 CC,15772,CPT,,,,,professional,both,,,781.00000,781.00000,MVP,Managed Medicaid,,116.25,,,,,,,116.25,838.80,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR GRAFTING OF AUTOLOGOUS SOFT TISS BY DIRECT EXC,15769,CPT,,,,,professional,both,,,1960.00000,1960.00000,MVP,Commercial,,1713.90,,,,,,,315.13,2103.62,fee schedule,Reimbursement will be capped at line item charge.
PR GRAFTING OF AUTOLOGOUS SOFT TISS BY DIRECT EXC,15769,CPT,,,,,professional,both,,,1960.00000,1960.00000,Wellpath,Correctional Healthcare,,1078.00,,,,,,,315.13,2103.62,percent of total billed charges,
PR GRAFTING OF AUTOLOGOUS SOFT TISS BY DIRECT EXC,15769,CPT,,,,,professional,both,,,1960.00000,1960.00000,Wellpath,FCI Ray Brook,,631.53,,,,,,,315.13,2103.62,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GRF FACIAL NRV PALYSS FR MUSCLE FLAP MICROSURG,15842,CPT,,,,,professional,both,,,10872.00000,10872.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,2101.94,,,,,,,1756.77,11736.81,fee schedule,Reimbursement will be capped at line item charge.
PR GRF FACIAL NRV PALYSS FR MUSCLE FLAP MICROSURG,15842,CPT,,,,,professional,both,,,10872.00000,10872.00000,Wellpath,FCI Ray Brook,,3506.02,,,,,,,1756.77,11736.81,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GROUP CAREGIVER TRAINING STRATEGIES & TECHNIQUE,97552,CPT,,,,,professional,both,,,80.00000,80.00000,Veterans Affairs Community Care Network,Veterans Administration,,10.18,,,,,,,8.65,101.30,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GROUP PSYCHOTHERAPY,90853,CPT,,,,,professional,both,,,75.00000,75.00000,Aetna,Medicare Advantage,,23.93,,,,,,,19.35,118.98,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR GROUP PSYCHOTHERAPY,90853,CPT,,,,,professional,both,,,75.00000,75.00000,BlueCross BlueShield Vermont,Indemnity,,45.09,,,,,,,19.35,118.98,fee schedule,Reimbursement will be capped at line item charge.
PR GROUP PSYCHOTHERAPY,90853,CPT,,,,,professional,both,,,75.00000,75.00000,Capital District Physicians' Health Plan,Commercial,,55.01,,,,,,,19.35,118.98,fee schedule,Reimbursement will be capped at line item charge.
PR GROUP PSYCHOTHERAPY,90853,CPT,,,,,professional,both,,,75.00000,75.00000,Veterans Affairs Community Care Network,Veterans Administration,,23.93,,,,,,,19.35,118.98,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GSTR RSTCV PX OPN REVJ SUBQ PORT COMPONENT ONLY,43886,CPT,,,,,professional,both,,,1499.00000,1499.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,1308.22,,,,,,,241.35,1605.69,fee schedule,Reimbursement will be capped at line item charge.
PR GSTR RSTCV PX OPN REVJ SUBQ PORT COMPONENT ONLY,43886,CPT,,,,,professional,both,,,1499.00000,1499.00000,Martins Point, TRICARE Prime/Department of Defense,,344.43,,,,,,,241.35,1605.69,fee schedule,Reimbursement will be capped at line item charge.
PR GSTR RSTCV PX OPN RMVL SUBQ PORT COMPONENT ONLY,43887,CPT,,,,,professional,both,,,1352.00000,1352.00000,Coventry,Commercial,,1149.20,,,,,,,218.50,1446.03,percent of total billed charges,
PR GSTRCT PRTL DSTL W/FRMJ INTSTINAL POUCH,43634,CPT,,,,,professional,both,,,8345.00000,8345.00000,EBPA,ERISA Welfare Plans,,6425.65,,,,,,,1368.68,9002.70,percent of total billed charges,
PR GSTRCT PRTL DSTL W/GASTROJEJUNOSTOMY,43632,CPT,,,,,professional,both,,,8011.00000,8011.00000,BlueCross BlueShield Vermont,Indemnity,,7039.41,,,,,,,1313.65,8640.09,fee schedule,Reimbursement will be capped at line item charge.
PR GSTRCT PRTL DSTL W/GASTROJEJUNOSTOMY,43632,CPT,,,,,professional,both,,,8011.00000,8011.00000,Excellus BlueCross BlueShield,Medicare Advantage,,1966.08,,,,,,,1313.65,8640.09,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR GSTRCT PRTL DSTL W/ROUX-EN-Y RCNSTJ,43633,CPT,,,,,professional,both,,,7582.00000,7582.00000,Excellus BlueCross BlueShield,Commercial,,5062.06,,,,,,,1242.70,8166.42,fee schedule,Mid-level providers are reimbursed at 85% of the current professional fee schedule. Reimbursement will be capped at line item charge.
PR GSTRCT PRTL DSTL W/ROUX-EN-Y RCNSTJ,43633,CPT,,,,,professional,both,,,7582.00000,7582.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1434.70,,,,,,,1242.70,8166.42,fee schedule,Reimbursement will be capped at line item charge.
PR GSTRCT TOT W/FRMJ INTSTINAL POUCH ANY TYPE,43622,CPT,,,,,professional,both,,,9065.00000,9065.00000,MVP,Commercial,,7969.52,,,,,,,1487.14,9781.70,fee schedule,Reimbursement will be capped at line item charge.
PR GSTRCT TOT W/ROUX-EN-Y RCNSTJ,43621,CPT,,,,,professional,both,,,8938.00000,8938.00000,Capital District Physicians' Health Plan,Medicare Advantage,,2056.42,,,,,,,1467.26,9630.77,fee schedule,Reimbursement will be capped at line item charge.
PR HALLUX RIGIDUS W/CHEILECTOMY 1ST MP JT W/O IMPLT,28289,CPT,,,,,professional,both,,,2863.00000,2863.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,2498.56,,,,,,,376.25,3066.71,fee schedule,Reimbursement will be capped at line item charge.
PR HALLUX RIGIDUS W/CHEILECTOMY 1ST MP JT W/O IMPLT,28289,CPT,,,,,professional,both,,,2863.00000,2863.00000,MVP,Medicare Advantage,,451.50,,,,,,,376.25,3066.71,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HAND-HELD PEFR METER,A4614,HCPCS,,,,,professional,both,,,55.00000,55.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,20.56,,,,,,,19.94,142.34,fee schedule,This is the negotiated rate for MD providers. Reimbursement will capped at line item charges.
PR HARVEST FEMPOP VEIN 1 SGM VASC RCNSTJ PX,35572,CPT,,,,,professional,both,,,1303.00000,1303.00000,Wellpath,Correctional Healthcare,,716.65,,,,,,,215.28,1410.48,percent of total billed charges,
PR HARVEST SKIN TISSUE CLTR SKIN AGRFT 100 CM/<,15040,CPT,,,,,professional,both,,,1079.00000,1079.00000,Fidelis Care,Managed Medicaid,,134.17,,,,,,,99.17,1177.88,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR HARVEST SKIN TISSUE CLTR SKIN AGRFT 100 CM/<,15040,CPT,,,,,professional,both,,,1079.00000,1079.00000,MVP,Essential Plans,,99.17,,,,,,,99.17,1177.88,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR HARVEST UXTR VEIN 1 SGM LOWER EXTREMITY/CABG PX,35500,CPT,,,,,professional,both,,,1206.00000,1206.00000,Empire BlueCross BlueShield,HMO,,913.67,,,,,,,199.35,1300.46,percent of total billed charges,
PR HEALTH & WELL-BEING COACHING F2F INDIV F-UP SESS,0592T,CPT,,,,,professional,both,,,398.00000,398.00000,United Healthcare,Managed Medicaid/Essential Plans,,15.59,,,,,,,15.59,462.60,fee schedule,Reimbursement will be capped at line item charge.
PR HEALTH & WELL-BEING COACHING FACE TO FACE GROUP,0593T,CPT,,,,,professional,both,,,398.00000,398.00000,United Healthcare,Commercial,,462.60,,,,,,,6.73,462.60,fee schedule,Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ FAM W/O PT F2F 1ST 30 MIN,96170,CPT,,,,,professional,both,,,208.00000,208.00000,Capital District Physicians' Health Plan,Medicare Advantage,,73.63,,,,,,,51.19,346.50,fee schedule,Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ FAM W/O PT F2F EA ADDL 15,96171,CPT,,,,,professional,both,,,75.00000,75.00000,Coventry,Commercial,,63.75,,,,,,,18.53,125.19,percent of total billed charges,
PR HEALTH BEHAVIOR IVNTJ FAM W/PT F2F 1ST 30 MIN,96167,CPT,,,,,professional,both,,,192.00000,192.00000,BlueCross BlueShield Vermont,Medicare Advantage,,63.65,,,,,,,49.69,308.07,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ GROUP F2F 1ST 30 MIN,96164,CPT,,,,,professional,both,,,28.00000,28.00000,Empire BlueCross BlueShield,HMO,,21.21,,,,,,,7.09,43.52,percent of total billed charges,
PR HEALTH BEHAVIOR IVNTJ GROUP F2F 1ST 30 MIN,96164,CPT,,,,,professional,both,,,28.00000,28.00000,MVP,Medicare Advantage,,9.39,,,,,,,7.09,43.52,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ GROUP F2F EA ADDL 15 MIN,96165,CPT,,,,,professional,both,,,13.00000,13.00000,St. Regis,HMO,,4.20,,,,,,,3.35,19.80,fee schedule,Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ INDIV F2F EA ADDL 15 MIN,96159,CPT,,,,,professional,both,,,62.00000,62.00000,Fidelis Care,Medicare Advantage,,23.24,,,,,,,16.06,99.90,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR HEALTH BEHAVIOR IVNTJ INDIV F2F EA ADDL 15 MIN,96159,CPT,,,,,professional,both,,,62.00000,62.00000,MVP,Commercial,,37.86,,,,,,,16.06,99.90,fee schedule,Reimbursement will be capped at line item charge.
PR HEARING AID CHECK BINAURAL,92593,CPT,,,,,professional,both,,,133.00000,133.00000,St. Regis,HMO,,106.40,,,,,,,24.28,247.15,percent of total billed charges,
PR HEARING AID CHECK BINAURAL,92593,CPT,,,,,professional,both,,,65.00000,65.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,TRH,99.75,,,,,,,24.28,247.15,fee schedule,Reimbursement will be capped at line item charge.
PR HEARING AID CHECK BINAURAL,92593,CPT,,,,,professional,both,,,65.00000,65.00000,MagnaCare,Commercial,TRH,52.00,,,,,,,24.28,247.15,percent of total billed charges,
PR HEARING AID CHECK MONAURAL,92592,CPT,,,,,professional,both,,,85.00000,85.00000,Veterans Affairs Community Care Network,Veterans Administration,,34.38,,,,,,,14.93,140.38,fee schedule,Reimbursement will be capped at line item charge.
PR HEARING AID EXAMINATION & SELECTION BINAURAL,92591,CPT,,,,,professional,both,,,150.00000,150.00000,MagnaCare,Commercial,,120.00,,,,,,,47.47,494.29,percent of total billed charges,
PR HEMIARTHROPLASTY HIP PARTIAL,27125,CPT,,,,,professional,both,,,4590.00000,4590.00000,Excellus BlueCross BlueShield,Medicare Advantage,,1110.30,,,,,,,742.00,4929.39,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEMIARTHROPLASTY HIP PARTIAL,27125,CPT,,,,,professional,both,,,4590.00000,4590.00000,MVP,Managed Medicaid,,898.53,,,,,,,742.00,4929.39,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR HEMIARTHROPLASTY HIP PARTIAL,27125,CPT,,,,,professional,both,,,4590.00000,4590.00000,St. Regis,HMO,,1057.09,,,,,,,742.00,4929.39,fee schedule,Reimbursement will be capped at line item charge.
PR HEMICORTICAL INTERCALARY ALLOGRAFT PARTIAL,20933,CPT,,,,,professional,both,,,2741.00000,2741.00000,Aetna,Medicare Advantage,,629.93,,,,,,,446.43,2962.94,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Mid-level providers are reimbursed at 85% of the current MPFS. CRNAs are reimbursed at 50% of the contractual allowable. Reimbursement will be capped at line item charge.
PR HEMICORTICAL INTERCALARY ALLOGRAFT PARTIAL,20933,CPT,,,,,professional,both,,,2741.00000,2741.00000,MVP,Managed Medicaid,,535.44,,,,,,,446.43,2962.94,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR HEMIPHALANGECTOMY/INTERPHALANGEAL JOINT EXC TOE,28160,CPT,,,,,professional,both,,,1704.00000,1704.00000,BlueCross BlueShield Vermont,Indemnity,,1483.65,,,,,,,219.11,1821.02,fee schedule,Reimbursement will be capped at line item charge.
PR HEMODIALYSIS PROCEDURE W/ PHYS/QHP EVALUATION,90935,CPT,,,,,professional,both,,,282.00000,282.00000,Humana Military,TRICARE,,66.56,,,,,,,46.44,314.55,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEMODIALYSIS PROCEDURE W/ PHYS/QHP EVALUATION,90935,CPT,,,,,professional,both,,,282.00000,282.00000,MVP,Essential Plans,,56.58,,,,,,,46.44,314.55,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Professional services are reimbursed at 85% of 2020 Medicare rates. Mid-level providers are reimbursed at 85% of the allowed amount. Reimbursement will be capped at line item charge.
PR HEMOPERFUSION,90997,CPT,,,,,professional,both,,,347.00000,347.00000,BlueCross BlueShield Vermont,Indemnity,,315.30,,,,,,,57.83,387.00,fee schedule,Reimbursement will be capped at line item charge.
PR HEMORRHOIDECTOMY INTERNAL RUBBER BAND LIGATIONS,46221,CPT,,,,,professional,both,,,1179.00000,1179.00000,Humana Military,TRICARE,,184.19,,,,,,,156.56,1275.21,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEMORRHOIDECTOMY INTERNAL RUBBER BAND LIGATIONS,46221,CPT,,,,,professional,both,,,1179.00000,1179.00000,Martins Point, TRICARE Prime/Department of Defense,,271.88,,,,,,,156.56,1275.21,fee schedule,Reimbursement will be capped at line item charge.
PR HEMORRHOIDECTOMY INTERNAL RUBBER BAND LIGATIONS,46221,CPT,,,,,professional,both,,,1179.00000,1179.00000,Wellpath,Correctional Healthcare,,648.45,,,,,,,156.56,1275.21,percent of total billed charges,
PR HEMORRHOIDECTOMY NTRNL & XTRNL 1 COLUMN/GROUP,46255,CPT,,,,,professional,both,,,2145.00000,2145.00000,Fidelis Care,Medicare Advantage,,384.31,,,,,,,284.05,2324.70,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Specialty care providers are reimbursed at 125% of the prevailing Medicare RBRVS rate. Reimbursement will be capped at line item charge.
PR HEMORRHOIDECTOMY NTRNL & XTRNL 1 COLUMN/GROUP,46255,CPT,,,,,professional,both,,,2145.00000,2145.00000,Humana Military,TRICARE,,334.18,,,,,,,284.05,2324.70,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEMORRHOIDECTOMY NTRNL & XTRNL 1 COLUMN/GROUP,46255,CPT,,,,,professional,both,,,2145.00000,2145.00000,Wellpath,Correctional Healthcare,,1179.75,,,,,,,284.05,2324.70,percent of total billed charges,
PR HEMORRHOIDECTOMY XTRNL 2/> COLUMN/GROUP,46250,CPT,,,,,professional,both,,,1977.00000,1977.00000,Empire BlueCross BlueShield,HMO,,1497.78,,,,,,,256.58,2138.09,percent of total billed charges,
PR HEMORRHOIDECTOMY XTRNL 2/> COLUMN/GROUP,46250,CPT,,,,,professional,both,,,1977.00000,1977.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,644.78,,,,,,,256.58,2138.09,fee schedule,This is the negotiated rate for MD providers. Reimbursement will capped at line item charges.
PR HEMORRHOIDECTOMY XTRNL 2/> COLUMN/GROUP,46250,CPT,,,,,professional,both,,,1977.00000,1977.00000,United Healthcare,Commercial,,2138.09,,,,,,,256.58,2138.09,fee schedule,Reimbursement will be capped at line item charge.
PR HEMORRHOIDOPEXY STAPLING,46947,CPT,,,,,professional,both,,,1581.00000,1581.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,362.94,,,,,,,254.67,1694.43,fee schedule,Reimbursement will be capped at line item charge.
PR HEPA VACCINE ADULT DOSE FOR INTRAMUSCULAR USE,90632,CPT,,,,,professional,both,,,263.33000,263.33000,BlueCross BlueShield Vermont,Indemnity,,257.26,,,,,,,62.72,257.26,fee schedule,Reimbursement will be capped at line item charge.
PR HEPATCOTOMY/HEPATCOSTOMY W/EXPL DRG/RMVL ST1,47400,CPT,,,,,professional,both,,,8455.00000,8455.00000,Fidelis Care,Managed Medicaid,,2230.40,,,,,,,1383.69,9129.87,fee schedule,Specialty providers are reimbursed at 125% of the Medicare rate. Reimbursement will be capped at line item charge.
PR HEPATECTOMY RESCJ PARTIAL LOBECTOMY,47120,CPT,,,,,professional,both,,,9226.00000,9226.00000,MagnaCare,Commercial,,7380.80,,,,,,,1506.57,9948.96,percent of total billed charges,
PR HEPATECTOMY RESCJ PARTIAL LOBECTOMY,47120,CPT,,,,,professional,both,,,9226.00000,9226.00000,Wellpath,Correctional Healthcare,,5074.30,,,,,,,1506.57,9948.96,percent of total billed charges,
PR HEPATECTOMY RESCJ TRISEGMENTECTOMY,47122,CPT,,,,,professional,both,,,13426.00000,13426.00000,Capital District Physicians' Health Plan,Commercial,,6119.19,,,,,,,2207.16,14513.67,fee schedule,Reimbursement will be capped at line item charge.
PR HEPATECTOMY RESCJ TRISEGMENTECTOMY,47122,CPT,,,,,professional,both,,,13426.00000,13426.00000,Excellus BlueCross BlueShield,Medicare Advantage,,3316.95,,,,,,,2207.16,14513.67,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEPATECTOMY RESCJ TRISEGMENTECTOMY,47122,CPT,,,,,professional,both,,,13426.00000,13426.00000,Humana Military,TRICARE,,3090.50,,,,,,,2207.16,14513.67,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HEPATECTOMY RESCJ TRISEGMENTECTOMY,47122,CPT,,,,,professional,both,,,13426.00000,13426.00000,United Healthcare,Medicare Advantage,,3090.50,,,,,,,2207.16,14513.67,fee schedule,Reimbursement will be capped at line item charge.
PR HEPATITIS A & B VACCINE HEPA-HEPB ADULT IM,90636,CPT,,,,,professional,both,,,382.59000,382.59000,Harvard Pilgrim,Commercial,,306.07,,,,,,,130.00,397.29,percent of total billed charges,Mid-level providers are reimbursed at 68% of charges. Social workers are reimbursed at 60% of charges.
PR HEPATOTOMY OPEN DRAINAGE ABSCESS/CYST 1/2 STAGES,47010,CPT,,,,,professional,both,,,4818.00000,4818.00000,Fidelis Care,Essential Plans,,1273.29,,,,,,,786.03,5194.76,fee schedule,Specialty physicians are reimbursed at 125% of the prevailing Medicare Physician Fee Schedule. Reimbursement will be capped at line item charge.
PR HEPB VACCINE ADULT 3 DOSE SCHEDULE FOR IM USE,90746,CPT,,,,,professional,both,,,181.92000,181.92000,Excellus BlueCross BlueShield,Commercial,,72.25,,,,,,,59.82,213.30,fee schedule,Reimbursement will be capped at line item charge.
PR HEPB VACCINE ADULT 3 DOSE SCHEDULE FOR IM USE,90746,CPT,,,,,professional,both,,,181.92000,181.92000,St. Regis,HMO,,70.38,,,,,,,59.82,213.30,fee schedule,Reimbursement will be capped at line item charge.
PR HEPB VACCINE DIALYSIS/IMMUNSUP PAT 4 DOSE IM,90747,CPT,,,,,professional,both,,,377.41000,377.41000,EBPA,ERISA Welfare Plans,,290.61,,,,,,,119.64,433.44,percent of total billed charges,
PR HFO FLEXION GLOVE PRE OTS,L3912,HCPCS,,,,,professional,both,,,94.00000,94.00000,Cigna,Commercial,,70.50,,,,,,,51.70,447.80,fee schedule,Reimbursement will be capped at line item charge.
PR HFO FLEXION GLOVE PRE OTS,L3912,HCPCS,,,,,professional,both,,,94.00000,94.00000,MVP,Essential Plans,,104.55,,,,,,,51.70,447.80,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HFO NONTORSION JNTS PRE CST,L3929,HCPCS,,,,,professional,both,,,72.00000,72.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,54.00,,,,,,,39.60,369.14,fee schedule,Reimbursement will be capped at line item charge.
PR HFO NONTORSION JNTS PRE CST,L3929,HCPCS,,,,,professional,both,,,72.00000,72.00000,MVP,Commercial,,54.00,,,,,,,39.60,369.14,fee schedule,Reimbursement will be capped at line item charge.
PR HFO W/O JOINTS CF,L3913,HCPCS,,,,,professional,both,,,242.00000,242.00000,BlueCross BlueShield Vermont,Medicare Advantage,,295.66,,,,,,,133.10,1241.55,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HFO W/O JOINTS CF,L3913,HCPCS,,,,,professional,both,,,242.00000,242.00000,MVP,Medicare Advantage,,295.66,,,,,,,133.10,1241.55,fee schedule,This rate reflects the professional reimbursement for the facility site of service. Reimbursement will be capped at line item charge.
PR HIB PRP-OMP VACCINE 3 DOSE SCHEDULE IM USE,90647,CPT,,,,,professional,both,,,115.98000,115.98000,MVP,Commercial,,75.39,,,,,,,30.58,104.38,percent of total billed charges,
PR HIB PRP-T VACCINE 4 DOSE SCHEDULE IM USE,90648,CPT,,,,,professional,both,,,51.88000,51.88000,Veterans Affairs Community Care Network,Veterans Administration,,33.00,,,,,,,13.17,46.69,fee schedule,Reimbursement will be capped at line item charge.
PR HIGH ALTITUDE SIMULATJ TEST W/PHYS INTERP&REPORT,94452,CPT,,,,,professional,both,,,57.00000,57.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,26,13.41,,,,,,,9.33,61.79,fee schedule,Reimbursement will be capped at line item charge.
PR HIGH ALTITUDE SIMULATJ W/PHYS I&R W/O2 TITRATION,94453,CPT,,,,,professional,both,,,281.00000,281.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,64.04,,,,,,,43.46,298.44,fee schedule,Reimbursement will be capped at line item charge.
PR HIGH ALTITUDE SIMULATJ W/PHYS I&R W/O2 TITRATION,94453,CPT,,,,,professional,both,,,75.00000,75.00000,United Healthcare,Managed Medicaid/Essential Plans,26,11.97,,,,,,,11.97,80.91,fee schedule,Reimbursement will be capped at line item charge.
PR HIGH INTEN BEH COUNS STD 30M,G0445,HCPCS,,,,,professional,both,,,106.00000,106.00000,United Healthcare,Commercial,,117.54,,,,,,,21.34,117.54,fee schedule,Reimbursement will be capped at line item charge.
PR HIT ANTIBIOTIC Q12H DIEM,S9501,HCPCS,,,,,professional,both,,,190.00000,190.00000,Excellus BlueCross BlueShield,Commercial,,133.00,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT ANTIBIOTIC Q24H DIEM,S9500,HCPCS,,,,,professional,both,,,190.00000,190.00000,EBPA,ERISA Welfare Plans,,146.30,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT ANTIBIOTIC Q24H DIEM,S9500,HCPCS,,,,,professional,both,,,190.00000,190.00000,Excellus BlueCross BlueShield,Commercial,,133.00,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT ANTIBIOTIC Q24H DIEM,S9500,HCPCS,,,,,professional,both,,,190.00000,190.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,76.00,,,,,,,66.50,171.00,percent of total billed charges,Reimbursement will capped at line item charges.
PR HIT ANTIBIOTIC Q3H DIEM,S9497,HCPCS,,,,,professional,both,,,180.00000,180.00000,MVP,Commercial,,135.00,,,,,,,63.00,162.00,fee schedule,Reimbursement will be capped at line item charge.
PR HIT ANTIBIOTIC TOTAL DIEM,S9494,HCPCS,,,,,professional,both,,,190.00000,190.00000,Veterans Affairs Community Care Network,Veterans Administration,,78.31,,,,,,,66.50,171.00,fee schedule,Reimbursement will be capped at line item charge.
PR HIT CATH CARE NOC,S5497,HCPCS,,,,,professional,both,,,41.00000,41.00000,Coventry,Commercial,,34.85,,,,,,,8.60,36.90,percent of total billed charges,
PR HIT CHEMO PER DIEM,S9329,HCPCS,,,,,professional,both,,,136.00000,136.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,54.40,,,,,,,47.60,127.97,percent of total billed charges,Reimbursement will capped at line item charges.
PR HIT CONT CHEM DIEM,S9330,HCPCS,,,,,professional,both,,,190.00000,190.00000,NPPN,Commercial,,171.00,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT CONT CHEM DIEM,S9330,HCPCS,,,,,professional,both,,,190.00000,190.00000,United Healthcare,Commercial,,123.50,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT CONT CHEM DIEM,S9330,HCPCS,,,,,professional,both,,,190.00000,190.00000,Wellpath,Correctional Healthcare,,104.50,,,,,,,66.50,171.00,percent of total billed charges,
PR HIT CONT PAIN PER DIEM,S9326,HCPCS,,,,,professional,both,,,190.00000,190.00000,United Healthcare Empire Plan,Commercial PPO for NY State Employees,,76.00,,,,,,,66.50,171.00,percent of total billed charges,Reimbursement will capped at line item charges.
PR HIT ENTERAL PUMP DIEM,S9342,HCPCS,,,,,professional,both,,,40.00000,40.00000,United Healthcare,Medicare Advantage,,14.00,,,,,,,14.00,36.00,percent of total billed charges,
PR HIT HYDRA 1 LITER DIEM,S9374,HCPCS,,,,,professional,both,,,95.00000,95.00000,Cigna,Commercial,,71.25,,,,,,,33.25,85.50,fee schedule,Reimbursement will be capped at line item charge.
PR HIT HYDRA 2 LITER DIEM,S9375,HCPCS,,,,,professional,both,,,130.00000,130.00000,United Healthcare,Managed Medicaid/Essential Plans,,45.50,,,,,,,45.50,117.00,percent of total billed charges,
PR HIT HYDRA OVER 3L DIEM,S9377,HCPCS,,,,,professional,both,,,131.00000,131.00000,EBPA,ERISA Welfare Plans,,100.87,,,,,,,45.85,117.90,percent of total billed charges,
