EXTENDED H-PLATE 1.3MM LEFT,278,RC,C1713,HCPCS,,,facility,outpatient,,,1598.79000,1598.79000,Coventry,Commercial,,1358.97,,,,,,,319.76,1573.85,percent of total billed charges,
EXTENDER ILIAC EXCLUDER 12FR 16MM X 14.5MM X 7CM,278,RC,C1768,HCPCS,,,facility,outpatient,,,10649.12000,10649.12000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,5324.56,,,,,,,1252.01,10482.99,percent of total billed charges,
EXTENDER ILIAC EXCLUDER 16MM X 10MM X 7CM,278,RC,C1768,HCPCS,,,facility,outpatient,,,10649.12000,10649.12000,BlueCross BlueShield Vermont,Indemnity,,9999.52,,,,,,,1252.01,10482.99,percent of total billed charges,
EXTENDER ILIAC EXCLUDER 16MM X 10MM X 7CM,278,RC,C1768,HCPCS,,,facility,outpatient,,,10649.12000,10649.12000,Capital District Physicians' Health Plan,Commercial,,7976.19,,,,,,,1252.01,10482.99,percent of total billed charges,
EXTENDER TOTAL KNEE PRESS FIT 13MM X 155MM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2321.02000,2321.02000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1114.09,,,,,,,464.20,5592.57,percent of total billed charges,
EXTENDER TOTAL KNEE PRESS FIT 14MM X 80MM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2885.85000,2885.85000,United Healthcare,Managed Medicaid/Essential Plans,,577.17,,,,,,,577.17,5592.57,percent of total billed charges,
EXTENSION FINGER PIPRO SOFT FIT SINGLE MEDIUM CONTAINS LATEX,274,RC,L3925,HCPCS,,,facility,outpatient,,,142.06000,142.06000,Cigna,Commercial,,138.51,,,,,,,28.41,172.14,percent of total billed charges,
EXTENSION FINGER PIPRO SOFT FIT SINGLE XX-SMALL CONTAINS LATEX,274,RC,L3925,HCPCS,,,facility,outpatient,,,142.06000,142.06000,MagnaCare,Commercial,,113.65,,,,,,,28.41,172.14,percent of total billed charges,
EXTENSION FINGER PIPRO STANDARD SINGLE MEDIUM CONTAINS LATEX,274,RC,L3925,HCPCS,,,facility,outpatient,,,134.66000,134.66000,MVP,Commercial,,126.72,,,,,,,26.93,172.14,percent of total billed charges,
EXTENSION FINGER PIPRO STANDARD SINGLE MEDIUM CONTAINS LATEX,274,RC,L3925,HCPCS,,,facility,outpatient,,,134.66000,134.66000,United Healthcare,Managed Medicaid/Essential Plans,,26.93,,,,,,,26.93,172.14,percent of total billed charges,
EXTENSION FINGER PIPRO STANDARD SINGLE SMALL CONTAINS LATEX,274,RC,L3925,HCPCS,,,facility,outpatient,,,134.66000,134.66000,MVP,Commercial,,126.72,,,,,,,26.93,172.14,percent of total billed charges,
EXTENSION NEURSTIMULATOR QUAD 60CM DBS LEAD IN LINE LOW IMPEDANCE RADIOPAQUE ST,278,RC,C1883,HCPCS,,,facility,outpatient,,,3714.80000,3714.80000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1783.10,,,,,,,742.96,3656.85,percent of total billed charges,
EXTENSION NEURSTM QUAD 51CM SPINAL CORD LEAD IN LINE LOW IMPEDANCE   ON,278,RC,C1883,HCPCS,,,facility,outpatient,,,2898.07000,2898.07000,MVP,Commercial,,1449.04,,,,,,,579.61,2852.86,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
EXTENSION NEURSTM QUAD 60CM SPINAL CORD LEAD IN LINE LOW IMPEDANCE,278,RC,C1883,HCPCS,,,facility,outpatient,,,4035.64000,4035.64000,Wellpath,Correctional Healthcare,,2219.60,,,,,,,807.13,3972.68,percent of total billed charges,
EXTENSION PIECE 70MM GMRS,278,RC,C1776,HCPCS,,,facility,outpatient,,,10245.96000,10245.96000,Aetna,Medicare Advantage,,4713.14,,,,,,,2049.19,10086.12,percent of total billed charges,
EXTENSION PIECE 70MM GMRS,278,RC,C1776,HCPCS,,,facility,outpatient,,,10245.96000,10245.96000,Empire BlueCross BlueShield,HMO,,7991.85,,,,,,,2049.19,10086.12,percent of total billed charges,
EXTENSION SINGLE CARDANIC  FOR ACTIVATION ARM  SZ 23MM,2780000001,CDM,278,RC,,,facility,outpatient,,,4906.20000,4906.20000,Empire BlueCross BlueShield,HMO,,3826.84,,,,,,,981.24,4829.66,percent of total billed charges,
EXTENSION SINGLE CARDANIC  FOR ACTIVATION ARM  SZ 23MM,2780000001,CDM,278,RC,,,facility,outpatient,,,4906.20000,4906.20000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,2354.98,,,,,,,981.24,4829.66,percent of total billed charges,
EXTENSION SINGLE CARDANIC FOR ACTIVATION ARM,2780000001,CDM,278,RC,,,facility,outpatient,,,3276.42000,3276.42000,Excellus BlueCross BlueShield,Medicare Advantage,,917.40,,,,,,,655.28,3225.31,percent of total billed charges,
EXTENSION STEM FEMORAL 14 X 100MM FLUTED TRIATHLON TS,278,RC,C1776,HCPCS,,,facility,outpatient,,,3813.96000,3813.96000,Aetna,Medicare Advantage,,1754.42,,,,,,,762.79,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 12MM 80MM BLK FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Excellus BlueCross BlueShield,Commercial,,2950.51,,,,,,,706.12,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 13MM 80MM DARK BLU FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Empire BlueCross BlueShield,HMO,,2753.85,,,,,,,706.12,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 15MM 80MM RED FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Veterans Affairs Community Care Network,Veterans Administration,,2709.34,,,,,,,706.12,5592.57,fee schedule,Reimbursement will be capped at line item charge.
EXTENSION STEM REG SCORPIO TS TI 16MM 80MM FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1694.68,,,,,,,706.12,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 16MM 80MM FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Excellus BlueCross BlueShield,Medicare Advantage,,988.56,,,,,,,706.12,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 18MM 155MM FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,Excellus BlueCross BlueShield,Medicare Advantage,,988.56,,,,,,,706.12,5592.57,percent of total billed charges,
EXTENSION STEM REG SCORPIO TS TI 21MM 80MM FEM KNEE PRESS FIT FLUTED   ON  CO,278,RC,C1776,HCPCS,,,facility,outpatient,,,3530.58000,3530.58000,BlueCross BlueShield Vermont,Indemnity,,5592.57,,,,,,,706.12,5592.57,fee schedule,Reimbursement will be capped at line item charge.
EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,981,MS-DRG,,,,,facility,inpatient,,,,,MVP,Medicare Advantage,,48630.28,,,,,,,47444.18,168473.46,fee schedule,
EXTENTION DUAL 4 CHANNEL 10CM ANS,278,RC,C1883,HCPCS,,,facility,outpatient,,,3783.92000,3783.92000,United Healthcare,Managed Medicaid/Essential Plans,,756.78,,,,,,,756.78,3724.89,percent of total billed charges,
EXTRACRANIAL PROCEDURES WITH CC,038,MS-DRG,,,,,facility,inpatient,,,,,St. Regis,HMO,,16080.87,,,,,,,16080.87,57102.86,fee schedule,
EXTRAOCULAR PROCEDURES EXCEPT ORBIT,115,MS-DRG,,,,,facility,inpatient,,,,,BlueCross BlueShield Vermont,Indemnity,,43264.53,,,,,,,15279.45,54257.11,case rate,"When total charges exceed the expected DRG reimbursement amount by $117,925 or when total charges are less than the expected DRG reimbursement amount by $85,000, reimbursed at 83.7% of allowed charge for the entire admission; Outlier Methodology does not apply to Patient Transfer to another hospital, Newborns & Rehabs. Transfers to another hospital are paid at 83.7% of the allowable billed charge."
EXTRAOCULAR PROCEDURES EXCEPT ORBIT,115,MS-DRG,,,,,facility,inpatient,,,,,Excellus BlueCross BlueShield,Medicare Advantage,,15279.45,,,,,,,15279.45,54257.11,fee schedule,
EXTRAOCULAR PROCEDURES EXCEPT ORBIT,115,MS-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Managed Medicaid,,19099.31,,,,,,,15279.45,54257.11,fee schedule,
EXTRAOCULAR PROCEDURES EXCEPT ORBIT,115,MS-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Medicare Advantage,,19099.31,,,,,,,15279.45,54257.11,fee schedule,
EYELETS LOW PROFILE VUEPOINT II,278,RC,C1713,HCPCS,,,facility,outpatient,,,2456.30000,2456.30000,Excellus BlueCross BlueShield,Medicare Advantage,,687.76,,,,,,,491.26,2417.98,percent of total billed charges,
Eating disorders,7591,APR-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Essential Plans,,7181.55,,,,,,,3191.80,7181.55,per diem,"This is the standard NY Medicaid adult Psych per diem rate. Payment may be adjusted further for age, comorbidities, length of stay, Alternate Level of Care, and Medicaid Surcharge add-ons."
Excepted off-campus service,,,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,PO,,,,,,,,,,,40% of the amount for the item or service to which the modifier is appended
Extensive 3rd degree burns w skin graft,8413,APR-DRG,,,,,facility,inpatient,,,,,United Healthcare,Managed Medicaid/Essential Plans,,85728.62,,,,,,,85728.62,192889.39,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Extensive abdominal/thoracic procedures for mult significant trauma,9111,APR-DRG,,,,,facility,inpatient,,,,,MVP,Managed Medicaid,,11495.04,,,,,,,11495.04,25863.84,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Extensive abdominal/thoracic procedures for mult significant trauma,9112,APR-DRG,,,,,facility,inpatient,,,,,MVP,Managed Medicaid,,11495.04,,,,,,,11495.04,25863.84,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Extensive abdominal/thoracic procedures for mult significant trauma,9114,APR-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Essential Plans,,86269.77,,,,,,,38342.12,86269.77,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Extensive procedure unrelated to principal diagnosis,9502,APR-DRG,,,,,facility,inpatient,,,,,Fidelis Care,Essential Plans,,29625.08,,,,,,,13166.70,29625.08,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Extracranial vascular procedures,0244,APR-DRG,,,,,facility,inpatient,,,,,MVP,Managed Medicaid,,40105.03,,,,,,,40105.03,90236.32,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
Eye procedures except orbit,0732,APR-DRG,,,,,facility,inpatient,,,,,MVP,Essential Plans,,11346.67,,,,,,,5534.96,12453.66,case rate,"This is the NY Medicaid APR-DRG inlier payment rate. Payment may be adjusted further for Alternate Level of Care, Medicaid Surcharge add-on, Transfer, or High Cost outlier payments."
FAMOTIDINE (PF) 20 MG/2 ML IV,636,RC,J1308,HCPCS,67457043322,NDC,facility,outpatient,2,ML,4.57000,4.57000,BlueCross BlueShield Vermont,Indemnity,,4.29,,,,,,,0.01060,4.50,percent of total billed charges,
FAMOTIDINE 40 MG TAB,637,RC,50268030415,NDC,,,facility,outpatient,1,EA,3.31000,3.31000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,2.93,,,,,,,0.66200,3.26,percent of total billed charges,
FAMOTIDINE 40 MG/5 ML ORAL SUSP,637,RC,70954031610,NDC,,,facility,outpatient,50,ML,135.85000,135.85000,MagnaCare,Commercial,,108.68,,,,,,,27.17,133.73,percent of total billed charges,
FAN LIME 10 X 38,278,RC,C1713,HCPCS,,,facility,outpatient,,,4456.65000,4456.65000,Coventry,Commercial,,3788.15,,,,,,,521.43,4387.13,percent of total billed charges,
FAN LIME 10 X 38,278,RC,C1713,HCPCS,,,facility,outpatient,,,4456.65000,4456.65000,EBPA,ERISA Welfare Plans,,3832.72,,,,,,,521.43,4387.13,percent of total billed charges,
FAN LIME 10 X 38,278,RC,C1713,HCPCS,,,facility,outpatient,,,4456.65000,4456.65000,United Healthcare,Managed Medicaid/Essential Plans,,891.33,,,,,,,521.43,4387.13,percent of total billed charges,
FAT EMULSION 20 % IV,250,RC,65219053325,NDC,,,facility,outpatient,250,ML,92.73000,92.73000,NPPN,Commercial,,83.46,,,,,,,18.55,91.28,percent of total billed charges,
FAT EMULSION 20 % IV,250,RC,65219053550,NDC,,,facility,outpatient,250,ML,92.73000,92.73000,Wellpath,Correctional Healthcare,,51.00,,,,,,,18.55,91.28,percent of total billed charges,
FAT EMULSION-SOYBEAN OIL-MCT-OLIVE OIL-FISH OIL 20 % INTRAVENOUS,250,RC,63323082000,NDC,,,facility,outpatient,100,ML,113.03000,113.03000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,54.25,,,,,,,22.61,111.27,percent of total billed charges,
FAT EMULSION-SOYBEAN OIL-MCT-OLIVE OIL-FISH OIL 20 % INTRAVENOUS,250,RC,63323082000,NDC,,,facility,outpatient,100,ML,113.03000,113.03000,United Healthcare,Managed Medicaid/Essential Plans,,22.61,,,,,,,22.61,111.27,percent of total billed charges,
FEBUXOSTAT 40 MG TABLET,637,RC,72205002830,NDC,,,facility,outpatient,1,EA,6.97000,6.97000,Aetna,Medicare Advantage,,3.21,,,,,,,1.39,6.86,percent of total billed charges,
FEE FOR DVT-PPP,272,RC,C1757,HCPCS,,,facility,outpatient,,,28300.00000,28300.00000,Cigna,Commercial,,27592.50,,,,,,,248.30,27858.52,percent of total billed charges,
FEE FOR VTE-PPP,272,RC,C1757,HCPCS,,,facility,outpatient,,,33960.00000,33960.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,16980.00,,,,,,,248.30,33430.22,percent of total billed charges,
FEEDING TUBE GASTROSTOMY MIC 16FR,2780000001,CDM,278,RC,,,facility,outpatient,,,130.61000,130.61000,MVP,Commercial,,65.31,,,,,,,26.12,128.57,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
FELT PTFE 2X2 007977,278,RC,C1768,HCPCS,,,facility,outpatient,,,303.85000,303.85000,MagnaCare,Commercial,,243.08,,,,,,,60.77,1252.01,percent of total billed charges,
FEM ARCH 240 X 90 DEGREE,2720000001,CDM,272,RC,,,facility,outpatient,,,5707.25000,5707.25000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,2853.62,,,,,,,1141.45,5618.22,percent of total billed charges,
FEM COMP OX CRUCIATE RETAINING SZ 5N RT,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Coventry,Commercial,,4088.50,,,,,,,962.00,5592.57,percent of total billed charges,
FEM COMP OX CRUCIATE RETAINING SZ 5N RT,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Coventry,Commercial,,4088.50,,,,,,,962.00,5592.57,percent of total billed charges,
FEM COMP OX CRUCIATE RETAINING SZ 5N RT,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,NPPN,Commercial,,4329.00,,,,,,,962.00,5592.57,percent of total billed charges,
FEM COMP OX CRUCIATE RETAINING SZ 5N RT,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,NPPN,Commercial,,4329.00,,,,,,,962.00,5592.57,percent of total billed charges,
FEM COMP OX CRUCIATE RETAINING SZ 6N,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Capital District Physicians' Health Plan,Commercial,,3602.69,,,,,,,962.00,5592.57,percent of total billed charges,
FEM CR NARROW OXIN LEGION SZ 4N LT 71421244,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Coventry,Commercial,,4088.50,,,,,,,962.00,5592.57,percent of total billed charges,
FEMORAL COMP CEMENTED SIZE 2 LT GENDER PF J,278,RC,C1776,HCPCS,,,facility,outpatient,,,10019.84000,10019.84000,MVP,Commercial,,5009.92,,,,,,,2003.97,9863.53,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
FEMORAL COMP NECK RPLMT SM 135MM SPECTRON REV,278,RC,C1776,HCPCS,,,facility,outpatient,,,13072.00000,13072.00000,Excellus BlueCross BlueShield,Medicare Advantage,,3660.16,,,,,,,2614.40,12868.08,percent of total billed charges,
FEMORAL COMP NECK RPLMT SM 135MM SPECTRON REV,278,RC,C1776,HCPCS,,,facility,outpatient,,,13072.00000,13072.00000,Veterans Affairs Community Care Network,Veterans Administration,,2709.34,,,,,,,2614.40,12868.08,fee schedule,Reimbursement will be capped at line item charge.
FEMORAL COMP POST STAB LEGION NARROW SZ 5,278,RC,C1776,HCPCS,,,facility,outpatient,,,4810.00000,4810.00000,Wellpath,Correctional Healthcare,,2645.50,,,,,,,962.00,5592.57,percent of total billed charges,
FEMORAL CONE AUGMENT SIZE 1 AND 2 R TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Excellus BlueCross BlueShield,Commercial,,9934.48,,,,,,,2377.52,11702.17,percent of total billed charges,
FEMORAL CONE AUGMENT SIZE 3 L TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Veterans Affairs Community Care Network,Veterans Administration,,2709.34,,,,,,,2377.52,11702.17,fee schedule,Reimbursement will be capped at line item charge.
FEMORAL CONE AUGMENT SIZE 3 R TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Capital District Physicians' Health Plan,Commercial,,8903.83,,,,,,,2377.52,11702.17,percent of total billed charges,
FEMORAL CONE AUGMENT SIZE 3 R TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Excellus BlueCross BlueShield,Medicare Advantage,,3328.53,,,,,,,2377.52,11702.17,percent of total billed charges,
FEMORAL CONE AUGMENT SIZE 4 L TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Veterans Affairs Community Care Network,Veterans Administration,,2709.34,,,,,,,2377.52,11702.17,fee schedule,Reimbursement will be capped at line item charge.
FEMORAL CONE AUGMENT SIZE 5 L TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,5706.06,,,,,,,2377.52,11702.17,percent of total billed charges,
FEMORAL CONE AUGMENT SIZE 6 L TRIATHLON,278,RC,C1776,HCPCS,,,facility,outpatient,,,11887.62000,11887.62000,Empire BlueCross BlueShield,HMO,,9272.34,,,,,,,2377.52,11702.17,percent of total billed charges,
FEMORAL DISTAL AUGMENT 5MM SIZE 6 LEFT,278,RC,C1776,HCPCS,,,facility,outpatient,,,3756.31000,3756.31000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,4869.60,,,,,,,751.26,5592.57,fee schedule,Reimbursement will be capped at line item charge.
FEMORAL DISTAL AUGMENT 5MM SIZE 6 LEFT,278,RC,C1776,HCPCS,,,facility,outpatient,,,3756.31000,3756.31000,Excellus BlueCross BlueShield,Commercial,,3139.15,,,,,,,751.26,5592.57,percent of total billed charges,
FEMUR WHOLE LEFT,2780000001,CDM,278,RC,,,facility,outpatient,,,25416.51000,25416.51000,Excellus BlueCross BlueShield,Medicare Advantage,,7116.62,,,,,,,5083.30,25020.01,percent of total billed charges,
FENOFIBRATE NANOCRYSTALLIZED 145 MG TAB,637,RC,00904748004,NDC,,,facility,outpatient,1,EA,3.34000,3.34000,United Healthcare,Managed Medicaid/Essential Plans,,0.66800,,,,,,,0.66800,3.29,percent of total billed charges,
FENOFIBRATE NANOCRYSTALLIZED 145 MG TAB,637,RC,69097045805,NDC,,,facility,outpatient,1,EA,3.34000,3.34000,MagnaCare,Commercial,,2.67,,,,,,,0.66800,3.29,percent of total billed charges,
FENTANYL (PF) 50 MCG/ML INJECTION,636,RC,J3010,HCPCS,00409909431,NDC,facility,outpatient,2,ML,12.24000,12.24000,Cigna,Commercial,,1.91,,,,,,,1.02,12.63,fee schedule,Reimbursement will be capped at line item charge.
FENTANYL (PF) 50 MCG/ML INJECTION,636,RC,J3010,HCPCS,00409909431,NDC,facility,outpatient,2,ML,12.24000,12.24000,Wellpath,Correctional Healthcare,,6.73,,,,,,,1.02,12.63,percent of total billed charges,
FENTANYL (PF) 50 MCG/ML INJECTION,636,RC,J3010,HCPCS,0409909422,NDC,facility,outpatient,2,ML,12.24000,12.24000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,5.88,,,,,,,1.02,12.63,percent of total billed charges,
FENTANYL 100 MCG/HR 72 HR TRANSDERM PATCH,250,RC,00378912498,NDC,,,facility,outpatient,1,EA,66.46000,66.46000,Excellus BlueCross BlueShield,Commercial,,55.54,,,,,,,13.29,65.42,percent of total billed charges,
FENTANYL 100 MCG/HR 72 HR TRANSDERM PATCH,250,RC,50742055605,NDC,,,facility,outpatient,1,EA,66.46000,66.46000,Aetna,Medicare Advantage,,30.57,,,,,,,13.29,65.42,percent of total billed charges,
FENTANYL 100 MCG/HR 72 HR TRANSDERM PATCH,250,RC,50742055605,NDC,,,facility,outpatient,1,EA,66.46000,66.46000,MVP,Commercial,,53.17,,,,,,,13.29,65.42,percent of total billed charges,
FENTANYL 25 MCG/HR 72 HR TRANSDERM PATCH,250,RC,00378912198,NDC,,,facility,outpatient,1,EA,39.65000,39.65000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,19.03,,,,,,,7.93,39.03,percent of total billed charges,
FENTANYL 50 MCG/ML 100 ML PCA,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,Empire BlueCross BlueShield,HMO,,93.08,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL 50 MCG/ML 50 ML,636,RC,J3010,HCPCS,0409909461,NDC,facility,outpatient,50,ML,62.79000,62.79000,Harvard Pilgrim,Commercial,,50.23,,,,,,,1.02,61.81,percent of total billed charges,
FENTANYL 75 MCG/HR 72 HR TRANSDERM PATCH,250,RC,47781042747,NDC,,,facility,outpatient,1,EA,48.31000,48.31000,BlueCross BlueShield Vermont,Indemnity,,45.36,,,,,,,9.66,47.56,percent of total billed charges,
FENTANYL CITRATE (BULK) 100 % POWDER,250,RC,J3010,HCPCS,00406113052,NDC,facility,outpatient,1,GR,3906.86000,3906.86000,Wellpath,Correctional Healthcare,,2148.77,,,,,,,1.02,3845.91,percent of total billed charges,
FENTANYL IN D10W 10 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,61.25000,61.25000,EBPA,ERISA Welfare Plans,,52.67,,,,,,,1.02,60.29,percent of total billed charges,
FENTANYL IN D10W 10 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,61.25000,61.25000,Fidelis Care,Managed Medicaid,,1.02,,,,,,,1.02,60.29,fee schedule,Reimbursement will be capped at line item charge.
FENTANYL IN D10W 20 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,61.25000,61.25000,Harvard Pilgrim,Commercial,,49.00,,,,,,,1.02,60.29,percent of total billed charges,
FENTANYL IN D10W 5 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,Excellus BlueCross BlueShield,Medicare Advantage,,33.41,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN D10W 5 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,United Healthcare,Managed Medicaid/Essential Plans,,23.87,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN D5W 5 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,EBPA,ERISA Welfare Plans,,102.62,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN NS 10 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,Excellus BlueCross BlueShield,Medicare Advantage,,33.41,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN NS 10 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,MagnaCare,Commercial,,95.46,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN NS 10 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,NPPN,Commercial,,107.40,,,,,,,1.02,117.47,percent of total billed charges,
FENTANYL IN NS 5 MCG/ML 100 ML,636,RC,J3010,HCPCS,0409909431,NDC,facility,outpatient,100,ML,119.33000,119.33000,United Healthcare,Commercial,,117.47,,,,,,,1.02,117.47,percent of total billed charges,
FERRIC DERISOMALTOSE 100 MG IRON/ML INTRAVENOUS SOLUTION,636,RC,J1437,HCPCS,73594931001,NDC,facility,outpatient,10,ML,7338.90000,7338.90000,MVP,Commercial,,5871.12,,,,,,,20.09,7224.41,percent of total billed charges,
FERRIC SUBSULFATE 0.2 GRAM TO 0.22 GRAM/ML TOPICAL SOLN AND APPLICATOR,250,RC,48783011308,NDC,,,facility,outpatient,8,ML,86.92000,86.92000,Cigna,Commercial,,84.75,,,,,,,17.38,85.56,percent of total billed charges,
FIBERTAG TIGHTROPE 2 IMPLANT WITH ATTACHED NEEDLE,278,RC,C1713,HCPCS,,,facility,outpatient,,,2819.26000,2819.26000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,1409.63,,,,,,,521.43,2775.28,percent of total billed charges,
FIDAXOMICIN 200 MG TABLET,637,RC,52015008001,NDC,,,facility,outpatient,1,EA,949.40000,949.40000,EBPA,ERISA Welfare Plans,,816.48,,,,,,,189.88,934.59,percent of total billed charges,
FIDAXOMICIN 200 MG TABLET,637,RC,52015008001,NDC,,,facility,outpatient,1,EA,949.40000,949.40000,United Healthcare,Commercial,,934.59,,,,,,,189.88,934.59,percent of total billed charges,
FILGRASTIM 300 MCG/0.5 ML SYRINGE,636,RC,J1442,HCPCS,55513092410,NDC,facility,outpatient,0.5,ML,983.28000,983.28000,Fidelis Care,Medicare Advantage,,1.05,,,,,,,1.00,967.94,fee schedule,Reimbursement will be capped at line item charge.
FILGRASTIM 480 MCG/1.6 ML INJECTION,636,RC,J1442,HCPCS,55513054610,NDC,facility,outpatient,1.6,ML,1833.61000,1833.61000,MVP,Commercial,,1466.89,,,,,,,1.00,1805.01,percent of total billed charges,
