facility,"SCREW, AUTO FIX SS 2.0 X 20MM",SUP-74028,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1579.78,631.91,679.31,1679.12,,867.3,,,,,,,percent of total billed charges,,1109.01,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,1153.24,,,,,,,percent of total billed charges,,906.79,,,,,,,percent of total billed charges,,1030.02,,,,,,,percent of total billed charges,,726.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.27,,,,,,,percent of total billed charges,,1311.22,,,,,,,percent of total billed charges,,679.31,,,,,,,percent of total billed charges,,789.89,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1203.79,,,,,,,percent of total billed charges,,911.53,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,821.49,,,,,,,percent of total billed charges,,742.5,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,947.87,,,,,,,percent of total billed charges,,1679.12,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, AUTO FIX SS 2.5 X 19MM",SUP-74048,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1579.78,631.91,679.31,1679.12,,867.3,,,,,,,percent of total billed charges,,1109.01,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,1153.24,,,,,,,percent of total billed charges,,906.79,,,,,,,percent of total billed charges,,1030.02,,,,,,,percent of total billed charges,,726.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.27,,,,,,,percent of total billed charges,,1311.22,,,,,,,percent of total billed charges,,679.31,,,,,,,percent of total billed charges,,789.89,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1203.79,,,,,,,percent of total billed charges,,911.53,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,821.49,,,,,,,percent of total billed charges,,742.5,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,947.87,,,,,,,percent of total billed charges,,1679.12,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, AUTO FIX SS 2.5 X 23MM",SUP-74052,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1579.78,631.91,679.31,1679.12,,867.3,,,,,,,percent of total billed charges,,1109.01,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,,,,,,,,,,1184.84,,,,,,,percent of total billed charges,,1153.24,,,,,,,percent of total billed charges,,906.79,,,,,,,percent of total billed charges,,1030.02,,,,,,,percent of total billed charges,,726.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.27,,,,,,,percent of total billed charges,,1311.22,,,,,,,percent of total billed charges,,679.31,,,,,,,percent of total billed charges,,789.89,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1203.79,,,,,,,percent of total billed charges,,911.53,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1184.84,,,,,,,percent of total billed charges,,821.49,,,,,,,percent of total billed charges,,742.5,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,1342.81,,,,,,,percent of total billed charges,,1105.85,,,,,,,percent of total billed charges,,947.87,,,,,,,percent of total billed charges,,1679.12,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA NON LOCKING 2.0 X 38MM",SUP-97064,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,408.1,163.24,175.48,433.76,,224.05,,,,,,,percent of total billed charges,,286.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,306.08,,,,,,,percent of total billed charges,,,,,,,,,,,306.08,,,,,,,percent of total billed charges,,297.91,,,,,,,percent of total billed charges,,234.25,,,,,,,percent of total billed charges,,266.08,,,,,,,percent of total billed charges,,187.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.26,,,,,,,percent of total billed charges,,338.72,,,,,,,percent of total billed charges,,175.48,,,,,,,percent of total billed charges,,204.05,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,310.97,,,,,,,percent of total billed charges,,235.47,,,,,,,percent of total billed charges,,306.08,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,306.08,,,,,,,percent of total billed charges,,212.21,,,,,,,percent of total billed charges,,191.81,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,244.86,,,,,,,percent of total billed charges,,433.76,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA NON LOCKING 2.5 X 8MM",SUP-96473,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,408.1,163.24,175.48,433.76,,224.05,,,,,,,percent of total billed charges,,286.49,,,,,,,percent of total billed charges,,195.03,,,,,,,percent of total billed charges,,,,,,,,,,,306.08,,,,,,,percent of total billed charges,,,,,,,,,,,306.08,,,,,,,percent of total billed charges,,297.91,,,,,,,percent of total billed charges,,234.25,,,,,,,percent of total billed charges,,266.08,,,,,,,percent of total billed charges,,187.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.26,,,,,,,percent of total billed charges,,338.72,,,,,,,percent of total billed charges,,175.48,,,,,,,percent of total billed charges,,204.05,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,310.97,,,,,,,percent of total billed charges,,235.47,,,,,,,percent of total billed charges,,306.08,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,306.08,,,,,,,percent of total billed charges,,212.21,,,,,,,percent of total billed charges,,191.81,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,346.89,,,,,,,percent of total billed charges,,285.67,,,,,,,percent of total billed charges,,244.86,,,,,,,percent of total billed charges,,433.76,,,,,,,percent of total billed charges,,195.03,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA SILVERBACK LOCKING 4.5 X 32MM",SUP-99127,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,641.83,256.73,275.99,682.19,,352.36,,,,,,,percent of total billed charges,,450.56,,,,,,,percent of total billed charges,,306.73,,,,,,,percent of total billed charges,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,468.54,,,,,,,percent of total billed charges,,368.41,,,,,,,percent of total billed charges,,418.47,,,,,,,percent of total billed charges,,295.24,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.64,,,,,,,percent of total billed charges,,532.72,,,,,,,percent of total billed charges,,275.99,,,,,,,percent of total billed charges,,320.92,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,489.07,,,,,,,percent of total billed charges,,370.34,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,333.75,,,,,,,percent of total billed charges,,301.66,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,385.1,,,,,,,percent of total billed charges,,682.19,,,,,,,percent of total billed charges,,306.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA SILVERBACK LOCKING 4.5 X 60MM",SUP-T82481,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,641.83,256.73,275.99,682.19,,352.36,,,,,,,percent of total billed charges,,450.56,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,468.54,,,,,,,percent of total billed charges,,368.41,,,,,,,percent of total billed charges,,418.47,,,,,,,percent of total billed charges,,295.24,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.64,,,,,,,percent of total billed charges,,532.72,,,,,,,percent of total billed charges,,275.99,,,,,,,percent of total billed charges,,320.92,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,489.07,,,,,,,percent of total billed charges,,370.34,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,333.75,,,,,,,percent of total billed charges,,301.66,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,385.1,,,,,,,percent of total billed charges,,682.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA SILVERBACK LOCKING 5.2 X 42MM",SUP-T82194,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,641.83,256.73,275.99,682.19,,352.36,,,,,,,percent of total billed charges,,450.56,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,,,,,,,,,,481.37,,,,,,,percent of total billed charges,,468.54,,,,,,,percent of total billed charges,,368.41,,,,,,,percent of total billed charges,,418.47,,,,,,,percent of total billed charges,,295.24,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.64,,,,,,,percent of total billed charges,,532.72,,,,,,,percent of total billed charges,,275.99,,,,,,,percent of total billed charges,,320.92,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,489.07,,,,,,,percent of total billed charges,,370.34,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,481.37,,,,,,,percent of total billed charges,,333.75,,,,,,,percent of total billed charges,,301.66,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,545.56,,,,,,,percent of total billed charges,,449.28,,,,,,,percent of total billed charges,,385.1,,,,,,,percent of total billed charges,,682.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BABY GORILLA SILVERBACK NON-LOCKING 4.5 X 32MM",SUP-T86114,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,523.11,209.24,224.94,556,,287.19,,,,,,,percent of total billed charges,,367.22,,,,,,,percent of total billed charges,,249.99,,,,,,,percent of total billed charges,,,,,,,,,,,392.33,,,,,,,percent of total billed charges,,,,,,,,,,,392.33,,,,,,,percent of total billed charges,,381.87,,,,,,,percent of total billed charges,,300.27,,,,,,,percent of total billed charges,,341.07,,,,,,,percent of total billed charges,,240.63,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.65,,,,,,,percent of total billed charges,,434.18,,,,,,,percent of total billed charges,,224.94,,,,,,,percent of total billed charges,,261.56,,,,,,,percent of total billed charges,,366.18,,,,,,,percent of total billed charges,,398.61,,,,,,,percent of total billed charges,,301.83,,,,,,,percent of total billed charges,,392.33,,,,,,,percent of total billed charges,,444.64,,,,,,,percent of total billed charges,,444.64,,,,,,,percent of total billed charges,,392.33,,,,,,,percent of total billed charges,,272.02,,,,,,,percent of total billed charges,,245.86,,,,,,,percent of total billed charges,,366.18,,,,,,,percent of total billed charges,,444.64,,,,,,,percent of total billed charges,,366.18,,,,,,,percent of total billed charges,,313.87,,,,,,,percent of total billed charges,,556,,,,,,,percent of total billed charges,,249.99,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BASEPLATE COMPREHENSIVE REVERSE TI 4.75 X 25MM",SUP-68910,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,224.46,89.78,96.52,238.57,,123.23,,,,,,,percent of total billed charges,,157.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,168.35,,,,,,,percent of total billed charges,,,,,,,,,,,168.35,,,,,,,percent of total billed charges,,163.86,,,,,,,percent of total billed charges,,128.84,,,,,,,percent of total billed charges,,146.35,,,,,,,percent of total billed charges,,103.25,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9,,,,,,,percent of total billed charges,,186.3,,,,,,,percent of total billed charges,,96.52,,,,,,,percent of total billed charges,,112.23,,,,,,,percent of total billed charges,,157.12,,,,,,,percent of total billed charges,,171.04,,,,,,,percent of total billed charges,,129.51,,,,,,,percent of total billed charges,,168.35,,,,,,,percent of total billed charges,,190.79,,,,,,,percent of total billed charges,,190.79,,,,,,,percent of total billed charges,,168.35,,,,,,,percent of total billed charges,,116.72,,,,,,,percent of total billed charges,,105.5,,,,,,,percent of total billed charges,,157.12,,,,,,,percent of total billed charges,,190.79,,,,,,,percent of total billed charges,,157.12,,,,,,,percent of total billed charges,,134.68,,,,,,,percent of total billed charges,,238.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BIO-COMPRESSION 3 X 16MM",SUP-90311,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1396.72,558.69,600.59,1484.55,,766.8,,,,,,,percent of total billed charges,,980.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1047.54,,,,,,,percent of total billed charges,,,,,,,,,,,1047.54,,,,,,,percent of total billed charges,,1019.61,,,,,,,percent of total billed charges,,801.72,,,,,,,percent of total billed charges,,910.66,,,,,,,percent of total billed charges,,642.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.31,,,,,,,percent of total billed charges,,1159.28,,,,,,,percent of total billed charges,,600.59,,,,,,,percent of total billed charges,,698.36,,,,,,,percent of total billed charges,,977.7,,,,,,,percent of total billed charges,,1064.3,,,,,,,percent of total billed charges,,805.91,,,,,,,percent of total billed charges,,1047.54,,,,,,,percent of total billed charges,,1187.21,,,,,,,percent of total billed charges,,1187.21,,,,,,,percent of total billed charges,,1047.54,,,,,,,percent of total billed charges,,726.29,,,,,,,percent of total billed charges,,656.46,,,,,,,percent of total billed charges,,977.7,,,,,,,percent of total billed charges,,1187.21,,,,,,,percent of total billed charges,,977.7,,,,,,,percent of total billed charges,,838.03,,,,,,,percent of total billed charges,,1484.55,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BIOCOMP TENODESIS W/ DISPOSABLE DRIVER PACK 4 X10MM",SUP-T85367,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1309,523.6,562.87,1391.31,,718.64,,,,,,,percent of total billed charges,,918.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,981.75,,,,,,,percent of total billed charges,,,,,,,,,,,981.75,,,,,,,percent of total billed charges,,955.57,,,,,,,percent of total billed charges,,751.37,,,,,,,percent of total billed charges,,853.47,,,,,,,percent of total billed charges,,602.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.99,,,,,,,percent of total billed charges,,1086.47,,,,,,,percent of total billed charges,,562.87,,,,,,,percent of total billed charges,,654.5,,,,,,,percent of total billed charges,,916.3,,,,,,,percent of total billed charges,,997.46,,,,,,,percent of total billed charges,,755.29,,,,,,,percent of total billed charges,,981.75,,,,,,,percent of total billed charges,,1112.65,,,,,,,percent of total billed charges,,1112.65,,,,,,,percent of total billed charges,,981.75,,,,,,,percent of total billed charges,,680.68,,,,,,,percent of total billed charges,,615.23,,,,,,,percent of total billed charges,,916.3,,,,,,,percent of total billed charges,,1112.65,,,,,,,percent of total billed charges,,916.3,,,,,,,percent of total billed charges,,785.4,,,,,,,percent of total billed charges,,1391.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BONE ACUTRAK 3 22MM 2.0 NANO",SUP-102799,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2539.8,1015.92,1092.11,2699.51,,1394.35,,,,,,,percent of total billed charges,,1782.94,,,,,,,percent of total billed charges,,1213.77,,,,,,,percent of total billed charges,,,,,,,,,,,1904.85,,,,,,,percent of total billed charges,,,,,,,,,,,1904.85,,,,,,,percent of total billed charges,,1854.05,,,,,,,percent of total billed charges,,1457.85,,,,,,,percent of total billed charges,,1655.95,,,,,,,percent of total billed charges,,1168.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.32,,,,,,,percent of total billed charges,,2108.03,,,,,,,percent of total billed charges,,1092.11,,,,,,,percent of total billed charges,,1269.9,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,1935.33,,,,,,,percent of total billed charges,,1465.46,,,,,,,percent of total billed charges,,1904.85,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,1904.85,,,,,,,percent of total billed charges,,1320.7,,,,,,,percent of total billed charges,,1193.71,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,1523.88,,,,,,,percent of total billed charges,,2699.51,,,,,,,percent of total billed charges,,1213.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, BONE ACUTRAK 3 26MM 4.0 STANDARD",SUP-102722,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2539.8,1015.92,1092.11,2699.51,,1394.35,,,,,,,percent of total billed charges,,1782.94,,,,,,,percent of total billed charges,,1213.77,,,,,,,percent of total billed charges,,,,,,,,,,,1904.85,,,,,,,percent of total billed charges,,,,,,,,,,,1904.85,,,,,,,percent of total billed charges,,1854.05,,,,,,,percent of total billed charges,,1457.85,,,,,,,percent of total billed charges,,1655.95,,,,,,,percent of total billed charges,,1168.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.32,,,,,,,percent of total billed charges,,2108.03,,,,,,,percent of total billed charges,,1092.11,,,,,,,percent of total billed charges,,1269.9,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,1935.33,,,,,,,percent of total billed charges,,1465.46,,,,,,,percent of total billed charges,,1904.85,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,1904.85,,,,,,,percent of total billed charges,,1320.7,,,,,,,percent of total billed charges,,1193.71,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,2158.83,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,1523.88,,,,,,,percent of total billed charges,,2699.51,,,,,,,percent of total billed charges,,1213.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
