facility,"IOL, MONOFOCAL TECNIS EYHANCE +34.0",SUP-109027,CDM,V2632,HCPCS,0276,RC,,,,outpatient,,,426.65,170.66,183.46,453.48,,234.23,,,,,,,percent of total billed charges,,299.51,,,,,,,percent of total billed charges,,203.9,,,,,,,percent of total billed charges,,,,,,,,,,,319.99,,,,,,,percent of total billed charges,,,,,,,,,,,319.99,,,,,,,percent of total billed charges,,311.45,,,,,,,percent of total billed charges,,244.9,,,,,,,percent of total billed charges,,278.18,,,,,,,percent of total billed charges,,196.26,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.23,,,,,,,percent of total billed charges,,354.12,,,,,,,percent of total billed charges,,183.46,,,,,,,percent of total billed charges,,213.33,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,325.11,,,,,,,percent of total billed charges,,246.18,,,,,,,percent of total billed charges,,319.99,,,,,,,percent of total billed charges,,362.65,,,,,,,percent of total billed charges,,362.65,,,,,,,percent of total billed charges,,319.99,,,,,,,percent of total billed charges,,221.86,,,,,,,percent of total billed charges,,200.53,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,362.65,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,255.99,,,,,,,percent of total billed charges,,453.48,,,,,,,percent of total billed charges,,203.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TFAT00 +19.0",SUP-83200,CDM,V2788,HCPCS,0276,RC,,,,outpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, PANOPTIX TRIFOCAL TFNT00 +18.5",SUP-81435,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TFNT00 +24.5",SUP-81447,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT30 +11.0",SUP-83237,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT30 +28.5",SUP-83272,CDM,V2788,HCPCS,0276,RC,,,,outpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT30 +33.0",SUP-83278,CDM,V2788,HCPCS,0276,RC,,,,outpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT40 +06.5",SUP-83281,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT40 +07.5",SUP-83283,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT40 +17.5",SUP-83303,CDM,V2788,HCPCS,0276,RC,,,,outpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT40 +19.5",SUP-83307,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT50 +16.5",SUP-83354,CDM,V2788,HCPCS,0276,RC,,,,inpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, PANOPTIX TRIFOCAL TORIC TFAT50 +21.5",SUP-83364,CDM,V2788,HCPCS,0276,RC,,,,outpatient,,,3383,1353.2,1454.69,3595.73,,1857.27,,,,,,,percent of total billed charges,,2374.87,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,2537.25,,,,,,,percent of total billed charges,,,,,,,,,,,2537.25,,,,,,,percent of total billed charges,,2469.59,,,,,,,percent of total billed charges,,1941.84,,,,,,,percent of total billed charges,,2205.72,,,,,,,percent of total billed charges,,1556.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.72,,,,,,,percent of total billed charges,,2807.89,,,,,,,percent of total billed charges,,1454.69,,,,,,,percent of total billed charges,,1691.5,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2577.85,,,,,,,percent of total billed charges,,1951.99,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2537.25,,,,,,,percent of total billed charges,,1759.16,,,,,,,percent of total billed charges,,1590.01,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2875.55,,,,,,,percent of total billed charges,,2368.1,,,,,,,percent of total billed charges,,2029.8,,,,,,,percent of total billed charges,,3595.73,,,,,,,percent of total billed charges,,1616.74,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
