facility,"ROD, OCT VIRAGE LORDOSED TI 3.5 X 40MM",SUP-70164,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,742,296.8,319.06,788.66,,407.36,,,,,,,percent of total billed charges,,520.88,,,,,,,percent of total billed charges,,354.6,,,,,,,percent of total billed charges,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,541.66,,,,,,,percent of total billed charges,,425.91,,,,,,,percent of total billed charges,,483.78,,,,,,,percent of total billed charges,,341.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.66,,,,,,,percent of total billed charges,,615.86,,,,,,,percent of total billed charges,,319.06,,,,,,,percent of total billed charges,,371,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,565.4,,,,,,,percent of total billed charges,,428.13,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,385.84,,,,,,,percent of total billed charges,,348.74,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,445.2,,,,,,,percent of total billed charges,,788.66,,,,,,,percent of total billed charges,,354.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PERC CD HORIZON SOLERA 5.5 X 70MM",SUP-T75767,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1017.45,406.98,437.5,1081.43,,558.58,,,,,,,percent of total billed charges,,714.25,,,,,,,percent of total billed charges,,486.24,,,,,,,percent of total billed charges,,,,,,,,,,,763.09,,,,,,,percent of total billed charges,,,,,,,,,,,763.09,,,,,,,percent of total billed charges,,742.74,,,,,,,percent of total billed charges,,584.02,,,,,,,percent of total billed charges,,663.38,,,,,,,percent of total billed charges,,468.03,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.2,,,,,,,percent of total billed charges,,844.48,,,,,,,percent of total billed charges,,437.5,,,,,,,percent of total billed charges,,508.73,,,,,,,percent of total billed charges,,712.22,,,,,,,percent of total billed charges,,775.3,,,,,,,percent of total billed charges,,587.07,,,,,,,percent of total billed charges,,763.09,,,,,,,percent of total billed charges,,864.83,,,,,,,percent of total billed charges,,864.83,,,,,,,percent of total billed charges,,763.09,,,,,,,percent of total billed charges,,529.07,,,,,,,percent of total billed charges,,478.2,,,,,,,percent of total billed charges,,712.22,,,,,,,percent of total billed charges,,864.83,,,,,,,percent of total billed charges,,712.22,,,,,,,percent of total billed charges,,610.47,,,,,,,percent of total billed charges,,1081.43,,,,,,,percent of total billed charges,,486.24,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PRE-CUT PRE-LORDOSED SYMPHONY OCT TI 4.0 X 90MM",SUP-98053,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,649.25,259.7,279.18,690.08,,356.44,,,,,,,percent of total billed charges,,455.77,,,,,,,percent of total billed charges,,310.28,,,,,,,percent of total billed charges,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,473.95,,,,,,,percent of total billed charges,,372.67,,,,,,,percent of total billed charges,,423.31,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,,,,,,,percent of total billed charges,,538.88,,,,,,,percent of total billed charges,,279.18,,,,,,,percent of total billed charges,,324.63,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,494.73,,,,,,,percent of total billed charges,,374.62,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,337.61,,,,,,,percent of total billed charges,,305.15,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,690.08,,,,,,,percent of total billed charges,,310.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PRE-CUT PRE-LORDOSED SYMPHONY TI ALLOY OCT 4.0 X 40MM",SUP-99096,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,649.25,259.7,279.18,690.08,,356.44,,,,,,,percent of total billed charges,,455.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,473.95,,,,,,,percent of total billed charges,,372.67,,,,,,,percent of total billed charges,,423.31,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,,,,,,,percent of total billed charges,,538.88,,,,,,,percent of total billed charges,,279.18,,,,,,,percent of total billed charges,,324.63,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,494.73,,,,,,,percent of total billed charges,,374.62,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,337.61,,,,,,,percent of total billed charges,,305.15,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,690.08,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PRE-LORDOSED W/LINE 35MM",SUP-96752,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,649.25,259.7,279.18,690.08,,356.44,,,,,,,percent of total billed charges,,455.77,,,,,,,percent of total billed charges,,310.28,,,,,,,percent of total billed charges,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,473.95,,,,,,,percent of total billed charges,,372.67,,,,,,,percent of total billed charges,,423.31,,,,,,,percent of total billed charges,,298.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,,,,,,,percent of total billed charges,,538.88,,,,,,,percent of total billed charges,,279.18,,,,,,,percent of total billed charges,,324.63,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,494.73,,,,,,,percent of total billed charges,,374.62,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,337.61,,,,,,,percent of total billed charges,,305.15,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,690.08,,,,,,,percent of total billed charges,,310.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PREBENT AND PRECUT XIA TI  WITHOUT HEX 45MM",SUP-T76165,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,742,296.8,319.06,788.66,,407.36,,,,,,,percent of total billed charges,,520.88,,,,,,,percent of total billed charges,,354.6,,,,,,,percent of total billed charges,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,541.66,,,,,,,percent of total billed charges,,425.91,,,,,,,percent of total billed charges,,483.78,,,,,,,percent of total billed charges,,341.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.66,,,,,,,percent of total billed charges,,615.86,,,,,,,percent of total billed charges,,319.06,,,,,,,percent of total billed charges,,371,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,565.4,,,,,,,percent of total billed charges,,428.13,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,385.84,,,,,,,percent of total billed charges,,348.74,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,445.2,,,,,,,percent of total billed charges,,788.66,,,,,,,percent of total billed charges,,354.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PRECONTOURED 5.5MM TI 65MM STRAIGHT LENGTH 400MM",SUP-T87887,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,765,306,328.95,813.11,,419.99,,,,,,,percent of total billed charges,,537.03,,,,,,,percent of total billed charges,,365.59,,,,,,,percent of total billed charges,,,,,,,,,,,573.75,,,,,,,percent of total billed charges,,,,,,,,,,,573.75,,,,,,,percent of total billed charges,,558.45,,,,,,,percent of total billed charges,,439.11,,,,,,,percent of total billed charges,,498.78,,,,,,,percent of total billed charges,,351.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.74,,,,,,,percent of total billed charges,,634.95,,,,,,,percent of total billed charges,,328.95,,,,,,,percent of total billed charges,,382.5,,,,,,,percent of total billed charges,,535.5,,,,,,,percent of total billed charges,,582.93,,,,,,,percent of total billed charges,,441.41,,,,,,,percent of total billed charges,,573.75,,,,,,,percent of total billed charges,,650.25,,,,,,,percent of total billed charges,,650.25,,,,,,,percent of total billed charges,,573.75,,,,,,,percent of total billed charges,,397.8,,,,,,,percent of total billed charges,,359.55,,,,,,,percent of total billed charges,,535.5,,,,,,,percent of total billed charges,,650.25,,,,,,,percent of total billed charges,,535.5,,,,,,,percent of total billed charges,,459,,,,,,,percent of total billed charges,,813.11,,,,,,,percent of total billed charges,,365.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, PRECONTOURED SYNAPSE 5.5MM TI 65 X 500MM STRAIGHT",SUP-T14814,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1870,748,804.1,1987.59,,1026.63,,,,,,,percent of total billed charges,,1312.74,,,,,,,percent of total billed charges,,893.67,,,,,,,percent of total billed charges,,,,,,,,,,,1402.5,,,,,,,percent of total billed charges,,,,,,,,,,,1402.5,,,,,,,percent of total billed charges,,1365.1,,,,,,,percent of total billed charges,,1073.38,,,,,,,percent of total billed charges,,1219.24,,,,,,,percent of total billed charges,,860.2,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.13,,,,,,,percent of total billed charges,,1552.1,,,,,,,percent of total billed charges,,804.1,,,,,,,percent of total billed charges,,935,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1424.94,,,,,,,percent of total billed charges,,1078.99,,,,,,,percent of total billed charges,,1402.5,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1402.5,,,,,,,percent of total billed charges,,972.4,,,,,,,percent of total billed charges,,878.9,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1122,,,,,,,percent of total billed charges,,1987.59,,,,,,,percent of total billed charges,,893.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, QUARTEX TI 4.0 X 85MM CURVED",SUP-96694,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,556.5,222.6,239.3,591.49,,305.52,,,,,,,percent of total billed charges,,390.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,417.38,,,,,,,percent of total billed charges,,,,,,,,,,,417.38,,,,,,,percent of total billed charges,,406.25,,,,,,,percent of total billed charges,,319.43,,,,,,,percent of total billed charges,,362.84,,,,,,,percent of total billed charges,,255.99,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.99,,,,,,,percent of total billed charges,,461.9,,,,,,,percent of total billed charges,,239.3,,,,,,,percent of total billed charges,,278.25,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,424.05,,,,,,,percent of total billed charges,,321.1,,,,,,,percent of total billed charges,,417.38,,,,,,,percent of total billed charges,,473.03,,,,,,,percent of total billed charges,,473.03,,,,,,,percent of total billed charges,,417.38,,,,,,,percent of total billed charges,,289.38,,,,,,,percent of total billed charges,,261.56,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,473.03,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,333.9,,,,,,,percent of total billed charges,,591.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, RETROVERSION AEQUALIS SHOULDER",SUP-49424,CDM,,,0270,RC,,,,inpatient,,,454.66,181.86,195.5,483.25,,249.61,,,,,,,percent of total billed charges,,319.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,340.99,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,341,,,,,,,percent of total billed charges,,331.9,,,,,,,percent of total billed charges,,260.97,,,,,,,percent of total billed charges,,296.43,,,,,,,percent of total billed charges,,209.14,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.81,,,,,,,percent of total billed charges,,377.37,,,,,,,percent of total billed charges,,195.5,,,,,,,percent of total billed charges,,227.33,,,,,,,percent of total billed charges,,318.26,,,,,,,percent of total billed charges,,346.45,,,,,,,percent of total billed charges,,262.34,,,,,,,percent of total billed charges,,341,,,,,,,percent of total billed charges,,386.46,,,,,,,percent of total billed charges,,386.46,,,,,,,percent of total billed charges,,341,,,,,,,percent of total billed charges,,236.42,,,,,,,percent of total billed charges,,213.69,,,,,,,percent of total billed charges,,318.26,,,,,,,percent of total billed charges,,386.46,,,,,,,percent of total billed charges,,318.26,,,,,,,percent of total billed charges,,272.8,,,,,,,percent of total billed charges,,483.25,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, SOLERA 4.75 CCM NS CURV 75MM",SUP-T82258,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,634.41,253.76,272.8,674.3,,348.29,,,,,,,percent of total billed charges,,445.36,,,,,,,percent of total billed charges,,303.18,,,,,,,percent of total billed charges,,,,,,,,,,,475.81,,,,,,,percent of total billed charges,,,,,,,,,,,475.81,,,,,,,percent of total billed charges,,463.12,,,,,,,percent of total billed charges,,364.15,,,,,,,percent of total billed charges,,413.64,,,,,,,percent of total billed charges,,291.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.45,,,,,,,percent of total billed charges,,526.56,,,,,,,percent of total billed charges,,272.8,,,,,,,percent of total billed charges,,317.21,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,483.42,,,,,,,percent of total billed charges,,366.05,,,,,,,percent of total billed charges,,475.81,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,475.81,,,,,,,percent of total billed charges,,329.89,,,,,,,percent of total billed charges,,298.17,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,380.65,,,,,,,percent of total billed charges,,674.3,,,,,,,percent of total billed charges,,303.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, SPINE ADJ PRE-LORDOSED SYMPHONY TI OCT 3.5 X 220MM STER",SUP-104641,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1360,544,584.8,1445.52,,746.64,,,,,,,percent of total billed charges,,954.72,,,,,,,percent of total billed charges,,649.94,,,,,,,percent of total billed charges,,,,,,,,,,,1020,,,,,,,percent of total billed charges,,,,,,,,,,,1020,,,,,,,percent of total billed charges,,992.8,,,,,,,percent of total billed charges,,780.64,,,,,,,percent of total billed charges,,886.72,,,,,,,percent of total billed charges,,625.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.64,,,,,,,percent of total billed charges,,1128.8,,,,,,,percent of total billed charges,,584.8,,,,,,,percent of total billed charges,,680,,,,,,,percent of total billed charges,,952,,,,,,,percent of total billed charges,,1036.32,,,,,,,percent of total billed charges,,784.72,,,,,,,percent of total billed charges,,1020,,,,,,,percent of total billed charges,,1156,,,,,,,percent of total billed charges,,1156,,,,,,,percent of total billed charges,,1020,,,,,,,percent of total billed charges,,707.2,,,,,,,percent of total billed charges,,639.2,,,,,,,percent of total billed charges,,952,,,,,,,percent of total billed charges,,1156,,,,,,,percent of total billed charges,,952,,,,,,,percent of total billed charges,,816,,,,,,,percent of total billed charges,,1445.52,,,,,,,percent of total billed charges,,649.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, SPINE INFINITY OCT CCM+ 3.5/6.0 X 420MM TAPERED",SUP-83544,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,3400,1360,1462,3613.8,,1866.6,,,,,,,percent of total billed charges,,2386.8,,,,,,,percent of total billed charges,,1624.86,,,,,,,percent of total billed charges,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,2482,,,,,,,percent of total billed charges,,1951.6,,,,,,,percent of total billed charges,,2216.8,,,,,,,percent of total billed charges,,1564,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.6,,,,,,,percent of total billed charges,,2822,,,,,,,percent of total billed charges,,1462,,,,,,,percent of total billed charges,,1700,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2590.8,,,,,,,percent of total billed charges,,1961.8,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,1768,,,,,,,percent of total billed charges,,1598,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2040,,,,,,,percent of total billed charges,,3613.8,,,,,,,percent of total billed charges,,1624.86,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ROD, SPINE INFINITY OCT TI 3.5 X 80MM PRE-CUT",SUP-83540,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,634.41,253.76,272.8,674.3,,348.29,,,,,,,percent of total billed charges,,445.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,475.81,,,,,,,percent of total billed charges,,,,,,,,,,,475.81,,,,,,,percent of total billed charges,,463.12,,,,,,,percent of total billed charges,,364.15,,,,,,,percent of total billed charges,,413.64,,,,,,,percent of total billed charges,,291.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.45,,,,,,,percent of total billed charges,,526.56,,,,,,,percent of total billed charges,,272.8,,,,,,,percent of total billed charges,,317.21,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,483.42,,,,,,,percent of total billed charges,,366.05,,,,,,,percent of total billed charges,,475.81,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,475.81,,,,,,,percent of total billed charges,,329.89,,,,,,,percent of total billed charges,,298.17,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,539.25,,,,,,,percent of total billed charges,,444.09,,,,,,,percent of total billed charges,,380.65,,,,,,,percent of total billed charges,,674.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
