facility,"BOLT, KNEE FEMORAL ADAPTER REVISION SIGMA",SUP-T67048,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,1420.35,568.14,610.75,1509.67,,779.77,,,,,,,percent of total billed charges,,997.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1065.26,,,,,,,percent of total billed charges,,,,,,,,,,,1065.26,,,,,,,percent of total billed charges,,1036.86,,,,,,,percent of total billed charges,,815.28,,,,,,,percent of total billed charges,,926.07,,,,,,,percent of total billed charges,,653.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.82,,,,,,,percent of total billed charges,,1178.89,,,,,,,percent of total billed charges,,610.75,,,,,,,percent of total billed charges,,710.18,,,,,,,percent of total billed charges,,994.25,,,,,,,percent of total billed charges,,1082.31,,,,,,,percent of total billed charges,,819.54,,,,,,,percent of total billed charges,,1065.26,,,,,,,percent of total billed charges,,1207.3,,,,,,,percent of total billed charges,,1207.3,,,,,,,percent of total billed charges,,1065.26,,,,,,,percent of total billed charges,,738.58,,,,,,,percent of total billed charges,,667.56,,,,,,,percent of total billed charges,,994.25,,,,,,,percent of total billed charges,,1207.3,,,,,,,percent of total billed charges,,994.25,,,,,,,percent of total billed charges,,852.21,,,,,,,percent of total billed charges,,1509.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE GRAFT, SYNTHETIC AUGMENT INJECTABLE 3.0CC",SUP-84594,CDM,C1734,HCPCS,0278,RC,,,,outpatient,,,11379.53,4551.81,4893.2,12095.11,,6247.36,,,,,,,percent of total billed charges,,7988.43,,,,,,,percent of total billed charges,,5438.28,,,,,,,percent of total billed charges,,,,,,,,,,,8534.65,,,,,,,percent of total billed charges,,,,,,,,,,,8534.65,,,,,,,percent of total billed charges,,8307.06,,,,,,,percent of total billed charges,,6531.85,,,,,,,percent of total billed charges,,7419.45,,,,,,,percent of total billed charges,,5234.58,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954.29,,,,,,,percent of total billed charges,,9445.01,,,,,,,percent of total billed charges,,4893.2,,,,,,,percent of total billed charges,,5689.77,,,,,,,percent of total billed charges,,7965.67,,,,,,,percent of total billed charges,,8671.2,,,,,,,percent of total billed charges,,6565.99,,,,,,,percent of total billed charges,,8534.65,,,,,,,percent of total billed charges,,9672.6,,,,,,,percent of total billed charges,,9672.6,,,,,,,percent of total billed charges,,8534.65,,,,,,,percent of total billed charges,,5917.36,,,,,,,percent of total billed charges,,5348.38,,,,,,,percent of total billed charges,,7965.67,,,,,,,percent of total billed charges,,9672.6,,,,,,,percent of total billed charges,,7965.67,,,,,,,percent of total billed charges,,6827.72,,,,,,,percent of total billed charges,,12095.11,,,,,,,percent of total billed charges,,5438.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE GRAFT, SYNTHETIC MATRIX OSTEOSET 25ML RESORBABLE BEAD",SUP-56528,CDM,,,0270,RC,,,,inpatient,,,3223.2,1289.28,1385.98,3425.89,,1769.54,,,,,,,percent of total billed charges,,2262.68,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,2417.4,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,2417.4,,,,,,,percent of total billed charges,,2352.94,,,,,,,percent of total billed charges,,1850.11,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,2101.52,,,,,,,percent of total billed charges,,1482.67,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.02,,,,,,,percent of total billed charges,,2675.26,,,,,,,percent of total billed charges,,1385.98,,,,,,,percent of total billed charges,,1611.6,,,,,,,percent of total billed charges,,2256.24,,,,,,,percent of total billed charges,,2456.08,,,,,,,percent of total billed charges,,1859.79,,,,,,,percent of total billed charges,,2417.4,,,,,,,percent of total billed charges,,2739.72,,,,,,,percent of total billed charges,,2739.72,,,,,,,percent of total billed charges,,2417.4,,,,,,,percent of total billed charges,,1676.06,,,,,,,percent of total billed charges,,1514.9,,,,,,,percent of total billed charges,,2256.24,,,,,,,percent of total billed charges,,2739.72,,,,,,,percent of total billed charges,,2256.24,,,,,,,percent of total billed charges,,1933.92,,,,,,,percent of total billed charges,,3425.89,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE PLANER, 8MM",SUP-96557,CDM,,,0270,RC,,,,inpatient,,,675.81,270.32,290.6,718.31,,371.02,,,,,,,percent of total billed charges,,474.41,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,506.85,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,506.86,,,,,,,percent of total billed charges,,493.34,,,,,,,percent of total billed charges,,387.91,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,440.62,,,,,,,percent of total billed charges,,310.87,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.39,,,,,,,percent of total billed charges,,560.92,,,,,,,percent of total billed charges,,290.6,,,,,,,percent of total billed charges,,337.91,,,,,,,percent of total billed charges,,473.07,,,,,,,percent of total billed charges,,514.97,,,,,,,percent of total billed charges,,389.94,,,,,,,percent of total billed charges,,506.86,,,,,,,percent of total billed charges,,574.44,,,,,,,percent of total billed charges,,574.44,,,,,,,percent of total billed charges,,506.86,,,,,,,percent of total billed charges,,351.42,,,,,,,percent of total billed charges,,317.63,,,,,,,percent of total billed charges,,473.07,,,,,,,percent of total billed charges,,574.44,,,,,,,percent of total billed charges,,473.07,,,,,,,percent of total billed charges,,405.49,,,,,,,percent of total billed charges,,718.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT BI COMP MEDIAL-TROCHLEA RT FRESH",SUP-92602,CDM,C1889,HCPCS,0278,RC,,,,inpatient,,,29717.7,11887.08,12778.61,31586.45,,16315.02,,,,,,,percent of total billed charges,,20861.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,22288.28,,,,,,,percent of total billed charges,,,,,,,,,,,22288.28,,,,,,,percent of total billed charges,,21693.92,,,,,,,percent of total billed charges,,17057.96,,,,,,,percent of total billed charges,,19375.94,,,,,,,percent of total billed charges,,13670.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20772.67,,,,,,,percent of total billed charges,,24665.69,,,,,,,percent of total billed charges,,12778.61,,,,,,,percent of total billed charges,,14858.85,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,22644.89,,,,,,,percent of total billed charges,,17147.11,,,,,,,percent of total billed charges,,22288.28,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,22288.28,,,,,,,percent of total billed charges,,15453.2,,,,,,,percent of total billed charges,,13967.32,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,17830.62,,,,,,,percent of total billed charges,,31586.45,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT COTTON PRESERVE WEDGE 8MM FREEZE DRIED",SUP-72975,CDM,,,0270,RC,,,,outpatient,,,4259.61,1703.84,1831.63,4527.47,,2338.53,,,,,,,percent of total billed charges,,2990.25,,,,,,,percent of total billed charges,,2035.67,,,,,,,percent of total billed charges,,,,,,,,,,,3194.71,,,,,,,percent of total billed charges,,,,,,,,,,,3194.71,,,,,,,percent of total billed charges,,3109.52,,,,,,,percent of total billed charges,,2445.02,,,,,,,percent of total billed charges,,2777.27,,,,,,,percent of total billed charges,,1959.42,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977.47,,,,,,,percent of total billed charges,,3535.48,,,,,,,percent of total billed charges,,1831.63,,,,,,,percent of total billed charges,,2129.81,,,,,,,percent of total billed charges,,2981.73,,,,,,,percent of total billed charges,,3245.82,,,,,,,percent of total billed charges,,2457.79,,,,,,,percent of total billed charges,,3194.71,,,,,,,percent of total billed charges,,3620.67,,,,,,,percent of total billed charges,,3620.67,,,,,,,percent of total billed charges,,3194.71,,,,,,,percent of total billed charges,,2215,,,,,,,percent of total billed charges,,2002.02,,,,,,,percent of total billed charges,,2981.73,,,,,,,percent of total billed charges,,3620.67,,,,,,,percent of total billed charges,,2981.73,,,,,,,percent of total billed charges,,2555.77,,,,,,,percent of total billed charges,,4527.47,,,,,,,percent of total billed charges,,2035.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT EVANS WEDGE PRESERVE 10MM FREEZE DRIED",SUP-74364,CDM,,,0270,RC,,,,inpatient,,,5301.86,2120.74,2279.8,5635.26,,2910.72,,,,,,,percent of total billed charges,,3721.9,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,3976.39,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,3976.4,,,,,,,percent of total billed charges,,3870.36,,,,,,,percent of total billed charges,,3043.27,,,,,,,percent of total billed charges,,3456.81,,,,,,,percent of total billed charges,,2438.85,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,,,,,,,percent of total billed charges,,4400.54,,,,,,,percent of total billed charges,,2279.8,,,,,,,percent of total billed charges,,2650.93,,,,,,,percent of total billed charges,,3711.3,,,,,,,percent of total billed charges,,4040.02,,,,,,,percent of total billed charges,,3059.17,,,,,,,percent of total billed charges,,3976.4,,,,,,,percent of total billed charges,,4506.58,,,,,,,percent of total billed charges,,4506.58,,,,,,,percent of total billed charges,,3976.4,,,,,,,percent of total billed charges,,2756.97,,,,,,,percent of total billed charges,,2491.87,,,,,,,percent of total billed charges,,3711.3,,,,,,,percent of total billed charges,,4506.58,,,,,,,percent of total billed charges,,3711.3,,,,,,,percent of total billed charges,,3181.12,,,,,,,percent of total billed charges,,5635.26,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT FEMORAL HEAD FROZEN",SUP-58830,CDM,,,0270,RC,,,,inpatient,,,3773.39,1509.36,1622.56,4010.67,,2071.59,,,,,,,percent of total billed charges,,2648.91,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,2830.04,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,2830.04,,,,,,,percent of total billed charges,,2754.57,,,,,,,percent of total billed charges,,2165.93,,,,,,,percent of total billed charges,,2460.25,,,,,,,percent of total billed charges,,1735.75,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.6,,,,,,,percent of total billed charges,,3131.91,,,,,,,percent of total billed charges,,1622.56,,,,,,,percent of total billed charges,,1886.7,,,,,,,percent of total billed charges,,2641.37,,,,,,,percent of total billed charges,,2875.32,,,,,,,percent of total billed charges,,2177.25,,,,,,,percent of total billed charges,,2830.04,,,,,,,percent of total billed charges,,3207.38,,,,,,,percent of total billed charges,,3207.38,,,,,,,percent of total billed charges,,2830.04,,,,,,,percent of total billed charges,,1962.16,,,,,,,percent of total billed charges,,1773.49,,,,,,,percent of total billed charges,,2641.37,,,,,,,percent of total billed charges,,3207.38,,,,,,,percent of total billed charges,,2641.37,,,,,,,percent of total billed charges,,2264.03,,,,,,,percent of total billed charges,,4010.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT FEMORAL HEAD LT FRESH",SUP-94037,CDM,,,0270,RC,,,,inpatient,,,27698.37,11079.35,11910.3,29440.14,,15206.41,,,,,,,percent of total billed charges,,19444.26,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,20773.77,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,20773.78,,,,,,,percent of total billed charges,,20219.81,,,,,,,percent of total billed charges,,15898.86,,,,,,,percent of total billed charges,,18059.33,,,,,,,percent of total billed charges,,12741.25,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19361.16,,,,,,,percent of total billed charges,,22989.65,,,,,,,percent of total billed charges,,11910.3,,,,,,,percent of total billed charges,,13849.19,,,,,,,percent of total billed charges,,19388.86,,,,,,,percent of total billed charges,,21106.16,,,,,,,percent of total billed charges,,15981.96,,,,,,,percent of total billed charges,,20773.78,,,,,,,percent of total billed charges,,23543.61,,,,,,,percent of total billed charges,,23543.61,,,,,,,percent of total billed charges,,20773.78,,,,,,,percent of total billed charges,,14403.15,,,,,,,percent of total billed charges,,13018.23,,,,,,,percent of total billed charges,,19388.86,,,,,,,percent of total billed charges,,23543.61,,,,,,,percent of total billed charges,,19388.86,,,,,,,percent of total billed charges,,16619.02,,,,,,,percent of total billed charges,,29440.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT ILIUM TRICORT STRIP 2.2CM X 45MM FRZ-DRIED",SUP-58803,CDM,,,0270,RC,,,,outpatient,,,4618.89,1847.56,1986.12,4909.34,,2535.77,,,,,,,percent of total billed charges,,3242.46,,,,,,,percent of total billed charges,,2207.37,,,,,,,percent of total billed charges,,,,,,,,,,,3464.17,,,,,,,percent of total billed charges,,,,,,,,,,,3464.17,,,,,,,percent of total billed charges,,3371.79,,,,,,,percent of total billed charges,,2651.24,,,,,,,percent of total billed charges,,3011.52,,,,,,,percent of total billed charges,,2124.69,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228.6,,,,,,,percent of total billed charges,,3833.68,,,,,,,percent of total billed charges,,1986.12,,,,,,,percent of total billed charges,,2309.45,,,,,,,percent of total billed charges,,3233.22,,,,,,,percent of total billed charges,,3519.59,,,,,,,percent of total billed charges,,2665.1,,,,,,,percent of total billed charges,,3464.17,,,,,,,percent of total billed charges,,3926.06,,,,,,,percent of total billed charges,,3926.06,,,,,,,percent of total billed charges,,3464.17,,,,,,,percent of total billed charges,,2401.82,,,,,,,percent of total billed charges,,2170.88,,,,,,,percent of total billed charges,,3233.22,,,,,,,percent of total billed charges,,3926.06,,,,,,,percent of total billed charges,,3233.22,,,,,,,percent of total billed charges,,2771.33,,,,,,,percent of total billed charges,,4909.34,,,,,,,percent of total billed charges,,2207.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT OSTEOAMP SELECT FLOWABLE 5CC",SUP-85650,CDM,,,0270,RC,,,,outpatient,,,5519.14,2207.66,2373.23,5866.2,,3030.01,,,,,,,percent of total billed charges,,3874.44,,,,,,,percent of total billed charges,,2637.6,,,,,,,percent of total billed charges,,,,,,,,,,,4139.36,,,,,,,percent of total billed charges,,,,,,,,,,,4139.36,,,,,,,percent of total billed charges,,4028.97,,,,,,,percent of total billed charges,,3167.99,,,,,,,percent of total billed charges,,3598.48,,,,,,,percent of total billed charges,,2538.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.88,,,,,,,percent of total billed charges,,4580.89,,,,,,,percent of total billed charges,,2373.23,,,,,,,percent of total billed charges,,2759.57,,,,,,,percent of total billed charges,,3863.4,,,,,,,percent of total billed charges,,4205.58,,,,,,,percent of total billed charges,,3184.54,,,,,,,percent of total billed charges,,4139.36,,,,,,,percent of total billed charges,,4691.27,,,,,,,percent of total billed charges,,4691.27,,,,,,,percent of total billed charges,,4139.36,,,,,,,percent of total billed charges,,2869.95,,,,,,,percent of total billed charges,,2594,,,,,,,percent of total billed charges,,3863.4,,,,,,,percent of total billed charges,,4691.27,,,,,,,percent of total billed charges,,3863.4,,,,,,,percent of total billed charges,,3311.48,,,,,,,percent of total billed charges,,5866.2,,,,,,,percent of total billed charges,,2637.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT PATELLA FRESH RT",SUP-T15570,CDM,,,0270,RC,,,,outpatient,,,29717.7,11887.08,12778.61,31586.45,,16315.02,,,,,,,percent of total billed charges,,20861.83,,,,,,,percent of total billed charges,,14202.09,,,,,,,percent of total billed charges,,,,,,,,,,,22288.28,,,,,,,percent of total billed charges,,,,,,,,,,,22288.28,,,,,,,percent of total billed charges,,21693.92,,,,,,,percent of total billed charges,,17057.96,,,,,,,percent of total billed charges,,19375.94,,,,,,,percent of total billed charges,,13670.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20772.67,,,,,,,percent of total billed charges,,24665.69,,,,,,,percent of total billed charges,,12778.61,,,,,,,percent of total billed charges,,14858.85,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,22644.89,,,,,,,percent of total billed charges,,17147.11,,,,,,,percent of total billed charges,,22288.28,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,22288.28,,,,,,,percent of total billed charges,,15453.2,,,,,,,percent of total billed charges,,13967.32,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,25260.05,,,,,,,percent of total billed charges,,20802.39,,,,,,,percent of total billed charges,,17830.62,,,,,,,percent of total billed charges,,31586.45,,,,,,,percent of total billed charges,,14202.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT SUBTALAR WEDGE 10 X 5MM FREEZE DRIED",SUP-94316,CDM,,,0270,RC,,,,inpatient,,,6970.97,2788.39,2997.52,7409.33,,3827.06,,,,,,,percent of total billed charges,,4893.62,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,5228.22,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,5228.22,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,5088.81,,,,,,,percent of total billed charges,,4001.34,,,,,,,percent of total billed charges,,4545.07,,,,,,,percent of total billed charges,,3206.64,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872.71,,,,,,,percent of total billed charges,,5785.91,,,,,,,percent of total billed charges,,2997.52,,,,,,,percent of total billed charges,,3485.49,,,,,,,percent of total billed charges,,4879.68,,,,,,,percent of total billed charges,,5311.88,,,,,,,percent of total billed charges,,4022.25,,,,,,,percent of total billed charges,,5228.23,,,,,,,percent of total billed charges,,5925.32,,,,,,,percent of total billed charges,,5925.32,,,,,,,percent of total billed charges,,5228.23,,,,,,,percent of total billed charges,,3624.9,,,,,,,percent of total billed charges,,3276.36,,,,,,,percent of total billed charges,,4879.68,,,,,,,percent of total billed charges,,5925.32,,,,,,,percent of total billed charges,,4879.68,,,,,,,percent of total billed charges,,4182.58,,,,,,,percent of total billed charges,,7409.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BONE, ALLOGRAFT TRINNECT L-ACSR 5MM",SUP-70989,CDM,,,0270,RC,,,,inpatient,,,3339,1335.6,1435.77,3548.97,,1833.11,,,,,,,percent of total billed charges,,2343.97,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,2504.25,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,2504.25,,,,,,,percent of total billed charges,,2437.47,,,,,,,percent of total billed charges,,1916.59,,,,,,,percent of total billed charges,,2177.02,,,,,,,percent of total billed charges,,1535.94,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.96,,,,,,,percent of total billed charges,,2771.37,,,,,,,percent of total billed charges,,1435.77,,,,,,,percent of total billed charges,,1669.5,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2544.32,,,,,,,percent of total billed charges,,1926.6,,,,,,,percent of total billed charges,,2504.25,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2504.25,,,,,,,percent of total billed charges,,1736.28,,,,,,,percent of total billed charges,,1569.33,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2003.4,,,,,,,percent of total billed charges,,3548.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
