facility,"SCREW, CANNULATED 32MM THREAD 6.5 X 90MM",SUP-108823,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1662.6,665.04,714.92,1767.15,,912.77,,,,,,,percent of total billed charges,,1167.15,,,,,,,percent of total billed charges,,794.56,,,,,,,percent of total billed charges,,,,,,,,,,,1246.95,,,,,,,percent of total billed charges,,,,,,,,,,,1246.95,,,,,,,percent of total billed charges,,1213.7,,,,,,,percent of total billed charges,,954.33,,,,,,,percent of total billed charges,,1084.02,,,,,,,percent of total billed charges,,764.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.16,,,,,,,percent of total billed charges,,1379.96,,,,,,,percent of total billed charges,,714.92,,,,,,,percent of total billed charges,,831.3,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,1266.9,,,,,,,percent of total billed charges,,959.32,,,,,,,percent of total billed charges,,1246.95,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1246.95,,,,,,,percent of total billed charges,,864.55,,,,,,,percent of total billed charges,,781.42,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,997.56,,,,,,,percent of total billed charges,,1767.15,,,,,,,percent of total billed charges,,794.56,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED 32MM THREAD 6.5 X 95MM",SUP-108824,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1662.6,665.04,714.92,1767.15,,912.77,,,,,,,percent of total billed charges,,1167.15,,,,,,,percent of total billed charges,,794.56,,,,,,,percent of total billed charges,,,,,,,,,,,1246.95,,,,,,,percent of total billed charges,,,,,,,,,,,1246.95,,,,,,,percent of total billed charges,,1213.7,,,,,,,percent of total billed charges,,954.33,,,,,,,percent of total billed charges,,1084.02,,,,,,,percent of total billed charges,,764.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.16,,,,,,,percent of total billed charges,,1379.96,,,,,,,percent of total billed charges,,714.92,,,,,,,percent of total billed charges,,831.3,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,1266.9,,,,,,,percent of total billed charges,,959.32,,,,,,,percent of total billed charges,,1246.95,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1246.95,,,,,,,percent of total billed charges,,864.55,,,,,,,percent of total billed charges,,781.42,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,1413.21,,,,,,,percent of total billed charges,,1163.82,,,,,,,percent of total billed charges,,997.56,,,,,,,percent of total billed charges,,1767.15,,,,,,,percent of total billed charges,,794.56,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED 46MM THREAD SS 6.5 X 75MM",SUP-56818,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1422.56,569.02,611.7,1512.02,,780.99,,,,,,,percent of total billed charges,,998.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1066.92,,,,,,,percent of total billed charges,,,,,,,,,,,1066.92,,,,,,,percent of total billed charges,,1038.47,,,,,,,percent of total billed charges,,816.55,,,,,,,percent of total billed charges,,927.51,,,,,,,percent of total billed charges,,654.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.37,,,,,,,percent of total billed charges,,1180.72,,,,,,,percent of total billed charges,,611.7,,,,,,,percent of total billed charges,,711.28,,,,,,,percent of total billed charges,,995.79,,,,,,,percent of total billed charges,,1083.99,,,,,,,percent of total billed charges,,820.82,,,,,,,percent of total billed charges,,1066.92,,,,,,,percent of total billed charges,,1209.18,,,,,,,percent of total billed charges,,1209.18,,,,,,,percent of total billed charges,,1066.92,,,,,,,percent of total billed charges,,739.73,,,,,,,percent of total billed charges,,668.6,,,,,,,percent of total billed charges,,995.79,,,,,,,percent of total billed charges,,1209.18,,,,,,,percent of total billed charges,,995.79,,,,,,,percent of total billed charges,,853.54,,,,,,,percent of total billed charges,,1512.02,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED FULLY THREADED 3.75MM X 30MM",SUP-T53463,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,742,296.8,319.06,788.66,,407.36,,,,,,,percent of total billed charges,,520.88,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,,,,,,,,,,556.5,,,,,,,percent of total billed charges,,541.66,,,,,,,percent of total billed charges,,425.91,,,,,,,percent of total billed charges,,483.78,,,,,,,percent of total billed charges,,341.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.66,,,,,,,percent of total billed charges,,615.86,,,,,,,percent of total billed charges,,319.06,,,,,,,percent of total billed charges,,371,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,565.4,,,,,,,percent of total billed charges,,428.13,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,556.5,,,,,,,percent of total billed charges,,385.84,,,,,,,percent of total billed charges,,348.74,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,630.7,,,,,,,percent of total billed charges,,519.4,,,,,,,percent of total billed charges,,445.2,,,,,,,percent of total billed charges,,788.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED FULLY THREADED 3.75MM X 32MM",SUP-92177,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,707.2,282.88,304.1,751.67,,388.25,,,,,,,percent of total billed charges,,496.45,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,530.4,,,,,,,percent of total billed charges,,,,,,,,,,,530.4,,,,,,,percent of total billed charges,,516.26,,,,,,,percent of total billed charges,,405.93,,,,,,,percent of total billed charges,,461.09,,,,,,,percent of total billed charges,,325.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.33,,,,,,,percent of total billed charges,,586.98,,,,,,,percent of total billed charges,,304.1,,,,,,,percent of total billed charges,,353.6,,,,,,,percent of total billed charges,,495.04,,,,,,,percent of total billed charges,,538.89,,,,,,,percent of total billed charges,,408.05,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,601.12,,,,,,,percent of total billed charges,,601.12,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,367.74,,,,,,,percent of total billed charges,,332.38,,,,,,,percent of total billed charges,,495.04,,,,,,,percent of total billed charges,,601.12,,,,,,,percent of total billed charges,,495.04,,,,,,,percent of total billed charges,,424.32,,,,,,,percent of total billed charges,,751.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED LOCKING SS 5.0 X 90MM",SUP-85231,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,632.18,252.87,271.84,671.93,,347.07,,,,,,,percent of total billed charges,,443.79,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,474.14,,,,,,,percent of total billed charges,,,,,,,,,,,474.14,,,,,,,percent of total billed charges,,461.49,,,,,,,percent of total billed charges,,362.87,,,,,,,percent of total billed charges,,412.18,,,,,,,percent of total billed charges,,290.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.89,,,,,,,percent of total billed charges,,524.71,,,,,,,percent of total billed charges,,271.84,,,,,,,percent of total billed charges,,316.09,,,,,,,percent of total billed charges,,442.53,,,,,,,percent of total billed charges,,481.72,,,,,,,percent of total billed charges,,364.77,,,,,,,percent of total billed charges,,474.14,,,,,,,percent of total billed charges,,537.35,,,,,,,percent of total billed charges,,537.35,,,,,,,percent of total billed charges,,474.14,,,,,,,percent of total billed charges,,328.73,,,,,,,percent of total billed charges,,297.12,,,,,,,percent of total billed charges,,442.53,,,,,,,percent of total billed charges,,537.35,,,,,,,percent of total billed charges,,442.53,,,,,,,percent of total billed charges,,379.31,,,,,,,percent of total billed charges,,671.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED LOCKING SS 7.3 X 25MM",SUP-T83858,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,897.6,359.04,385.97,954.04,,492.78,,,,,,,percent of total billed charges,,630.12,,,,,,,percent of total billed charges,,428.96,,,,,,,percent of total billed charges,,,,,,,,,,,673.2,,,,,,,percent of total billed charges,,,,,,,,,,,673.2,,,,,,,percent of total billed charges,,655.25,,,,,,,percent of total billed charges,,515.22,,,,,,,percent of total billed charges,,585.24,,,,,,,percent of total billed charges,,412.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.42,,,,,,,percent of total billed charges,,745.01,,,,,,,percent of total billed charges,,385.97,,,,,,,percent of total billed charges,,448.8,,,,,,,percent of total billed charges,,628.32,,,,,,,percent of total billed charges,,683.97,,,,,,,percent of total billed charges,,517.92,,,,,,,percent of total billed charges,,673.2,,,,,,,percent of total billed charges,,762.96,,,,,,,percent of total billed charges,,762.96,,,,,,,percent of total billed charges,,673.2,,,,,,,percent of total billed charges,,466.75,,,,,,,percent of total billed charges,,421.87,,,,,,,percent of total billed charges,,628.32,,,,,,,percent of total billed charges,,762.96,,,,,,,percent of total billed charges,,628.32,,,,,,,percent of total billed charges,,538.56,,,,,,,percent of total billed charges,,954.04,,,,,,,percent of total billed charges,,428.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED LOCKING SS 7.3 X 65MM",SUP-101780,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1280.07,512.03,550.43,1360.57,,702.76,,,,,,,percent of total billed charges,,898.61,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,960.05,,,,,,,percent of total billed charges,,,,,,,,,,,960.05,,,,,,,percent of total billed charges,,934.45,,,,,,,percent of total billed charges,,734.76,,,,,,,percent of total billed charges,,834.61,,,,,,,percent of total billed charges,,588.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.77,,,,,,,percent of total billed charges,,1062.46,,,,,,,percent of total billed charges,,550.43,,,,,,,percent of total billed charges,,640.04,,,,,,,percent of total billed charges,,896.05,,,,,,,percent of total billed charges,,975.41,,,,,,,percent of total billed charges,,738.6,,,,,,,percent of total billed charges,,960.05,,,,,,,percent of total billed charges,,1088.06,,,,,,,percent of total billed charges,,1088.06,,,,,,,percent of total billed charges,,960.05,,,,,,,percent of total billed charges,,665.64,,,,,,,percent of total billed charges,,601.63,,,,,,,percent of total billed charges,,896.05,,,,,,,percent of total billed charges,,1088.06,,,,,,,percent of total billed charges,,896.05,,,,,,,percent of total billed charges,,768.04,,,,,,,percent of total billed charges,,1360.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED MATRIX TI 5.0 X 35MM THREAD LENGTH",SUP-75032,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1870,748,804.1,1987.59,,1026.63,,,,,,,percent of total billed charges,,1312.74,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1402.5,,,,,,,percent of total billed charges,,,,,,,,,,,1402.5,,,,,,,percent of total billed charges,,1365.1,,,,,,,percent of total billed charges,,1073.38,,,,,,,percent of total billed charges,,1219.24,,,,,,,percent of total billed charges,,860.2,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.13,,,,,,,percent of total billed charges,,1552.1,,,,,,,percent of total billed charges,,804.1,,,,,,,percent of total billed charges,,935,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1424.94,,,,,,,percent of total billed charges,,1078.99,,,,,,,percent of total billed charges,,1402.5,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1402.5,,,,,,,percent of total billed charges,,972.4,,,,,,,percent of total billed charges,,878.9,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1589.5,,,,,,,percent of total billed charges,,1309,,,,,,,percent of total billed charges,,1122,,,,,,,percent of total billed charges,,1987.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED SS 4.5 X 68MM SYNTHES FULL THREAD",SUP-60356,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,555.09,222.04,238.69,590,,304.74,,,,,,,percent of total billed charges,,389.67,,,,,,,percent of total billed charges,,265.28,,,,,,,percent of total billed charges,,,,,,,,,,,416.32,,,,,,,percent of total billed charges,,,,,,,,,,,416.32,,,,,,,percent of total billed charges,,405.22,,,,,,,percent of total billed charges,,318.62,,,,,,,percent of total billed charges,,361.92,,,,,,,percent of total billed charges,,255.34,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.01,,,,,,,percent of total billed charges,,460.72,,,,,,,percent of total billed charges,,238.69,,,,,,,percent of total billed charges,,277.55,,,,,,,percent of total billed charges,,388.56,,,,,,,percent of total billed charges,,422.98,,,,,,,percent of total billed charges,,320.29,,,,,,,percent of total billed charges,,416.32,,,,,,,percent of total billed charges,,471.83,,,,,,,percent of total billed charges,,471.83,,,,,,,percent of total billed charges,,416.32,,,,,,,percent of total billed charges,,288.65,,,,,,,percent of total billed charges,,260.89,,,,,,,percent of total billed charges,,388.56,,,,,,,percent of total billed charges,,471.83,,,,,,,percent of total billed charges,,388.56,,,,,,,percent of total billed charges,,333.05,,,,,,,percent of total billed charges,,590,,,,,,,percent of total billed charges,,265.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED TI 3.0 X 34MM LT",SUP-103440,CDM,,,0270,RC,,,,inpatient,,,1015.65,406.26,436.73,1079.52,,557.59,,,,,,,percent of total billed charges,,712.98,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,761.73,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,761.74,,,,,,,percent of total billed charges,,741.42,,,,,,,percent of total billed charges,,582.98,,,,,,,percent of total billed charges,,662.2,,,,,,,percent of total billed charges,,467.19,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.94,,,,,,,percent of total billed charges,,842.99,,,,,,,percent of total billed charges,,436.73,,,,,,,percent of total billed charges,,507.83,,,,,,,percent of total billed charges,,710.96,,,,,,,percent of total billed charges,,773.93,,,,,,,percent of total billed charges,,586.03,,,,,,,percent of total billed charges,,761.74,,,,,,,percent of total billed charges,,863.3,,,,,,,percent of total billed charges,,863.3,,,,,,,percent of total billed charges,,761.74,,,,,,,percent of total billed charges,,528.14,,,,,,,percent of total billed charges,,477.36,,,,,,,percent of total billed charges,,710.96,,,,,,,percent of total billed charges,,863.3,,,,,,,percent of total billed charges,,710.96,,,,,,,percent of total billed charges,,609.39,,,,,,,percent of total billed charges,,1079.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED TI 4.5 X 40MM ST",SUP-103290,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1269.93,507.97,546.07,1349.79,,697.19,,,,,,,percent of total billed charges,,891.49,,,,,,,percent of total billed charges,,606.9,,,,,,,percent of total billed charges,,,,,,,,,,,952.45,,,,,,,percent of total billed charges,,,,,,,,,,,952.45,,,,,,,percent of total billed charges,,927.05,,,,,,,percent of total billed charges,,728.94,,,,,,,percent of total billed charges,,827.99,,,,,,,percent of total billed charges,,584.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.68,,,,,,,percent of total billed charges,,1054.04,,,,,,,percent of total billed charges,,546.07,,,,,,,percent of total billed charges,,634.97,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,967.69,,,,,,,percent of total billed charges,,732.75,,,,,,,percent of total billed charges,,952.45,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,952.45,,,,,,,percent of total billed charges,,660.36,,,,,,,percent of total billed charges,,596.87,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,761.96,,,,,,,percent of total billed charges,,1349.79,,,,,,,percent of total billed charges,,606.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED TI 6.5 X 80MM LT",SUP-104232,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1269.93,507.97,546.07,1349.79,,697.19,,,,,,,percent of total billed charges,,891.49,,,,,,,percent of total billed charges,,606.9,,,,,,,percent of total billed charges,,,,,,,,,,,952.45,,,,,,,percent of total billed charges,,,,,,,,,,,952.45,,,,,,,percent of total billed charges,,927.05,,,,,,,percent of total billed charges,,728.94,,,,,,,percent of total billed charges,,827.99,,,,,,,percent of total billed charges,,584.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.68,,,,,,,percent of total billed charges,,1054.04,,,,,,,percent of total billed charges,,546.07,,,,,,,percent of total billed charges,,634.97,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,967.69,,,,,,,percent of total billed charges,,732.75,,,,,,,percent of total billed charges,,952.45,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,952.45,,,,,,,percent of total billed charges,,660.36,,,,,,,percent of total billed charges,,596.87,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,1079.44,,,,,,,percent of total billed charges,,888.95,,,,,,,percent of total billed charges,,761.96,,,,,,,percent of total billed charges,,1349.79,,,,,,,percent of total billed charges,,606.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"SCREW, CANNULATED TI 7.5 X 155MM FT STER",SUP-106341,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1397.88,559.15,601.09,1485.78,,767.44,,,,,,,percent of total billed charges,,981.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1048.41,,,,,,,percent of total billed charges,,,,,,,,,,,1048.41,,,,,,,percent of total billed charges,,1020.45,,,,,,,percent of total billed charges,,802.38,,,,,,,percent of total billed charges,,911.42,,,,,,,percent of total billed charges,,643.02,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.12,,,,,,,percent of total billed charges,,1160.24,,,,,,,percent of total billed charges,,601.09,,,,,,,percent of total billed charges,,698.94,,,,,,,percent of total billed charges,,978.52,,,,,,,percent of total billed charges,,1065.18,,,,,,,percent of total billed charges,,806.58,,,,,,,percent of total billed charges,,1048.41,,,,,,,percent of total billed charges,,1188.2,,,,,,,percent of total billed charges,,1188.2,,,,,,,percent of total billed charges,,1048.41,,,,,,,percent of total billed charges,,726.9,,,,,,,percent of total billed charges,,657,,,,,,,percent of total billed charges,,978.52,,,,,,,percent of total billed charges,,1188.2,,,,,,,percent of total billed charges,,978.52,,,,,,,percent of total billed charges,,838.73,,,,,,,percent of total billed charges,,1485.78,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
