facility,"PLATE, HUMERAL LAT/POSTERIOR DISTAL 10 HOLE SS LT",SUP-53838,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1922.7,769.08,826.76,2043.61,,1055.56,,,,,,,percent of total billed charges,,1349.74,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1442.03,,,,,,,percent of total billed charges,,,,,,,,,,,1442.03,,,,,,,percent of total billed charges,,1403.57,,,,,,,percent of total billed charges,,1103.63,,,,,,,percent of total billed charges,,1253.6,,,,,,,percent of total billed charges,,884.44,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.97,,,,,,,percent of total billed charges,,1595.84,,,,,,,percent of total billed charges,,826.76,,,,,,,percent of total billed charges,,961.35,,,,,,,percent of total billed charges,,1345.89,,,,,,,percent of total billed charges,,1465.1,,,,,,,percent of total billed charges,,1109.4,,,,,,,percent of total billed charges,,1442.03,,,,,,,percent of total billed charges,,1634.3,,,,,,,percent of total billed charges,,1634.3,,,,,,,percent of total billed charges,,1442.03,,,,,,,percent of total billed charges,,999.8,,,,,,,percent of total billed charges,,903.67,,,,,,,percent of total billed charges,,1345.89,,,,,,,percent of total billed charges,,1634.3,,,,,,,percent of total billed charges,,1345.89,,,,,,,percent of total billed charges,,1153.62,,,,,,,percent of total billed charges,,2043.61,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, HUMERAL LAT/POSTERIOR DISTAL 14 HOLE SS RT",SUP-53833,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2108.34,843.34,906.59,2240.92,,1157.48,,,,,,,percent of total billed charges,,1480.05,,,,,,,percent of total billed charges,,1007.58,,,,,,,percent of total billed charges,,,,,,,,,,,1581.26,,,,,,,percent of total billed charges,,,,,,,,,,,1581.26,,,,,,,percent of total billed charges,,1539.09,,,,,,,percent of total billed charges,,1210.19,,,,,,,percent of total billed charges,,1374.64,,,,,,,percent of total billed charges,,969.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.73,,,,,,,percent of total billed charges,,1749.92,,,,,,,percent of total billed charges,,906.59,,,,,,,percent of total billed charges,,1054.17,,,,,,,percent of total billed charges,,1475.84,,,,,,,percent of total billed charges,,1606.56,,,,,,,percent of total billed charges,,1216.51,,,,,,,percent of total billed charges,,1581.26,,,,,,,percent of total billed charges,,1792.09,,,,,,,percent of total billed charges,,1792.09,,,,,,,percent of total billed charges,,1581.26,,,,,,,percent of total billed charges,,1096.34,,,,,,,percent of total billed charges,,990.92,,,,,,,percent of total billed charges,,1475.84,,,,,,,percent of total billed charges,,1792.09,,,,,,,percent of total billed charges,,1475.84,,,,,,,percent of total billed charges,,1265,,,,,,,percent of total billed charges,,2240.92,,,,,,,percent of total billed charges,,1007.58,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, HUMERAL LATERAL LOCKING 10 HOLE LT",SUP-69915,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,4976.7,1990.68,2139.98,5289.65,,2732.21,,,,,,,percent of total billed charges,,3493.64,,,,,,,percent of total billed charges,,2378.36,,,,,,,percent of total billed charges,,,,,,,,,,,3732.53,,,,,,,percent of total billed charges,,,,,,,,,,,3732.53,,,,,,,percent of total billed charges,,3632.99,,,,,,,percent of total billed charges,,2856.63,,,,,,,percent of total billed charges,,3244.81,,,,,,,percent of total billed charges,,2289.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.71,,,,,,,percent of total billed charges,,4130.66,,,,,,,percent of total billed charges,,2139.98,,,,,,,percent of total billed charges,,2488.35,,,,,,,percent of total billed charges,,3483.69,,,,,,,percent of total billed charges,,3792.25,,,,,,,percent of total billed charges,,2871.56,,,,,,,percent of total billed charges,,3732.53,,,,,,,percent of total billed charges,,4230.2,,,,,,,percent of total billed charges,,4230.2,,,,,,,percent of total billed charges,,3732.53,,,,,,,percent of total billed charges,,2587.88,,,,,,,percent of total billed charges,,2339.05,,,,,,,percent of total billed charges,,3483.69,,,,,,,percent of total billed charges,,4230.2,,,,,,,percent of total billed charges,,3483.69,,,,,,,percent of total billed charges,,2986.02,,,,,,,percent of total billed charges,,5289.65,,,,,,,percent of total billed charges,,2378.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, HUMERAL PROXIMAL 10 HOLE SS RT 3.5 LCP 235MM",SUP-74322,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,5722.73,2289.09,2460.77,6082.59,,3141.78,,,,,,,percent of total billed charges,,4017.36,,,,,,,percent of total billed charges,,2734.89,,,,,,,percent of total billed charges,,,,,,,,,,,4292.05,,,,,,,percent of total billed charges,,,,,,,,,,,4292.05,,,,,,,percent of total billed charges,,4177.59,,,,,,,percent of total billed charges,,3284.85,,,,,,,percent of total billed charges,,3731.22,,,,,,,percent of total billed charges,,2632.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.19,,,,,,,percent of total billed charges,,4749.87,,,,,,,percent of total billed charges,,2460.77,,,,,,,percent of total billed charges,,2861.37,,,,,,,percent of total billed charges,,4005.91,,,,,,,percent of total billed charges,,4360.72,,,,,,,percent of total billed charges,,3302.02,,,,,,,percent of total billed charges,,4292.05,,,,,,,percent of total billed charges,,4864.32,,,,,,,percent of total billed charges,,4864.32,,,,,,,percent of total billed charges,,4292.05,,,,,,,percent of total billed charges,,2975.82,,,,,,,percent of total billed charges,,2689.68,,,,,,,percent of total billed charges,,4005.91,,,,,,,percent of total billed charges,,4864.32,,,,,,,percent of total billed charges,,4005.91,,,,,,,percent of total billed charges,,3433.64,,,,,,,percent of total billed charges,,6082.59,,,,,,,percent of total billed charges,,2734.89,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, HUMERAL PROXIMAL 3 HOLE SS LT 3.5 LCP 109MM",SUP-68249,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,4888.77,1955.51,2102.17,5196.19,,2683.93,,,,,,,percent of total billed charges,,3431.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,3666.58,,,,,,,percent of total billed charges,,,,,,,,,,,3666.58,,,,,,,percent of total billed charges,,3568.8,,,,,,,percent of total billed charges,,2806.15,,,,,,,percent of total billed charges,,3187.48,,,,,,,percent of total billed charges,,2248.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417.25,,,,,,,percent of total billed charges,,4057.68,,,,,,,percent of total billed charges,,2102.17,,,,,,,percent of total billed charges,,2444.39,,,,,,,percent of total billed charges,,3422.14,,,,,,,percent of total billed charges,,3725.24,,,,,,,percent of total billed charges,,2820.82,,,,,,,percent of total billed charges,,3666.58,,,,,,,percent of total billed charges,,4155.45,,,,,,,percent of total billed charges,,4155.45,,,,,,,percent of total billed charges,,3666.58,,,,,,,percent of total billed charges,,2542.16,,,,,,,percent of total billed charges,,2297.72,,,,,,,percent of total billed charges,,3422.14,,,,,,,percent of total billed charges,,4155.45,,,,,,,percent of total billed charges,,3422.14,,,,,,,percent of total billed charges,,2933.26,,,,,,,percent of total billed charges,,5196.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, HUMORUS LCP HOOK TI 3 HOLE",SUP-T75771,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2105.31,842.12,905.28,2237.7,,1155.82,,,,,,,percent of total billed charges,,1477.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1578.98,,,,,,,percent of total billed charges,,,,,,,,,,,1578.98,,,,,,,percent of total billed charges,,1536.88,,,,,,,percent of total billed charges,,1208.45,,,,,,,percent of total billed charges,,1372.66,,,,,,,percent of total billed charges,,968.44,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.61,,,,,,,percent of total billed charges,,1747.41,,,,,,,percent of total billed charges,,905.28,,,,,,,percent of total billed charges,,1052.66,,,,,,,percent of total billed charges,,1473.72,,,,,,,percent of total billed charges,,1604.25,,,,,,,percent of total billed charges,,1214.76,,,,,,,percent of total billed charges,,1578.98,,,,,,,percent of total billed charges,,1789.51,,,,,,,percent of total billed charges,,1789.51,,,,,,,percent of total billed charges,,1578.98,,,,,,,percent of total billed charges,,1094.76,,,,,,,percent of total billed charges,,989.5,,,,,,,percent of total billed charges,,1473.72,,,,,,,percent of total billed charges,,1789.51,,,,,,,percent of total billed charges,,1473.72,,,,,,,percent of total billed charges,,1263.19,,,,,,,percent of total billed charges,,2237.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, I FLAT MICRO 1.0 LINDORF LE-FORT 0MM LT",SUP-57580,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,712.06,284.82,306.19,756.84,,390.92,,,,,,,percent of total billed charges,,499.87,,,,,,,percent of total billed charges,,340.29,,,,,,,percent of total billed charges,,,,,,,,,,,534.05,,,,,,,percent of total billed charges,,,,,,,,,,,534.05,,,,,,,percent of total billed charges,,519.8,,,,,,,percent of total billed charges,,408.72,,,,,,,percent of total billed charges,,464.26,,,,,,,percent of total billed charges,,327.55,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.73,,,,,,,percent of total billed charges,,591.01,,,,,,,percent of total billed charges,,306.19,,,,,,,percent of total billed charges,,356.03,,,,,,,percent of total billed charges,,498.44,,,,,,,percent of total billed charges,,542.59,,,,,,,percent of total billed charges,,410.86,,,,,,,percent of total billed charges,,534.05,,,,,,,percent of total billed charges,,605.25,,,,,,,percent of total billed charges,,605.25,,,,,,,percent of total billed charges,,534.05,,,,,,,percent of total billed charges,,370.27,,,,,,,percent of total billed charges,,334.67,,,,,,,percent of total billed charges,,498.44,,,,,,,percent of total billed charges,,605.25,,,,,,,percent of total billed charges,,498.44,,,,,,,percent of total billed charges,,427.24,,,,,,,percent of total billed charges,,756.84,,,,,,,percent of total billed charges,,340.29,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, J RECON 12 HOLE LOW PROFILE SS LT 3.5 X 130MM",SUP-60674,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2239.24,895.7,962.87,2380.05,,1229.34,,,,,,,percent of total billed charges,,1571.95,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1679.43,,,,,,,percent of total billed charges,,,,,,,,,,,1679.43,,,,,,,percent of total billed charges,,1634.65,,,,,,,percent of total billed charges,,1285.32,,,,,,,percent of total billed charges,,1459.98,,,,,,,percent of total billed charges,,1030.05,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.23,,,,,,,percent of total billed charges,,1858.57,,,,,,,percent of total billed charges,,962.87,,,,,,,percent of total billed charges,,1119.62,,,,,,,percent of total billed charges,,1567.47,,,,,,,percent of total billed charges,,1706.3,,,,,,,percent of total billed charges,,1292.04,,,,,,,percent of total billed charges,,1679.43,,,,,,,percent of total billed charges,,1903.35,,,,,,,percent of total billed charges,,1903.35,,,,,,,percent of total billed charges,,1679.43,,,,,,,percent of total billed charges,,1164.4,,,,,,,percent of total billed charges,,1052.44,,,,,,,percent of total billed charges,,1567.47,,,,,,,percent of total billed charges,,1903.35,,,,,,,percent of total billed charges,,1567.47,,,,,,,percent of total billed charges,,1343.54,,,,,,,percent of total billed charges,,2380.05,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, J RECON 16 HOLE LOW PROFILE SS LT 3.5 X 130MM",SUP-60676,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2575.94,1030.38,1107.65,2737.92,,1414.19,,,,,,,percent of total billed charges,,1808.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,1880.44,,,,,,,percent of total billed charges,,1478.59,,,,,,,percent of total billed charges,,1679.51,,,,,,,percent of total billed charges,,1184.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.58,,,,,,,percent of total billed charges,,2138.03,,,,,,,percent of total billed charges,,1107.65,,,,,,,percent of total billed charges,,1287.97,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1962.87,,,,,,,percent of total billed charges,,1486.32,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,1339.49,,,,,,,percent of total billed charges,,1210.69,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1545.56,,,,,,,percent of total billed charges,,2737.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, J RECON 16 HOLE LOW PROFILE SS LT 3.5 X 130MM",SUP-60676,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2575.94,1030.38,1107.65,2737.92,,1414.19,,,,,,,percent of total billed charges,,1808.31,,,,,,,percent of total billed charges,,1231.04,,,,,,,percent of total billed charges,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,1880.44,,,,,,,percent of total billed charges,,1478.59,,,,,,,percent of total billed charges,,1679.51,,,,,,,percent of total billed charges,,1184.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.58,,,,,,,percent of total billed charges,,2138.03,,,,,,,percent of total billed charges,,1107.65,,,,,,,percent of total billed charges,,1287.97,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1962.87,,,,,,,percent of total billed charges,,1486.32,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,1339.49,,,,,,,percent of total billed charges,,1210.69,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1545.56,,,,,,,percent of total billed charges,,2737.92,,,,,,,percent of total billed charges,,1231.04,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, JONES COMPRESSION 8 HOLE RT",SUP-97773,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,3391.5,1356.6,1458.35,3604.77,,1861.93,,,,,,,percent of total billed charges,,2380.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2543.63,,,,,,,percent of total billed charges,,,,,,,,,,,2543.63,,,,,,,percent of total billed charges,,2475.8,,,,,,,percent of total billed charges,,1946.72,,,,,,,percent of total billed charges,,2211.26,,,,,,,percent of total billed charges,,1560.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.66,,,,,,,percent of total billed charges,,2814.95,,,,,,,percent of total billed charges,,1458.35,,,,,,,percent of total billed charges,,1695.75,,,,,,,percent of total billed charges,,2374.05,,,,,,,percent of total billed charges,,2584.32,,,,,,,percent of total billed charges,,1956.9,,,,,,,percent of total billed charges,,2543.63,,,,,,,percent of total billed charges,,2882.78,,,,,,,percent of total billed charges,,2882.78,,,,,,,percent of total billed charges,,2543.63,,,,,,,percent of total billed charges,,1763.58,,,,,,,percent of total billed charges,,1594.01,,,,,,,percent of total billed charges,,2374.05,,,,,,,percent of total billed charges,,2882.78,,,,,,,percent of total billed charges,,2374.05,,,,,,,percent of total billed charges,,2034.9,,,,,,,percent of total billed charges,,3604.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, L 2 X 2 HOLE MINI 2.0 MODULE TI LT 1.0MM REGULAR",SUP-57451,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,391.78,156.71,168.47,416.42,,215.09,,,,,,,percent of total billed charges,,275.03,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,293.84,,,,,,,percent of total billed charges,,,,,,,,,,,293.84,,,,,,,percent of total billed charges,,286,,,,,,,percent of total billed charges,,224.88,,,,,,,percent of total billed charges,,255.44,,,,,,,percent of total billed charges,,180.22,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.85,,,,,,,percent of total billed charges,,325.18,,,,,,,percent of total billed charges,,168.47,,,,,,,percent of total billed charges,,195.89,,,,,,,percent of total billed charges,,274.25,,,,,,,percent of total billed charges,,298.54,,,,,,,percent of total billed charges,,226.06,,,,,,,percent of total billed charges,,293.84,,,,,,,percent of total billed charges,,333.01,,,,,,,percent of total billed charges,,333.01,,,,,,,percent of total billed charges,,293.84,,,,,,,percent of total billed charges,,203.73,,,,,,,percent of total billed charges,,184.14,,,,,,,percent of total billed charges,,274.25,,,,,,,percent of total billed charges,,333.01,,,,,,,percent of total billed charges,,274.25,,,,,,,percent of total billed charges,,235.07,,,,,,,percent of total billed charges,,416.42,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, L 2 X 3 HOLE LOCKING RT TI 1.0MM",SUP-65136,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1060.15,424.06,455.86,1126.82,,582.02,,,,,,,percent of total billed charges,,744.23,,,,,,,percent of total billed charges,,506.65,,,,,,,percent of total billed charges,,,,,,,,,,,795.11,,,,,,,percent of total billed charges,,,,,,,,,,,795.11,,,,,,,percent of total billed charges,,773.91,,,,,,,percent of total billed charges,,608.53,,,,,,,percent of total billed charges,,691.22,,,,,,,percent of total billed charges,,487.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.04,,,,,,,percent of total billed charges,,879.92,,,,,,,percent of total billed charges,,455.86,,,,,,,percent of total billed charges,,530.08,,,,,,,percent of total billed charges,,742.11,,,,,,,percent of total billed charges,,807.83,,,,,,,percent of total billed charges,,611.71,,,,,,,percent of total billed charges,,795.11,,,,,,,percent of total billed charges,,901.13,,,,,,,percent of total billed charges,,901.13,,,,,,,percent of total billed charges,,795.11,,,,,,,percent of total billed charges,,551.28,,,,,,,percent of total billed charges,,498.27,,,,,,,percent of total billed charges,,742.11,,,,,,,percent of total billed charges,,901.13,,,,,,,percent of total billed charges,,742.11,,,,,,,percent of total billed charges,,636.09,,,,,,,percent of total billed charges,,1126.82,,,,,,,percent of total billed charges,,506.65,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, L 3/2 LT 2.7MM",SUP-73471,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,168.17,67.27,72.31,178.75,,92.33,,,,,,,percent of total billed charges,,118.06,,,,,,,percent of total billed charges,,80.37,,,,,,,percent of total billed charges,,,,,,,,,,,126.13,,,,,,,percent of total billed charges,,,,,,,,,,,126.13,,,,,,,percent of total billed charges,,122.76,,,,,,,percent of total billed charges,,96.53,,,,,,,percent of total billed charges,,109.65,,,,,,,percent of total billed charges,,77.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.55,,,,,,,percent of total billed charges,,139.58,,,,,,,percent of total billed charges,,72.31,,,,,,,percent of total billed charges,,84.09,,,,,,,percent of total billed charges,,117.72,,,,,,,percent of total billed charges,,128.15,,,,,,,percent of total billed charges,,97.03,,,,,,,percent of total billed charges,,126.13,,,,,,,percent of total billed charges,,142.94,,,,,,,percent of total billed charges,,142.94,,,,,,,percent of total billed charges,,126.13,,,,,,,percent of total billed charges,,87.45,,,,,,,percent of total billed charges,,79.04,,,,,,,percent of total billed charges,,117.72,,,,,,,percent of total billed charges,,142.94,,,,,,,percent of total billed charges,,117.72,,,,,,,percent of total billed charges,,100.9,,,,,,,percent of total billed charges,,178.75,,,,,,,percent of total billed charges,,80.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
