facility,GLYBURIDE 5 MG TABLET,RX-3489,CDM,025050000,HCPCS,0250,RC,23155-0058-01,NDC,,outpatient,1,UN,3,1.2,1.29,3.19,,1.65,,,,,,,percent of total billed charges,,2.11,,,,,,,percent of total billed charges,,1.43,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,2.19,,,,,,,percent of total billed charges,,1.72,,,,,,,percent of total billed charges,,1.96,,,,,,,percent of total billed charges,,1.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,1.43,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,GLYCERIN 99.5 % TOPICAL SOLUTION,RX-113859,CDM,025050000,HCPCS,0250,RC,00395-1031-16,NDC,,inpatient,473,ML,101.46,40.58,43.63,107.84,,55.7,,,,,,,percent of total billed charges,,71.22,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,76.1,,,,,,,percent of total billed charges,,,,,,,,,,,76.1,,,,,,,percent of total billed charges,,74.07,,,,,,,percent of total billed charges,,58.24,,,,,,,percent of total billed charges,,66.15,,,,,,,percent of total billed charges,,46.67,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92,,,,,,,percent of total billed charges,,84.21,,,,,,,percent of total billed charges,,43.63,,,,,,,percent of total billed charges,,50.73,,,,,,,percent of total billed charges,,71.02,,,,,,,percent of total billed charges,,77.31,,,,,,,percent of total billed charges,,58.54,,,,,,,percent of total billed charges,,76.1,,,,,,,percent of total billed charges,,86.24,,,,,,,percent of total billed charges,,86.24,,,,,,,percent of total billed charges,,76.1,,,,,,,percent of total billed charges,,52.76,,,,,,,percent of total billed charges,,47.69,,,,,,,percent of total billed charges,,71.02,,,,,,,percent of total billed charges,,86.24,,,,,,,percent of total billed charges,,71.02,,,,,,,percent of total billed charges,,60.88,,,,,,,percent of total billed charges,,107.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,GOSERELIN 3.6 MG SUBCUTANEOUS IMPLANT,RX-10137,CDM,J9202,HCPCS,0636,RC,70720-0950-36,NDC,,outpatient,1,UN,4383.41,1753.36,729.59,3725.9,,2406.49,,,,,,,percent of total billed charges,,1473.56,,,,,,,fee schedule,,1396.5,,,,,,,fee schedule,,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,3287.56,,,,,,,percent of total billed charges,,,,,,,,,,,3287.56,,,,,,,percent of total billed charges,,3199.89,,,,,,,percent of total billed charges,,1473.56,,,,,,,fee schedule,,729.59,,,,,,,fee schedule,,1196.53,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064,,,,,,,percent of total billed charges,,3638.23,,,,,,,percent of total billed charges,,1884.87,,,,,,,percent of total billed charges,,2191.71,,,,,,,percent of total billed charges,,3068.39,,,,,,,percent of total billed charges,,3340.16,,,,,,,percent of total billed charges,,2529.23,,,,,,,percent of total billed charges,,3287.56,,,,,,,percent of total billed charges,,3725.9,,,,,,,percent of total billed charges,,3725.9,,,,,,,percent of total billed charges,,3287.56,,,,,,,percent of total billed charges,,2279.37,,,,,,,percent of total billed charges,,2060.2,,,,,,,percent of total billed charges,,3068.39,,,,,,,percent of total billed charges,,3725.9,,,,,,,percent of total billed charges,,3068.39,,,,,,,percent of total billed charges,,2630.05,,,,,,,percent of total billed charges,,729.59,,,,,,,fee schedule,,1396.5,,,,,,,fee schedule,,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;,,,,,,,,fee schedule,standard_charge|negotiated_dollar calculated as 0;
facility,GRANISETRON HCL 1 MG/ML (1 ML) INTRAVENOUS SOLUTION,RX-115570,CDM,J1626,HCPCS,0636,RC,00143-9744-10,NDC,,inpatient,1,ML,13.12,5.25,5.64,13.95,,7.2,,,,,,,percent of total billed charges,,9.21,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,9.84,,,,,,,percent of total billed charges,,,,,,,,,,,9.84,,,,,,,percent of total billed charges,,9.58,,,,,,,percent of total billed charges,,7.53,,,,,,,percent of total billed charges,,8.55,,,,,,,percent of total billed charges,,6.04,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.17,,,,,,,percent of total billed charges,,10.89,,,,,,,percent of total billed charges,,5.64,,,,,,,percent of total billed charges,,6.56,,,,,,,percent of total billed charges,,9.18,,,,,,,percent of total billed charges,,10,,,,,,,percent of total billed charges,,7.57,,,,,,,percent of total billed charges,,9.84,,,,,,,percent of total billed charges,,11.15,,,,,,,percent of total billed charges,,11.15,,,,,,,percent of total billed charges,,9.84,,,,,,,percent of total billed charges,,6.82,,,,,,,percent of total billed charges,,6.17,,,,,,,percent of total billed charges,,9.18,,,,,,,percent of total billed charges,,11.15,,,,,,,percent of total billed charges,,9.18,,,,,,,percent of total billed charges,,7.87,,,,,,,percent of total billed charges,,13.95,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,GUANFACINE 1 MG TABLET,RX-10149,CDM,025050000,HCPCS,0250,RC,29300-0458-01,NDC,,inpatient,1,UN,3,1.2,1.29,3.19,,1.65,,,,,,,percent of total billed charges,,2.11,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,2.19,,,,,,,percent of total billed charges,,1.72,,,,,,,percent of total billed charges,,1.96,,,,,,,percent of total billed charges,,1.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,GUIDEWIRE ORTHOPEDIC 150MM 1.4MM TROCAR TIP,SUP-104986,CDM,C1769,HCPCS,0272,RC,,,,inpatient,,,323.01,129.2,138.89,343.32,,177.33,,,,,,,percent of total billed charges,,226.75,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,242.26,,,,,,,percent of total billed charges,,,,,,,,,,,242.26,,,,,,,percent of total billed charges,,235.8,,,,,,,percent of total billed charges,,185.41,,,,,,,percent of total billed charges,,210.6,,,,,,,percent of total billed charges,,148.58,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.78,,,,,,,percent of total billed charges,,268.1,,,,,,,percent of total billed charges,,138.89,,,,,,,percent of total billed charges,,161.51,,,,,,,percent of total billed charges,,226.11,,,,,,,percent of total billed charges,,246.13,,,,,,,percent of total billed charges,,186.38,,,,,,,percent of total billed charges,,242.26,,,,,,,percent of total billed charges,,274.56,,,,,,,percent of total billed charges,,274.56,,,,,,,percent of total billed charges,,242.26,,,,,,,percent of total billed charges,,167.97,,,,,,,percent of total billed charges,,151.81,,,,,,,percent of total billed charges,,226.11,,,,,,,percent of total billed charges,,274.56,,,,,,,percent of total billed charges,,226.11,,,,,,,percent of total billed charges,,193.81,,,,,,,percent of total billed charges,,343.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HALOPERIDOL 0.5 MG TABLET,RX-3578,CDM,025050000,HCPCS,0250,RC,51079-0733-20,NDC,,inpatient,1,UN,3,1.2,1.29,3.19,,1.65,,,,,,,percent of total billed charges,,2.11,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,2.19,,,,,,,percent of total billed charges,,1.72,,,,,,,percent of total billed charges,,1.96,,,,,,,percent of total billed charges,,1.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HALOPERIDOL 2 MG TABLET,RX-3581,CDM,025050000,HCPCS,0250,RC,51079-0735-20,NDC,,inpatient,1,UN,3,1.2,1.29,3.19,,1.65,,,,,,,percent of total billed charges,,2.11,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,2.19,,,,,,,percent of total billed charges,,1.72,,,,,,,percent of total billed charges,,1.96,,,,,,,percent of total billed charges,,1.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(Up to 0.5 Mg) Albuterol Ipratropium Non-Compound,PX-025005120,CDM,J7620,HCPCS,0250,RC,,,,inpatient,,,3,1.2,1.29,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(Wsu) Drainage of Hydrocele Tunica,PX-036100768,CDM,55000,CPT,0361,RC,,,,outpatient,,,853,341.2,366.79,906.64,,468.3,,,,,,,percent of total billed charges,,598.81,,,,,,,percent of total billed charges,,407.73,,,,,,,percent of total billed charges,OP Surgery,,,,,,,,,,639.75,,,,,,,percent of total billed charges,,,,,,,,,,,639.75,,,,,,,percent of total billed charges,,622.69,,,,,,,percent of total billed charges,,489.62,,,,,,,percent of total billed charges,,556.16,,,,,,,percent of total billed charges,,392.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.25,,,,,,,percent of total billed charges,,707.99,,,,,,,percent of total billed charges,,366.79,,,,,,,percent of total billed charges,,426.5,,,,,,,percent of total billed charges,,597.1,,,,,,,percent of total billed charges,,649.99,,,,,,,percent of total billed charges,,492.18,,,,,,,percent of total billed charges,,639.75,,,,,,,percent of total billed charges,,725.05,,,,,,,percent of total billed charges,,725.05,,,,,,,percent of total billed charges,,639.75,,,,,,,percent of total billed charges,,443.56,,,,,,,percent of total billed charges,,400.91,,,,,,,percent of total billed charges,,597.1,,,,,,,percent of total billed charges,,725.05,,,,,,,percent of total billed charges,,597.1,,,,,,,percent of total billed charges,,511.8,,,,,,,percent of total billed charges,,906.64,,,,,,,percent of total billed charges,,407.73,,,,,,,percent of total billed charges,OP Surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(per 1 Mg) Triamcinolone Acet Inj,PX-025000346,CDM,J3300,HCPCS,0636,RC,,,,outpatient,,,18,7.2,7.74,49.2,,9.88,,,,,,,percent of total billed charges,,49.2,,,,,,,fee schedule,,47.5,,,,,,,fee schedule,,,,,,,,,,,13.5,,,,,,,percent of total billed charges,,,,,,,,,,,13.5,,,,,,,percent of total billed charges,,13.14,,,,,,,percent of total billed charges,,49.2,,,,,,,fee schedule,,24.07,,,,,,,fee schedule,,39.47,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58,,,,,,,percent of total billed charges,,14.94,,,,,,,percent of total billed charges,,7.74,,,,,,,percent of total billed charges,,9,,,,,,,percent of total billed charges,,12.6,,,,,,,percent of total billed charges,,13.72,,,,,,,percent of total billed charges,,10.39,,,,,,,percent of total billed charges,,13.5,,,,,,,percent of total billed charges,,15.3,,,,,,,percent of total billed charges,,15.3,,,,,,,percent of total billed charges,,13.5,,,,,,,percent of total billed charges,,9.36,,,,,,,percent of total billed charges,,8.46,,,,,,,percent of total billed charges,,12.6,,,,,,,percent of total billed charges,,15.3,,,,,,,percent of total billed charges,,12.6,,,,,,,percent of total billed charges,,10.8,,,,,,,percent of total billed charges,,24.07,,,,,,,fee schedule,,47.5,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(per 250 Mg) Ceftriaxone Sodium Inj,PX-025000238,CDM,J0696,HCPCS,0636,RC,,,,outpatient,,,9,3.6,0.46,7.65,,4.94,,,,,,,percent of total billed charges,,0.86,,,,,,,fee schedule,,0.93,,,,,,,fee schedule,,,,,,,,,,,6.75,,,,,,,percent of total billed charges,,,,,,,,,,,6.75,,,,,,,percent of total billed charges,,6.57,,,,,,,percent of total billed charges,,0.86,,,,,,,fee schedule,,0.46,,,,,,,fee schedule,,0.75,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,,,,,,,percent of total billed charges,,7.47,,,,,,,percent of total billed charges,,3.87,,,,,,,percent of total billed charges,,4.5,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,6.86,,,,,,,percent of total billed charges,,5.19,,,,,,,percent of total billed charges,,6.75,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,6.75,,,,,,,percent of total billed charges,,4.68,,,,,,,percent of total billed charges,,4.23,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,5.4,,,,,,,percent of total billed charges,,0.46,,,,,,,fee schedule,,0.93,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(per 250 Mg) Levofloxacin Inj,PX-025000296,CDM,J1956,HCPCS,0636,RC,,,,outpatient,,,11,4.4,1.96,9.35,,6.04,,,,,,,percent of total billed charges,,5.09,,,,,,,fee schedule,,3.79,,,,,,,fee schedule,,,,,,,,,,,8.25,,,,,,,percent of total billed charges,,,,,,,,,,,8.25,,,,,,,percent of total billed charges,,8.03,,,,,,,percent of total billed charges,,5.09,,,,,,,fee schedule,,1.96,,,,,,,fee schedule,,3.21,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69,,,,,,,percent of total billed charges,,9.13,,,,,,,percent of total billed charges,,4.73,,,,,,,percent of total billed charges,,5.5,,,,,,,percent of total billed charges,,7.7,,,,,,,percent of total billed charges,,8.38,,,,,,,percent of total billed charges,,6.35,,,,,,,percent of total billed charges,,8.25,,,,,,,percent of total billed charges,,9.35,,,,,,,percent of total billed charges,,9.35,,,,,,,percent of total billed charges,,8.25,,,,,,,percent of total billed charges,,5.72,,,,,,,percent of total billed charges,,5.17,,,,,,,percent of total billed charges,,7.7,,,,,,,percent of total billed charges,,9.35,,,,,,,percent of total billed charges,,7.7,,,,,,,percent of total billed charges,,6.6,,,,,,,percent of total billed charges,,1.96,,,,,,,fee schedule,,3.79,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,HC-(per 5 Units) Insulin Inj,PX-025000292,CDM,J1815,HCPCS,0636,RC,,,,inpatient,,,9,3.6,3.87,9.57,,4.94,,,,,,,percent of total billed charges,,6.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,6.75,,,,,,,percent of total billed charges,,,,,,,,,,,6.75,,,,,,,percent of total billed charges,,6.57,,,,,,,percent of total billed charges,,5.17,,,,,,,percent of total billed charges,,5.87,,,,,,,percent of total billed charges,,4.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,,,,,,,percent of total billed charges,,7.47,,,,,,,percent of total billed charges,,3.87,,,,,,,percent of total billed charges,,4.5,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,6.86,,,,,,,percent of total billed charges,,5.19,,,,,,,percent of total billed charges,,6.75,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,6.75,,,,,,,percent of total billed charges,,4.68,,,,,,,percent of total billed charges,,4.23,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,7.65,,,,,,,percent of total billed charges,,6.3,,,,,,,percent of total billed charges,,5.4,,,,,,,percent of total billed charges,,9.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
