HC XR PELVIS 1 OR 2 VIEWS,3207217001,CDM,320,RC,72170,CPT,,Outpatient,,,640.00,320.00,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,103.22,,,,,,,fee schedule,1.00,544.00,100.00% of Medicare
HC XR PELVIS COMPLETE,3207219001,CDM,320,RC,72190,CPT,,Inpatient,,,948.00,474.00,Congregation of the Sister Servants,Congregation of the Sister Servants,805.80,,,,,,,percent of total billed charges,341.28,805.80,
HC XR PELVIS COMPLETE,3207219001,CDM,320,RC,72190,CPT,,Outpatient,,,948.00,474.00,Blue Cross Blue Shield,Capital - Basic Network Rates,404.61,,,,,,,percent of total billed charges,1.00,805.80,
HC XR PERINEOGRAM,3207477501,CDM,320,RC,74775,CPT,,Outpatient,,,1319.00,659.50,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,237.94,,,,,,,fee schedule,1.00,1178.41,101.00% of Medicare
HC XR RIB UNI W/PA CHEST MIN 3 VIEWS ,3207110109,CDM,320,RC,71101,CPT,,Inpatient,,,860.00,430.00,Congregation of the Sister Servants,Congregation of the Sister Servants,731.00,,,,,,,percent of total billed charges,309.60,731.00,
HC XR RIB UNI W/PA CHEST MIN 3 VIEWS ,3207110109,CDM,320,RC,71101,CPT,,Outpatient,,,860.00,430.00,Life Geisinger,Life Geisinger - Managed Medicaid,103.22,,,,,,,fee schedule,1.00,731.00,100.00% of Medicare
HC XR RIB UNI W/PA CHEST MIN 3 VIEWS ,3207110109,CDM,320,RC,71101,CPT,,Outpatient,,,860.00,430.00,UPMC for Life,UPMC For Life - Medicare Advantage,108.38,,,,,,,fee schedule,1.00,731.00,105.00% of Medicare
HC XR RIBS BILAT W/PA CHEST MIN 4 VIEWS,3207111101,CDM,320,RC,71111,CPT,,Inpatient,,,1279.00,639.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,460.44,,,,,,,percent of total billed charges,460.44,1087.15,
HC XR RIBS BILAT W/PA CHEST MIN 4 VIEWS,3207111101,CDM,320,RC,71111,CPT,,Outpatient,,,1279.00,639.50,Intergroup Services,Intergroup Services,1087.15,,,,,,,percent of total billed charges,1.00,1087.15,
HC XR RIBS BILATERAL 3 VIEWS,3207111001,CDM,320,RC,71110,CPT,,Outpatient,,,993.00,496.50,Geisinger Health Plan,Geisinger Health Plan - Commercial,374.40,,,,,,,fee schedule,1.00,844.05,362.72% of Medicare
HC XR RIBS BILATERAL 3 VIEWS,3207111001,CDM,320,RC,71110,CPT,,Outpatient,,,993.00,496.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,844.05,
HC XR RIBS UNILATERAL 2 VIEWS,3207110009,CDM,320,RC,71100,CPT,,Outpatient,,,618.00,309.00,Integrated Health Plan,Integrated Health Plan,370.80,,,,,,,percent of total billed charges,1.00,525.30,
HC XR SACRUM & COCCYX MIN 2 VIEWS,3207222001,CDM,320,RC,72220,CPT,,Outpatient,,,858.00,429.00,Aetna,First Health Network,561.99,,,,,,,percent of total billed charges,1.00,729.30,
HC XR SALIVARY GLAND CALCULUS,3207038001,CDM,320,RC,70380,CPT,,Outpatient,,,238.00,119.00,Geisinger Health Plan,Geisinger Health Plan - Employee,195.15,,,,,,,fee schedule,1.00,429.80,227.12% of Medicare
HC XR SALIVARY GLAND CALCULUS,3207038001,CDM,320,RC,70380,CPT,,Outpatient,,,238.00,119.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,429.80,
HC XR SCAPULA COMPLETE,3207301009,CDM,320,RC,73010,CPT,,Outpatient,,,651.00,325.50,Multiplan,Multiplan/Private Health Care System,553.35,,,,,,,percent of total billed charges,1.00,553.35,
HC XR SELLA TURCICA,3207024001,CDM,320,RC,70240,CPT,,Outpatient,,,224.00,112.00,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,85.92,,,,,,,fee schedule,1.00,429.80,100.00% of Medicare
HC XR SELLA TURCICA,3207024001,CDM,320,RC,70240,CPT,,Outpatient,,,224.00,112.00,Multiplan,Multiplan/Private Health Care System,190.40,,,,,,,percent of total billed charges,1.00,429.80,
HC XR SHOULDER 1 VIEW,3207302009,CDM,320,RC,73020,CPT,,Outpatient,,,645.00,322.50,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,86.78,,,,,,,fee schedule,1.00,548.25,101.00% of Medicare
HC XR SHOULDER ARTHRO S&I,3207304009,CDM,320,RC,73040,CPT,,Inpatient,,,1986.00,993.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,714.96,,,,,,,percent of total billed charges,714.96,1688.10,
HC XR SHOULDER ARTHRO S&I,3207304009,CDM,320,RC,73040,CPT,,Outpatient,,,1986.00,993.00,Christian Healthcare Ministries,Christian Healthcare Ministries,993.00,,,,,,,percent of total billed charges,1.00,1723.03,
HC XR SI JOINTS 3 OR > VIEWS,3207220201,CDM,320,RC,72202,CPT,,Outpatient,,,774.00,387.00,Congregation of the Sister Servants,Congregation of the Sister Servants,657.90,,,,,,,percent of total billed charges,1.00,657.90,
HC XR SINUS PARA < 3 VIEWS,3207021001,CDM,320,RC,70210,CPT,,Inpatient,,,585.00,292.50,Integrated Health Plan,Integrated Health Plan,351.00,,,,,,,percent of total billed charges,210.60,497.25,
HC XR SINUS PARA < 3 VIEWS,3207021001,CDM,320,RC,70210,CPT,,Inpatient,,,585.00,292.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,292.50,,,,,,,percent of total billed charges,210.60,497.25,
HC XR SINUS PARA COMPLETE MIN 3 VIEWS,3207022001,CDM,320,RC,70220,CPT,,Inpatient,,,850.00,425.00,Wyoming Seminary,Wyoming Seminary,595.00,,,,,,,percent of total billed charges,306.00,722.50,
HC XR SINUS PARA COMPLETE MIN 3 VIEWS,3207022001,CDM,320,RC,70220,CPT,,Outpatient,,,850.00,425.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,297.07,,,,,,,percent of total billed charges,1.00,722.50,
HC XR SMALL BOWEL DOUBLE CONTRAST STUDY,3207424601,CDM,320,RC,74246,CPT,,Outpatient,,,1643.00,821.50,Blue Cross Blue Shield,Capital - Basic Network Rates,701.23,,,,,,,percent of total billed charges,1.00,1396.55,
HC XR SMALL BOWEL DOUBLE CONTRAST STUDY,3207424601,CDM,320,RC,74246,CPT,,Outpatient,,,1643.00,821.50,Multiplan,Multiplan/Private Health Care System,1396.55,,,,,,,percent of total billed charges,1.00,1396.55,
HC XR SPINE 1 VIEW,3207202001,CDM,320,RC,72020,CPT,,Outpatient,,,578.00,289.00,Blue Cross Blue Shield,Capital - Special Network Rates,141.38,,,,,,,percent of total billed charges,1.00,491.30,
HC XR SPINE 1 VIEW,3207202001,CDM,320,RC,72020,CPT,,Outpatient,,,578.00,289.00,Wyoming Seminary,Wyoming Seminary,404.60,,,,,,,percent of total billed charges,1.00,491.30,
HC XR SPINE ENTIRE T&L 1 VIEW,3207208101,CDM,320,RC,72081,CPT,,Inpatient,,,720.00,360.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,259.20,,,,,,,percent of total billed charges,259.20,612.00,
HC XR SPINE ENTIRE T&L 1 VIEW,3207208101,CDM,320,RC,72081,CPT,,Outpatient,,,720.00,360.00,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,89.36,,,,,,,fee schedule,1.00,612.00,104.00% of Medicare
HC XR SPINE ENTIRE T&L 2-3 VIEWS,3207208201,CDM,320,RC,72082,CPT,,Inpatient,,,1257.00,628.50,Aetna,First Health Network,823.34,,,,,,,percent of total billed charges,452.52,1068.45,
HC XR SPINE ENTIRE T&L 2-3 VIEWS,3207208201,CDM,320,RC,72082,CPT,,Outpatient,,,1257.00,628.50,Medicare,Medicare,103.22,,,,,,,fee schedule,1.00,1068.45,100.00% of Medicare
HC XR SPINE ENTIRE T&L 2-3 VIEWS,3207208201,CDM,320,RC,72082,CPT,,Outpatient,,,1257.00,628.50,Multiplan,Multiplan/Private Health Care System,1068.45,,,,,,,percent of total billed charges,1.00,1068.45,
HC XR SPINE ENTIRE T&L 2-3 VIEWS,3207208201,CDM,320,RC,72082,CPT,,Outpatient,,,1257.00,628.50,Prison Health Services,Prison Health Services,103.22,,,,,,,fee schedule,1.00,1068.45,100.00% of Medicare
HC XR SPINE ENTIRE T&L 4-5 VIEWS,3207208301,CDM,320,RC,72083,CPT,,Outpatient,,,1311.00,655.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,1114.35,
HC XR SPINE ENTIRE T&L MIN 6 VIEWS,3207208401,CDM,320,RC,72084,CPT,,Inpatient,,,1731.00,865.50,Multiplan,Multiplan/Private Health Care System,1471.35,,,,,,,percent of total billed charges,623.16,1471.35,
HC XR SURGICAL SPECIMEN,3207609801,CDM,320,RC,76098,CPT,,Inpatient,,,1793.00,896.50,Christian Healthcare Ministries,Christian Healthcare Ministries,896.50,,,,,,,percent of total billed charges,645.48,1524.05,
HC XR SWALLOW FUNCTION W/VIDEO,3207423001,CDM,320,RC,74230,CPT,,Outpatient,,,1294.00,647.00,Congregation of the Sister Servants,Congregation of the Sister Servants,1099.90,,,,,,,percent of total billed charges,1.00,1099.90,
HC XR SWALLOW FUNCTION W/VIDEO,3207423001,CDM,320,RC,74230,CPT,,Outpatient,,,1294.00,647.00,UPMC for Life,UPMC For Life - Medicare Advantage,181.84,,,,,,,fee schedule,1.00,1099.90,105.00% of Medicare
HC XR THORACIC SPINE 2 VIEWS,3207207001,CDM,320,RC,72070,CPT,,Outpatient,,,841.00,420.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,714.85,
HC XR THORACIC SPINE MIN 4 VIEWS,3207207401,CDM,320,RC,72074,CPT,,Inpatient,,,1177.00,588.50,Christian Healthcare Ministries,Christian Healthcare Ministries,588.50,,,,,,,percent of total billed charges,423.72,1000.45,
HC XR THORACIC SPINE MIN 4 VIEWS,3207207401,CDM,320,RC,72074,CPT,,Outpatient,,,1177.00,588.50,Blue Cross Blue Shield,Capital - Basic Network Rates,502.34,,,,,,,percent of total billed charges,1.00,1000.45,
HC XR THORACIC SPINE MIN 4 VIEWS,3207207401,CDM,320,RC,72074,CPT,,Outpatient,,,1177.00,588.50,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,104.25,,,,,,,fee schedule,1.00,1000.45,101.00% of Medicare
HC XR THORACOLUMBAR SPINE MIN 2 VIEWS,3207208001,CDM,320,RC,72080,CPT,,Outpatient,,,696.00,348.00,Life Geisinger,Life Geisinger - Managed Medicaid,85.92,,,,,,,fee schedule,1.00,591.60,100.00% of Medicare
HC XR TMJ OPEN CLOSED MOUTH BILATERAL,3207033001,CDM,320,RC,70330,CPT,,Inpatient,,,927.00,463.50,Multiplan,Multiplan/Private Health Care System,787.95,,,,,,,percent of total billed charges,333.72,787.95,
HC XR UPPER EXTR INFANT MIN 2 VIEWS,3207309209,CDM,320,RC,73092,CPT,,Outpatient,,,771.00,385.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,269.46,,,,,,,percent of total billed charges,1.00,655.35,
HC XR UPPER EXTR INFANT MIN 2 VIEWS,3207309209,CDM,320,RC,73092,CPT,,Outpatient,,,771.00,385.50,Wire Rope,Wire Rope,175.48,,,,,,,fee schedule,1.00,655.35,170.00% of Medicare
HC XR UPPER GI SINGLE CONTRAST STUDY,3207424001,CDM,320,RC,74240,CPT,,Inpatient,,,1542.00,771.00,Aetna,First Health Network,1010.01,,,,,,,percent of total billed charges,555.12,1310.70,
HC XR UPPER GI SINGLE CONTRAST STUDY,3207424001,CDM,320,RC,74240,CPT,,Outpatient,,,1542.00,771.00,Multiplan,Beech Street,1310.70,,,,,,,percent of total billed charges,1.00,1310.70,
HC XR URETHROCYSTOGRAPHY RETROGRADE S&I,3207445001,CDM,320,RC,74450,CPT,,Outpatient,,,1774.00,887.00,Prison Health Services,Seven Corners,699.67,,,,,,,fee schedule,1.00,1507.90,297.00% of Medicare
HC XR URETHROCYSTOGRAPHY RETROGRADE S&I,3207445001,CDM,320,RC,74450,CPT,,Outpatient,,,1774.00,887.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1507.90,
HC XR URETHROCYSTOGRAPHY RETROGRADE S&I,3207445001,CDM,320,RC,74450,CPT,,Outpatient,,,1774.00,887.00,United Healthcare,United Healthcare - Client Specific Rate,904.74,,,,,,,percent of total billed charges,1.00,1507.90,
HC XR URETHROCYSTOGRAPHY RETROGRADE S&I,3207445001,CDM,320,RC,74450,CPT,,Outpatient,,,1774.00,887.00,Wire Rope,Wire Rope,400.48,,,,,,,fee schedule,1.00,1507.90,170.00% of Medicare
HC XR URETHROCYSTOGRAPHY VOIDING S&I,3207445501,CDM,320,RC,74455,CPT,,Outpatient,,,1561.00,780.50,Blue Cross Blue Shield,Highmark BC/BS,1178.41,,,,,,,fee schedule,1.00,1326.85,500.22% of Medicare
HC XR UROGRAPHY ANTEGRADE,3207442501,CDM,320,RC,74425,CPT,,Inpatient,,,1312.00,656.00,Integrated Health Plan,Integrated Health Plan,787.20,,,,,,,percent of total billed charges,472.32,1115.20,
HC XR UROGRAPHY ANTEGRADE,3207442501,CDM,320,RC,74425,CPT,,Inpatient,,,1312.00,656.00,Intergroup Services,Intergroup Services,1115.20,,,,,,,percent of total billed charges,472.32,1115.20,
HC XR UROGRAPHY ANTEGRADE,3207442501,CDM,320,RC,74425,CPT,,Outpatient,,,1312.00,656.00,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,347.90,,,,,,,fee schedule,1.00,1723.03,101.00% of Medicare
HC XR UROGRAPHY ANTEGRADE,3207442501,CDM,320,RC,74425,CPT,,Outpatient,,,1312.00,656.00,Wyoming Seminary,Wyoming Seminary,918.40,,,,,,,percent of total billed charges,1.00,1723.03,
HC XR UROGRAPHY RETROGRADE WO/W KUB,3207442001,CDM,320,RC,74420,CPT,,Outpatient,,,1267.00,633.50,Blue Cross Blue Shield,Capital - Basic Network Rates,540.76,,,,,,,percent of total billed charges,1.00,1723.03,
HC XR UROGRAPHY RETROGRADE WO/W KUB,3207442001,CDM,320,RC,74420,CPT,,Outpatient,,,1267.00,633.50,Wyoming Seminary,Wyoming Seminary,886.90,,,,,,,percent of total billed charges,1.00,1723.03,
HC XR VEIN ADRENAL UNILATERAL,3207584001,CDM,320,RC,75840,CPT,,Inpatient,,,7171.00,3585.50,Christian Healthcare Ministries,Christian Healthcare Ministries,3585.50,,,,,,,percent of total billed charges,2581.56,6095.35,
HC XR VEIN ADRENAL UNILATERAL,3207584001,CDM,320,RC,75840,CPT,,Outpatient,,,7171.00,3585.50,Ambetter,Ambetter,10287.69,,,,,,,fee schedule,1.00,15594.26,330.00% of Medicare
HC XR VEIN ADRENAL UNILATERAL,3207584001,CDM,320,RC,75840,CPT,,Outpatient,,,7171.00,3585.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,15594.26,
HC XR VEIN ADRENAL UNILATERAL,3207584001,CDM,320,RC,75840,CPT,,Outpatient,,,7171.00,3585.50,Wire Rope,Wire Rope,5299.72,,,,,,,fee schedule,1.00,15594.26,170.00% of Medicare
HC XR VEIN EYE SOCKET,3207588001,CDM,320,RC,75880,CPT,,Inpatient,,,2133.00,1066.50,Multiplan,Multiplan/Private Health Care System,1813.05,,,,,,,percent of total billed charges,767.88,1813.05,
HC XR VEIN EYE SOCKET,3207588001,CDM,320,RC,75880,CPT,,Outpatient,,,2133.00,1066.50,Blue Cross Blue Shield,Capital - Special Network Rates,521.73,,,,,,,percent of total billed charges,1.00,3098.14,
HC XR VEIN HEPATIC W/O HEMODYNAMIC S&I,3207589101,CDM,320,RC,75891,CPT,,Outpatient,,,7837.00,3918.50,Aetna,Aetna,3667.72,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEIN HEPATIC W/O HEMODYNAMIC S&I,3207589101,CDM,320,RC,75891,CPT,,Outpatient,,,7837.00,3918.50,Blue Cross Blue Shield,Capital - Special Network Rates,1916.93,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEIN HEPATIC W/O HEMODYNAMIC S&I,3207589101,CDM,320,RC,75891,CPT,,Outpatient,,,7837.00,3918.50,Medicare,Medicare,3117.48,,,,,,,fee schedule,1.00,15594.26,100.00% of Medicare
HC XR VEIN HEPATIC W/O HEMODYNAMIC S&I,3207589101,CDM,320,RC,75891,CPT,,Outpatient,,,7837.00,3918.50,Wyoming Seminary,Wyoming Seminary,5485.90,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEIN KIDNEY BILATERAL,3207583301,CDM,320,RC,75833,CPT,,Outpatient,,,11349.00,5674.50,Geisinger Health Plan,Geisinger Health Plan - Commercial,11307.73,,,,,,,fee schedule,1.00,15594.26,362.72% of Medicare
HC XR VEIN LIVER W/O HEMODYNAMIC S&I,3207588701,CDM,320,RC,75887,CPT,,Inpatient,,,7171.00,3585.50,Congregation of the Sister Servants,Congregation of the Sister Servants,6095.35,,,,,,,percent of total billed charges,2581.56,6095.35,
HC XR VEIN LIVER W/O HEMODYNAMIC S&I,3207588701,CDM,320,RC,75887,CPT,,Outpatient,,,7171.00,3585.50,Intergroup Services,Intergroup Services,6095.35,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEIN SPLEEN/LIVER S&I,3207581001,CDM,320,RC,75810,CPT,,Inpatient,,,7171.00,3585.50,Integrated Health Plan,Integrated Health Plan,4302.60,,,,,,,percent of total billed charges,2581.56,6095.35,
HC XR VEIN SPLEEN/LIVER S&I,3207581001,CDM,320,RC,75810,CPT,,Inpatient,,,7171.00,3585.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,3585.50,,,,,,,percent of total billed charges,2581.56,6095.35,
HC XR VEIN SPLEEN/LIVER S&I,3207581001,CDM,320,RC,75810,CPT,,Outpatient,,,7171.00,3585.50,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,3242.18,,,,,,,fee schedule,1.00,15594.26,104.00% of Medicare
HC XR VEIN SPLEEN/LIVER S&I,3207581001,CDM,320,RC,75810,CPT,,Outpatient,,,7171.00,3585.50,United Healthcare,United Healthcare - Client Specific Rate,3657.21,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEIN VENOUS SINUS OR JUG CATH  S&I,3207586001,CDM,320,RC,75860,CPT,,Inpatient,,,8961.00,4480.50,Integrated Health Plan,Integrated Health Plan,5376.60,,,,,,,percent of total billed charges,3225.96,7616.85,
HC XR VEIN VENOUS SINUS OR JUG CATH  S&I,3207586001,CDM,320,RC,75860,CPT,,Outpatient,,,8961.00,4480.50,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,3242.18,,,,,,,fee schedule,1.00,15594.26,104.00% of Medicare
HC XR VEINOGRAPHY SUPERIOR SAG SINUS S&I,3207587001,CDM,320,RC,75870,CPT,,Outpatient,,,7171.00,3585.50,Multiplan,Multiplan/Private Health Care System,6095.35,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEINOGRAPHY SUPERIOR SAG SINUS S&I,3207587001,CDM,320,RC,75870,CPT,,Outpatient,,,7171.00,3585.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2581.56,,,,,,,percent of total billed charges,1.00,15594.26,
HC XR VEINOGRAPHY SUPERIOR SAG SINUS S&I,3207587001,CDM,320,RC,75870,CPT,,Outpatient,,,7171.00,3585.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,15594.26,
HC XR WRIST 2 VIEWS,3207310009,CDM,320,RC,73100,CPT,,Outpatient,,,758.00,379.00,Blue Cross Blue Shield,Highmark BC/BS,429.80,,,,,,,fee schedule,1.00,644.30,500.22% of Medicare
HC XR WRIST COMPLETE MIN 3 VIEWS,3207311009,CDM,320,RC,73110,CPT,,Inpatient,,,796.00,398.00,Aetna,First Health Network,521.38,,,,,,,percent of total billed charges,286.56,676.60,
HC XR WRIST COMPLETE MIN 3 VIEWS,3207311009,CDM,320,RC,73110,CPT,,Outpatient,,,796.00,398.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,676.60,
HC XR WRIST COMPLETE MIN 3 VIEWS,3207311009,CDM,320,RC,73110,CPT,,Outpatient,,,796.00,398.00,Wire Rope,Wire Rope,146.07,,,,,,,fee schedule,1.00,676.60,170.00% of Medicare
HC Y CHROM MICRODLTN (MP LVL 4) REF6,3008140306,CDM,300,RC,,,,Inpatient,,,1126.00,563.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,563.00,,,,,,,percent of total billed charges,405.36,957.10,
HC YEAST SUSCEPT MIC AMPHOTERICIN B REF3,3008718608,CDM,300,RC,,,,Outpatient,,,243.00,121.50,Cigna,Cigna,104.20,,,,,,,percent of total billed charges,1.00,206.55,
HC YEAST SUSCEPT MIC ITRACONAZOLE REF10,3008718615,CDM,300,RC,,,,Outpatient,,,243.00,121.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,121.50,,,,,,,percent of total billed charges,1.00,206.55,
HC YERSINIA ENTEROCOLITICA IGA AB REF2,3008679302,CDM,300,RC,,,,Inpatient,,,236.00,118.00,Multiplan,Beech Street,200.60,,,,,,,percent of total billed charges,84.96,200.60,
HC YERSINIA ENTEROCOLITICA IGG AB REF1,3008679301,CDM,300,RC,,,,Inpatient,,,236.00,118.00,Multiplan,Multiplan/Private Health Care System,200.60,,,,,,,percent of total billed charges,84.96,200.60,
HC YO AUTOANTIBODY IMMUNOASSAY REF111,30083520C7,CDM,300,RC,,,,Inpatient,,,433.00,216.50,Intergroup Services,Intergroup Services,368.05,,,,,,,percent of total billed charges,155.88,368.05,
HC ZIKA AMP PROBE SERUM/URINE REF4,3008766204,CDM,300,RC,,,,Outpatient,,,771.00,385.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,655.35,
HC ZIKA AMP PROBE SERUM/URINE REF4,3008766204,CDM,300,RC,,,,Outpatient,,,771.00,385.50,United Healthcare,United Healthcare - All Payer Rate,340.01,,,,,,,percent of total billed charges,1.00,655.35,
HC ZIKA AMP PROBE URINE REF5,3008766205,CDM,300,RC,,,,Outpatient,,,771.00,385.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,655.35,
HC ZIKA VIRUS IGM REF2,3008679402,CDM,300,RC,,,,Outpatient,,,155.00,77.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,131.75,
HC ZINC 24 HOUR URINE REF1,3008463001,CDM,300,RC,,,,Inpatient,,,304.00,152.00,Congregation of the Sister Servants,Congregation of the Sister Servants,258.40,,,,,,,percent of total billed charges,109.44,258.40,
HC ZINC PLASMA REF2,3008463002,CDM,300,RC,,,,Outpatient,,,304.00,152.00,Integrated Health Plan,Integrated Health Plan,182.40,,,,,,,percent of total billed charges,1.00,258.40,
HC ZINC PLASMA REF2,3008463002,CDM,300,RC,,,,Outpatient,,,304.00,152.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,258.40,
HC ZINC PROTOPORPHYRIN RBC QUANT REF2,3008420202,CDM,300,RC,,,,Inpatient,,,124.00,62.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,44.64,,,,,,,percent of total billed charges,44.64,105.40,
HC ZINC RBC REF3,3008463003,CDM,300,RC,,,,Outpatient,,,304.00,152.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,152.00,,,,,,,percent of total billed charges,1.00,258.40,
HC ZINC TRANSPORTER 8 ANTIBODY REF12,3008634112,CDM,300,RC,,,,Outpatient,,,509.00,254.50,Aetna,First Health Network,333.40,,,,,,,percent of total billed charges,1.00,432.65,
HC ZO ANTIBODY WESTERN BLOT REF52 ,3008418255,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Cigna,Cigna,297.59,,,,,,,percent of total billed charges,1.00,589.90,
HC ZO ANTIBODY WESTERN BLOT REF52 ,3008418255,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Integrated Health Plan,Integrated Health Plan,416.40,,,,,,,percent of total billed charges,1.00,589.90,
HC ZO ANTIBODY WESTERN BLOT REF52 ,3008418255,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,589.90,
HC ZOLPIDEM & METABOLITE,3008036801,CDM,300,RC,,,,Outpatient,,,329.00,164.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,118.44,,,,,,,percent of total billed charges,1.00,279.65,
HC ZOLPIDEM & METABOLITE,3008036801,CDM,300,RC,,,,Outpatient,,,329.00,164.50,Wyoming Seminary,Wyoming Seminary,230.30,,,,,,,percent of total billed charges,1.00,279.65,
HC ZONISAMIDE REF1,3008020301,CDM,300,RC,,,,Outpatient,,,652.00,326.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,554.20,
HD CEN COCR 41X15,205085,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5850.00,2925.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2106.00,,,,,,,percent of total billed charges,2106.00,4972.50,
HD CEN COCR 41X15,205085,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5850.00,2925.00,Cigna,Cigna,2508.48,,,,,,,percent of total billed charges,1.00,4972.50,
HD CEN COCR 43X16,205086,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5850.00,2925.00,Aetna,Aetna,2737.80,,,,,,,percent of total billed charges,1.00,4972.50,
HD NEUTRAL HUM  46X16,106099,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6175.00,3087.50,Aetna,Aetna,2889.90,,,,,,,percent of total billed charges,1.00,5248.75,
HD OFFSET 52X21,205082,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,10725.00,5362.50,Multiplan,Multiplan/Private Health Care System,9116.25,,,,,,,percent of total billed charges,3861.00,9116.25,
HD OFFSET 52X21,205082,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,10725.00,5362.50,United Healthcare,United Healthcare - All Payer Rate,4729.73,,,,,,,percent of total billed charges,1.00,9116.25,
HD OFFSET COCR 43X17,205094,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5850.00,2925.00,Multiplan,Beech Street,4972.50,,,,,,,percent of total billed charges,2106.00,4972.50,
HD OFFSET COCR 43X17,205094,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5850.00,2925.00,Blue Cross Blue Shield,Capital - Special Network Rates,1430.91,,,,,,,percent of total billed charges,1.00,4972.50,
HD OFFSET COCR 46X18,205095,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5850.00,2925.00,Aetna,First Health Network,3831.75,,,,,,,percent of total billed charges,2106.00,4972.50,
HD OFFSET COCR 46X18,205095,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5850.00,2925.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4972.50,
HD OFFSET COCR 48X19,205096,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5850.00,2925.00,Aetna,First Health Network,3831.75,,,,,,,percent of total billed charges,2106.00,4972.50,
HD OFFSET COCR 48X19,205096,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5850.00,2925.00,Christian Healthcare Ministries,Christian Healthcare Ministries,2925.00,,,,,,,percent of total billed charges,2106.00,4972.50,
HD OFFSET COCR 48X19,205096,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5850.00,2925.00,Aetna,Aetna,2737.80,,,,,,,percent of total billed charges,1.00,4972.50,
