BALLOON ADV 14LP PTA 2X40X170,6054085,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA 2X40X170,6054085,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA 2X80X170,6054087,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2047.44,1023.72,Integrated Health Plan,Integrated Health Plan,1228.46,,,,,,,percent of total billed charges,737.08,1740.32,
BALLOON ADV 14LP PTA 2X80X170,6054087,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2047.44,1023.72,Shepard International Health Care,Shepard International Health Care - Allegheny International,1023.72,,,,,,,percent of total billed charges,737.08,1740.32,
BALLOON ADV 14LP PTA 2X80X170,6054087,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA 3X120X170,6054102,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA 3X120X170,6054102,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA 3X20X170,6054098,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,North Central Secure Treatment Unit,North Central Secure Treatment Unit,737.08,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA 4X120X170,6054109,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2047.44,1023.72,Multiplan,Beech Street,1740.32,,,,,,,percent of total billed charges,737.08,1740.32,
BALLOON ADV 14LP PTA 4X120X170,6054109,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Multiplan,Beech Street,1740.32,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA 4X200X170,6054111,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,North Central Secure Treatment Unit,North Central Secure Treatment Unit,737.08,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA 4X20X170,6054105,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Multiplan,Multiplan/Private Health Care System,1740.32,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA 4X80X170,6054108,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 14LP PTA2.5X20X170,6054091,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Aetna,First Health Network,1341.07,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA2.5X20X170,6054091,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Multiplan,Beech Street,1740.32,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV 14LP PTA2.5X40X170,6054092,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1740.32,
BALLOON ADV 150CM 1.5MMX2CM,136378,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2697.44,1348.72,Intergroup Services,Intergroup Services,2292.82,,,,,,,percent of total billed charges,1.00,2292.82,
BALLOON ADV 150CM 2MMX12CM,136380,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2378.54,1189.27,Multiplan,Multiplan/Private Health Care System,2021.76,,,,,,,percent of total billed charges,856.28,2021.76,
BALLOON ADV 150CM 2MMX12CM,136380,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,Integrated Health Plan,Integrated Health Plan,1427.13,,,,,,,percent of total billed charges,1.00,2021.76,
BALLOON ADV 150CM 3MMX6CM,136381,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,Christian Healthcare Ministries,Christian Healthcare Ministries,1189.27,,,,,,,percent of total billed charges,1.00,2021.76,
BALLOON ADV 150CM 3MMX6CM,136381,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,Multiplan,Multiplan/Private Health Care System,2021.76,,,,,,,percent of total billed charges,1.00,2021.76,
BALLOON ADV 50CM 2MMX12CM,136375,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,Congregation of the Sister Servants,Congregation of the Sister Servants,2021.76,,,,,,,percent of total billed charges,1.00,2021.76,
BALLOON ADV 50CM 2MMX6CM,136374,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2378.54,1189.27,Intergroup Services,Intergroup Services,2021.76,,,,,,,percent of total billed charges,856.28,2021.76,
BALLOON ADV 50CM 2MMX6CM,136374,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2378.54,1189.27,Wyoming Seminary,Wyoming Seminary,1664.98,,,,,,,percent of total billed charges,856.28,2021.76,
BALLOON ADV 50CM 2MMX6CM,136374,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,2021.76,
BALLOON ADV 50CM 3MMX12CM,136377,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2378.54,1189.27,Intergroup Services,Intergroup Services,2021.76,,,,,,,percent of total billed charges,856.28,2021.76,
BALLOON ADV 50CM 3MMX12CM,136377,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2378.54,1189.27,United Healthcare,United Healthcare - All Payer Rate,1048.94,,,,,,,percent of total billed charges,1.00,2021.76,
BALLOON ADV14LP PTA2.5X120X170,6054095,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Integrated Health Plan,Integrated Health Plan,1228.46,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON ADV14LP PTA2.5X200X170,6054097,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,2047.44,1023.72,Multiplan,Beech Street,1740.32,,,,,,,percent of total billed charges,737.08,1740.32,
BALLOON ADV14LP PTA2.5X200X170,6054097,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,2047.44,1023.72,Multiplan,Multiplan/Private Health Care System,1740.32,,,,,,,percent of total billed charges,1.00,1740.32,
BALLOON AGENT US MR 2.00 X 12MM,305225,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Multiplan,Beech Street,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.00 X 12MM,305225,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Prison Health Services,Prison Health Services,4625.28,,,,,,,fee schedule,1.00,34116.88,100.00% of Medicare
BALLOON AGENT US MR 2.00 X 15MM,305232,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Blue Cross Blue Shield,Capital - Basic Network Rates,17130.69,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.00 X 15MM,305232,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,34116.88,
BALLOON AGENT US MR 2.00 X 15MM,305232,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,34116.88,
BALLOON AGENT US MR 2.00 X 20MM,305239,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Medicare,Medicare,4625.28,,,,,,,fee schedule,1.00,34116.88,100.00% of Medicare
BALLOON AGENT US MR 2.00 X 20MM,305239,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,United Healthcare,United Healthcare - All Payer Rate,17700.64,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.00 X 30MM,305246,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Aetna,First Health Network,26290.06,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.00 X 30MM,305246,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Aetna,First Health Network,26290.06,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.25 X 12MM,305226,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Blue Cross Blue Shield,Highmark BC/BS,4625.28,,,,,,,fee schedule,1.00,34116.88,500.22% of Medicare
BALLOON AGENT US MR 2.25 X 12MM,305226,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Shepard International Health Care,Shepard International Health Care - Allegheny International,20068.75,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.25 X 15MM,305233,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,14449.50,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.25 X 30MM,305247,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Aetna,First Health Network,26290.06,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.25 X 30MM,305247,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Medicare,Black Lung - Medicare Advantage,4625.28,,,,,,,fee schedule,1.00,34116.88,113.00% of Medicare
BALLOON AGENT US MR 2.50 X 12MM,305227,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Intergroup Services,Intergroup Services,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.50 X 15MM,305234,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Multiplan,Beech Street,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.50 X 15MM,305234,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Aetna,First Health Network,26290.06,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.50 X 20MM,305241,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,6747.11,,,,,,,percent of total billed charges,1.00,34116.88,Paid In Addition Excess of Threshold
BALLOON AGENT US MR 2.50 X 30MM,305248,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Multiplan,Multiplan/Private Health Care System,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 2.50 X 30MM,305248,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Medicare,Black Lung - Medicare Advantage,4625.28,,,,,,,fee schedule,1.00,34116.88,113.00% of Medicare
BALLOON AGENT US MR 2.75 X 12MM,305228,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Blue Cross Blue Shield,Capital - Basic Network Rates,17130.69,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.75 X 12MM,305228,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Cigna,Cigna,17210.96,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.75 X 15MM,305235,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,4625.28,,,,,,,fee schedule,1.00,34116.88,100.00% of Medicare
BALLOON AGENT US MR 2.75 X 15MM,305235,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Life Geisinger,Life Geisinger - Managed Medicaid,4625.28,,,,,,,fee schedule,1.00,34116.88,100.00% of Medicare
BALLOON AGENT US MR 2.75 X 15MM,305235,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,United Healthcare,United Healthcare - Client Specific Rate,20470.13,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 2.75 X 20MM,305242,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Blue Cross Blue Shield,Highmark BC/BS,4625.28,,,,,,,fee schedule,1.00,34116.88,500.22% of Medicare
BALLOON AGENT US MR 3.00 X 12MM,305229,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Congregation of the Sister Servants,Congregation of the Sister Servants,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 3.00 X 15MM,305236,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Congregation of the Sister Servants,Congregation of the Sister Servants,34116.88,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 3.00 X 20MM,305243,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,34116.88,
BALLOON AGENT US MR 3.00 X 30MM,305250,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Congregation of the Sister Servants,Congregation of the Sister Servants,34116.88,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AGENT US MR 3.00 X 30MM,305250,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Ambetter,Ambetter,4625.28,,,,,,,fee schedule,1.00,34116.88,330.00% of Medicare
BALLOON AGENT US MR 3.50 X 12MM,305230,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,Aetna,First Health Network,26290.06,,,,,,,percent of total billed charges,1.00,34116.88,
BALLOON AGENT US MR 3.50 X 12MM,305230,LOCAL,278,RC,C9610,HCPCS,,Outpatient,,,40137.50,20068.75,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,34116.88,
BALLOON AGENT US MR 4.00 X 20MM,305245,LOCAL,278,RC,C9610,HCPCS,,Inpatient,,,40137.50,20068.75,Christian Healthcare Ministries,Christian Healthcare Ministries,20068.75,,,,,,,percent of total billed charges,14449.50,34116.88,
BALLOON AMPLATZER II 18MM,6055313,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,2216.50,1108.25,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1884.02,
BALLOON AMPLATZER II 34MM,6055314,LOCAL,278,RC,C1726,HCPCS,,Inpatient,,,2216.50,1108.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,1108.25,,,,,,,percent of total billed charges,797.94,1884.02,
BALLOON AMPLATZER II 34MM,6055314,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,2216.50,1108.25,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,1884.02,
BALLOON ASCEND AUBS-7-10,1189480,LOCAL,278,RC,C1726,HCPCS,,Inpatient,,,1414.66,707.33,Intergroup Services,Intergroup Services,1202.46,,,,,,,percent of total billed charges,509.28,1202.46,
BALLOON AV LUTONIX 6X100X75,111416,LOCAL,278,RC,C2623,HCPCS,,Inpatient,,,10725.00,5362.50,Congregation of the Sister Servants,Congregation of the Sister Servants,9116.25,,,,,,,percent of total billed charges,3861.00,9116.25,
BALLOON AV LUTONIX 6X100X75,111416,LOCAL,278,RC,C2623,HCPCS,,Outpatient,,,10725.00,5362.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,9116.25,
BALLOON BAKRI POST-PARTUM,6085846,LOCAL,278,RC,,,,Outpatient,,,2234.70,1117.35,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1899.49,
BALLOON BAKRI POST-PARTUM,6085846,LOCAL,278,RC,,,,Outpatient,,,2234.70,1117.35,Wyoming Seminary,Wyoming Seminary,1564.29,,,,,,,percent of total billed charges,1.00,1899.49,
BALLOON BIL 12 200 FS-QEB-XL-A,6047702,LOCAL,278,RC,,,,Inpatient,,,1443.00,721.50,Multiplan,Multiplan/Private Health Care System,1226.55,,,,,,,percent of total billed charges,519.48,1226.55,
BALLOON BIL 12 200 FS-QEB-XL-A,6047702,LOCAL,278,RC,,,,Outpatient,,,1443.00,721.50,Integrated Health Plan,Integrated Health Plan,865.80,,,,,,,percent of total billed charges,1.00,1226.55,
BALLOON BIL 8.5 200 FS-QEB-A,6047700,LOCAL,278,RC,,,,Inpatient,,,1410.50,705.25,North Central Secure Treatment Unit,North Central Secure Treatment Unit,507.78,,,,,,,percent of total billed charges,507.78,1198.92,
BALLOON BILIARY DILATION FUSIO,6059515,LOCAL,278,RC,C1726,HCPCS,,Inpatient,,,2125.50,1062.75,Congregation of the Sister Servants,Congregation of the Sister Servants,1806.67,,,,,,,percent of total billed charges,765.18,1806.67,
BALLOON BUTTON 12FR  1.2CM ENFIT,291939,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Christian Healthcare Ministries,Christian Healthcare Ministries,347.75,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON BUTTON 14FR  1.2CM ENFIT,289559,LOCAL,278,RC,B4087,HCPCS,,Outpatient,,,695.50,347.75,Cigna,Cigna,298.23,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON BUTTON 14FR  2.0CM ENFIT,289561,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Multiplan,Multiplan/Private Health Care System,591.17,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON BUTTON 16FR  1.5CM ENFIT,289563,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Multiplan,Multiplan/Private Health Care System,591.17,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON BUTTON 16FR  1.5CM ENFIT,289563,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,591.17,
BALLOON BUTTON 16FR 1.7CM ENFIT,289554,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Integrated Health Plan,Integrated Health Plan,417.30,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON BUTTON 16FR 2.0CM ENFIT,289555,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Blue Cross Blue Shield,Capital - Special Network Rates,170.12,,,,,,,percent of total billed charges,1.00,591.17,
BALLOON CROSS RAPID 2.5/210,130719,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,1137.50,568.75,Blue Cross Blue Shield,Capital - Enhanced Network Rates,397.56,,,,,,,percent of total billed charges,1.00,966.88,
BALLOON CUTTING 3.5X10MM,6034505,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,5687.50,2843.75,UPMC For You,UPMC For You - Managed Medicaid,2275.00,,,,,,,percent of total billed charges,1.00,4834.38,Paid In Addition Excess of Threshold
BALLOON DIL BI 12 4 FS-BDB-4X4,6052658,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,2125.50,1062.75,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1806.67,
BALLOON DIL ELATION5 11-16MM,130863,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,1462.50,731.25,Cigna,Cigna,627.12,,,,,,,percent of total billed charges,1.00,1243.13,
BALLOON DIL ELATION5 7-11MM,130862,LOCAL,278,RC,C1726,HCPCS,,Inpatient,,,1462.50,731.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,731.25,,,,,,,percent of total billed charges,526.50,1243.13,
BALLOON DIL ELATIONS 18MM,162109,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,1462.50,731.25,Christian Healthcare Ministries,Christian Healthcare Ministries,731.25,,,,,,,percent of total billed charges,1.00,1243.13,
BALLOON DIL ELATIONS 18MM,162109,LOCAL,278,RC,C1726,HCPCS,,Outpatient,,,1462.50,731.25,North Central Secure Treatment Unit,North Central Secure Treatment Unit,526.50,,,,,,,percent of total billed charges,1.00,1243.13,
BALLOON DILATION CATHETER TAKERU  1.50MM X 12MM,130979,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,793.00,396.50,Multiplan,Beech Street,674.05,,,,,,,percent of total billed charges,285.48,674.05,
BALLOON DORA 135X5X2 DR13552,6049540,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,315.90,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORA 135X6X10 DR135610,6049542,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Aetna,First Health Network,574.76,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORA 135X6X2 DR13562,6049543,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,745.88,
BALLOON DORA 135X6X4 DR13564,6049544,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,745.88,
BALLOON DORA 135X7X10 DR135710,6049545,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Congregation of the Sister Servants,Congregation of the Sister Servants,745.88,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORA 135X7X10 DR135710,6049545,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Multiplan,Beech Street,745.88,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORA 135X7X10 DR135710,6049545,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,745.88,
BALLOON DORA 135X7X10 DR135710,6049545,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Multiplan,Beech Street,745.88,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORA 135X7X4 DR13574,6049546,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,745.88,
BALLOON DORA 135X8X10 DR135810,6049547,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,745.88,
BALLOON DORA 135X9X4 DR13594,6049549,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Congregation of the Sister Servants,Congregation of the Sister Servants,745.88,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORA 135X9X4 DR13594,6049549,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Intergroup Services,Intergroup Services,745.88,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORA 135X9X4 DR13594,6049549,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Multiplan,Beech Street,745.88,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORA 5X10X135 DR135510,6049539,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Christian Healthcare Ministries,Christian Healthcare Ministries,438.75,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORA 5X20 DR135520,6051562,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,1332.50,666.25,Intergroup Services,Intergroup Services,1132.63,,,,,,,percent of total billed charges,479.70,1132.63,
BALLOON DORADO 3 X 4 X 135,6048860,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Integrated Health Plan,Integrated Health Plan,526.50,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 3 X2X135,6048859,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Wyoming Seminary,Wyoming Seminary,614.25,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 4 X 2 X 80,6048820,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Multiplan,Beech Street,745.88,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 4 X 4 X 40,6048801,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,315.90,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORADO 4 X 4 X 40,6048801,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Integrated Health Plan,Integrated Health Plan,526.50,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 4 X 4 X 40,6048801,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,315.90,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 4 X 4 X 40,6048801,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,United Healthcare,United Healthcare - All Payer Rate,386.98,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 4 X 4 X 80,6048821,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Integrated Health Plan,Integrated Health Plan,526.50,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 5 X 6 X 80,6048827,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Aetna,First Health Network,574.76,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORADO 5 X 8 X 135,6048870,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,Aetna,Aetna,410.67,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 5 X 8 X 80,6048828,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,877.50,438.75,Wyoming Seminary,Wyoming Seminary,614.25,,,,,,,percent of total billed charges,315.90,745.88,
BALLOON DORADO 6  X 8 X 135,6048877,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,745.88,
BALLOON DORADO 6  X 8 X 135,6048877,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,877.50,438.75,United Healthcare,United Healthcare - All Payer Rate,386.98,,,,,,,percent of total billed charges,1.00,745.88,
BALLOON DORADO 6 X 1 135,6048872,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,1202.50,601.25,Multiplan,Multiplan/Private Health Care System,1022.13,,,,,,,percent of total billed charges,1.00,1022.13,
BALLOON DORADO 6 X 1 135,6048872,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,1202.50,601.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,601.25,,,,,,,percent of total billed charges,1.00,1022.13,
