HC ALLERGEN SPEC IGE EA BERMUDA GRASS,3008600337,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA BLCK OLIVE REF18,30086003AY,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Cigna,Cigna,46.74,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA BLCK OLIVE REF18,30086003AY,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA BLUEBERRY REF21,30086003F2,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA BLUEBERRY REF21,30086003F2,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA BLUEBERRY REF21,30086003F2,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - All Payer Rate,48.07,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA BUCKWHEAT REF24,30086003F5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Special Network Rates,26.66,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA BUCKWHEAT REF24,30086003F5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - All Payer Rate,48.07,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA CRANBERRY REF34,30086003G5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Cigna,Cigna,46.74,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA CRANBERRY REF34,30086003G5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - All Payer Rate,48.07,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA DANDELION REF219,30086003ZP,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,38.10,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA EGGPLANT REF190,30086003AF,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA GRAPEFRUIT REF49,30086003I0,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA GREEN PEA REF217,30086003ZN,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA GREEN PEA REF217,30086003ZN,CDM,300,RC,,,,Outpatient,,,109.00,54.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,39.24,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA GREEN PEA REF217,30086003ZN,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA GUINEA PIG EPITH,3008600373,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Cigna,Cigna,46.74,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA GUINEA PIG EPITH,3008600373,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA HALIBUT REF54,30086003I5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA HONEY IGE REF55,30086003I6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,38.10,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA HOUSE DUST GREER,3008600380,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA JOHNSON GRASS,3008600381,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA LACTALB A REF58,30086003I9,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA LACTALB A REF58,30086003I9,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA LAMBS QUARTERS,3008600383,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA LAMBS QUARTERS,3008600383,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,38.10,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA MAPLE BOX ELDER,3008600385,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA OREGANO REF177,30086003Z2,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Basic Network Rates,46.52,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA PAPER WASP VENOM,30086003A0,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA PARSLEY REF197,30086003AM,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA PARSLEY REF197,30086003AM,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA PINE NUT REF179,30086003Z4,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA PINE NUT REF179,30086003Z4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Aetna,Aetna,51.01,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA RASPBERRY REF85,30086003L6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Basic Network Rates,46.52,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA RED BEETS REF87,30086003L8,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EA RED BEETS REF87,30086003L8,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA SUGAR CANE REF93,30086003M4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EA SUGAR CANE REF93,30086003M4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA TURMERIC REF203,30086003AS,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EA ZUCCHINI REF189,30086003AE,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH CINNAMON REF32,30086003G3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH CUCUMBER REF35,30086003G6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH DUCK FEATHERS,3008600365,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Intergroup Services,Intergroup Services,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH F MONILIFORME ,30086003ZX,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH F MONILIFORME ,30086003ZX,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH FLOUNDER REF44,30086003H5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Cigna,Cigna,46.74,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH GIANT RAGWEED,3008600370,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH GOOSE FEATHERS,3008600372,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH GOOSE FEATHERS,3008600372,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH HADDOCK REF208,30086003ZE,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH HONEYBEE VENOM,3008600377,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH LENTIL REF60,30086003J1,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH LENTIL REF60,30086003J1,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH MANGO REF63,30086003J4,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH MANGO REF63,30086003J4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH MANGO REF63,30086003J4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH MEADOW FESCUE,3008600386,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH MEADOW FESCUE,3008600386,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH MEADOW FESCUE,3008600386,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH ORCHARD GRASS,3008600398,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Integrated Health Plan,Integrated Health Plan,65.40,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH ORCHARD GRASS,3008600398,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH PAPAIN REF178,30086003Z3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE EACH PERCH REF79,30086003L0,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH PORK REF81,30086003L2,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Special Network Rates,26.66,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH VANILLA REF103,30086003N4,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Christian Healthcare Ministries,Christian Healthcare Ministries,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE EACH VANILLA REF103,30086003N4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH WHEY REF204,30086003ZA,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE EACH YOGURT REF205,30086003ZB,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE HAZELNUT F17 REF158,30086003X3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE MTN CEDAR REF129,30086003U3,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE MTN CEDAR REF129,30086003U3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPEC IGE MTN CEDAR REF129,30086003U3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE P NOTATUM REF133,30086003U7,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE P NOTATUM REF133,30086003U7,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPEC IGE SAFFRON F331 REF164,30086003X9,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Christian Healthcare Ministries,Christian Healthcare Ministries,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE WALNUT TREE REF138,30086003V2,CDM,300,RC,,,,Inpatient,,,109.00,54.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,39.24,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPEC IGE WALNUT TREE REF138,30086003V2,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIF IGE PINE RT213 REF170,30086003Y5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIF IGE POPPY SEED REF160,30086003X5,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFC IGE RAPE SEED REF162,30086003X7,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFC IGE RAPE SEED REF162,30086003X7,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,38.10,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFC IGE WHITE ASH REF139,30086003V3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFC IGE WHITE ASH REF139,30086003V3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFC IGE WHITE ASH REF139,30086003V3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE BIRCH REF118,30086003T2,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA BASIL REF181,30086003Z6,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA BASIL REF181,30086003Z6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA BLACK PEPPER,30086003S5,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA CANDIDA ALB,3008600341,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA CAY PEP REF2,30086003D3,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA CAY PEP REF2,30086003D3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA CHEESE CHED,3008600305,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA CHICKEN MEAT,3008600347,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA CLADOSPORIUM,3008600348,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Multiplan,Multiplan/Private Health Care System,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA CURRY REF182,30086003Z7,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA DILL REF183,30086003Z8,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Cigna,Cigna,46.74,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA HAMSTER EPI,3008600374,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,38.10,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA HAMSTER EPI,3008600374,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Christian Healthcare Ministries,Christian Healthcare Ministries,54.50,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA HAZELNUT,30086003S6,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Christian Healthcare Ministries,Christian Healthcare Ministries,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA HAZELNUT,30086003S6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Special Network Rates,26.66,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA HAZELNUT,30086003S6,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - All Payer Rate,48.07,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA LIME REF193,30086003AI,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA MITE FARINAE,3008600389,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Congregation of the Sister Servants,Congregation of the Sister Servants,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA MITE FARINAE,3008600389,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA POTATO WHITE,30086003A7,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Multiplan,Beech Street,92.65,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA POTATO WHITE,30086003A7,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Special Network Rates,26.66,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA SCALLOP PNL,3008600301,CDM,300,RC,,,,Inpatient,,,109.00,54.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,39.24,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA SCALLOP PNL,3008600301,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA SESAME SEED,30086003B3,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Aetna,First Health Network,71.39,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA THYME REF202,30086003AR,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EA THYME REF202,30086003AR,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Basic Network Rates,46.52,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA WALNUT TREE,30086003C4,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA WATERMELON,3008600327,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EA WEST RAGWEED,30086003C5,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EACH ALMOND,3008600329,CDM,300,RC,,,,Outpatient,,,109.00,54.50,United Healthcare,United Healthcare - Client Specific Rate,55.59,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH ALTERNARIA,3008600330,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Wyoming Seminary,Wyoming Seminary,76.30,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EACH ALTERNARIA,3008600330,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Integrated Health Plan,Integrated Health Plan,65.40,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH BEECH IGE,3008600335,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Integrated Health Plan,Integrated Health Plan,65.40,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH BEEF,3008600336,CDM,300,RC,,,,Inpatient,,,109.00,54.50,Christian Healthcare Ministries,Christian Healthcare Ministries,54.50,,,,,,,percent of total billed charges,39.24,92.65,
HC ALLERGEN SPECIFIC IGE EACH BEEF,3008600336,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Blue Cross Blue Shield,Capital - Basic Network Rates,46.52,,,,,,,percent of total billed charges,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH BEEF,3008600336,CDM,300,RC,,,,Outpatient,,,109.00,54.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH BIRCH TREE,3008600338,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH BRAZIL NUT,3008600339,CDM,300,RC,,,,Outpatient,,,109.00,54.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,92.65,
HC ALLERGEN SPECIFIC IGE EACH CARROT,3008600342,CDM,300,RC,,,,Outpatient,,,109.00,54.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,92.65,
