LINER XLPE 20D 6320-64-32,6002414,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Congregation of the Sister Servants,Congregation of the Sister Servants,4599.56,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE 20D 6320-64-32,6002414,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Wyoming Seminary,Wyoming Seminary,3787.87,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE 20D 6320-66-28,6002417,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Blue Cross Blue Shield,Capital - Basic Network Rates,2309.52,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE 20D 6320-66-32,6002418,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5411.25,2705.63,Wyoming Seminary,Wyoming Seminary,3787.87,,,,,,,percent of total billed charges,1948.05,4599.56,
LINER XLPE 20D 6320-66-32,6002418,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Shepard International Health Care,Shepard International Health Care - Allegheny International,2705.63,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE 20D 6320-70-32,6002426,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Congregation of the Sister Servants,Congregation of the Sister Servants,4599.56,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE 7MM 6341-60-32,6002475,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,5345.44,
LINER XLPE POLY 6305-46-28,6002244,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,United Healthcare,United Healthcare - All Payer Rate,2386.36,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE POLY 6305-48-32,6002248,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Aetna,Aetna,2532.47,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE POLY 6305-48-32,6002248,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,4599.56,
LINER XLPE POLY 6305-50-28,6002251,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5411.25,2705.63,Christian Healthcare Ministries,Christian Healthcare Ministries,2705.63,,,,,,,percent of total billed charges,1948.05,4599.56,
LINER XLPE POLY 6305-50-32,6002252,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4599.56,
LINER XLPE POLY 6305-50-32,6002252,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,United Healthcare,United Healthcare - All Payer Rate,2386.36,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE POLY 6305-56-32,6002256,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5411.25,2705.63,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1948.05,,,,,,,percent of total billed charges,1948.05,4599.56,
LINER XLPE POLY 6305-56-32,6002256,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Multiplan,Multiplan/Private Health Care System,4599.56,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE POLY 6305-58-32,6002260,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5411.25,2705.63,Wyoming Seminary,Wyoming Seminary,3787.87,,,,,,,percent of total billed charges,1948.05,4599.56,
LINER XLPE POLY 6305-58-32,6002260,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,4599.56,
LINER XLPE POLY 6305-58-32,6002260,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Multiplan,Multiplan/Private Health Care System,4599.56,,,,,,,percent of total billed charges,1.00,4599.56,
LINER XLPE POLY 6305-62-32,6002268,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,4599.56,
LINER XLPE POLY 6305-64-32,6002272,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5411.25,2705.63,United Healthcare,United Healthcare - Client Specific Rate,2759.74,,,,,,,percent of total billed charges,1.00,4599.56,
LISS PLATE 13 HOLES/30 422.309,6019653,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10635.30,5317.65,UPMC For You,UPMC For You - Managed Medicaid,4254.12,,,,,,,percent of total billed charges,1.00,9040.00,Paid In Addition Excess of Threshold
LISS PLATE 5 HOLES/140 422.300,6019648,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,10413.00,5206.50,Congregation of the Sister Servants,Congregation of the Sister Servants,8851.05,,,,,,,percent of total billed charges,3748.68,8851.05,
LISS PLATE 5 HOLES/140 422.300,6019648,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,10413.00,5206.50,Intergroup Services,Intergroup Services,8851.05,,,,,,,percent of total billed charges,3748.68,8851.05,
LISS PLATE 5 HOLES/316M422.349,6019647,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,Integrated Health Plan,Integrated Health Plan,6247.80,,,,,,,percent of total billed charges,1.00,8851.05,
LISS PLATE 5HOLES/156MM422.340,6019642,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,8851.05,
LISS PLATE 5HOLES/156MM422.341,6019643,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,10413.00,5206.50,Integrated Health Plan,Integrated Health Plan,6247.80,,,,,,,percent of total billed charges,3748.68,8851.05,
LISS PLATE 5HOLES/156MM422.341,6019643,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,Integrated Health Plan,Integrated Health Plan,6247.80,,,,,,,percent of total billed charges,1.00,8851.05,
LISS PLATE 5HOLES/156MM422.341,6019643,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,United Healthcare,United Healthcare - All Payer Rate,4592.13,,,,,,,percent of total billed charges,1.00,8851.05,
LISS PLATE 9 HOLES/220 422.304,6019650,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,Aetna,First Health Network,6820.52,,,,,,,percent of total billed charges,1.00,8851.05,
LISS PLATE 9 HOLES/220 422.305,6019651,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,10413.00,5206.50,Congregation of the Sister Servants,Congregation of the Sister Servants,8851.05,,,,,,,percent of total billed charges,3748.68,8851.05,
LISS PLATE 9 HOLES/220 422.305,6019651,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,8851.05,
LISS PLATE 9 HOLES/220 422.305,6019651,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,Cigna,Cigna,4465.09,,,,,,,percent of total billed charges,1.00,8851.05,
LISS PLATE 9 HOLES/220 422.305,6019651,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,10413.00,5206.50,Intergroup Services,Intergroup Services,8851.05,,,,,,,percent of total billed charges,1.00,8851.05,
LITHOVUE GLBL STD M0067913500,162474,LOCAL,278,RC,C1747,HCPCS,,Outpatient,,,9750.00,4875.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,8287.50,
LIVER TRANSPLANT AND/OR INTESTINAL TRANSPLANT,001 - 2,APR-DRG,,,,,,Inpatient,,,541196.94,270598.47,Christian Healthcare Ministries,Christian Healthcare Ministries,270598.47,,,,,,,percent of total billed charges,65935.15,460017.40,one or more instances of the item or service in the 12 months prior to posting the file
LLIVIA NEO PROMRI VR-T DX,161934,LOCAL,275,RC,C1722,HCPCS,,Inpatient,,,58500.00,29250.00,Christian Healthcare Ministries,Christian Healthcare Ministries,29250.00,,,,,,,percent of total billed charges,21060.00,49725.00,
LLIVIA NEO PROMRI VR-T DX,161934,LOCAL,275,RC,C1722,HCPCS,,Inpatient,,,58500.00,29250.00,Intergroup Services,Intergroup Services,49725.00,,,,,,,percent of total billed charges,21060.00,49725.00,
LLIVIA NEO PROMRI VR-T DX,161934,LOCAL,275,RC,C1722,HCPCS,,Inpatient,,,58500.00,29250.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,29250.00,,,,,,,percent of total billed charges,21060.00,49725.00,
LLIVIA NEO PROMRI VR-T DX,161934,LOCAL,275,RC,C1722,HCPCS,,Outpatient,,,58500.00,29250.00,United Healthcare,United Healthcare - Client Specific Rate,29835.00,,,,,,,percent of total billed charges,1.00,49725.00,
LNR LIP ALTRX 32IDX52OD,6069626,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1.00,3591.25,
LNR LIP ALTRX 32IDX54OD,6069627,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1521.00,,,,,,,percent of total billed charges,1521.00,3591.25,
LNR LIP ALTRX 32IDX54OD,6069627,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Blue Cross Blue Shield,Capital - Special Network Rates,1033.43,,,,,,,percent of total billed charges,1.00,3591.25,
LNR LIP ALTRX 32IDX58OD,6069628,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1521.00,3591.25,
LOADING SYS EVOLUT FX 34MM,249429,LOCAL,278,RC,,,,Outpatient,,,2535.00,1267.50,Christian Healthcare Ministries,Christian Healthcare Ministries,1267.50,,,,,,,percent of total billed charges,1.00,2154.75,
LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/MCC,497,MS-DRG,,,,,,Inpatient,,,90871.30,45435.65,Medicare,Medicare,7875.89,,Base Rate multiplied by DRG Weight,11871.73,11871.73,12669.09,1 through 10,case rate,7875.89,77240.60,
LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,498,MS-DRG,,,,,,Inpatient,,,252371.91,126185.95,Christian Healthcare Ministries,Christian Healthcare Ministries,126185.95,,,,,,,percent of total billed charges,19663.99,214516.12,one or more instances of the item or service in the 12 months prior to posting the file
LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,498,MS-DRG,,,,,,Inpatient,,,252371.91,126185.95,North Central Secure Treatment Unit,North Central Secure Treatment Unit,90853.89,,,,,,,percent of total billed charges,19663.99,214516.12,one or more instances of the item or service in the 12 months prior to posting the file
LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,498,MS-DRG,,,,,,Inpatient,,,252371.91,126185.95,United Healthcare,United Healthcare - All Payer Rate,75619.11,,Base Rate multiplied by DRG Weight - plan pays standard negotiated dollar amount unless total billed charges exceed $423336.00 at which point plan pays 44.40% of total billed charges.,,,,0,case rate,19663.99,214516.12,No services performed during 15-month lookback period.
LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITHOUT CC/MCC,499,MS-DRG,,,,,,Inpatient,,,508235.63,254117.81,UPMC for Life,UPMC For Life - Medicare Advantage,13789.43,,Base Rate multiplied by DRG Weight,,,,0,case rate,13132.79,432000.28,No services performed during 15-month lookback period.
LOCATOR CPS 3D LG EX LONG,259490,LOCAL,278,RC,C1893,HCPCS,,Inpatient,,,1170.00,585.00,Wyoming Seminary,Wyoming Seminary,819.00,,,,,,,percent of total billed charges,421.20,994.50,
LOCATOR CPS 3D LG EX LONG,259490,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,Blue Cross Blue Shield,Capital - Basic Network Rates,499.36,,,,,,,percent of total billed charges,1.00,994.50,
LOCATOR CPS 3D LG EX LONG,259490,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,Integrated Health Plan,Integrated Health Plan,702.00,,,,,,,percent of total billed charges,1.00,994.50,
LOCATOR CPS 3D LG,259488,LOCAL,278,RC,C1893,HCPCS,,Inpatient,,,1170.00,585.00,Multiplan,Beech Street,994.50,,,,,,,percent of total billed charges,421.20,994.50,
LOCATOR CPS 3D LG,259488,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,Blue Cross Blue Shield,Capital - Special Network Rates,286.18,,,,,,,percent of total billed charges,1.00,994.50,
LOCATOR CPS 3D LG,259488,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,994.50,
LOCATOR CPS 3D MED EX LONG,259489,LOCAL,278,RC,C1893,HCPCS,,Inpatient,,,1170.00,585.00,Congregation of the Sister Servants,Congregation of the Sister Servants,994.50,,,,,,,percent of total billed charges,421.20,994.50,
LOCATOR CPS 3D MED,259487,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,United Healthcare,United Healthcare - Client Specific Rate,596.70,,,,,,,percent of total billed charges,1.00,994.50,
LOCATOR CPS 3D SM,259486,LOCAL,278,RC,C1893,HCPCS,,Outpatient,,,1170.00,585.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,994.50,
LOCK RSS SCREW 4.5/5.0MM,285226,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,403.00,201.50,Congregation of the Sister Servants,Congregation of the Sister Servants,342.55,,,,,,,percent of total billed charges,145.08,342.55,
LOOP HOUSE TYPE 5.0 140188,6029042,LOCAL,278,RC,L8613,HCPCS,,Inpatient,,,335.08,167.54,Congregation of the Sister Servants,Congregation of the Sister Servants,284.81,,,,,,,percent of total billed charges,120.63,284.81,
LOOP HOUSE TYPE 5.0 140188,6029042,LOCAL,278,RC,L8613,HCPCS,,Inpatient,,,335.08,167.54,Shepard International Health Care,Shepard International Health Care - Allegheny International,167.54,,,,,,,percent of total billed charges,120.63,284.81,
LOOP HOUSE TYPE 5.0 140188,6029042,LOCAL,278,RC,L8613,HCPCS,,Outpatient,,,335.08,167.54,Blue Cross Blue Shield,Capital - Special Network Rates,81.96,,,,,,,percent of total billed charges,1.00,284.81,
LOOP HOUSE WIRE 4 25 14 0185,6018569,LOCAL,278,RC,L8613,HCPCS,,Outpatient,,,309.92,154.96,North Central Secure Treatment Unit,North Central Secure Treatment Unit,111.57,,,,,,,percent of total billed charges,1.00,263.43,
LORDOTIC 8MM,6084109,LOCAL,278,RC,,,,Outpatient,,,11583.00,5791.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,9845.55,
LORDOTIC 8MM,6084109,LOCAL,278,RC,,,,Outpatient,,,11583.00,5791.50,Congregation of the Sister Servants,Congregation of the Sister Servants,9845.55,,,,,,,percent of total billed charges,1.00,9845.55,
LORDOTIC 8MM,6084109,LOCAL,278,RC,,,,Outpatient,,,11583.00,5791.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,5791.50,,,,,,,percent of total billed charges,1.00,9845.55,
LORDOTIC 8MM,6084109,LOCAL,278,RC,,,,Outpatient,,,11583.00,5791.50,United Healthcare,United Healthcare - Client Specific Rate,5907.33,,,,,,,percent of total billed charges,1.00,9845.55,
LORazepam 4 MG/ML Soln 1 mL Vial,00641-6045-25,NDC,636,RC,J2060,HCPCS,,Outpatient,0.125,ML,4.59,2.30,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1.60,,,,,,,percent of total billed charges,1.00,3.90,
LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP FOOT AND FEMUR WITHOUT CC/MCC,494,MS-DRG,,,,,,Inpatient,,,125625.20,62812.60,Geisinger Health Plan,Geisinger Health Plan - Employee,21333.96,,Base Rate multiplied by DRG Weight,,,,0,case rate,13078.69,106781.42,No services performed during 15-month lookback period.
LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP FOOT AND FEMUR WITHOUT CC/MCC,494,MS-DRG,,,,,,Inpatient,,,125625.20,62812.60,Medicare,Medicare,13078.69,,Base Rate multiplied by DRG Weight,17517.26,17517.26,17517.26,1 through 10,case rate,13078.69,106781.42,
LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP FOOT AND FEMUR WITHOUT CC/MCC,494,MS-DRG,,,,,,Inpatient,,,125625.20,62812.60,Multiplan,Beech Street,106781.42,,,,,,,percent of total billed charges,13078.69,106781.42,one or more instances of the item or service in the 12 months prior to posting the file
LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP FOOT AND FEMUR WITHOUT CC/MCC,494,MS-DRG,,,,,,Inpatient,,,125625.20,62812.60,Wire Rope,Wire Rope,22233.77,,Base Rate multiplied by DRG Weight,,,,0,case rate,13078.69,106781.42,No services performed during 15-month lookback period.
LOWER EXTREMITY ARTERIAL PROCEDURES,181 - 1,APR-DRG,,,,,,Inpatient,,,318445.09,159222.55,UPMC For You,UPMC For You - Managed Medicaid,19228.91,,Base Rate multiplied by APR-DRG Weight,,,,0,case rate,16365.03,270678.33,No services performed during 15-month lookback period.
LOWER EXTREMITY ARTERIAL PROCEDURES,181 - 4,APR-DRG,,,,,,Inpatient,,,,,Prison Health Services,Prison Health Services,43708.38,,Base Rate multiplied by APR-DRG Weight,,,,0,case rate,43708.38,52450.06,No services performed during 15-month lookback period.
LYMPHATIC AND OTHER MALIGNANCIES AND NEOPLASMS OF UNCERTAIN BEHAVIOR,694 - 2,APR-DRG,,,,,,Inpatient,,,,,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,9107.63,,Base Rate multiplied by APR-DRG Weight,,,,0,case rate,8842.37,10610.84,No services performed during 15-month lookback period.
LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,821,MS-DRG,,,,,,Inpatient,,,165839.00,82919.50,Multiplan,Beech Street,140963.15,,,,,,,percent of total billed charges,14591.55,140963.15,one or more instances of the item or service in the 12 months prior to posting the file
LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,821,MS-DRG,,,,,,Inpatient,,,165839.00,82919.50,United Healthcare,United Healthcare - All Payer Rate,56112.75,,Base Rate multiplied by DRG Weight - plan pays standard negotiated dollar amount unless total billed charges exceed $423336.00 at which point plan pays 44.40% of total billed charges.,,,,0,case rate,14591.55,140963.15,No services performed during 15-month lookback period.
LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,822,MS-DRG,,,,,,Inpatient,,,150866.73,75433.37,Wire Rope,Wire Rope,13341.37,,Base Rate multiplied by DRG Weight,,,,0,case rate,7847.86,128236.72,No services performed during 15-month lookback period.
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,841,MS-DRG,,,,,,Inpatient,,,168656.34,84328.17,UPMC for Life,UPMC For Life - Medicare Advantage,11165.42,,Base Rate multiplied by DRG Weight,14219.39,14219.39,14219.39,1 through 10,case rate,10633.73,143357.89,
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,840,MS-DRG,,,,,,Inpatient,,,249472.45,124736.23,Aetna,First Health Network,163404.46,,,,,,,percent of total billed charges,21085.60,212051.59,one or more instances of the item or service in the 12 months prior to posting the file
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,840,MS-DRG,,,,,,Inpatient,,,249472.45,124736.23,Wire Rope,Wire Rope,35845.51,,Base Rate multiplied by DRG Weight,,,,0,case rate,21085.60,212051.59,No services performed during 15-month lookback period.
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,824,MS-DRG,,,,,,Inpatient,,,229876.73,114938.37,Ambetter,Ambetter,34703.73,,Base Rate multiplied by DRG Weight,,,,0,case rate,14767.54,195395.22,No services performed during 15-month lookback period.
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,824,MS-DRG,,,,,,Inpatient,,,229876.73,114938.37,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,15358.25,,Base Rate multiplied by DRG Weight,,,,0,case rate,14767.54,195395.22,No services performed during 15-month lookback period.
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,824,MS-DRG,,,,,,Inpatient,,,229876.73,114938.37,Geisinger Health Plan,Geisinger Health Plan - Commercial,39272.79,,Base Rate multiplied by DRG Weight,26824.69,26824.69,26824.69,1 through 10,case rate,14767.54,195395.22,
LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC,825,MS-DRG,,,,,,Inpatient,,,181033.52,90516.76,Intergroup Services,Intergroup Services,153878.49,,,,,,,percent of total billed charges,8795.61,153878.49,one or more instances of the item or service in the 12 months prior to posting the file
LYMPHOMA MYELOMA AND NON-ACUTE LEUKEMIA,691 - 4,APR-DRG,,,,,,Inpatient,,,874003.69,437001.84,Christian Healthcare Ministries,Christian Healthcare Ministries,437001.84,,,,,,,percent of total billed charges,34718.82,742903.13,one or more instances of the item or service in the 12 months prior to posting the file
LYMPHOMA MYELOMA AND NON-ACUTE LEUKEMIA,691 - 4,APR-DRG,,,,,,Inpatient,,,874003.69,437001.84,Wyoming Seminary,Wyoming Seminary,611802.58,,,,,,,percent of total billed charges,34718.82,742903.13,one or more instances of the item or service in the 12 months prior to posting the file
Lactated Ringers Soln 1000 mL Flex Cont,00338-0117-04,NDC,636,RC,J7120,HCPCS,,Outpatient,1000,ML,53.75,26.88,United Healthcare,United Healthcare - Managed Medicaid,2.38,,,,,,,fee schedule,1.00,45.69,
Lanreotide Acetate 120 MG/0.5ML Soln 0.5 mL Syringe,15054-1120-03,NDC,636,RC,J1930,HCPCS,,Outpatient,0.5,ML,819.69,409.84,Medicare,Black Lung - Medicare Advantage,39.01,,,,,,,fee schedule,1.00,696.73,113.00% of Medicare
Lanreotide Acetate 120 MG/0.5ML Soln 0.5 mL Syringe,15054-1120-03,NDC,636,RC,J1930,HCPCS,,Outpatient,0.5,ML,819.69,409.84,Medicare,Medicare,34.52,,,,,,,fee schedule,1.00,696.73,100.00% of Medicare
Lanthanum Carbonate 500 MG Chew 45 Each Bottle,54092-0252-90,NDC,250,RC,J0607,HCPCS,,Outpatient,1,EA,129.08,64.54,Blue Cross Blue Shield,Capital - Basic Network Rates,55.09,,,,,,,percent of total billed charges,1.00,109.72,
Lanthanum Carbonate 500 MG Chew 45 Each Bottle,54092-0252-90,NDC,250,RC,J0607,HCPCS,,Outpatient,1,EA,129.08,64.54,Intergroup Services,Intergroup Services,109.72,,,,,,,percent of total billed charges,1.00,109.72,
Lanthanum Carbonate 500 MG Chew 45 Each Bottle,54092-0252-90,NDC,250,RC,J0607,HCPCS,,Outpatient,1,EA,129.08,64.54,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,109.72,
Lenalidomide 10 MG Caps 100 Each Bottle,59572-0410-00,NDC,250,RC,,,,Outpatient,1,EA,9584.17,4792.08,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,8146.54,
Lenalidomide 5 MG Caps 100 Each Bottle,59572-0405-00,NDC,250,RC,,,,Inpatient,1,EA,9584.17,4792.08,Multiplan,Multiplan/Private Health Care System,8146.54,,,,,,,percent of total billed charges,3450.30,8146.54,
Lenalidomide 5 MG Caps 100 Each Bottle,59572-0405-00,NDC,250,RC,,,,Outpatient,1,EA,9584.17,4792.08,Aetna,First Health Network,6277.63,,,,,,,percent of total billed charges,1.00,8146.54,
Leucovorin Calcium 10 mg/mL Solr 1 Each Vial,00143-9554-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,86.00,43.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,73.10,
Leucovorin Calcium 10 mg/mL Solr 1 Each Vial,00143-9554-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,86.00,43.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,30.96,,,,,,,percent of total billed charges,1.00,73.10,
Leucovorin Calcium 10 mg/mL Solr 1 Each Vial,71288-0160-10,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,107.50,53.75,Aetna,Aetna,50.31,,,,,,,percent of total billed charges,1.00,91.38,
Leucovorin Calcium 10 mg/mL Solr 1 Each Vial,71288-0162-30,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,64.50,32.25,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,3.84,,,,,,,fee schedule,1.00,54.82,
Leucovorin Calcium 20 mg/mL Solr 1 Each Vial,00703-5145-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,29.10,14.55,United Healthcare,United Healthcare - Managed Medicaid,3.84,,,,,,,fee schedule,1.00,24.74,
Leucovorin calcium 100 MG Solr 1 Each Vial,00703-5140-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,107.50,53.75,Aetna,First Health Network,70.41,,,,,,,percent of total billed charges,1.00,91.38,
Leucovorin calcium 100 MG Solr 1 Each Vial,00703-5140-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,107.50,53.75,Blue Cross Blue Shield,Capital - Enhanced Network Rates,37.57,,,,,,,percent of total billed charges,1.00,91.38,
Leucovorin calcium 100 MG Solr 1 Each Vial,00703-5140-01,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,107.50,53.75,Multiplan,Multiplan/Private Health Care System,91.38,,,,,,,percent of total billed charges,1.00,91.38,
Leucovorin calcium 200 MG Solr 1 Each Vial,25021-0815-30,NDC,636,RC,J0640,HCPCS,,Inpatient,1,EA,53.75,26.88,Shepard International Health Care,Shepard International Health Care - Allegheny International,26.88,,,,,,,percent of total billed charges,19.35,45.69,
Leucovorin calcium 50 MG Solr 1 Each Vial,25021-0813-10,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,94.60,47.30,Christian Healthcare Ministries,Christian Healthcare Ministries,47.30,,,,,,,percent of total billed charges,1.00,80.41,
Leucovorin calcium 50 MG Solr 1 Each Vial,25021-0813-10,NDC,636,RC,J0640,HCPCS,,Outpatient,1,EA,94.60,47.30,Congregation of the Sister Servants,Congregation of the Sister Servants,80.41,,,,,,,percent of total billed charges,1.00,80.41,
Leuprolide Acetate (1 Month) 7.5 MG Kit 1 Each Box,62935-0753-75,NDC,636,RC,J9217,HCPCS,,Inpatient,1,EA,4855.67,2427.83,Intergroup Services,Intergroup Services,4127.32,,,,,,,percent of total billed charges,1748.04,4127.32,
Leuprolide Acetate (1 Month) 7.5 MG Kit 1 Each Box,62935-0753-75,NDC,636,RC,J9217,HCPCS,,Outpatient,1,EA,4855.67,2427.83,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1697.06,,,,,,,percent of total billed charges,1.00,4127.32,
Leuprolide Acetate (1 Month) 7.5 MG Kit 1 Each Box,62935-0753-75,NDC,636,RC,J9217,HCPCS,,Outpatient,1,EA,4855.67,2427.83,Cigna,Cigna,2082.11,,,,,,,percent of total billed charges,1.00,4127.32,
