PARTICLES PVA 150-250,180312,LOCAL,278,RC,,,,Inpatient,,,1170.00,585.00,Aetna,First Health Network,766.35,,,,,,,percent of total billed charges,421.20,994.50,
PARTICLES PVA 150-250,180312,LOCAL,278,RC,,,,Inpatient,,,1170.00,585.00,Congregation of the Sister Servants,Congregation of the Sister Servants,994.50,,,,,,,percent of total billed charges,421.20,994.50,
PARTICLES PVA 250-355,180313,LOCAL,278,RC,,,,Outpatient,,,962.00,481.00,Cigna,Cigna,412.51,,,,,,,percent of total billed charges,1.00,817.70,
PARTICLES PVA 250-355,180313,LOCAL,278,RC,,,,Outpatient,,,962.00,481.00,Multiplan,Multiplan/Private Health Care System,817.70,,,,,,,percent of total billed charges,1.00,817.70,
PASTE BONE MATRIX DEMINER 1CC,88893,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,936.00,468.00,Blue Cross Blue Shield,Capital - Special Network Rates,228.95,,,,,,,percent of total billed charges,1.00,795.60,
PATCH DURAGUARD DURALDG0608SN,6006771,LOCAL,278,RC,,,,Inpatient,,,3900.32,1950.16,Multiplan,Beech Street,3315.28,,,,,,,percent of total billed charges,1404.12,3315.28,
PATCH ENSITE NAVX SE,97270,LOCAL,278,RC,,,,Inpatient,,,7338.50,3669.25,Aetna,First Health Network,4806.72,,,,,,,percent of total billed charges,2641.86,6237.72,
PATCH ENSITE NAVX SE,97270,LOCAL,278,RC,,,,Inpatient,,,7338.50,3669.25,Multiplan,Beech Street,6237.72,,,,,,,percent of total billed charges,2641.86,6237.72,
PATCH ENSITE NAVX SE,97270,LOCAL,278,RC,,,,Outpatient,,,7338.50,3669.25,Multiplan,Beech Street,6237.72,,,,,,,percent of total billed charges,1.00,6237.72,
PATCH GORETEX 15X20X.1 1PCM103,6029411,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,10946.00,5473.00,Integrated Health Plan,Integrated Health Plan,6567.60,,,,,,,percent of total billed charges,3940.56,9304.10,
PATCH GORETEX 15X20X.1 1PCM103,6029411,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,10946.00,5473.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,9304.10,
PATCH GORETEX 15X20X.1 1PCM103,6029411,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,10946.00,5473.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,3825.63,,,,,,,percent of total billed charges,1.00,9304.10,
PATCH GORETEX 15X20X.1 1PCM103,6029411,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,10946.00,5473.00,Intergroup Services,Intergroup Services,9304.10,,,,,,,percent of total billed charges,1.00,9304.10,
PATCH GORETEX 6X12X.1 1PCM100,6029407,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,2801.50,1400.75,Congregation of the Sister Servants,Congregation of the Sister Servants,2381.28,,,,,,,percent of total billed charges,1.00,2381.28,
PATCH GORETEX 8X16X.1 1PCM101,6029409,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,4309.50,2154.75,United Healthcare,United Healthcare - Client Specific Rate,2197.85,,,,,,,percent of total billed charges,1.00,3663.07,
PATCH GORTEX 3X6CM 1803006004,6028951,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,1560.00,780.00,Intergroup Services,Intergroup Services,1326.00,,,,,,,percent of total billed charges,561.60,1326.00,
PATCH GORTEX 3X6CM 1803006004,6028951,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,1560.00,780.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,561.60,,,,,,,percent of total billed charges,561.60,1326.00,
PATCH GORTEX 3X6CM 1803006004,6028951,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,1560.00,780.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1326.00,
PATCH GORTEX 3X6CM 1803006004,6028951,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,1560.00,780.00,Integrated Health Plan,Integrated Health Plan,936.00,,,,,,,percent of total billed charges,1.00,1326.00,
PATCH GORTEX 3X6CM 1803006004,6028951,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,1560.00,780.00,United Healthcare,United Healthcare - All Payer Rate,687.96,,,,,,,percent of total billed charges,1.00,1326.00,
PATCH GORTEX 5X15CM 1705015006,6028950,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,5200.00,2600.00,Aetna,First Health Network,3406.00,,,,,,,percent of total billed charges,1872.00,4420.00,
PATCH HERNIA MED 0010302,6071944,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,2860.13,1430.06,Multiplan,Multiplan/Private Health Care System,2431.11,,,,,,,percent of total billed charges,1.00,2431.11,
PATCH HERNIA VENTRALEX SML,6104201,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,6760.00,3380.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,5746.00,
PATCH HERNIA VENTRALEX SML,6104201,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,6760.00,3380.00,Multiplan,Multiplan/Private Health Care System,5746.00,,,,,,,percent of total billed charges,1.00,5746.00,
PATCH LG VENT HERNIA 0010303,6041107,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,3669.12,1834.56,Multiplan,Beech Street,3118.75,,,,,,,percent of total billed charges,1320.88,3118.75,
PATCH LG VENT HERNIA 0010303,6041107,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,3669.12,1834.56,Aetna,Aetna,1717.15,,,,,,,percent of total billed charges,1.00,3118.75,
PATCH MESH PRE-NO KEYHOLE 0112,6037757,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,296.40,148.20,Intergroup Services,Intergroup Services,251.94,,,,,,,percent of total billed charges,106.70,251.94,
PATCH PERICARD 8X14CM,6008793,LOCAL,278,RC,C1763,HCPCS,,Outpatient,,,3882.06,1941.03,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,3299.75,
PATCH PERICARD 8X14CM,6008793,LOCAL,278,RC,C1763,HCPCS,,Outpatient,,,3882.06,1941.03,United Healthcare,United Healthcare - Client Specific Rate,1979.85,,,,,,,percent of total billed charges,1.00,3299.75,
PATCH PERICARDIUM BOVINE 8X14,6112044,LOCAL,278,RC,,,,Inpatient,,,5128.50,2564.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,2564.25,,,,,,,percent of total billed charges,1846.26,4359.22,
PATCH PERICARDIUM REPAIR BOVINE PERI-GUARD 12CM X 25CM,322946,LOCAL,278,RC,,,,Outpatient,,,8266.31,4133.15,Shepard International Health Care,Shepard International Health Care - Allegheny International,4133.15,,,,,,,percent of total billed charges,1.00,7026.36,
PATCH PERICARDIUM REPAIR BOVINE PERI-GUARD 8CM X 14CM,322947,LOCAL,278,RC,,,,Inpatient,,,4725.37,2362.69,Shepard International Health Care,Shepard International Health Care - Allegheny International,2362.69,,,,,,,percent of total billed charges,1701.13,4016.56,
PATCH PERICARDIUM REPAIR BOVINE PERI-GUARD 8CM X 14CM,322947,LOCAL,278,RC,,,,Outpatient,,,4725.37,2362.69,Multiplan,Multiplan/Private Health Care System,4016.56,,,,,,,percent of total billed charges,1.00,4016.56,
PATCH PERICARDIUM REPAIR BOVINE PERI-GUARD 8CM X 14CM,322947,LOCAL,278,RC,,,,Outpatient,,,4725.37,2362.69,United Healthcare,United Healthcare - Client Specific Rate,2409.94,,,,,,,percent of total billed charges,1.00,4016.56,
PATCH SM VENT HERNIA 0010301,6027612,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,2388.75,1194.38,Aetna,First Health Network,1564.63,,,,,,,percent of total billed charges,1.00,2030.44,
PATCH TISSUE 15X20 1415020010,6006158,LOCAL,278,RC,C1781,HCPCS,,Outpatient,,,8619.00,4309.50,Multiplan,Multiplan/Private Health Care System,7326.15,,,,,,,percent of total billed charges,1.00,7326.15,
PATCH TISSUE 20X30 1420030010,6006159,LOCAL,278,RC,C1781,HCPCS,,Inpatient,,,16367.00,8183.50,Wyoming Seminary,Wyoming Seminary,11456.90,,,,,,,percent of total billed charges,5892.12,13911.95,
PATCH VASCUGUARD 1X6,6041376,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,989.82,494.91,North Central Secure Treatment Unit,North Central Secure Treatment Unit,356.34,,,,,,,percent of total billed charges,356.34,841.35,
PATCH VASCUGUARD 2X9,6041378,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,1558.44,779.22,North Central Secure Treatment Unit,North Central Secure Treatment Unit,561.04,,,,,,,percent of total billed charges,561.04,1324.67,
PATCH VASCUGUARD 2X9,6041378,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1558.44,779.22,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1324.67,
PATCH VASCUGUARD 2X9,6041378,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1558.44,779.22,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,1324.67,
PATCH WITTMAN EWP2040,6018272,LOCAL,278,RC,,,,Inpatient,,,48750.00,24375.00,Congregation of the Sister Servants,Congregation of the Sister Servants,41437.50,,,,,,,percent of total billed charges,17550.00,41437.50,
PATCH WITTMAN EWP2040,6018272,LOCAL,278,RC,,,,Outpatient,,,48750.00,24375.00,Cigna,Cigna,20904.00,,,,,,,percent of total billed charges,1.00,41437.50,
PATCH XENOSURE 0.8CMX8CM,6110903,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,1618.50,809.25,Christian Healthcare Ministries,Christian Healthcare Ministries,809.25,,,,,,,percent of total billed charges,582.66,1375.72,
PATCH XENOSURE 0.8CMX8CM,6110903,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,1618.50,809.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,809.25,,,,,,,percent of total billed charges,582.66,1375.72,
PATCH XENOSURE 0.8CMX8CM,6110903,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1618.50,809.25,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1375.72,
PATCH XENOSURE 0.8CMX8CM,6110903,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1618.50,809.25,Multiplan,Beech Street,1375.72,,,,,,,percent of total billed charges,1.00,1375.72,
PATCH XENOSURE 1CMX14CM,6110904,LOCAL,278,RC,C1768,HCPCS,,Inpatient,,,2853.50,1426.75,Christian Healthcare Ministries,Christian Healthcare Ministries,1426.75,,,,,,,percent of total billed charges,1027.26,2425.47,
PATCH XENOSURE 1CMX14CM,6110904,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,2853.50,1426.75,Multiplan,Beech Street,2425.47,,,,,,,percent of total billed charges,1.00,2425.47,
PATCH XENOSURE 1CMX14CM,6110904,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,2853.50,1426.75,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,2425.47,
PATCH XENOSURE 1CMX6CM,6110905,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1618.50,809.25,Blue Cross Blue Shield,Capital - Enhanced Network Rates,565.67,,,,,,,percent of total billed charges,1.00,1375.72,
PATCH XENOSURE 1CMX6CM,6110905,LOCAL,278,RC,C1768,HCPCS,,Outpatient,,,1618.50,809.25,North Central Secure Treatment Unit,North Central Secure Treatment Unit,582.66,,,,,,,percent of total billed charges,1.00,1375.72,
PATELLA 25X6.2 3PEG THN 184780,6034198,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2652.00,1326.00,Wyoming Seminary,Wyoming Seminary,1856.40,,,,,,,percent of total billed charges,954.72,2254.20,
PATELLA 25X6.2 3PEG THN 184780,6034198,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2652.00,1326.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,2254.20,
PATELLA 31.X6.2 3PEG THN 18478,6034200,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2652.00,1326.00,Christian Healthcare Ministries,Christian Healthcare Ministries,1326.00,,,,,,,percent of total billed charges,954.72,2254.20,
PATELLA 34X7.8 3PEG THN 184786,6034201,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2652.00,1326.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,926.87,,,,,,,percent of total billed charges,1.00,2254.20,
PATELLA 34X7.8 3PEG THN 184786,6034201,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2652.00,1326.00,Intergroup Services,Intergroup Services,2254.20,,,,,,,percent of total billed charges,1.00,2254.20,
PATELLA 40X10 3PEG STD 184770,6034197,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2652.00,1326.00,Aetna,Aetna,1241.14,,,,,,,percent of total billed charges,1.00,2254.20,
PATELLA ALL POLY 00-5972-066-3,6054179,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4329.00,2164.50,Multiplan,Beech Street,3679.65,,,,,,,percent of total billed charges,1558.44,3679.65,
PATELLA ALL POLY 00-5972-066-3,6054179,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4329.00,2164.50,Multiplan,Multiplan/Private Health Care System,3679.65,,,,,,,percent of total billed charges,1.00,3679.65,
PATELLA ALL POLY 29 5972-066-2,6055990,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4329.00,2164.50,Multiplan,Beech Street,3679.65,,,,,,,percent of total billed charges,1558.44,3679.65,
PATELLA ALL POLY 29 5972-066-2,6055990,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4329.00,2164.50,Christian Healthcare Ministries,Christian Healthcare Ministries,2164.50,,,,,,,percent of total billed charges,1.00,3679.65,
PATELLA ALL POLY 29 5972-066-2,6055990,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4329.00,2164.50,Congregation of the Sister Servants,Congregation of the Sister Servants,3679.65,,,,,,,percent of total billed charges,1.00,3679.65,
PATELLA ALL POLY 29 5972-066-2,6055990,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4329.00,2164.50,Intergroup Services,Intergroup Services,3679.65,,,,,,,percent of total billed charges,1.00,3679.65,
PATELLA ALL POLY 32 5972-066-3,6055991,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4329.00,2164.50,Aetna,First Health Network,2835.49,,,,,,,percent of total billed charges,1558.44,3679.65,
PATELLA ALL POLY 38 5972-066-3,6055992,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4329.00,2164.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,3679.65,
PATELLA ALL POLY 41 5972-066-4,6055993,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4329.00,2164.50,Congregation of the Sister Servants,Congregation of the Sister Servants,3679.65,,,,,,,percent of total billed charges,1558.44,3679.65,
PATELLA ALL POLY 41 5972-066-4,6055993,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4329.00,2164.50,Intergroup Services,Intergroup Services,3679.65,,,,,,,percent of total billed charges,1558.44,3679.65,
PATELLA COMPLETE M/B CEM SM,6088551,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2047.50,1023.75,Wyoming Seminary,Wyoming Seminary,1433.25,,,,,,,percent of total billed charges,737.10,1740.38,
PATELLA COMPLETE M/B CEM SM,6088551,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Blue Cross Blue Shield,Capital - Special Network Rates,500.82,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B CEM SM,6088551,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Intergroup Services,Intergroup Services,1740.38,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B CEM STD+,6088555,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Christian Healthcare Ministries,Christian Healthcare Ministries,1023.75,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B CEM STD+,6088555,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1740.38,
PATELLA COMPLETE M/B POR LG+,6088550,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2047.50,1023.75,Wyoming Seminary,Wyoming Seminary,1433.25,,,,,,,percent of total billed charges,737.10,1740.38,
PATELLA COMPLETE M/B POR MED,6088546,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,United Healthcare,United Healthcare - Client Specific Rate,1044.22,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B POR SM+,6088545,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Multiplan,Multiplan/Private Health Care System,1740.38,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B POR SM,6088544,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2047.50,1023.75,Christian Healthcare Ministries,Christian Healthcare Ministries,1023.75,,,,,,,percent of total billed charges,737.10,1740.38,
PATELLA COMPLETE M/B POR SM,6088544,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Shepard International Health Care,Shepard International Health Care - Allegheny International,1023.75,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B POR SM,6088544,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Wyoming Seminary,Wyoming Seminary,1433.25,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B POR STD+,6088548,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Blue Cross Blue Shield,Capital - Enhanced Network Rates,715.60,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA COMPLETE M/B POR STD,6088547,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2047.50,1023.75,Congregation of the Sister Servants,Congregation of the Sister Servants,1740.38,,,,,,,percent of total billed charges,737.10,1740.38,
PATELLA COMPLETE M/B POR STD,6088547,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2047.50,1023.75,Intergroup Services,Intergroup Services,1740.38,,,,,,,percent of total billed charges,1.00,1740.38,
PATELLA IBII 5220-20-00,6004378,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,11559.67,5779.83,Cigna,Cigna,4956.78,,,,,,,percent of total billed charges,1.00,9825.72,
PATELLA IMPLANT SZ2,257716,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,1735.05,867.52,Intergroup Services,Intergroup Services,1474.79,,,,,,,percent of total billed charges,624.62,1474.79,
PATELLA METAL 35X10 5878-65-35,6032077,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,7020.00,3510.00,United Healthcare,United Healthcare - Client Specific Rate,3580.20,,,,,,,percent of total billed charges,1.00,5967.00,
PATELLA PERSONA 26MM,6105096,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,3334.50,1667.25,Multiplan,Beech Street,2834.32,,,,,,,percent of total billed charges,1200.42,2834.32,
PATELLA PERSONA 26MM,6105096,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,United Healthcare,United Healthcare - Client Specific Rate,1700.60,,,,,,,percent of total billed charges,1.00,2834.32,
PATELLA PERSONA 29MM,6105097,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,UPMC For You,UPMC For You - Managed Medicaid,1333.80,,,,,,,percent of total billed charges,1.00,2834.32,Paid In Addition Excess of Threshold
PATELLA POLY NEXGEN 5972-61-32,6004848,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1950.00,975.00,Christian Healthcare Ministries,Christian Healthcare Ministries,975.00,,,,,,,percent of total billed charges,1.00,1657.50,
PATELLA POLY NEXGEN 5972-65-26,6004850,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,3334.50,1667.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,1667.25,,,,,,,percent of total billed charges,1200.42,2834.32,
PATELLA POLY NEXGEN 5972-65-26,6004850,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,2834.32,
PATELLA POLY NEXGEN 5972-65-29,6004851,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,Aetna,First Health Network,2184.10,,,,,,,percent of total billed charges,1.00,2834.32,
PATELLA POLY NEXGEN 5972-65-32,6004852,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,3334.50,1667.25,Integrated Health Plan,Integrated Health Plan,2000.70,,,,,,,percent of total billed charges,1200.42,2834.32,
PATELLA POLY NEXGEN 5972-65-32,6004852,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,3334.50,1667.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,1667.25,,,,,,,percent of total billed charges,1200.42,2834.32,
PATELLA POLY NEXGEN 5972-65-38,6004854,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,Blue Cross Blue Shield,Capital - Special Network Rates,815.62,,,,,,,percent of total billed charges,1.00,2834.32,
PATELLA POLY NEXGEN 5972-65-38,6004854,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,2834.32,
PATELLA POLY NEXGEN 5972-65-38,6004854,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3334.50,1667.25,Multiplan,Beech Street,2834.32,,,,,,,percent of total billed charges,1.00,2834.32,
PATELLA POLY NEXGEN 5972-65-41,6004855,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,3334.50,1667.25,Multiplan,Multiplan/Private Health Care System,2834.32,,,,,,,percent of total billed charges,1200.42,2834.32,
PATELLA RESURFACING S1,118885,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1136.40,568.20,Shepard International Health Care,Shepard International Health Care - Allegheny International,568.20,,,,,,,percent of total billed charges,1.00,965.94,
PATELLA RESURFACING S3,118887,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1136.40,568.20,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,965.94,
PATELLA RESURFACING S4,118888,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1136.40,568.20,Congregation of the Sister Servants,Congregation of the Sister Servants,965.94,,,,,,,percent of total billed charges,1.00,965.94,
PATELLA SCORPIO RECESSED  26,6095043,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4140.50,2070.25,Christian Healthcare Ministries,Christian Healthcare Ministries,2070.25,,,,,,,percent of total billed charges,1490.58,3519.42,
PATELLA SCORPIO RECESSED  30,6095045,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4140.50,2070.25,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1447.10,,,,,,,percent of total billed charges,1.00,3519.42,
PATELLA SIG OVAL DOME 3PEG 35,6044548,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5502.90,2751.45,Wyoming Seminary,Wyoming Seminary,3852.03,,,,,,,percent of total billed charges,1.00,4677.46,
PATELLA SUTPLT II STAR L STRL,321757,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,18170.10,9085.05,Congregation of the Sister Servants,Congregation of the Sister Servants,15444.58,,,,,,,percent of total billed charges,6541.24,15444.58,
PATELLA SUTPLT II STAR POLE FRAC L STRL,321756,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,19468.80,9734.40,Integrated Health Plan,Integrated Health Plan,11681.28,,,,,,,percent of total billed charges,7008.77,16548.48,
PATELLA SUTPLT II STAR POLE FRAC L STRL,321756,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Intergroup Services,Intergroup Services,16548.48,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC M STRL,321758,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Blue Cross Blue Shield,Capital - Enhanced Network Rates,6804.35,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC M STRL,321758,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Intergroup Services,Intergroup Services,16548.48,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC M STRL,321758,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,United Healthcare,United Healthcare - Client Specific Rate,9929.09,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC S STRL,321760,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,19468.80,9734.40,Aetna,First Health Network,12752.06,,,,,,,percent of total billed charges,7008.77,16548.48,
PATELLA SUTPLT II STAR POLE FRAC S STRL,321760,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,19468.80,9734.40,Multiplan,Multiplan/Private Health Care System,16548.48,,,,,,,percent of total billed charges,7008.77,16548.48,
PATELLA SUTPLT II STAR POLE FRAC S STRL,321760,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Aetna,Aetna,9111.40,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC S STRL,321760,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Intergroup Services,Intergroup Services,16548.48,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR POLE FRAC S STRL,321760,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,19468.80,9734.40,Multiplan,Beech Street,16548.48,,,,,,,percent of total billed charges,1.00,16548.48,
PATELLA SUTPLT II STAR S STRL,321761,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,18170.10,9085.05,Integrated Health Plan,Integrated Health Plan,10902.06,,,,,,,percent of total billed charges,6541.24,15444.58,
PATELLA SUTPLT II STAR S STRL,321761,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,18170.10,9085.05,North Central Secure Treatment Unit,North Central Secure Treatment Unit,6541.24,,,,,,,percent of total billed charges,6541.24,15444.58,
PATELLA SUTPLT II STAR S STRL,321761,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,18170.10,9085.05,Blue Cross Blue Shield,Capital - Special Network Rates,4444.41,,,,,,,percent of total billed charges,1.00,15444.58,
PATELLA SUTPLT II STAR S STRL,321761,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,18170.10,9085.05,Wyoming Seminary,Wyoming Seminary,12719.07,,,,,,,percent of total billed charges,1.00,15444.58,
PATELLA SYMMETRIC S33MM 9MM,139177,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3367.00,1683.50,Blue Cross Blue Shield,Capital - Special Network Rates,823.57,,,,,,,percent of total billed charges,1.00,2861.95,
PATELLA SZ33,115386,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2145.00,1072.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1823.25,
PATELLA SZ33,115386,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,2145.00,1072.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1823.25,
PATELLA SZ33,6087077,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,2145.00,1072.50,Integrated Health Plan,Integrated Health Plan,1287.00,,,,,,,percent of total billed charges,772.20,1823.25,
