EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,11336.00,5668.00,Integrated Health Plan,Integrated Health Plan,6801.60,,,,,,,percent of total billed charges,4080.96,9635.60,
EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,11336.00,5668.00,Multiplan,Multiplan/Private Health Care System,9635.60,,,,,,,percent of total billed charges,4080.96,9635.60,
EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,11336.00,5668.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,4080.96,,,,,,,percent of total billed charges,4080.96,9635.60,
EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Aetna,First Health Network,7425.08,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Blue Cross Blue Shield,Capital - Basic Network Rates,4838.20,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER ARTOURA PLUS 600CC,206081,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Congregation of the Sister Servants,Congregation of the Sister Servants,9635.60,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER ARTOURA PLUS 750CC,206082,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,United Healthcare,United Healthcare - Client Specific Rate,5781.36,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER BREAST 3546111 250CC,6053535,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,8043.75,4021.88,Multiplan,Beech Street,6837.19,,,,,,,percent of total billed charges,1.00,6837.19,
EXPANDER CPX4 PLUS CNTR 650CC,206087,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,8502.00,4251.00,United Healthcare,United Healthcare - All Payer Rate,3749.38,,,,,,,percent of total billed charges,1.00,7226.70,
EXPANDER CPX4 STYLE 8300 350CC,6102990,LOCAL,278,RC,,,,Outpatient,,,7150.00,3575.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,6077.50,
EXPANDER CPX4 STYLE 8300 350CC,6102990,LOCAL,278,RC,,,,Outpatient,,,7150.00,3575.00,United Healthcare,United Healthcare - Client Specific Rate,3646.50,,,,,,,percent of total billed charges,1.00,6077.50,
EXPANDER CPX4 STYLE 8300 450CC,6102991,LOCAL,278,RC,,,,Inpatient,,,7150.00,3575.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2574.00,,,,,,,percent of total billed charges,2574.00,6077.50,
EXPANDER CRESCENT 3504313M,6053581,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,3367.00,1683.50,Intergroup Services,Intergroup Services,2861.95,,,,,,,percent of total billed charges,1212.12,2861.95,
EXPANDER CRESCENT 3504313M,6053581,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Multiplan,Multiplan/Private Health Care System,2861.95,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER CRESCENT 3504314M,6053582,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Blue Cross Blue Shield,Capital - Special Network Rates,823.57,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER CRESCENT 3504314M,6053582,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1212.12,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER CRESCENT 3504315M,6053583,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Aetna,First Health Network,2205.39,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER CRESCENT 3504315M,6053583,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,1683.50,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504301M,6053587,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Aetna,Aetna,1575.76,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504302M,6053588,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,3367.00,1683.50,Christian Healthcare Ministries,Christian Healthcare Ministries,1683.50,,,,,,,percent of total billed charges,1212.12,2861.95,
EXPANDER RECTANGULAR 3504302M,6053588,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Intergroup Services,Intergroup Services,2861.95,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504302M,6053588,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,1683.50,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504302M,6053588,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Wyoming Seminary,Wyoming Seminary,2356.90,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504303M,6053589,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,2861.95,
EXPANDER RECTANGULAR 3504303M,6053589,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,United Healthcare,United Healthcare - Client Specific Rate,1717.17,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504309M,6053586,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,3367.00,1683.50,Aetna,First Health Network,2205.39,,,,,,,percent of total billed charges,1212.12,2861.95,
EXPANDER RECTANGULAR 3504309M,6053586,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Aetna,Aetna,1575.76,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER RECTANGULAR 3504309M,6053586,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,3367.00,1683.50,Aetna,First Health Network,2205.39,,,,,,,percent of total billed charges,1.00,2861.95,
EXPANDER ROUND 3504304M,6053577,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,3087.50,1543.75,Multiplan,Beech Street,2624.38,,,,,,,percent of total billed charges,1111.50,2624.38,
EXPANDER ROUND 3504306M,6053579,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,3087.50,1543.75,Multiplan,Beech Street,2624.38,,,,,,,percent of total billed charges,1111.50,2624.38,
EXPANDER SILTEX MED HEIGHT 650,6067955,LOCAL,278,RC,,,,Inpatient,,,8125.00,4062.50,Intergroup Services,Intergroup Services,6906.25,,,,,,,percent of total billed charges,2925.00,6906.25,
EXPANDER SILTEX MED HEIGHT 650,6067955,LOCAL,278,RC,,,,Inpatient,,,8125.00,4062.50,Multiplan,Beech Street,6906.25,,,,,,,percent of total billed charges,2925.00,6906.25,
EXPANDER SILTEX MED HEIGHT 650,6067955,LOCAL,278,RC,,,,Outpatient,,,8125.00,4062.50,Aetna,Aetna,3802.50,,,,,,,percent of total billed charges,1.00,6906.25,
EXPANDER SILTEX MED HEIGHT 800,6067956,LOCAL,278,RC,,,,Outpatient,,,8125.00,4062.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2925.00,,,,,,,percent of total billed charges,1.00,6906.25,
EXPANDER TISS W/ TABS 250CC,107590,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,Blue Cross Blue Shield,Capital - Special Network Rates,1965.12,,,,,,,percent of total billed charges,1.00,6828.90,
EXPANDER TISS W/ TABS 250CC,107590,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,Intergroup Services,Intergroup Services,6828.90,,,,,,,percent of total billed charges,1.00,6828.90,
EXPANDER TISS W/ TABS 400CC,107592,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2807.88,,,,,,,percent of total billed charges,1.00,6828.90,
EXPANDER TISS W/ TABS 500CC,107593,LOCAL,278,RC,,,,Inpatient,,,8034.00,4017.00,Multiplan,Beech Street,6828.90,,,,,,,percent of total billed charges,2892.24,6828.90,
EXPANDER TISS W/ TABS 500CC,107593,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,Intergroup Services,Intergroup Services,6828.90,,,,,,,percent of total billed charges,1.00,6828.90,
EXPANDER TISS W/ TABS 600CC,107594,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,Aetna,Aetna,3759.91,,,,,,,percent of total billed charges,1.00,6828.90,
EXPANDER TISS W/ TABS 600CC,107594,LOCAL,278,RC,,,,Outpatient,,,8034.00,4017.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,6828.90,
EXPANDER TISSUE 354-6215 650CC,6028170,LOCAL,278,RC,,,,Inpatient,,,7475.00,3737.50,Intergroup Services,Intergroup Services,6353.75,,,,,,,percent of total billed charges,2691.00,6353.75,
EXPANDER TISSUE 354-6215 650CC,6028170,LOCAL,278,RC,,,,Inpatient,,,7475.00,3737.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,3737.50,,,,,,,percent of total billed charges,2691.00,6353.75,
EXPANDER TISSUE 354-6215 650CC,6028170,LOCAL,278,RC,,,,Outpatient,,,7475.00,3737.50,Cigna,Cigna,3205.28,,,,,,,percent of total billed charges,1.00,6353.75,
EXPANDER TISSUE ARTOURA PLUS SMOOTH HIGH PROJECTION 850CC,306571,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,11336.00,5668.00,Congregation of the Sister Servants,Congregation of the Sister Servants,9635.60,,,,,,,percent of total billed charges,4080.96,9635.60,
EXPANDER TISSUE ARTOURA PLUS SMOOTH ULTRA HIGH PROJECTION 350CC,306573,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Integrated Health Plan,Integrated Health Plan,6801.60,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE ARTOURA PLUS SMOOTH ULTRA HIGH PROJECTION 350CC,306573,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Wyoming Seminary,Wyoming Seminary,7935.20,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE ARTOURA PLUS,290925,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,8125.00,4062.50,Congregation of the Sister Servants,Congregation of the Sister Servants,6906.25,,,,,,,percent of total billed charges,1.00,6906.25,
EXPANDER TISSUE BREAST 275CC,6066997,LOCAL,278,RC,,,,Inpatient,,,8125.00,4062.50,Aetna,First Health Network,5321.88,,,,,,,percent of total billed charges,2925.00,6906.25,
EXPANDER TISSUE BREAST 275CC,6066997,LOCAL,278,RC,,,,Inpatient,,,8125.00,4062.50,Wyoming Seminary,Wyoming Seminary,5687.50,,,,,,,percent of total billed charges,2925.00,6906.25,
EXPANDER TISSUE BREAST 350CC,6066998,LOCAL,278,RC,,,,Outpatient,,,8125.00,4062.50,Aetna,First Health Network,5321.88,,,,,,,percent of total billed charges,1.00,6906.25,
EXPANDER TISSUE BREAST 550ML,6067954,LOCAL,278,RC,,,,Inpatient,,,8125.00,4062.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2925.00,,,,,,,percent of total billed charges,2925.00,6906.25,
EXPANDER TISSUE BREAST 550ML,6067954,LOCAL,278,RC,,,,Outpatient,,,8125.00,4062.50,United Healthcare,United Healthcare - All Payer Rate,3583.13,,,,,,,percent of total billed charges,1.00,6906.25,
EXPANDER TISSUE BREAST 550ML,6067954,LOCAL,278,RC,,,,Outpatient,,,8125.00,4062.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,6906.25,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 250CC,315749,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Integrated Health Plan,Integrated Health Plan,5101.20,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 250CC,315749,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Multiplan,Beech Street,7226.70,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 450CC,315751,LOCAL,278,RC,,,,Outpatient,,,8502.00,4251.00,Aetna,First Health Network,5568.81,,,,,,,percent of total billed charges,1.00,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 450CC,315751,LOCAL,278,RC,,,,Outpatient,,,8502.00,4251.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 550CC,306881,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,8502.00,4251.00,Christian Healthcare Ministries,Christian Healthcare Ministries,4251.00,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 650CC,315752,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Multiplan,Beech Street,7226.70,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 750CC,315753,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,4251.00,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH LOW HEIGHT 750CC,315753,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Wyoming Seminary,Wyoming Seminary,5951.40,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH MODERATE HEIGHT 350CC,315755,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Congregation of the Sister Servants,Congregation of the Sister Servants,7226.70,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE CPX4 PLUS SMOOTH MODERATE HEIGHT 350CC,315755,LOCAL,278,RC,,,,Inpatient,,,8502.00,4251.00,Integrated Health Plan,Integrated Health Plan,5101.20,,,,,,,percent of total billed charges,3060.72,7226.70,
EXPANDER TISSUE HIGH PROF 535,263915,LOCAL,278,RC,C1789,HCPCS,,Inpatient,,,11336.00,5668.00,Intergroup Services,Intergroup Services,9635.60,,,,,,,percent of total billed charges,4080.96,9635.60,
EXPANDER TISSUE HIGH PROF 535,263915,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Integrated Health Plan,Integrated Health Plan,6801.60,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 535,263915,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,United Healthcare,United Healthcare - All Payer Rate,4999.18,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 535,263915,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,United Healthcare,United Healthcare - Client Specific Rate,5781.36,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 535,263915,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 650,263916,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Intergroup Services,Intergroup Services,9635.60,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 650,263916,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Multiplan,Beech Street,9635.60,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 700,264244,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Cigna,Cigna,4860.88,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 700,264244,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,9635.60,
EXPANDER TISSUE HIGH PROF 850,264245,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,United Healthcare,United Healthcare - All Payer Rate,4999.18,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROFILE SMOOTH ROUND 225CC,283998,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Aetna,First Health Network,7425.08,,,,,,,percent of total billed charges,1.00,9635.60,
EXPANDER TISSUE HIGH PROFILE SMOOTH ROUND 225CC,283998,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,11336.00,5668.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,9635.60,
EXPANDER TISSUE MED HGT 275CC,6102340,LOCAL,278,RC,,,,Outpatient,,,7800.00,3900.00,Aetna,Aetna,3650.40,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 275CC,6102340,LOCAL,278,RC,,,,Outpatient,,,7800.00,3900.00,Multiplan,Multiplan/Private Health Care System,6630.00,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 350CC,6102341,LOCAL,278,RC,,,,Inpatient,,,7800.00,3900.00,Aetna,First Health Network,5109.00,,,,,,,percent of total billed charges,2808.00,6630.00,
EXPANDER TISSUE MED HGT 350CC,6102341,LOCAL,278,RC,,,,Outpatient,,,7800.00,3900.00,Congregation of the Sister Servants,Congregation of the Sister Servants,6630.00,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 350CC,6102341,LOCAL,278,RC,,,,Outpatient,,,7800.00,3900.00,Intergroup Services,Intergroup Services,6630.00,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 350CC,6102341,LOCAL,278,RC,,,,Outpatient,,,7800.00,3900.00,Wyoming Seminary,Wyoming Seminary,5460.00,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 450CC,6102342,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,7800.00,3900.00,Aetna,First Health Network,5109.00,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 450CC,6102342,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,7800.00,3900.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2726.10,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 450CC,6102342,LOCAL,278,RC,C1789,HCPCS,,Outpatient,,,7800.00,3900.00,United Healthcare,United Healthcare - All Payer Rate,3439.80,,,,,,,percent of total billed charges,1.00,6630.00,
EXPANDER TISSUE MED HGT 550CC,6102343,LOCAL,278,RC,,,,Outpatient,,,8502.00,4251.00,United Healthcare,United Healthcare - Client Specific Rate,4336.02,,,,,,,percent of total billed charges,1.00,7226.70,
EXPANDER TISSUE MED HGT 650CC,6102344,LOCAL,278,RC,,,,Inpatient,,,7800.00,3900.00,Intergroup Services,Intergroup Services,6630.00,,,,,,,percent of total billed charges,2808.00,6630.00,
EXPANDER TISSUE MED HGT 800CC,6102345,LOCAL,278,RC,,,,Inpatient,,,7800.00,3900.00,Multiplan,Multiplan/Private Health Care System,6630.00,,,,,,,percent of total billed charges,2808.00,6630.00,
EXPEDIUM SS SFX 5.5 LAT A1,6050779,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Multiplan,Multiplan/Private Health Care System,4420.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A2,6050780,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,2600.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A3,6050781,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Christian Healthcare Ministries,Christian Healthcare Ministries,2600.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A3,6050781,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Multiplan,Multiplan/Private Health Care System,4420.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A3,6050781,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Blue Cross Blue Shield,Capital - Special Network Rates,1271.92,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A4,6050782,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Aetna,First Health Network,3406.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A4,6050782,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Christian Healthcare Ministries,Christian Healthcare Ministries,2600.00,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A6,6050784,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Integrated Health Plan,Integrated Health Plan,3120.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT A6,6050784,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Congregation of the Sister Servants,Congregation of the Sister Servants,4420.00,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F3,6050772,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,United Healthcare,United Healthcare - All Payer Rate,2293.20,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F3,6050772,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F4,6050773,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F4,6050773,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Integrated Health Plan,Integrated Health Plan,3120.00,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F5,6050774,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Aetna,First Health Network,3406.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F6,6050775,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Multiplan,Beech Street,4420.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 5.5 LAT F9,6050778,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Blue Cross Blue Shield,Capital - Special Network Rates,1271.92,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT A1,6050811,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Integrated Health Plan,Integrated Health Plan,3120.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT A2,6050812,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Cigna,Cigna,2229.76,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT A2,6050812,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT A4,6050814,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Blue Cross Blue Shield,Capital - Special Network Rates,1271.92,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT A6,6050816,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,UPMC For You,UPMC For You - Managed Medicaid,2080.00,,,,,,,percent of total billed charges,1.00,4420.00,Paid In Addition Excess of Threshold
EXPEDIUM SS SFX 6.35 LAT A7,6050817,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Blue Cross Blue Shield,Capital - Special Network Rates,1271.92,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT F4,6050805,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Intergroup Services,Intergroup Services,4420.00,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT F5,6050806,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Blue Cross Blue Shield,Capital - Special Network Rates,1271.92,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT F8,6050809,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,5200.00,2600.00,Multiplan,Multiplan/Private Health Care System,4420.00,,,,,,,percent of total billed charges,1872.00,4420.00,
EXPEDIUM SS SFX 6.35 LAT F9,6050810,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,5200.00,2600.00,Christian Healthcare Ministries,Christian Healthcare Ministries,2600.00,,,,,,,percent of total billed charges,1.00,4420.00,
EXPEDIUM TI SFX 5.5 LAT A1,6050763,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2847.00,1423.50,Christian Healthcare Ministries,Christian Healthcare Ministries,1423.50,,,,,,,percent of total billed charges,1.00,2419.95,
EXPEDIUM TI SFX 5.5 LAT A3,6050765,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2847.00,1423.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1024.92,,,,,,,percent of total billed charges,1024.92,2419.95,
EXPEDIUM TI SFX 5.5 LAT A3,6050765,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2847.00,1423.50,Blue Cross Blue Shield,Capital - Special Network Rates,696.38,,,,,,,percent of total billed charges,1.00,2419.95,
EXPEDIUM TI SFX 5.5 LAT A4,6050766,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2847.00,1423.50,Aetna,First Health Network,1864.79,,,,,,,percent of total billed charges,1024.92,2419.95,
EXPEDIUM TI SFX 5.5 LAT A5,6050767,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2847.00,1423.50,Intergroup Services,Intergroup Services,2419.95,,,,,,,percent of total billed charges,1.00,2419.95,
EXPEDIUM TI SFX 5.5 LAT A7,6050769,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2847.00,1423.50,Blue Cross Blue Shield,Capital - Basic Network Rates,1215.10,,,,,,,percent of total billed charges,1.00,2419.95,
EXPEDIUM TI SFX 5.5 LAT F4,6050757,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2847.00,1423.50,Multiplan,Multiplan/Private Health Care System,2419.95,,,,,,,percent of total billed charges,1.00,2419.95,
EXPEDIUM TI SFX 5.5 LAT F5,6050758,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2847.00,1423.50,Christian Healthcare Ministries,Christian Healthcare Ministries,1423.50,,,,,,,percent of total billed charges,1024.92,2419.95,
