LINER 32X27 10DEG XL-105837,6034086,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6630.00,3315.00,Christian Healthcare Ministries,Christian Healthcare Ministries,3315.00,,,,,,,percent of total billed charges,1.00,5635.50,
LINER 32X28 10DEG XL-105838,6034087,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6630.00,3315.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,5635.50,
LINER 36MM 50 STD 6305-50-36,6026883,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,6288.75,3144.38,Wyoming Seminary,Wyoming Seminary,4402.13,,,,,,,percent of total billed charges,2263.95,5345.44,
LINER 36MM 58 10DEG 6310-58-36,6026897,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,United Healthcare,United Healthcare - All Payer Rate,2773.34,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 58 STD 6305-58-36,6026885,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Intergroup Services,Intergroup Services,5345.44,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 60 10DEG 6310-60-36,6026898,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Aetna,Aetna,2943.14,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 60 STD 6305-60-36,6026886,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Aetna,First Health Network,4119.13,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 60 STD 6305-60-36,6026886,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,United Healthcare,United Healthcare - All Payer Rate,2773.34,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 62 10DEG 6310-62-36,6026899,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,5345.44,
LINER 36MM 62 10DEG 6310-62-36,6026899,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2197.92,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 62 10DEG 6310-62-36,6026899,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Christian Healthcare Ministries,Christian Healthcare Ministries,3144.38,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 62 10DEG 6310-62-36,6026899,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2263.95,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 62 STD 6305-62-36,6026887,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Christian Healthcare Ministries,Christian Healthcare Ministries,3144.38,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 64 10DEG 6310-64-36,6026900,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Intergroup Services,Intergroup Services,5345.44,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 64 STD 6305-64-36,6026888,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Aetna,First Health Network,4119.13,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 64 STD 6305-64-36,6026888,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,UPMC For You,UPMC For You - Managed Medicaid,2515.50,,,,,,,percent of total billed charges,1.00,5345.44,Paid In Addition Excess of Threshold
LINER 36MM 64 STD 6305-64-36,6026888,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,United Healthcare,United Healthcare - Client Specific Rate,3207.26,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 66 10DEG 6310-66-36,6026901,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2197.92,,,,,,,percent of total billed charges,1.00,5345.44,
LINER 36MM 70 10DEG 6310-70-36,6026903,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,5345.44,
LINER 36X24 10DEG XL-105894,6034100,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,6630.00,3315.00,Christian Healthcare Ministries,Christian Healthcare Ministries,3315.00,,,,,,,percent of total billed charges,2386.80,5635.50,
LINER 36X24 10DEG XL-105894,6034100,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6630.00,3315.00,Cigna,Cigna,2842.94,,,,,,,percent of total billed charges,1.00,5635.50,
LINER 36X27 10DEG XL-105897,6034103,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,6630.00,3315.00,Integrated Health Plan,Integrated Health Plan,3978.00,,,,,,,percent of total billed charges,2386.80,5635.50,
LINER 40/41X22MM 5001-40-22,6001822,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,Aetna,First Health Network,1130.37,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 40/41X22MM 5001-40-22,6001822,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,1466.89,
LINER 42/43X22MM 5001-42-22,6001824,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,Blue Cross Blue Shield,Capital - Basic Network Rates,736.55,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 47/48/49X28MM 5001-47-28,6001833,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,Blue Cross Blue Shield,Capital - Basic Network Rates,736.55,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 50/51/52X28MM 5001-50-28,6001829,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,Blue Cross Blue Shield,Capital - Special Network Rates,422.12,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 53/54/55X28MM 5001-53-28,6001831,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,1725.75,862.88,Christian Healthcare Ministries,Christian Healthcare Ministries,862.88,,,,,,,percent of total billed charges,621.27,1466.89,
LINER 53/54/55X28MM 5001-53-28,6001831,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,North Central Secure Treatment Unit,North Central Secure Treatment Unit,621.27,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 53/54/55X28MM 5001-53-28,6001831,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,United Healthcare,United Healthcare - Client Specific Rate,880.13,,,,,,,percent of total billed charges,1.00,1466.89,
LINER 57/58X28MM 5001-57-28,6001832,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,1725.75,862.88,Congregation of the Sister Servants,Congregation of the Sister Servants,1466.89,,,,,,,percent of total billed charges,621.27,1466.89,
LINER 57/58X28MM 5001-57-28,6001832,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1725.75,862.88,Blue Cross Blue Shield,Capital - Enhanced Network Rates,603.15,,,,,,,percent of total billed charges,1.00,1466.89,
LINER ACE SZ 24 EP-105914,6074295,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,13260.00,6630.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,11271.00,
LINER ACET 27X44MM,213381,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,8287.50,4143.75,Congregation of the Sister Servants,Congregation of the Sister Servants,7044.38,,,,,,,percent of total billed charges,1.00,7044.38,
LINER ACET 28X44MM SZ F,213383,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,14917.50,7458.75,Intergroup Services,Intergroup Services,12679.88,,,,,,,percent of total billed charges,5370.30,12679.88,
LINER ACET 28X44MM SZ F,213383,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,14917.50,7458.75,Multiplan,Beech Street,12679.88,,,,,,,percent of total billed charges,5370.30,12679.88,
LINER ACET 28X44MM SZ F,213383,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,14917.50,7458.75,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,12679.88,
LINER ACET 28X44MM SZ F,213383,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,14917.50,7458.75,Multiplan,Multiplan/Private Health Care System,12679.88,,,,,,,percent of total billed charges,1.00,12679.88,
LINER ACET 36MM SZ F,213373,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,13260.00,6630.00,Aetna,First Health Network,8685.30,,,,,,,percent of total billed charges,4773.60,11271.00,
LINER ACET 36MM SZ F,213373,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,13260.00,6630.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,11271.00,
LINER ACET 44MM SZ F,213379,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,11271.00,5635.50,Multiplan,Multiplan/Private Health Care System,9580.35,,,,,,,percent of total billed charges,4057.56,9580.35,
LINER ACET 45 DEG SZ KK,213398,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Multiplan,Multiplan/Private Health Care System,5345.44,,,,,,,percent of total billed charges,1.00,5345.44,
LINER ACET 45 DEG SZ KK,213398,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2263.95,,,,,,,percent of total billed charges,1.00,5345.44,
LINER ACET 46MM SZ FF,213401,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,8661.25,4330.63,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,7362.06,
LINER ACET 46MM SZ G,213380,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,11271.00,5635.50,Multiplan,Multiplan/Private Health Care System,9580.35,,,,,,,percent of total billed charges,1.00,9580.35,
LINER ACET 58MM 49/28,214390,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,17940.00,8970.00,Blue Cross Blue Shield,Capital - Basic Network Rates,7656.79,,,,,,,percent of total billed charges,1.00,15249.00,
LINER ACET 58MM 49/28,214390,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,17940.00,8970.00,Multiplan,Multiplan/Private Health Care System,15249.00,,,,,,,percent of total billed charges,1.00,15249.00,
LINER ACET 58MM 49/28,214390,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,17940.00,8970.00,Wyoming Seminary,Wyoming Seminary,12558.00,,,,,,,percent of total billed charges,1.00,15249.00,
LINER ACET POLY 41X48MM,213440,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,17940.00,8970.00,Aetna,Aetna,8395.92,,,,,,,percent of total billed charges,1.00,15249.00,
LINER ACET POLY 41X48MM,213440,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,17940.00,8970.00,Multiplan,Multiplan/Private Health Care System,15249.00,,,,,,,percent of total billed charges,1.00,15249.00,
LINER ACET POLY BI 22X43MM,213441,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,14024.40,7012.20,North Central Secure Treatment Unit,North Central Secure Treatment Unit,5048.78,,,,,,,percent of total billed charges,1.00,11920.74,
LINER ACET POLY BI 28X51MM,213442,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,14024.40,7012.20,Blue Cross Blue Shield,Capital - Enhanced Network Rates,4901.53,,,,,,,percent of total billed charges,1.00,11920.74,
LINER ACETAB 36MM HIGH WALL G7,197320,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,13260.00,6630.00,Congregation of the Sister Servants,Congregation of the Sister Servants,11271.00,,,,,,,percent of total billed charges,1.00,11271.00,
LINER ACETAB 38MM DUAL G7,197323,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,11271.00,5635.50,Intergroup Services,Intergroup Services,9580.35,,,,,,,percent of total billed charges,4057.56,9580.35,
LINER ACETAB 38MM DUAL G7,197323,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,11271.00,5635.50,Multiplan,Beech Street,9580.35,,,,,,,percent of total billed charges,4057.56,9580.35,
LINER ACETAB 38MM DUAL G7,197323,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,11271.00,5635.50,Blue Cross Blue Shield,Capital - Special Network Rates,2756.89,,,,,,,percent of total billed charges,1.00,9580.35,
LINER ACETAB 45 DEG 36MM SZ II,197328,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,6288.75,3144.38,Christian Healthcare Ministries,Christian Healthcare Ministries,3144.38,,,,,,,percent of total billed charges,1.00,5345.44,
LINER ACETABULAR CUP 28 MM ID 56 MM OD 0 DEGREE ALL POLY SIZE DMH POLYETHYLENE LATEX FREE HIGHCROSS VERSAFITCUP DM,294388,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5331.95,2665.98,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,4532.16,
LINER ACETABULAR CUP 28 MM ID 56 MM OD 0 DEGREE ALL POLY SIZE DMH POLYETHYLENE LATEX FREE HIGHCROSS VERSAFITCUP DM,294388,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5331.95,2665.98,Intergroup Services,Intergroup Services,4532.16,,,,,,,percent of total billed charges,1.00,4532.16,
LINER ACETABULAR CUP 28 MM ID 60 MM OD 0 DEGREE ALL POLY SIZE DML POLYETHYLENE LATEX FREE HIGHCROSS VERSAFITCUP DM,288093,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,5331.95,2665.98,Aetna,First Health Network,3492.43,,,,,,,percent of total billed charges,1919.50,4532.16,
LINER ACETABULAR CUP 28 MM ID 60 MM OD 0 DEGREE ALL POLY SIZE DML POLYETHYLENE LATEX FREE HIGHCROSS VERSAFITCUP DM,288093,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5331.95,2665.98,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1863.52,,,,,,,percent of total billed charges,1.00,4532.16,
LINER ACETABULAR CUP 28 MM ID 60 MM OD 0 DEGREE ALL POLY SIZE DML POLYETHYLENE LATEX FREE HIGHCROSS VERSAFITCUP DM,288093,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,5331.95,2665.98,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,4532.16,
LINER ACETABULAR CUP 32 MM ID 0 DEGREE METAL AND CERAMIC ON POLY SIZE D ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE MPACT,313207,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3521.38,1760.69,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,2993.17,
LINER ACETABULAR CUP 32 MM ID 0 DEGREE METAL AND CERAMIC ON POLY SIZE D ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE MPACT,313207,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3521.38,1760.69,Multiplan,Multiplan/Private Health Care System,2993.17,,,,,,,percent of total billed charges,1.00,2993.17,
LINER ACETABULAR CUP 32 MM ID 0 DEGREE METAL AND CERAMIC ON POLY SIZE D ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE MPACT,313207,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3521.38,1760.69,United Healthcare,United Healthcare - Client Specific Rate,1795.90,,,,,,,percent of total billed charges,1.00,2993.17,
LINER ACETABULAR CUP 36 MM ID 0 DEGREE METAL AND CERAMIC ON POLY SIZE E ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE MPACT,313208,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3521.38,1760.69,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,2993.17,
LINER ACETABULAR CUP 36 MM ID 0 DEGREE METAL AND CERAMIC ON POLY SIZE E ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE MPACT,313208,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3521.38,1760.69,Shepard International Health Care,Shepard International Health Care - Allegheny International,1760.69,,,,,,,percent of total billed charges,1.00,2993.17,
LINER ALTRX +4 10D 28IDX44OD,6088419,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Multiplan,Multiplan/Private Health Care System,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 28IDX44OD,6088419,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Blue Cross Blue Shield,Capital - Special Network Rates,1033.43,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 28IDX44OD,6088419,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Multiplan,Multiplan/Private Health Care System,3591.25,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 28IDX48OD,6088421,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,3591.25,
LINER ALTRX +4 10D 28IDX50OD,6088422,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Congregation of the Sister Servants,Congregation of the Sister Servants,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 28IDX50OD,6088422,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 28IDX50OD,6088422,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,3591.25,
LINER ALTRX +4 10D 32IDX52OD,6088433,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Multiplan,Beech Street,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 32IDX52OD,6088433,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Christian Healthcare Ministries,Christian Healthcare Ministries,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 32IDX54OD,6088434,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Integrated Health Plan,Integrated Health Plan,2535.00,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 36IDX56OD,6088451,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 36IDX56OD,6088451,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Christian Healthcare Ministries,Christian Healthcare Ministries,2112.50,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 36IDX56OD,6088451,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 36IDX56OD,6088451,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX58OD,6088452,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - All Payer Rate,1863.22,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX60OD,6088453,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX60OD,6088453,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Multiplan,Multiplan/Private Health Care System,3591.25,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX60OD,6088453,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX60OD,6088453,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - All Payer Rate,1863.22,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 36IDX64OD,6088455,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,3591.25,
LINER ALTRX +4 10D 48IDX70OD,6088465,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Cigna,Cigna,1811.68,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 48IDX72OD,6088466,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Multiplan,Beech Street,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 48IDX72OD,6088466,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Multiplan,Multiplan/Private Health Care System,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 10D 48IDX72OD,6088466,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Multiplan,Beech Street,3591.25,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 48IDX72OD,6088466,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Wyoming Seminary,Wyoming Seminary,2957.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 48IDX74OD,6088467,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,Aetna,1977.30,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 48IDX74OD,6088467,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Multiplan,Beech Street,3591.25,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 10D 48IDX76OD,6088468,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,3591.25,
LINER ALTRX +4 NEUT 28IDX50OD,6088426,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,Aetna,1977.30,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 28IDX50OD,6088426,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - All Payer Rate,1863.22,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 32IDX48OD,6088439,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Blue Cross Blue Shield,Capital - Basic Network Rates,1803.23,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 32IDX54OD,6088442,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Intergroup Services,Intergroup Services,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 NEUT 36IDX52OD,6088457,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,13482.30,6741.15,UPMC For You,UPMC For You - Managed Medicaid,5392.92,,,,,,,percent of total billed charges,1.00,11459.95,Paid In Addition Excess of Threshold
LINER ALTRX +4 NEUT 36IDX54OD,6088458,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 NEUT 36IDX54OD,6088458,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX58OD,6088460,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX60OD,6088461,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX62OD,6088462,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX62OD,6088462,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX64OD,6088463,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,United Healthcare,United Healthcare - Client Specific Rate,2154.75,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 36IDX66OD,6088464,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1521.00,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 NEUT 48IDX72OD,6088470,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Congregation of the Sister Servants,Congregation of the Sister Servants,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX +4 NEUT 48IDX72OD,6088470,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Congregation of the Sister Servants,Congregation of the Sister Servants,3591.25,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 48IDX72OD,6088470,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1521.00,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 48IDX74OD,6088471,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX +4 NEUT 48IDX76OD,6088472,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,4225.00,2112.50,Multiplan,Multiplan/Private Health Care System,3591.25,,,,,,,percent of total billed charges,1521.00,3591.25,
LINER ALTRX LIP LNR 28IDX54OD,6088424,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Cigna,Cigna,1811.68,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX LIP LNR 28IDX54OD,6088424,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2112.50,,,,,,,percent of total billed charges,1.00,3591.25,
LINER ALTRX LIP LNR 32IDX62OD,6088436,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,4225.00,2112.50,Aetna,First Health Network,2767.38,,,,,,,percent of total billed charges,1.00,3591.25,
