ESOPHAGOSCOP MUCOSAL RESECT,43211,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,5513.00,,,,,,,case rate,2024.22,5513.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
ESPHG TOT W/THRCM,43112,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,3154.48,,,,,,,case rate,3154.48,18067.00,,,facility
ESRD HOME PT SERV P MO 20+,90966,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,19864.36,,,,,,,fee schedule,317.16,19864.36,,,facility
ESRD SRV 2-3 VSTS P MO 2-11,90955,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,962.80,,,,,,,fee schedule,548.91,35180.90,,,facility
ESRD SVC PR DAY PT 12-19,90969,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,28.85,,,,,,,case rate,17.72,1147.21,,,facility
ESW PHY ANES LAT HMRL EPCNDL,0102T,CPT,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,21649.00,,,,,,,case rate,3451.58,21649.00,"Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.","Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.",facility
EVALUATION CERVICAL MUCUS,89330,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,36.30,,,,,,,fee schedule,10.38,36.30,,,facility
EVASC PRLNG ADMN RX AGNT 1ST,61650,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,830.06,,,,,,,case rate,509.80,22133.00,,,facility
EWHO rigid w/o jnts CF,L3763,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1236.67,,,,,,,case rate,698.90,1236.67,,,facility
EX ARM/ELBOW TUM DEEP < 5 CM,24076,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,3200.00,,,,,,,fee schedule,3064.14,12001.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXC CHEST WALL TUMOR W/RIBS,21601,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,3064.14,,,,,,,case rate,3064.14,12001.00,,,facility
EXC EXCESSIVE SKIN ABDOMEN,15830,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,7004.61,,,,,,,case rate,4236.00,22133.00,,,facility
EXC EXCESSIVE SKIN BUTTOCK,15835,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,3064.14,,,,,,,case rate,3064.14,12001.00,,,facility
EXC EXCESSIVE SKIN HIP,15834,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5583.00,,,,,,,fee schedule,3064.14,12001.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXC EXCSV SKIN FOREARM/HAND,15837,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,5513.00,,,,,,,case rate,3064.14,12001.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXC EXCSV SUBMENTAL FAT PAD,15838,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,4989.03,,,,,,,case rate,3064.14,12001.00,,,facility
EXC FOREARM TUM DEEP 3 CM/>,25073,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,12001.00,,,,,,,case rate,3064.14,21649.00,,,facility
EXC HAND TUM DEEP < 1.5 CM,26116,CPT,,,,,,,,outpatient,,,,,CMS,Medicare,1742.24,,,,,,,case rate,1742.24,5513.00,,,facility
EXC ISCH PR ULC SKN FLP CLSR,15944,CPT,,,,,,,,outpatient,,,,,CMS,Medicare,3738.22,,,,,,,case rate,3738.22,12001.00,,,facility
EXC ISCH PR ULC SKN FLP CLSR,15944,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,6987.00,,,,,,,case rate,3738.22,12001.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXC ISCH PR ULC SKN FLP OSTC,15945,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,6479.00,,,,,,,fee schedule,2176.52,6479.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXC LEG/ANKLE TUM DEP 5 CM/>,27634,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,6090.00,,,,,,,case rate,3064.14,21649.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXC LES CONJUNCTIVA ADJ SCL,68130,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,6090.00,,,,,,,case rate,2507.97,6090.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXC THIGH/KNEE TUM DEP 5CM/>,27339,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,6090.00,,,,,,,case rate,3064.14,21649.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXC TRCHNTR PR ULC FLP CLSR,15952,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,2176.52,,,,,,,case rate,2176.52,6090.00,,,facility
EXC TRCHNTR PR ULC PRIM SUTR,15950,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,2836.72,,,,,,,case rate,1742.24,6090.00,,,facility
EXC/CRTG B1 CST/TUM HUM AGRF,24115,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5583.00,,,,,,,fee schedule,4236.00,22625.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXC/CRTG B1 CST/TUM HUM AGRF,24115,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,22625.00,,,,,,,case rate,4236.00,22625.00,,,facility
EXC/UNROOFING CYST KIDNEY,50280,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,856.00,,,,,,,case rate,856.00,18067.00,,,facility
EXCIMER LSR PSRIASIS>500SQCM,96922,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,698.21,,,,,,,case rate,428.83,3500.00,,,facility
EXCISE FOOT TENDON SHEATH,28088,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,3451.58,,,,,,,case rate,3200.00,12001.00,,,facility
EXCISE INTRSPINL LESION CRVL,63270,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,1986.02,,,,,,,case rate,1986.02,22625.00,,,facility
EXCISE INTRSPINL LESION SCRL,63273,CPT,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,21649.00,,,,,,,case rate,1799.65,22625.00,"Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.","Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.",facility
EXCISE INTRSPINL LESION THRC,63271,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,1976.63,,,,,,,case rate,1976.63,22625.00,,,facility
EXCISE LWR JAW CYST W/REPAIR,21047,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,3200.00,,,,,,,fee schedule,3200.00,18067.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXCISE ORAL MUCOSA FOR GRAFT,40818,CPT,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,2983.00,,,,,,,case rate,568.93,3500.00,"Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.","Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.",facility
EXCISE SACRAL SPINE TUMOR,49215,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5428.00,,,,,,,fee schedule,1991.21,12001.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXCISION BREAST LESION,19125,CPT,,,,,,,,outpatient,,,,,CMS,Medicare,4130.33,,,,,,,case rate,4130.33,12001.00,,,facility
EXCISION GRAFT ABDOMEN,35907,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,1682.98,,,,,,,case rate,1682.98,18067.00,,,facility
EXCISION OF BOWEL POUCH,44800,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,12001.00,,,,,,,case rate,739.26,12001.00,,,facility
EXCISION OF BRAIN TUMOR,61545,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,3005.76,,,,,,,case rate,3005.76,22625.00,,,facility
EXCISION OF GUM LESION,41827,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,9658.00,,,,,,,case rate,3200.00,18067.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXCISION OF LINGUAL TONSIL,42870,CPT,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,4236.00,,,,,,,case rate,4236.00,18067.00,"Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.","Multiple outpatient procedures performed in the same surgical session will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest and 25% of the third highest and by default the reimbursement includes case rate of $20,663. Any and all additional procedures performed during the same surgical session will not be reimbursed.",facility
EXCISION OF MOUTH LESION,40816,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,3497.42,,,,,,,case rate,3200.00,6090.00,,,facility
EXCISION OF NECK CYST,42815,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,9658.00,,,,,,,case rate,6177.00,18067.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXCISION OF RECTAL PROLAPSE,45135,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1962.28,,,,,,,case rate,1205.19,12001.00,,,facility
EXCISION OF RECTAL STRICTURE,45150,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,1262.32,,,,,,,case rate,1262.32,5513.00,,,facility
EXCISION OF UMBILICUS,49250,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,6479.00,,,,,,,fee schedule,3776.91,12001.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXCISION VAGINAL SEPTUM,57130,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,4524.00,,,,,,,case rate,3200.00,6090.00,,,facility
EXPL PENTRG WOUND NECK,20100,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,3500.00,,,,,,,case rate,568.93,5428.00,,,facility
EXPLORATION BEHIND ABDOMEN,49010,CPT,,,,,,,,outpatient,,,,,CMS,Medicare,6829.13,,,,,,,case rate,6479.00,12001.00,,,facility
EXPLORATION OF SINUSES,31090,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,18067.00,,,,,,,case rate,6177.00,18067.00,,,facility
EXPLORATORY HEART SURGERY,33310,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,1122.93,,,,,,,case rate,1122.93,30380.00,,,facility
EXPLORATORY HEART SURGERY,33310,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,1122.93,,,,,,,case rate,1122.93,30380.00,,,facility
EXPLORE ABDOMINAL VESSELS,35840,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1811.49,,,,,,,case rate,1112.57,12001.00,,,facility
EXPLORE CHEST FREE ADHESIONS,32124,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5428.00,,,,,,,fee schedule,895.19,22133.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXPLORE/TREAT ANKLE JOINT,27620,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,3451.58,,,,,,,case rate,3451.58,12001.00,,,facility
EXPLORE/TREAT EYE SOCKET,67430,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,12001.00,,,,,,,case rate,4147.17,12001.00,,,facility
EXPLORE/TREAT WRIST JOINT,25101,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5583.00,,,,,,,fee schedule,3451.58,12001.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
EXT ECG>48HR<7D REV&INTERPJ,93244,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,44.80,,,,,,,fee schedule,23.13,1582.70,,,facility
EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV &gt;96 HOURS WITH SKIN GRAFT,927,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,HMO/POS/PPO,640365.55,,,,,,,case rate,6852.00,640365.55,"If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750","If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750",facility
EXTENSIVE MASTOID SURGERY,69530,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,6244.73,,,,,,,case rate,6244.73,18067.00,,,facility
EXTENSIVE SURGERY OF THROAT,42842,CPT,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,6090.00,,,,,,,case rate,5428.00,18067.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
EXTENSIVE SURGERY OF THROAT,42845,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,1954.41,,,,,,,case rate,1954.41,18067.00,,,facility
EXTRACRANIAL PROCEDURES WITH CC,038,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,29066.72,,,,,,,case rate,6852.00,48666.64,,,facility
EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,039,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,24507.67,,,,,,,case rate,6852.00,35256.77,,,facility
EYE SURGERY FOLLOW-UP ADD-ON,67331,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,13264.18,,,,,,,fee schedule,102.43,13264.18,,,facility
Ed svc CKD ind per session,G0420,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,115.92,,,,,,,case rate,115.92,7415.66,,,facility
Elbow child myoelectronic ct,L7191,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,14510.42,,,,,,,case rate,12180.96,23625.87,,,facility
Elec hand ind art digits,L6880,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,48524.09,,,,,,,case rate,25017.95,48524.09,,,facility
Elec stim other than wound,G0283,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,13.10,,,,,,,case rate,13.10,834.23,,,facility
Elec stim unattend for press,G0281,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,12.03,,,,,,,case rate,12.03,834.23,,,facility
Electro connect btw control,E2310,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,642.35,,,,,,,fee schedule,642.35,642.35,,,facility
Electronic elbo simultaneous,L7181,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,49879.14,,,,,,,case rate,41871.73,81213.22,,,facility
Endo ak/hip alignable system,L5920,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,860.14,,,,,,,case rate,722.05,1400.48,,,facility
Endoskel posit rotat unit,L5926,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1202.34,,,,,,,case rate,697.17,1202.34,,,facility
Ercp rmv calc pancreatoscopy,C7544,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,4344.00,,,,,,,case rate,4344.00,18067.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
Exoskeletal axial rotation u,L5982,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,943.67,,,,,,,case rate,792.17,1536.48,,,facility
Ext amb insulin delivery sys,A9274,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,34.34,,,,,,,fee schedule,34.34,34.34,,,facility
Extension per extension per,L2760,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,85.67,,,,,,,fee schedule,85.67,151.57,,,facility
External recharg sys extern,L8695,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,17.46,,,,,,,fee schedule,17.46,33.85,,,facility
FCSD US ABLTJ LEIOMYOM>=200,0072T,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,5559.96,,,,,,,case rate,3414.79,21649.00,,,facility
FEES W/LARYNGEAL SENSE I&R,92617,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,65.91,,,,,,,case rate,40.48,2757.35,,,facility
FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,748,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,26667.36,,,,,,,case rate,6852.00,41609.29,,,facility
FETAL ANEUPLOIDY TRISOM RISK,81507,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,2780.04,,,,,,,fee schedule,0.02,2780.04,,,facility
FETAL ANEUPLOIDY TRISOM RISK,81507,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,795.00,,,,,,,case rate,0.02,2780.04,,,facility
FETAL CHRMOML ANEUPLOIDY,81420,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,759.05,,,,,,,case rate,0.02,2654.32,,,facility
FIBRINOGEN ANTIGEN,85385,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,14.46,,,,,,,case rate,14.46,50.56,,,facility
FIBULA BONE GRAFT MICROVASC,20955,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,12463.00,,,,,,,case rate,6479.00,22625.00,,,facility
FINGER TENDON TRANSFER,26497,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,3451.58,,,,,,,case rate,3451.58,12001.00,,,facility
FISTULA REPAIR & COLOSTOMY,57307,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1645.12,,,,,,,case rate,1010.39,18067.00,,,facility
FIT SPECTACLES BIFOCAL,92341,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,75.05,,,,,,,fee schedule,42.27,1574.00,,,facility
FLUoxetine 10 MG capsule 100 each BLIST PACK,0250,RC,00904578461,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2.06,2.06,No services performed during 15-month lookback period.,,facility
FLUoxetine 10 MG capsule 100 each BLIST PACK,0250,RC,00904578461,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,Denver Health Employer Group,HMO/POS/PPO,2.06,34.30,,,,,0,percent of total billed charges,2.06,2.06,No services performed during 15-month lookback period.,,facility
FLUoxetine 10 MG capsule 100 each BLIST PACK,0250,RC,00904578461,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2.06,2.06,No services performed during 15-month lookback period.,,facility
FLUoxetine 10 MG capsule 100 each Bottle,0250,RC,50111064701,NDC,25000003,CDM,,,,outpatient,1,EA,6.13,2.15,Aetna Healthcare,HMO/POS/PPO,3.68,60.00,,,,,0,percent of total billed charges,1.76,4.57,No services performed during 15-month lookback period.,,facility
FLUoxetine 20 mg/5 mL (4 mg/mL) solution 120 mL Bottle,0250,RC,00121072104,NDC,25000003,CDM,,,,outpatient,1.25,ML,6.00,2.10,Denver Health Employer Group,HMO/POS/PPO,2.06,34.30,,,,,0,percent of total billed charges,1.72,4.47,No services performed during 15-month lookback period.,,facility
FLUoxetine 20 mg/5 mL (4 mg/mL) solution 120 mL Bottle,0250,RC,54838052340,NDC,25000003,CDM,,,,outpatient,1.25,ML,6.00,2.10,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into other payable services where appropriate,,,,0,other,1.72,4.47,No services performed during 15-month lookback period.,,facility
