ESTRADIOL 10 MCG TABS 8 EACH BOX,,,637,RC,RXRx00169517603,CDM,0169-5176-03,NDC,BOTH,10,ML,127.62,51.048,UNITED,UNITED HEALTHCARE- NON OPTIONS,,95.2,74.6,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTRADIOL 2 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00555088702,CDM,0555-0887-02,NDC,BOTH,2,ME,4.71,1.884,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,2.59,55,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTRADIOL VALERATE 20 MG/ML OIL 5 ML VIAL,J1380,HCPCS,250,RC,RXRx00517042001,CDM,0517-0420-01,NDC,BOTH,0.5,ML,83.44,33.376,MPCN,MS PHYSICIAN CARE NETWORK,,41.72,50,PERCENT OF BILLED CHARGES,,,,0,33.38,101.02,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTRADIOL VALERATE 40 MG/ML OIL 5 ML VIAL,J1380,HCPCS,250,RC,RXRx00143929101,CDM,0143-9291-01,NDC,BOTH,0.25,ML,83.69,33.476,CIGNA,CIGNA COMMERCIAL,,50.21,60,PERCENT OF BILLED CHARGES,,,,0,33.38,101.02,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF CHARGES BASED ON THE REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTROGENS (CONJUGATED) 0.3 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00046110081,CDM,0046-1100-81,NDC,BOTH,0.3,ME,43.58,17.432,MULTIPLAN,MULTIPLAN,,34.86,80,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTROGENS (CONJUGATED) 0.3 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00046110081,CDM,0046-1100-81,NDC,BOTH,0.3,ME,43.58,17.432,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,33.99,78,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTROGENS (CONJUGATED) 0.625 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00046110281,CDM,0046-1102-81,NDC,BOTH,0.625,ME,43.58,17.432,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,32.73,75.1,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESTROGENS (CONJUGATED) 1.25 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00046110481,CDM,0046-1104-81,NDC,BOTH,1.25,ME,43.58,17.432,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,23.97,55,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESZOPICLONE 1 MG TABS 30 EACH BOTTLE,,,637,RC,RXRx33342029907,CDM,33342-299-07,NDC,BOTH,1,ME,60.81,24.324,UNITED,UNITED HEALTHCARE- NON OPTIONS,,45.36,74.6,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESZOPICLONE 2 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx63402019110,CDM,63402-191-10,NDC,BOTH,2,ME,119.45,47.78,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,47.78,40,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESZOPICLONE 2 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx63402019110,CDM,63402-191-10,NDC,BOTH,2,ME,119.45,47.78,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,95.56,80,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESZOPICLONE 3 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx63402019310,CDM,63402-193-10,NDC,BOTH,3,ME,119.45,47.78,CIGNA,CIGNA COMMERCIAL,,69.28,58,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ESZOPICLONE 3 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx63402019310,CDM,63402-193-10,NDC,BOTH,3,ME,119.45,47.78,PHCS,PHCS NETWORK,,107.51,90,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETELCALCETIDE HCL 10 MG/2ML SOLN 2 ML VIAL,J0606,HCPCS,636,RC,RXRx55513074201,CDM,55513-742-01,NDC,BOTH,0.5,ML,569.8,227.92,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,5.73,,APC,,,,0,5.27,512.87,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETELCALCETIDE HCL 10 MG/2ML SOLN 2 ML VIAL,J0606,HCPCS,636,RC,RXRx55513074201,CDM,55513-742-01,NDC,BOTH,0.5,ML,569.8,227.92,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,455.84,80,PERCENT OF BILLED CHARGES,,,,0,5.27,512.87,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETELCALCETIDE HCL 5 MG/ML SOLN 1 ML VIAL,J0606,HCPCS,636,RC,RXRx55513074101,CDM,55513-741-01,NDC,BOTH,0.5,ML,569.8,227.92,FIRSTHEALTH,FIRST HEALTH NETWORK,,455.84,80,PERCENT OF BILLED CHARGES,,,,0,5.27,512.87,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETELCALCETIDE HCL 5 MG/ML SOLN 1 ML VIAL,J0606,HCPCS,636,RC,RXRx55513074110,CDM,55513-741-10,NDC,BOTH,0.5,ML,569.81,227.924,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,227.92,40,PERCENT OF BILLED CHARGES,,,,0,5.27,512.87,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHAMBUTOL 400 MG TABS 100 EACH BOX,,,637,RC,RXRx68084028001,CDM,68084-280-01,NDC,BOTH,400,ME,8.13,3.252,FIRSTHEALTH,FIRST HEALTH NETWORK,,6.5,80,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHAMBUTOL 400 MG TABS 100 EACH BOX,,,637,RC,RXRx68084028001,CDM,68084-280-01,NDC,BOTH,400,ME,8.13,3.252,PHCS,PHCS NETWORK,,7.32,90,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHANOLAMINE 5 % SOLN 2 ML AMPULE,J1430,HCPCS,636,RC,RXRx67871479006,CDM,67871-4790-6,NDC,BOTH,1.5,ML,2188.4,875.36,MEDADV_HUMANA,HUMANA MEDICARE ADVANTAGE,,529.32,,APC,,,,0,373.44,1969.56,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHOSUXIMIDE 250 MG CAPS 100 EACH BOTTLE,,,637,RC,RXRx42806070801,CDM,42806-708-01,NDC,BOTH,250,ME,13.93,5.572,FIRSTCHOICE-HUM,FIRST CHOICE- HUMANA,,9.75,70,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHOSUXIMIDE 250 MG CAPS 100 EACH BOTTLE,,,637,RC,RXRx69452015220,CDM,69452-152-20,NDC,BOTH,250,ME,10.71,4.284,ADVHEALTH,STATE OF MS BLUE CROSS,,8.03,75,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHOSUXIMIDE 250 MG/5ML SOLN 5 ML ORAL SYRINGE,,,250,RC,RXRx88888067016,CDM,88888-670-16,NDC,BOTH,5,ML,12.4,4.96,FIRSTHEALTH,FIRST HEALTH NETWORK,,9.92,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETHOSUXIMIDE LEVEL,80168,HCPCS,300,RC,3000026,CDM,,,OUTPATIENT,,,124,49.6,BCBSMISS,BLUE CROSS OF MS,,25.18,,FEE SCHEDULE,106.81,106.81,106.81,1 THROUGH 10,15.15,111.6,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,
ETHYL ALCOHOL 100 % SOLN 480 ML BOTTLE,,,250,RC,RXRx50483200024,CDM,50483-2000-24,NDC,BOTH,480,ML,3,1.2,MULTIPLAN,MULTIPLAN,,2.4,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx00143950601,CDM,0143-9506-01,NDC,BOTH,10,ML,35,14,BCBSMISS,BLUE CROSS OF MS,,26.25,75,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx00409669501,CDM,0409-6695-01,NDC,BOTH,10,ML,35,14,MULTIPLAN,MULTIPLAN,,28,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx65219044501,CDM,65219-445-01,NDC,BOTH,10,ML,35,14,MULTIPLAN,MULTIPLAN,,28,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx65219044510,CDM,65219-445-10,NDC,BOTH,10,ML,35,14,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,14,40,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx65219044510,CDM,65219-445-10,NDC,BOTH,10,ML,35,14,MPCN,MS PHYSICIAN CARE NETWORK,,17.5,50,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx67457090200,CDM,67457-902-00,NDC,BOTH,10,ML,58.85,23.54,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,47.08,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx67457090210,CDM,67457-902-10,NDC,BOTH,10,ML,58.85,23.54,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,32.37,55,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx72266014610,CDM,72266-146-10,NDC,BOTH,10,ML,35,14,HEALTHLINK_TUPELO,NORTH MISSISSIPPI HEALTH LINK,,29.75,85,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx72485050801,CDM,72485-508-01,NDC,BOTH,10,ML,35,14,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,26.29,75.1,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx72485050810,CDM,72485-508-10,NDC,BOTH,10,ML,35,14,HEALTHLINK_TUPELO,NORTH MISSISSIPPI HEALTH LINK,,29.75,85,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 10 ML VIAL,,,250,RC,RXRx72485050810,CDM,72485-508-10,NDC,BOTH,10,ML,35,14,MPCN,MS PHYSICIAN CARE NETWORK,,17.5,50,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 20 ML VIAL,,,250,RC,RXRx00143950710,CDM,0143-9507-10,NDC,BOTH,20,ML,40.3,16.12,AETNA,AETNA,,34.26,85,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
ETOMIDATE 2 MG/ML SOLN 20 ML VIAL,,,250,RC,RXRx00409669512,CDM,0409-6695-12,NDC,BOTH,20,ML,38.9,15.56,FIRSTHEALTH,FIRST HEALTH NETWORK,,31.12,80,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
