11057 REMOVAL OF NONCANCER THICKENED SKIN GROWTH,11057,HCPCS,761,RC,7610022,CDM,,,OUTPATIENT,,,400,160,MULTIPLAN,MULTIPLAN,,320,80,PERCENT OF BILLED CHARGES,,,,0,155.96,747.75,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11057 REMOVAL OF NONCANCER THICKENED SKIN GROWTH,11057,HCPCS,761,RC,7610022,CDM,,,OUTPATIENT,,,400,160,UNITED,UNITED HEALTHCARE- NON OPTIONS,,298.4,74.6,PERCENT OF BILLED CHARGES,,,,0,155.96,747.75,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11105 PUNCH BIOPSY,11105,HCPCS,761,RC,7610084,CDM,,,OUTPATIENT,,,222,88.8,CIGNA,CIGNA COMMERCIAL,,128.76,58,PERCENT OF BILLED CHARGES,,,,0,88.8,242.42,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11106 INCISION BIOPSY,11106,HCPCS,761,RC,7610081,CDM,,,OUTPATIENT,,,1300,520,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,1300,,APC,,,,0,480.45,1668.2,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11106 INCISION BIOPSY,11106,HCPCS,761,RC,7610081,CDM,,,OUTPATIENT,,,1300,520,MEDICARE,MEDICARE,,667.28,,APC,,,,0,480.45,1668.2,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11107 INCISION BIOPSY,11107,HCPCS,761,RC,7610083,CDM,,,OUTPATIENT,,,300,120,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,120,40,PERCENT OF BILLED CHARGES,,,,0,120,747.75,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11201 REMOVAL OF SKIN TAG,11201,HCPCS,761,RC,4500512,CDM,,,OUTPATIENT,,,190,76,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,148.2,78,PERCENT OF BILLED CHARGES,,,,0,76,747.75,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11201 REMOVAL OF SKIN TAG,11201,HCPCS,761,RC,4500512,CDM,,,OUTPATIENT,,,190,76,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,142.69,75.1,PERCENT OF BILLED CHARGES,,,,0,76,747.75,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11301 SHAVING OF SKIN GROWTH OF BODY,11301,HCPCS,761,RC,4500514,CDM,,,OUTPATIENT,,,459,183.6,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,452.86,,APC,,,,0,128.72,459,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11301 SHAVING OF SKIN GROWTH OF BODY,11301,HCPCS,761,RC,4500514,CDM,,,OUTPATIENT,,,459,183.6,MULTIPLAN,MULTIPLAN,,367.2,80,PERCENT OF BILLED CHARGES,,,,0,128.72,459,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11305 SHAVING OF SKIN GROWTH OF SCALP,11305,HCPCS,761,RC,4500023,CDM,,,OUTPATIENT,,,459,183.6,TRICARE,TRICARE,,181.14,,APC,,,,0,128.72,459,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11306 SHAVING OF SKIN GROWTH OF SCALP,11306,HCPCS,761,RC,4500456,CDM,,,OUTPATIENT,,,459,183.6,WELLCARE,WELLCARE MEDICARE ADVANTAGE,,186.58,,APC,,,,0,155.96,499.55,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11307 SHAVING OF SKIN GROWTH OF SCALP,11307,HCPCS,761,RC,4500487,CDM,,,OUTPATIENT,,,400,160,MULTIPLAN,MULTIPLAN,,320,80,PERCENT OF BILLED CHARGES,,,,0,155.96,452.86,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11308 SHAVING OF SKIN GROWTH OF SCALP,11308,HCPCS,761,RC,4500458,CDM,,,OUTPATIENT,,,850,340,WELLCARE,WELLCARE MEDICARE ADVANTAGE,,378.04,,APC,,,,0,313.59,917.57,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11310 SHAVING OF SKIN GROWTH OF FACE,11310,HCPCS,761,RC,4500509,CDM,,,OUTPATIENT,,,400,160,MEDADV_UHCDSNP,UNITED MEDICARE ADV DUAL SPECIAL NEEDS (DSNP),,186.58,,APC,,,,0,155.96,452.86,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11310 SHAVING OF SKIN GROWTH OF FACE,11310,HCPCS,761,RC,4500509,CDM,,,OUTPATIENT,,,400,160,VA_CCN,VETERANS AFFAIRS COMMUNITY CARE NETWORK,,181.14,,APC,,,,0,155.96,452.86,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11400 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11400,HCPCS,761,RC,4500024,CDM,,,OUTPATIENT,,,1500,600,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,1126.5,75.1,PERCENT OF BILLED CHARGES,,,,0,552.24,1598.36,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11401 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11401,HCPCS,761,RC,4500510,CDM,,,OUTPATIENT,,,883,353.2,TRICARE,TRICARE,,367.03,,APC,,,,0,313.59,917.57,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11404 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11404,HCPCS,761,RC,4500026,CDM,,,OUTPATIENT,,,3500,1400,MEDADV_PRIMEWELL,PRIMEWELL MEDICARE ADVANTAGE,,1535.9,,C-APC OUTLIER,,,,0,1271.72,3727.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11404 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11404,HCPCS,761,RC,4500026,CDM,,,OUTPATIENT,,,3500,1400,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,2730,78,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11404 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11404,HCPCS,761,RC,4500026,CDM,,,OUTPATIENT,,,3500,1400,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,2628.5,75.1,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11406 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11406,HCPCS,761,RC,4500499,CDM,,,OUTPATIENT,,,3500,1400,FIRSTHEALTH,FIRST HEALTH NETWORK,,2800,80,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11406 REMOVAL OF NONCANCER SKIN GROWTH OF BODY,11406,HCPCS,761,RC,4500499,CDM,,,OUTPATIENT,,,3500,1400,WELLCARE,WELLCARE MEDICARE ADVANTAGE,,1535.9,,C-APC OUTLIER,,,,0,1271.72,3727.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11421 REMOVAL OF NONCANCER SKIN GROWTH OF SCALP,11421,HCPCS,761,RC,7610638,CDM,,,OUTPATIENT,,,1500,600,BCBSMISS,BLUE CROSS OF MS,,1500,,APC,,,,0,552.24,1598.36,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11422 REMOVAL OF NONCANCER SKIN GROWTH OF SCALP,11422,HCPCS,761,RC,4500028,CDM,,,OUTPATIENT,,,3500,1400,CIGNA,CIGNA COMMERCIAL,,2030,58,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11422 REMOVAL OF NONCANCER SKIN GROWTH OF SCALP,11422,HCPCS,761,RC,4500028,CDM,,,OUTPATIENT,,,3500,1400,MEDADV_UHCDSNP,UNITED MEDICARE ADV DUAL SPECIAL NEEDS (DSNP),,1535.9,,C-APC OUTLIER,,,,0,1271.72,3727.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11426 REMOVAL OF NONCANCER SKIN GROWTH OF SCALP,11426,HCPCS,761,RC,4500471,CDM,,,OUTPATIENT,,,5800,2320,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,5800,,C-APC,,,,0,2246.41,6556.38,OTHER,COMPREHENSIVE APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11426 REMOVAL OF NONCANCER SKIN GROWTH OF SCALP,11426,HCPCS,761,RC,4500471,CDM,,,OUTPATIENT,,,5800,2320,TRICARE,TRICARE,,2622.55,,C-APC OUTLIER,,,,0,2246.41,6556.38,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11440 REMOVAL OF NONCANCER SKIN GROWTH OF FACE,11440,HCPCS,761,RC,4500030,CDM,,,OUTPATIENT,,,1500,600,MEDADV_PRIMEWELL,PRIMEWELL MEDICARE ADVANTAGE,,658.53,,APC,,,,0,552.24,1598.36,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11441 REMOVAL OF NONCANCER SKIN GROWTH OF FACE,11441,HCPCS,761,RC,4500507,CDM,,,OUTPATIENT,,,1500,600,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,1598.36,,APC,,,,0,552.24,1598.36,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11450 REMOVAL OF SKIN AND TISSUE OF UNDERARMS FOR INFLAMED SWEAT GLANDS,11450,HCPCS,761,RC,7610507,CDM,,,OUTPATIENT,,,6000,2400,MS-CAN-TRUECARE,MSCAN TRUECARE,,2290.03,,FEE SCHEDULE,,,,0,2246.41,6556.38,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11462 REMOVAL OF SKIN AND TISSUE OF GROIN FOR INFLAMED SWEAT,11462,HCPCS,361,RC,3610033,CDM,,,OUTPATIENT,,,6000,2400,VA_CCN,VETERANS AFFAIRS COMMUNITY CARE NETWORK,,2622.55,,C-APC OUTLIER,,,,0,2246.41,6556.38,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
11470 REMOVAL OF SKIN AND TISSUE OF ANUS OR NAVEL FOR INFLAMED SWEAT,11470,HCPCS,361,RC,3610035,CDM,,,OUTPATIENT,,,6000,2400,FIRSTCHOICE-HUM,FIRST CHOICE- HUMANA,,6556.38,,C-APC OUTLIER,,,,0,2246.41,6556.38,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
