CLINDAMYCIN 1 % SOLN 60 ML BOTTLE,,,259,RC,RXRx00168020160,CDM,0168-0201-60,NDC,BOTH,60,ML,216,86.4,FIRSTHEALTH,FIRST HEALTH NETWORK,,172.8,80,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 150 MG CAPS 1 EACH,,,259,RC,RXRx68084024311,CDM,68084-243-11,NDC,BOTH,150,ME,3.14,1.256,FIRSTCHOICE-HUM,FIRST CHOICE- HUMANA,,2.2,70,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 300 MG CAPS 100 EACH BOX,,,259,RC,RXRx68084024401,CDM,68084-244-01,NDC,BOTH,300,ME,6.49,2.596,BCBSMISS,BLUE CROSS OF MS,,4.87,75,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 300 MG CAPS 100 EACH BOX,,,259,RC,RXRx68084024401,CDM,68084-244-01,NDC,BOTH,300,ME,6.49,2.596,PHCS,PHCS NETWORK,,5.84,90,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 600 MG/50ML SOLN 50 ML FLEX CONT,J0736,HCPCS,250,RC,RXRx00338361224,CDM,0338-3612-24,NDC,BOTH,50,ML,64,25.6,FIRSTCHOICE-HUM,FIRST CHOICE- HUMANA,,44.8,70,PERCENT OF BILLED CHARGES,,,,0,14,124.2,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 600 MG/50ML SOLN 50 ML FLEX CONT,J0736,HCPCS,250,RC,RXRx00338361250,CDM,0338-3612-50,NDC,BOTH,50,ML,64,25.6,PHCS,PHCS NETWORK,,57.6,90,PERCENT OF BILLED CHARGES,,,,0,14,124.2,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINDAMYCIN 900 MG/50ML SOLN 50 ML FLEX CONT,J0736,HCPCS,250,RC,RXRx00338381424,CDM,0338-3814-24,NDC,BOTH,50,ML,78.25,31.3,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,31.3,40,PERCENT OF BILLED CHARGES,,,,0,14,124.2,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINICAL CHEMISTRY TEST,84999,HCPCS,300,RC,3000420,CDM,,,OUTPATIENT,,,170,68,PHCS,PHCS NETWORK,,153,90,PERCENT OF BILLED CHARGES,,,,0,22.4,439.2,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINIMIX E/DEXTROSE (4.25/10) 4.25 % SOLN 1000 ML PLAS CONT,,,250,RC,RXRx00338114503,CDM,0338-1145-03,NDC,BOTH,1000,ML,285,114,MPCN,MS PHYSICIAN CARE NETWORK,,142.5,50,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINIMIX E/DEXTROSE (4.25/10) 4.25 % SOLN 1000 ML PLAS CONT,,,250,RC,RXRx00338114503,CDM,0338-1145-03,NDC,BOTH,1000,ML,285,114,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,222.3,78,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINIMIX E/DEXTROSE (8/10) 8 % SOLN 2000 ML FLEX CONT,,,250,RC,RXRx00338021404,CDM,0338-0214-04,NDC,BOTH,2000,ML,625.6,250.24,MPCN,MS PHYSICIAN CARE NETWORK,,312.8,50,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLINIMIX/DEXTROSE (4.25/5) 4.25 % SOLN 2000 ML FLEX CONT,,,250,RC,RXRx00338108904,CDM,0338-1089-04,NDC,BOTH,2000,ML,414,165.6,FIRSTCHOICE-HUM,FIRST CHOICE- HUMANA,,289.8,70,PERCENT OF BILLED CHARGES,,,,0,0.01,113224.21,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBAZAM 10 MG TABS 1 EACH,,,637,RC,RXRx60687042311,CDM,60687-423-11,NDC,BOTH,10,ME,15.6,6.24,CIGNA,CIGNA COMMERCIAL,,9.05,58,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBAZAM 10 MG TABS 100 EACH BOTTLE,,,637,RC,RXRx00781801301,CDM,0781-8013-01,NDC,BOTH,10,ME,11.45,4.58,PHCS,PHCS NETWORK,,10.31,90,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBAZAM 2.5 MG/ML SUSP 120 ML BOTTLE,,,637,RC,RXRx69452011645,CDM,69452-116-45,NDC,BOTH,120,ML,4357.58,1743.032,PHCS,PHCS NETWORK,,3921.82,90,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBAZAM 2.5 MG/ML SUSP 4 ML SYRINGE,,,637,RC,RXRx68094007401,CDM,68094-074-01,NDC,BOTH,4,ML,32.4,12.96,CIGNA,CIGNA COMMERCIAL,,18.79,58,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBAZAM 2.5 MG/ML SUSP 4 ML SYRINGE,,,637,RC,RXRx68094007401,CDM,68094-074-01,NDC,BOTH,4,ML,32.4,12.96,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,24.33,75.1,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBETASOL 0.05 % CREA 60 G TUBE,,,637,RC,RXRx21922001607,CDM,21922-016-07,NDC,BOTH,60,GM,2111.12,844.448,PHCS,PHCS NETWORK,,1900.01,90,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOBETASOL 0.05 % CREA 60 G TUBE,,,637,RC,RXRx51672125803,CDM,51672-1258-3,NDC,BOTH,60,GM,2111.12,844.448,MULTIPLAN,MULTIPLAN,,1688.9,80,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOFARABINE 1 MG/ML SOLN 20 ML VIAL,J9027,HCPCS,636,RC,RXRx00024586001,CDM,0024-5860-01,NDC,BOTH,20,ML,19675.67,7870.268,HEALTHLINK_TUPELO,NORTH MISSISSIPPI HEALTH LINK,,16724.32,85,PERCENT OF BILLED CHARGES,,,,0,4.19,17708.1,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOFARABINE 1 MG/ML SOLN 20 ML VIAL,J9027,HCPCS,636,RC,RXRx00024586001,CDM,0024-5860-01,NDC,BOTH,20,ML,19675.67,7870.268,MEDADV_PRIMEWELL,PRIMEWELL MEDICARE ADVANTAGE,,4.32,,APC,,,,0,4.19,17708.1,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOFARABINE 1 MG/ML SOLN 20 ML VIAL,J9027,HCPCS,636,RC,RXRx70121123601,CDM,70121-1236-1,NDC,BOTH,20,ML,10488,4195.2,MEDADV_PRIMEWELL,PRIMEWELL MEDICARE ADVANTAGE,,4.32,,APC,,,,0,4.19,17708.1,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOFARABINE 1 MG/ML SOLN 20 ML VIAL,J9027,HCPCS,636,RC,RXRx72266010801,CDM,72266-108-01,NDC,BOTH,20,ML,4800,1920,CIGNA,CIGNA COMMERCIAL,,5.45,,FEE SCHEDULE,,,,0,4.19,17708.1,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLOFARABINE 1 MG/ML SOLN 20 ML VIAL,J9027,HCPCS,636,RC,RXRx72266010801,CDM,72266-108-01,NDC,BOTH,20,ML,4800,1920,MAGNOLIA-CHIP,MAGNOLIA CHILDRENS HEALTH INSURANCE (CHIP),,19.04,,FEE SCHEDULE,,,,0,4.19,17708.1,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.125 MG TBDP 1 EACH,,,637,RC,RXRx00093929019,CDM,0093-9290-19,NDC,BOTH,0.125,ME,10,4,ADVHEALTH,STATE OF MS BLUE CROSS,,7.5,75,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.125 MG TBDP 60 EACH BOTTLE,,,637,RC,RXRx57664078386,CDM,57664-783-86,NDC,BOTH,0.125,ME,10,4,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,7.51,75.1,PERCENT OF BILLED CHARGES,,,,0,0.4,34615.28,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.25 MG TBDP 1 EACH,,,259,RC,RXRx00093929119,CDM,0093-9291-19,NDC,BOTH,0.25,ME,10,4,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,7.8,78,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.25 MG TBDP 60 EACH BOX,,,259,RC,RXRx49884030702,CDM,49884-307-02,NDC,BOTH,0.25,ME,10,4,UNITED,UNITED HEALTHCARE- NON OPTIONS,,7.46,74.6,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.5 MG TABS 1 EACH,,,259,RC,RXRx60687054411,CDM,60687-544-11,NDC,BOTH,0.5,ME,10,4,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,7,70,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 0.5 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx43547040610,CDM,43547-406-10,NDC,BOTH,0.5,ME,10,4,PHCS,PHCS NETWORK,,9,90,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 1 MG TABS 1 EACH,,,259,RC,RXRx60687055511,CDM,60687-555-11,NDC,BOTH,1,ME,10,4,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,8,80,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 1 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx43547040710,CDM,43547-407-10,NDC,BOTH,1,ME,10,4,PHCS,PHCS NETWORK,,9,90,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 1 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx59651072301,CDM,59651-723-01,NDC,BOTH,1,ME,10,4,CIGNA,CIGNA COMMERCIAL,,5.8,58,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 2 MG TABS 1 EACH,,,259,RC,RXRx50268017511,CDM,50268-175-11,NDC,BOTH,2,ME,10,4,AMBETTER,INSURANCE EXCHANGE BY MAGNOLIA,,5.5,55,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 2 MG TABS 1 EACH,,,259,RC,RXRx50268017511,CDM,50268-175-11,NDC,BOTH,2,ME,10,4,HEALTHLINK_TUPELO,NORTH MISSISSIPPI HEALTH LINK,,8.5,85,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 2 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx43547040810,CDM,43547-408-10,NDC,BOTH,2,ME,10,4,MPCN,MS PHYSICIAN CARE NETWORK,,5,50,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 2 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx59651072401,CDM,59651-724-01,NDC,BOTH,2,ME,10,4,FIRSTHEALTH,FIRST HEALTH NETWORK,,8,80,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
CLONAZEPAM 2 MG TABS 100 EACH BOTTLE,,,259,RC,RXRx59651072401,CDM,59651-724-01,NDC,BOTH,2,ME,10,4,UNITED,UNITED HEALTHCARE- NON OPTIONS,,7.46,74.6,PERCENT OF BILLED CHARGES,,,,0,0.4,12700.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
